@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[2]_skewness numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[4]_amean numeric
@attribute mfcc_sma[5]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_max numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_stddev numeric
@attribute voiceProb_sma_min numeric
@attribute F0_sma_amean numeric
@attribute F0_sma_skewness numeric
@attribute mfcc_sma_de[2]_range numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_range numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[7]_range numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute output {sexy,notsexy}

@data
0.769805,17.14507,-2.881164,0.747687,15.82932,-2.464651,14.63902,15.09449,2.128625,16.90288,-0.189796,3.366024,-0.293674,0.965987,0.003025,0.058536,0.13843,38.53699,2.689801,7.716431,7.079137,8.929713,-0.062492,-4.691655,4.301092,7.820347,0.000122,-0.119303,notsexy
-1.388826,14.18401,-4.624796,0.414853,10.46505,-2.166738,8.791036,16.82266,-1.786477,12.09102,-4.795667,3.368339,0.929687,-0.921779,0.015729,0.068634,0.151424,74.55656,1.455935,7.583969,9.876007,6.297009,-0.318739,-4.991515,4.064846,7.888544,0.000091,-0.113935,notsexy
-0.16441,18.19468,-4.654275,0.268935,23.70626,1.514865,18.75913,26.62856,3.672212,15.44843,-3.803483,2.758649,-1.965053,-1.815584,0.00363,0.088071,0.141468,62.55339,1.290343,12.37279,11.70439,12.64249,0.348746,-5.035653,3.25732,12.40429,0.000429,-0.146085,notsexy
-1.305296,13.06688,-6.700217,0.1055,20.36768,-4.948728,15.01752,18.83459,-0.121676,11.65548,-5.17214,3.286549,-0.46945,1.343803,0.009074,0.036946,0.15555,185.2797,0.027619,8.698619,7.394516,9.243757,0.339192,-5.723249,5.715618,10.35335,0.000024,-0.150004,notsexy
-1.305296,13.06688,-6.700217,0.1055,20.36768,-4.948728,15.01752,18.83459,-0.121676,11.65548,-5.17214,3.286549,-0.46945,1.343803,0.009074,0.036946,0.15555,185.2797,0.027619,8.698619,7.394516,9.243757,0.339192,-5.723249,5.715618,10.35335,0.000024,-0.150004,notsexy
-0.037256,16.56755,3.454322,0.269627,19.46161,5.61181,32.60931,23.61261,0.87864,15.32643,-0.572481,2.93692,0.253757,0.346249,0.005445,0.090059,0.143914,35.83515,2.923091,7.330978,7.168693,9.524431,-0.05905,-5.059235,3.565442,10.1684,0.000518,-0.16135,notsexy
-0.037256,16.56755,3.454322,0.269627,19.46161,5.61181,32.60931,23.61261,0.87864,15.32643,-0.572481,2.93692,0.253757,0.346249,0.005445,0.090059,0.143914,35.83515,2.923091,7.330978,7.168693,9.524431,-0.05905,-5.059235,3.565442,10.1684,0.000518,-0.16135,notsexy
-0.019104,9.690044,-5.926449,-0.388223,8.315223,0.347351,18.30073,14.50194,-9.39325,19.66777,-1.638699,2.442864,0.34923,-4.358688,0.00363,0.031819,0.14112,177.8412,0.166202,7.907887,6.940797,7.704711,0.607851,-4.461589,5.195427,10.89606,0.000048,-0.166432,notsexy
-0.019104,9.690044,-5.926449,-0.388223,8.315223,0.347351,18.30073,14.50194,-9.39325,19.66777,-1.638699,2.442864,0.34923,-4.358688,0.00363,0.031819,0.14112,177.8412,0.166202,7.907887,6.940797,7.704711,0.607851,-4.461589,5.195427,10.89606,0.000048,-0.166432,notsexy
-0.14212,8.262622,-2.83812,0.106364,17.57778,-1.007521,15.64414,14.92369,-0.753274,16.27188,1.65602,3.114125,-1.88477,-1.545284,0.007864,0.028446,0.140845,55.74401,1.94479,5.644624,6.798309,6.200895,0.087738,-3.037698,3.553269,9.274778,0.000041,-0.13654,notsexy
0.101414,5.445501,-1.099592,-0.168932,12.73737,-6.131753,6.908119,11.70515,-2.606438,5.772156,-9.428179,2.812541,-2.256085,-2.092722,0.013914,0.016995,0.148143,8.265776,6.070701,4.47225,5.043797,4.864725,0.174416,-4.069887,3.79649,7.35978,0.00002,-0.118637,notsexy
-0.653335,7.708204,-7.525606,-0.163026,17.29706,-6.583167,10.93948,17.78085,-1.81608,14.66259,-1.655767,3.664329,-4.737322,-5.617423,0.046582,0.057101,0.129928,20.97329,3.094231,8.738543,8.503868,9.022533,0.082018,-4.965957,3.942258,8.730043,0.000154,-0.127788,notsexy
-0.653335,7.708204,-7.525606,-0.163026,17.29706,-6.583167,10.93948,17.78085,-1.81608,14.66259,-1.655767,3.664329,-4.737322,-5.617423,0.046582,0.057101,0.129928,20.97329,3.094231,8.738543,8.503868,9.022533,0.082018,-4.965957,3.942258,8.730043,0.000154,-0.127788,notsexy
-0.471586,15.15566,-2.33806,0.104201,14.56635,-2.028647,12.4567,14.57218,0.992623,13.34834,1.124293,2.72842,2.149851,1.775285,0.005445,0.048388,0.110685,30.13356,3.266148,8.290206,9.781034,6.664824,0.061792,-3.452115,3.230665,9.164116,0.000105,-0.117903,notsexy
-0.471586,15.15566,-2.33806,0.104201,14.56635,-2.028647,12.4567,14.57218,0.992623,13.34834,1.124293,2.72842,2.149851,1.775285,0.005445,0.048388,0.110685,30.13356,3.266148,8.290206,9.781034,6.664824,0.061792,-3.452115,3.230665,9.164116,0.000105,-0.117903,notsexy
-0.471586,15.15566,-2.33806,0.104201,14.56635,-2.028647,12.4567,14.57218,0.992623,13.34834,1.124293,2.72842,2.149851,1.775285,0.005445,0.048388,0.110685,30.13356,3.266148,8.290206,9.781034,6.664824,0.061792,-3.452115,3.230665,9.164116,0.000105,-0.117903,notsexy
-0.471586,15.15566,-2.33806,0.104201,14.56635,-2.028647,12.4567,14.57218,0.992623,13.34834,1.124293,2.72842,2.149851,1.775285,0.005445,0.048388,0.110685,30.13356,3.266148,8.290206,9.781034,6.664824,0.061792,-3.452115,3.230665,9.164116,0.000105,-0.117903,notsexy
-0.471586,15.15566,-2.33806,0.104201,14.56635,-2.028647,12.4567,14.57218,0.992623,13.34834,1.124293,2.72842,2.149851,1.775285,0.005445,0.048388,0.110685,30.13356,3.266148,8.290206,9.781034,6.664824,0.061792,-3.452115,3.230665,9.164116,0.000105,-0.117903,notsexy
-0.64197,11.60841,-5.099049,0.636055,10.50927,-2.530716,9.382107,18.91018,-3.935295,17.10803,0.710892,3.025819,0.489475,0.045056,0.016334,0.034414,0.110054,69.1444,1.860538,6.223496,5.016626,5.661698,-0.013488,-3.650323,3.181013,6.633638,0.00006,-0.201136,notsexy
-0.452759,21.09854,1.405257,0.000728,10.43377,-10.93294,15.92749,15.65143,-10.50136,14.6923,-11.63545,3.028207,-3.111818,-6.635357,0.00726,0.015372,0.19734,306.2231,-1.218415,9.540726,7.651352,9.877422,0.048583,-4.827001,6.402995,7.90573,0.000005,-0.130569,notsexy
0.220319,18.4383,2.284823,0.943151,9.460307,0.411226,13.95402,17.0979,-1.279643,14.71661,-0.652493,3.808014,0.606756,1.516408,0.011494,0.02643,0.142388,9.318783,5.550522,6.884439,5.770764,6.605559,0.016567,-3.762666,3.714645,8.746929,0.000046,-0.127035,notsexy
-0.686626,17.09432,3.887139,-0.291008,13.7982,-1.721972,19.35896,17.88672,-3.835693,15.25531,1.261266,3.382662,-3.562747,-3.968998,0.00605,0.024644,0.153025,86.28369,1.14343,4.885845,6.115866,7.590253,-0.12255,-5.388734,4.522705,6.60249,0.000015,-0.11697,notsexy
-0.338693,24.816,-1.134591,0.374459,25.18103,0.985024,25.96557,33.14874,7.148155,27.71293,3.130337,3.140663,1.307096,1.249023,0.00363,0.05795,0.136701,149.5912,0.341387,12.15056,13.85568,14.30432,-0.118736,-6.023718,4.289638,11.14103,0.000124,-0.191601,notsexy
-0.729208,12.96581,2.267327,-0.012976,6.387695,2.35831,13.4958,14.88577,2.762371,17.01598,1.188245,3.149543,0.491782,0.03412,0.004235,0.062567,0.131421,16.15718,4.470175,5.777779,4.622069,6.224876,0.935095,-3.155289,4.380322,7.434411,0.000314,-0.134603,notsexy
-0.04065,11.6126,-8.796417,0.749561,5.970113,-12.00644,6.775019,6.281085,-8.020508,12.71518,-8.600306,2.759185,-2.270457,0.978896,0.016939,0.036819,0.185782,220.5659,-0.064476,7.534183,7.057568,6.466392,0.178388,-3.698764,3.618884,8.557704,0.000047,-0.158171,notsexy
-0.04065,11.6126,-8.796417,0.749561,5.970113,-12.00644,6.775019,6.281085,-8.020508,12.71518,-8.600306,2.759185,-2.270457,0.978896,0.016939,0.036819,0.185782,220.5659,-0.064476,7.534183,7.057568,6.466392,0.178388,-3.698764,3.618884,8.557704,0.000047,-0.158171,notsexy
-0.04065,11.6126,-8.796417,0.749561,5.970113,-12.00644,6.775019,6.281085,-8.020508,12.71518,-8.600306,2.759185,-2.270457,0.978896,0.016939,0.036819,0.185782,220.5659,-0.064476,7.534183,7.057568,6.466392,0.178388,-3.698764,3.618884,8.557704,0.000047,-0.158171,notsexy
-0.04065,11.6126,-8.796417,0.749561,5.970113,-12.00644,6.775019,6.281085,-8.020508,12.71518,-8.600306,2.759185,-2.270457,0.978896,0.016939,0.036819,0.185782,220.5659,-0.064476,7.534183,7.057568,6.466392,0.178388,-3.698764,3.618884,8.557704,0.000047,-0.158171,notsexy
-0.622831,20.22732,0.924505,0.881606,22.20837,-13.00094,13.25939,19.61039,-3.088874,7.378463,-13.89799,3.055354,-12.14071,-14.00527,0.012704,0.03619,0.156071,153.5729,0.146603,7.440769,8.976751,6.943088,0.040268,-5.253084,5.688293,11.14191,0.000054,-0.11079,notsexy
1.214047,6.854229,-5.216234,0.364668,10.68205,-2.349981,14.57371,15.01096,-1.282603,15.09443,-2.481017,3.423027,0.992119,0.081116,0.006655,0.062675,0.149657,95.37524,1.196057,6.212399,6.240348,7.551311,0.115484,-5.532784,4.36879,11.93437,0.000071,-0.114439,notsexy
0.265533,8.217223,-1.29902,-0.099811,9.125359,1.094205,11.38785,10.45276,0.821622,11.60888,2.04571,2.846827,-0.576701,-0.85657,0.041742,0.040186,0.147422,10.28643,5.532383,4.160395,5.264888,5.261629,0.02589,-2.950111,3.404397,6.717012,0.000131,-0.103821,notsexy
0.480528,11.10997,-3.762127,-0.194822,15.36273,-1.249762,11.30894,14.61112,-4.012997,15.745,-2.4105,3.374956,-2.500636,-4.582454,0.00484,0.052122,0.118559,14.52936,4.331219,7.256182,12.95481,8.164742,0.381778,-4.648885,4.655246,9.778381,0.000173,-0.177275,notsexy
0.480528,11.10997,-3.762127,-0.194822,15.36273,-1.249762,11.30894,14.61112,-4.012997,15.745,-2.4105,3.374956,-2.500636,-4.582454,0.00484,0.052122,0.118559,14.52936,4.331219,7.256182,12.95481,8.164742,0.381778,-4.648885,4.655246,9.778381,0.000173,-0.177275,notsexy
0.480528,11.10997,-3.762127,-0.194822,15.36273,-1.249762,11.30894,14.61112,-4.012997,15.745,-2.4105,3.374956,-2.500636,-4.582454,0.00484,0.052122,0.118559,14.52936,4.331219,7.256182,12.95481,8.164742,0.381778,-4.648885,4.655246,9.778381,0.000173,-0.177275,notsexy
-0.126624,13.52684,-9.785319,-0.134335,15.91435,-8.29201,19.71959,14.63307,-8.316218,17.35339,-1.597037,2.857305,-0.347107,1.218721,0.007864,0.050907,0.161225,203.8208,-0.427079,8.511002,8.089248,10.49796,0.111693,-4.962878,4.943449,8.158125,0.00006,-0.156718,notsexy
-0.735116,8.834168,-2.97154,-0.222917,8.619099,-7.968927,12.34685,11.45822,-7.937243,14.38788,-6.922898,2.864002,-1.066093,0.380775,0.010284,0.05641,0.161176,51.89656,2.222269,5.218902,6.15266,5.113794,0.013369,-2.937108,3.112129,7.561605,0.00004,-0.077805,notsexy
-0.088402,13.21287,2.560989,0.824429,13.4146,-1.061499,11.13448,16.36553,2.149175,18.44168,5.117909,3.349736,-2.894678,-3.336972,0.010284,0.065318,0.152258,0.883175,13.91816,5.802667,5.847332,5.602762,0.050826,-3.039261,3.074225,7.815159,0.000186,-0.104986,notsexy
0.303678,1.519266,-6.101532,-0.688646,11.2685,-0.862633,10.91111,11.35987,1.605766,8.738403,-5.50335,3.191297,-1.062557,-0.316786,0.053842,0.027722,0.142389,34.42291,2.786065,6.031034,6.760375,6.722253,0.257694,-3.183128,3.40471,7.572352,0.000065,-0.14608,notsexy
0.303678,1.519266,-6.101532,-0.688646,11.2685,-0.862633,10.91111,11.35987,1.605766,8.738403,-5.50335,3.191297,-1.062557,-0.316786,0.053842,0.027722,0.142389,34.42291,2.786065,6.031034,6.760375,6.722253,0.257694,-3.183128,3.40471,7.572352,0.000065,-0.14608,notsexy
-0.7116,12.95289,-0.127263,0.261217,10.36458,1.086479,13.82773,12.39497,0.205022,13.52922,-0.909994,3.346098,-1.603724,-1.047318,0.014519,0.046802,0.130672,55.33352,2.093724,5.773285,6.876237,7.037493,0.235891,-3.6881,3.376474,8.796611,0.000083,-0.170962,notsexy
-0.111615,8.232764,-13.18069,-0.132642,14.05127,-5.229156,14.82168,22.95457,1.699364,13.10474,-0.623659,2.781631,1.737654,-0.837452,0.00363,0.05297,0.144057,90.59509,0.971988,8.229973,6.64439,8.768494,0.821782,-4.891406,4.00368,9.807113,0.000122,-0.158294,notsexy
-0.529614,15.79752,-12.35986,-0.055689,32.0079,1.810403,13.93782,33.62916,-1.09428,10.20128,-12.68238,3.286267,-7.558705,-5.960745,0.007864,0.018656,0.181335,22.62845,3.757859,10.25324,11.83247,11.06681,-0.007061,-7.641627,3.785141,16.3998,0.000015,-0.08985,notsexy
-0.529614,15.79752,-12.35986,-0.055689,32.0079,1.810403,13.93782,33.62916,-1.09428,10.20128,-12.68238,3.286267,-7.558705,-5.960745,0.007864,0.018656,0.181335,22.62845,3.757859,10.25324,11.83247,11.06681,-0.007061,-7.641627,3.785141,16.3998,0.000015,-0.08985,notsexy
0.862712,15.54996,0.567211,0.842343,12.34681,-2.435793,13.43464,7.262385,-11.2355,6.687368,-5.257951,2.645624,-5.584274,-3.963325,0.016334,0.026292,0.168032,90.27325,1.159143,7.33621,6.546582,6.292015,0.095924,-2.873794,3.247263,6.390164,0.000023,-0.113202,notsexy
0.862712,15.54996,0.567211,0.842343,12.34681,-2.435793,13.43464,7.262385,-11.2355,6.687368,-5.257951,2.645624,-5.584274,-3.963325,0.016334,0.026292,0.168032,90.27325,1.159143,7.33621,6.546582,6.292015,0.095924,-2.873794,3.247263,6.390164,0.000023,-0.113202,notsexy
0.137655,7.078798,-5.147027,-0.107267,16.59032,-1.689182,18.01715,16.74132,-0.58213,11.28985,-1.776129,3.267234,-2.072111,-2.596382,0.015729,0.047003,0.14153,57.55781,2.083811,6.652843,6.714598,8.634801,0.120984,-4.68412,3.202842,7.939882,0.000107,-0.15934,notsexy
0.137655,7.078798,-5.147027,-0.107267,16.59032,-1.689182,18.01715,16.74132,-0.58213,11.28985,-1.776129,3.267234,-2.072111,-2.596382,0.015729,0.047003,0.14153,57.55781,2.083811,6.652843,6.714598,8.634801,0.120984,-4.68412,3.202842,7.939882,0.000107,-0.15934,notsexy
-1.210061,7.836926,-7.033392,1.095157,7.192716,-1.882513,7.838957,10.92254,0.125412,13.20336,0.769162,3.143365,-2.615064,-1.749258,0.026013,0.046469,0.149824,4.590279,8.677757,5.45192,4.259798,5.213393,0.082779,-3.005182,3.824342,7.246108,0.000081,-0.09341,notsexy
-0.390422,22.43464,2.886302,0.560978,9.603548,-1.212126,14.00274,14.20595,0.143087,18.03005,-1.711387,3.762446,0.154604,-0.150782,0.005445,0.037924,0.155938,45.52058,2.240939,7.724792,6.219629,6.162346,0.092096,-3.952509,3.784242,9.041767,0.000076,-0.139997,notsexy
-0.390422,22.43464,2.886302,0.560978,9.603548,-1.212126,14.00274,14.20595,0.143087,18.03005,-1.711387,3.762446,0.154604,-0.150782,0.005445,0.037924,0.155938,45.52058,2.240939,7.724792,6.219629,6.162346,0.092096,-3.952509,3.784242,9.041767,0.000076,-0.139997,notsexy
-0.390422,22.43464,2.886302,0.560978,9.603548,-1.212126,14.00274,14.20595,0.143087,18.03005,-1.711387,3.762446,0.154604,-0.150782,0.005445,0.037924,0.155938,45.52058,2.240939,7.724792,6.219629,6.162346,0.092096,-3.952509,3.784242,9.041767,0.000076,-0.139997,notsexy
0.169423,2.412942,-5.057063,0.123817,10.96379,-2.791584,6.585749,7.529158,-3.800155,8.524147,-2.338607,3.573486,-1.932818,-2.758122,0.026618,0.032836,0.145708,8.634043,6.386909,4.716489,5.344275,5.474256,0.251724,-2.679498,3.208549,6.69677,0.000051,-0.099923,notsexy
0.054925,8.990106,-8.056965,0.827307,21.60323,-4.901288,15.94598,7.278512,-9.388266,19.27231,-2.331337,3.181882,-3.956049,-4.518997,0.016334,0.03684,0.162446,67.31502,1.548242,7.536715,8.150896,6.970545,-0.072042,-4.67788,4.778699,10.40168,0.000052,-0.123858,notsexy
-1.282677,27.9679,10.46717,-0.27923,25.75167,1.984693,21.96675,18.71386,0.022071,24.22515,-0.134756,3.317507,-3.934391,-2.806742,0.009074,0.061411,0.160248,79.24615,0.61015,10.46357,9.948475,8.547255,-0.032983,-6.134838,6.394114,10.42067,0.000137,-0.120511,notsexy
-0.47814,18.86611,0.440405,-0.07369,10.67028,-0.736632,16.91965,17.98369,-4.301631,21.25256,1.005587,1.904812,-4.317842,-6.504794,0.00605,0.024375,0.145695,195.9613,-0.013831,7.259067,5.244168,5.949796,0.055358,-2.333725,4.121869,8.76552,0.000011,-0.164132,notsexy
-0.47814,18.86611,0.440405,-0.07369,10.67028,-0.736632,16.91965,17.98369,-4.301631,21.25256,1.005587,1.904812,-4.317842,-6.504794,0.00605,0.024375,0.145695,195.9613,-0.013831,7.259067,5.244168,5.949796,0.055358,-2.333725,4.121869,8.76552,0.000011,-0.164132,notsexy
-0.47814,18.86611,0.440405,-0.07369,10.67028,-0.736632,16.91965,17.98369,-4.301631,21.25256,1.005587,1.904812,-4.317842,-6.504794,0.00605,0.024375,0.145695,195.9613,-0.013831,7.259067,5.244168,5.949796,0.055358,-2.333725,4.121869,8.76552,0.000011,-0.164132,notsexy
-0.222614,9.272115,-9.282354,0.351327,11.19415,-11.14569,12.48082,4.387885,-10.07323,13.4328,-7.357132,3.211303,-0.983165,-0.722007,0.026618,0.028909,0.166561,166.3412,0.17052,10.10343,8.734159,8.664854,0.150553,-5.602809,4.017749,9.628918,0.000041,-0.142786,notsexy
-0.222614,9.272115,-9.282354,0.351327,11.19415,-11.14569,12.48082,4.387885,-10.07323,13.4328,-7.357132,3.211303,-0.983165,-0.722007,0.026618,0.028909,0.166561,166.3412,0.17052,10.10343,8.734159,8.664854,0.150553,-5.602809,4.017749,9.628918,0.000041,-0.142786,notsexy
-0.222614,9.272115,-9.282354,0.351327,11.19415,-11.14569,12.48082,4.387885,-10.07323,13.4328,-7.357132,3.211303,-0.983165,-0.722007,0.026618,0.028909,0.166561,166.3412,0.17052,10.10343,8.734159,8.664854,0.150553,-5.602809,4.017749,9.628918,0.000041,-0.142786,notsexy
-1.295549,9.292833,-9.346523,0.548012,6.180888,3.17382,18.31455,13.16494,-0.199319,12.9259,-1.422559,3.038142,-2.013858,-4.284914,0.007864,0.049023,0.220187,113.7481,0.855642,4.718961,7.108809,6.664492,0.092322,-4.168832,3.795058,7.45211,0.000035,-0.100022,notsexy
-0.722893,10.7317,-6.463698,-0.110244,13.04958,-2.131896,13.61586,22.4653,-1.038118,25.21325,2.370518,2.731237,-3.622632,-4.298835,0.009679,0.057427,0.14647,167.5674,0.345982,8.279556,7.770755,9.158976,0.126167,-4.605552,4.09985,10.31561,0.000095,-0.174046,notsexy
-0.313855,19.71096,-5.878402,0.308015,6.965009,-4.88167,16.88975,10.66066,-4.633236,20.1855,0.92771,3.231486,-0.529791,1.065547,0.011494,0.051486,0.13415,102.8372,0.907913,11.71141,7.981463,8.049192,0.170069,-4.577765,4.795041,7.920508,0.00012,-0.141045,notsexy
-0.452779,19.15238,3.904798,-0.29005,17.70342,0.156016,12.02674,13.43565,-3.573692,14.18423,-1.067747,2.861417,-0.468296,-1.017844,0.009679,0.066711,0.140331,64.97023,1.208101,8.358091,8.579845,9.25771,-0.107411,-5.836692,4.273062,8.658968,0.000179,-0.137442,notsexy
0.115883,22.57295,-0.807736,0.753505,12.83179,-8.33779,17.71068,13.00497,-4.38626,9.283582,-6.613736,2.578031,-1.014626,-0.432456,0.015124,0.03524,0.164716,176.8242,-0.062561,7.937247,8.117735,7.76226,0.024263,-5.035805,5.160441,7.76187,0.000038,-0.153389,notsexy
0.115883,22.57295,-0.807736,0.753505,12.83179,-8.33779,17.71068,13.00497,-4.38626,9.283582,-6.613736,2.578031,-1.014626,-0.432456,0.015124,0.03524,0.164716,176.8242,-0.062561,7.937247,8.117735,7.76226,0.024263,-5.035805,5.160441,7.76187,0.000038,-0.153389,notsexy
-0.433011,12.15634,-2.491874,0.426787,8.381162,-0.159922,17.36066,20.35564,0.208658,23.8113,4.406433,2.998681,-1.702059,-4.331357,0.012099,0.071176,0.15216,33.48902,2.523452,9.715372,8.707818,10.25479,0.429342,-6.742464,4.320871,8.765657,0.00015,-0.114635,notsexy
-0.433011,12.15634,-2.491874,0.426787,8.381162,-0.159922,17.36066,20.35564,0.208658,23.8113,4.406433,2.998681,-1.702059,-4.331357,0.012099,0.071176,0.15216,33.48902,2.523452,9.715372,8.707818,10.25479,0.429342,-6.742464,4.320871,8.765657,0.00015,-0.114635,notsexy
-0.923957,5.814987,-4.630012,0.092958,8.468546,-3.907311,6.019699,10.20652,-2.48906,11.93675,-1.885794,3.723277,-2.17576,-4.12774,0.015124,0.022007,0.145745,26.74004,3.149468,4.387827,4.775334,4.839005,-0.016301,-3.260476,4.120985,6.720614,0.000027,-0.144435,notsexy
-0.622821,18.23774,-1.612127,0.071066,17.29395,-3.274189,12.98755,19.67253,-2.697168,20.2049,-6.730818,3.203913,-1.152799,-4.097664,0.00363,0.088352,0.107349,131.3559,0.606667,8.743752,10.12133,11.67008,0.098932,-5.680839,3.967672,13.14522,0.000348,-0.191271,notsexy
-0.019228,17.22541,3.98042,-0.374244,13.92059,-0.19526,10.25635,13.842,-1.961876,19.7344,-1.433326,3.289418,0.130363,-1.144757,0.00363,0.065861,0.140823,47.81985,2.12394,8.290638,9.063395,9.021687,0.447989,-4.670057,3.757059,10.8495,0.00022,-0.165192,notsexy
-0.499008,10.01962,-2.521246,0.123394,8.544703,-3.870518,12.63372,11.96396,-2.018228,18.0923,1.360287,3.216439,1.473067,1.404355,0.016939,0.048651,0.129861,26.14832,2.944288,8.092505,5.996004,6.755363,-0.124652,-4.044216,3.920502,8.516261,0.000069,-0.141836,notsexy
-0.019228,17.22541,3.98042,-0.374244,13.92059,-0.19526,10.25635,13.842,-1.961876,19.7344,-1.433326,3.289418,0.130363,-1.144757,0.00363,0.065861,0.140823,47.81985,2.12394,8.290638,9.063395,9.021687,0.447989,-4.670057,3.757059,10.8495,0.00022,-0.165192,notsexy
-0.499008,10.01962,-2.521246,0.123394,8.544703,-3.870518,12.63372,11.96396,-2.018228,18.0923,1.360287,3.216439,1.473067,1.404355,0.016939,0.048651,0.129861,26.14832,2.944288,8.092505,5.996004,6.755363,-0.124652,-4.044216,3.920502,8.516261,0.000069,-0.141836,notsexy
-0.376425,19.40886,3.354104,0.916523,18.44982,-3.880764,19.04803,10.32671,-2.767195,8.993193,-6.200885,2.795927,-3.640996,-5.046137,0.00726,0.011293,0.184472,73.03999,1.244589,4.795988,5.673256,5.829656,-0.247822,-3.473754,3.822006,6.786849,0.000007,-0.112004,notsexy
-0.870192,12.82479,-5.747127,-1.239913,14.41924,-7.038441,8.158061,11.07461,-2.600636,9.866269,-8.59352,2.348964,-1.343998,0.142213,0.015124,0.038826,0.164034,119.2732,0.827288,7.23219,9.605084,8.435777,0.213631,-4.368201,4.356623,10.06135,0.000065,-0.172693,notsexy
-0.870192,12.82479,-5.747127,-1.239913,14.41924,-7.038441,8.158061,11.07461,-2.600636,9.866269,-8.59352,2.348964,-1.343998,0.142213,0.015124,0.038826,0.164034,119.2732,0.827288,7.23219,9.605084,8.435777,0.213631,-4.368201,4.356623,10.06135,0.000065,-0.172693,notsexy
-0.870192,12.82479,-5.747127,-1.239913,14.41924,-7.038441,8.158061,11.07461,-2.600636,9.866269,-8.59352,2.348964,-1.343998,0.142213,0.015124,0.038826,0.164034,119.2732,0.827288,7.23219,9.605084,8.435777,0.213631,-4.368201,4.356623,10.06135,0.000065,-0.172693,notsexy
0.043057,12.84635,3.891909,-0.47462,10.61736,1.530672,19.71037,11.10426,-1.600703,10.97397,-4.108938,4.95961,-1.361804,-0.577849,0.006655,0.037797,0.131071,27.73372,3.047411,7.894432,6.480157,7.112014,-0.024602,-3.365742,3.04175,7.44937,0.000076,-0.150767,notsexy
0.043057,12.84635,3.891909,-0.47462,10.61736,1.530672,19.71037,11.10426,-1.600703,10.97397,-4.108938,4.95961,-1.361804,-0.577849,0.006655,0.037797,0.131071,27.73372,3.047411,7.894432,6.480157,7.112014,-0.024602,-3.365742,3.04175,7.44937,0.000076,-0.150767,notsexy
0.043057,12.84635,3.891909,-0.47462,10.61736,1.530672,19.71037,11.10426,-1.600703,10.97397,-4.108938,4.95961,-1.361804,-0.577849,0.006655,0.037797,0.131071,27.73372,3.047411,7.894432,6.480157,7.112014,-0.024602,-3.365742,3.04175,7.44937,0.000076,-0.150767,notsexy
0.043057,12.84635,3.891909,-0.47462,10.61736,1.530672,19.71037,11.10426,-1.600703,10.97397,-4.108938,4.95961,-1.361804,-0.577849,0.006655,0.037797,0.131071,27.73372,3.047411,7.894432,6.480157,7.112014,-0.024602,-3.365742,3.04175,7.44937,0.000076,-0.150767,notsexy
0.051318,6.222816,2.163332,0.101817,8.128203,-6.496462,10.04622,13.08807,-1.134354,15.9978,-2.714036,3.233374,-0.178306,-0.390368,0.017544,0.062598,0.152254,60.37094,1.913887,6.409438,6.601949,8.707704,0.118428,-4.916453,3.735532,11.01414,0.000134,-0.105509,notsexy
0.27511,9.05928,-2.746531,-0.003116,17.05819,11.2231,22.66947,19.68096,9.662594,23.09359,8.280797,2.466131,-1.051717,-0.526061,0.00363,0.067533,0.129807,0,0,9.581417,7.340151,7.967711,-0.526099,-5.927659,4.167168,10.95143,0.000222,-0.080733,notsexy
-0.034281,4.933012,-6.936424,-0.222278,6.31815,-0.359839,13.07399,9.676048,-6.74986,8.511571,-8.34483,2.89476,-0.589716,-2.271583,0.013914,0.039736,0.139682,22.86761,3.497178,4.721468,5.151458,8.306046,0.343576,-4.859822,3.295065,11.56658,0.000096,-0.121835,notsexy
-0.933231,13.52163,0.304339,0.47001,5.732281,-2.582771,12.05753,13.31968,-1.301346,10.18831,-8.279006,2.67044,-9.072048,-8.762991,0.012704,0.074186,0.127363,73.1812,1.145982,4.67268,5.209507,4.951297,0.322331,-3.266319,4.014408,8.222713,0.000145,-0.149296,notsexy
