@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-0.370599,0.000053,4.134407,4.683644,5.288436,6.069029,0.417497,0.472895,0.531686,2.128284,-119.08114,0.562084,0.713745,2.621929,0.213398,0.200107,0.188941,0.15103,0.036311,0.054638,0.073659,0.067237,0.125506,0.00004,0.125547,0.114697,0.160261,0.009282,0.00006,0.00003,0.154167,0.216994,1.002804,0.000847,0,62.37788,3.493018,1.125629,0.68008,0.531327,0.853202,0.041117,40.03062,7.556316,579.0882,2.78252,0.076453,0.073957,0.185705,0.001157,0.007942,1925.202,4.583394,0,0.203063,0.025602,0,0.161936,0.002867,481.4188,303071.3
-0.074861,0.000584,4.401602,5.94428,7.439476,9.27521,0.406752,0.405904,0.406003,2.096734,-104.536189,0.530237,0.811916,3.759315,0.202189,0.212723,0.177338,0.143159,0.032663,0.034265,0.046485,0.06932,0.035347,0.000183,0.087693,0.069332,0.049505,0.004709,0.000113,0.000087,0.15605,0.210294,1.003347,0.000909,0,80.33656,5.173752,1.405785,0.662353,0.908524,0.900616,0.095575,43.84103,5.615393,106.6473,0.377479,0.011947,0.027745,0.087906,0.000122,0.009363,1902.994,0.50874,0,0.974035,0.115796,0,0.025308,0.00292,612.0757,106456.3
-0.122224,0.000216,4.821395,6.18541,6.361132,6.821351,0.386555,0.398283,0.401014,2.198688,-47.388968,0.62398,0.886338,2.437925,0.191822,0.222057,0.145581,0.128987,0.01966,0.030981,0.049883,0.081768,0.019422,0.000133,0.135825,0.095707,0.044175,0.00767,0.000074,0.000057,0.157724,0.216645,1.003113,0.0009,0.001694,62.97579,3.760035,1.196022,0.768625,0.623208,0.876131,0.069484,74.08862,6.863273,226.5806,0.690935,0.024047,0.060731,0.096534,0.000432,0.003302,2306.078,1.41229,0,0.977364,0.118869,0,0.022139,0.003016,348.7065,52146.39
0.579169,0.000688,3.898164,4.89612,6.064275,8.255788,0.478319,0.47743,0.459804,2.160467,-6.454307,0.555941,0.908485,3.053872,0.239191,0.229378,0.20003,0.141633,0.071272,0.05143,0.050557,0.067049,0.076901,0.000155,0.139303,0.065136,0.048594,0.007569,0.00019,0.000198,0.156645,0.215232,1.009684,0.00141,0.016671,82.60039,6.997522,1.790802,0.501883,0.927121,0.892447,0.088394,19.1526,3.897081,465.8958,1.399396,0.026189,0.010961,0.498681,0.000203,0.018045,748.7452,0.698786,0,0.764314,0.105002,0,0.180258,0.005159,2054.508,1885721
0.394322,0.000077,4.530221,6.176537,6.211695,8.388705,0.444093,0.415352,0.379904,2.138481,-52.007219,0.457475,0.715069,3.151306,0.206395,0.205636,0.172142,0.142141,0.025565,0.056727,0.060419,0.071945,0.036392,0.000024,0.098405,0.104606,0.06816,0.007056,0.000045,0.00004,0.155847,0.210949,1.007794,0.001137,0.012598,61.18724,4.505174,1.349551,0.943364,0.775876,0.890541,0.08265,81.70352,5.622205,257.4558,1.372919,0.039886,0.177149,0.207477,0.000212,0.005665,6194.889,1.137593,0,0.737683,0.107111,0,0.193636,0.005991,364.9806,162965.6
0.147927,0.000087,5.288548,6.211571,7.055129,9.764566,0.356098,0.310858,0.327496,2.099524,-261.24449,0.546943,0.730944,3.586512,0.215971,0.208855,0.182414,0.152808,0.033019,0.046936,0.050341,0.092261,0.051059,0.000068,0.109585,0.089363,0.059161,0.007704,0.00007,0.000047,0.155398,0.210094,1.006108,0.000962,0.010298,87.03897,5.302394,1.384957,0.682857,1.02325,0.897493,0.091296,62.05649,5.974352,700.8821,1.886536,0.028361,0.057971,0.413797,0.000178,0.007117,2963.434,0.706454,0,0.806258,0.074386,0,0.15631,0.003346,671.4739,215206
0.368798,0.000026,4.726208,6.737299,6.379545,8.57458,0.412749,0.427715,0.417712,2.108877,-166.307453,0.580828,0.824242,3.366129,0.218961,0.201514,0.167926,0.134068,0.025575,0.035895,0.044996,0.060889,0.025244,0.00001,0.100995,0.076663,0.059409,0.004535,0.000008,0.000006,0.157069,0.217728,1.004219,0.000969,0.003352,65.70494,3.89245,1.196921,0.790158,0.830678,0.896021,0.121189,136.3998,6.678334,205.8506,0.674229,0.016817,0.063738,0.227287,0.000171,0.008643,14048.89,0.793575,0,0.960719,0.102214,0,0.037763,0.002457,264.9295,21647.02
0.169569,0.000641,6.210198,6.898109,6.263156,8.163612,0.31207,0.359135,0.338998,2.168363,-34.055917,0.689872,1.007896,3.501258,0.204716,0.21511,0.174598,0.167408,0.040814,0.04658,0.069353,0.103668,0.127753,0.000111,0.12184,0.102558,0.119476,0.006938,0.000271,0.000259,0.159179,0.219095,1.006991,0.001278,0.010809,57.87826,4.580182,1.42506,0.527027,0.341682,0.886402,0.040247,36.23513,4.753536,338.4724,1.612411,0.038148,0.055285,0.113918,0.0002,0.002094,1047.608,0.473582,0,0.663116,0.039747,0,0.223542,0.001167,329.5785,104578.4
0.300727,0.000468,4.743747,4.800501,7.250514,7.682443,0.361418,0.399527,0.502075,2.171906,-11.978709,0.648536,0.841412,2.618121,0.268357,0.236259,0.202431,0.126888,0.045512,0.061989,0.062469,0.064451,0.074684,0.000126,0.102935,0.065552,0.068238,0.005461,0.00013,0.000108,0.153779,0.213657,1.006973,0.001393,0.011479,74.21168,5.534936,1.523392,0.615741,0.943866,0.898887,0.051058,20.70731,4.925577,266.2396,0.705022,0.015423,0.044995,0.184678,0.000194,0.006425,805.263,0.611044,0,0.838882,0.112885,0,0.135249,0.004248,658.347,287998.6
0.110248,0.000293,5.020825,6.756932,6.798869,8.401819,0.376301,0.355893,0.375001,2.108475,-159.976324,0.54147,0.786094,3.431471,0.226309,0.197566,0.185254,0.134614,0.03203,0.044409,0.044206,0.083643,0.065494,0.000161,0.107416,0.077633,0.051849,0.004737,0.000164,0.000236,0.155749,0.216593,1.005182,0.000971,0.002765,93.40266,6.219001,1.544559,0.534256,1.024893,0.896105,0.158071,89.87533,5.065482,193.1643,0.667301,0.012223,0.010412,0.17377,0.000123,0.01421,4497.013,0.324603,0,0.884155,0.092255,0,0.102494,0.003902,1011.26,176611
0.197966,0.000628,4.309346,5.889435,5.889925,9.18493,0.428248,0.392308,0.459374,2.138429,-39.222469,0.756334,0.764446,3.630417,0.220459,0.255734,0.205653,0.137415,0.045338,0.071426,0.076617,0.070578,0.083836,0.000111,0.122831,0.064437,0.04973,0.007747,0.000126,0.0001,0.161617,0.215855,1.010343,0.001413,0.023818,76.7915,6.022894,1.606214,0.582753,1.052696,0.896101,0.076187,28.48663,4.593779,225.0169,0.840436,0.026739,0.050583,0.72486,0.000181,0.007584,981.0485,0.845316,0,0.81225,0.104749,0,0.152601,0.004444,895.7811,827310.7
0.026183,0.000953,4.739594,6.480257,6.790661,8.932555,0.36664,0.403269,0.377775,2.157153,-46.481799,0.549602,0.866374,4.093865,0.242157,0.221328,0.21438,0.166123,0.056775,0.052075,0.056034,0.094109,0.200048,0.000359,0.077507,0.065592,0.109653,0.00614,0.000317,0.000257,0.15516,0.215434,1.004548,0.000944,0.009051,60.32252,4.895405,1.491205,0.633474,0.570529,0.894197,0.044071,9.627559,4.350711,137.8252,0.514016,0.018026,0.108094,0.193236,0.000174,0.007053,220.2527,0.70256,0,0.26498,0.036039,0,0.194895,0.004443,535.7734,330710.8
0.365598,0.000113,5.431067,8.11445,7.979199,8.12134,0.344345,0.326742,0.3393,2.080162,-293.244444,0.552079,0.800708,3.111141,0.242429,0.217629,0.185978,0.138786,0.042788,0.039145,0.046802,0.069831,0.036567,0.000038,0.143844,0.10347,0.037868,0.005082,0.000044,0.000039,0.155435,0.213315,1.007934,0.001384,0.017654,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.255182,0.000608,3.890516,4.746682,5.590492,8.421118,0.485413,0.514396,0.488989,2.154378,-11.128774,0.495967,0.832567,3.299922,0.20683,0.199448,0.192551,0.124637,0.055531,0.044176,0.053737,0.064682,0.088169,0.00011,0.090763,0.086572,0.080056,0.00439,0.000122,0.000111,0.160615,0.21681,1.008194,0.001105,0.013054,70.03762,5.501903,1.552082,0.634897,0.818358,0.902153,0.307195,181.5544,4.553466,147.5409,0.670416,0.019922,0.057205,0.357598,0.000164,0.088439,79061.52,0.575756,0,0.47004,0.047103,0,0.249268,0.004159,564.7212,273149.3
0.031614,0.000112,5.158987,7.116575,7.278436,10.73771,0.355,0.354559,0.351065,2.096834,-259.303595,0.579324,0.859711,4.901044,0.210492,0.211378,0.185022,0.151569,0.038041,0.045543,0.059196,0.095847,0.05628,0.000034,0.104967,0.08991,0.046951,0.008118,0.000038,0.000032,0.147645,0.209821,1.005974,0.001259,0.004573,85.66546,5.785919,1.489267,0.615371,1.128513,0.896201,0.118527,72.29633,5.353416,435.8444,1.875137,0.035729,0.060538,0.381852,0.000205,0.012854,5170.808,0.647986,0,0.860186,0.116003,0,0.120346,0.00401,812.6103,319349.7
0.80876,0.000266,3.400678,4.589508,8.493872,8.316605,0.450961,0.536396,0.529502,2.102308,-79.130427,0.494123,0.593939,2.948591,0.205545,0.196274,0.168677,0.112584,0.033387,0.036907,0.043531,0.052414,0.076965,0.00004,0.074722,0.066616,0.030965,0.004058,0.000035,0.000026,0.157553,0.213685,1.003234,0.000851,0,90.2923,6.822527,1.656878,0.52333,1.14701,0.895167,0.118618,50.74228,4.618775,79.30974,0.763678,0.013583,0.002316,0.124492,0.000044,0.012154,1624.838,0.076777,0,0.98269,0.155025,0,0.017022,0.002269,860.639,284345.2
0.412814,0.00096,4.529936,7.257885,6.989323,8.579257,0.346251,0.37219,0.386392,2.15103,-21.857977,0.618275,0.828222,3.797094,0.233271,0.232896,0.209599,0.182547,0.03875,0.071991,0.088195,0.086584,0.041357,0.000121,0.086834,0.066641,0.045914,0.005821,0.000204,0.000168,0.161361,0.214172,1.008979,0.001285,0.015582,61.33011,4.616378,1.404465,0.789458,0.78643,0.897898,0.054912,22.49888,5.326287,155.7838,0.912084,0.037921,0.129973,0.428267,0.000215,0.005978,781.2474,0.888181,0,0.766977,0.086671,0,0.178842,0.004548,424.7563,280042
-0.066631,0.000047,4.318777,5.387643,6.876772,9.436865,0.417025,0.465874,0.505656,2.09639,-46.779042,0.516205,0.723962,3.811436,0.22166,0.203785,0.180557,0.113792,0.026425,0.044708,0.045136,0.060663,0.084521,0.000016,0.086693,0.062612,0.022731,0.004249,0.000021,0.000021,0.151371,0.209608,1.004454,0.00095,0.003668,104.698,7.013168,1.61846,0.554379,1.208034,0.89968,0.146406,59.68251,5.108073,155.1699,0.680998,0.011212,0.005883,0.130944,0.000078,0.021772,3470.006,0.26625,0,0.942743,0.124082,0,0.054015,0.002957,1303.286,253030.3
0.115821,0.000305,4.619169,6.274232,7.27462,8.876275,0.368847,0.390681,0.404135,2.076172,-460.052835,0.56371,0.716256,3.897682,0.217853,0.214175,0.173206,0.142523,0.030177,0.043401,0.051573,0.083402,0.051005,0.000097,0.08229,0.072323,0.044522,0.006441,0.000051,0.000037,0.149522,0.214983,1.003783,0.000891,0,92.37813,5.72873,1.439459,0.604959,1.108629,0.898088,0.104519,62.92273,5.790703,344.0527,1.508727,0.033678,0.035818,0.22374,0.000143,0.01109,4494.583,0.961155,0,0.932756,0.100091,0,0.062764,0.003032,749.8167,176171.6
-0.134761,0.000006,5.829602,9.119021,9.475752,10.40163,0.317717,0.274268,0.218667,2.072516,-1387.947932,0.581,0.85729,5.889874,0.185015,0.214638,0.137855,0.118725,0.030721,0.032795,0.049303,0.090431,0.03458,0.000007,0.12577,0.101302,0.052669,0.006057,0.000006,0.000005,0.157461,0.214159,1.003351,0.000941,0,53.5742,3.861532,1.30831,0.485255,0.336482,0.878018,0.134412,173.7205,4.765493,292.2392,1.098791,0.02541,0.026089,0.074092,0.000283,0.008031,15123.79,1.401191,0,0.941412,0.120114,0,0.055193,0.002395,641.0833,309914.2
0.218437,0.000669,4.80546,5.363787,5.62832,7.661093,0.433033,0.400896,0.467574,2.134237,-85.26533,0.646467,0.945112,2.884098,0.238626,0.238163,0.20577,0.134291,0.038379,0.052206,0.072264,0.069133,0.03876,0.000173,0.128094,0.070356,0.078834,0.007287,0.000186,0.00014,0.155793,0.216289,1.0049,0.001079,0.005728,57.41004,3.770491,1.207728,1.067395,0.860848,0.883725,0.040017,27.99628,6.464512,216.2873,1.224115,0.040213,0.385465,0.290918,0.000379,0.00404,859.2067,1.826512,0,0.938748,0.103218,0,0.057538,0.003292,283.1024,48633.66
0.134286,0.000728,4.288354,5.527972,5.681437,7.75821,0.484631,0.455906,0.43442,2.14241,-70.54215,0.596176,0.700983,2.701347,0.205162,0.210146,0.182784,0.143696,0.030208,0.037357,0.044169,0.065207,0.041952,0.000156,0.084817,0.070915,0.049383,0.005741,0.000159,0.000164,0.158589,0.216914,1.004381,0.001012,0,83.91493,5.297844,1.406546,0.667832,1.1053,0.904375,0.169141,147.7518,5.759681,184.6851,0.734871,0.014213,0.025636,0.241293,0.000166,0.013319,15105.69,0.428338,0,0.858189,0.095738,0,0.121782,0.004134,564.0356,136984.6
0.652301,0.000119,5.709043,9.246586,7.831912,10.353281,0.33188,0.273227,0.220458,2.101672,-387.67048,0.56928,0.843658,4.767952,0.227625,0.195405,0.173629,0.143898,0.029518,0.036869,0.061093,0.092582,0.047726,0.000084,0.0991,0.073562,0.051447,0.006292,0.00006,0.000058,0.14827,0.211284,1.00304,0.000918,0.002076,71.82804,4.57704,1.325353,0.729361,0.647629,0.884545,0.063008,83.69317,5.721067,626.8151,2.00331,0.036624,0.104797,0.155931,0.000218,0.003749,6015.114,1.122013,0,0.916112,0.130821,0,0.076902,0.002366,553.6899,319476.8
-0.101652,0.000136,4.160217,5.29065,6.003234,8.38651,0.454575,0.446654,0.43382,2.140816,-30.130788,0.623005,0.845472,3.467739,0.250353,0.24638,0.217817,0.158077,0.067874,0.083564,0.078623,0.075776,0.088689,0.000035,0.077164,0.056518,0.069991,0.014132,0.000081,0.000057,0.157513,0.217846,1.017126,0.002108,0.030074,68.52032,5.491688,1.57542,0.578325,0.805501,0.8868,0.056567,6.555793,4.26919,933.9149,2.216454,0.03627,0.027619,0.691751,0.000525,0.014317,203.0758,1.642091,0,0.71771,0.087385,0,0.202738,0.004817,1144.289,1426030
0.185165,0.000355,4.752073,6.298915,7.090354,8.633295,0.403057,0.382982,0.382272,2.158637,-8.005935,0.642257,0.956397,3.711827,0.199251,0.2225,0.190962,0.149541,0.043258,0.037591,0.05114,0.067417,0.051013,0.00007,0.094179,0.062972,0.035847,0.004584,0.000165,0.000114,0.156846,0.216464,1.007797,0.001293,0.0046,81.539,5.95587,1.562601,0.656212,1.169992,0.906227,0.07162,24.54117,4.977438,232.8388,0.64488,0.011168,0.033878,0.588508,0.000098,0.007537,838.7431,0.402139,0,0.919441,0.112201,0,0.074119,0.003583,843.0213,205374
0.313261,0.000149,4.736011,6.186612,6.095438,8.167724,0.431389,0.381434,0.380053,2.100558,-261.569242,0.562924,0.773692,3.210188,0.222216,0.2011,0.175532,0.152484,0.040321,0.051999,0.051182,0.078505,0.084641,0.000053,0.133164,0.088052,0.085322,0.006172,0.000029,0.000041,0.150967,0.213636,1.003201,0.000878,0,87.8485,5.50086,1.416028,0.650747,1.139174,0.897156,0.111443,87.91311,5.931212,336.5321,2.031728,0.050771,0.03647,0.183202,0.000196,0.008506,6147.693,0.997062,0,0.961385,0.117828,0,0.037149,0.00246,779.3617,1018020
0.427806,0.000416,4.068189,4.934027,6.091685,7.974285,0.37693,0.474119,0.487694,2.122514,-120.77189,0.574365,0.938739,2.800529,0.247451,0.220886,0.194177,0.12932,0.055023,0.095023,0.061081,0.085826,0.067451,0.000137,0.099482,0.059914,0.067891,0.009456,0.000155,0.000173,0.156509,0.21661,1.013779,0.00208,0.020922,60.33953,4.543712,1.416962,0.730883,0.813899,0.890985,0.050631,22.44412,4.967222,582.6082,1.237194,0.051749,0.112897,0.713881,0.000608,0.00773,1235.522,2.68917,0,0.699734,0.093636,0,0.210246,0.004914,885.2269,1147589
0.332974,0.000721,4.119136,5.350465,6.837002,8.918778,0.461201,0.456078,0.44282,2.09014,-188.232004,0.543909,0.749472,3.438892,0.229508,0.209426,0.174883,0.123953,0.034339,0.038237,0.043266,0.065141,0.039273,0.000257,0.135524,0.104707,0.067109,0.006755,0.000226,0.000186,0.155936,0.209662,1.00554,0.001011,0.010525,64.74725,4.214395,1.290609,0.902222,0.990293,0.89235,0.057084,13.68404,5.870945,120.4297,0.623245,0.024291,0.115304,0.207325,0.000257,0.009084,419.0549,0.900127,0,0.875499,0.126772,0,0.109073,0.004647,500.0704,193916.7
0.428179,0.000157,5.572533,8.121982,9.485934,12.160907,0.293922,0.309206,0.29269,2.100563,-232.525624,0.608282,0.86064,5.259951,0.226365,0.212474,0.156417,0.111199,0.031327,0.039565,0.040897,0.079442,0.075815,0.000095,0.139426,0.127365,0.031798,0.004674,0.000131,0.000142,0.164416,0.215328,1.002506,0.000818,0,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.326169,0.000008,4.812863,6.303494,7.514304,10.22568,0.348958,0.356157,0.327073,2.186648,-11.477618,0.572571,0.908649,4.592588,0.215796,0.206767,0.186594,0.139393,0.044124,0.07442,0.054361,0.080384,0.055081,0.000003,0.087504,0.055188,0.052378,0.005987,0.000003,0.000004,0.160274,0.215715,1.009132,0.001594,0.015615,65.82836,5.513587,1.575457,0.692687,0.843284,0.898235,0.09093,52.76116,4.547109,235.6124,0.8828,0.022556,0.079397,0.297306,0.000202,0.009069,3400.919,0.549731,0,0.894807,0.118783,0,0.09419,0.00351,684.081,522420.7
0.504918,0.000604,5.088116,7.296106,7.878379,12.209945,0.324183,0.417123,0.382447,2.117698,-204.828185,0.511275,0.877003,5.232869,0.207016,0.196694,0.159524,0.13696,0.027302,0.031779,0.039473,0.065623,0.02455,0.000207,0.100418,0.091439,0.019654,0.007791,0.00032,0.000269,0.158235,0.213937,1.005464,0.00106,0.008448,74.07756,4.471299,1.295737,0.739356,0.843726,0.891708,0.110125,56.70349,6.21277,222.766,0.977022,0.022605,0.054331,0.232343,0.000203,0.01153,3319.124,0.933845,0,0.926764,0.09276,0,0.067917,0.002755,463.1903,49331.82
0.110407,0.000486,3.723197,4.852235,7.661678,7.85924,0.519209,0.513237,0.463384,2.110799,-12.715522,0.569865,0.730752,2.683715,0.210281,0.218642,0.182524,0.13532,0.05129,0.086532,0.084408,0.059128,0.156568,0.000105,0.085327,0.060276,0.059719,0.006692,0.000101,0.000079,0.15863,0.216888,1.007591,0.001276,0.026259,59.55272,5.289105,1.563001,0.902057,0.836804,0.89522,0.065342,28.31942,4.583896,183.7622,1.174764,0.055215,0.40946,0.465134,0.000151,0.009148,1521.363,1.621472,0,0.509987,0.058919,0,0.250067,0.00434,649.9367,1185110
0.324059,0.00027,4.312011,6.873429,6.714075,8.360946,0.5321,0.425464,0.41978,2.167692,-6.394849,0.583915,0.781389,2.862881,0.222212,0.218218,0.174102,0.12311,0.050196,0.044351,0.04905,0.057037,0.046042,0.000096,0.106239,0.055231,0.067325,0.004461,0.000198,0.000155,0.161253,0.216877,1.005959,0.001065,0.004389,64.17195,4.849621,1.430309,0.827975,0.725205,0.898164,0.125884,58.17204,5.223531,157.7584,0.368746,0.014343,0.09277,0.198892,0.000164,0.02256,2124.469,0.88809,0,0.891478,0.105396,0,0.096809,0.002441,431.4102,249537.7
-0.841937,0.001684,5.32678,6.363634,7.919059,9.580154,0.276505,0.372379,0.299236,2.108269,-94.484054,0.596,0.86853,4.79788,0.237887,0.223484,0.183213,0.180073,0.054808,0.046312,0.061337,0.084205,0.132605,0.000565,0.085667,0.068529,0.114292,0.005277,0.000332,0.000298,0.150503,0.213952,1.005995,0.001145,0.015191,67.5965,5.079029,1.469688,0.613107,0.660627,0.892783,0.038964,7.947888,4.908459,118.3824,0.777214,0.024792,0.02818,0.134231,0.000203,0.00543,98.82701,0.670827,0,0.649135,0.066125,0,0.227911,0.004235,572.7407,376529.2
0.213127,0.001221,4.292542,4.927625,5.687711,8.010546,0.333445,0.468649,0.482656,2.150911,-15.960267,0.627262,0.728895,2.903601,0.194186,0.201461,0.169503,0.136784,0.02588,0.036105,0.047145,0.057153,0.026323,0.000201,0.110124,0.07705,0.051121,0.005877,0.00015,0.000145,0.160763,0.215634,1.006691,0.001071,0.014182,74.84112,5.324249,1.47694,0.63055,0.863447,0.901897,0.071784,39.28129,5.104804,79.06474,0.554931,0.014196,0.012377,0.132333,0.000107,0.006446,1136.274,0.270852,0,0.851531,0.111215,0,0.12651,0.005502,517.436,101384.7
0.170063,0.000069,5.019823,6.058673,7.26947,10.222634,0.333678,0.335944,0.356603,2.094758,-208.258305,0.551652,0.870187,4.304783,0.22359,0.216496,0.18409,0.135764,0.038324,0.043989,0.048373,0.079566,0.047609,0.000016,0.130545,0.119384,0.044933,0.005636,0.000047,0.000036,0.152556,0.213481,1.005333,0.001059,0.006865,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.018828,0.000078,4.708705,7.036732,5.920955,9.016844,0.398592,0.34838,0.39389,2.11921,-93.82887,0.53462,0.71609,3.743133,0.202133,0.201835,0.174435,0.117509,0.023516,0.028757,0.037352,0.063182,0.023312,0.00003,0.08942,0.063505,0.017192,0.004168,0.000026,0.000025,0.159638,0.21731,1.003297,0.000833,0.00255,116.3702,6.672797,1.50034,0.478437,1.489071,0.901497,0.121294,83.50032,5.988115,147.1275,0.31458,0.002814,0.00573,0.181124,0.000047,0.007825,3422.804,0.208938,0,0.953396,0.144893,0,0.044462,0.003606,947.5467,34862.7
0.316162,0.000615,4.791525,5.73055,5.810015,7.167658,0.367812,0.405532,0.424034,2.166194,-28.654708,0.668053,0.921554,2.681712,0.240993,0.231102,0.201584,0.155003,0.045398,0.047063,0.05521,0.083005,0.051935,0.000241,0.107762,0.072538,0.068173,0.006514,0.000305,0.000215,0.158184,0.215417,1.007395,0.001227,0.006238,94.17206,5.950659,1.476077,0.703496,1.543894,0.903245,0.092707,58.50158,5.863195,288.6912,0.797511,0.015504,0.072635,0.495097,0.000157,0.010957,5377.444,0.618116,0,0.847537,0.114959,0,0.129304,0.004945,629.1122,141249.5
-0.019213,0.000397,4.559456,5.542584,6.656822,8.650976,0.467158,0.438251,0.448214,2.124488,-43.167716,0.512521,0.700724,3.622669,0.213267,0.201302,0.162574,0.122693,0.023611,0.028979,0.041838,0.063961,0.047263,0.000193,0.120281,0.074477,0.05247,0.004382,0.000207,0.000148,0.158515,0.214652,1.003145,0.000823,0,109.3326,6.620447,1.519409,0.590579,1.396434,0.902255,0.152265,109.7849,5.824464,178.7854,0.474362,0.007478,0.012986,0.204914,0.000113,0.014541,9987.738,0.302642,0,0.756325,0.117482,0,0.18442,0.006184,868.5386,120461.7
