@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.297282,-0.242569,0.000656,0.00097,5.600972,0.345467,0.396545,0.388819,0.408964,2.138198,6.7633,0.000828,0.916016,0.853504,3.308383,0.23307,0.175176,0.059614,0.069364,0.102461,0.130421,0.086375,0.065381,0.013584,0.214247,1.01416,0.00186,0.271324,0.022851,66.10213,5.524286,1.588761,0.533298,0.677143,0.890652,0.123748,80.35255,4.184389,344.3725,1.279128,0.030883,0.073747,0.381865,0.000483,0.027874,19742.52,0.949044,0,0.658455,0.057154,0,0.225042,0.003341,824.3329,731217.3
0.326169,-0.116325,0.000008,0.000008,6.303494,0.348958,0.356157,0.327073,0.325846,2.186648,2.368706,0.000009,0.703946,0.908649,4.592588,0.181255,0.139393,0.07442,0.054361,0.055081,0.087504,0.055188,0.052378,0.005987,0.215715,1.009132,0.001594,0.247866,0.015615,65.82836,5.513587,1.575457,0.692687,0.843284,0.898235,0.09093,52.76116,4.547109,235.6124,0.8828,0.022556,0.079397,0.297306,0.000202,0.009069,3400.919,0.549731,0,0.894807,0.118783,0,0.09419,0.00351,684.081,522420.7
0.632273,0.080642,0.000014,0.000014,5.770486,0.230801,0.292917,0.392533,0.44087,2.133766,8.774247,0.000012,0.69576,0.69114,3.635467,0.162548,0.153715,0.050291,0.063416,0.034906,0.145319,0.06906,0.071905,0.008126,0.217144,1.009941,0.0016,0.249323,0.009014,67.57656,4.484447,1.322859,0.596657,0.723038,0.887406,0.0464,57.64626,5.968229,263.0776,1.791335,0.042958,0.078774,0.270224,0.000258,0.002956,2346.786,1.38785,0,0.769641,0.106415,0,0.177412,0.004567,386.6965,111259.8
0.127416,0.044188,0.000505,0.000829,5.196932,0.510064,0.501495,0.460798,0.390595,2.10181,8.094217,0.000435,0.748833,0.710136,3.930061,0.162753,0.119453,0.034074,0.040089,0.037318,0.124699,0.061924,0.04683,0.007565,0.210541,1.004456,0.000878,0.293251,0.002462,81.17464,5.745488,1.506547,0.592121,0.991505,0.894481,0.135511,81.93979,5.038937,253.8475,0.824943,0.014982,0.016018,0.226474,0.000173,0.016996,5984.248,0.576664,0,0.935419,0.134704,0,0.06045,0.002887,531.7912,153746.4
0.067799,0.337597,0.000172,0.000258,6.706782,0.325262,0.294347,0.305976,0.351137,2.053648,25.516687,0.000285,0.934249,0.87175,3.811366,0.181903,0.161867,0.049471,0.063141,0.064346,0.102382,0.09424,0.068734,0.007681,0.21464,1.005459,0.001298,0.298543,0.007404,72.37758,5.133602,1.425987,0.573833,0.752977,0.886398,0.079263,58.14189,5.178414,475.2251,2.31304,0.04308,0.080836,0.254455,0.000261,0.009085,4935.639,0.604591,0,0.8502,0.097942,0,0.127445,0.003454,660.3595,268293.5
0.147927,0.066628,0.00008,0.000087,6.211571,0.356098,0.310858,0.327496,0.372012,2.099524,14.75397,0.000104,0.898082,0.730944,3.586512,0.172129,0.152808,0.046936,0.050341,0.051059,0.109585,0.089363,0.059161,0.007704,0.210094,1.006108,0.000962,0.285443,0.010298,87.03897,5.302394,1.384957,0.682857,1.02325,0.897493,0.091296,62.05649,5.974352,700.8821,1.886536,0.028361,0.057971,0.413797,0.000178,0.007117,2963.434,0.706454,0,0.806258,0.074386,0,0.15631,0.003346,671.4739,215206
0.025795,0.096817,0.000354,0.000293,5.904468,0.411362,0.354978,0.403772,0.370277,2.110038,10.362708,0.000349,0.89722,0.662533,3.932475,0.193273,0.136588,0.042232,0.044054,0.036696,0.099342,0.063991,0.038715,0.00517,0.214494,1.005527,0.001133,0.304408,0.004842,84.64102,5.284396,1.410749,0.62463,0.969977,0.896371,0.097316,69.78033,5.631706,419.3867,0.64546,0.009733,0.037051,0.234874,0.000213,0.011869,5108.563,0.666528,0,0.92277,0.114342,0,0.071313,0.003994,706.0907,140496.9
0.652301,0.169115,0.000106,0.000119,9.246586,0.33188,0.273227,0.220458,0.388601,2.101672,19.575186,0.000095,0.756669,0.843658,4.767952,0.175436,0.143898,0.036869,0.061093,0.047726,0.0991,0.073562,0.051447,0.006292,0.211284,1.00304,0.000918,0.28192,0.002076,71.82804,4.57704,1.325353,0.729361,0.647629,0.884545,0.063008,83.69317,5.721067,626.8151,2.00331,0.036624,0.104797,0.155931,0.000218,0.003749,6015.114,1.122013,0,0.916112,0.130821,0,0.076902,0.002366,553.6899,319476.8
0.358446,0.306616,0.00064,0.000739,5.275941,0.471537,0.45022,0.456837,0.431395,2.117362,14.072103,0.000705,0.826931,0.731906,2.77685,0.175225,0.132878,0.056618,0.041842,0.037125,0.075396,0.064834,0.066748,0.006836,0.216681,1.004846,0.001053,0.290357,0.004176,69.46442,4.568199,1.342076,0.763251,0.89572,0.894449,0.099956,38.35981,5.655591,214.2732,0.709202,0.023034,0.072192,0.275552,0.000238,0.017827,1988.164,0.998911,0,0.919441,0.103264,0,0.074119,0.002912,568.3358,274971
0.169569,0.412318,0.0004,0.000641,6.898109,0.31207,0.359135,0.338998,0.417765,2.168363,4.140773,0.000304,0.852207,1.007896,3.501258,0.179106,0.167408,0.04658,0.069353,0.127753,0.12184,0.102558,0.119476,0.006938,0.219095,1.006991,0.001278,0.291571,0.010809,57.87826,4.580182,1.42506,0.527027,0.341682,0.886402,0.040247,36.23513,4.753536,338.4724,1.612411,0.038148,0.055285,0.113918,0.0002,0.002094,1047.608,0.473582,0,0.663116,0.039747,0,0.223542,0.001167,329.5785,104578.4
0.059875,0.099199,0.000329,0.000441,5.629547,0.433178,0.459993,0.430846,0.440693,2.141867,5.8049,0.000289,0.882429,0.717422,3.490982,0.181429,0.131529,0.04279,0.050173,0.03041,0.111986,0.070516,0.041147,0.005049,0.216144,1.003957,0.00099,0.272549,0.003469,78.00242,4.79563,1.341748,0.788695,0.978723,0.894195,0.068813,34.76049,5.988579,310.14,1.0262,0.019505,0.070313,0.18199,0.000201,0.009813,1413.99,0.695544,0,0.888149,0.114533,0,0.099406,0.004209,574.661,267190.7
0.175107,0.297935,0.000308,0.000311,6.486328,0.377495,0.352467,0.369748,0.420468,2.076868,24.753861,0.000378,0.74086,0.71301,3.09671,0.166165,0.131011,0.044914,0.038746,0.079886,0.102622,0.120675,0.068673,0.005416,0.215293,1.004196,0.001005,0.262712,0.004435,88.42677,5.226645,1.349311,0.777333,1.721504,0.894692,0.150451,99.49572,6.514719,743.9301,2.232665,0.038373,0.131285,0.713482,0.000169,0.018134,9668.657,2.493382,0,0.94008,0.128789,0,0.056367,0.003011,461.9515,151825.8
0.155649,0.111372,0.000097,0.000103,4.979781,0.486062,0.461418,0.470004,0.446071,2.137094,5.002485,0.000074,0.711519,0.732978,2.880789,0.175651,0.131054,0.041907,0.049542,0.059054,0.090736,0.068131,0.034766,0.005897,0.218302,1.007858,0.001192,0.284407,0.012595,78.99182,5.694815,1.507991,0.623658,1.044174,0.896619,0.094496,52.15161,5.0614,194.5594,0.933384,0.018361,0.024539,0.191448,0.000188,0.010016,3150.04,0.27387,0,0.703063,0.098723,0,0.208905,0.00544,571.1992,134247.9
0.015173,0.314791,0.000091,0.000112,6.837315,0.386739,0.408588,0.340073,0.376295,2.102811,19.932207,0.00009,0.865465,0.880945,4.342939,0.202216,0.148233,0.050069,0.057341,0.065953,0.135318,0.095266,0.037611,0.005338,0.212722,1.004251,0.001002,0.262929,0.003729,93.2996,5.970347,1.493186,0.599667,1.051099,0.88846,0.102779,45.39151,5.435485,937.4971,2.877023,0.047267,0.080098,0.736951,0.000303,0.024325,4143.758,1.718081,0,0.792943,0.097149,0,0.164294,0.004114,943.3942,373186.6
0.255499,0.155327,0.000469,0.000793,5.860405,0.48685,0.424719,0.435193,0.47632,2.11674,14.481222,0.0004,0.833604,0.789676,3.468459,0.177103,0.152686,0.062627,0.053446,0.09668,0.110865,0.104578,0.14695,0.007689,0.215493,1.003887,0.000994,0.300313,0.003034,58.14157,4.109714,1.276398,0.965898,0.743772,0.884049,0.092027,49.91409,5.686059,333.5941,1.287965,0.039329,0.27325,0.254858,0.000826,0.015265,3501.27,1.207641,0,0.934754,0.097955,0,0.06103,0.002341,346.8327,157739.8
-0.074861,0.141009,0.000456,0.000584,5.94428,0.406752,0.405904,0.406003,0.354756,2.096734,9.818896,0.000391,0.756616,0.811916,3.759315,0.187906,0.143159,0.034265,0.046485,0.035347,0.087693,0.069332,0.049505,0.004709,0.210294,1.003347,0.000909,0.29447,0,80.33656,5.173752,1.405785,0.662353,0.908524,0.900616,0.095575,43.84103,5.615393,106.6473,0.377479,0.011947,0.027745,0.087906,0.000122,0.009363,1902.994,0.50874,0,0.974035,0.115796,0,0.025308,0.00292,612.0757,106456.3
-0.134761,0.394961,0.000007,0.000006,9.119021,0.317717,0.274268,0.218667,0.365466,2.072516,40.616133,0.000005,0.780718,0.85729,5.889874,0.139864,0.118725,0.032795,0.049303,0.03458,0.12577,0.101302,0.052669,0.006057,0.214159,1.003351,0.000941,0.276579,0,53.5742,3.861532,1.30831,0.485255,0.336482,0.878018,0.134412,173.7205,4.765493,292.2392,1.098791,0.02541,0.026089,0.074092,0.000283,0.008031,15123.79,1.401191,0,0.941412,0.120114,0,0.055193,0.002395,641.0833,309914.2
-0.019213,0.025772,0.000564,0.000397,5.542584,0.467158,0.438251,0.448214,0.421204,2.124488,5.729824,0.000362,0.788887,0.700724,3.622669,0.168145,0.122693,0.028979,0.041838,0.047263,0.120281,0.074477,0.05247,0.004382,0.214652,1.003145,0.000823,0.283885,0,109.3326,6.620447,1.519409,0.590579,1.396434,0.902255,0.152265,109.7849,5.824464,178.7854,0.474362,0.007478,0.012986,0.204914,0.000113,0.014541,9987.738,0.302642,0,0.756325,0.117482,0,0.18442,0.006184,868.5386,120461.7
-0.122224,0.105509,0.000186,0.000216,6.18541,0.386555,0.398283,0.401014,0.394777,2.198688,4.352465,0.000143,0.688908,0.886338,2.437925,0.159249,0.128987,0.030981,0.049883,0.019422,0.135825,0.095707,0.044175,0.00767,0.216645,1.003113,0.0009,0.29352,0.001694,62.97579,3.760035,1.196022,0.768625,0.623208,0.876131,0.069484,74.08862,6.863273,226.5806,0.690935,0.024047,0.060731,0.096534,0.000432,0.003302,2306.078,1.41229,0,0.977364,0.118869,0,0.022139,0.003016,348.7065,52146.39
-0.137428,-0.076894,0.00016,0.000249,6.080149,0.452898,0.435912,0.413774,0.299447,2.057504,12.25351,0.000133,0.869195,0.759825,4.286337,0.170339,0.137486,0.045112,0.057701,0.115518,0.081404,0.111205,0.121825,0.006238,0.213631,1.006011,0.001108,0.255579,0.011964,79.39776,5.374136,1.431305,0.617627,0.922797,0.899015,0.080583,37.79317,5.503775,483.0871,2.248686,0.036221,0.020695,0.343548,0.000134,0.009961,1619.68,0.394036,0,0.976032,0.08567,0,0.023409,0.002218,501.7781,167000.6
0.036043,0.093102,0.000464,0.000622,5.319784,0.496534,0.456392,0.470878,0.466691,2.118545,11.116513,0.000439,0.61077,0.625574,2.589013,0.163499,0.133205,0.037529,0.041034,0.060422,0.095165,0.063799,0.067988,0.005224,0.2148,1.005263,0.001137,0.318456,0.003804,74.58689,5.125173,1.417079,0.771236,1.123411,0.90785,0.184391,68.19429,5.379171,222.9445,1.041267,0.020309,0.034002,0.233223,0.000079,0.035863,6686.247,0.421744,0,0.701731,0.088601,0,0.209444,0.005654,516.7678,253699.4
0.228326,0.242765,0.000382,0.000496,6.246374,0.3929,0.350613,0.331024,0.351654,2.120607,7.41142,0.000369,0.806609,0.940419,4.438298,0.19773,0.157245,0.040223,0.045594,0.045913,0.107335,0.081187,0.043025,0.006756,0.214874,1.00664,0.001164,0.264693,0.006833,79.4244,5.639562,1.499299,0.562759,0.930956,0.899286,0.073101,45.997,5.053815,226.5646,0.91451,0.017345,0.038787,0.326145,0.000143,0.004569,1784.492,0.30653,0,0.697736,0.060492,0,0.211041,0.003221,643.2719,224720.1
0.112613,0.466358,0.000407,0.000583,4.553916,0.538109,0.513255,0.50172,0.349688,2.072315,25.346842,0.000549,1.055546,0.708204,3.991905,0.163222,0.11551,0.036357,0.041962,0.073256,0.121875,0.066023,0.123651,0.005431,0.212278,1.004998,0.001017,0.28864,0.006848,80.94971,5.085072,1.38295,0.733375,1.064175,0.899348,0.062479,24.52263,5.721194,262.8599,0.79265,0.012993,0.070403,0.471569,0.000193,0.008454,689.1227,0.666737,0,0.693742,0.050863,0,0.212606,0.002769,530.9785,141714.4
0.207958,0.132409,0.000225,0.000239,5.249414,0.391779,0.43333,0.44094,0.414419,2.105021,8.1104,0.000165,0.766377,0.694699,3.638669,0.171148,0.12454,0.039454,0.043476,0.07044,0.103191,0.079601,0.062046,0.004322,0.214699,1.0029,0.000837,0.289072,0.001411,71.17459,4.800497,1.370769,0.646776,0.738303,0.900888,0.10133,89.07375,5.4823,355.0365,1.44676,0.026461,0.037861,0.164098,0.000115,0.007551,7934.891,0.409405,0,0.750333,0.101524,0,0.187458,0.005636,559.4325,160679.6
-0.046865,0.507467,0.000572,0.000729,6.12196,0.422868,0.375795,0.358775,0.388251,2.119984,7.056282,0.000798,0.78545,0.697129,3.866431,0.177107,0.156887,0.04354,0.050403,0.077851,0.129735,0.084951,0.07605,0.008203,0.214976,1.005037,0.001076,0.297495,0.004249,66.48007,5.087786,1.478818,0.609897,0.697797,0.898293,0.11587,88.65539,4.778523,177.8747,0.730428,0.025623,0.043271,0.159003,0.000273,0.009692,6906.27,0.815792,0,0.868176,0.103595,0,0.114523,0.003862,699.8282,470103.3
0.118964,0.010057,0.000413,0.000558,5.139276,0.452411,0.461209,0.447943,0.416517,2.099186,11.014882,0.000646,0.834293,0.782853,2.954161,0.197582,0.142536,0.067081,0.058761,0.075261,0.109642,0.061768,0.096024,0.006489,0.216005,1.013889,0.001857,0.276139,0.030303,57.39054,4.157762,1.303004,0.89508,0.802342,0.896225,0.055996,31.08816,5.580173,274.5168,1.40248,0.041674,0.136367,0.523615,0.000278,0.007141,1538.419,1.014365,0,0.872836,0.08854,0,0.111067,0.003071,281.8601,126305
0.12884,-0.136498,0.000429,0.000549,5.425403,0.463557,0.440604,0.428967,0.391331,2.151764,4.027482,0.000807,1.081244,0.822362,3.644309,0.201121,0.159095,0.064396,0.062995,0.06897,0.086383,0.065193,0.061224,0.008452,0.215706,1.009179,0.001699,0.303349,0.022281,73.40593,5.801446,1.606489,0.586684,0.791293,0.894096,0.03666,15.04376,4.312412,480.3657,1.225048,0.027472,0.044018,0.340609,0.000248,0.003778,382.5348,0.927036,0,0.82024,0.092376,0,0.147545,0.003666,1158.069,1154806
0.139774,-0.021384,0.000255,0.000396,5.803043,0.383604,0.292751,0.303452,0.648658,2.078602,50.240892,0.000378,0.800505,0.926806,2.689526,0.201426,0.181676,0.07087,0.059078,0.07222,0.121438,0.0895,0.094325,0.008549,0.217493,1.006004,0.00132,0.279275,0.012042,69.18626,4.116916,1.224712,0.705554,0.994223,0.884218,0.097582,74.27493,6.468854,426.0587,1.670536,0.032856,0.063157,0.619027,0.000282,0.014568,7745.31,1.160103,0,0.70972,0.075763,0,0.206155,0.004255,325.4427,74567.67
-0.119319,0.211147,0.000176,0.000244,8.227406,0.473655,0.320777,0.290529,0.303525,2.11446,19.486617,0.000188,0.725131,0.74247,4.844692,0.186854,0.124198,0.030975,0.048511,0.087926,0.093228,0.195217,0.04778,0.008516,0.218676,1.00517,0.001029,0.29582,0.002962,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.07394,-0.025564,0.000444,0.000587,4.211064,0.550385,0.561191,0.553783,0.46006,2.094848,9.630543,0.00023,0.600813,0.675004,2.720938,0.157302,0.104464,0.057436,0.061044,0.061889,0.0759,0.063395,0.07305,0.008585,0.210906,1.00597,0.001123,0.266838,0.01195,53.54874,3.782912,1.210353,1.499882,0.825788,0.893861,0.125584,49.04887,6.312914,346.6802,2.316267,0.056951,0.304743,0.105503,0.000192,0.014422,2152.179,1.197384,0,0.625166,0.063064,0,0.23449,0.004159,213.7591,111963.4
-0.143978,0.483227,0.000099,0.000093,4.825275,0.514583,0.470814,0.368608,0.423943,2.103816,9.200355,0.000059,1.014634,0.659719,3.165035,0.179009,0.130788,0.033936,0.03821,0.057568,0.091402,0.089448,0.049807,0.006171,0.213682,1.003935,0.000881,0.282402,0.003338,100.2677,6.142744,1.484351,0.616174,1.316967,0.899049,0.125394,42.25528,5.659498,170.9528,0.723386,0.010829,0.00678,0.1408,0.00009,0.013883,1643.071,0.180531,0,0.564581,0.079037,0,0.245993,0.006691,884.4527,151680
0.283948,0.081191,0.000738,0.000809,5.799256,0.437564,0.410698,0.410904,0.399875,2.158977,4.050141,0.000559,0.868982,0.978075,3.616772,0.203437,0.157713,0.050919,0.054778,0.045188,0.102841,0.068977,0.040366,0.008238,0.215754,1.006367,0.001153,0.276346,0.015511,91.34097,6.357242,1.58469,0.532371,1.143101,0.895795,0.07171,31.755,4.961135,151.0845,0.628476,0.010477,0.019386,0.202662,0.000189,0.008197,1572.578,0.242705,0,0.946072,0.119255,0,0.051054,0.003416,939.1128,256827.7
-0.207678,0.099811,0.000102,0.000144,4.56664,0.426415,0.504486,0.518351,0.507414,2.114493,14.558539,0.000154,0.75928,0.842108,2.805676,0.183571,0.12761,0.039907,0.073648,0.026131,0.148591,0.065098,0.065428,0.00779,0.213741,1.00971,0.001533,0.284546,0.015837,66.58465,3.663767,1.141864,0.814398,1.073942,0.870489,0.131511,70.74097,7.533141,371.3461,1.551737,0.035977,0.093947,0.63843,0.000709,0.008364,2464.088,2.553248,0,0.934088,0.107508,0,0.061609,0.003844,351.0551,29537.01
0.333497,-0.091491,0.000188,0.000194,4.716037,0.495412,0.432641,0.486192,0.376488,2.105381,6.155241,0.000168,0.804033,0.709936,2.904199,0.169299,0.111525,0.036041,0.044765,0.059004,0.103659,0.066876,0.032941,0.004589,0.215602,1.002905,0.000849,0.278985,0,86.02551,6.024536,1.529527,0.637393,1.267974,0.900157,0.100927,37.15894,5.151886,87.51837,0.509709,0.011211,0.015239,0.155573,0.000082,0.010813,1334.61,0.302081,0,0.973369,0.143655,0,0.025939,0.001852,710.1096,113049.4
0.323586,0.376754,0.000511,0.000694,5.620391,0.435306,0.42695,0.416108,0.4383,2.11179,9.697611,0.000624,0.91734,0.916953,3.474397,0.193238,0.166534,0.054631,0.06387,0.070253,0.118722,0.076188,0.090806,0.00603,0.215981,1.006691,0.001318,0.270245,0.004262,62.53253,4.47982,1.343561,0.849159,0.811405,0.895122,0.094594,69.83273,5.413014,394.0915,1.36778,0.027297,0.162303,0.267542,0.000383,0.012613,11282.12,0.685328,0,0.898802,0.095111,0,0.091018,0.003695,301.8431,86812.58
0.33394,-0.017111,0.000499,0.000652,5.415282,0.467551,0.442211,0.465784,0.426659,2.128658,4.568086,0.000246,0.710136,0.743879,2.930988,0.178651,0.125,0.052589,0.056482,0.037647,0.096182,0.059723,0.060057,0.007311,0.215346,1.004343,0.000884,0.284114,0.00297,82.08455,5.634669,1.470929,0.699178,1.282149,0.903619,0.121647,57.10564,5.4308,184.9674,0.59975,0.013119,0.027561,0.141717,0.000072,0.016579,3593.48,0.292898,0,0.786951,0.090185,0,0.167771,0.005025,420.8413,74228.26
0.264528,0.070137,0.000786,0.00106,5.842947,0.454603,0.398779,0.394584,0.428826,2.125393,6.992631,0.000934,0.910062,0.804159,3.679901,0.185297,0.151724,0.043457,0.060841,0.064548,0.078724,0.075088,0.086359,0.006268,0.213783,1.007259,0.001118,0.280045,0.011572,77.93986,5.498711,1.502511,0.713007,1.029619,0.896413,0.095141,18.46138,5.039324,443.4553,1.142536,0.039813,0.139636,0.419217,0.000294,0.017228,558.472,1.33499,0,0.624501,0.082336,0,0.234656,0.006127,870.8092,833674.8
0.125158,0.098241,0.000376,0.000527,6.114137,0.450003,0.432711,0.404039,0.438922,2.127515,7.764419,0.000627,0.813209,0.789289,3.058073,0.180836,0.145212,0.043179,0.054624,0.034567,0.08465,0.105318,0.071398,0.00738,0.21498,1.009744,0.001494,0.311693,0.022042,81.29356,5.800343,1.52552,0.572686,0.999853,0.899002,0.083138,35.79339,4.851061,249.6877,0.918292,0.012255,0.02259,0.464173,0.000158,0.009239,2059.05,0.246364,0,0.787617,0.076057,0,0.167388,0.00409,765.3797,211444.6
0.084325,0.152918,0.000308,0.000341,5.914783,0.500287,0.431003,0.398326,0.424026,2.126675,4.932674,0.000157,0.839867,0.619124,3.213461,0.164098,0.117717,0.036157,0.030373,0.039639,0.083321,0.047835,0.019938,0.005763,0.215473,1.003095,0.000854,0.287646,0,83.87672,5.828185,1.507336,0.585766,0.997727,0.901907,0.158312,112.6777,5.193165,61.73983,0.449313,0.010492,0.007998,0.056489,0.000067,0.014229,9720.354,0.191025,0,0.858189,0.105915,0,0.121782,0.004275,555.0942,56306.24
0.247667,-0.043627,0.000026,0.000028,5.265263,0.506258,0.438498,0.363608,0.327221,2.136904,4.571342,0.00002,0.781502,0.68442,4.618991,0.171708,0.158171,0.057157,0.070152,0.051112,0.123675,0.066703,0.053857,0.005543,0.215969,1.005232,0.001111,0.283081,0.00587,71.782,4.927006,1.398017,0.765184,0.912669,0.898161,0.084952,43.96636,5.55087,454.3049,1.32199,0.029603,0.043082,0.267742,0.000148,0.006818,1928.088,1.434873,0,0.914115,0.104514,0,0.078561,0.003388,526.3124,266823.5
0.528626,0.105203,0.000731,0.000951,5.440199,0.409563,0.385091,0.386062,0.372236,2.132076,5.566513,0.000495,0.833173,0.704469,3.752769,0.187275,0.127893,0.04195,0.043507,0.047703,0.084959,0.079684,0.036541,0.004457,0.215895,1.00309,0.000848,0.275891,0.002426,90.12805,6.185842,1.545334,0.52418,1.119185,0.897563,0.083876,30.85644,5.068157,112.363,0.496559,0.007812,0.015685,0.081636,0.000095,0.009039,791.4716,0.141013,0,0.704394,0.077335,0,0.208362,0.004709,835.6411,125989
0.051799,0.182775,0.000123,0.000178,5.91268,0.406007,0.43919,0.438974,0.441025,2.104446,13.062578,0.000155,0.895582,0.902718,3.484938,0.177974,0.14428,0.050868,0.066938,0.085395,0.124881,0.073919,0.103727,0.008839,0.2136,1.005399,0.000921,0.287521,0.00382,79.03176,5.627781,1.499705,0.625979,0.909571,0.892616,0.185012,117.7178,5.010329,507.1465,2.531016,0.046998,0.065014,0.359267,0.000263,0.023476,11734.88,0.771196,0,0.788948,0.080471,0,0.16662,0.004161,754.9798,704772.8
0.124119,-0.303015,0.000117,0.000195,5.322005,0.37468,0.440008,0.449023,0.371528,2.089086,14.392744,0.000106,0.809281,1.04629,3.348714,0.190016,0.143225,0.046708,0.053232,0.048523,0.127879,0.065586,0.10855,0.005475,0.210385,1.005493,0.00102,0.271581,0.004644,66.32909,4.425221,1.333632,0.793858,0.76871,0.883859,0.057937,24.01253,5.542457,204.7975,0.728902,0.019172,0.220872,0.258068,0.000604,0.006456,734.1607,0.815692,0,0.621838,0.087724,0,0.235312,0.006401,418.49,65234.29
-0.076434,0.324059,0.000514,0.000854,5.603779,0.447392,0.432278,0.390777,0.376093,2.130192,8.629647,0.000353,0.928489,0.76326,2.920744,0.170703,0.158953,0.074216,0.075079,0.063451,0.120151,0.087772,0.09439,0.011687,0.214452,1.010862,0.001369,0.26448,0.01704,73.54925,5.244412,1.433432,0.747278,1.012044,0.894927,0.080685,51.01553,5.488026,315.7673,1.639783,0.040615,0.195753,0.464298,0.000215,0.01208,7851.133,1.196249,0,0.948069,0.096073,0,0.049267,0.002843,384.6033,184109.4
