@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_F# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_4 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute BeatHisto_PeriodicSpread2 numeric
@attribute BeatHisto_NumMax numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
0.015173,0.314791,0.000091,0.000112,6.837315,0.386739,0.408588,0.340073,0.376295,2.102811,19.932207,0.00009,0.865465,0.880945,4.342939,0.202216,0.148233,0.050069,0.057341,0.065953,0.135318,0.095266,0.037611,0.005338,0.212722,1.004251,0.001002,0.262929,0.003729,93.2996,5.970347,1.493186,0.599667,1.051099,0.88846,0.102779,45.39151,5.435485,937.4971,2.877023,0.047267,0.080098,0.736951,0.000303,0.024325,4143.758,1.718081,0,0.792943,0.097149,0,0.164294,0.004114,943.3942,373186.6,0.20773,-8.520948,-8.793214,27.26363,11.98715,-5.300714,-1.603191,3.251796,-15.04895,-0.064507,1.719966,0.00605,0.146161,0.445185,108.926,-4.886943,9.046965,5.378127,0.114047,-4.087175,0.000141,-0.154429,sexy
0.255499,0.155327,0.000469,0.000793,5.860405,0.48685,0.424719,0.435193,0.47632,2.11674,14.481222,0.0004,0.833604,0.789676,3.468459,0.177103,0.152686,0.062627,0.053446,0.09668,0.110865,0.104578,0.14695,0.007689,0.215493,1.003887,0.000994,0.300313,0.003034,58.14157,4.109714,1.276398,0.965898,0.743772,0.884049,0.092027,49.91409,5.686059,333.5941,1.287965,0.039329,0.27325,0.254858,0.000826,0.015265,3501.27,1.207641,0,0.934754,0.097955,0,0.06103,0.002341,346.8327,157739.8,0.571284,-0.968753,5.692057,24.21986,16.26315,2.792544,-0.306051,3.158123,-13.95345,-0.642792,0.726694,0.004235,0.145525,0.610824,54.6082,-4.82932,9.219158,4.798427,-0.37995,-5.209635,0.000048,-0.18545,sexy
-0.074861,0.141009,0.000456,0.000584,5.94428,0.406752,0.405904,0.406003,0.354756,2.096734,9.818896,0.000391,0.756616,0.811916,3.759315,0.187906,0.143159,0.034265,0.046485,0.035347,0.087693,0.069332,0.049505,0.004709,0.210294,1.003347,0.000909,0.29447,0,80.33656,5.173752,1.405785,0.662353,0.908524,0.900616,0.095575,43.84103,5.615393,106.6473,0.377479,0.011947,0.027745,0.087906,0.000122,0.009363,1902.994,0.50874,0,0.974035,0.115796,0,0.025308,0.00292,612.0757,106456.3,-0.32795,-1.894175,-1.655548,8.36184,17.9978,-1.276364,-0.533323,3.264354,-14.01041,1.71303,0.573962,0.009074,0.15066,0.68366,59.06653,-3.16974,6.169108,3.141833,-0.064767,-4.512273,0.000076,-0.160456,sexy
-0.134761,0.394961,0.000007,0.000006,9.119021,0.317717,0.274268,0.218667,0.365466,2.072516,40.616133,0.000005,0.780718,0.85729,5.889874,0.139864,0.118725,0.032795,0.049303,0.03458,0.12577,0.101302,0.052669,0.006057,0.214159,1.003351,0.000941,0.276579,0,53.5742,3.861532,1.30831,0.485255,0.336482,0.878018,0.134412,173.7205,4.765493,292.2392,1.098791,0.02541,0.026089,0.074092,0.000283,0.008031,15123.79,1.401191,0,0.941412,0.120114,0,0.055193,0.002395,641.0833,309914.2,-1.565222,-9.947953,-10.18069,18.44322,13.30294,-4.925547,-7.781094,3.219068,-24.86067,-6.341229,-8.320717,0.016939,0.173761,0.001877,146.4906,-4.847088,9.009142,2.841631,0.45023,-4.048033,0.000072,0.165989,sexy
-0.019213,0.025772,0.000564,0.000397,5.542584,0.467158,0.438251,0.448214,0.421204,2.124488,5.729824,0.000362,0.788887,0.700724,3.622669,0.168145,0.122693,0.028979,0.041838,0.047263,0.120281,0.074477,0.05247,0.004382,0.214652,1.003145,0.000823,0.283885,0,109.3326,6.620447,1.519409,0.590579,1.396434,0.902255,0.152265,109.7849,5.824464,178.7854,0.474362,0.007478,0.012986,0.204914,0.000113,0.014541,9987.738,0.302642,0,0.756325,0.117482,0,0.18442,0.006184,868.5386,120461.7,-0.787135,-3.111233,-2.352142,4.09817,11.3475,-1.526998,-0.807407,3.111139,-15.16776,-2.371893,-2.203175,0.020569,0.140483,0.741861,19.69365,-2.145125,5.260159,3.228108,0.218063,-4.998915,0.000073,-0.53461,sexy
-0.122224,0.105509,0.000186,0.000216,6.18541,0.386555,0.398283,0.401014,0.394777,2.198688,4.352465,0.000143,0.688908,0.886338,2.437925,0.159249,0.128987,0.030981,0.049883,0.019422,0.135825,0.095707,0.044175,0.00767,0.216645,1.003113,0.0009,0.29352,0.001694,62.97579,3.760035,1.196022,0.768625,0.623208,0.876131,0.069484,74.08862,6.863273,226.5806,0.690935,0.024047,0.060731,0.096534,0.000432,0.003302,2306.078,1.41229,0,0.977364,0.118869,0,0.022139,0.003016,348.7065,52146.39,0.082475,2.287563,4.871092,12.04497,13.34162,-1.546671,-5.190609,2.864657,-15.60495,-0.630214,-1.036965,0.007864,0.17496,0.343337,109.8011,-3.582961,7.454054,3.378854,0.419345,-3.961424,0.000053,-0.218531,sexy
-0.137428,-0.076894,0.00016,0.000249,6.080149,0.452898,0.435912,0.413774,0.299447,2.057504,12.25351,0.000133,0.869195,0.759825,4.286337,0.170339,0.137486,0.045112,0.057701,0.115518,0.081404,0.111205,0.121825,0.006238,0.213631,1.006011,0.001108,0.255579,0.011964,79.39776,5.374136,1.431305,0.617627,0.922797,0.899015,0.080583,37.79317,5.503775,483.0871,2.248686,0.036221,0.020695,0.343548,0.000134,0.009961,1619.68,0.394036,0,0.976032,0.08567,0,0.023409,0.002218,501.7781,167000.6,-0.158735,0.63835,4.571623,11.62098,17.49304,2.594092,2.000603,2.717385,-12.20202,0.783788,1.215108,0.00605,0.135105,1.086496,36.62934,-2.54859,5.695235,2.934315,0.06114,-4.09103,0.000101,-0.845632,sexy
0.036043,0.093102,0.000464,0.000622,5.319784,0.496534,0.456392,0.470878,0.466691,2.118545,11.116513,0.000439,0.61077,0.625574,2.589013,0.163499,0.133205,0.037529,0.041034,0.060422,0.095165,0.063799,0.067988,0.005224,0.2148,1.005263,0.001137,0.318456,0.003804,74.58689,5.125173,1.417079,0.771236,1.123411,0.90785,0.184391,68.19429,5.379171,222.9445,1.041267,0.020309,0.034002,0.233223,0.000079,0.035863,6686.247,0.421744,0,0.701731,0.088601,0,0.209444,0.005654,516.7678,253699.4,-0.296634,-2.866186,-4.366473,15.14108,13.00823,-3.359648,1.45333,2.976039,-10.86769,0.148712,0.077293,0.00484,0.125772,1.702031,8.429135,-4.188695,7.177986,3.752663,-0.401923,-4.273618,0.000123,-1.070649,sexy
0.228326,0.242765,0.000382,0.000496,6.246374,0.3929,0.350613,0.331024,0.351654,2.120607,7.41142,0.000369,0.806609,0.940419,4.438298,0.19773,0.157245,0.040223,0.045594,0.045913,0.107335,0.081187,0.043025,0.006756,0.214874,1.00664,0.001164,0.264693,0.006833,79.4244,5.639562,1.499299,0.562759,0.930956,0.899286,0.073101,45.997,5.053815,226.5646,0.91451,0.017345,0.038787,0.326145,0.000143,0.004569,1784.492,0.30653,0,0.697736,0.060492,0,0.211041,0.003221,643.2719,224720.1,0.105192,-1.673957,-0.783984,13.90778,17.15807,-0.951189,-1.433383,3.393046,-11.0418,1.99507,3.046472,0.00484,0.150642,0.553767,111.0089,-3.437248,6.281611,3.541138,0.113772,-4.11218,0.000124,-0.024182,sexy
0.112613,0.466358,0.000407,0.000583,4.553916,0.538109,0.513255,0.50172,0.349688,2.072315,25.346842,0.000549,1.055546,0.708204,3.991905,0.163222,0.11551,0.036357,0.041962,0.073256,0.121875,0.066023,0.123651,0.005431,0.212278,1.004998,0.001017,0.28864,0.006848,80.94971,5.085072,1.38295,0.733375,1.064175,0.899348,0.062479,24.52263,5.721194,262.8599,0.79265,0.012993,0.070403,0.471569,0.000193,0.008454,689.1227,0.666737,0,0.693742,0.050863,0,0.212606,0.002769,530.9785,141714.4,-0.068016,-6.953742,-10.00218,14.75338,18.3645,0.772022,3.806589,3.251124,-14.74945,-2.609749,-4.113892,0.00363,0.146321,0.897025,1.411398,-4.989336,8.986154,6.003189,-0.176991,-4.757122,0.000044,-0.390947,sexy
0.207958,0.132409,0.000225,0.000239,5.249414,0.391779,0.43333,0.44094,0.414419,2.105021,8.1104,0.000165,0.766377,0.694699,3.638669,0.171148,0.12454,0.039454,0.043476,0.07044,0.103191,0.079601,0.062046,0.004322,0.214699,1.0029,0.000837,0.289072,0.001411,71.17459,4.800497,1.370769,0.646776,0.738303,0.900888,0.10133,89.07375,5.4823,355.0365,1.44676,0.026461,0.037861,0.164098,0.000115,0.007551,7934.891,0.409405,0,0.750333,0.101524,0,0.187458,0.005636,559.4325,160679.6,-0.063821,-0.716163,-2.305161,10.91158,8.823425,-5.195839,-0.337481,3.014061,-13.97751,-0.909714,-2.369087,0.009074,0.13451,1.027183,31.78343,-4.173121,6.565618,2.602393,-0.106707,-4.516213,0.000081,-0.418707,sexy
-0.046865,0.507467,0.000572,0.000729,6.12196,0.422868,0.375795,0.358775,0.388251,2.119984,7.056282,0.000798,0.78545,0.697129,3.866431,0.177107,0.156887,0.04354,0.050403,0.077851,0.129735,0.084951,0.07605,0.008203,0.214976,1.005037,0.001076,0.297495,0.004249,66.48007,5.087786,1.478818,0.609897,0.697797,0.898293,0.11587,88.65539,4.778523,177.8747,0.730428,0.025623,0.043271,0.159003,0.000273,0.009692,6906.27,0.815792,0,0.868176,0.103595,0,0.114523,0.003862,699.8282,470103.3,-0.138146,0.157702,1.928525,12.77823,18.98898,-0.985375,0.251385,3.699711,-15.46112,-1.983113,-4.451789,0.005445,0.110764,1.338831,63.08831,-3.61015,8.690052,6.098966,0.229494,-4.433679,0.000215,-1.15494,sexy
0.118964,0.010057,0.000413,0.000558,5.139276,0.452411,0.461209,0.447943,0.416517,2.099186,11.014882,0.000646,0.834293,0.782853,2.954161,0.197582,0.142536,0.067081,0.058761,0.075261,0.109642,0.061768,0.096024,0.006489,0.216005,1.013889,0.001857,0.276139,0.030303,57.39054,4.157762,1.303004,0.89508,0.802342,0.896225,0.055996,31.08816,5.580173,274.5168,1.40248,0.041674,0.136367,0.523615,0.000278,0.007141,1538.419,1.014365,0,0.872836,0.08854,0,0.111067,0.003071,281.8601,126305,-0.706549,2.144411,1.450847,18.15926,13.24409,-3.12707,4.059603,5.485426,-6.946901,4.113122,5.807485,0.00484,0.122213,1.100864,28.9906,-3.220686,7.034416,3.967997,0.765292,-4.265915,0.000103,-0.828734,sexy
0.12884,-0.136498,0.000429,0.000549,5.425403,0.463557,0.440604,0.428967,0.391331,2.151764,4.027482,0.000807,1.081244,0.822362,3.644309,0.201121,0.159095,0.064396,0.062995,0.06897,0.086383,0.065193,0.061224,0.008452,0.215706,1.009179,0.001699,0.303349,0.022281,73.40593,5.801446,1.606489,0.586684,0.791293,0.894096,0.03666,15.04376,4.312412,480.3657,1.225048,0.027472,0.044018,0.340609,0.000248,0.003778,382.5348,0.927036,0,0.82024,0.092376,0,0.147545,0.003666,1158.069,1154806,-0.287569,-3.569626,-4.403213,15.45267,17.03464,-0.388254,-4.240406,3.254842,-11.50715,2.741762,2.985544,0.00242,0.126871,1.068644,62.4875,-5.333684,10.9963,6.908338,-0.159032,-4.213981,0.000537,-0.682788,sexy
0.139774,-0.021384,0.000255,0.000396,5.803043,0.383604,0.292751,0.303452,0.648658,2.078602,50.240892,0.000378,0.800505,0.926806,2.689526,0.201426,0.181676,0.07087,0.059078,0.07222,0.121438,0.0895,0.094325,0.008549,0.217493,1.006004,0.00132,0.279275,0.012042,69.18626,4.116916,1.224712,0.705554,0.994223,0.884218,0.097582,74.27493,6.468854,426.0587,1.670536,0.032856,0.063157,0.619027,0.000282,0.014568,7745.31,1.160103,0,0.70972,0.075763,0,0.206155,0.004255,325.4427,74567.67,-0.962035,-9.045777,-10.65233,28.37956,13.41195,-0.512029,4.204159,3.024678,-13.96386,-1.891265,-0.764357,0.00363,0.104909,0.43104,65.65686,-8.607879,14.31713,5.556215,-0.372848,-5.075961,0.000061,-0.509592,sexy
-0.119319,0.211147,0.000176,0.000244,8.227406,0.473655,0.320777,0.290529,0.303525,2.11446,19.486617,0.000188,0.725131,0.74247,4.844692,0.186854,0.124198,0.030975,0.048511,0.087926,0.093228,0.195217,0.04778,0.008516,0.218676,1.00517,0.001029,0.29582,0.002962,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3,1.214047,-4.670483,-5.216234,10.68205,15.01096,-1.282603,-2.481017,3.423027,-14.6992,0.992119,0.081116,0.006655,0.149657,0.62964,95.37524,-3.043852,6.240348,3.509836,0.115484,-5.532784,0.000071,-0.395312,sexy
0.07394,-0.025564,0.000444,0.000587,4.211064,0.550385,0.561191,0.553783,0.46006,2.094848,9.630543,0.00023,0.600813,0.675004,2.720938,0.157302,0.104464,0.057436,0.061044,0.061889,0.0759,0.063395,0.07305,0.008585,0.210906,1.00597,0.001123,0.266838,0.01195,53.54874,3.782912,1.210353,1.499882,0.825788,0.893861,0.125584,49.04887,6.312914,346.6802,2.316267,0.056951,0.304743,0.105503,0.000192,0.014422,2152.179,1.197384,0,0.625166,0.063064,0,0.23449,0.004159,213.7591,111963.4,-1.149134,6.911835,6.938224,9.73024,9.104506,1.697729,-1.171395,2.830807,-8.858043,-0.070926,0.01953,0.003025,0.149209,0.694091,0.510535,-2.906174,5.721111,2.370661,0.053056,-3.762359,0.000111,0.047808,sexy
-0.143978,0.483227,0.000099,0.000093,4.825275,0.514583,0.470814,0.368608,0.423943,2.103816,9.200355,0.000059,1.014634,0.659719,3.165035,0.179009,0.130788,0.033936,0.03821,0.057568,0.091402,0.089448,0.049807,0.006171,0.213682,1.003935,0.000881,0.282402,0.003338,100.2677,6.142744,1.484351,0.616174,1.316967,0.899049,0.125394,42.25528,5.659498,170.9528,0.723386,0.010829,0.00678,0.1408,0.00009,0.013883,1643.071,0.180531,0,0.564581,0.079037,0,0.245993,0.006691,884.4527,151680,-0.906288,-6.514143,-6.659761,8.767872,14.77294,-0.687818,-2.962271,3.17811,-11.71451,0.228848,-1.046723,0.035693,0.1439,1.280024,11.12313,-2.891883,6.120212,2.631461,0.08793,-4.463783,0.000077,-0.169502,sexy
0.283948,0.081191,0.000738,0.000809,5.799256,0.437564,0.410698,0.410904,0.399875,2.158977,4.050141,0.000559,0.868982,0.978075,3.616772,0.203437,0.157713,0.050919,0.054778,0.045188,0.102841,0.068977,0.040366,0.008238,0.215754,1.006367,0.001153,0.276346,0.015511,91.34097,6.357242,1.58469,0.532371,1.143101,0.895795,0.07171,31.755,4.961135,151.0845,0.628476,0.010477,0.019386,0.202662,0.000189,0.008197,1572.578,0.242705,0,0.946072,0.119255,0,0.051054,0.003416,939.1128,256827.7,-0.076795,-4.857531,-5.208386,13.23195,17.87164,2.398701,1.173007,3.485296,-17.7407,1.510511,3.574242,0.016334,0.118426,0.873084,77.04492,-4.841975,8.646452,4.438391,0.133279,-4.690119,0.000239,-0.29985,sexy
-0.207678,0.099811,0.000102,0.000144,4.56664,0.426415,0.504486,0.518351,0.507414,2.114493,14.558539,0.000154,0.75928,0.842108,2.805676,0.183571,0.12761,0.039907,0.073648,0.026131,0.148591,0.065098,0.065428,0.00779,0.213741,1.00971,0.001533,0.284546,0.015837,66.58465,3.663767,1.141864,0.814398,1.073942,0.870489,0.131511,70.74097,7.533141,371.3461,1.551737,0.035977,0.093947,0.63843,0.000709,0.008364,2464.088,2.553248,0,0.934088,0.107508,0,0.061609,0.003844,351.0551,29537.01,-0.506945,0.548636,0.198344,9.217576,24.17653,-1.188931,0.752101,4.001893,-18.37716,1.314977,2.406961,0.005445,0.137353,0.350769,91.47742,-4.111643,8.016915,4.364902,0.218954,-4.952463,0.000036,-0.183213,sexy
0.333497,-0.091491,0.000188,0.000194,4.716037,0.495412,0.432641,0.486192,0.376488,2.105381,6.155241,0.000168,0.804033,0.709936,2.904199,0.169299,0.111525,0.036041,0.044765,0.059004,0.103659,0.066876,0.032941,0.004589,0.215602,1.002905,0.000849,0.278985,0,86.02551,6.024536,1.529527,0.637393,1.267974,0.900157,0.100927,37.15894,5.151886,87.51837,0.509709,0.011211,0.015239,0.155573,0.000082,0.010813,1334.61,0.302081,0,0.973369,0.143655,0,0.025939,0.001852,710.1096,113049.4,0.753341,0.770115,-0.654957,9.625859,15.02012,-0.117138,-0.29886,3.760919,-13.3399,-3.492013,-3.073526,0.022989,0.13732,2.300659,15.40803,-2.51272,5.589755,2.508822,0.05053,-3.952178,0.000078,-0.295727,sexy
0.323586,0.376754,0.000511,0.000694,5.620391,0.435306,0.42695,0.416108,0.4383,2.11179,9.697611,0.000624,0.91734,0.916953,3.474397,0.193238,0.166534,0.054631,0.06387,0.070253,0.118722,0.076188,0.090806,0.00603,0.215981,1.006691,0.001318,0.270245,0.004262,62.53253,4.47982,1.343561,0.849159,0.811405,0.895122,0.094594,69.83273,5.413014,394.0915,1.36778,0.027297,0.162303,0.267542,0.000383,0.012613,11282.12,0.685328,0,0.898802,0.095111,0,0.091018,0.003695,301.8431,86812.58,0.086872,0.549312,0.958474,20.57097,21.78386,3.309092,4.080599,3.211622,-10.81941,0.026763,0.166696,0.00363,0.139625,1.292749,59.33025,-5.557765,10.5206,3.630278,-0.231508,-4.870875,0.000097,-0.314061,sexy
0.33394,-0.017111,0.000499,0.000652,5.415282,0.467551,0.442211,0.465784,0.426659,2.128658,4.568086,0.000246,0.710136,0.743879,2.930988,0.178651,0.125,0.052589,0.056482,0.037647,0.096182,0.059723,0.060057,0.007311,0.215346,1.004343,0.000884,0.284114,0.00297,82.08455,5.634669,1.470929,0.699178,1.282149,0.903619,0.121647,57.10564,5.4308,184.9674,0.59975,0.013119,0.027561,0.141717,0.000072,0.016579,3593.48,0.292898,0,0.786951,0.090185,0,0.167771,0.005025,420.8413,74228.26,-0.272813,1.493863,5.019156,18.23371,16.22714,1.189178,2.127362,3.117211,-15.64903,-1.680418,-0.483804,0.007864,0.139039,1.483864,2.327971,-4.440508,8.220049,3.501348,-0.189881,-4.715889,0.000076,-0.445084,sexy
0.264528,0.070137,0.000786,0.00106,5.842947,0.454603,0.398779,0.394584,0.428826,2.125393,6.992631,0.000934,0.910062,0.804159,3.679901,0.185297,0.151724,0.043457,0.060841,0.064548,0.078724,0.075088,0.086359,0.006268,0.213783,1.007259,0.001118,0.280045,0.011572,77.93986,5.498711,1.502511,0.713007,1.029619,0.896413,0.095141,18.46138,5.039324,443.4553,1.142536,0.039813,0.139636,0.419217,0.000294,0.017228,558.472,1.33499,0,0.624501,0.082336,0,0.234656,0.006127,870.8092,833674.8,-1.068241,-3.61134,-4.007934,14.14041,28.21808,3.33624,-0.61412,3.575917,-21.69898,1.002917,1.481733,0.00363,0.128046,0.925214,46.07352,-5.313991,9.840609,4.830642,-0.208552,-8.208611,0.000276,-0.249534,sexy
0.125158,0.098241,0.000376,0.000527,6.114137,0.450003,0.432711,0.404039,0.438922,2.127515,7.764419,0.000627,0.813209,0.789289,3.058073,0.180836,0.145212,0.043179,0.054624,0.034567,0.08465,0.105318,0.071398,0.00738,0.21498,1.009744,0.001494,0.311693,0.022042,81.29356,5.800343,1.52552,0.572686,0.999853,0.899002,0.083138,35.79339,4.851061,249.6877,0.918292,0.012255,0.02259,0.464173,0.000158,0.009239,2059.05,0.246364,0,0.787617,0.076057,0,0.167388,0.00409,765.3797,211444.6,0.691542,-3.818199,-2.592509,15.29027,13.1556,1.832489,0.629435,3.435235,-11.31872,1.060434,2.253262,0.004235,0.130691,0.796016,63.99492,-4.93086,9.467886,4.533351,-0.032871,-4.112824,0.000128,-0.455431,sexy
0.084325,0.152918,0.000308,0.000341,5.914783,0.500287,0.431003,0.398326,0.424026,2.126675,4.932674,0.000157,0.839867,0.619124,3.213461,0.164098,0.117717,0.036157,0.030373,0.039639,0.083321,0.047835,0.019938,0.005763,0.215473,1.003095,0.000854,0.287646,0,83.87672,5.828185,1.507336,0.585766,0.997727,0.901907,0.158312,112.6777,5.193165,61.73983,0.449313,0.010492,0.007998,0.056489,0.000067,0.014229,9720.354,0.191025,0,0.858189,0.105915,0,0.121782,0.004275,555.0942,56306.24,1.167034,0.121443,-0.374529,14.15007,17.48057,-3.471756,3.393095,3.57261,-11.46212,-1.748936,-2.960918,0.013914,0.136733,1.978395,8.303122,-2.833561,5.345043,2.753703,0.030594,-4.291861,0.000057,-0.484984,sexy
0.247667,-0.043627,0.000026,0.000028,5.265263,0.506258,0.438498,0.363608,0.327221,2.136904,4.571342,0.00002,0.781502,0.68442,4.618991,0.171708,0.158171,0.057157,0.070152,0.051112,0.123675,0.066703,0.053857,0.005543,0.215969,1.005232,0.001111,0.283081,0.00587,71.782,4.927006,1.398017,0.765184,0.912669,0.898161,0.084952,43.96636,5.55087,454.3049,1.32199,0.029603,0.043082,0.267742,0.000148,0.006818,1928.088,1.434873,0,0.914115,0.104514,0,0.078561,0.003388,526.3124,266823.5,-0.763233,2.542511,3.219843,16.74158,28.98003,-2.104047,2.391113,2.838861,-18.86976,-2.742639,-3.232665,0.009074,0.131055,0.69057,0.562523,-3.318154,6.660867,6.510761,-0.440552,-4.741777,0.000139,-0.475413,sexy
0.528626,0.105203,0.000731,0.000951,5.440199,0.409563,0.385091,0.386062,0.372236,2.132076,5.566513,0.000495,0.833173,0.704469,3.752769,0.187275,0.127893,0.04195,0.043507,0.047703,0.084959,0.079684,0.036541,0.004457,0.215895,1.00309,0.000848,0.275891,0.002426,90.12805,6.185842,1.545334,0.52418,1.119185,0.897563,0.083876,30.85644,5.068157,112.363,0.496559,0.007812,0.015685,0.081636,0.000095,0.009039,791.4716,0.141013,0,0.704394,0.077335,0,0.208362,0.004709,835.6411,125989,0.468745,-2.889681,-3.854561,12.03624,10.72069,0.849434,2.123657,2.796476,-13.49787,1.764003,2.656088,0.00605,0.147993,0.409028,58.53101,-2.538299,4.97513,3.387742,0.086025,-3.402674,0.00006,-0.172423,sexy
0.051799,0.182775,0.000123,0.000178,5.91268,0.406007,0.43919,0.438974,0.441025,2.104446,13.062578,0.000155,0.895582,0.902718,3.484938,0.177974,0.14428,0.050868,0.066938,0.085395,0.124881,0.073919,0.103727,0.008839,0.2136,1.005399,0.000921,0.287521,0.00382,79.03176,5.627781,1.499705,0.625979,0.909571,0.892616,0.185012,117.7178,5.010329,507.1465,2.531016,0.046998,0.065014,0.359267,0.000263,0.023476,11734.88,0.771196,0,0.788948,0.080471,0,0.16662,0.004161,754.9798,704772.8,-0.905722,-3.133965,-1.164448,20.20176,20.68194,0.819887,-1.87499,3.436285,-9.536519,3.699112,3.630526,0.004235,0.150596,1.4602,53.28622,-5.329069,10.24664,7.193624,-0.03285,-4.022723,0.000299,-0.046398,sexy
