@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
-0.524789,1.18976,-0.788587,13.66529,10.92595,-2.140409,-0.319085,2.973887,-17.43574,-2.003923,-1.542374,0.009679,0.110853,1.218544,33.43305,-3.841456,8.098104,3.396263,0.206281,-5.696947,0.000165,-1.094668,notsexy
0.282467,-5.171374,-5.3662,16.83956,10.58502,-0.478698,1.398412,2.988921,-11.03656,-1.987796,-2.425052,0.026618,0.13946,1.279304,13.15421,-3.503603,5.549728,2.5855,0.038298,-2.555309,0.000054,-0.012216,notsexy
0.282467,-5.171374,-5.3662,16.83956,10.58502,-0.478698,1.398412,2.988921,-11.03656,-1.987796,-2.425052,0.026618,0.13946,1.279304,13.15421,-3.503603,5.549728,2.5855,0.038298,-2.555309,0.000054,-0.012216,notsexy
0.282467,-5.171374,-5.3662,16.83956,10.58502,-0.478698,1.398412,2.988921,-11.03656,-1.987796,-2.425052,0.026618,0.13946,1.279304,13.15421,-3.503603,5.549728,2.5855,0.038298,-2.555309,0.000054,-0.012216,notsexy
-0.413555,-6.614256,-9.810869,12.6508,9.903047,-4.95025,1.469165,2.684253,-14.84617,-2.277879,-3.568411,0.013914,0.127574,0.450828,103.3387,-3.101748,6.680645,3.925543,0.840173,-3.336664,0.000103,-0.597252,notsexy
0.494056,-3.078584,-2.467142,17.70052,9.509403,-6.897779,-4.109183,3.262328,-21.12774,-1.929393,-0.450136,0.010284,0.124296,1.325672,34.21328,-4.476186,8.363302,4.63813,0.560565,-4.027453,0.000134,-0.674147,notsexy
-0.336806,1.580468,0.963922,13.25222,10.92031,-8.012535,-6.872405,3.147684,-18.62993,0.190476,-0.932055,0.00605,0.138155,0.580029,65.50995,-4.025145,7.879716,5.462755,0.696627,-4.234039,0.000254,-0.604354,notsexy
-0.336806,1.580468,0.963922,13.25222,10.92031,-8.012535,-6.872405,3.147684,-18.62993,0.190476,-0.932055,0.00605,0.138155,0.580029,65.50995,-4.025145,7.879716,5.462755,0.696627,-4.234039,0.000254,-0.604354,notsexy
-0.336806,1.580468,0.963922,13.25222,10.92031,-8.012535,-6.872405,3.147684,-18.62993,0.190476,-0.932055,0.00605,0.138155,0.580029,65.50995,-4.025145,7.879716,5.462755,0.696627,-4.234039,0.000254,-0.604354,notsexy
-0.38229,-3.459411,-2.569301,20.30137,15.36354,-2.516449,1.113346,2.900288,-17.51454,-1.150655,-2.462153,0.007864,0.143682,0.38168,41.10572,-3.468894,7.848226,3.431018,0.226762,-4.869099,0.000106,-0.237195,notsexy
-0.38229,-3.459411,-2.569301,20.30137,15.36354,-2.516449,1.113346,2.900288,-17.51454,-1.150655,-2.462153,0.007864,0.143682,0.38168,41.10572,-3.468894,7.848226,3.431018,0.226762,-4.869099,0.000106,-0.237195,notsexy
-0.655415,3.605929,4.199824,15.62986,16.30576,1.281264,-1.206149,2.980081,-16.27039,-0.02058,1.525142,0.00484,0.145517,0.944156,4.728956,-5.381011,8.852874,6.43105,-0.031357,-4.223988,0.00016,-0.539351,notsexy
0.089923,-5.894204,-7.424548,15.82009,10.14501,-8.339051,-1.767519,6.159923,-17.43418,-4.123344,-6.350637,0.022989,0.162999,0.742492,94.60465,-4.295867,7.011265,4.133274,-0.173258,-3.114755,0.000043,-0.036179,notsexy
-0.914128,-7.285252,-5.279356,8.683698,16.10932,-1.388404,-6.299836,2.983679,-23.07912,-2.41819,-6.188775,0.022384,0.134164,0.272479,76.83126,-3.18961,6.686856,3.116522,0.518681,-4.639303,0.000098,-1.225197,notsexy
-1.883188,-0.069537,0.453784,15.51326,12.53086,-5.823779,2.700432,2.572822,-13.6804,0.745495,1.831258,0.009074,0.157451,-0.150948,179.4244,-3.62682,7.728072,3.812297,0.218097,-5.277876,0.000177,0.065552,notsexy
-0.080085,-7.517382,-7.820807,13.74651,19.41287,0.686037,-2.61919,3.356307,-19.28187,-4.10157,-3.943247,0.037508,0.133855,0.361773,90.13054,-3.993373,6.883963,3.016366,-0.005279,-3.073557,0.000042,-0.436096,notsexy
-0.080085,-7.517382,-7.820807,13.74651,19.41287,0.686037,-2.61919,3.356307,-19.28187,-4.10157,-3.943247,0.037508,0.133855,0.361773,90.13054,-3.993373,6.883963,3.016366,-0.005279,-3.073557,0.000042,-0.436096,notsexy
0.652995,-6.145431,-5.384692,16.98411,14.41078,1.654455,4.354507,3.01669,-13.31927,0.40668,0.070187,0.027828,0.144937,1.560446,22.75479,-2.629747,5.222915,2.984452,0.040958,-3.185852,0.000079,-0.145031,notsexy
0.652995,-6.145431,-5.384692,16.98411,14.41078,1.654455,4.354507,3.01669,-13.31927,0.40668,0.070187,0.027828,0.144937,1.560446,22.75479,-2.629747,5.222915,2.984452,0.040958,-3.185852,0.000079,-0.145031,notsexy
-0.66243,-6.973906,-10.40574,9.060164,11.19911,-4.063507,-6.624373,3.36432,-19.93029,-7.611714,-7.294134,0.013309,0.162149,0.379785,64.61641,-2.680382,4.942266,2.696044,-0.097328,-2.622039,0.000026,-0.049282,notsexy
-1.291068,-4.718195,-4.329246,8.596956,17.33559,1.662511,-6.217769,2.956245,-24.31644,-2.356136,-0.367168,0.021779,0.175338,0.194199,103.7613,-3.181394,6.850595,3.677746,-0.038887,-3.343312,0.00009,-0.157941,notsexy
-1.291068,-4.718195,-4.329246,8.596956,17.33559,1.662511,-6.217769,2.956245,-24.31644,-2.356136,-0.367168,0.021779,0.175338,0.194199,103.7613,-3.181394,6.850595,3.677746,-0.038887,-3.343312,0.00009,-0.157941,notsexy
-0.34369,-4.124396,-4.055043,15.53701,12.6455,-8.084796,-8.24401,3.401845,-26.78337,-9.602446,-10.06862,0.017544,0.145112,-0.009025,107.3721,-5.451232,9.71179,4.431079,-0.029998,-5.433269,0.000069,-0.03393,notsexy
-0.34369,-4.124396,-4.055043,15.53701,12.6455,-8.084796,-8.24401,3.401845,-26.78337,-9.602446,-10.06862,0.017544,0.145112,-0.009025,107.3721,-5.451232,9.71179,4.431079,-0.029998,-5.433269,0.000069,-0.03393,notsexy
-0.642197,-8.06297,-8.319716,23.79169,7.449854,-10.15603,-3.187869,3.187238,-26.61034,-1.880456,-0.440776,0.019964,0.11336,0.676258,23.3306,-4.68907,9.370955,6.283502,0.277335,-4.318042,0.000169,-0.576585,notsexy
-0.642197,-8.06297,-8.319716,23.79169,7.449854,-10.15603,-3.187869,3.187238,-26.61034,-1.880456,-0.440776,0.019964,0.11336,0.676258,23.3306,-4.68907,9.370955,6.283502,0.277335,-4.318042,0.000169,-0.576585,notsexy
-0.210072,-1.918837,-2.138849,16.85616,13.25503,-5.227167,1.270964,3.252736,-16.03576,-1.859657,-0.848006,0.006655,0.14859,1.115816,39.04821,-3.089979,6.753423,3.586161,0.257282,-4.509302,0.000203,-0.173972,notsexy
0.23197,2.617545,3.051675,14.3492,23.64981,-1.43953,-1.039955,2.76533,-14.79892,-0.724439,0.186661,0.006655,0.14142,0.506932,97.69521,-3.681644,9.154803,5.757363,0.512266,-4.629466,0.000153,-0.439701,notsexy
0.351679,0.595627,2.925677,9.159415,16.17185,-5.152031,-4.240114,3.626613,-18.16412,-1.517333,-1.859985,0.012099,0.138113,1.043679,50.31654,-3.275262,6.566503,3.607663,-0.044026,-5.435281,0.000042,-0.557453,notsexy
0.411337,-7.665974,-8.217117,10.59356,12.99911,-0.508055,1.412576,3.057381,-15.57556,-2.492363,-2.324284,0.022989,0.139667,1.366605,0,-2.550881,5.287126,3.079489,0.087293,-3.601609,0.00006,0.044024,notsexy
-0.238891,-2.69524,-0.551413,16.47615,21.55242,-4.718841,-1.300188,3.870492,-22.88277,-3.085907,-1.121031,0.011494,0.120538,1.710369,25.56367,-4.470567,10.28892,4.233371,-0.004681,-4.89606,0.000261,-0.069264,notsexy
-0.238891,-2.69524,-0.551413,16.47615,21.55242,-4.718841,-1.300188,3.870492,-22.88277,-3.085907,-1.121031,0.011494,0.120538,1.710369,25.56367,-4.470567,10.28892,4.233371,-0.004681,-4.89606,0.000261,-0.069264,notsexy
-0.238891,-2.69524,-0.551413,16.47615,21.55242,-4.718841,-1.300188,3.870492,-22.88277,-3.085907,-1.121031,0.011494,0.120538,1.710369,25.56367,-4.470567,10.28892,4.233371,-0.004681,-4.89606,0.000261,-0.069264,notsexy
-0.189318,0.650123,0.239537,8.408255,14.18652,-1.03557,-3.756497,3.085285,-13.02514,0.025155,-0.237443,0.025408,0.127337,1.751388,20.29654,-2.925063,5.889753,3.192519,-0.047955,-3.934474,0.000081,-0.123848,notsexy
-0.189318,0.650123,0.239537,8.408255,14.18652,-1.03557,-3.756497,3.085285,-13.02514,0.025155,-0.237443,0.025408,0.127337,1.751388,20.29654,-2.925063,5.889753,3.192519,-0.047955,-3.934474,0.000081,-0.123848,notsexy
-0.96561,2.789898,4.097074,21.50859,17.85064,-4.617296,-0.826869,3.519866,-13.39435,0.514077,-0.523287,0.00484,0.192394,1.448847,17.23566,-2.936824,6.717958,3.069439,0.49879,-3.172207,0.000011,0.238542,notsexy
-1.33525,-3.029167,-3.715054,7.896274,5.66383,-4.859658,-2.386353,2.81455,-16.09708,-0.832317,-2.243739,0.026013,0.147409,1.191503,1.938068,-2.243834,4.234663,2.409876,-0.141165,-3.015886,0.000049,-0.093659,notsexy
-0.667546,-3.586915,-3.263746,24.12525,20.25711,2.579237,-3.166631,3.085252,-16.70251,-2.469099,-1.823873,0.003025,0.145445,0.725269,76.66014,-5.213489,9.585897,3.647891,0.079088,-5.050771,0.00003,-0.317643,notsexy
-0.39855,-2.976542,-8.02609,9.677184,15.00655,-4.177099,-3.038194,3.286334,-25.55871,-7.287053,-9.840984,0.010284,0.154764,0.284422,99.33344,-3.021601,6.436436,3.585713,0.10415,-3.175865,0.000017,-0.098959,notsexy
-0.873194,1.644029,1.6078,21.29806,28.79609,2.309768,0.697427,4.277096,-15.14982,-1.412549,-1.799552,0.00363,0.1384,0.804289,15.03867,-4.457818,8.48899,4.594701,-0.18205,-9.732497,0.000077,-0.357304,notsexy
0.214816,-1.779118,0.196502,12.26062,14.82511,-2.267457,-5.53223,2.765763,-19.58133,-4.980392,-4.617028,0.014519,0.126358,0.972872,31.61833,-2.704164,5.540488,3.400996,0.116858,-3.429124,0.000136,-0.199826,notsexy
-1.272227,-6.692908,-5.590516,18.14259,12.12874,-12.7823,-11.08729,3.015789,-16.0647,-1.253171,-0.581525,0.018149,0.173101,0.199649,129.4755,-3.566399,6.592758,3.409903,0.089851,-5.589179,0.000059,0.179087,notsexy
-1.272227,-6.692908,-5.590516,18.14259,12.12874,-12.7823,-11.08729,3.015789,-16.0647,-1.253171,-0.581525,0.018149,0.173101,0.199649,129.4755,-3.566399,6.592758,3.409903,0.089851,-5.589179,0.000059,0.179087,notsexy
0.203824,-3.909896,-0.890108,14.39637,13.59695,-2.679445,-4.609423,2.937871,-18.96844,-5.821942,-6.660793,0.012704,0.163973,0.144323,151.3988,-3.091713,6.597013,3.365124,0.017716,-3.884864,0.000016,-0.372214,notsexy
0.203824,-3.909896,-0.890108,14.39637,13.59695,-2.679445,-4.609423,2.937871,-18.96844,-5.821942,-6.660793,0.012704,0.163973,0.144323,151.3988,-3.091713,6.597013,3.365124,0.017716,-3.884864,0.000016,-0.372214,notsexy
0.128866,1.233527,3.955129,8.876462,11.84204,-5.670735,-6.479694,3.378043,-17.63519,-4.486566,-3.805268,0.016939,0.130178,0.556813,79.59422,-4.020547,7.708542,3.212356,-0.052217,-5.508302,0.000043,-0.390105,notsexy
-1.679161,-7.381972,-8.126358,15.40303,5.789968,-5.426457,8.201695,3.171381,-12.17015,-2.47573,-4.380642,0.024198,0.164834,1.058352,27.20945,-2.44275,5.480814,1.999802,0.146753,-2.730615,0.000021,0.348543,notsexy
-0.736821,-5.068625,-4.266706,15.77675,20.76013,-0.212617,-4.765191,2.905434,-26.66958,-3.359173,-4.687697,0.005445,0.149085,0.312562,157.8063,-4.078975,7.444841,4.645545,0.10463,-4.140195,0.000033,0.17436,notsexy
-0.112003,-0.054345,-0.086501,6.510057,14.28127,3.282689,-4.02309,3.132905,-12.92944,-0.293589,2.373095,0.009679,0.11802,0.751726,24.10956,-2.332416,4.759282,3.501054,0.386322,-3.34575,0.000045,0.100459,notsexy
-0.157052,-9.125616,-20.10131,14.89194,16.52037,1.864587,-1.647637,3.003072,-13.25809,3.801472,3.339848,0.009074,0.161676,0.186056,145.1454,-3.435368,6.228804,4.670617,0.28813,-3.779311,0.000058,-0.136638,notsexy
-0.611858,-7.797248,-6.845067,8.641487,14.71346,-1.113643,0.044087,3.335205,-24.70328,-2.684123,-2.494142,0.014519,0.158673,0.747715,85.1088,-3.954276,6.916866,2.945025,-0.006631,-2.777815,0.000021,-0.052484,notsexy
-0.549005,-4.811901,-9.71487,6.249326,11.52138,-4.476392,-1.209307,3.43118,-12.07025,1.385408,0.593943,0.005445,0.134513,0.982523,10.7009,-2.917539,6.647432,3.174675,0.080292,-3.588713,0.000218,-0.050322,notsexy
-0.455773,-3.727612,-3.352973,13.90272,16.67465,-6.457994,-6.368435,4.295319,-23.07184,-1.719858,-2.428763,0.010284,0.142918,0.389648,133.2666,-2.764317,5.369471,3.406026,-0.110042,-3.213761,0.000054,-0.16522,notsexy
-0.455773,-3.727612,-3.352973,13.90272,16.67465,-6.457994,-6.368435,4.295319,-23.07184,-1.719858,-2.428763,0.010284,0.142918,0.389648,133.2666,-2.764317,5.369471,3.406026,-0.110042,-3.213761,0.000054,-0.16522,notsexy
-0.455773,-3.727612,-3.352973,13.90272,16.67465,-6.457994,-6.368435,4.295319,-23.07184,-1.719858,-2.428763,0.010284,0.142918,0.389648,133.2666,-2.764317,5.369471,3.406026,-0.110042,-3.213761,0.000054,-0.16522,notsexy
-0.455773,-3.727612,-3.352973,13.90272,16.67465,-6.457994,-6.368435,4.295319,-23.07184,-1.719858,-2.428763,0.010284,0.142918,0.389648,133.2666,-2.764317,5.369471,3.406026,-0.110042,-3.213761,0.000054,-0.16522,notsexy
-0.655169,1.196523,2.67259,13.42929,15.65283,-1.779588,2.276194,3.138438,-14.99473,-2.975455,-2.741785,0.00726,0.145529,0.85774,30.44791,-3.44104,6.842136,3.33448,0.230092,-4.204076,0.00006,-0.464911,notsexy
0.267428,-2.009987,-1.686928,11.4348,18.41,3.471868,-4.886018,3.37364,-18.54561,-5.55185,-2.685338,0.012704,0.160742,0.93996,67.37193,-3.971865,7.462027,5.663225,0.172036,-4.416558,0.000031,-0.179356,notsexy
0.267428,-2.009987,-1.686928,11.4348,18.41,3.471868,-4.886018,3.37364,-18.54561,-5.55185,-2.685338,0.012704,0.160742,0.93996,67.37193,-3.971865,7.462027,5.663225,0.172036,-4.416558,0.000031,-0.179356,notsexy
-1.234915,-2.725161,-1.890579,15.77838,15.13959,0.951571,-3.520336,3.076151,-25.96936,-5.643442,-4.864094,0.009074,0.141439,-0.036451,51.66304,-4.917156,8.503369,4.065282,0.144267,-4.446963,0.000122,-0.168748,notsexy
-1.234915,-2.725161,-1.890579,15.77838,15.13959,0.951571,-3.520336,3.076151,-25.96936,-5.643442,-4.864094,0.009074,0.141439,-0.036451,51.66304,-4.917156,8.503369,4.065282,0.144267,-4.446963,0.000122,-0.168748,notsexy
0.680426,0.513061,0.324052,12.04979,16.0689,-4.77926,-4.806398,3.236673,-24.82031,-5.059265,-3.503743,0.005445,0.151525,0.246705,85.90947,-4.566831,9.885445,3.728251,0.073608,-5.068912,0.000051,0.035316,notsexy
0.432078,-3.55614,-5.938879,8.6878,15.29517,5.470117,1.363179,3.601161,-11.39076,-0.100194,1.631246,0.015729,0.141263,1.092104,6.76011,-2.901696,6.262417,3.459589,0.261498,-3.249884,0.000067,-0.498745,notsexy
-1.071421,0.820045,4.714528,27.27433,25.02189,1.502319,-3.148808,3.724642,-31.08084,-8.921222,-7.690376,0.009679,0.155953,0.06224,162.889,-3.793223,8.651257,4.480989,0.043566,-7.845485,0.000052,0.268732,notsexy
-1.071421,0.820045,4.714528,27.27433,25.02189,1.502319,-3.148808,3.724642,-31.08084,-8.921222,-7.690376,0.009679,0.155953,0.06224,162.889,-3.793223,8.651257,4.480989,0.043566,-7.845485,0.000052,0.268732,notsexy
-2.55013,1.504924,-0.320685,15.27034,11.53435,-3.981796,1.348661,3.029951,-13.91374,-1.828298,-0.120142,0.009074,0.167259,0.41106,11.65737,-2.582957,5.8178,2.718515,-0.072023,-3.802061,0.000053,-0.506338,notsexy
-2.55013,1.504924,-0.320685,15.27034,11.53435,-3.981796,1.348661,3.029951,-13.91374,-1.828298,-0.120142,0.009074,0.167259,0.41106,11.65737,-2.582957,5.8178,2.718515,-0.072023,-3.802061,0.000053,-0.506338,notsexy
-0.936025,-4.090827,-1.876609,26.74076,18.81695,-0.88324,-11.18529,3.638777,-28.82214,-7.057026,-2.316314,0.007864,0.179063,-0.387264,180.6742,-3.95099,7.970448,4.169024,0.296593,-3.604553,0.000127,-0.125439,notsexy
-0.928849,-1.2455,-3.843004,20.53746,26.61516,-1.827158,-5.407345,2.857014,-12.94623,-0.002543,-0.483946,0.009074,0.086042,0.072955,154.3241,-3.752067,7.843545,2.819121,-0.319519,-3.739946,0.000015,0.538206,notsexy
-0.714951,-6.72652,-3.892648,6.996531,7.519623,-6.510704,-5.172864,2.679761,-25.22385,-6.554154,-8.294569,0.012704,0.155716,-0.133931,166.6601,-2.876215,6.847409,3.392509,-0.012129,-4.953803,0.000028,0.324664,notsexy
-2.74289,-0.545699,-1.534884,11.36745,10.30843,-6.537525,-7.90552,3.193173,-23.19011,-2.592286,-2.634111,0.013914,0.171657,0.274738,46.32056,-3.594179,7.936924,4.175667,-0.530853,-3.227102,0.000033,-0.054527,notsexy
-2.74289,-0.545699,-1.534884,11.36745,10.30843,-6.537525,-7.90552,3.193173,-23.19011,-2.592286,-2.634111,0.013914,0.171657,0.274738,46.32056,-3.594179,7.936924,4.175667,-0.530853,-3.227102,0.000033,-0.054527,notsexy
-1.415279,3.280703,3.83958,18.29088,16.4486,-1.456523,-6.488152,3.14529,-17.55582,-5.309154,-5.534476,0.00242,0.149332,0.974148,42.72585,-4.330794,8.711313,3.973548,-0.176208,-3.695009,0.000225,0.150469,notsexy
-0.254005,-1.296243,-0.464778,18.26695,11.64764,-9.76291,-1.211946,3.517048,-24.1624,-7.297696,-9.411135,0.008469,0.147374,0.213305,107.3447,-3.503528,6.493926,2.919582,0.031478,-4.671493,0.000067,-0.238381,notsexy
-0.254005,-1.296243,-0.464778,18.26695,11.64764,-9.76291,-1.211946,3.517048,-24.1624,-7.297696,-9.411135,0.008469,0.147374,0.213305,107.3447,-3.503528,6.493926,2.919582,0.031478,-4.671493,0.000067,-0.238381,notsexy
-0.254005,-1.296243,-0.464778,18.26695,11.64764,-9.76291,-1.211946,3.517048,-24.1624,-7.297696,-9.411135,0.008469,0.147374,0.213305,107.3447,-3.503528,6.493926,2.919582,0.031478,-4.671493,0.000067,-0.238381,notsexy
-0.400027,-10.44942,-9.752284,1.938587,7.483622,-9.53888,-9.231399,2.742939,-11.13045,1.926473,0.798674,0.032063,0.145553,0.212612,98.98462,-2.257028,4.483708,1.999101,-0.203657,-3.874851,0.000022,1.101589,notsexy
-0.449104,-11.06528,-10.11514,2.311637,10.2807,-3.287592,0.675088,3.919998,-12.15982,-0.373849,-0.83523,0.045977,0.153215,0.451717,40.72856,-2.934345,5.569945,4.063499,0.18571,-3.719409,0.000035,-0.238407,notsexy
0.694037,-4.966865,-2.970947,5.049951,9.507531,-5.273043,-0.184404,2.966689,-19.73196,-2.812401,-4.894423,0.013309,0.130086,0.85441,17.88159,-2.355043,6.102817,4.220683,0.165435,-3.935356,0.000037,-0.227712,notsexy
-0.614122,-3.265058,-3.091082,10.0599,18.04306,1.396172,1.021991,2.866013,-15.93671,-0.150315,-2.266696,0.013914,0.149453,0.121182,148.1083,-3.552273,7.531324,4.043166,-0.181934,-4.835119,0.000119,-0.102746,notsexy
-0.963343,-1.038688,-1.272573,7.750861,20.41905,5.383066,-2.608934,3.870023,-15.75686,2.86824,-0.079382,0.006655,0.135208,0.876433,27.01905,-2.580987,6.040536,3.339533,0.086803,-4.255201,0.000072,-0.775003,notsexy
-0.110651,-2.10797,-3.396749,10.15811,21.63578,-2.267767,1.116933,2.775256,-13.7059,-0.126826,-1.182315,0.006655,0.156788,1.035952,57.75327,-4.144956,7.354379,3.170871,0.15049,-4.5212,0.000058,-0.357294,notsexy
-0.134837,-1.080783,-1.396118,8.093079,21.28819,-3.052456,-3.076767,3.842638,-21.55403,-1.910163,-3.30128,0.00726,0.142074,1.16185,45.75115,-4.502902,8.761967,4.85956,0.066271,-4.934289,0.000163,-0.226181,notsexy
-0.21796,-1.623877,-2.280187,13.33777,11.62352,1.679497,4.505229,3.293377,-17.39508,-0.223128,0.421311,0.00726,0.14522,0.696105,42.53067,-2.852288,6.560509,3.010209,0.05597,-3.991227,0.00005,-0.068633,notsexy
-0.733102,-1.243161,-1.224911,16.84957,13.20859,-2.685661,-0.589885,3.214315,-11.25691,2.602306,2.699509,0.00726,0.156757,0.411905,135.6684,-4.543344,9.826235,4.945258,0.139541,-4.08921,0.000107,0.097576,notsexy
-0.733102,-1.243161,-1.224911,16.84957,13.20859,-2.685661,-0.589885,3.214315,-11.25691,2.602306,2.699509,0.00726,0.156757,0.411905,135.6684,-4.543344,9.826235,4.945258,0.139541,-4.08921,0.000107,0.097576,notsexy
0.177997,-2.064258,-2.067326,11.56045,12.08243,-1.557863,1.59905,3.269262,-16.94434,-4.356652,-3.127665,0.010284,0.125729,0.760729,20.41331,-3.131295,6.34143,2.4912,0.060735,-3.020929,0.000073,-0.587563,notsexy
0.177997,-2.064258,-2.067326,11.56045,12.08243,-1.557863,1.59905,3.269262,-16.94434,-4.356652,-3.127665,0.010284,0.125729,0.760729,20.41331,-3.131295,6.34143,2.4912,0.060735,-3.020929,0.000073,-0.587563,notsexy
-0.494887,-4.750856,-1.666468,10.48156,16.36887,-7.098497,-5.930628,2.882174,-24.60408,-2.089525,-0.944228,0.009074,0.160705,-0.005539,150.6686,-3.385922,6.036246,2.83351,-0.006213,-3.701525,0.000068,-0.371094,notsexy
-0.349271,-5.034328,-3.44941,6.631899,11.14277,-0.817694,0.508537,2.778908,-11.25021,-0.424801,-0.688294,0.026013,0.132008,1.238391,7.375849,-2.549065,4.800349,2.710946,0.035053,-2.955206,0.000084,-0.46992,notsexy
0.42899,-2.440587,-0.989873,14.67334,11.19808,0.908002,2.642755,2.637696,-14.13888,-0.893363,0.618068,0.00363,0.124911,0.936351,3.143003,-3.716237,7.028876,5.360128,0.894268,-2.820859,0.000171,-0.413759,notsexy
0.42899,-2.440587,-0.989873,14.67334,11.19808,0.908002,2.642755,2.637696,-14.13888,-0.893363,0.618068,0.00363,0.124911,0.936351,3.143003,-3.716237,7.028876,5.360128,0.894268,-2.820859,0.000171,-0.413759,notsexy
0.42899,-2.440587,-0.989873,14.67334,11.19808,0.908002,2.642755,2.637696,-14.13888,-0.893363,0.618068,0.00363,0.124911,0.936351,3.143003,-3.716237,7.028876,5.360128,0.894268,-2.820859,0.000171,-0.413759,notsexy
0.236032,-0.46338,-3.596882,11.75156,10.25294,-3.692428,1.379343,3.230214,-12.8348,1.517408,1.906064,0.00484,0.149792,0.711373,71.5032,-4.007487,7.401104,3.289479,0.158348,-3.895724,0.000028,-0.269679,notsexy
-0.557976,-0.5432,-0.254862,16.43594,16.59865,0.129085,5.134608,3.364116,-16.29212,-1.387623,-1.436827,0.009074,0.126367,1.24498,20.41958,-4.291068,7.955593,4.242635,0.03442,-4.527696,0.000281,-0.184466,notsexy
0.100781,3.341595,4.718314,9.901423,9.452592,-4.41264,0.64043,2.975623,-18.23497,-2.151066,-0.690164,0.009679,0.134569,1.15614,23.83973,-5.056689,7.965647,3.682242,-0.41679,-3.901181,0.000159,-0.113293,notsexy
0.100781,3.341595,4.718314,9.901423,9.452592,-4.41264,0.64043,2.975623,-18.23497,-2.151066,-0.690164,0.009679,0.134569,1.15614,23.83973,-5.056689,7.965647,3.682242,-0.41679,-3.901181,0.000159,-0.113293,notsexy
0.100781,3.341595,4.718314,9.901423,9.452592,-4.41264,0.64043,2.975623,-18.23497,-2.151066,-0.690164,0.009679,0.134569,1.15614,23.83973,-5.056689,7.965647,3.682242,-0.41679,-3.901181,0.000159,-0.113293,notsexy
0.100781,3.341595,4.718314,9.901423,9.452592,-4.41264,0.64043,2.975623,-18.23497,-2.151066,-0.690164,0.009679,0.134569,1.15614,23.83973,-5.056689,7.965647,3.682242,-0.41679,-3.901181,0.000159,-0.113293,notsexy
-0.993778,1.79619,2.47143,22.41741,19.30735,-6.58803,-4.656511,3.309287,-15.80536,-0.906472,-1.636995,0.006655,0.159077,0.610583,76.02529,-3.560067,6.989757,3.396808,-0.307221,-4.142801,0.000051,-0.124467,notsexy
0.398058,-0.681741,1.105816,8.326518,13.84314,0.006376,0.82461,3.782271,-15.83488,-2.207882,-2.665318,0.009679,0.156141,1.203355,9.043161,-3.45025,8.866208,3.224203,0.162201,-3.319014,0.000112,0.093023,notsexy
-0.123408,-1.06951,1.175564,10.81939,14.60709,0.829004,1.074057,4.022524,-17.59825,-2.553444,-1.875141,0.026618,0.12767,1.528158,46.52378,-4.018142,7.245214,3.581506,-0.181781,-4.367455,0.000122,0.203771,notsexy
-0.392661,-1.64535,-3.694366,15.40308,11.51012,-2.154461,-4.952654,6.455104,-15.52654,-1.447951,0.127012,0.004235,0.070886,0.151581,157.7405,-4.067378,7.662174,4.935176,0.16472,-5.797347,0.000015,-0.247255,notsexy
0.645687,-4.617965,-5.352921,13.65184,12.60367,1.037738,-1.905341,3.005882,-14.68962,-0.458177,-1.586185,0.009679,0.136086,1.058881,39.21946,-2.734061,5.763967,2.845473,0.216653,-3.856442,0.000049,0.046149,notsexy
-0.360013,-3.606329,-4.005141,11.79726,15.27478,2.973037,10.50566,4.380964,-14.3571,-4.574084,-3.882165,0.013309,0.240144,-0.4155,236.3472,-3.879613,6.321218,3.392256,0.327235,-4.878129,0.000138,-0.898731,notsexy
-0.360013,-3.606329,-4.005141,11.79726,15.27478,2.973037,10.50566,4.380964,-14.3571,-4.574084,-3.882165,0.013309,0.240144,-0.4155,236.3472,-3.879613,6.321218,3.392256,0.327235,-4.878129,0.000138,-0.898731,notsexy
