@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[12]_linregc1 numeric
@attribute pcm_zcr_sma_de_stddev numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregc2 numeric
@attribute output {groovy,notgroovy}

@data

0.027969,7.72682,51,-6.620082,1.214047,14.57371,-1.088963,15.09443,2.838479,3.052841,-0.708398,3.423027,2.698115,3.369831,0.006655,3.005947,0.713344,0.174394,0.62964,0.000011,19.44403,0.000008,4.824073,6.212399,-0.00101,0.469695,0.685385,0.518462,-0.09433,-0.000007,1.013303,0.115484,1.315215,1.387852,0.000005,0.008414,7.219036,-0.114439,0.000698,0.191452,notgroovy
0.027969,7.72682,51,-6.620082,1.214047,14.57371,-1.088963,15.09443,2.838479,3.052841,-0.708398,3.423027,2.698115,3.369831,0.006655,3.005947,0.713344,0.174394,0.62964,0.000011,19.44403,0.000008,4.824073,6.212399,-0.00101,0.469695,0.685385,0.518462,-0.09433,-0.000007,1.013303,0.115484,1.315215,1.387852,0.000005,0.008414,7.219036,-0.114439,0.000698,0.191452,notgroovy
0.054273,4.633015,648,-12.79559,0.265533,11.38785,0.340244,11.60888,3.370396,3.355101,-0.123737,2.846827,2.968276,3.095577,0.041742,3.999095,0.595091,0.095526,1.73159,0.000012,4.708027,0.000002,4.300293,4.160395,-0.000956,0.291895,0.54028,0.401601,-0.335696,-0.000006,0.63426,0.02589,0.741031,0.923844,0.000002,0.011445,4.434546,-0.103821,0.000473,0.020649,notgroovy
0.026228,7.581402,989,-4.567912,0.480528,11.30894,-2.147994,15.745,2.836732,2.754148,1.275156,3.374956,2.943199,3.384171,0.00484,8.635401,0.764471,0.115068,1.136953,-0.000089,6.423999,-0.000009,5.900859,7.256182,-0.002397,1.035867,1.017776,1.46661,0.018096,0.000005,1.034701,0.381778,1.333911,1.529496,0,0.013171,7.656411,-0.177275,0.000751,0.029166,notgroovy
0.026228,7.581402,989,-4.567912,0.480528,11.30894,-2.147994,15.745,2.836732,2.754148,1.275156,3.374956,2.943199,3.384171,0.00484,8.635401,0.764471,0.115068,1.136953,-0.000089,6.423999,-0.000009,5.900859,7.256182,-0.002397,1.035867,1.017776,1.46661,0.018096,0.000005,1.034701,0.381778,1.333911,1.529496,0,0.013171,7.656411,-0.177275,0.000751,0.029166,notgroovy
0.026228,7.581402,989,-4.567912,0.480528,11.30894,-2.147994,15.745,2.836732,2.754148,1.275156,3.374956,2.943199,3.384171,0.00484,8.635401,0.764471,0.115068,1.136953,-0.000089,6.423999,-0.000009,5.900859,7.256182,-0.002397,1.035867,1.017776,1.46661,0.018096,0.000005,1.034701,0.381778,1.333911,1.529496,0,0.013171,7.656411,-0.177275,0.000751,0.029166,notgroovy
0.011515,5.409727,711,-3.678426,-0.126624,19.71959,-8.270302,17.35339,2.855221,2.341948,-5.092841,2.857305,2.909794,3.345573,0.007864,12.8166,0.782439,0.190278,-0.471912,0.000018,21.52635,-0.000003,11.13719,8.511002,-0.002759,0.64554,0.803483,0.592495,-0.683668,-0.000005,0.836968,0.111693,0.835935,0.956085,-0.000005,0.007751,33.36863,-0.156718,0.00083,0.319379,notgroovy
0.02592,4.433017,2789,-7.72305,-0.735116,12.34685,-8.626451,14.38788,3.128964,3.043917,2.615243,2.864002,2.985631,4.403201,0.010284,11.1101,0.649415,0.112862,0.394884,-0.000054,12.71409,-0.000007,63.27876,5.218902,0.000838,0.220534,0.469674,0.341599,-0.034667,0.000005,0.68327,0.013369,0.73353,1.078692,-0.000005,0.006327,26.72824,-0.077805,0.000503,-0.17564,notgroovy
0.012336,14.29013,53,-12.34229,-0.088402,11.13448,2.409908,18.44168,2.993922,3.070813,-2.36126,3.349736,3.096807,2.928436,0.010284,8.489769,0.485455,0.060136,1.879419,0.000014,17.78938,0.000005,5.39331,5.802667,-0.001039,0.404748,0.636218,0.461477,0.134152,0.000003,0.631626,0.050826,0.754221,0.92454,0.000007,0.013623,7.024498,-0.104986,0.000277,0.001773,notgroovy
0.079765,3.613165,1799,-13.02716,0.303678,10.91111,-0.618377,8.738403,2.916962,3.046627,-3.398865,3.191297,3.821678,3.100421,0.053842,3.528366,0.657747,0.136631,1.117715,0.000007,5.159205,0,4.13975,6.031034,-0.000324,0.490649,0.700466,0.456652,0.245487,0.000001,0.751914,0.257694,0.884001,1.110741,0.000003,0.008055,4.245005,-0.14608,0.000907,-0.059155,notgroovy
0.079765,3.613165,1799,-13.02716,0.303678,10.91111,-0.618377,8.738403,2.916962,3.046627,-3.398865,3.191297,3.821678,3.100421,0.053842,3.528366,0.657747,0.136631,1.117715,0.000007,5.159205,0,4.13975,6.031034,-0.000324,0.490649,0.700466,0.456652,0.245487,0.000001,0.751914,0.257694,0.884001,1.110741,0.000003,0.008055,4.245005,-0.14608,0.000907,-0.059155,notgroovy
0.041921,15.7701,1542,-9.247083,-0.7116,13.82773,0.476084,13.52922,2.915461,2.836269,-4.507174,3.346098,3.297455,3.734031,0.014519,19.6886,0.782284,0.180564,1.349855,0.000009,11.8783,0,3.887913,5.773285,-0.001536,0.503291,0.709435,0.575368,0.347118,-0.000002,0.788654,0.235891,0.981714,0.871309,0,0.009112,11.51124,-0.170962,0.001051,0.111074,notgroovy
0.003308,4.031942,307,3.546244,-0.529614,13.93782,0.992449,10.20128,2.849217,2.92295,0.313155,3.286267,3.167531,3.269957,0.007864,6.008062,0.511593,0.095577,0.649167,-0.000001,6.820233,-0.000002,3.691531,10.25324,0.00387,2.040268,1.42838,2.19137,0.117055,0.000004,2.552356,-0.007061,3.258884,3.544091,0.000007,0.003878,5.288751,-0.08985,0.000579,0.045423,notgroovy
0.003308,4.031942,307,3.546244,-0.529614,13.93782,0.992449,10.20128,2.849217,2.92295,0.313155,3.286267,3.167531,3.269957,0.007864,6.008062,0.511593,0.095577,0.649167,-0.000001,6.820233,-0.000002,3.691531,10.25324,0.00387,2.040268,1.42838,2.19137,0.117055,0.000004,2.552356,-0.007061,3.258884,3.544091,0.000007,0.003878,5.288751,-0.08985,0.000579,0.045423,notgroovy
0.012289,2.123935,187,-3.906639,0.862712,13.43464,-6.162338,6.687368,3.003487,2.655166,-2.18558,2.645624,2.458057,2.771996,0.016334,4.27395,0.650794,0.111975,0.13506,0.000011,18.84301,0.000002,17.54444,7.33621,-0.000648,0.299581,0.547345,0.410029,0.033941,-0.000005,0.609809,0.095924,0.632781,0.888813,-0.000002,0.004828,20.27188,-0.113202,0.000631,0.181211,notgroovy
0.012289,2.123935,187,-3.906639,0.862712,13.43464,-6.162338,6.687368,3.003487,2.655166,-2.18558,2.645624,2.458057,2.771996,0.016334,4.27395,0.650794,0.111975,0.13506,0.000011,18.84301,0.000002,17.54444,7.33621,-0.000648,0.299581,0.547345,0.410029,0.033941,-0.000005,0.609809,0.095924,0.632781,0.888813,-0.000002,0.004828,20.27188,-0.113202,0.000631,0.181211,notgroovy
0.035312,2.704539,1537,-11.21871,0.137655,18.01715,-0.831075,11.28985,3.062935,3.472791,0.965612,3.267234,3.295995,3.505157,0.015729,3.440477,0.737223,0.152654,1.032837,-0.00001,5.909258,-0.000008,3.354671,6.652843,-0.000041,0.710088,0.842669,0.907288,0.286507,-0.000007,1.347426,0.120984,1.378524,1.502925,0.000005,0.010323,4.338089,-0.15934,0.001492,0.115539,notgroovy
0.035312,2.704539,1537,-11.21871,0.137655,18.01715,-0.831075,11.28985,3.062935,3.472791,0.965612,3.267234,3.295995,3.505157,0.015729,3.440477,0.737223,0.152654,1.032837,-0.00001,5.909258,-0.000008,3.354671,6.652843,-0.000041,0.710088,0.842669,0.907288,0.286507,-0.000007,1.347426,0.120984,1.378524,1.502925,0.000005,0.010323,4.338089,-0.15934,0.001492,0.115539,notgroovy
0.044475,11.32412,90,-8.099217,-1.210061,7.838957,-1.001838,13.20336,2.717896,4.122842,-0.270376,3.143365,3.120191,2.763546,0.026013,11.19318,0.589401,0.083539,1.064278,0.000018,15.44433,0.000002,7.098688,5.45192,0.001021,0.302323,0.549841,0.286693,-0.284064,-0.000003,0.579847,0.082779,0.604005,0.747755,0,0.008988,11.9194,-0.09341,0.000336,0.009214,notgroovy
0.017448,10.76694,49,-4.187963,-0.390422,14.00274,0.589989,18.03005,2.850049,3.077896,-2.441594,3.762446,3.446238,3.122185,0.005445,18.65668,0.594801,0.134442,0.770977,0.000023,14.97178,0.000007,8.179266,7.724792,-0.003707,0.587949,0.766791,0.465866,0.267563,-0.000005,0.645437,0.092096,0.790911,1.06833,0,0.008702,27.81301,-0.139997,0.000575,0.091376,notgroovy
0.017448,10.76694,49,-4.187963,-0.390422,14.00274,0.589989,18.03005,2.850049,3.077896,-2.441594,3.762446,3.446238,3.122185,0.005445,18.65668,0.594801,0.134442,0.770977,0.000023,14.97178,0.000007,8.179266,7.724792,-0.003707,0.587949,0.766791,0.465866,0.267563,-0.000005,0.645437,0.092096,0.790911,1.06833,0,0.008702,27.81301,-0.139997,0.000575,0.091376,notgroovy
0.017448,10.76694,49,-4.187963,-0.390422,14.00274,0.589989,18.03005,2.850049,3.077896,-2.441594,3.762446,3.446238,3.122185,0.005445,18.65668,0.594801,0.134442,0.770977,0.000023,14.97178,0.000007,8.179266,7.724792,-0.003707,0.587949,0.766791,0.465866,0.267563,-0.000005,0.645437,0.092096,0.790911,1.06833,0,0.008702,27.81301,-0.139997,0.000575,0.091376,notgroovy
0.017448,10.76694,49,-4.187963,-0.390422,14.00274,0.589989,18.03005,2.850049,3.077896,-2.441594,3.762446,3.446238,3.122185,0.005445,18.65668,0.594801,0.134442,0.770977,0.000023,14.97178,0.000007,8.179266,7.724792,-0.003707,0.587949,0.766791,0.465866,0.267563,-0.000005,0.645437,0.092096,0.790911,1.06833,0,0.008702,27.81301,-0.139997,0.000575,0.091376,notgroovy
0.037251,4.04384,1905,-6.138776,-0.598956,17.3334,-0.723311,15.1269,2.746428,2.707936,-2.382239,3.522469,3.016272,3.102628,0.00605,8.698644,0.794379,0.209755,0.634257,0.000024,6.340322,-0.000004,4.439577,8.336424,-0.000409,0.862738,0.928861,1.331669,0.285546,0.000001,1.539472,-0.337096,1.38166,1.761004,-0.000007,0.009086,14.7864,-0.177807,0.001763,0.181911,notgroovy
0.021029,5.161733,2941,-11.30452,0.169423,6.585749,-4.983771,8.524147,3.239974,2.826123,-2.958072,3.573486,3.011768,3.23175,0.026618,2.853863,0.585902,0.088416,1.567172,0.000002,5.821193,0,5.593047,4.716489,-0.001842,0.246675,0.496669,0.368979,0.184197,0.000008,0.581118,0.251724,0.622566,0.91633,-0.000003,0.007116,3.878889,-0.099923,0.000403,0.017332,notgroovy
0.036385,3.662935,1817,-6.865056,0.054925,15.94598,-8.783743,19.27231,3.361018,2.875813,-2.875726,3.181882,4.696509,3.130892,0.016334,5.770539,0.728028,0.16606,0.758667,0.000005,5.598344,0.000004,6.92418,7.536715,0.000016,0.549459,0.741273,0.903478,0.163662,0,0.839842,-0.072042,1.211607,1.344116,-0.000003,0.007221,9.524456,-0.123858,0.001076,0.135126,notgroovy
0.013893,28.63316,1657,-3.061799,-1.282677,21.96675,-1.245806,24.22515,2.794865,2.32874,-1.668758,3.317507,3.992718,4.088166,0.009074,21.32784,0.651877,0.155312,-0.137263,-0.000008,32.95866,0.000001,9.462659,10.46357,-0.003196,0.925865,0.962219,0.911784,0.095894,0.000007,1.299637,-0.032983,1.193734,1.320444,-0.000009,0.011698,26.26545,-0.120511,0.000731,0.04225,notgroovy
0.006177,20.80575,2400,-3.854789,-0.47814,16.91965,-1.721548,21.25256,2.842581,2.61767,15.00696,1.904812,3.729483,2.769488,0.00605,3.304595,0.763034,0.163743,0.07676,-0.000003,59.10294,0.000002,14.56874,7.259067,-0.000264,0.360756,0.600635,0.272233,-0.073051,0.000007,0.475676,0.055358,0.604394,0.855381,0.000003,0.003389,15.04109,-0.164132,0.000536,0.160775,notgroovy
0.006177,20.80575,2400,-3.854789,-0.47814,16.91965,-1.721548,21.25256,2.842581,2.61767,15.00696,1.904812,3.729483,2.769488,0.00605,3.304595,0.763034,0.163743,0.07676,-0.000003,59.10294,0.000002,14.56874,7.259067,-0.000264,0.360756,0.600635,0.272233,-0.073051,0.000007,0.475676,0.055358,0.604394,0.855381,0.000003,0.003389,15.04109,-0.164132,0.000536,0.160775,notgroovy
0.006177,20.80575,2400,-3.854789,-0.47814,16.91965,-1.721548,21.25256,2.842581,2.61767,15.00696,1.904812,3.729483,2.769488,0.00605,3.304595,0.763034,0.163743,0.07676,-0.000003,59.10294,0.000002,14.56874,7.259067,-0.000264,0.360756,0.600635,0.272233,-0.073051,0.000007,0.475676,0.055358,0.604394,0.855381,0.000003,0.003389,15.04109,-0.164132,0.000536,0.160775,notgroovy
0.018594,4.58408,2761,-3.044755,-0.222614,12.48082,-11.44313,13.4328,2.614149,2.700119,-6.851494,3.211303,2.769292,3.49008,0.026618,14.8128,0.727154,0.155492,-0.219861,0.000008,6.620452,0.000002,6.95824,10.10343,-0.000565,0.916218,0.957193,0.926842,-0.24964,0.000008,0.997975,0.150553,1.270057,1.255106,-0.000014,0.006397,15.18561,-0.142786,0.001246,0.276379,notgroovy
0.018594,4.58408,2761,-3.044755,-0.222614,12.48082,-11.44313,13.4328,2.614149,2.700119,-6.851494,3.211303,2.769292,3.49008,0.026618,14.8128,0.727154,0.155492,-0.219861,0.000008,6.620452,0.000002,6.95824,10.10343,-0.000565,0.916218,0.957193,0.926842,-0.24964,0.000008,0.997975,0.150553,1.270057,1.255106,-0.000014,0.006397,15.18561,-0.142786,0.001246,0.276379,notgroovy
0.018594,4.58408,2761,-3.044755,-0.222614,12.48082,-11.44313,13.4328,2.614149,2.700119,-6.851494,3.211303,2.769292,3.49008,0.026618,14.8128,0.727154,0.155492,-0.219861,0.000008,6.620452,0.000002,6.95824,10.10343,-0.000565,0.916218,0.957193,0.926842,-0.24964,0.000008,0.997975,0.150553,1.270057,1.255106,-0.000014,0.006397,15.18561,-0.142786,0.001246,0.276379,notgroovy
0.004577,19.11817,2354,-3.523473,-1.295549,18.31455,-0.006196,12.9259,2.611239,3.186048,-0.252292,3.038142,3.019521,3.170415,0.007864,28.53222,0.657283,0.123168,0.330997,-0.000026,31.12818,-0.000007,7.375147,4.718961,0.002315,0.228468,0.478,0.485729,-0.056162,-0.000001,0.592558,0.092322,0.695666,1.006974,-0.00001,0.005886,37.92844,-0.100022,0.000586,0.228333,notgroovy
0.025562,6.603936,1448,-9.526824,-0.722893,13.61586,0.101239,25.21325,3.046136,3.679597,-2.244378,2.731237,2.943151,2.946291,0.009679,4.790335,0.779367,0.195339,0.033228,0.000028,11.75066,0.000002,5.559118,8.279556,0.000123,0.638915,0.799322,0.644902,0.124008,0,0.913594,0.126167,1.285157,1.237381,0.000004,0.009721,7.070116,-0.174046,0.001456,0.292588,notgroovy
0.062848,8.290837,78,-7.758011,-0.313855,16.88975,-5.477734,20.1855,3.26732,3.671401,1.132995,3.231486,3.442044,3.470714,0.011494,19.70376,0.776673,0.208187,0.403805,0.00006,16.30302,0.000009,7.57427,11.71141,0.000345,0.726461,0.852371,0.80407,0.482648,0.000004,1.112242,0.170069,1.238001,1.095079,0.000008,0.010955,22.80192,-0.141045,0.001162,0.080906,notgroovy
0.021796,15.14095,1806,-7.501665,-0.452779,12.02674,-1.497453,14.18423,2.738482,3.042893,1.132048,2.861417,2.634668,3.049367,0.009679,21.82656,0.681772,0.172359,0.367823,0.000005,16.94658,0.000003,4.61708,8.358091,-0.002083,0.891417,0.944173,0.905676,0.084435,0,1.294256,-0.107411,1.492102,1.414057,-0.000003,0.013379,20.33384,-0.137442,0.001364,0.010017,notgroovy
0.015954,5.966749,1598,-2.399473,0.115883,17.71068,-4.871623,9.283582,3.088042,2.779234,-4.128255,2.578031,3.302697,3.08711,0.015124,19.39039,0.743251,0.181312,-0.159996,-0.000007,21.63421,-0.000003,11.28052,7.937247,0.002361,0.540328,0.735077,0.51384,0.192961,-0.000007,0.782223,0.024263,0.850407,0.97964,-0.000003,0.006183,24.26388,-0.153389,0.000763,0.183944,notgroovy
0.015954,5.966749,1598,-2.399473,0.115883,17.71068,-4.871623,9.283582,3.088042,2.779234,-4.128255,2.578031,3.302697,3.08711,0.015124,19.39039,0.743251,0.181312,-0.159996,-0.000007,21.63421,-0.000003,11.28052,7.937247,0.002361,0.540328,0.735077,0.51384,0.192961,-0.000007,0.782223,0.024263,0.850407,0.97964,-0.000003,0.006183,24.26388,-0.153389,0.000763,0.183944,notgroovy
0.027985,3.650062,2564,-13.88141,-0.433011,17.36066,1.126714,23.8113,3.172522,3.016743,2.013704,2.998681,2.932377,2.525426,0.012099,7.24503,0.702698,0.137405,1.100443,0.000028,8.67712,0.000003,4.932322,9.715372,-0.002174,1.006111,1.003058,1.056252,0.380877,0,1.18792,0.429342,1.519554,1.465346,0,0.012247,9.066504,-0.114635,0.000778,0.051955,notgroovy
0.027985,3.650062,2564,-13.88141,-0.433011,17.36066,1.126714,23.8113,3.172522,3.016743,2.013704,2.998681,2.932377,2.525426,0.012099,7.24503,0.702698,0.137405,1.100443,0.000028,8.67712,0.000003,4.932322,9.715372,-0.002174,1.006111,1.003058,1.056252,0.380877,0,1.18792,0.429342,1.519554,1.465346,0,0.012247,9.066504,-0.114635,0.000778,0.051955,notgroovy
0.027985,3.650062,2564,-13.88141,-0.433011,17.36066,1.126714,23.8113,3.172522,3.016743,2.013704,2.998681,2.932377,2.525426,0.012099,7.24503,0.702698,0.137405,1.100443,0.000028,8.67712,0.000003,4.932322,9.715372,-0.002174,1.006111,1.003058,1.056252,0.380877,0,1.18792,0.429342,1.519554,1.465346,0,0.012247,9.066504,-0.114635,0.000778,0.051955,notgroovy
0.044615,23.10626,1222,-5.18868,-0.923957,6.019699,-3.857227,11.93675,3.378325,3.380626,3.380674,3.723277,3.345363,2.240487,0.015124,20.17439,0.666196,0.113685,0.66025,-0.000003,24.27291,0.000001,9.857948,4.387827,-0.001233,0.206699,0.454658,0.274326,0.19554,-0.000001,0.490057,-0.016301,0.587336,0.708414,-0.000004,0.005222,16.37131,-0.144435,0.000496,-0.122105,notgroovy
0.014769,3.846204,219,-8.328059,-0.019228,10.25635,-2.375217,19.7344,3.9464,2.887331,1.674132,3.289418,3.104826,3.272352,0.00363,11.93337,0.754264,0.164043,1.048917,-0.000002,4.936945,-0.00001,4.517609,8.290638,-0.002872,1.104044,1.05074,1.297634,0.201606,0.000003,1.147703,0.447989,1.270029,1.405053,0.000002,0.014825,10.48381,-0.165192,0.001816,0.095992,notgroovy
0.026988,5.370998,1068,-7.827084,-0.499008,12.63372,-2.394583,18.0923,3.286446,3.33983,2.350773,3.216439,3.154614,2.832811,0.016939,7.053819,0.68987,0.147516,0.925488,0.00003,9.712382,-0.000002,7.414555,8.092505,0.002021,0.502686,0.709007,0.479552,-0.114781,0.000006,0.633761,-0.124652,1.009392,1.030478,0.000002,0.008325,11.83468,-0.141836,0.000812,0.052489,notgroovy
0.014769,3.846204,219,-8.328059,-0.019228,10.25635,-2.375217,19.7344,3.9464,2.887331,1.674132,3.289418,3.104826,3.272352,0.00363,11.93337,0.754264,0.164043,1.048917,-0.000002,4.936945,-0.00001,4.517609,8.290638,-0.002872,1.104044,1.05074,1.297634,0.201606,0.000003,1.147703,0.447989,1.270029,1.405053,0.000002,0.014825,10.48381,-0.165192,0.001816,0.095992,notgroovy
0.026988,5.370998,1068,-7.827084,-0.499008,12.63372,-2.394583,18.0923,3.286446,3.33983,2.350773,3.216439,3.154614,2.832811,0.016939,7.053819,0.68987,0.147516,0.925488,0.00003,9.712382,-0.000002,7.414555,8.092505,0.002021,0.502686,0.709007,0.479552,-0.114781,0.000006,0.633761,-0.124652,1.009392,1.030478,0.000002,0.008325,11.83468,-0.141836,0.000812,0.052489,notgroovy
0.010166,4.088521,81,-0.761037,-0.376425,19.04803,-3.658879,8.993193,3.07233,2.888759,-0.663851,2.795927,2.742245,2.760332,0.00726,9.129361,0.60205,0.124863,0.288742,0,23.98306,-0.000003,6.429692,4.795988,-0.003191,0.291974,0.540346,0.435543,-0.085073,-0.000008,0.663712,-0.247822,0.725228,0.94459,-0.000001,0.002606,21.40535,-0.112004,0.000495,-0.009033,notgroovy
0.009325,31.01426,558,-2.475732,-0.870192,8.158061,-4.981144,9.866269,2.843278,2.851052,1.328748,2.348964,3.040883,3.076617,0.015124,41.68497,0.730389,0.194037,0.488335,0.000004,44.69355,0.000008,12.8059,7.23219,0.005347,0.415113,0.644369,0.600311,0.413727,-0.000001,0.883113,0.213631,1.005615,1.1702,-0.000002,0.008088,48.2112,-0.172693,0.000748,0.239424,notgroovy
0.009325,31.01426,558,-2.475732,-0.870192,8.158061,-4.981144,9.866269,2.843278,2.851052,1.328748,2.348964,3.040883,3.076617,0.015124,41.68497,0.730389,0.194037,0.488335,0.000004,44.69355,0.000008,12.8059,7.23219,0.005347,0.415113,0.644369,0.600311,0.413727,-0.000001,0.883113,0.213631,1.005615,1.1702,-0.000002,0.008088,48.2112,-0.172693,0.000748,0.239424,notgroovy
0.009325,31.01426,558,-2.475732,-0.870192,8.158061,-4.981144,9.866269,2.843278,2.851052,1.328748,2.348964,3.040883,3.076617,0.015124,41.68497,0.730389,0.194037,0.488335,0.000004,44.69355,0.000008,12.8059,7.23219,0.005347,0.415113,0.644369,0.600311,0.413727,-0.000001,0.883113,0.213631,1.005615,1.1702,-0.000002,0.008088,48.2112,-0.172693,0.000748,0.239424,notgroovy
0.031135,7.260767,915,-6.673822,0.043057,19.71037,-2.222309,10.97397,3.062509,2.59915,-1.970141,4.95961,2.769258,3.038254,0.006655,8.653949,0.654957,0.132484,0.875723,0.000003,12.14746,-0.000003,5.920507,7.894432,-0.000088,0.862806,0.928874,0.588611,0.081766,-0.000001,0.720297,-0.024602,0.887773,1.072311,0.000004,0.008708,11.74845,-0.150767,0.000896,0.055672,notgroovy
0.031135,7.260767,915,-6.673822,0.043057,19.71037,-2.222309,10.97397,3.062509,2.59915,-1.970141,4.95961,2.769258,3.038254,0.006655,8.653949,0.654957,0.132484,0.875723,0.000003,12.14746,-0.000003,5.920507,7.894432,-0.000088,0.862806,0.928874,0.588611,0.081766,-0.000001,0.720297,-0.024602,0.887773,1.072311,0.000004,0.008708,11.74845,-0.150767,0.000896,0.055672,notgroovy
0.031135,7.260767,915,-6.673822,0.043057,19.71037,-2.222309,10.97397,3.062509,2.59915,-1.970141,4.95961,2.769258,3.038254,0.006655,8.653949,0.654957,0.132484,0.875723,0.000003,12.14746,-0.000003,5.920507,7.894432,-0.000088,0.862806,0.928874,0.588611,0.081766,-0.000001,0.720297,-0.024602,0.887773,1.072311,0.000004,0.008708,11.74845,-0.150767,0.000896,0.055672,notgroovy
0.031135,7.260767,915,-6.673822,0.043057,19.71037,-2.222309,10.97397,3.062509,2.59915,-1.970141,4.95961,2.769258,3.038254,0.006655,8.653949,0.654957,0.132484,0.875723,0.000003,12.14746,-0.000003,5.920507,7.894432,-0.000088,0.862806,0.928874,0.588611,0.081766,-0.000001,0.720297,-0.024602,0.887773,1.072311,0.000004,0.008708,11.74845,-0.150767,0.000896,0.055672,notgroovy
0.082802,3.963844,254,-13.94831,0.051318,10.04622,-3.140726,15.9978,2.921186,3.420741,0.615275,3.233374,3.02055,3.32328,0.017544,2.872071,0.677211,0.135691,0.301111,-0.000032,5.92126,-0.000002,5.106494,6.409438,-0.004214,0.440206,0.663482,0.707889,0.01399,-0.000003,1.289886,0.118428,1.375779,1.597953,-0.000008,0.011565,6.175277,-0.105509,0.000996,-0.110259,notgroovy
0.042149,4.889212,2984,-19.69665,0.27511,22.66947,9.707744,23.09359,3.725752,3.00652,2.567682,2.466131,2.38916,3.339354,0.00363,2.888843,0.380212,0.050747,1.578094,0.000033,6.606201,-0.000003,4.003702,9.581417,0.007489,0.939539,0.969303,0.775661,-0.023839,-0.000006,1.63354,-0.526099,1.398335,1.113912,0.000002,0.014896,7.229354,-0.080733,0.000261,0,notgroovy
0.026055,11.97984,310,-9.679444,-0.034281,13.07399,-4.758565,8.511571,2.980949,3.393542,-2.740112,2.89476,3.172406,2.797032,0.013914,4.521803,0.585019,0.112071,0.6202,0.000015,8.763379,0.000004,5.138803,4.721468,0.002567,0.555956,0.745625,0.543552,0.324527,-0.000001,1.272124,0.343576,1.658299,2.013777,-0.000001,0.009778,4.739088,-0.121835,0.000885,0.019323,notgroovy
0.026055,11.97984,310,-9.679444,-0.034281,13.07399,-4.758565,8.511571,2.980949,3.393542,-2.740112,2.89476,3.172406,2.797032,0.013914,4.521803,0.585019,0.112071,0.6202,0.000015,8.763379,0.000004,5.138803,4.721468,0.002567,0.555956,0.745625,0.543552,0.324527,-0.000001,1.272124,0.343576,1.658299,2.013777,-0.000001,0.009778,4.739088,-0.121835,0.000885,0.019323,notgroovy
0.019844,10.42031,236,-8.554991,-0.933231,12.05753,-0.963671,10.18831,2.320829,3.071281,-0.713252,2.67044,3.057026,2.64076,0.012704,16.50224,0.762728,0.176656,0.555059,0.000025,15.12578,0.000002,6.934132,4.67268,-0.000666,0.292457,0.540797,0.371438,0.206873,0,0.676008,0.322331,0.743758,0.947285,-0.000002,0.012028,15.79926,-0.149296,0.00082,0.146901,notgroovy
0.032339,7.01969,1767,-12.40501,-0.422765,12.09308,-1.532497,15.2975,2.996662,3.09727,-1.236545,2.992711,3.425422,2.932629,0.012704,10.31294,0.631247,0.107355,1.117315,0.000012,8.235456,0.000001,4.218123,6.19343,-0.001403,0.594643,0.771131,0.824475,-0.280535,0,1.018187,-0.309988,0.99104,1.384031,0.000005,0.012067,8.072643,-0.123243,0.000674,-0.037152,notgroovy
0.017234,6.129374,362,-2.432293,-0.437266,13.24424,-7.264047,17.76235,3.783838,3.231259,-1.618101,3.106271,3.567518,3.348836,0.009074,6.596413,0.696128,0.15733,0.076203,-0.000014,13.5553,-0.000001,7.654687,6.038424,0.00349,0.434698,0.659325,0.530413,-0.198015,-0.000002,0.707636,0.132187,0.979133,1.155269,0.000001,0.005563,11.29206,-0.124628,0.000821,0.060992,notgroovy
0.040304,3.882329,2984,-8.697759,-0.19114,7.266903,0.003804,13.72114,3.59045,2.959905,-0.920651,3.543796,3.148991,3.349833,0.008469,13.77818,0.56845,0.096785,1.282165,-0.000003,6.236452,0.000003,5.516323,7.642385,0.001084,0.4235,0.650778,0.646125,-0.096991,-0.000002,0.857361,0.185222,1.162997,1.252808,0,0.007634,12.65965,-0.11586,0.000548,0.020796,notgroovy
0.027192,1.766533,1509,-6.590585,0.825904,17.2129,-2.482173,17.46747,2.786877,3.014985,1.679248,3.245414,2.824958,2.42701,0.00726,2.69906,0.565034,0.120445,0.514898,-0.000002,11.56148,-0.000004,14.82431,4.72094,0.002546,0.306022,0.553192,0.392179,0.156356,-0.000001,0.73817,0.048462,0.790176,0.965938,0.000001,0.006779,6.012364,-0.117771,0.000513,0.042097,notgroovy
0.045149,2.819651,88,-10.73553,0.290322,17.18342,1.532619,14.86583,4.210579,4.11092,-1.84819,3.79081,3.747358,3.153812,0.009074,8.937943,0.678503,0.120271,1.579945,0.000049,5.137291,0.000008,5.179565,5.373509,0.000027,0.414162,0.643555,0.828065,0.221017,0.000003,0.850484,0.029548,0.976509,1.147307,-0.000004,0.011439,8.399844,-0.116873,0.000662,0.034237,notgroovy
