@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.180265,0.092854,0.464087,0.458133,0.411877,0.630116,1.951113,0.033567,1.254846,0.275027,0.577887,0.858514,0.858239,0.226713,0.231778,0.191276,0.166733,0.149278,0.051261,0.063048,0.127377,0.09802,0.169927,0.288522,0.45799,0.094964,0.082318,0.067114,0.294775,0.080789,0.000336,0.034187,17825.046156,93.675735,96.5,0.628406,1.005079,0.001151,0.54343,73.6608,4.977818,1.401551,0.721782,0.891909,0.894024,0.064134,22.55037,5.392927,321.3027,1.008627,0.036331,0.120249,0.161264,0.00054,0.010699,1341.72,2.069996,0,0.800932,0.111361,0,0.159546,0.004933,634.2493,506095.8
0.121441,0.086474,0.356233,0.337297,0.332543,0.584448,1.987562,0.028116,1.217501,0.308227,0.650018,0.785345,0.839646,0.230161,0.201853,0.178363,0.173228,0.151826,0.039984,0.054882,0.456967,0.331185,0.180659,0.320256,0.730758,0.104383,0.11373,0.106477,0.374265,0.123849,0.000163,0.036082,7714.056691,15.811954,61.25,0.559428,1.003822,0.000932,0.482934,87.18473,5.488545,1.43588,0.638564,1.026916,0.887924,0.070537,39.50232,5.709343,627.717,1.53545,0.036774,0.092272,0.291252,0.000262,0.007589,1758.219,1.647763,0,0.83755,0.11555,0,0.136151,0.004305,705.4644,542531.6
0.086914,0.103085,0.447803,0.307851,0.788567,0.499765,1.6554,0.063895,0.927977,0.290146,0.584927,0.825429,0.840442,0.217239,0.215042,0.169625,0.162533,0.136828,0.031633,0.024711,0.237306,0.169502,0.183171,0.239283,0.435228,0.097932,0.121315,0.083404,0.407185,0.083982,0.000011,0.029915,6605.267555,17.770255,71,0.586117,1.004076,0.000928,0.530272,74.51491,3.922873,1.181175,0.673668,0.856807,0.884077,0.069176,36.19064,6.808315,72.12051,0.244513,0.006377,0.019616,0.062005,0.000311,0.00647,1353.192,0.337176,0,0.964714,0.086899,0,0.034064,0.001638,456.0437,36661.68
0.217761,0.094247,0.380554,0.408617,0.396681,0.62248,1.963445,0.047092,0.849038,0.287314,0.496732,1.003842,0.661127,0.225976,0.198786,0.167997,0.156895,0.144551,0.049482,0.044687,0.313654,0.23006,0.184973,0.259448,0.475762,0.099037,0.089594,0.076447,0.230001,0.07512,0.000125,0.042289,3910.802751,33.546612,53.75,0.591978,1.015247,0.001818,0.563832,62.34372,4.863982,1.471712,0.566715,0.704714,0.891312,0.119779,70.72378,4.416023,380.2704,1.051238,0.02104,0.041241,0.646037,0.000121,0.012716,7416.928,1.168101,0,0.678429,0.099532,0,0.218309,0.005443,800.6638,382272.6
0.094664,0.086132,0.467053,0.443426,0.369375,0.600016,1.973446,0.030063,1.107132,0.293656,0.513257,0.680804,0.680988,0.208147,0.201111,0.168944,0.167641,0.156188,0.047744,0.059539,0.409387,0.220146,0.19235,0.215585,0.568394,0.102594,0.079311,0.136024,0.361873,0.07469,0.000132,0.037627,8487.518912,38.378519,63,0.5714,1.007366,0.001236,0.400038,98.05844,5.880244,1.399932,0.941824,2.008071,0.896464,0.079715,54.33257,6.708693,1138.871,4.417512,0.063612,0.19174,1.266253,0.000236,0.009727,4687.692,2.020184,0,0.848868,0.118634,0,0.128377,0.004226,569.2556,340525.7
0.208958,0.085035,0.42931,0.467901,0.427331,0.616496,1.988376,0.033747,0.917598,0.289293,0.593634,0.844786,0.955713,0.239968,0.213067,0.189897,0.169872,0.151318,0.044283,0.059773,0.242192,0.127891,0.210033,0.261192,0.515792,0.114695,0.110327,0.091052,0.214634,0.085909,0.000142,0.029921,15507.123645,88.240098,63,0.538126,1.00855,0.001193,0.436374,82.05525,5.603276,1.497301,0.63416,1.075986,0.898151,0.079823,36.04668,5.002509,297.8353,0.870813,0.015296,0.021721,0.514823,0.000193,0.00894,1930.261,0.71105,0,0.84221,0.106555,0,0.132981,0.004885,911.9771,369066.6
0.118235,0.086367,0.36548,0.462451,0.421699,0.561136,1.96161,0.031779,1.0652,0.300791,0.614034,0.800555,0.880291,0.216665,0.212128,0.191976,0.183653,0.161813,0.042922,0.041179,0.340667,0.245166,0.164356,0.22213,0.520961,0.106433,0.111577,0.087252,0.252,0.12963,0.000063,0.039368,10381.995491,57.329189,102.75,0.613672,1.007254,0.001137,0.53265,82.82517,4.868965,1.329729,0.682773,1.076245,0.893445,0.079692,43.49768,6.14905,292.9334,1.105017,0.022395,0.06165,0.226602,0.000258,0.009319,3393.157,0.670719,0,0.873502,0.097292,0,0.11057,0.00365,651.8104,178197.4
0.237056,0.079153,0.3634,0.396264,0.414631,0.6046,1.97062,0.023806,0.901872,0.297519,0.58489,0.822814,0.878896,0.248072,0.208309,0.175743,0.176953,0.152763,0.034786,0.058047,0.426878,0.309438,0.212089,0.353191,0.608281,0.146035,0.126771,0.092339,0.318184,0.117909,0.000075,0.041671,5901.412847,15.732401,65.5,0.561937,1.00377,0.000956,0.460477,92.87214,6.312541,1.570098,0.589997,1.070421,0.884866,0.093465,25.71977,4.735364,2401.025,5.732735,0.03058,0.061976,1.065016,0.000312,0.023308,2041.201,1.974179,0,0.84221,0.112097,0,0.132981,0.004386,1274.847,510424.8
0.188062,0.079395,0.425702,0.412777,0.391169,0.631151,1.969548,0.023446,0.75354,0.289186,0.527395,0.982242,0.777469,0.210685,0.224161,0.185572,0.162923,0.133284,0.034013,0.040358,0.256375,0.167162,0.181009,0.215522,0.467832,0.093554,0.089762,0.0757,0.161409,0.089903,0.000118,0.033154,21188.29873,54.093752,94.75,0.598468,1.0037,0.00091,0.491059,90.42543,5.935024,1.493868,0.606138,1.307864,0.901375,0.102452,35.0034,5.388969,78.12293,0.242899,0.006225,0.016365,0.228989,0.000141,0.012789,1448.775,0.261821,0,0.860186,0.118037,0,0.120346,0.004444,822.7551,159957.9
0.108767,0.085816,0.354446,0.414558,0.429139,0.557706,1.95896,0.030961,0.814874,0.273409,0.536149,0.573169,0.903255,0.213168,0.170106,0.152549,0.13424,0.143684,0.024602,0.019934,0.497883,0.290377,0.173374,0.304626,0.560575,0.098681,0.092303,0.174635,0.249788,0.06694,0.000081,0.035495,13711.711657,40.178797,65,0.563531,1.005066,0.000957,0.462146,81.05815,4.468424,1.272313,0.611442,1.166113,0.889042,0.122315,127.7906,6.439064,62.73981,0.243991,0.005661,0.019629,0.164694,0.000307,0.008971,6664.889,0.217673,0,0.810919,0.13026,0,0.153432,0.005235,588.4475,35880.89
0.136305,0.090673,0.322397,0.381904,0.394416,0.55974,1.963506,0.040627,1.021476,0.28063,0.523145,0.670158,0.71001,0.214491,0.188365,0.169238,0.160252,0.167331,0.039229,0.096812,0.669906,0.373194,0.166154,0.237564,0.909321,0.101876,0.114513,0.135539,0.247427,0.109069,0.00006,0.033781,5403.657647,60.495854,55.5,0.51514,1.014699,0.001819,0.569839,63.5801,4.268913,1.313858,0.654615,0.669686,0.892746,0.116039,98.63588,5.500593,255.3821,0.641416,0.011998,0.060797,0.244593,0.000315,0.012408,9322.252,0.645809,0,0.961385,0.109136,0,0.037149,0.002845,434.2232,104816.5
0.118815,0.080274,0.43391,0.471164,0.468897,0.607698,1.993146,0.025285,1.128801,0.285026,0.557605,0.817373,0.831492,0.219007,0.203229,0.178864,0.171164,0.148122,0.040358,0.023206,0.323172,0.243403,0.170518,0.240823,0.522494,0.097734,0.092697,0.087079,0.213004,0.089528,0.000357,0.034947,19231.000623,37.481228,75.75,0.639617,1.004807,0.001115,0.520484,80.67464,5.037358,1.38316,0.688401,0.989376,0.895173,0.091753,40.29642,5.643443,185.8437,0.333651,0.006622,0.018022,0.170438,0.000129,0.009734,1617.265,0.422185,0,0.823569,0.102676,0,0.1454,0.004435,621.8575,87139.46
0.256876,0.095194,0.437938,0.4734,0.431569,0.638338,1.999699,0.038346,1.592397,0.302298,0.492463,0.866311,0.778801,0.215391,0.222465,0.196405,0.181701,0.14256,0.0652,0.049886,0.291751,0.174944,0.179847,0.219441,0.611258,0.10054,0.113587,0.094583,0.238549,0.135988,0.000128,0.043487,14541.613466,74.959749,64,0.514881,1.008138,0.001316,0.414221,89.35537,6.581265,1.635564,0.589412,1.029942,0.896969,0.06151,17.02885,4.775681,219.3977,1.530931,0.043072,0.030274,0.188957,0.000186,0.007877,592.0296,0.789455,0,0.749001,0.078448,0,0.188124,0.004511,1349.736,1156205
0.217232,0.084962,0.451806,0.453994,0.395081,0.615802,1.949011,0.039294,1.183902,0.273498,0.487372,0.737438,0.689742,0.19261,0.18664,0.179949,0.197278,0.150657,0.069369,0.101901,0.485552,0.304656,0.182581,0.221029,0.479129,0.09268,0.110054,0.077049,0.369945,0.094232,0.000033,0.045271,7654.402915,46.484165,62.25,0.54223,1.008698,0.001198,0.437544,85.42066,5.659193,1.499398,0.672736,1.068611,0.883308,0.325558,277.168,5.00869,769.3374,1.706944,0.025882,0.036429,0.468001,0.000572,0.167366,216217.1,1.507155,0,0.795606,0.127739,0,0.162726,0.005322,1062.353,334414
0.286273,0.121166,0.557947,0.531895,0.482918,0.60205,1.994101,0.07213,1.121314,0.305729,0.608679,0.722328,0.679751,0.247074,0.181277,0.150162,0.152364,0.131696,0.067834,0.045074,0.173334,0.139909,0.179596,0.238171,0.328292,0.094241,0.080118,0.074224,0.185537,0.055796,0.00024,0.034227,6545.502879,88.195597,57,0.53994,1.01779,0.00219,0.512404,50.4778,4.301795,1.436204,0.778584,0.57549,0.895047,0.084857,33.07013,4.432528,342.304,1.00028,0.0521,0.063984,0.487818,0.000199,0.015599,3576.707,2.37946,0,0.531292,0.073495,0,0.249187,0.005794,571.0107,254998.3
0.205507,0.090574,0.481947,0.46689,0.462887,0.638565,2.015721,0.036375,1.193542,0.300448,0.696988,0.914603,1.063063,0.217093,0.220158,0.185756,0.162984,0.142482,0.059696,0.090766,0.323647,0.363808,0.177499,0.252201,0.620201,0.127666,0.101289,0.134465,0.288546,0.155733,0.000118,0.042401,9362.158926,114.33454,60.25,0.399874,1.016891,0.002201,0.383885,67.28257,4.990919,1.448842,0.882144,1.174125,0.893106,0.08288,27.20376,5.041796,824.6009,1.938374,0.032902,0.310623,1.117195,0.000384,0.0189,2455.437,2.086313,0,0.806924,0.093259,0,0.155901,0.004382,538.3116,474606.6
0.184862,0.080299,0.279362,0.323547,0.367448,0.618667,1.958727,0.025789,0.887443,0.285092,0.547492,0.758548,0.777209,0.214627,0.195992,0.178574,0.175087,0.147185,0.04383,0.062497,0.3354,0.234866,0.172829,0.235456,0.549834,0.100902,0.106104,0.070807,0.264919,0.107722,0.000039,0.034894,8940.652931,34.205157,66.75,0.561702,1.006207,0.001045,0.467705,88.36565,6.095342,1.537988,0.457025,0.85046,0.894304,0.089005,58.67558,5.127134,211.0402,0.916081,0.016805,0.037449,0.121354,0.000182,0.010222,4464.395,0.379314,0,0.942743,0.092522,0,0.054015,0.002108,863.5168,250877.9
0.129182,0.086351,0.344345,0.402477,0.332702,0.555846,1.950181,0.027154,0.978043,0.283004,0.552079,0.759613,0.800708,0.242429,0.212114,0.167891,0.151322,0.152844,0.042788,0.036567,0.424571,0.356845,0.186898,0.253877,0.621497,0.097838,0.136383,0.099732,0.360615,0.118513,0.000051,0.035034,7351.458275,32.410146,80,0.646792,1.007934,0.001384,0.552145,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.068436,0.094788,0.323844,0.526091,0.536558,0.554027,1.944066,0.046601,1.300578,0.279424,0.529112,0.777386,0.829528,0.227371,0.190722,0.190076,0.184365,0.186696,0.032347,0.029407,0.319477,0.261824,0.219728,0.383996,0.668219,0.140983,0.154853,0.112387,0.377016,0.093434,0.000176,0.045667,10668.875616,63.424674,60,0.550155,1.010246,0.001453,0.449403,59.90077,4.005444,1.254031,0.788449,0.755303,0.885432,0.05937,59.88974,5.956501,314.9925,1.474903,0.041122,0.121281,0.454775,0.000505,0.007085,4781.327,1.698898,0,0.779627,0.090562,0,0.171923,0.004289,337.57,84944.34
0.469398,0.087867,0.48737,0.372653,0.331924,0.675937,2.01217,0.034782,0.820718,0.295904,0.573239,0.83299,1.05064,0.223162,0.227268,0.17516,0.178659,0.158818,0.089159,0.128272,0.225194,0.126212,0.18756,0.234038,0.525819,0.103569,0.090914,0.108174,0.211411,0.075785,0.000311,0.027669,11541.418408,93.948761,63.5,0.462003,1.016162,0.002125,0.307044,62.05436,5.342392,1.594829,0.630255,0.735805,0.90059,0.067851,15.45267,4.140719,311.5633,0.830853,0.040822,0.044407,0.543005,0.000184,0.010629,708.2636,1.450789,0,0.693076,0.082584,0,0.212863,0.004629,1301.853,2159115
0.391519,0.08339,0.385505,0.39871,0.355521,0.674387,2.030573,0.032356,1.159103,0.293614,0.454587,0.984005,0.728883,0.230168,0.221445,0.21914,0.183247,0.160993,0.074692,0.104069,0.394986,0.304669,0.210976,0.278883,0.588058,0.14158,0.131446,0.113188,0.27456,0.089081,0.000089,0.030759,8583.436414,68.182237,60,0.528471,1.013613,0.001781,0.422785,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.112762,0.088865,0.36422,0.40543,0.402867,0.653631,1.997378,0.034746,0.934596,0.273004,0.611031,0.965855,0.897248,0.221902,0.220838,0.180128,0.182362,0.16215,0.042144,0.041559,0.324145,0.396859,0.206697,0.280833,0.649493,0.12108,0.121481,0.095132,0.201389,0.122188,0.000085,0.034134,12491.998939,54.804371,107.25,0.540263,1.007475,0.001203,0.565907,76.1579,5.253951,1.437108,0.636617,0.895172,0.889949,0.069714,49.95555,5.364593,257.4136,0.930696,0.01809,0.074774,0.230401,0.000227,0.007219,3567.192,0.458105,0,0.928762,0.097731,0,0.066208,0.002752,569.3424,121978.2
0.120383,0.095509,0.419183,0.404909,0.394179,0.610448,2.040687,0.039766,1.095088,0.300186,0.608507,0.706413,0.845427,0.232988,0.197216,0.186712,0.174363,0.158165,0.054341,0.054874,0.402203,0.27424,0.184511,0.238259,0.559068,0.094688,0.093088,0.09623,0.192145,0.150448,0.000013,0.030801,4976.258804,24.026393,54.25,0.560015,1.00666,0.001228,0.560272,69.73353,5.123045,1.439214,0.866455,0.964828,0.888387,0.038898,23.76244,5.257347,474.7554,1.974277,0.044449,0.263704,0.413991,0.000404,0.004685,1114.839,1.183301,0,0.583888,0.078771,0,0.243125,0.005249,559.0462,296900.4
0.225441,0.087266,0.446222,0.441726,0.407652,0.637714,1.996676,0.031178,1.080969,0.2887,0.658348,0.84714,0.907998,0.219443,0.216889,0.182397,0.174432,0.14355,0.049021,0.060802,0.401261,0.219667,0.180794,0.228222,0.463309,0.096865,0.082476,0.072273,0.263188,0.111013,0.000544,0.038665,15585.116196,91.036327,102.25,0.529801,1.007515,0.001092,0.541825,77.97322,5.796204,1.549639,0.573359,0.77581,0.893002,0.064314,15.18485,4.683588,222.5744,1.354212,0.025972,0.013477,0.099111,0.000109,0.012034,420.4649,0.359051,0,0.79494,0.101986,0,0.163119,0.004953,712.4848,313842.4
0.153083,0.090232,0.347436,0.437334,0.423085,0.631638,2.021756,0.033014,1.151314,0.29986,0.608208,0.950374,0.861619,0.228308,0.216571,0.177645,0.164158,0.157656,0.036162,0.067395,0.238893,0.211372,0.172476,0.256056,0.476293,0.106043,0.084803,0.066058,0.216031,0.089983,0.000104,0.035986,14488.978618,60.250287,79.5,0.576745,1.006666,0.001075,0.48686,79.09796,5.620871,1.502282,0.720653,1.182979,0.905263,0.059142,22.0577,5.295639,124.7612,0.662458,0.020013,0.054267,0.35308,0.000123,0.00698,756.8062,0.518978,0,0.89747,0.122767,0,0.092079,0.004506,676.5103,327252.3
0.17803,0.088878,0.471971,0.395419,0.356263,0.643699,1.969797,0.036726,1.364782,0.277554,0.580947,0.917909,0.864443,0.204175,0.209348,0.1874,0.184395,0.165889,0.057907,0.08492,0.361169,0.557957,0.16683,0.255573,0.864671,0.102972,0.084416,0.13538,0.306491,0.177199,0.000464,0.0335,12337.73407,80.530282,58.5,0.551082,1.010235,0.001334,0.489263,71.96085,5.205997,1.460083,0.658701,0.977107,0.885394,0.076172,45.30971,5.236762,472.6241,2.0792,0.058368,0.076196,0.609889,0.000839,0.008762,3352.679,1.570848,0,0.788948,0.108231,0,0.16662,0.005388,781.9839,1121334
0.039425,0.090331,0.578159,0.481158,0.458636,0.611342,1.988128,0.036267,0.897076,0.269956,0.524422,0.756,0.74082,0.234352,0.187015,0.138113,0.139217,0.120349,0.025971,0.021887,0.142084,0.323327,0.167774,0.269766,0.795938,0.102374,0.109043,0.104779,0.205098,0.044166,0.000063,0.032716,13319.840418,22.791562,66.5,0.566401,1.004187,0.000942,0.483343,64.34145,4.556407,1.338422,0.971297,0.981899,0.897805,0.041144,24.28164,5.795046,85.37434,0.755599,0.023214,0.132974,0.178408,0.000153,0.004884,894.442,0.684892,0,0.983356,0.091167,0,0.016378,0.001721,238.7532,12428.22
0.284221,0.09013,0.328085,0.435589,0.418036,0.589616,2.009792,0.03829,1.127102,0.309374,0.639798,0.846467,1.056175,0.262717,0.22214,0.194713,0.19482,0.172645,0.052922,0.064828,0.422765,0.271902,0.182139,0.297584,0.59014,0.104365,0.108445,0.09414,0.214904,0.124043,0.000298,0.033328,11261.636557,61.384766,60,0.517986,1.010269,0.001533,0.467209,69.46215,5.094641,1.47828,0.57466,0.679418,0.889761,0.045133,21.55085,4.846069,307.2084,1.146313,0.033813,0.039692,0.25485,0.000394,0.005544,1559.86,1.094518,0,0.743009,0.077945,0,0.191074,0.004257,735.4352,528545.6
0.135712,0.088601,0.375595,0.459612,0.434377,0.567301,1.979058,0.040912,1.103963,0.292154,0.538718,0.934267,0.850704,0.216883,0.212889,0.190157,0.188607,0.159924,0.041254,0.052703,0.363256,0.206381,0.193255,0.276198,0.503727,0.104593,0.109943,0.076591,0.280919,0.109499,0.000143,0.044987,14270.150755,74.771997,55,0.55014,1.008732,0.00122,0.507307,75.85655,4.706603,1.341098,0.694411,0.88109,0.890214,0.079417,42.68149,5.908928,300.197,1.018634,0.026419,0.064424,0.272044,0.000258,0.009273,3088.986,1.487249,0,0.864181,0.092788,0,0.11745,0.003536,579.4886,125824.5
0.13703,0.08533,0.389858,0.409666,0.344198,0.591485,1.952895,0.027738,0.938227,0.284167,0.521148,0.888928,0.879995,0.220068,0.209106,0.181548,0.171037,0.150334,0.032222,0.046047,0.26408,0.231448,0.178324,0.248968,0.58923,0.10153,0.102272,0.101463,0.258666,0.083068,0.000188,0.046801,13826.08752,60.491536,61,0.556556,1.006048,0.001061,0.432303,92.35639,5.669014,1.435517,0.623439,1.187305,0.897389,0.091798,45.85458,5.718965,432.8226,1.236813,0.015525,0.024006,0.371955,0.000173,0.008683,2407.177,0.312004,0,0.95273,0.115199,0,0.045066,0.003213,792.8701,110932.9
0.215962,0.081792,0.369625,0.417319,0.386679,0.629392,1.986941,0.02631,0.799952,0.2881,0.544455,0.79273,0.871484,0.219924,0.203345,0.168682,0.156779,0.156475,0.037156,0.051562,0.358147,0.283924,0.17698,0.288266,0.668162,0.102676,0.097559,0.093958,0.192992,0.129892,0.000137,0.035472,20200.070854,41.012292,64.75,0.625968,1.004586,0.00097,0.525684,100.6444,6.621554,1.575725,0.508953,1.109412,0.896762,0.115825,63.23136,5.149598,181.9735,0.648135,0.011747,0.012038,0.175152,0.000121,0.013823,4430.768,0.294579,0,0.860186,0.091774,0,0.120346,0.00401,1071.403,230293.3
0.080931,0.090918,0.302535,0.429284,0.358425,0.617052,2.044878,0.029497,1.224857,0.290719,0.580333,1.006802,0.946099,0.21237,0.212259,0.18442,0.187526,0.171852,0.037961,0.031308,0.309908,0.231569,0.191915,0.218106,0.540123,0.111401,0.097583,0.081535,0.145502,0.120972,0.000025,0.026885,6644.219832,34.633496,56.25,0.54019,1.009112,0.001317,0.494352,66.67944,4.780786,1.396064,0.882181,0.922137,0.900823,0.042531,22.79235,5.612894,225.4152,0.861574,0.015874,0.12471,0.294188,0.000152,0.004613,738.9839,0.437254,0,0.918775,0.100352,0,0.074677,0.003223,347.3658,59302.33
0.177697,0.097652,0.355785,0.398713,0.396725,0.632049,1.99312,0.04154,1.702433,0.294451,0.603823,0.960603,1.041929,0.240251,0.222775,0.215153,0.20559,0.195136,0.068813,0.050607,0.276536,0.319059,0.189721,0.269384,0.808953,0.110909,0.091114,0.11576,0.31687,0.183932,0.000089,0.032233,10514.847239,118.253032,63,0.480737,1.016391,0.002047,0.362251,73.03499,5.46728,1.516856,0.553228,0.924678,0.896119,0.057116,26.59149,4.773904,339.7252,0.821468,0.014669,0.073564,0.754726,0.000214,0.007171,1102.741,0.672799,0,0.791611,0.093654,0,0.165073,0.004604,653.5739,342827.3
0.130734,0.091893,0.428921,0.382394,0.349017,0.590857,1.993354,0.02937,0.923458,0.30584,0.627157,0.899012,0.971377,0.214013,0.210455,0.175783,0.189539,0.163823,0.038509,0.038662,0.225645,0.198848,0.181645,0.242769,0.538599,0.116817,0.098304,0.104991,0.318013,0.097528,0.000175,0.026415,15801.432154,70.436231,50.75,0.624237,1.007921,0.001122,0.560805,93.82635,5.720558,1.425369,0.662422,1.381037,0.902167,0.075664,25.66266,6.074207,397.7486,1.522183,0.028754,0.042373,0.357498,0.000187,0.01415,2320.162,0.84541,0,0.924101,0.117245,0,0.070185,0.003552,618.2959,128815.1
0.125885,0.097127,0.414713,0.46483,0.43412,0.62349,2.064131,0.043316,1.248931,0.296192,0.57293,1.040202,0.794861,0.251915,0.225268,0.206895,0.188502,0.167932,0.038434,0.062658,0.317978,0.287421,0.19954,0.333764,0.555256,0.114433,0.145449,0.081607,0.145285,0.091728,0.000106,0.040821,7580.080056,70.433405,51.5,0.615058,1.012616,0.001544,0.560109,62.69801,4.864109,1.453264,0.849365,0.779305,0.888831,0.042296,17.32252,5.125064,373.939,1.455834,0.038763,0.164605,0.441183,0.000381,0.004432,477.5771,1.356273,0,0.786951,0.102087,0,0.167771,0.004917,580.0867,411084.2
0.15508,0.092087,0.451298,0.427427,0.421157,0.674562,2.002063,0.030393,1.485856,0.285629,0.505676,0.811361,1.08926,0.194644,0.207063,0.191432,0.192698,0.179898,0.037824,0.071214,0.336059,0.198737,0.174473,0.212889,0.467422,0.094292,0.084048,0.075472,0.19728,0.08145,0.000123,0.037061,10478.729031,53.962363,102.5,0.568329,1.006507,0.00112,0.522726,67.8748,5.114845,1.453095,0.790057,0.977553,0.896015,0.084597,23.0232,5.180073,142.6633,0.527478,0.017488,0.154853,0.402555,0.000178,0.005729,408.839,0.672058,0,0.657124,0.073433,0,0.225462,0.00489,395.9235,100326.4
0.113303,0.078119,0.425081,0.487191,0.470523,0.628975,2.005661,0.024628,0.881876,0.293896,0.568554,0.748194,0.806383,0.217505,0.197345,0.174486,0.17065,0.136165,0.048462,0.029183,0.213582,0.127105,0.164745,0.255846,0.484229,0.098547,0.081597,0.084695,0.157318,0.079269,0.000127,0.037243,14953.117212,78.098764,55,0.570442,1.005732,0.000997,0.52925,69.55815,4.825152,1.389174,0.747035,1.004609,0.897093,0.072771,26.22824,5.390914,251.1308,0.604116,0.012507,0.080063,0.259257,0.000249,0.010252,877.8003,0.349605,0,0.986019,0.11689,0,0.013795,0.002893,347.0417,50546.41
0.179498,0.089163,0.467146,0.44209,0.425129,0.589832,1.975145,0.040953,0.905633,0.283143,0.620154,0.803606,0.825988,0.237338,0.209055,0.185124,0.188557,0.174391,0.040046,0.086732,0.307833,0.325735,0.18904,0.293852,0.630558,0.115628,0.135401,0.112349,0.48083,0.197631,0.000188,0.042406,7961.079349,47.006972,51,0.572565,1.004915,0.000984,0.515701,89.2369,6.031559,1.515969,0.531737,1.158982,0.888503,0.134159,61.24029,5.14694,102.6807,0.504893,0.012002,0.022031,0.25847,0.000099,0.016591,3151.608,0.338629,0,0.95273,0.103089,0,0.045066,0.002948,824.951,196038.5
0.146241,0.089125,0.447876,0.437365,0.384905,0.598325,1.98795,0.032544,1.143388,0.284639,0.620171,0.968608,0.869226,0.230585,0.235568,0.203407,0.193451,0.174496,0.037849,0.062219,0.246927,0.307563,0.18783,0.231185,0.678458,0.10159,0.100149,0.095475,0.240743,0.120601,0.000124,0.030789,10768.285916,27.936115,61.25,0.621016,1.007539,0.001447,0.478442,81.99454,5.457823,1.457922,0.716651,1.32086,0.900183,0.137459,72.46978,5.473507,380.1965,1.018095,0.026237,0.098032,0.756327,0.000198,0.016559,5446.013,1.141737,0,0.838882,0.115965,0,0.135249,0.005119,683.2218,289053.1
0.23016,0.091842,0.42862,0.404908,0.41001,0.623928,2.030028,0.040584,1.177529,0.282205,0.587003,0.797986,0.886807,0.214726,0.2001,0.176773,0.187316,0.176193,0.054596,0.058511,0.244707,0.191402,0.176681,0.222692,0.598979,0.092821,0.103656,0.099601,0.386191,0.085126,0.000207,0.024955,9902.223443,84.568064,63.75,0.493792,1.011926,0.001787,0.374326,59.70948,4.730532,1.455138,0.698697,0.736683,0.902029,0.071922,35.86465,4.810793,255.4818,0.89221,0.02,0.037084,0.413619,0.000123,0.010286,2102.292,0.698994,0,0.836884,0.103827,0,0.1366,0.004145,444.8422,295622.5
0.135585,0.084346,0.417399,0.4778,0.432454,0.618067,2.02301,0.027456,1.133661,0.29227,0.482965,0.881234,0.731204,0.226568,0.205598,0.195416,0.181715,0.153267,0.033393,0.053298,0.296258,0.199632,0.175845,0.241563,0.545783,0.098913,0.079136,0.065191,0.124577,0.092536,0.000044,0.024832,7630.912417,44.42138,62.5,0.54467,1.007469,0.001134,0.449038,79.1873,5.417802,1.460059,0.739594,1.165327,0.904396,0.063378,20.95141,5.512442,121.6352,0.579739,0.017848,0.055699,0.320599,0.000096,0.007329,487.9125,0.724597,0,0.88482,0.131089,0,0.101981,0.003853,635.6581,165506.8
0.077898,0.081838,0.361997,0.48205,0.500761,0.528661,1.962138,0.030838,0.913188,0.294532,0.504008,0.76814,0.664411,0.19971,0.189738,0.158096,0.153076,0.143485,0.020197,0.037127,0.437598,0.28527,0.175293,0.260179,0.758049,0.100987,0.12835,0.098377,0.603627,0.109572,0.000022,0.027422,7310.200305,12.838444,86.75,0.554006,1.003997,0.000934,0.460501,65.77197,3.709862,1.151159,0.901303,0.81909,0.882002,0.136451,98.66719,6.905405,476.8023,1.895001,0.045144,0.201919,0.243391,0.000452,0.008517,4406.194,1.350687,0,0.857523,0.116748,0,0.122259,0.00464,398.4912,43494.9
0.16887,0.094139,0.323256,0.43576,0.404792,0.607613,1.997122,0.036054,1.240892,0.298403,0.58144,0.930572,0.814637,0.213636,0.222107,0.196653,0.20063,0.170904,0.059148,0.064893,0.322455,0.554962,0.178964,0.229376,0.704709,0.09222,0.103612,0.126453,0.169905,0.236379,0.000231,0.031429,13524.37646,49.853954,71.5,0.617065,1.008651,0.001575,0.387827,67.58123,4.991623,1.450737,0.654681,0.749593,0.891306,0.03482,14.10262,4.915433,280.9443,0.766066,0.012402,0.081229,0.203418,0.000297,0.0038,774.0589,0.321884,0,0.874834,0.098598,0,0.109573,0.004135,448.0652,123131.6
