@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {sad,notsad}

@data
0.077369,0.048471,0.122827,0.081229,3.644436,1.535481,0.275567,1.462219,3.853965,7.974015,0.514156,0.154829,0.329806,0.765808,1.357878,0.024367,0.000318,0.283576,0.455503,0.606755,0.206577,0.208872,0.201616,0.173989,0.16616,0.156637,0.15319,0.146966,0.032482,0.63985,0.477011,0.389624,0.237972,0.228126,0.23085,0.293971,0.111302,0.105177,0.051203,0.090452,0.136743,0.188052,0.256504,680.991069,0.009435,0.008657,3.71824,0.313524,0.119704,0.152578,0.171199,0.034647,0.023808,0.03068,0.021661,0.059949,13676.305273,42.977532,1.005965,0.000984,96.41788,5.97107,1.454847,0.626677,1.449018,0.903042,0.120038,67.17496,5.889703,415.7796,1.089958,0.011835,0.022187,0.625436,0.000099,0.011134,3544.607,0.526604,0,0.887483,0.105543,0,0.099923,0.003258,571.5223,117352.7,sad
0.048414,0.030873,0.077698,0.082401,5.709613,0.948751,0.083559,1.480938,3.408757,5.622555,0.599202,0.131986,0.28564,0.756436,1.367415,0.017712,0.000452,0.290248,0.389885,0.515265,0.201796,0.195594,0.187686,0.180181,0.169556,0.164915,0.151896,0.14543,0.02969,1.090104,0.228781,0.437114,0.197577,0.18704,0.249221,0.246457,0.097145,0.088913,0.038495,0.088817,0.141543,0.191315,0.260091,378.497682,0.01432,0.012083,3.78134,0.459211,0.09605,0.133958,0.134971,0.028826,0.030925,0.030861,0.01959,0.057175,11952.112307,41.513836,1.003928,0.000937,83.90372,4.751403,1.282655,0.895699,1.536639,0.901807,0.099088,61.03659,6.856782,368.6032,0.668487,0.014248,0.059206,0.37109,0.000142,0.008363,2849.713,1.220613,0,0.919441,0.117851,0,0.074119,0.003622,317.5554,41471.3,sad
0.042874,0.029855,0.050449,0.076884,6.287856,2.232116,0.40172,1.530684,5.172991,7.043438,0.518806,0.10606,0.249216,0.713493,1.297369,0.015374,0.000069,0.268551,0.380343,0.474328,0.217793,0.205921,0.197235,0.190397,0.177624,0.176835,0.16693,0.159955,0.027097,1.087192,0.421438,0.482227,0.43322,0.396229,0.264987,0.319282,0.113189,0.07662,0.044618,0.083117,0.129935,0.184715,0.250269,2111.312411,0.008016,0.006302,4.322926,0.518143,0.104243,0.099473,0.123666,0.037153,0.042864,0.039997,0.033506,0.055164,5703.966609,11.325339,1.002546,0.000832,69.03368,4.084638,1.203211,0.786936,0.709983,0.88598,0.07075,89.08819,6.817334,311.3441,1.513011,0.035146,0.107692,0.093478,0.000225,0.003099,3921.809,1.174456,0,0.994674,0.111357,0,0.005301,0.001627,336.0701,33547.96,sad
0.060628,0.04682,0.075189,0.083309,6.249515,2.317269,-0.412822,1.537434,5.113846,7.971211,0.340759,0.129605,0.225345,0.754498,1.247059,0.020726,0.000137,0.28541,0.450737,0.665264,0.222427,0.207826,0.195063,0.180528,0.167107,0.157778,0.16,0.139543,0.022248,1.161057,0.577146,0.397561,0.573067,0.415934,0.304083,0.470577,0.092504,0.114512,0.044026,0.092158,0.134322,0.189148,0.260741,3159.952711,0.016589,0.015254,4.283687,0.646312,0.134712,0.181759,0.17243,0.047825,0.056759,0.034453,0.030133,0.056828,7049.419376,13.407815,1.003353,0.000908,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13,sad
0.030685,0.019219,0.032564,0.08837,6.215492,1.371324,1.04368,1.581908,4.150011,5.247024,0.447458,0.092449,0.290201,0.690838,1.323489,0.008191,0.000414,0.275702,0.346137,0.457151,0.203817,0.210673,0.191193,0.198687,0.170835,0.146884,0.14273,0.150204,0.027299,0.941149,0.266396,0.336718,0.299193,0.291332,0.243936,0.294876,0.089942,0.095686,0.039492,0.084501,0.139128,0.191407,0.258574,2829.502515,0.006424,0.004087,3.950909,0.460049,0.166104,0.158853,0.140306,0.032595,0.030655,0.032239,0.037434,0.044709,10093.736196,26.823872,1.003914,0.000962,60.972,3.722435,1.176129,1.013475,0.803968,0.885662,0.085343,102.8659,6.759507,139.8035,0.740675,0.022741,0.091757,0.169071,0.000373,0.006497,6720.442,0.824879,0,0.830892,0.115158,0,0.140604,0.003448,230.1509,12339.8,sad
0.037761,0.027368,0.051791,0.081608,7.521283,1.104122,0.464005,1.600171,4.254401,6.3525,0.473626,0.107305,0.228003,0.709819,1.378966,0.019849,0.000258,0.265422,0.43641,0.529395,0.203833,0.205514,0.187526,0.192639,0.167167,0.172853,0.16615,0.164615,0.029908,1.162273,0.419946,0.562409,0.431722,0.272376,0.275791,0.30277,0.097819,0.105543,0.03261,0.088444,0.14316,0.19467,0.265238,804.433572,0.026158,0.023148,3.665529,0.791224,0.113126,0.17331,0.13833,0.031486,0.031664,0.038831,0.029228,0.049867,6493.284367,13.878471,1.002582,0.000807,50.06959,3.216764,1.127308,0.893879,0.465038,0.872423,0.042151,52.12508,6.571744,387.617,1.240502,0.041928,0.111321,0.131707,0.000616,0.002001,2256.412,2.61641,0,0.908123,0.091961,0,0.083492,0.002655,323.4228,129381.6,sad
0.043984,0.031433,0.049246,0.077182,5.916093,1.674945,0.448707,1.492463,4.122747,9.158077,0.352544,0.117062,0.237229,0.729062,1.35629,0.012987,0.000059,0.257817,0.360506,0.413152,0.18472,0.201957,0.184703,0.185056,0.170828,0.16586,0.147474,0.142706,0.025546,1.113277,0.352035,0.269913,0.244243,0.324891,0.353466,0.316974,0.09315,0.111705,0.039889,0.091491,0.142771,0.205416,0.262575,1987.365756,0.010505,0.008197,4.411877,0.574157,0.125863,0.189847,0.199809,0.049873,0.049792,0.037898,0.055335,0.055714,4223.792657,10.825323,1.002667,0.00088,71.41877,4.351764,1.262117,0.79002,0.734209,0.87798,0.063289,86.9198,6.507377,348.6709,1.245439,0.028228,0.119636,0.231771,0.000376,0.002848,3377.638,1.220503,0,0.972037,0.126688,0,0.027199,0.001383,348.5447,42749.38,sad
0.085901,0.06533,0.140545,0.086112,5.362552,1.836956,0.370761,1.446703,3.917973,7.296569,0.578205,0.164018,0.318874,0.708254,1.246799,0.027073,0.000121,0.284037,0.442374,0.671538,0.218687,0.200293,0.198103,0.181849,0.172817,0.167873,0.152172,0.147524,0.034222,0.824696,0.232722,0.203058,0.1505,0.170362,0.287153,0.399092,0.081276,0.101966,0.038394,0.082114,0.128978,0.180993,0.249635,4747.060809,0.009769,0.011166,3.439652,0.345738,0.093661,0.138181,0.101181,0.029749,0.032034,0.030977,0.015316,0.053538,11309.283339,23.470886,1.004192,0.000899,79.48158,4.879676,1.35555,0.574712,0.867455,0.895275,0.16015,139.2363,5.589473,290.9964,1.093149,0.018165,0.011374,0.157101,0.000128,0.012988,20283.59,0.447397,0,0.978029,0.145207,0,0.021502,0.001738,679.1042,112594.6,sad
0.046667,0.033948,0.060209,0.081998,5.818007,1.955037,1.084789,1.636732,4.360424,7.226668,0.359285,0.106805,0.22203,0.738411,1.389348,0.016931,0.000145,0.262461,0.446963,0.626569,0.223736,0.208129,0.2077,0.20521,0.188393,0.186234,0.191416,0.175294,0.027647,1.141536,0.555486,0.408993,0.639495,0.470659,0.331393,0.467407,0.100854,0.108805,0.043247,0.091646,0.135302,0.190662,0.257098,490.426702,0.017377,0.014638,4.634006,0.455938,0.133877,0.174444,0.174716,0.039914,0.052079,0.051307,0.025469,0.065426,7077.262499,17.979111,1.002672,0.00084,64.65911,4.128028,1.252172,0.822482,0.593001,0.871782,0.045639,41.75829,6.226012,652.6372,1.480083,0.034496,0.210533,0.1748,0.000545,0.002689,1626.481,1.746437,0,0.79028,0.116048,0,0.165848,0.004087,375.2633,67559.54,sad
0.082533,0.049266,0.151305,0.085975,3.834739,0.333396,-0.523174,1.559329,5.097514,8.138664,0.538139,0.194667,0.317741,0.766039,1.330338,0.026945,0.000348,0.283073,0.409503,0.467555,0.208014,0.188862,0.171328,0.178814,0.165676,0.151764,0.159895,0.163503,0.032556,0.811614,0.250272,0.387182,0.451972,0.294845,0.198461,0.293243,0.108406,0.088419,0.042167,0.090732,0.139576,0.188152,0.2516,11285.01303,0.007552,0.006593,3.659434,0.304197,0.127457,0.175958,0.147906,0.025937,0.039274,0.028543,0.020572,0.053418,12555.52522,36.888475,1.005013,0.000983,88.74652,5.703249,1.456486,0.551316,1.194371,0.901287,0.164845,94.09288,5.523482,102.5775,0.623736,0.013126,0.013697,0.240338,0.000074,0.015779,5686.013,0.341144,0,0.848202,0.119769,0,0.128841,0.00518,531.6707,76078.92,sad
0.10732,0.081943,0.148416,0.072185,4.700091,0.227497,0.112001,1.468291,4.39082,6.06107,0.403851,0.218491,0.335637,0.742644,1.351411,0.015494,0.00015,0.2746,0.464137,0.549147,0.204123,0.214804,0.187242,0.162931,0.158462,0.144363,0.109506,0.123452,0.024841,0.708309,0.385686,0.236929,0.363276,0.291406,0.249842,0.307986,0.098633,0.105487,0.042687,0.087078,0.136016,0.190077,0.260256,265.317617,0.007287,0.005197,3.3863,0.325744,0.153918,0.154414,0.121602,0.030839,0.033455,0.033961,0.024194,0.05477,13689.898514,27.144961,1.00275,0.000828,94.2346,5.52956,1.415524,0.494492,1.074513,0.890775,0.109861,78.28185,5.88475,98.67217,0.265475,0.005417,0.01124,0.06001,0.000132,0.008353,2878.889,0.270061,0,0.732357,0.083384,0,0.196141,0.004697,904.4459,21266.09,sad
0.100409,0.064227,0.165601,0.077203,3.945253,0.341576,-0.130941,1.514884,4.360985,5.717247,0.542501,0.182619,0.320114,0.80124,1.398299,0.031952,0.000081,0.273528,0.418733,0.490192,0.215427,0.219506,0.203801,0.182616,0.181638,0.172578,0.163503,0.157047,0.03171,0.705393,0.239322,0.514006,0.215312,0.185138,0.228652,0.306317,0.086521,0.089304,0.039971,0.094191,0.144028,0.194582,0.257495,179.622829,0.011886,0.009644,3.97387,0.369983,0.101951,0.123045,0.137484,0.032617,0.036276,0.031983,0.021545,0.057257,9367.979059,30.873727,1.006947,0.001052,94.71145,6.016985,1.477995,0.649516,1.384575,0.905193,0.136956,75.51695,5.711568,174.0529,0.878436,0.014623,0.021726,0.19619,0.000086,0.011548,3156.897,0.230931,0,0.988016,0.129453,0,0.011848,0.002508,742.6282,136413.8,sad
0.079787,0.069766,0.104897,0.077624,6.790395,0.055515,-0.888356,1.594027,3.349214,5.910104,0.594353,0.219753,0.268403,0.684315,1.300225,0.008874,0.000046,0.251244,0.437856,0.55964,0.193027,0.183838,0.191001,0.172142,0.146961,0.155805,0.137467,0.136173,0.01594,1.881249,0.37058,0.257055,0.335647,0.132515,0.238598,0.299596,0.123756,0.083018,0.033452,0.092176,0.131665,0.184986,0.253487,4458.902894,0.004475,0.003942,3.869929,0.539059,0.110325,0.209029,0.1465,0.025566,0.024867,0.025988,0.020343,0.053051,11437.378412,23.450965,1.00225,0.0008,64.89029,3.876229,1.254804,0.753089,0.620056,0.868386,0.155065,63.01182,5.651589,228.1327,0.326251,0.004747,0.009472,0.065682,0.000278,0.016785,1923.582,0.788405,0,0.948069,0.140867,0,0.049267,0.002174,708.9639,34982.56,sad
0.061627,0.048898,0.090893,0.08083,6.065964,2.197796,0.128994,1.546597,4.633117,8.475082,0.328848,0.1349,0.246867,0.735701,1.335259,0.029925,0.000078,0.275794,0.40805,0.492098,0.227625,0.195405,0.187039,0.181856,0.173629,0.175436,0.164186,0.1473,0.029518,1.07785,0.428051,0.747717,0.340934,0.248273,0.33782,0.37167,0.106044,0.085004,0.03808,0.092162,0.13216,0.20065,0.257249,1805.622069,0.034164,0.0323,4.166845,0.450895,0.097995,0.162795,0.157644,0.040621,0.039501,0.035333,0.027429,0.050607,4980.594985,11.487449,1.00304,0.000918,71.82804,4.57704,1.325353,0.729361,0.647629,0.884545,0.063008,83.69317,5.721067,626.8151,2.00331,0.036624,0.104797,0.155931,0.000218,0.003749,6015.114,1.122013,0,0.916112,0.130821,0,0.076902,0.002366,553.6899,319476.8,sad
0.054384,0.034974,0.077712,0.079038,5.498763,0.85676,-0.041773,1.457046,3.856304,7.143173,0.489871,0.146169,0.283101,0.743586,1.343173,0.020907,0.000199,0.284788,0.450751,0.587116,0.215227,0.213832,0.207871,0.188764,0.177518,0.17075,0.159304,0.160318,0.033681,1.583722,0.327464,0.273517,0.338564,0.274252,0.296514,0.368904,0.109788,0.114109,0.045095,0.096254,0.140287,0.194462,0.262426,12371.860246,0.011465,0.00907,3.616906,0.348747,0.113876,0.136311,0.167893,0.03762,0.028695,0.022087,0.039975,0.056967,9323.869077,24.200307,1.002868,0.000847,65.57115,4.053042,1.226801,0.832197,0.7669,0.893875,0.163364,97.22501,6.494249,265.1117,1.457377,0.0417,0.073369,0.108811,0.000162,0.01025,4330.508,1.686841,0,0.980692,0.108817,0,0.018947,0.002358,335.0084,63102.39,sad
0.036794,0.028643,0.046243,0.07967,6.824457,2.800998,0.220507,1.554819,4.778175,7.364366,0.391806,0.095141,0.187,0.74752,1.311527,0.014955,0.000094,0.280884,0.451956,0.597235,0.228679,0.197638,0.175371,0.198655,0.175406,0.170302,0.152048,0.156948,0.023113,1.720239,0.58814,0.372638,0.375347,0.257492,0.322367,0.558119,0.129034,0.102033,0.036328,0.102312,0.139549,0.203,0.266424,1920.166279,0.02514,0.020872,4.773971,0.617907,0.154991,0.161462,0.174566,0.040687,0.04884,0.046815,0.044658,0.054435,5166.634507,10.785028,1.003143,0.000883,63.76817,3.86948,1.165587,0.891016,0.687147,0.866699,0.078746,118.0244,7.024818,1102.458,3.564361,0.072142,0.2781,0.346793,0.000497,0.004156,8986.022,2.341587,0,0.962051,0.122167,0,0.036534,0.001773,341.6734,126689.7,sad
0.0569,0.035737,0.077086,0.081912,6.062597,0.936092,0.533411,1.447646,4.825768,5.171259,0.503055,0.14873,0.262341,0.705663,1.385411,0.013851,0.000631,0.281967,0.391453,0.585821,0.216224,0.213274,0.193548,0.189568,0.175994,0.176778,0.166771,0.15519,0.023177,0.779942,0.286395,0.425477,0.265276,0.197431,0.291013,0.317916,0.0981,0.147934,0.040489,0.087472,0.147906,0.198005,0.261411,1619.149069,0.011738,0.007262,3.729489,0.505424,0.103776,0.140455,0.140538,0.034585,0.028131,0.028742,0.026346,0.047495,13336.589736,37.783326,1.004242,0.000923,73.60586,4.408865,1.279867,0.801271,1.171921,0.895573,0.090288,49.38638,6.351178,127.9451,0.284273,0.007364,0.051621,0.191804,0.000263,0.006413,2124.529,0.406954,0,0.936085,0.122871,0,0.05987,0.004126,385.7847,27277.16,sad
0.187969,0.152723,0.313306,0.081856,2.067195,1.384728,0.3294,1.572971,3.580809,6.015284,0.556385,0.218849,0.383659,0.800727,1.352902,0.064582,0.000077,0.270228,0.425648,0.652313,0.211841,0.188313,0.194619,0.188051,0.171356,0.160331,0.159641,0.157127,0.044816,0.965262,0.351011,0.240599,0.332615,0.237135,0.255353,0.347003,0.11914,0.091838,0.051111,0.102005,0.148493,0.19088,0.256348,1543.533339,0.015174,0.015869,3.432674,0.293445,0.074113,0.246654,0.140512,0.036877,0.029299,0.031395,0.016565,0.051514,13932.527983,46.599153,1.003494,0.00087,102.8974,7.375613,1.69913,0.499904,0.931394,0.891822,0.167547,79.93583,4.620427,130.4694,1.337183,0.027894,0.004474,0.034758,0.00013,0.02599,11424.84,0.298642,0,0.9747,0.130475,0,0.024676,0.002793,1728.389,599063.4,sad
0.069024,0.051391,0.103513,0.074115,6.084148,0.043497,0.471034,1.48945,4.427241,7.568129,0.477095,0.178973,0.312575,0.656723,1.327556,0.026229,0.00001,0.274298,0.475796,0.389164,0.221682,0.219238,0.198757,0.189733,0.171105,0.163658,0.152501,0.137795,0.044355,1.056044,0.379776,0.345865,0.321456,0.278962,0.273153,0.263656,0.141665,0.112517,0.040879,0.079641,0.134181,0.191882,0.260086,890.217006,0.014404,0.012917,4.041817,0.452614,0.10349,0.142281,0.173767,0.041802,0.031051,0.036388,0.027585,0.04644,3105.385077,6.093125,1.003627,0.000922,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7,sad
0.032054,0.025008,0.033668,0.087296,6.341982,2.997205,1.465473,1.659839,4.025712,7.82371,0.488579,0.079053,0.199206,0.696131,1.292362,0.009084,0.000041,0.254653,0.407427,0.629129,0.243403,0.198501,0.209519,0.188463,0.176036,0.17533,0.168837,0.165735,0.016568,1.531258,0.463071,0.440762,0.33598,0.332309,0.348167,0.446893,0.111113,0.121915,0.047734,0.096416,0.136179,0.19464,0.261939,4098.050877,0.017331,0.015499,4.55201,0.669751,0.143207,0.180146,0.135285,0.036471,0.042764,0.028827,0.049653,0.046007,4391.538302,9.38105,1.002938,0.000873,77.64263,4.529293,1.196067,0.929902,0.820516,0.859938,0.070905,80.20136,7.155565,3268.939,9.946225,0.107671,0.180509,0.384315,0.000916,0.005482,6538.16,2.711752,0,0.900133,0.135824,0,0.089953,0.003342,387.799,201081.9,sad
0.077623,0.06156,0.115833,0.088468,5.653635,1.078866,-0.858213,1.574424,5.36097,6.06299,0.324283,0.18498,0.29067,0.705138,1.20843,0.030471,0.000249,0.288236,0.46903,0.739973,0.224168,0.2544,0.197553,0.185034,0.170189,0.164635,0.156194,0.176527,0.048668,0.958813,0.316933,0.342355,0.402838,0.314845,0.328527,0.355634,0.12912,0.098919,0.039251,0.083163,0.126865,0.186883,0.255564,3272.197394,0.012625,0.010151,3.618705,0.427645,0.113264,0.188492,0.196122,0.03739,0.036173,0.037364,0.023097,0.050769,7486.760769,25.881281,1.004518,0.001048,91.63823,5.504344,1.419533,0.577014,1.039092,0.883221,0.026004,13.41946,5.824377,676.3798,2.289928,0.040281,0.111834,0.644709,0.000203,0.003976,456.5008,2.006233,0,0.73036,0.076453,0,0.197066,0.004295,772.0347,205090.3,sad
0.139114,0.118481,0.203705,0.080064,5.44414,2.281544,-0.515952,1.45575,5.282421,7.982596,0.463867,0.213048,0.339205,0.699584,1.238916,0.024917,0.000014,0.265255,0.401516,0.557702,0.177927,0.193343,0.168989,0.152575,0.125012,0.131248,0.096838,0.09317,0.026344,0.884022,0.365343,0.456222,0.496193,0.303514,0.215446,0.324017,0.118287,0.108689,0.043124,0.085664,0.13009,0.195572,0.256624,19220.379038,0.015054,0.012081,3.953016,0.431256,0.145422,0.137736,0.173965,0.031744,0.03201,0.030888,0.024097,0.049161,7148.202345,18.064837,1.002646,0.000848,96.32527,6.079268,1.542262,0.364794,0.712765,0.87461,0.090475,84.20473,4.930631,267.4633,1.276599,0.017003,0.013898,0.039028,0.000212,0.005588,2541.537,0.189138,0,0.742344,0.119153,0,0.191397,0.005591,1373.76,115890,sad
0.041295,0.033971,0.050829,0.081507,9.488621,1.321024,0.072627,1.444116,4.494161,5.507006,0.387638,0.126551,0.197077,0.616194,1.28138,0.010881,0.000068,0.226578,0.401011,0.48354,0.215595,0.191301,0.181575,0.191337,0.162082,0.150054,0.138628,0.147073,0.027521,1.561135,0.378021,0.429988,0.357165,0.536855,0.347897,0.382778,0.190758,0.148119,0.029451,0.101879,0.150439,0.205214,0.25976,5580.498038,0.007766,0.006878,3.826272,0.800117,0.124296,0.23975,0.174082,0.053001,0.047763,0.040896,0.053082,0.045282,4199.298005,8.597631,1.003561,0.000837,52.85209,2.921913,1.056748,0.663612,0.34369,0.856214,0.103786,163.8765,7.089049,427.3017,1.212896,0.037364,0.052165,0.053665,0.000369,0.008565,13040.72,1.625168,0,0.882823,0.085733,0,0.103516,0.002289,389.1522,40771.06,sad
0.039268,0.030856,0.044016,0.077738,7.59893,1.631855,0.757093,1.605895,3.894618,6.4382,0.431135,0.111349,0.207735,0.716234,1.373327,0.012761,0.000025,0.270808,0.401076,0.489941,0.226437,0.211858,0.208211,0.201684,0.18538,0.165177,0.158133,0.156671,0.023135,1.172916,0.555893,0.439314,0.484237,0.221471,0.302436,0.363362,0.122722,0.111416,0.034614,0.085565,0.144348,0.195003,0.264046,323.769046,0.014751,0.010759,5.209502,0.556067,0.119904,0.130262,0.182866,0.044032,0.047409,0.035416,0.039156,0.052591,2638.783984,7.230596,1.00285,0.000887,71.88882,3.953085,1.178645,0.920565,0.8072,0.865483,0.085576,77.44211,7.21489,1114.438,2.249815,0.033937,0.250834,0.22014,0.000651,0.008868,2603.274,1.586359,0,0.587217,0.091672,0,0.242555,0.006572,358.919,40072.54,sad
0.1119,0.079967,0.18928,0.07991,3.263958,1.367927,-0.037157,1.426859,4.3946,5.619388,0.400648,0.183441,0.327467,0.788513,1.356576,0.03179,0.00009,0.290272,0.506047,0.70166,0.221541,0.220892,0.194643,0.207458,0.183906,0.186761,0.187305,0.184187,0.036229,1.077566,0.276024,0.297547,0.236109,0.269997,0.260398,0.532078,0.114572,0.126029,0.051726,0.092611,0.139535,0.19539,0.260956,1415.029904,0.012476,0.012278,3.673896,0.347163,0.106236,0.157781,0.208616,0.036716,0.039807,0.032196,0.020275,0.057983,7213.798644,11.500443,1.005724,0.00132,75.82911,5.325718,1.455583,0.682301,0.904858,0.89684,0.098343,67.29683,5.04667,602.4802,1.633376,0.021791,0.109748,0.343711,0.00014,0.011085,7664.336,0.371831,0,0.756991,0.102519,0,0.184078,0.005083,758.2099,246608,sad
