@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute F0_sma_de_maxPos numeric
@attribute F0_sma_de_kurtosis numeric
@attribute output {sad,notsad}

@data

0.014702,0.024571,0.00016,-6.211291,-11.72238,-0.877557,0.642023,-9.956114,-3.635871,-13.13989,0.002575,-10.0966,1.281913,0.083197,0.131694,0.095191,14.47907,0.161562,0.4928,0.000002,0.002108,1.321294,22.87296,11.03113,0.479105,7.856619,2.997594,0.577393,3.293541,2832,-0.206245,4.793981,0.89958,-4.078476,7.717104,1.065519,1.028359,-0.000005,0.917162,0.000752,0.000201,-0.163306,0.000821,-0.087026,2766,7.857798,sad
0.013771,0.011794,0.000036,-11.39828,-10.30254,-0.354772,0.136727,3.00095,-2.270762,3.657858,-0.000692,-0.296708,-3.664374,0.115138,0.106619,0.049768,6.270905,0.171139,0.385409,0.000001,0.000996,1.044681,8.104257,6.046771,0.407392,4.372632,3.147078,0.499608,3.617774,420,0.426041,3.58877,0.944469,-3.887564,8.600129,1.322729,1.228993,-0.000011,1.234774,-0.002961,0.000121,-0.136417,0.000851,-0.463662,2307,6.836222,sad
0.008832,0.011673,0.000043,-2.300305,-3.905916,-1.051765,0.45398,-2.932015,0.123512,-9.537946,-0.000482,-1.658304,-2.745651,0.051915,0.056178,0.036859,25.22628,0.171068,0.036597,0,0.000678,2.226532,28.38843,22.10524,0.290022,11.56428,2.946035,0.356895,3.340853,1801,0.030875,5.653812,0.700542,-5.018107,9.388348,0.701971,0.746461,0.000004,0.645243,0.000413,0.000039,-0.125997,0.000485,-0.149067,2602,10.956,sad
0.019063,0.015357,0.000058,-1.659672,0.822942,-0.488514,0.331622,-1.581756,-1.341188,-1.65747,0.000783,-3.106014,-3.346522,0.042,0.037621,0.022678,44.37745,0.162636,0.085551,0.000001,0.001525,1.024534,22.34584,5.766183,0.368749,3.975219,2.457335,0.357011,3.13206,2390,0.153662,4.189463,0.72133,-3.619353,8.125213,0.958409,0.885076,-0.000004,0.788542,0.001681,0.000026,-0.131408,0.000592,-0.647844,1107,7.572067,sad
0.013084,0.006828,0.00022,-2.271,-0.734771,-1.174466,1.082364,-6.975011,-7.88327,-4.837698,0.002239,-8.207727,-1.243627,0.072285,0.057428,0.070373,22.60208,0.151632,0.50094,-0.000001,0.002457,0.655091,37.52894,9.732027,0.493971,7.545956,4.585751,0.66423,4.847767,632,-0.04725,6.007298,0.719163,-4.951749,8.684498,0.756043,1.014328,-0.000005,0.97936,0.000873,0.000169,-0.140941,0.00072,0.186151,2919,9.903538,sad
0.006918,0.006654,0.000014,7.257756,4.311706,-0.692816,-0.900799,0.092412,-1.402491,-3.426115,0.000879,-3.478149,0.344345,0.040094,0.042021,0.025964,17.28254,0.172278,0.265368,0.000001,0.000614,-0.17736,16.66551,11.66706,0.309508,8.525247,3.515473,0.418233,4.384626,1248,-0.245369,5.988189,1.003781,-4.864724,11.30872,1.126482,1.056533,-0.000003,1.150061,0.001503,0.000019,-0.119154,0.000644,0.026646,1946,6.970572,sad
0.012226,0.008628,0.000108,-2.276009,-1.200797,-1.330245,0.580654,-7.91743,-4.084617,-6.929905,-0.000617,0.141332,-3.573213,0.051341,0.039721,0.041564,32.07514,0.156225,-0.142995,-0.000006,0.001769,0.144627,13.63773,8.6117,1.002114,7.977244,3.462909,0.67828,3.652178,1512,0.122245,4.559784,1.083221,-4.938498,9.817577,1.228161,1.220047,-0.000007,1.042883,0.002918,0.000083,-0.12684,0.000949,-0.097543,1039,7.819005,sad
0.009881,0.007933,0.000058,-2.27736,-2.70171,-0.546025,0.08186,1.150614,2.697783,0.797287,-0.000761,0.868617,-1.912493,0.032578,0.025262,0.037916,41.80175,0.145297,0.856304,0.000002,0.001825,0.787513,14.27669,6.527092,0.454181,8.251719,3.315575,0.515267,3.271567,1013,0.420366,4.78522,0.602294,-2.739633,6.767979,0.798261,0.701325,0.000002,0.680545,-0.000189,0.00006,-0.127056,0.000648,-0.139131,1373,11.84755,sad
0.022325,0.013859,0.000105,-5.398337,-3.066294,-0.096858,0.296021,-3.696837,-1.953312,-6.209707,0.000081,-1.96406,-1.38808,0.053729,0.039859,0.03648,15.81341,0.140776,0.662703,0.000013,0.00191,0.744838,8.624684,6.697254,0.621615,4.837244,3.98297,0.791348,3.570751,2895,0.097025,4.213965,1.02596,-3.923352,9.283728,1.116609,1.141173,0.000004,1.111548,-0.001655,0.00004,-0.131746,0.000968,-0.245605,2487,9.719507,sad
0.003315,0.005409,0.000011,-3.627925,-5.851284,-1.21972,0.005393,-1.714518,-3.008167,-0.851461,0.001244,-7.699814,-8.938146,0.040449,0.053604,0.044542,44.78215,0.169249,-0.068026,0,0.00058,-0.255802,63.78333,13.32496,0.283567,6.47832,2.913572,0.518076,2.782946,71,-0.123754,4.511772,0.655205,-4.909614,9.313936,0.893389,0.919108,0,0.718643,0.001169,0.000074,-0.100086,0.000471,0.054912,2269,9.927145,sad
0.009395,0.008512,0.000085,-2.120949,-3.205958,-1.832992,0.199682,0.403946,-2.040673,-3.819698,0.002683,-4.67018,-3.600756,0.037961,0.043868,0.048538,44.58102,0.142009,0.823741,0,0.002014,1.18531,14.37555,9.079715,0.646889,5.105412,3.080182,0.569876,4.210402,1467,-0.223017,4.496387,1.028491,-4.393987,10.14373,1.882815,1.218847,0.000001,1.1314,0.003558,0.000099,-0.176765,0.001053,-0.368633,1845,11.90694,sad
0.007596,0.009147,0.000025,0.266957,2.403748,-0.829147,0.767505,-10.28979,-12.13339,-16.89284,0.001193,-4.414712,-6.138753,0.056437,0.053927,0.045573,35.19471,0.148072,-0.24591,0,0.000798,0.972455,19.02555,10.68041,0.416967,7.612161,3.04624,0.471531,2.418267,2765,-0.333372,4.744939,0.810123,-3.559371,8.80963,0.887707,1.055683,0,0.905376,0.004847,0.000069,-0.109138,0.000709,1.058017,2861,6.445145,sad
0.01239,0.013094,0.000101,-4.170483,-5.929312,-1.354206,0.470428,-5.178922,-4.27434,-6.177022,0.0013,-1.14258,-2.813363,0.068703,0.081393,0.052834,24.40207,0.146426,0.655839,0.000008,0.00157,0.545346,25.71145,14.66795,0.324997,6.499256,3.740942,0.446567,3.331033,2124,-0.287463,4.460317,0.699881,-3.871854,7.931391,0.986009,0.972501,0.000003,0.808572,0.00337,0.000091,-0.115439,0.000611,-0.049516,458,14.15364,sad
0.016977,0.005519,0.000188,-6.579642,-4.164168,-0.655169,0.617113,-2.079163,-0.036117,2.276194,-0.00076,1.369763,-2.741785,0.062192,0.052509,0.049855,25.82739,0.145529,0.85774,0.000009,0.002651,2.67099,27.0043,10.35399,0.425252,7.158919,3.401096,0.457331,3.33448,580,0.120411,4.581127,0.751407,-3.507456,9.342894,0.856435,0.84884,0.000003,0.840432,0.003537,0.00006,-0.124663,0.000447,-0.464911,417,16.27437,sad
0.021358,0.016992,0.000116,-6.077127,-4.936017,-0.387449,0.293145,-1.781861,-1.534613,-4.285806,-0.001016,1.448614,-0.153628,0.069504,0.058662,0.030934,8.632571,0.099497,-0.08,0.000013,0.001912,0.843025,5.875073,7.901898,0.693561,6.223248,3.474078,0.570434,4.256391,738,0.006427,4.571915,1.023785,-4.381991,9.195877,1.348726,1.061919,-0.000001,0.954307,0.000055,0.000043,-0.155333,0.0015,-0.125996,1517,7.217049,sad
0.010124,0.007799,0.000044,-3.977505,-4.250583,-0.987283,-0.413101,-4.84727,0.989188,-3.877371,0.000727,-9.918986,-3.306689,0.04988,0.049839,0.048542,31.12732,0.149644,0.251965,-0.000001,0.001231,0.997539,7.650561,4.834717,0.83025,6.968601,4.491834,1.031211,4.206925,1224,0.111346,4.492465,1.179116,-4.095304,10.10698,1.327075,1.169089,-0.000003,1.089211,0.005486,0.000085,-0.166444,0.001516,-0.631714,2431,6.529724,sad
0.018447,0.016828,0.000356,-5.671702,-5.467198,-0.424108,-0.112613,4.701479,2.428078,5.840786,-0.000135,0.595768,1.009843,0.044752,0.04221,0.05619,25.45934,0.131787,0.856766,-0.000008,0.003647,0.717371,8.666718,5.983317,0.846055,6.139073,3.924534,0.772727,5.757609,194,-0.15592,6.784639,1.270586,-4.139874,9.135008,1.207462,1.127582,0.000004,1.073435,0.001088,0.000116,-0.143474,0.000977,-0.120837,2096,11.39901,sad
0.021688,0.021414,0.00011,-3.322296,-3.415835,-0.884971,0.834978,0.415017,-0.01213,0.625092,-0.000103,-0.792942,1.222262,0.039555,0.036837,0.02468,38.7375,0.139363,0.456469,0.000004,0.002182,0.785302,25.88701,6.542374,0.365068,5.285662,2.811744,0.458145,3.102035,921,-0.000039,3.079791,0.876741,-5.05254,8.266653,0.957255,0.937813,0.000001,0.818419,0.00034,0.000035,-0.087433,0.000462,-0.232665,1070,79.72723,sad
0.032877,0.014424,0.000514,-6.296839,-5.880528,0.089923,-0.117597,0.387786,-5.473124,-1.767519,0.000082,-6.126306,-6.350637,0.085712,0.085235,0.037421,10.01355,0.162999,0.742492,0.000019,0.003026,1.208206,9.639781,7.87614,0.42426,5.499383,2.715397,0.469089,4.133274,917,0.184425,4.765307,0.701519,-3.234055,6.291541,0.791922,0.786185,-0.000003,0.831517,0.006382,0.000043,-0.1381,0.000885,-0.036179,1613,11.69501,sad
0.022141,0.02254,0.000078,-12.19493,-12.00763,-0.286504,-0.210394,-0.355877,1.798546,-1.697813,0.000721,-3.155262,-4.899487,0.125031,0.126795,0.03669,3.888498,0.133985,0.756119,-0.000004,0.001914,1.722752,7.618509,3.994684,0.386477,4.029649,3.295512,0.55072,2.718757,1926,0.117984,2.978203,1.090053,-3.474633,8.023614,1.22646,1.123982,-0.000005,0.898708,-0.000133,0.00008,-0.109707,0.000517,-0.410379,2876,47.0505,sad
0.015667,0.01333,0.00009,-5.247497,-4.713015,-0.302897,0.208481,-2.517975,-2.525045,-1.397604,-0.001003,-1.626272,-6.006745,0.065723,0.063064,0.037371,24.09317,0.144507,0.574179,0.000003,0.001512,0.732162,8.206982,5.124181,0.454481,5.253335,2.739406,0.420555,2.469962,2505,0.089548,3.54806,0.893187,-3.837834,8.04574,0.920159,0.971522,-0.000001,0.921797,0.002333,0.000061,-0.128268,0.00087,-0.042841,1031,9.180783,sad
0.024048,0.020559,0.000115,-4.315332,-5.309147,-0.350548,0.115969,-5.41418,-4.836157,-6.173325,0.000024,-2.932356,-1.145487,0.052905,0.054532,0.026295,22.91082,0.137132,1.23201,0.000002,0.002279,0.866953,9.553381,4.533508,0.495608,5.485798,3.676361,0.526764,3.24986,476,-0.087861,4.022555,0.890156,-3.798148,7.922539,1.123427,0.936978,0.000012,0.83724,0.001117,0.00004,-0.112323,0.000518,0.088401,1168,19.50497,sad
0.02668,0.032847,0.000253,-8.604417,-10.10613,0.011842,-0.02532,0.706895,-6.343066,0.991607,-0.000135,-2.464182,-2.857599,0.067451,0.079941,0.056889,16.67262,0.145585,0.559595,0.000007,0.00309,1.430062,10.61381,7.570209,0.291875,6.439676,3.097089,0.662702,3.905402,435,0.408586,5.932433,0.94736,-6.084035,9.549638,0.971768,0.756378,0.000001,0.709072,-0.004211,0.000076,-0.112218,0.000522,-0.936317,688,20.40451,sad
0.007603,0.003863,0.000045,5.911315,7.61645,-2.841222,1.313009,-5.009775,2.234544,0.096387,0.001317,-7.536285,-3.958949,0.040305,0.039618,0.012,17.9802,0.16511,0.857175,0.000005,0.000957,5.876129,170.9769,32.30289,0.173702,7.275285,2.058956,0.272657,2.121917,1456,-0.020594,3.150268,0.675045,-2.605835,6.361801,0.985964,2.196763,-0.000001,1.750529,-0.000478,0.000009,-0.153198,0.000749,-0.13536,2336,11.71735,sad
0.006177,0.007923,0.000008,-3.854789,-6.03897,-0.47814,-0.07369,0.017121,-1.721548,1.005587,-0.002477,4.135372,-6.504794,0.033478,0.048226,0.024375,3.304595,0.145695,0.07676,0,0.000583,2.268267,59.10294,14.56874,0.360756,6.894114,2.525949,0.272233,2.353836,1195,-0.073051,3.948378,0.604394,-4.334335,8.76552,0.98313,1.029035,0.000003,0.694689,-0.002118,0.000011,-0.164132,0.000536,-1.448403,338,7.425695,sad
0.022948,0.020279,0.000128,-7.468345,-4.644623,0.57478,-0.549678,0.557303,-1.004417,-2.978433,-0.000806,-0.95715,-2.298761,0.079151,0.072159,0.052406,4.406259,0.136555,1.214983,0.000003,0.001824,1.173782,8.093141,9.065649,0.61425,7.543294,4.015179,0.670726,3.660079,2508,0.52429,4.771958,0.954497,-3.362603,8.159011,1.137923,1.066649,0,1.040639,0.001436,0.000066,-0.157526,0.000618,-0.789738,915,16.69919,sad
0.004044,0.006253,0.000018,4.164935,3.296122,-0.428904,-0.039014,-0.256038,-7.299824,-2.711167,0.001195,-6.049006,3.350594,0.035617,0.045514,0.016258,6.465005,0.16675,0.636628,0,0.000256,1.323478,21.06625,13.687,0.212993,25.32899,2.883317,0.275675,3.559184,2077,-0.406772,6.317585,0.477119,-4.338194,7.038553,0.627747,0.678105,0.000008,0.574083,0.000472,0.000004,-0.100826,0.000421,0.591183,2104,11.13362,sad
0.01546,0.017208,0.000109,-9.683867,-10.09182,-0.78471,0.461034,-4.783422,-3.37871,-7.87321,-0.00071,-1.523322,-5.575389,0.108759,0.121238,0.072534,12.55122,0.150032,0.519633,-0.000003,0.0021,1.028777,11.03643,5.831967,0.691011,4.316535,3.737449,0.713005,3.057272,2209,-0.024903,3.339234,1.028692,-5.387494,9.105253,1.113575,1.171012,-0.000003,1.085432,-0.00033,0.000254,-0.141142,0.001455,-0.270964,1129,6.896095,sad
0.004577,0.004957,0.00002,-3.523473,-5.050646,-1.295549,0.548012,6.688828,-0.006196,-1.422559,-0.000499,-2.136024,-4.284914,0.065294,0.076717,0.049023,28.53222,0.220187,0.330997,-0.000008,0.00055,3.062355,31.12818,7.375147,0.228468,5.305315,3.025001,0.485729,2.965222,675,-0.056162,4.014033,0.695666,-3.72807,7.45211,0.964232,0.909418,-0.000004,0.788997,0.00252,0.000035,-0.100022,0.000586,0.0821,2274,5.841793,sad
0.009965,0.006929,0.000026,-2.459235,-0.837006,-0.522185,-0.469145,-3.315786,-0.127407,2.018149,0.002263,-1.365817,-5.011956,0.043448,0.01903,0.027489,20.21327,0.141156,0.753516,0.000003,0.00105,1.75364,15.30759,7.862765,0.54856,5.826345,3.850596,0.476812,3.684382,1784,-0.007315,4.850243,0.725225,-3.793733,6.662904,0.894856,0.891496,0.000001,0.963309,0.004998,0.000032,-0.155563,0.001056,0.404935,26,8.175663,sad
0.027637,0.016816,0.000136,-8.357944,-9.075797,-0.068016,-0.269695,2.639361,2.334296,3.806589,0.00163,-5.106017,-4.113892,0.073015,0.09918,0.041582,4.147901,0.146321,0.897025,0.000003,0.002442,1.958562,24.99009,4.319429,1.276374,8.39337,3.996817,0.852557,6.003189,2829,0.909932,5.630622,1.250294,-4.882033,10.76168,1.447449,0.855436,-0.000005,0.782536,0.000428,0.000044,-0.099895,0.000429,-0.390947,506,122.0273,sad
0.00312,0.003028,0.000003,-0.683222,0.468684,-0.482871,0.057072,1.767457,-2.494703,6.387034,0.00127,-10.47869,-5.763641,0.03842,0.031117,0.023965,10.29597,0.171067,0.238015,0,0.000356,2.128937,18.35086,12.19296,0.591814,8.062535,2.943961,0.406439,2.635718,2092,-0.237306,5.276436,0.549818,-3.024591,6.966091,0.691109,0.753056,-0.00001,0.65506,0.004366,0.000026,-0.133354,0.000716,-0.609665,435,6.157075,sad
0.015268,0.012571,0.000062,-1.283816,-1.592569,-0.931062,0.586335,-4.343513,-7.196507,-7.501617,0.000284,-1.910189,-8.811606,0.072393,0.06288,0.041288,11.05227,0.144495,-0.27954,-0.000005,0.001159,-0.233503,9.042019,8.939817,0.590276,6.755002,3.512305,0.484505,3.240732,1900,-0.042515,4.105089,0.972283,-5.634494,10.95903,1.456741,0.86514,0.000002,0.76834,0.004437,0.000065,-0.109841,0.000592,-0.17665,2022,15.13247,sad
0.023099,0.020922,0.000202,-4.760098,-4.385548,-0.758856,1.186016,-0.910297,0.217427,1.539066,0.000161,1.500308,-0.468045,0.046891,0.042138,0.035191,26.85683,0.124558,0.788297,0.000003,0.002853,0.053148,11.02499,5.587394,0.734882,6.103552,2.802363,0.462917,2.866872,891,-0.088699,3.412725,0.832642,-3.605906,8.476349,0.982554,0.956156,0.000005,0.888772,0.000322,0.000049,-0.119917,0.000592,-0.348585,2845,14.47201,sad
0.026096,0.018854,0.00014,-5.870307,-4.363801,-0.684516,-0.013684,-10.44442,-3.997379,-9.232107,-0.00223,-3.945036,0.671338,0.078991,0.071854,0.032879,11.79823,0.155486,0.16807,-0.000005,0.002106,0.520774,7.627637,8.169293,0.458687,4.509175,3.183763,0.587402,4.424133,936,0.018303,3.952984,1.273124,-3.918655,8.504616,1.109574,1.240007,0.000009,1.346086,0.001215,0.000054,-0.13251,0.000752,-0.081632,1678,6.13674,sad
0.015638,0.013543,0.000053,-5.139267,-5.606308,-0.777789,0.457271,-1.236997,2.331852,-1.297597,-0.000783,-1.951317,-3.774956,0.03949,0.034974,0.018931,16.32683,0.147059,0.541531,0.000001,0.001397,2.289372,20.49436,7.817087,0.249023,6.780857,2.6199,0.287838,2.239199,986,-0.070635,3.450357,0.56845,-3.377079,6.673722,0.746205,0.778354,0.000003,0.695954,-0.000362,0.000021,-0.098925,0.000364,-0.453104,2012,46.78399,sad
0.008309,0.006674,0.000057,5.925966,6.019255,-0.552866,-0.315319,-4.272662,-2.875562,-5.58254,0.001502,-6.10853,-0.115312,0.040959,0.040387,0.022481,6.970417,0.185216,0.024142,-0.000005,0.000839,0.987924,20.24932,15.40804,0.441297,12.54015,4.776422,0.43665,4.306201,1209,-0.573801,7.909353,0.742612,-3.965871,9.096771,0.931227,0.933268,0.00001,0.794931,0.000981,0.000009,-0.105528,0.000732,0.742197,1655,6.959296,sad
0.018572,0.01851,0.000314,-5.662008,-5.789108,-0.387052,-0.519379,3.070919,3.114657,-1.865426,-0.000379,-1.944325,-1.914904,0.052485,0.054983,0.047319,6.350583,0.152461,1.191696,-0.000003,0.004015,1.901748,13.05298,5.608704,1.178615,4.023475,4.713349,1.134565,4.276623,998,0.774151,4.037219,1.009348,-4.499004,8.701415,1.09046,1.076779,-0.000006,1.020931,0.000352,0.000116,-0.148749,0.000867,-0.318647,2933,10.84476,sad
0.007625,0.005823,0.000047,-7.35732,-6.717189,-0.753631,-0.396702,-2.416451,-0.482297,-4.455033,-0.000016,-2.456303,-0.227709,0.053045,0.054552,0.050927,11.93463,0.155292,1.017103,-0.000001,0.001499,1.566355,12.26753,11.05999,0.420241,5.102952,3.391359,0.593936,3.971545,764,0.538428,4.814694,1.095692,-3.739561,8.101794,1.114567,1.06699,-0.000004,0.952788,0.002228,0.000136,-0.149561,0.000538,-0.90503,1124,20.71136,sad
0.005252,0.004371,0.000063,-2.12921,-0.608474,-0.763463,-0.376045,0.149493,0.621788,-2.730332,0.001753,-5.374168,-6.144456,0.037456,0.029017,0.042451,42.14143,0.154037,0.489187,0,0.001653,0.969657,33.65084,7.011987,0.645641,6.444305,5.646292,1.232113,4.401707,1085,0.077772,4.536388,1.78722,-4.827346,10.70145,1.147628,0.998869,0,1.024445,0.003849,0.000085,-0.141421,0.000798,-0.131135,2339,7.997772,sad
0.005234,0.003783,0.000007,3.360721,0.013304,-0.471732,0.431745,1.792907,-5.517479,-2.706125,0.000821,-5.737185,-3.207441,0.048973,0.068407,0.038729,63.68034,0.193046,0.388724,0,0.000502,0.131879,23.92462,10.05464,0.556966,6.733587,3.450708,0.683221,4.112953,1009,-0.28458,4.841547,1.007508,-5.002872,8.932914,1.175552,1.386881,-0.000004,1.148056,-0.001742,0.000055,-0.117162,0.000717,0.274198,1593,6.291584,sad
0.012763,0.01269,0.000048,1.745119,1.63033,-0.040554,-0.000135,4.144993,0.628872,11.00617,0.003989,-7.897285,-6.987373,0.039718,0.040919,0.030805,2.845267,0.161909,0.571533,0.000003,0.001643,0.447904,9.809711,4.957283,1.692135,4.472415,4.167299,1.807769,3.477124,1769,-0.804126,4.610036,1.712226,-3.869918,9.534433,1.778031,1.571555,0.000011,1.134511,0.000793,0.000026,-0.141745,0.000818,-0.007727,2892,8.767982,sad
0.006051,0.00631,0.000031,-2.522867,-5.781797,-0.848307,0.01592,-1.514094,-1.504796,0.107801,0.000373,-5.832957,-4.337851,0.063995,0.065055,0.071981,23.0414,0.151982,-0.139475,-0.000001,0.000939,1.321921,23.94455,9.370908,0.776112,6.933192,3.929177,0.769926,3.913991,1602,-0.405637,4.67356,1.133453,-5.341245,12.4633,1.333876,1.190167,0.000013,1.181235,0.004697,0.000179,-0.15443,0.001103,-0.025313,2982,5.584536,sad
0.020478,0.021819,0.000232,-6.726383,-7.417634,-0.668927,0.293789,-1.337518,-1.691888,-0.544747,-0.000025,1.224357,-0.849353,0.064249,0.070115,0.066162,17.92046,0.135459,1.413002,0.000002,0.003338,0.13142,16.986,7.370511,0.615289,5.877523,4.6673,0.858587,3.600425,1017,0.259077,3.956264,0.952531,-4.198205,8.312542,0.980557,1.146884,0,0.935275,-0.000404,0.000146,-0.16904,0.000876,-1.614728,951,13.65358,sad
0.016498,0.007795,0.000281,-3.575943,-2.388242,-0.507846,-0.349011,-5.523565,-5.2496,-6.793321,0.000863,-8.101912,-4.617798,0.066389,0.046654,0.042007,8.745283,0.174144,-0.00092,-0.000005,0.001657,0.793436,13.87403,16.57933,0.367147,9.691843,2.983274,0.370621,3.988511,899,0.042795,6.206205,0.688813,-5.121928,9.027391,0.985296,1.008788,0.000002,0.848626,0.001999,0.000042,-0.136161,0.000665,0.36247,1576,9.695138,sad
0.016627,0.017535,0.000056,2.273946,0.770454,-0.72091,1.679298,-4.48196,-4.455657,-8.459824,0.000984,-1.71451,-3.24159,0.045143,0.049986,0.024974,21.4308,0.174224,0.450766,-0.000001,0.001141,0.406338,34.50204,15.85955,0.27157,8.237364,4.212544,0.387361,2.757268,1539,-0.223181,5.353436,0.477814,-3.159018,6.913569,0.560222,0.636418,-0.000002,0.614133,0.00202,0.000018,-0.095553,0.000346,0.320201,2790,19.17509,sad
0.016648,0.013775,0.000228,-9.070813,-9.046853,-1.391839,0.72292,-2.602642,-0.913473,-4.526482,0.000044,-2.650045,-2.468749,0.089689,0.083259,0.075766,12.86203,0.150309,0.677495,0.000007,0.002835,0.639586,18.58927,4.838182,0.442582,4.727066,2.971724,0.545343,3.403217,2514,0.108581,3.445882,0.829121,-5.018424,8.707651,1.182811,1.170323,-0.000015,1.008123,0.003964,0.000202,-0.1184,0.00096,-0.15046,1463,8.137559,sad
0.009582,0.01314,0.000153,-5.927308,-6.819859,-0.360209,0.645313,-5.133869,-3.94064,-9.595777,-0.000743,-3.786501,-4.855598,0.073275,0.088823,0.067469,24.30033,0.164402,0.732866,0.000001,0.001558,0.007688,27.40357,6.784811,0.413138,5.682764,3.097472,0.481003,3.247047,340,0.11055,3.469869,0.981769,-4.299975,9.119569,1.311543,1.236632,0.000005,1.082098,0.003163,0.000103,-0.149798,0.000669,-0.212721,586,8.854078,sad
0.013838,0.011857,0.000082,-5.735221,-5.624848,-0.212938,0.733359,2.08821,0.505893,0.63248,-0.000202,-0.466405,-2.940062,0.042445,0.038583,0.029601,8.877477,0.14577,0.770874,-0.000004,0.001691,2.397216,16.48013,8.776718,0.445046,6.347322,2.753756,0.52549,3.083274,1395,-0.142048,4.289045,0.824128,-4.371736,7.481901,1.143087,0.969167,0.000001,0.83386,-0.00066,0.000031,-0.111634,0.00058,-0.495252,1138,15.64407,sad
0.020813,0.020067,0.000394,-2.962177,-3.538811,-0.87711,0.194229,2.430387,-1.284071,-0.860371,0.000606,-3.282344,-0.117158,0.033379,0.03137,0.028471,18.17797,0.141628,0.440292,-0.000001,0.005608,1.161335,15.96201,5.552572,1.166392,6.062946,2.898844,0.625913,3.587883,2917,-0.199418,4.701565,0.980356,-3.778495,7.537647,1.339093,1.025392,0.000005,1.10766,-0.00155,0.000053,-0.121533,0.001068,-0.34421,1887,6.657078,sad
0.023126,0.026821,0.000136,0.491224,-2.942997,-0.098781,-0.073529,-5.016925,-2.93669,-9.395049,0.000313,-0.548466,-4.426455,0.037586,0.04137,0.020982,14.17514,0.144346,0.199099,0.000003,0.002171,1.119144,14.43759,4.586128,1.136386,4.619946,4.457391,1.04034,4.165864,228,0.136631,3.774577,1.270025,-4.400926,11.42532,1.975518,1.390996,0.000004,1.226086,0.004159,0.000019,-0.160826,0.001053,-0.466038,1243,6.847209,sad
0.003834,0.003798,0.000003,-4.199821,-4.189908,-0.374498,0.279984,-3.236072,-1.7104,-0.869186,0.000661,-0.440498,-2.551154,0.058181,0.060534,0.022054,5.198102,0.194995,-0.097159,-0.000001,0.000259,0.428836,7.200723,4.630421,0.212766,3.623588,1.754609,0.354656,2.300797,65,0.063178,3.155446,0.795509,-3.900183,7.47191,0.906358,0.968047,0.000002,0.987357,0.00034,0.000013,-0.121091,0.000852,0.039086,819,6.122088,sad
0.018491,0.014633,0.000225,-0.083182,2.336884,-0.45169,0.633972,-4.322201,-12.01604,-2.236564,0.002235,-3.223761,-1.22783,0.06615,0.059158,0.056906,18.56014,0.156342,0.431761,-0.000001,0.002168,1.493471,27.5233,13.70036,0.631678,9.73374,3.913128,0.65009,5.053419,2386,-0.308246,5.588387,1.103052,-5.178373,8.597983,1.100035,1.121383,0,1.183781,0.001904,0.000077,-0.13794,0.000832,-0.09762,1212,6.272788,sad
0.019252,0.011889,0.000074,-4.482828,-3.171387,-0.274133,0.061994,-4.038271,-3.368027,-2.306708,0.000804,-2.17737,-1.425846,0.050918,0.037188,0.026649,7.835954,0.147778,0.365624,0.000004,0.001724,1.014419,8.620539,6.424012,0.601945,4.871514,2.337358,0.44676,3.57383,1579,0.222399,3.93909,0.76046,-3.651022,7.157783,0.964046,0.985933,0.000004,0.868381,0.001913,0.000032,-0.116773,0.0007,-0.53421,961,10.38168,sad
0.005128,0.004747,0.000011,-4.439444,-4.162461,-0.578546,-0.640316,-6.117676,-3.923069,-2.481616,0.00178,-7.870737,-10.03057,0.059806,0.069937,0.037736,21.15124,0.147428,0.660704,0.000001,0.000704,0.937082,8.449066,5.552037,0.440419,5.661075,3.912959,0.554104,3.764908,1333,0.14062,4.635108,1.089773,-4.158446,8.577045,1.445433,1.229992,-0.000001,0.962358,0.002368,0.000072,-0.133881,0.000987,0.20333,932,9.469759,sad
0.013136,0.013832,0.000074,1.236952,1.042446,-0.736106,0.210753,-7.903008,-5.415145,-11.96314,0.000205,1.169472,-5.358883,0.047376,0.04494,0.027582,41.54765,0.181943,0.021827,-0.000001,0.000877,0.596746,29.65115,18.11728,0.325197,10.92641,3.166846,0.294896,2.710435,530,-1.049026,7.212334,0.677835,-5.374734,9.475296,0.701637,0.845819,-0.000009,0.652198,-0.00247,0.000018,-0.10663,0.00035,-0.351714,1298,10.88035,sad
0.013752,0.015711,0.000172,-5.366724,-6.322331,-0.963343,0.046416,0.90783,3.102206,-2.608934,0.000855,0.666908,-0.079382,0.060592,0.067209,0.046871,20.35008,0.135208,0.876433,-0.000005,0.001949,1.622508,30.29887,4.812045,0.604949,5.105597,3.459548,0.600088,3.339533,318,0.28278,3.704615,1.014065,-4.087426,8.315296,1.109228,0.987772,-0.000013,0.987599,0.001404,0.000072,-0.155775,0.000701,-0.775003,874,14.36721,sad
