@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_17 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_Flatness numeric
@attribute BeatHisto_PeriodicCentroi2 numeric
@attribute BeatHisto_PeriodicSpread1 numeric

@data

0.12296,0.099172,0.202333,4.324391,-0.010621,0.000215,1.481578,4.596488,0.321835,0.191762,0.595042,0.051332,0.116973,1.031041,0.000185,0.212446,0.195605,0.20613,0.174993,0.170247,0.158726,0.141419,0.026213,0.387345,0.467964,0.372482,0.249993,0.238066,0.114323,0.149929,0.12786,0.116873,0.116751,0.184719,0.028783,0.056524,0.078933,0.145847,0.256379,0.040734,0.63458,0.116894,0.039525,0.035271,0.058271,0.202223,14034.338966,31.175107,28.543351,0.001601,0.556888,0.3158
0.051259,0.030446,0.07778,5.637522,-0.002661,0.000654,1.47303,4.136581,0.394495,0.113481,0.584986,0.017268,0.119773,1.03623,0.000543,0.211698,0.193867,0.194534,0.18344,0.179863,0.150168,0.163055,0.02909,0.255897,0.210001,0.247193,0.259525,0.257816,0.119364,0.096865,0.103611,0.126438,0.077555,0.108348,0.024464,0.057678,0.079471,0.144214,0.261186,0.011639,0.444688,0.132921,0.045249,0.027487,0.049733,0.199306,11075.810659,28.121739,30.281162,0.001589,0.569887,0.31235
0.051809,0.033662,0.147434,4.990233,0.59244,0.000503,1.419698,3.686123,0.449253,0.118355,0.564917,0.020852,0.249476,1.042205,0.000861,0.19433,0.204832,0.182392,0.16799,0.156232,0.170075,0.150815,0.03367,0.217085,0.159318,0.175289,0.244751,0.218531,0.109108,0.091309,0.108315,0.077612,0.050452,0.026784,0.015682,0.03842,0.064918,0.137535,0.259783,0.004858,0.218676,0.097665,0.034626,0.028113,0.059272,0.197737,10943.940307,112.209723,52.967423,0.001353,0.516573,0.333006
0.115491,0.08379,0.175552,3.494207,-0.073224,0.000447,1.482516,4.213583,0.409548,0.198149,0.601082,0.030833,0.08094,0.782347,0.000293,0.221657,0.214494,0.204854,0.185542,0.177647,0.155116,0.144642,0.03173,0.409541,0.485702,0.449131,0.260444,0.240968,0.130227,0.142752,0.148008,0.139986,0.059093,0.04016,0.033693,0.053832,0.075712,0.14388,0.260659,0.010808,0.353691,0.14956,0.04195,0.031561,0.051389,0.204865,16041.589529,34.943975,65.55413,0.001551,0.573031,0.314031
0.113444,0.080302,0.182074,3.266275,0.168462,0.000159,1.445879,3.767442,0.440688,0.199573,0.64504,0.026275,0.06356,0.643984,0.000086,0.204218,0.199839,0.182532,0.170334,0.17413,0.147331,0.139528,0.028835,0.393458,0.588839,0.535326,0.232885,0.222183,0.105563,0.091147,0.140193,0.143593,0.086999,0.044176,0.03358,0.044004,0.076284,0.13604,0.251938,0.013473,0.334573,0.109621,0.03925,0.029874,0.060979,0.201091,11451.445031,29.076083,29.438825,0.001594,0.571966,0.325362
0.107977,0.082878,0.160969,4.561306,0.109753,0.000369,1.442551,4.55562,0.341672,0.194261,0.58039,0.035545,0.094354,0.905631,0.000299,0.217259,0.203182,0.19801,0.199978,0.188676,0.164761,0.167763,0.031289,0.468845,0.297504,0.268892,0.242383,0.24589,0.108989,0.09823,0.09158,0.099935,0.077583,0.049666,0.029,0.041315,0.075895,0.13691,0.255067,0.021621,0.331471,0.113123,0.037189,0.033819,0.060136,0.202168,14834.098739,36.644917,53.739867,0.001573,0.564502,0.325401
0.105274,0.073243,0.160484,4.281859,-0.090849,0.000305,1.549237,4.068457,0.386673,0.15184,0.627434,0.049269,0.159581,0.743549,0.000217,0.225717,0.194234,0.20153,0.189007,0.171602,0.162902,0.160554,0.024898,0.380218,0.267883,0.299808,0.273414,0.301275,0.12049,0.089963,0.113659,0.124189,0.067311,0.039797,0.026478,0.034846,0.074003,0.141433,0.263011,0.028609,0.261142,0.128769,0.037484,0.036998,0.064579,0.205974,12341.463637,35.405521,46.615095,0.001525,0.569256,0.333652
0.069922,0.049619,0.087253,5.578024,-0.225612,0.000031,1.403651,4.580068,0.224762,0.131054,0.57801,0.022298,0.061655,0.667478,0.000033,0.203532,0.164782,0.186259,0.162468,0.144625,0.143874,0.131777,0.022321,0.465915,0.238159,0.328697,0.33086,0.311818,0.124173,0.100964,0.105487,0.093061,0.105338,0.117966,0.024829,0.043187,0.076309,0.151609,0.261856,0.026686,0.606111,0.086646,0.05278,0.03559,0.051413,0.20004,5587.787637,6.736685,22.125254,0.001458,0.584012,0.326472
0.069922,0.049619,0.087253,5.578024,-0.225612,0.000031,1.403651,4.580068,0.224762,0.131054,0.57801,0.022298,0.061655,0.667478,0.000033,0.203532,0.164782,0.186259,0.162468,0.144625,0.143874,0.131777,0.022321,0.465915,0.238159,0.328697,0.33086,0.311818,0.124173,0.100964,0.105487,0.093061,0.105338,0.117966,0.024829,0.043187,0.076309,0.151609,0.261856,0.026686,0.606111,0.086646,0.05278,0.03559,0.051413,0.20004,5587.787637,6.736685,22.125254,0.001458,0.584012,0.326472
0.049832,0.032305,0.064364,5.859688,-0.014059,0.000071,1.545331,4.071293,0.453119,0.127606,0.587117,0.016417,0.04575,0.775151,0.00006,0.211693,0.205436,0.187049,0.194311,0.184278,0.164439,0.158735,0.0263,0.261954,0.354779,0.28394,0.249485,0.254226,0.086093,0.084176,0.091296,0.075105,0.072543,0.045188,0.024708,0.042056,0.070518,0.142151,0.260933,0.010473,0.497054,0.092839,0.039903,0.032326,0.060532,0.208252,6588.605535,32.711154,19.391029,0.001508,0.562669,0.318527
0.049832,0.032305,0.064364,5.859688,-0.014059,0.000071,1.545331,4.071293,0.453119,0.127606,0.587117,0.016417,0.04575,0.775151,0.00006,0.211693,0.205436,0.187049,0.194311,0.184278,0.164439,0.158735,0.0263,0.261954,0.354779,0.28394,0.249485,0.254226,0.086093,0.084176,0.091296,0.075105,0.072543,0.045188,0.024708,0.042056,0.070518,0.142151,0.260933,0.010473,0.497054,0.092839,0.039903,0.032326,0.060532,0.208252,6588.605535,32.711154,19.391029,0.001508,0.562669,0.318527
0.095487,0.063814,0.176815,3.082,0.196705,0.000303,1.511628,3.338309,0.48241,0.131918,0.655741,0.057984,0.181635,1.018014,0.000283,0.197887,0.200658,0.19465,0.188579,0.173186,0.15967,0.151062,0.044575,0.36877,0.286961,0.305827,0.237614,0.337713,0.099559,0.099759,0.092974,0.100706,0.067256,0.04319,0.036179,0.059432,0.090903,0.149422,0.263607,0.037635,0.446228,0.107091,0.047261,0.032977,0.054556,0.19765,9386.458927,66.136088,51.580731,0.001351,0.575154,0.315052
0.095487,0.063814,0.176815,3.082,0.196705,0.000303,1.511628,3.338309,0.48241,0.131918,0.655741,0.057984,0.181635,1.018014,0.000283,0.197887,0.200658,0.19465,0.188579,0.173186,0.15967,0.151062,0.044575,0.36877,0.286961,0.305827,0.237614,0.337713,0.099559,0.099759,0.092974,0.100706,0.067256,0.04319,0.036179,0.059432,0.090903,0.149422,0.263607,0.037635,0.446228,0.107091,0.047261,0.032977,0.054556,0.19765,9386.458927,66.136088,51.580731,0.001351,0.575154,0.315052
0.062179,0.0488,0.099007,7.646137,-0.131381,0.000296,1.54318,4.202786,0.43952,0.152261,0.514187,0.021074,0.071091,0.919685,0.000237,0.217079,0.190103,0.193017,0.18485,0.195851,0.180908,0.175452,0.031723,0.465723,0.352875,0.2807,0.316806,0.289963,0.114246,0.149305,0.157132,0.127717,0.093945,0.127048,0.039782,0.041375,0.078748,0.135092,0.258345,0.02576,0.688175,0.100863,0.033635,0.037053,0.052771,0.204545,7700.658412,30.766066,42.003419,0.001512,0.569514,0.30694
0.063451,0.033268,0.080931,4.445516,0.196957,0.000112,1.488258,4.710495,0.365526,0.122879,0.617052,0.026587,0.128764,1.224857,0.000089,0.216549,0.21402,0.213625,0.197382,0.1828,0.187526,0.181048,0.037961,0.207788,0.242538,0.231569,0.218106,0.225688,0.085803,0.097583,0.112019,0.071351,0.065401,0.029924,0.019913,0.042401,0.073203,0.147129,0.26838,0.009082,0.316891,0.115728,0.029931,0.026885,0.049015,0.20293,6644.219832,57.629565,13.232383,0.001426,0.59155,0.296165
0.063451,0.033268,0.080931,4.445516,0.196957,0.000112,1.488258,4.710495,0.365526,0.122879,0.617052,0.026587,0.128764,1.224857,0.000089,0.216549,0.21402,0.213625,0.197382,0.1828,0.187526,0.181048,0.037961,0.207788,0.242538,0.231569,0.218106,0.225688,0.085803,0.097583,0.112019,0.071351,0.065401,0.029924,0.019913,0.042401,0.073203,0.147129,0.26838,0.009082,0.316891,0.115728,0.029931,0.026885,0.049015,0.20293,6644.219832,57.629565,13.232383,0.001426,0.59155,0.296165
0.063451,0.033268,0.080931,4.445516,0.196957,0.000112,1.488258,4.710495,0.365526,0.122879,0.617052,0.026587,0.128764,1.224857,0.000089,0.216549,0.21402,0.213625,0.197382,0.1828,0.187526,0.181048,0.037961,0.207788,0.242538,0.231569,0.218106,0.225688,0.085803,0.097583,0.112019,0.071351,0.065401,0.029924,0.019913,0.042401,0.073203,0.147129,0.26838,0.009082,0.316891,0.115728,0.029931,0.026885,0.049015,0.20293,6644.219832,57.629565,13.232383,0.001426,0.59155,0.296165
0.036749,0.020714,0.11517,5.881451,0.112772,0.000499,1.501843,4.339512,0.472086,0.099068,0.565419,0.018256,0.235231,0.97959,0.000461,0.185602,0.205223,0.19086,0.163869,0.167415,0.180768,0.174879,0.030731,0.2439,0.254984,0.326798,0.347813,0.261479,0.17648,0.127951,0.102465,0.081744,0.066175,0.061488,0.013861,0.039219,0.068713,0.14388,0.259031,0.018761,0.425356,0.122863,0.038063,0.052207,0.053776,0.205595,8105.17014,28.09056,23.169403,0.001442,0.546137,0.29537
0.057421,0.033274,0.262616,3.902412,0.031649,0.00123,1.464385,4.031962,0.466483,0.113144,0.651572,0.036136,0.362618,1.147057,0.001466,0.21354,0.202165,0.205392,0.19619,0.206569,0.18579,0.185462,0.046402,0.188112,0.175193,0.177874,0.255376,0.28809,0.116475,0.102034,0.102467,0.102714,0.067518,0.045178,0.027592,0.03805,0.079484,0.152533,0.265545,0.015742,0.276662,0.092236,0.041216,0.026163,0.053387,0.206222,9714.501944,27.659234,49.331219,0.001152,0.575026,0.26552
0.050742,0.033026,0.279934,4.838313,-0.046788,0.001336,1.469025,3.779059,0.350995,0.109404,0.589572,0.031895,0.349963,1.469437,0.000916,0.233478,0.221373,0.195298,0.18556,0.175644,0.178838,0.16455,0.046798,0.370925,0.234457,0.244295,0.244294,0.242377,0.084287,0.099649,0.076129,0.082632,0.069025,0.09536,0.022602,0.037752,0.072226,0.133442,0.247955,0.023545,0.432197,0.117015,0.038154,0.028718,0.050743,0.190207,11235.202076,41.672575,74.676017,0.00147,0.565824,0.305501
0.050742,0.033026,0.279934,4.838313,-0.046788,0.001336,1.469025,3.779059,0.350995,0.109404,0.589572,0.031895,0.349963,1.469437,0.000916,0.233478,0.221373,0.195298,0.18556,0.175644,0.178838,0.16455,0.046798,0.370925,0.234457,0.244295,0.244294,0.242377,0.084287,0.099649,0.076129,0.082632,0.069025,0.09536,0.022602,0.037752,0.072226,0.133442,0.247955,0.023545,0.432197,0.117015,0.038154,0.028718,0.050743,0.190207,11235.202076,41.672575,74.676017,0.00147,0.565824,0.305501
0.074097,0.056691,0.172831,5.087499,0.170607,0.000893,1.539763,4.008108,0.48637,0.133177,0.586452,0.065424,0.227948,1.127681,0.001194,0.266146,0.235122,0.235868,0.229668,0.215715,0.200913,0.181094,0.052074,0.214878,0.201836,0.282388,0.304093,0.248724,0.124739,0.108865,0.143656,0.111829,0.094051,0.082783,0.023177,0.041246,0.084508,0.148038,0.265801,0.051561,0.777145,0.130784,0.039757,0.041487,0.048211,0.200884,11844.833391,117.879662,147.632183,0.00099,0.602321,0.344615
0.069941,0.043869,0.210819,4.05845,0.189827,0.001024,1.47678,4.039041,0.404285,0.152028,0.607512,0.023986,0.215014,0.776822,0.000764,0.185533,0.213815,0.199803,0.183173,0.189297,0.17914,0.152706,0.032422,0.235705,0.290996,0.178768,0.257731,0.24329,0.094325,0.097752,0.107881,0.085899,0.061692,0.037633,0.030038,0.040562,0.071531,0.142811,0.261115,0.010834,0.195047,0.116285,0.033429,0.034952,0.058925,0.204455,14259.958193,47.721134,122.139083,0.0014,0.587953,0.290263
0.085337,0.063322,0.13221,4.294119,0.007982,0.000808,1.535098,4.090814,0.346347,0.167067,0.594749,0.039534,0.099897,0.946302,0.000565,0.243733,0.2162,0.215045,0.186477,0.184951,0.175614,0.164724,0.038575,0.359892,0.426996,0.415278,0.310367,0.286258,0.14702,0.126968,0.114245,0.117165,0.11299,0.083351,0.031286,0.047579,0.073629,0.133773,0.253898,0.022625,0.375779,0.166939,0.044482,0.043239,0.059568,0.20057,14884.961501,55.564292,44.700268,0.001333,0.485456,0.322075
0.085337,0.063322,0.13221,4.294119,0.007982,0.000808,1.535098,4.090814,0.346347,0.167067,0.594749,0.039534,0.099897,0.946302,0.000565,0.243733,0.2162,0.215045,0.186477,0.184951,0.175614,0.164724,0.038575,0.359892,0.426996,0.415278,0.310367,0.286258,0.14702,0.126968,0.114245,0.117165,0.11299,0.083351,0.031286,0.047579,0.073629,0.133773,0.253898,0.022625,0.375779,0.166939,0.044482,0.043239,0.059568,0.20057,14884.961501,55.564292,44.700268,0.001333,0.485456,0.322075
0.071634,0.05104,0.209354,6.127257,-0.080754,0.000157,1.433589,3.543821,0.338064,0.141888,0.595502,0.037865,0.19093,1.303188,0.000156,0.203422,0.203655,0.218373,0.18293,0.175306,0.174109,0.187396,0.04285,0.340248,0.306402,0.262001,0.228784,0.207357,0.099419,0.087135,0.083279,0.0888,0.096959,0.111166,0.026085,0.036569,0.081329,0.137791,0.264551,0.042084,0.499307,0.099547,0.044382,0.025789,0.059486,0.203463,7113.179167,20.669423,58.852815,0.001465,0.609734,0.328031
0.102975,0.06979,0.169615,4.505271,-0.214997,0.000458,1.451457,3.736241,0.470196,0.162196,0.631923,0.060081,0.180002,1.040046,0.000476,0.215459,0.199479,0.192453,0.177566,0.185235,0.166252,0.153179,0.041779,0.302515,0.198442,0.174542,0.258286,0.24483,0.103954,0.083292,0.084128,0.079049,0.069961,0.055991,0.027761,0.040744,0.083981,0.148506,0.262853,0.031289,0.595509,0.120937,0.039774,0.031002,0.062903,0.207294,12220.439732,40.267214,97.293872,0.001422,0.578872,0.30866
0.082775,0.071893,0.134546,7.753683,-0.071764,0.000107,1.425367,5.085048,0.348368,0.179774,0.516515,0.021372,0.057706,0.767288,0.000066,0.156257,0.14083,0.153118,0.133101,0.13025,0.131789,0.143475,0.023679,0.262252,0.337708,0.291259,0.231019,0.213008,0.13543,0.110291,0.205702,0.134386,0.147897,0.144362,0.029057,0.061713,0.108921,0.145883,0.254737,0.017761,1.046983,0.150842,0.040271,0.040383,0.042586,0.20754,7473.331657,32.165221,29.068734,0.001419,0.54372,0.316524
0.070955,0.050111,0.105131,5.69163,0.180713,0.000056,1.454746,4.088505,0.417306,0.127798,0.572196,0.040413,0.102143,1.297344,0.00005,0.208199,0.196715,0.184346,0.172425,0.17156,0.1549,0.142825,0.031943,0.292791,0.180947,0.24246,0.247328,0.282503,0.114493,0.103295,0.090981,0.111119,0.06751,0.101172,0.021919,0.039925,0.075395,0.144871,0.261304,0.032528,0.574727,0.119644,0.041523,0.037235,0.050259,0.198716,5210.112596,17.735696,25.329152,0.001525,0.58968,0.311824
0.123204,0.080269,0.211513,2.775551,0.160121,0.000339,1.482795,3.796103,0.48276,0.177246,0.649004,0.037436,0.117619,0.766291,0.000534,0.21177,0.216779,0.202382,0.181027,0.174099,0.161872,0.149662,0.033536,0.321331,0.176043,0.221488,0.259194,0.234572,0.111091,0.104264,0.091174,0.102368,0.064893,0.045423,0.028636,0.042118,0.080571,0.143535,0.260628,0.018434,0.35141,0.129147,0.035231,0.035429,0.060684,0.205536,12814.420129,53.993716,88.569349,0.00152,0.568881,0.321714
0.123204,0.080269,0.211513,2.775551,0.160121,0.000339,1.482795,3.796103,0.48276,0.177246,0.649004,0.037436,0.117619,0.766291,0.000534,0.21177,0.216779,0.202382,0.181027,0.174099,0.161872,0.149662,0.033536,0.321331,0.176043,0.221488,0.259194,0.234572,0.111091,0.104264,0.091174,0.102368,0.064893,0.045423,0.028636,0.042118,0.080571,0.143535,0.260628,0.018434,0.35141,0.129147,0.035231,0.035429,0.060684,0.205536,12814.420129,53.993716,88.569349,0.00152,0.568881,0.321714
0.123204,0.080269,0.211513,2.775551,0.160121,0.000339,1.482795,3.796103,0.48276,0.177246,0.649004,0.037436,0.117619,0.766291,0.000534,0.21177,0.216779,0.202382,0.181027,0.174099,0.161872,0.149662,0.033536,0.321331,0.176043,0.221488,0.259194,0.234572,0.111091,0.104264,0.091174,0.102368,0.064893,0.045423,0.028636,0.042118,0.080571,0.143535,0.260628,0.018434,0.35141,0.129147,0.035231,0.035429,0.060684,0.205536,12814.420129,53.993716,88.569349,0.00152,0.568881,0.321714
0.08541,0.051461,0.116367,4.403227,-0.533528,0.000583,1.475002,5.394518,0.430982,0.162816,0.605517,0.033374,0.107568,1.083429,0.0004,0.215201,0.216419,0.193748,0.199468,0.17598,0.183103,0.170953,0.036009,0.369805,0.312008,0.222836,0.292166,0.311637,0.103296,0.10714,0.098707,0.123335,0.066844,0.042182,0.030195,0.038054,0.072984,0.145386,0.26223,0.021225,0.379753,0.130826,0.046656,0.026087,0.065796,0.206264,14325.845835,37.090574,50.127096,0.001507,0.55765,0.301778
0.042134,0.029795,0.06788,7.496823,0.283824,0.000037,1.5034,3.279007,0.599343,0.113817,0.534449,0.010165,0.05349,0.766466,0.000038,0.195055,0.17224,0.208335,0.199473,0.202705,0.158056,0.149437,0.018807,0.344447,0.35265,0.346276,0.483026,0.338861,0.170051,0.150764,0.162208,0.134757,0.15336,0.204033,0.039134,0.065646,0.108539,0.143251,0.26451,0.011239,0.639874,0.132069,0.066144,0.053961,0.058252,0.210399,4957.30681,11.339263,14.19409,0.001526,0.57904,0.312307
0.042134,0.029795,0.06788,7.496823,0.283824,0.000037,1.5034,3.279007,0.599343,0.113817,0.534449,0.010165,0.05349,0.766466,0.000038,0.195055,0.17224,0.208335,0.199473,0.202705,0.158056,0.149437,0.018807,0.344447,0.35265,0.346276,0.483026,0.338861,0.170051,0.150764,0.162208,0.134757,0.15336,0.204033,0.039134,0.065646,0.108539,0.143251,0.26451,0.011239,0.639874,0.132069,0.066144,0.053961,0.058252,0.210399,4957.30681,11.339263,14.19409,0.001526,0.57904,0.312307
0.110879,0.067361,0.166245,3.422571,0.078024,0.000647,1.50533,3.616186,0.442525,0.181598,0.662428,0.023744,0.083296,0.689563,0.000445,0.223162,0.184135,0.173909,0.16789,0.168361,0.155616,0.132706,0.028057,0.208214,0.185225,0.100632,0.2217,0.265402,0.089935,0.09707,0.076795,0.074277,0.062667,0.0306,0.02959,0.039816,0.075039,0.141276,0.260036,0.006863,0.23652,0.129844,0.035986,0.035195,0.059728,0.205925,19209.322142,52.731534,37.881252,0.00157,0.568906,0.309549
0.11897,0.078255,0.179258,3.757161,0.037501,0.000148,1.46654,4.264514,0.424899,0.17766,0.635141,0.042452,0.111241,0.718067,0.000123,0.219028,0.207274,0.193392,0.183301,0.186344,0.152774,0.144575,0.027935,0.206388,0.192503,0.22016,0.261746,0.219481,0.081775,0.089099,0.100145,0.095039,0.064654,0.038718,0.025956,0.037778,0.074246,0.142233,0.261074,0.028294,0.345073,0.119239,0.039753,0.034207,0.057314,0.205864,12070.823435,38.786259,24.768464,0.001592,0.572332,0.317915
0.166541,0.129416,0.287739,1.737242,0.143463,0.000371,1.428971,4.804025,0.390221,0.232228,0.6519,0.051241,0.108821,0.772472,0.000514,0.213062,0.208157,0.198427,0.195621,0.198951,0.169936,0.166119,0.048245,0.250345,0.210023,0.321634,0.257869,0.258165,0.101418,0.08683,0.091601,0.103525,0.073923,0.041613,0.038741,0.050068,0.076383,0.141793,0.257819,0.013689,0.223681,0.093296,0.03687,0.033416,0.059275,0.207902,14424.048877,47.68952,73.400904,0.001543,0.573349,0.3204
0.155833,0.11893,0.264946,2.866508,0.286374,0.000159,1.495938,4.032886,0.477977,0.202019,0.636553,0.064971,0.137838,0.878422,0.000092,0.213984,0.206439,0.187318,0.178154,0.164184,0.159042,0.154568,0.033279,0.320959,0.282863,0.261486,0.256641,0.225307,0.086867,0.095165,0.113241,0.094604,0.066011,0.040163,0.029965,0.042568,0.07893,0.142559,0.255294,0.02296,0.310917,0.113698,0.038887,0.03858,0.057611,0.200847,14655.126542,48.586674,29.277305,0.001472,0.489773,0.313566
0.120694,0.077434,0.201717,2.879396,-0.019577,0.001032,1.481232,4.182718,0.386062,0.190514,0.628515,0.029413,0.086932,0.568929,0.000587,0.222089,0.197757,0.194243,0.188075,0.187275,0.166676,0.152924,0.030955,0.209199,0.274789,0.265723,0.220618,0.348488,0.097348,0.098297,0.089927,0.084959,0.068693,0.041657,0.029682,0.045237,0.078269,0.143838,0.260211,0.005725,0.265301,0.091209,0.040516,0.032257,0.061265,0.204968,20918.220721,49.438973,48.74243,0.001586,0.559051,0.323363
0.086302,0.066952,0.200875,4.881574,0.059849,0.000174,1.658229,4.444749,0.406674,0.134085,0.575326,0.067275,0.244944,1.538271,0.000221,0.276423,0.222352,0.258006,0.24112,0.242158,0.245064,0.227964,0.050585,0.544084,0.314014,0.413243,0.274752,0.312886,0.091152,0.079116,0.074004,0.088406,0.184795,0.169523,0.027364,0.050224,0.098932,0.140794,0.267506,0.012704,0.954753,0.125555,0.035539,0.039101,0.058579,0.203659,7666.66323,26.361567,36.613246,0.001064,0.486464,0.303712
0.156317,0.111933,0.274186,2.057372,0.23075,0.000091,1.527319,3.273069,0.522471,0.209448,0.657445,0.031626,0.062839,0.457986,0.000047,0.219693,0.193218,0.184498,0.16691,0.156052,0.142103,0.12833,0.033425,0.177231,0.158902,0.144526,0.272416,0.290077,0.097712,0.132919,0.10492,0.10225,0.060522,0.037056,0.02744,0.049492,0.076357,0.139878,0.260576,0.009593,0.166008,0.113741,0.034603,0.032998,0.060585,0.203142,13225.149073,26.053404,24.747744,0.001615,0.548251,0.319957
0.156317,0.111933,0.274186,2.057372,0.23075,0.000091,1.527319,3.273069,0.522471,0.209448,0.657445,0.031626,0.062839,0.457986,0.000047,0.219693,0.193218,0.184498,0.16691,0.156052,0.142103,0.12833,0.033425,0.177231,0.158902,0.144526,0.272416,0.290077,0.097712,0.132919,0.10492,0.10225,0.060522,0.037056,0.02744,0.049492,0.076357,0.139878,0.260576,0.009593,0.166008,0.113741,0.034603,0.032998,0.060585,0.203142,13225.149073,26.053404,24.747744,0.001615,0.548251,0.319957
0.148144,0.127907,0.237056,2.785727,-0.194029,0.000047,1.532997,4.440534,0.345404,0.222252,0.6046,0.047803,0.091702,0.901872,0.000052,0.240781,0.227695,0.220255,0.198322,0.192369,0.176953,0.164763,0.034786,0.375899,0.370681,0.309438,0.353191,0.274356,0.11825,0.126771,0.106538,0.112998,0.059762,0.053216,0.049407,0.044624,0.070441,0.135781,0.2555,0.030493,0.500306,0.115885,0.047783,0.041671,0.059945,0.205501,5901.412847,15.034763,21.154916,0.001513,0.557487,0.330387
0.040485,0.039265,0.061585,10.333412,0.111143,0.000198,1.449744,5.169552,0.38899,0.133098,0.422342,0.009501,0.017129,1.158236,0.000117,0.204323,0.135851,0.151676,0.143416,0.147168,0.153291,0.148342,0.023689,0.427943,0.322937,0.481442,0.343244,0.328197,0.13017,0.16897,0.089302,0.122197,0.183698,0.103835,0.043213,0.044751,0.057137,0.133479,0.258007,0.004714,0.624587,0.125311,0.039945,0.046844,0.054622,0.207768,5993.483088,9.921756,15.869933,0.001552,0.599068,0.319156
0.040485,0.039265,0.061585,10.333412,0.111143,0.000198,1.449744,5.169552,0.38899,0.133098,0.422342,0.009501,0.017129,1.158236,0.000117,0.204323,0.135851,0.151676,0.143416,0.147168,0.153291,0.148342,0.023689,0.427943,0.322937,0.481442,0.343244,0.328197,0.13017,0.16897,0.089302,0.122197,0.183698,0.103835,0.043213,0.044751,0.057137,0.133479,0.258007,0.004714,0.624587,0.125311,0.039945,0.046844,0.054622,0.207768,5993.483088,9.921756,15.869933,0.001552,0.599068,0.319156
0.040485,0.039265,0.061585,10.333412,0.111143,0.000198,1.449744,5.169552,0.38899,0.133098,0.422342,0.009501,0.017129,1.158236,0.000117,0.204323,0.135851,0.151676,0.143416,0.147168,0.153291,0.148342,0.023689,0.427943,0.322937,0.481442,0.343244,0.328197,0.13017,0.16897,0.089302,0.122197,0.183698,0.103835,0.043213,0.044751,0.057137,0.133479,0.258007,0.004714,0.624587,0.125311,0.039945,0.046844,0.054622,0.207768,5993.483088,9.921756,15.869933,0.001552,0.599068,0.319156
0.040485,0.039265,0.061585,10.333412,0.111143,0.000198,1.449744,5.169552,0.38899,0.133098,0.422342,0.009501,0.017129,1.158236,0.000117,0.204323,0.135851,0.151676,0.143416,0.147168,0.153291,0.148342,0.023689,0.427943,0.322937,0.481442,0.343244,0.328197,0.13017,0.16897,0.089302,0.122197,0.183698,0.103835,0.043213,0.044751,0.057137,0.133479,0.258007,0.004714,0.624587,0.125311,0.039945,0.046844,0.054622,0.207768,5993.483088,9.921756,15.869933,0.001552,0.599068,0.319156
0.040485,0.039265,0.061585,10.333412,0.111143,0.000198,1.449744,5.169552,0.38899,0.133098,0.422342,0.009501,0.017129,1.158236,0.000117,0.204323,0.135851,0.151676,0.143416,0.147168,0.153291,0.148342,0.023689,0.427943,0.322937,0.481442,0.343244,0.328197,0.13017,0.16897,0.089302,0.122197,0.183698,0.103835,0.043213,0.044751,0.057137,0.133479,0.258007,0.004714,0.624587,0.125311,0.039945,0.046844,0.054622,0.207768,5993.483088,9.921756,15.869933,0.001552,0.599068,0.319156
0.139033,0.107472,0.23654,3.275515,0.622323,0.000332,1.443225,3.867028,0.454774,0.209028,0.632671,0.046384,0.099608,0.954119,0.000352,0.234017,0.209398,0.189935,0.185148,0.177053,0.156185,0.154546,0.037502,0.291879,0.229587,0.188667,0.282141,0.229735,0.090143,0.100185,0.096927,0.096533,0.067994,0.049678,0.028386,0.043176,0.076029,0.140943,0.260442,0.029067,0.470969,0.109467,0.029799,0.03488,0.057538,0.193933,15747.785722,30.284309,46.687805,0.001584,0.588492,0.326191
0.154315,0.111683,0.27508,2.083393,0.256482,0.000239,1.411276,3.549188,0.54322,0.234941,0.64385,0.035042,0.085115,0.590546,0.000176,0.219627,0.212497,0.181788,0.169138,0.163585,0.143213,0.128827,0.03185,0.190828,0.168534,0.19802,0.23515,0.239163,0.087052,0.0839,0.118839,0.119972,0.064061,0.034929,0.029478,0.046115,0.075138,0.141004,0.257707,0.008849,0.102739,0.090528,0.035302,0.027399,0.060704,0.205263,16646.165626,36.332989,35.081116,0.00158,0.548853,0.307925
0.154315,0.111683,0.27508,2.083393,0.256482,0.000239,1.411276,3.549188,0.54322,0.234941,0.64385,0.035042,0.085115,0.590546,0.000176,0.219627,0.212497,0.181788,0.169138,0.163585,0.143213,0.128827,0.03185,0.190828,0.168534,0.19802,0.23515,0.239163,0.087052,0.0839,0.118839,0.119972,0.064061,0.034929,0.029478,0.046115,0.075138,0.141004,0.257707,0.008849,0.102739,0.090528,0.035302,0.027399,0.060704,0.205263,16646.165626,36.332989,35.081116,0.00158,0.548853,0.307925
