@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.071558,0.055146,0.101454,4.789692,0.014861,0.000055,1.504673,5.00649,0.333234,0.149559,0.569603,0.035949,0.075777,0.924306,0.000059,0.208716,0.20309,0.192119,0.171242,0.166067,0.174443,0.170913,0.041048,0.438221,0.299202,0.36906,0.270719,0.294944,0.149575,0.141089,0.118357,0.121407,0.096932,0.059798,0.035277,0.046583,0.079011,0.141677,0.259213,0.029507,0.361838,0.123846,0.040586,0.036633,0.060197,0.203995,4741.452854,21.196792,14.323461,0.001478,0.557963,0.304541,69.47865,4.681034,1.359319,0.685095,0.67968,0.888233,0.061343,55.60623,5.506322,666.2929,1.791852,0.03269,0.105617,0.186557,0.00026,0.005362,4466.587,1.077409,0,0.96538,0.122796,0,0.033444,0.001889,592.6157,310150.9
0.033867,0.024478,0.042863,8.584527,0.081075,0.000061,1.420664,3.64168,0.35332,0.116193,0.516741,0.007873,0.022294,0.659504,0.000035,0.196446,0.160082,0.174833,0.152811,0.170968,0.134767,0.131468,0.023092,0.168588,0.169162,0.16912,0.229095,0.196872,0.098582,0.07882,0.078408,0.063397,0.059156,0.068967,0.016136,0.030069,0.065768,0.132462,0.257692,0.008132,0.728833,0.105376,0.03369,0.01958,0.04582,0.203263,5159.576202,21.539305,17.717438,0.001535,0.569552,0.319818,60.77559,3.236305,1.057793,1.161083,0.99416,0.879797,0.122615,187.2993,7.974176,211.3649,0.939355,0.023902,0.119385,0.208925,0.000187,0.008062,16546.47,1.160583,0,0.980027,0.118601,0,0.019587,0.002537,273.1789,7210.186
0.035996,0.024552,0.057046,5.816135,-0.133565,0.000005,1.5646,4.211777,0.43183,0.108344,0.569335,0.00972,0.071797,0.66473,0.000004,0.202579,0.187636,0.186047,0.170729,0.169453,0.157831,0.143536,0.024292,0.386177,0.268074,0.322987,0.357092,0.329977,0.131119,0.169291,0.157557,0.126948,0.082753,0.070158,0.036114,0.035767,0.083439,0.140493,0.254915,0.008388,0.4852,0.129787,0.041806,0.033579,0.054701,0.207332,2246.077864,4.348898,4.061306,0.00155,0.542054,0.312223,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
0.075797,0.056942,0.110893,6.22568,0.10596,0.000312,1.439485,4.279585,0.353632,0.162231,0.539163,0.017442,0.037873,0.791848,0.000159,0.215894,0.185938,0.195402,0.180424,0.17667,0.161752,0.153442,0.028594,0.585932,0.19781,0.250746,0.240003,0.253321,0.133089,0.139968,0.101449,0.10002,0.101235,0.153346,0.042434,0.045488,0.065034,0.13286,0.25983,0.008059,0.50193,0.150523,0.039244,0.040705,0.048422,0.202834,12682.141661,24.547856,44.211193,0.00154,0.58323,0.330394,104.788,5.680699,1.357487,0.63068,1.583236,0.894134,0.140608,113.1211,6.663537,1084.822,3.141456,0.037686,0.046319,0.534894,0.000137,0.014472,7200.27,0.742503,0,0.963382,0.144122,0,0.0353,0.003543,684.3498,91509.44
0.035038,0.024854,0.056844,7.228909,0.328754,0.000176,1.482165,4.501692,0.378503,0.104369,0.519069,0.015394,0.070762,0.874613,0.000165,0.201525,0.186251,0.182808,0.170582,0.161707,0.148576,0.162677,0.032919,0.469458,0.225982,0.306624,0.238755,0.279676,0.12031,0.12724,0.096761,0.095347,0.104443,0.140138,0.028612,0.043865,0.065913,0.12981,0.255347,0.018941,0.678677,0.1108,0.038629,0.03805,0.059932,0.205379,4911.991551,19.597747,9.181053,0.001544,0.515476,0.315345,54.62612,3.132899,1.073257,0.823555,0.484191,0.868692,0.070064,103.0681,7.400315,181.7807,0.681208,0.029327,0.068692,0.148081,0.00085,0.004131,6266.207,2.681218,0,0.849534,0.092839,0,0.127911,0.002445,257.7633,55005.54
0.031197,0.025214,0.033989,8.349121,-0.297372,0.000349,1.445951,4.058367,0.494311,0.099673,0.50604,0.007163,0.018598,0.663362,0.000477,0.212229,0.208175,0.191448,0.188252,0.163582,0.155638,0.149622,0.020477,0.323307,0.282204,0.311781,0.267921,0.256606,0.166265,0.13792,0.088989,0.09763,0.06279,0.067122,0.017077,0.029018,0.059007,0.137448,0.259797,0.002239,0.491626,0.120095,0.034429,0.040782,0.047995,0.205854,6912.555336,17.282976,29.217191,0.001533,0.559685,0.307901,44.87235,2.937826,1.113106,0.983854,0.449944,0.874025,0.093142,74.25765,6.347273,80.20348,0.175401,0.012164,0.23509,0.259932,0.000247,0.006187,2251.355,2.236392,0,0.786951,0.081019,0,0.167771,0.003443,284.2208,8362.36
0.063066,0.049836,0.089616,6.795059,0.191236,0.000261,1.506224,6.516486,0.334471,0.130342,0.517097,0.035594,0.081256,0.989773,0.000222,0.236108,0.157477,0.16635,0.168831,0.141468,0.144824,0.145784,0.028038,0.526648,0.335094,0.285574,0.243594,0.34059,0.096002,0.121091,0.08568,0.092353,0.082742,0.096503,0.0309,0.041121,0.082622,0.134462,0.260596,0.042098,0.576553,0.115221,0.044329,0.03902,0.055121,0.201752,7963.965945,17.638498,16.350604,0.001601,0.559662,0.312656,73.44075,4.535266,1.302354,0.651084,0.701716,0.885009,0.105319,148.2561,6.201025,549.7413,2.476664,0.05538,0.064608,0.109774,0.000284,0.007057,14558.64,0.990129,0,0.962051,0.115711,0,0.036534,0.00206,576.4744,414919.5
0.05696,0.044173,0.078597,6.552371,0.156175,0.00025,1.570436,4.577359,0.345357,0.122217,0.52543,0.020959,0.051013,0.882744,0.000209,0.19711,0.17208,0.168531,0.146293,0.136639,0.136436,0.140695,0.024598,0.585011,0.431295,0.296492,0.354104,0.388719,0.134396,0.160074,0.143263,0.132145,0.109777,0.122865,0.036561,0.049161,0.073878,0.142755,0.257684,0.030312,0.508394,0.110448,0.055951,0.046879,0.056555,0.204462,6476.550278,12.994932,12.600003,0.00153,0.557618,0.311019,67.05637,4.240474,1.258688,0.688547,0.499723,0.878563,0.081147,144.9943,6.21487,881.4612,3.328888,0.060741,0.072209,0.084524,0.000317,0.003485,10060.15,1.155492,0,0.928762,0.118806,0,0.066208,0.001885,481.6751,297633.4
0.056877,0.039833,0.072947,5.556998,0.342036,0.000107,1.460925,4.016122,0.392146,0.142129,0.586415,0.022234,0.06791,0.819875,0.000096,0.215043,0.198958,0.180833,0.162285,0.171542,0.148619,0.144906,0.034655,0.294153,0.378285,0.270651,0.305601,0.232653,0.121457,0.124543,0.144113,0.160041,0.06906,0.057503,0.029946,0.035309,0.074843,0.152711,0.260695,0.011624,0.376707,0.134798,0.050892,0.036096,0.05107,0.200173,6674.228761,20.695406,16.662711,0.001562,0.568262,0.317721,77.92246,4.771866,1.331334,0.937303,1.116301,0.894549,0.106995,83.60906,6.094802,571.3242,1.104044,0.017326,0.159913,0.282339,0.000236,0.010289,11815.97,0.934262,0,0.988016,0.142063,0,0.011848,0.002088,467.8967,84558.87
0.04721,0.032609,0.057932,7.116908,-0.101105,0.000086,1.453958,3.756216,0.362268,0.110564,0.548073,0.015283,0.04698,0.917526,0.000053,0.212281,0.193457,0.179717,0.174874,0.170303,0.157586,0.157108,0.02177,0.352311,0.345632,0.420955,0.256257,0.253324,0.112262,0.104948,0.084382,0.112019,0.12817,0.194693,0.021249,0.048341,0.082835,0.127841,0.257199,0.020888,0.576017,0.134973,0.045346,0.038198,0.053524,0.20136,6129.384295,11.3168,13.092816,0.001536,0.544913,0.309183,61.40098,3.915234,1.217538,0.86671,0.699716,0.885568,0.132713,123.8549,6.303259,317.8595,1.708237,0.048125,0.09733,0.151362,0.000303,0.008353,8627.943,1.423596,0,0.593875,0.078995,0,0.241348,0.005213,370.2638,94918.48
0.043162,0.033866,0.054944,8.651903,0.079109,0.000152,1.490262,4.708499,0.388251,0.117849,0.493645,0.017314,0.049608,1.027156,0.00009,0.203947,0.215158,0.200453,0.182683,0.191922,0.170199,0.163465,0.028514,0.371351,0.335962,0.334959,0.351862,0.24798,0.114429,0.112055,0.099095,0.105618,0.084002,0.090839,0.020103,0.029326,0.061778,0.136405,0.261787,0.019207,0.611535,0.157002,0.037607,0.047432,0.053162,0.204592,7413.098804,16.351044,16.812854,0.001584,0.545175,0.320424,58.87104,3.319014,1.110203,0.987479,0.770661,0.871098,0.080406,67.73482,7.35447,219.8827,0.957224,0.035555,0.272224,0.082135,0.000412,0.005644,3672.111,1.644556,0,0.935419,0.134325,0,0.06045,0.003063,370.0606,64124.19
0.046647,0.036792,0.066663,10.094703,-0.044315,0.000155,1.583694,5.576148,0.446155,0.123598,0.424203,0.016831,0.045333,0.919333,0.000092,0.20106,0.17314,0.165461,0.112955,0.156083,0.164386,0.175334,0.017246,0.368475,0.355826,0.505447,0.416011,0.311916,0.157675,0.11957,0.147082,0.116792,0.218002,0.207185,0.023675,0.038412,0.104923,0.147683,0.262507,0.030124,0.882923,0.155924,0.056288,0.051248,0.053721,0.210106,6800.934212,13.777705,11.502914,0.001598,0.548598,0.313479,53.87997,2.856433,1.027015,0.635014,0.479908,0.845616,0.135883,218.5485,8.257804,147.0554,1.208224,0.056523,0.048987,0.061479,0.000774,0.004258,17096.74,5.961545,0,0.81225,0.114067,0,0.152601,0.004061,430.9961,107068.4
0.067343,0.042963,0.101235,6.009828,0.160593,0.000306,1.498459,5.129459,0.360121,0.154175,0.585825,0.026986,0.073928,1.065999,0.00023,0.18744,0.205226,0.17806,0.176523,0.172831,0.161614,0.171739,0.030816,0.364792,0.339453,0.30222,0.268582,0.295858,0.115134,0.12869,0.095971,0.106816,0.078908,0.063395,0.028668,0.037555,0.088174,0.13614,0.258048,0.019352,0.5544,0.095701,0.040911,0.041595,0.061827,0.203769,8931.123408,24.613668,50.726662,0.001514,0.596583,0.29728,75.38713,4.537359,1.291746,0.582609,0.832962,0.890291,0.057264,54.76244,6.36055,205.5492,1.252692,0.031376,0.063298,0.219935,0.000195,0.002696,1711.447,0.96969,0,0.898136,0.081349,0,0.091549,0.002406,491.8027,171347.7
0.031358,0.019417,0.037662,4.778522,0.174828,0.000371,1.527119,3.880564,0.459867,0.077323,0.632514,0.0137,0.057821,0.901591,0.000141,0.221577,0.198717,0.198764,0.174833,0.175395,0.170676,0.156243,0.027435,0.286371,0.193162,0.195593,0.27932,0.276599,0.106516,0.11802,0.136102,0.118114,0.073284,0.05332,0.02983,0.03712,0.072066,0.144613,0.266476,0.017905,0.498478,0.109022,0.04303,0.030396,0.059166,0.208424,7845.565344,16.953858,38.59235,0.001505,0.585388,0.294,55.74951,4.047133,1.28061,0.965662,0.522263,0.881844,0.040138,52.78831,6.103847,243.0999,0.866685,0.02514,0.125146,0.131608,0.000423,0.002642,2872.075,0.792096,0,0.979361,0.097973,0,0.020227,0.001362,209.4103,52876.2
0.071568,0.054603,0.176619,5.344944,-0.299652,0.00031,1.518573,4.419671,0.322377,0.163687,0.537356,0.037632,0.239045,1.526551,0.00049,0.201944,0.197964,0.210444,0.180398,0.193762,0.194976,0.172774,0.052687,0.195642,0.479139,0.512541,0.334932,0.234878,0.140299,0.167132,0.072695,0.158983,0.081338,0.089734,0.034609,0.075873,0.079028,0.136378,0.253255,0.012863,0.509869,0.112335,0.046942,0.049724,0.050105,0.196921,6868.052086,67.28079,147.042052,0.001174,0.557338,0.310328,52.80988,4.20214,1.388252,0.584776,0.496727,0.888371,0.052459,15.68091,4.549263,229.2985,1.171241,0.024517,0.028723,0.345451,0.000599,0.007533,410.4737,0.604221,0,0.665113,0.08111,0,0.222886,0.005186,544.3635,146232.8
0.04796,0.029013,0.063648,4.377099,0.330832,0.000333,1.541295,3.707686,0.495516,0.09937,0.618989,0.023559,0.112495,0.818535,0.000264,0.210753,0.171622,0.174981,0.175243,0.168262,0.144091,0.142709,0.026236,0.413721,0.369831,0.538095,0.321396,0.374306,0.13694,0.132384,0.127437,0.116716,0.075261,0.054342,0.021427,0.0453,0.078582,0.143909,0.266698,0.021452,0.454302,0.116007,0.042331,0.037952,0.05774,0.212688,9201.03356,19.000978,42.337403,0.00155,0.58014,0.322221,60.80998,4.433932,1.350549,0.794546,0.622049,0.895166,0.114891,117.3873,5.40355,181.1251,0.97343,0.024677,0.066977,0.138979,0.00023,0.014755,8911.563,0.672213,0,0.789614,0.099333,0,0.166235,0.004089,321.4041,121954.2
0.032929,0.023766,0.038736,7.050661,0.147838,0.000044,1.509957,3.82411,0.393914,0.090019,0.539366,0.010946,0.035782,0.791126,0.000038,0.199955,0.189157,0.179577,0.173302,0.165236,0.155305,0.153295,0.016098,0.400861,0.270415,0.254875,0.280908,0.252484,0.116851,0.108813,0.110248,0.105698,0.069374,0.057087,0.014596,0.038538,0.07297,0.134711,0.256396,0.017646,0.685498,0.130825,0.039355,0.041821,0.047477,0.205137,4483.95454,7.69429,14.702313,0.001528,0.61965,0.313857,52.92213,3.341186,1.125835,1.024123,0.625015,0.876726,0.110245,115.8003,6.83486,188.9684,0.780316,0.028246,0.114733,0.111389,0.000494,0.007131,9085.544,1.859445,0,0.63249,0.096048,0,0.232601,0.006132,270.4752,46283.54
0.062535,0.046784,0.092353,8.145266,-0.018886,0.000155,1.584043,4.288979,0.339734,0.169778,0.506564,0.015638,0.030497,0.57568,0.000104,0.218544,0.183132,0.17623,0.166809,0.147255,0.137906,0.14027,0.025355,0.157154,0.204655,0.158495,0.209555,0.259644,0.084686,0.083375,0.096453,0.081709,0.068465,0.097773,0.021663,0.031519,0.060133,0.123751,0.25132,0.007964,0.516436,0.099171,0.032382,0.037341,0.049506,0.203983,9398.968487,35.197181,22.511416,0.001588,0.580469,0.309808,93.98225,4.513168,1.20356,0.798106,1.437091,0.893509,0.182898,110.6039,7.592188,226.4769,1.127906,0.017273,0.01149,0.182897,0.000141,0.009343,3073.39,1.088801,0,0.988016,0.114372,0,0.011848,0.002379,539.7002,53526.39
0.085901,0.06533,0.140545,5.362552,0.068892,0.000142,1.446703,3.917973,0.373475,0.164018,0.550402,0.027073,0.062792,0.824551,0.000143,0.212504,0.198103,0.181849,0.172817,0.167873,0.147524,0.148999,0.034222,0.232722,0.1505,0.173683,0.287153,0.285444,0.081276,0.08539,0.101966,0.079541,0.068437,0.06315,0.026909,0.038394,0.063186,0.128978,0.249635,0.009769,0.345738,0.087175,0.038587,0.029749,0.053538,0.197826,11309.283339,45.285206,23.470886,0.001553,0.582301,0.316955,79.48158,4.879676,1.35555,0.574712,0.867455,0.895275,0.16015,139.2363,5.589473,290.9964,1.093149,0.018165,0.011374,0.157101,0.000128,0.012988,20283.59,0.447397,0,0.978029,0.145207,0,0.021502,0.001738,679.1042,112594.6
0.056388,0.043041,0.073226,8.623015,0.017639,0.000301,1.508066,5.230077,0.384354,0.147596,0.485527,0.013497,0.036291,0.829354,0.00008,0.227694,0.191227,0.199748,0.19917,0.190927,0.161654,0.152896,0.023265,0.355259,0.428956,0.371846,0.237037,0.269807,0.151843,0.153179,0.11782,0.131772,0.081696,0.130735,0.031372,0.039164,0.063204,0.132476,0.250345,0.013603,0.875048,0.165166,0.061068,0.045614,0.043759,0.20282,8344.197119,18.248037,32.994972,0.001516,0.578002,0.31146,59.26512,3.336989,1.128257,0.608187,0.417287,0.870703,0.077867,85.22949,6.650772,285.6897,1.080652,0.025413,0.040207,0.085207,0.000476,0.005841,5360.724,0.762815,0,0.973369,0.078309,0,0.025939,0.000651,466.4191,50834.19
0.110203,0.073382,0.202824,3.483811,0.031474,0.00043,1.497499,3.998883,0.42342,0.19296,0.59362,0.030704,0.080871,0.907664,0.000251,0.198348,0.202504,0.185437,0.18079,0.168855,0.145093,0.140713,0.032387,0.267787,0.18876,0.201562,0.204309,0.215918,0.083145,0.079811,0.092409,0.09566,0.102072,0.091548,0.027965,0.043849,0.069919,0.129552,0.253197,0.009731,0.233719,0.103957,0.038851,0.031647,0.053042,0.198933,16814.470203,66.674239,90.030184,0.001509,0.594265,0.292259,95.98884,6.291752,1.528382,0.569346,1.358873,0.896842,0.139093,43.78773,5.289255,160.4308,0.999762,0.016531,0.006902,0.146213,0.000079,0.01798,1948.846,0.160697,0,0.964714,0.115724,0,0.034064,0.003905,883.9884,133881.7
0.098452,0.079888,0.141775,5.477158,-0.40152,0.000115,1.573334,4.441128,0.380312,0.149413,0.614442,0.060633,0.133089,0.862867,0.000082,0.224331,0.19153,0.197176,0.18734,0.167773,0.15747,0.148375,0.032078,0.37435,0.305283,0.315771,0.328946,0.308604,0.123899,0.107656,0.106845,0.104766,0.072142,0.076839,0.028755,0.04987,0.08443,0.14134,0.268572,0.05502,0.732737,0.150155,0.045421,0.047894,0.059438,0.200555,5745.422132,11.214214,14.51573,0.001615,0.561473,0.320719,59.1358,4.52949,1.427611,0.556416,0.364506,0.879342,0.067638,58.82199,4.69816,471.0605,2.100676,0.071286,0.027702,0.051151,0.000311,0.005714,2101.49,1.621837,0,0.842876,0.098856,0,0.132524,0.003488,762.4852,975249.5
0.115395,0.078763,0.201626,3.483264,0.383407,0.000054,1.493284,4.581388,0.329028,0.193596,0.606098,0.035439,0.148247,0.775336,0.000067,0.219171,0.204276,0.185632,0.162443,0.164843,0.165091,0.150074,0.036488,0.450741,0.317654,0.26818,0.254019,0.293843,0.139655,0.125935,0.128586,0.120435,0.072223,0.042134,0.034349,0.043828,0.074528,0.145215,0.265701,0.014308,0.290003,0.119622,0.045796,0.037485,0.058166,0.205954,5845.479881,17.193244,27.826759,0.001506,0.574594,0.301471,85.3915,5.827516,1.51391,0.544036,0.884194,0.895697,0.122999,75.25483,5.169758,202.784,0.699166,0.012664,0.040632,0.13238,0.000186,0.010082,4044.281,0.348407,0,0.921438,0.10422,0,0.072438,0.003725,853.9513,214322.3
0.052407,0.038514,0.067174,6.553889,0.092737,0.000045,1.572961,4.14429,0.314948,0.136708,0.555086,0.015867,0.043373,0.736138,0.000055,0.209469,0.188159,0.167061,0.15355,0.143434,0.131203,0.127214,0.022535,0.353628,0.342649,0.245877,0.440005,0.351131,0.142362,0.146939,0.149204,0.155818,0.113243,0.085585,0.027735,0.042233,0.07303,0.127247,0.258174,0.02123,0.516395,0.137775,0.069101,0.040164,0.059566,0.204243,4623.447261,10.916535,8.516915,0.001579,0.563829,0.308916,59.49113,3.873003,1.247035,0.639955,0.46091,0.884275,0.11416,179.8106,5.65673,374.1639,1.17254,0.029331,0.085631,0.125583,0.00036,0.010866,15257.25,1.159941,0,0.690413,0.095811,0,0.213885,0.005761,432.7793,89573.85
0.040086,0.026298,0.046597,6.990649,0.08659,0.000536,1.639886,5.239707,0.309707,0.135465,0.534501,0.009055,0.018185,0.787862,0.000232,0.227728,0.179796,0.175307,0.164185,0.141477,0.132046,0.149251,0.020713,0.357564,0.304156,0.505215,0.275314,0.327279,0.111574,0.124453,0.107117,0.097237,0.07906,0.068804,0.019596,0.031882,0.064265,0.136237,0.263838,0.005302,0.554076,0.115459,0.046728,0.039954,0.050621,0.203869,10754.113991,22.550169,43.522363,0.001525,0.581065,0.338198,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.065961,0.052776,0.095003,7.500608,-0.242747,0.000054,1.491413,3.669362,0.308309,0.152516,0.541307,0.029313,0.061128,0.788055,0.000081,0.20851,0.1667,0.152355,0.137925,0.140332,0.111499,0.128622,0.023543,0.196425,0.320784,0.340208,0.298505,0.245686,0.087101,0.130749,0.140441,0.11976,0.054287,0.077945,0.020453,0.031931,0.0733,0.139728,0.263318,0.04182,0.692573,0.107288,0.040691,0.03781,0.056119,0.205065,5592.839444,12.698155,12.660807,0.001557,0.559649,0.320413,83.24408,4.7632,1.30383,0.661922,0.792155,0.887482,0.132627,141.5102,6.393812,501.3541,3.347929,0.065018,0.02256,0.083675,0.000164,0.011535,12954.62,1.026156,0,0.870839,0.119836,0,0.112554,0.00361,660.3351,493790.6
0.045446,0.031309,0.069279,9.206002,0.047577,0.00009,1.488532,5.367842,0.47146,0.120817,0.470206,0.011559,0.0343,0.823227,0.00004,0.194843,0.16262,0.162618,0.142229,0.132611,0.125848,0.135773,0.022247,0.323799,0.436002,0.331971,0.322515,0.426238,0.178622,0.180114,0.13288,0.154069,0.127521,0.185441,0.021007,0.054827,0.076963,0.140152,0.259079,0.014122,0.816422,0.166377,0.064336,0.067468,0.049494,0.205824,5701.176122,11.048485,13.012652,0.001591,0.561788,0.322458,50.25475,2.640448,0.987751,0.764831,0.421832,0.862901,0.089907,146.0928,7.90385,184.8747,0.870647,0.033264,0.175962,0.073253,0.000579,0.003367,13535.65,2.784495,0,0.852863,0.080738,0,0.125571,0.002431,323.2302,29621.24
0.048582,0.038519,0.065857,7.063625,-0.18725,0.000105,1.429923,4.532911,0.260976,0.124078,0.53571,0.018504,0.053087,1.047432,0.000089,0.215609,0.189959,0.186397,0.173953,0.163968,0.156992,0.1471,0.02279,0.273231,0.406392,0.238767,0.320059,0.232963,0.117857,0.131323,0.114671,0.113937,0.066318,0.087521,0.025258,0.034595,0.063553,0.127788,0.261801,0.022729,0.607308,0.117721,0.033158,0.049985,0.05793,0.202384,5211.466392,11.061577,11.093772,0.001565,0.579985,0.31095,64.17439,4.073766,1.261751,0.724075,0.605249,0.884901,0.06177,90.17286,5.923719,509.3422,1.378514,0.033096,0.091574,0.161426,0.000179,0.004564,6876.426,1.039192,0,0.970706,0.135338,0,0.028455,0.001468,461.9181,140353.8
0.031182,0.019713,0.113682,6.134566,0.073046,0.000283,1.502944,3.885582,0.355297,0.094881,0.572097,0.016043,0.165411,0.703423,0.000148,0.204683,0.189182,0.194614,0.163868,0.156526,0.137212,0.142743,0.026019,0.348383,0.237057,0.284307,0.386441,0.311476,0.115394,0.116384,0.121454,0.098662,0.083061,0.090952,0.029071,0.041027,0.07362,0.144893,0.266647,0.022395,0.355848,0.104762,0.044233,0.035679,0.054379,0.204636,6466.12317,24.592048,18.433337,0.001543,0.528278,0.327618,49.925,3.509905,1.206178,0.787779,0.381334,0.878891,0.101462,163.5986,6.067336,108.7467,0.680231,0.031537,0.072548,0.047472,0.000472,0.005093,13012.4,1.188867,0,0.98269,0.090627,0,0.017022,0.00169,243.6544,72431.34
0.052918,0.035089,0.070819,5.780971,0.09316,0.000442,1.53751,3.779182,0.44668,0.131409,0.568251,0.018756,0.067093,0.927343,0.000322,0.221167,0.209735,0.197833,0.190561,0.178135,0.171504,0.162969,0.029876,0.292621,0.249978,0.312958,0.313813,0.259044,0.104113,0.127944,0.10016,0.112543,0.087422,0.05221,0.03383,0.042438,0.072559,0.143947,0.262337,0.019476,0.449413,0.146541,0.031775,0.030531,0.053422,0.200661,11039.553584,25.035549,22.820402,0.001556,0.558913,0.307208,71.37098,4.428769,1.301246,0.717681,0.821799,0.893365,0.060523,38.94518,6.11883,208.3031,0.554101,0.019364,0.056166,0.213774,0.000249,0.004713,1247.399,1.042735,0,0.851531,0.095518,0,0.12651,0.004234,406.704,80182.93
0.044946,0.032788,0.054811,6.313784,0.642263,0.000017,1.442737,4.237733,0.380113,0.111073,0.543226,0.02164,0.056729,0.807513,0.000006,0.2085,0.198341,0.179296,0.164763,0.161687,0.140546,0.146163,0.022088,0.393618,0.36884,0.31993,0.434537,0.26331,0.149442,0.114559,0.131984,0.099071,0.067676,0.104215,0.029434,0.033325,0.074188,0.145402,0.252565,0.031157,0.630207,0.111689,0.051607,0.042796,0.060492,0.205029,2610.502296,3.644432,5.539799,0.001545,0.559768,0.314837,50.05608,3.52589,1.206319,0.871114,0.38641,0.875563,0.050573,68.39673,5.843237,318.6891,1.186889,0.033173,0.113137,0.072003,0.000332,0.003063,2240.677,0.949324,0,0.95739,0.133283,0,0.040821,0.001465,333.7149,165076.7
0.040661,0.029022,0.05675,6.296257,0.012742,0.000171,1.443136,4.148024,0.435539,0.100918,0.563452,0.027509,0.083389,0.85626,0.000177,0.218256,0.199527,0.191403,0.18153,0.165856,0.15497,0.140297,0.029604,0.341789,0.29943,0.291695,0.270711,0.276727,0.141847,0.129767,0.116539,0.103617,0.067267,0.088378,0.018337,0.037965,0.077932,0.135914,0.258122,0.038255,0.804597,0.133388,0.027353,0.038932,0.055559,0.208269,6158.115829,33.040017,48.649798,0.001296,0.558079,0.313247,62.64657,3.754473,1.166526,1.073344,1.046618,0.88468,0.028802,15.87767,6.907124,400.7619,1.248417,0.031566,0.220777,0.446785,0.000329,0.003219,522.28,1.536105,0,0.932756,0.107105,0,0.062764,0.00346,304.1052,188838.6
0.055305,0.047615,0.068653,8.686923,-0.294797,0.000041,1.476437,4.523655,0.207114,0.140797,0.491946,0.01833,0.043906,0.842085,0.000049,0.207251,0.166443,0.165855,0.141793,0.131292,0.106998,0.131079,0.019609,0.506773,0.490713,0.4783,0.262544,0.368614,0.14938,0.131314,0.129674,0.095436,0.169424,0.219245,0.022572,0.031321,0.068764,0.136619,0.289592,0.026506,0.774803,0.16776,0.065448,0.037761,0.052014,0.202709,4193.460907,13.712908,16.464359,0.001437,0.617072,0.30733,54.91895,3.599152,1.252714,0.53942,0.311713,0.855901,0.069535,93.78432,5.317229,372.3005,0.981171,0.035046,0.026497,0.040702,0.000529,0.003974,4485.514,1.779004,0,0.715712,0.096658,0,0.203604,0.005106,543.935,191515.4
0.072381,0.057031,0.10583,6.146123,-0.074193,0.00006,1.448238,4.521391,0.373767,0.154837,0.540679,0.031838,0.071134,0.79282,0.000067,0.195507,0.194793,0.173612,0.158474,0.15703,0.15417,0.142452,0.021012,0.35339,0.201355,0.329393,0.309993,0.290369,0.140279,0.121467,0.160315,0.116344,0.102322,0.104379,0.022487,0.039644,0.067908,0.141875,0.25519,0.031217,0.674854,0.139046,0.03359,0.043687,0.052315,0.202196,5730.913503,10.998582,13.440648,0.001605,0.558856,0.317814,69.46056,4.305074,1.287742,0.593873,0.567318,0.887481,0.130127,126.1811,5.822543,354.8106,1.420672,0.031112,0.031921,0.067945,0.000168,0.008997,8732.594,0.652494,0,0.817577,0.076479,0,0.149245,0.002954,605.8563,250017
0.060804,0.038678,0.084687,5.359332,0.145143,0.000254,1.567208,4.199033,0.378839,0.136532,0.615738,0.02544,0.08983,0.968588,0.000423,0.212584,0.191651,0.177094,0.164077,0.168824,0.169943,0.146229,0.027975,0.298281,0.292901,0.264978,0.335493,0.281941,0.149744,0.172105,0.129044,0.127427,0.075939,0.057658,0.026339,0.047704,0.075688,0.141673,0.267399,0.032218,0.659747,0.170618,0.047348,0.055868,0.053593,0.207002,8755.568643,16.009219,32.066194,0.001487,0.536796,0.310624,80.13422,4.93498,1.34105,0.663317,1.144655,0.894723,0.122986,127.1923,6.203454,892.1067,1.900665,0.028849,0.050744,0.92168,0.000251,0.014094,8073.762,1.520984,0,0.86751,0.10142,0,0.115013,0.003435,435.4802,196696.5
