@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute output {sad,notsad}

@data

0.050271,0.030198,0.068545,0.083545,5.199366,1.421848,0.467167,1.444558,4.534719,5.608977,0.473887,0.125564,0.284261,0.760459,1.361341,0.013942,0.000598,0.285153,0.403258,0.509646,0.214453,0.21473,0.209013,0.208513,0.196773,0.183615,0.193313,0.181545,0.03517,1.075742,0.314606,0.207917,0.296648,0.192742,0.250055,0.293677,0.118075,0.088528,0.039373,0.088835,0.138494,0.192363,0.259106,7663.207023,0.006911,0.006185,3.398365,0.467461,0.129896,0.155159,0.128676,0.033926,0.040328,0.03014,0.034809,0.054627,14896.931514,53.602105,1.004609,0.00095,sad
0.042234,0.030956,0.054593,0.095491,7.64808,1.850004,-0.08236,1.594014,4.767152,4.972625,0.478607,0.12496,0.222619,0.711252,1.289606,0.014713,0.000283,0.303344,0.4824,0.671813,0.231687,0.188686,0.210396,0.196039,0.215909,0.204999,0.203492,0.177947,0.025553,0.99254,0.256548,0.27788,0.176183,0.371072,0.278095,0.572184,0.082243,0.095346,0.028686,0.086905,0.137479,0.19506,0.265204,4698.042467,0.006179,0.003628,3.822665,0.447467,0.124475,0.140759,0.176183,0.026612,0.03738,0.039372,0.043604,0.047641,10929.943229,101.413552,1.009732,0.001469,sad
0.040937,0.03134,0.055886,0.07869,7.766008,1.624458,0.738862,1.603904,4.153916,6.155941,0.512227,0.10525,0.213455,0.711007,1.346714,0.015009,0.000046,0.281673,0.38815,0.518365,0.217079,0.218919,0.202013,0.185747,0.175884,0.171651,0.149029,0.155543,0.023212,1.494533,0.339779,0.425055,0.416293,0.254236,0.30517,0.323621,0.129802,0.11859,0.036265,0.085757,0.136006,0.19398,0.262784,443.150741,0.02356,0.015431,4.155355,0.796308,0.113424,0.157633,0.139723,0.052372,0.036861,0.037228,0.028231,0.058269,4528.426803,10.047081,1.003354,0.000915,sad
0.047396,0.028342,0.242908,0.089415,4.923861,1.061222,0.016382,1.609077,4.729947,6.547165,0.362613,0.123164,0.272932,0.779166,1.378654,0.022538,0.000342,0.273192,0.42412,0.576037,0.204716,0.21511,0.200526,0.202435,0.174598,0.179106,0.186496,0.183596,0.040814,1.071425,0.56216,0.439945,0.280283,0.418962,0.339343,0.303128,0.124218,0.086054,0.039414,0.10101,0.144277,0.196755,0.263597,166.229107,0.012006,0.010823,3.761262,0.432989,0.165585,0.1472,0.196296,0.040884,0.035341,0.037676,0.031185,0.051733,8146.292668,54.136744,1.006991,0.001278,sad
0.111791,0.082206,0.176932,0.085335,4.611742,0.812517,0.533117,1.565996,4.99123,7.407155,0.513937,0.183195,0.317452,0.756609,1.416189,0.060259,0.00004,0.278048,0.45496,0.709358,0.214108,0.20427,0.205591,0.182922,0.176813,0.158976,0.156961,0.169891,0.037148,0.808641,0.281044,0.215188,0.187546,0.152868,0.284786,0.366812,0.092544,0.118118,0.039299,0.084321,0.1368,0.192422,0.258829,104.113471,0.039955,0.041098,3.769461,0.45369,0.114221,0.146286,0.135357,0.03399,0.033624,0.033594,0.021073,0.062611,6568.182721,41.2906,1.006671,0.001155,sad
0.061532,0.047347,0.090199,0.077918,6.533518,1.274008,0.696087,1.531826,4.363137,6.294812,0.502199,0.142624,0.246006,0.694002,1.351177,0.024028,0.000041,0.287878,0.403285,0.547609,0.215411,0.212889,0.201861,0.193947,0.173522,0.158248,0.143067,0.141777,0.025796,1.281714,0.36386,0.328059,0.259159,0.401021,0.389356,0.320258,0.162824,0.133699,0.033595,0.092051,0.146298,0.197629,0.263484,2286.743893,0.025973,0.021096,4.568567,0.696321,0.104774,0.167375,0.133571,0.047264,0.031896,0.032985,0.03302,0.047729,5050.255549,19.575289,1.004053,0.000964,sad
0.138516,0.086428,0.264684,0.074161,2.333607,1.612394,-0.403106,1.509321,3.639405,5.109723,0.478474,0.175165,0.338627,0.839551,1.39361,0.035192,0.000078,0.290877,0.396801,0.604682,0.21355,0.203906,0.183073,0.174023,0.169881,0.163425,0.152789,0.145928,0.025939,0.496028,0.204965,0.226734,0.146986,0.147628,0.279191,0.363246,0.093854,0.078926,0.045141,0.098068,0.142886,0.194347,0.256373,54.787712,0.017074,0.017008,3.597287,0.199306,0.093616,0.152633,0.14135,0.021391,0.03119,0.029231,0.022976,0.060791,13231.453853,27.680246,1.002906,0.000808,sad
0.099081,0.065981,0.168021,0.080088,3.1925,1.106747,-0.167788,1.487054,4.178605,6.340095,0.461943,0.184393,0.320695,0.782442,1.363473,0.050927,0.000632,0.282866,0.407049,0.509612,0.21331,0.197917,0.216409,0.168981,0.159565,0.173387,0.161606,0.151192,0.039919,0.705134,0.355857,0.368583,0.370748,0.279554,0.245305,0.330018,0.119963,0.117423,0.04003,0.089438,0.137319,0.187131,0.253726,761.384548,0.024976,0.02615,3.509559,0.244758,0.134332,0.150613,0.180863,0.038437,0.029892,0.031214,0.024422,0.059241,14214.435641,58.194809,1.004292,0.000976,sad
0.043494,0.033194,0.054255,0.079571,6.87556,1.529849,0.942686,1.46701,4.841329,6.306815,0.458114,0.11587,0.224674,0.702615,1.35246,0.015837,0.000076,0.279778,0.364213,0.568488,0.200247,0.156117,0.205937,0.188565,0.184169,0.168918,0.16299,0.162873,0.0301,1.37527,0.395627,0.414158,0.450905,0.262221,0.411086,0.566398,0.179391,0.113669,0.054026,0.087229,0.142342,0.191626,0.263909,1284.131033,0.012982,0.009849,3.748052,0.642416,0.155007,0.285032,0.202778,0.075278,0.041814,0.033418,0.031856,0.053974,4151.553388,10.74578,1.002698,0.000891,sad
0.041907,0.036103,0.060408,0.080843,8.147528,2.0368,-0.255037,1.565616,4.49903,6.718972,0.420059,0.130202,0.231214,0.660991,1.241373,0.012171,0.000023,0.261195,0.39265,0.569771,0.205622,0.199482,0.206338,0.188179,0.164858,0.170302,0.175056,0.157902,0.028075,1.24949,0.516769,0.276645,0.247603,0.319243,0.352288,0.357187,0.14103,0.141334,0.043007,0.083029,0.128416,0.193838,0.265525,12941.778316,0.007196,0.007111,4.321256,0.617319,0.143072,0.173954,0.192587,0.057075,0.034627,0.048231,0.034305,0.048067,2769.388894,5.758155,1.002503,0.000805,sad
0.060708,0.034038,0.079125,0.077534,4.644567,2.462054,0.366508,1.551049,4.09871,5.675583,0.450303,0.128984,0.312651,0.744646,1.35,0.018577,0.000029,0.288313,0.398435,0.53567,0.213692,0.207143,0.191413,0.191259,0.161396,0.161285,0.156938,0.150945,0.023787,0.722021,0.1804,0.2197,0.236107,0.218695,0.239418,0.299285,0.09115,0.119241,0.041472,0.088882,0.136014,0.197067,0.259714,319.148751,0.016208,0.012054,4.215448,0.344377,0.111118,0.152889,0.143283,0.028799,0.032976,0.028634,0.017399,0.05422,6912.383103,13.074049,1.003056,0.000877,sad
0.043457,0.037567,0.055333,0.078376,8.632778,1.215872,0.824728,1.736698,5.436746,7.03428,0.392954,0.124997,0.198452,0.688034,1.408109,0.013249,0.000003,0.210232,0.356498,0.518199,0.195186,0.139872,0.182971,0.122344,0.130847,0.142226,0.142323,0.133347,0.017666,1.314592,0.646301,0.690263,0.325598,0.427466,0.307337,0.643498,0.089096,0.098826,0.032124,0.090019,0.16366,0.194558,0.265597,1459.248876,0.021066,0.020026,4.791625,0.817727,0.107003,0.212429,0.226426,0.053116,0.074686,0.032626,0.045965,0.048612,3670.225121,9.818279,1.002796,0.000832,sad
0.053069,0.02974,0.058271,0.075226,4.66243,2.445322,0.633082,1.422632,3.79598,5.627346,0.538866,0.11138,0.299614,0.763987,1.324179,0.011995,0.000109,0.292876,0.432773,0.505542,0.208785,0.200483,0.183665,0.189321,0.166229,0.165525,0.148437,0.143393,0.021646,0.645639,0.204091,0.298459,0.253733,0.185117,0.241531,0.32275,0.12446,0.119732,0.037932,0.089196,0.134331,0.190037,0.260168,574.876081,0.006224,0.005262,3.660571,0.303739,0.105517,0.145015,0.153436,0.028657,0.037585,0.027679,0.023915,0.055554,9487.748687,39.442568,1.004353,0.000948,sad
0.117829,0.086926,0.185679,0.07685,3.700166,0.984963,-0.530686,1.501973,4.104911,5.370127,0.383845,0.184059,0.295202,0.823055,1.360829,0.053207,0.000342,0.261253,0.390323,0.553798,0.208445,0.199587,0.191448,0.178305,0.156601,0.180047,0.15802,0.156142,0.032226,0.873907,0.273887,0.245183,0.260092,0.313139,0.251498,0.403896,0.113019,0.112017,0.043771,0.098202,0.141076,0.192777,0.262379,120.296557,0.036796,0.038078,3.667462,0.366234,0.100233,0.144628,0.170794,0.035107,0.038347,0.056423,0.026048,0.059686,11735.788855,64.152939,1.005741,0.001076,sad
0.037871,0.030322,0.042178,0.08083,7.067382,2.524392,0.590075,1.440053,4.353647,7.770994,0.455349,0.105394,0.182057,0.712304,1.298211,0.010197,0.000084,0.260888,0.428455,0.56276,0.222463,0.209178,0.196972,0.177427,0.170574,0.161012,0.152508,0.147475,0.021088,1.16683,0.427327,0.465076,0.278028,0.300563,0.295584,0.402823,0.13773,0.096263,0.036454,0.083168,0.133031,0.19428,0.261249,1480.693008,0.014301,0.008577,4.333719,0.516753,0.129076,0.187163,0.180437,0.042088,0.029824,0.035399,0.049924,0.055133,5661.698418,11.995348,1.003161,0.000874,sad
0.062984,0.045771,0.081165,0.080551,6.866933,1.145756,0.006644,1.575605,4.996641,8.771436,0.419624,0.137287,0.253751,0.747789,1.3305,0.016795,0.000098,0.249064,0.376075,0.52063,0.203599,0.194616,0.180786,0.157333,0.147991,0.143527,0.130724,0.141057,0.021744,1.32402,0.430708,0.377863,0.59403,0.422865,0.306563,0.373978,0.1308,0.143694,0.04206,0.089797,0.138174,0.193545,0.258635,1521.181393,0.019219,0.015592,3.59413,0.637058,0.117561,0.194948,0.205756,0.038644,0.042501,0.039958,0.02492,0.060733,8131.935602,22.128819,1.002864,0.000833,sad
0.046779,0.03465,0.064362,0.080624,7.139725,1.584658,-0.041173,1.558966,4.008424,6.117553,0.470608,0.134338,0.246023,0.700512,1.290297,0.016159,0.000101,0.298916,0.399128,0.587739,0.243925,0.224139,0.216914,0.194021,0.179961,0.176117,0.167115,0.175765,0.03047,1.248908,0.303734,0.276645,0.254719,0.191894,0.302443,0.356715,0.130069,0.099238,0.042439,0.08381,0.133173,0.18731,0.25521,3763.15727,0.015514,0.011801,4.00702,0.680644,0.11822,0.139668,0.115208,0.041163,0.036294,0.028458,0.028969,0.052163,5563.601943,15.916829,1.004939,0.000966,sad
0.090877,0.060144,0.155603,0.082452,3.209917,1.916345,-0.146983,1.577455,3.94883,5.484582,0.479052,0.141764,0.315842,0.811968,1.373711,0.040163,0.000066,0.281545,0.412228,0.575859,0.219392,0.206687,0.207018,0.194453,0.18711,0.186796,0.18653,0.164392,0.0399,0.762866,0.307255,0.453103,0.315458,0.206448,0.297117,0.417707,0.140865,0.118905,0.047229,0.09355,0.139369,0.190237,0.254489,1038.395194,0.016521,0.017139,3.901801,0.351045,0.102397,0.131701,0.152819,0.03767,0.041701,0.030088,0.023525,0.05972,7114.78059,26.593671,1.00457,0.000964,sad
0.057071,0.044084,0.084648,0.078974,8.653246,0.610144,0.486832,1.470689,4.879493,5.896546,0.496599,0.135996,0.239526,0.654198,1.318638,0.023858,0.00006,0.271434,0.432918,0.439101,0.182925,0.187702,0.184562,0.182399,0.165782,0.152732,0.150841,0.151964,0.021645,2.079269,0.432489,0.278748,0.275474,0.231233,0.279073,0.377325,0.109548,0.122064,0.029707,0.087421,0.134643,0.19024,0.25739,9377.21222,0.0384,0.034236,4.260655,0.774922,0.122662,0.11166,0.128945,0.040152,0.046621,0.033567,0.035222,0.068617,5106.760557,11.280995,1.002753,0.000846,sad
0.042407,0.029526,0.107091,0.088544,4.657598,2.101733,0.40067,1.490023,3.923582,7.298426,0.466646,0.103149,0.27631,0.748746,1.346111,0.030447,0.000381,0.27573,0.428627,0.644051,0.235254,0.202744,0.210068,0.205935,0.201648,0.197308,0.186173,0.174638,0.043949,1.04,0.396032,0.500114,0.472866,0.289694,0.286541,0.440309,0.101635,0.112711,0.049932,0.092756,0.137062,0.191528,0.25515,621.01124,0.025115,0.027277,3.863268,0.437405,0.118435,0.130707,0.15369,0.032326,0.034289,0.029132,0.030796,0.052487,8243.987407,42.924975,1.005473,0.000973,sad
0.02621,0.019718,0.027143,0.080392,8.6735,1.7066,0.960416,1.5155,3.827165,5.903891,0.571169,0.094421,0.192273,0.660939,1.325313,0.002809,0.000057,0.240559,0.33985,0.556234,0.174615,0.179633,0.17809,0.172432,0.153293,0.153699,0.148543,0.142925,0.012611,1.559296,0.195736,0.175232,0.262859,0.18101,0.280298,0.407195,0.203459,0.151283,0.049654,0.085598,0.138283,0.191631,0.257913,1218.842709,0.002955,0.002169,4.517946,0.817446,0.144892,0.181965,0.170888,0.055235,0.039001,0.035157,0.045406,0.046492,3871.690878,8.358341,1.002821,0.000844,sad
0.088491,0.064495,0.126853,0.072299,4.516791,1.45066,0.418292,1.511756,4.411359,8.920818,0.495483,0.146435,0.290384,0.771762,1.388942,0.050259,0.000011,0.272809,0.365748,0.473743,0.192588,0.17362,0.159743,0.15259,0.152228,0.147131,0.135593,0.127361,0.021482,1.218263,0.505928,0.340212,0.312881,0.284947,0.297286,0.524573,0.129363,0.113707,0.040919,0.093161,0.151477,0.189364,0.25722,1578.244395,0.051205,0.056753,4.314103,0.512763,0.114672,0.197475,0.13746,0.053774,0.044294,0.053952,0.030482,0.068624,3417.683055,5.696603,1.003564,0.001008,sad
0.07293,0.047028,0.101739,0.074272,4.578624,0.729905,0.380194,1.470057,4.618107,6.343606,0.412386,0.153123,0.300741,0.780528,1.408532,0.02449,0.000348,0.279476,0.417333,0.489815,0.204612,0.192326,0.19598,0.197825,0.172784,0.158174,0.159455,0.154589,0.035933,0.995401,0.355851,0.280063,0.301136,0.275889,0.270926,0.363969,0.129542,0.121667,0.041531,0.095476,0.144384,0.196191,0.262141,336.141599,0.011972,0.012314,3.844503,0.375025,0.126002,0.169007,0.150366,0.030199,0.041226,0.050489,0.020584,0.057952,9993.769534,28.006315,1.003059,0.000988,sad
0.045427,0.034518,0.066822,0.083664,8.353064,0.450863,-0.122809,1.545499,3.740342,5.62719,0.594486,0.13109,0.228065,0.68974,1.363816,0.016471,0.000397,0.282352,0.337361,0.549837,0.199545,0.207126,0.179241,0.17425,0.170747,0.164154,0.152204,0.148711,0.026253,1.552062,0.360367,0.280503,0.216623,0.243125,0.200923,0.281418,0.12819,0.081577,0.033711,0.092715,0.141194,0.196711,0.259613,913.2439,0.020542,0.013202,3.972201,0.784875,0.113837,0.158316,0.114728,0.02409,0.033516,0.025182,0.035539,0.042753,10606.880647,36.24599,1.00465,0.000985,sad
0.039087,0.028831,0.214733,0.092985,7.637241,1.533859,-0.677824,1.531185,3.95012,6.297081,0.49429,0.121509,0.245167,0.678674,1.22709,0.018967,0.000763,0.285346,0.405087,0.463702,0.233859,0.201259,0.205985,0.203894,0.186612,0.178774,0.171827,0.163246,0.035721,1.471978,0.275378,0.238398,0.504316,0.28054,0.301216,0.280985,0.189732,0.118318,0.032493,0.076798,0.134875,0.189146,0.257032,10935.753288,0.009995,0.008554,3.624666,0.46851,0.100352,0.131132,0.114023,0.039359,0.046785,0.032573,0.032597,0.055713,9182.569917,58.244868,1.0067,0.001276,sad
0.02677,0.023838,0.02832,0.087185,9.354185,2.136675,1.356022,1.487803,4.44624,4.841065,0.444694,0.089496,0.144598,0.636609,1.293262,0.003559,0.00002,0.273321,0.420891,0.576316,0.214366,0.185042,0.193602,0.171848,0.16412,0.173194,0.148128,0.155463,0.010901,1.343528,0.598546,0.415382,0.63643,0.309151,0.418913,0.580584,0.165525,0.159643,0.021101,0.092747,0.14222,0.1937,0.263662,5266.771413,0.002277,0.001452,5.044058,0.731748,0.161887,0.158994,0.199355,0.071917,0.068109,0.044048,0.060961,0.043891,2609.263273,8.198226,1.003278,0.000897,sad
0.05272,0.045869,0.06968,0.082009,11.481696,0.87224,0.280718,1.51875,4.840333,4.608553,0.49633,0.14461,0.210845,0.558484,1.211363,0.008289,0.000089,0.267826,0.424032,0.442138,0.199664,0.206471,0.182759,0.176682,0.164244,0.129279,0.114782,0.095892,0.016379,1.385672,0.426312,0.230684,0.367732,0.313658,0.234627,0.34232,0.137604,0.130398,0.02952,0.067786,0.129483,0.186091,0.257203,19923.995892,0.004649,0.004091,4.735793,0.896445,0.117941,0.189192,0.176768,0.045879,0.046776,0.037064,0.044195,0.038525,5140.989217,14.024055,1.002862,0.000923,sad
0.023995,0.018955,0.029165,0.076154,6.966529,1.525731,0.573172,1.474941,4.148133,6.30886,0.522464,0.09661,0.219491,0.706412,1.35427,0.004683,0.000095,0.294209,0.356998,0.481485,0.202273,0.18701,0.169641,0.167619,0.162171,0.154835,0.138565,0.139635,0.017246,1.101918,0.614198,0.563887,0.263304,0.314135,0.275072,0.374919,0.163316,0.170341,0.033387,0.082201,0.138504,0.199775,0.264855,229.131082,0.003629,0.004037,4.509085,0.504982,0.139093,0.139537,0.155791,0.050381,0.056027,0.046124,0.026561,0.053832,5909.713185,11.789558,1.002615,0.000796,sad
0.069327,0.040868,0.119426,0.076851,3.909431,0.966789,-0.29937,1.623882,4.339009,6.457463,0.49961,0.181985,0.314089,0.785396,1.316896,0.012846,0.00033,0.270144,0.408322,0.501453,0.168007,0.195791,0.189158,0.165577,0.145869,0.165494,0.137852,0.135557,0.026713,0.803239,0.452812,0.251641,0.372569,0.329973,0.261749,0.416207,0.122126,0.102925,0.03908,0.090543,0.134792,0.186737,0.260497,557.074868,0.008885,0.00673,3.69421,0.325667,0.138586,0.165056,0.20811,0.03575,0.042933,0.035139,0.025337,0.059939,11563.861918,38.504356,1.005637,0.00111,sad
0.069906,0.0603,0.095535,0.082827,7.715902,1.931001,-1.121547,1.541265,5.440568,6.992157,0.383263,0.168772,0.243334,0.646859,1.220243,0.019262,0.000102,0.253749,0.404413,0.488444,0.184319,0.199322,0.209359,0.170649,0.155357,0.143341,0.146328,0.143197,0.034768,1.009932,0.339579,0.329301,0.391835,0.478179,0.214072,0.472552,0.096379,0.11547,0.032647,0.078432,0.120794,0.176478,0.254911,4204.13624,0.008573,0.00694,3.731912,0.516287,0.138831,0.191335,0.160261,0.042321,0.033702,0.045188,0.03393,0.042775,5181.846063,24.247012,1.004972,0.001007,sad
0.108302,0.088377,0.170999,0.083062,4.525203,1.745962,-0.402096,1.582254,4.525454,7.752796,0.404483,0.179301,0.301469,0.731801,1.28832,0.031932,0.000232,0.271842,0.466781,0.579368,0.225144,0.213351,0.192977,0.182212,0.180254,0.182821,0.174158,0.157948,0.030721,1.004482,0.400684,0.348698,0.338298,0.335185,0.30025,0.524586,0.151791,0.163399,0.044617,0.090385,0.140038,0.187355,0.251234,14455.050537,0.017184,0.016806,3.385061,0.44225,0.140551,0.210553,0.203312,0.048671,0.05121,0.032693,0.028556,0.052173,10289.095132,28.605823,1.00292,0.000852,sad
0.100087,0.062586,0.179933,0.079319,3.662835,1.154476,-0.177874,1.458857,4.204787,7.477649,0.417704,0.177835,0.301883,0.789516,1.381366,0.027998,0.000399,0.283984,0.428903,0.592225,0.210382,0.197467,0.193287,0.177795,0.15088,0.147609,0.157725,0.14729,0.027938,1.064644,0.388177,0.440407,0.33864,0.318586,0.238617,0.377653,0.100984,0.121495,0.049156,0.090882,0.137732,0.187979,0.255242,620.54612,0.016372,0.011084,3.615169,0.473034,0.101334,0.114981,0.195086,0.031786,0.038294,0.034304,0.032115,0.063087,13651.91257,43.752782,1.004114,0.000896,sad
0.06183,0.045398,0.087046,0.081831,5.478703,0.989671,0.167243,1.450613,4.496402,8.94985,0.450711,0.148852,0.262498,0.772652,1.351809,0.017681,0.00012,0.250168,0.424339,0.537531,0.214798,0.189794,0.204953,0.19626,0.171439,0.169541,0.173894,0.158018,0.029984,1.047849,0.396403,0.363216,0.407156,0.288479,0.382085,0.412239,0.116801,0.138353,0.044589,0.100391,0.132204,0.186417,0.260391,4475.259291,0.009201,0.010031,4.445263,0.569743,0.126793,0.219141,0.162713,0.031753,0.035894,0.034393,0.029634,0.054218,6114.247936,15.778086,1.005044,0.000941,sad
0.044147,0.035542,0.061853,0.076481,9.878282,1.343312,0.538282,1.494437,4.419576,7.365433,0.487665,0.12674,0.220757,0.599021,1.238544,0.008306,0.000052,0.276147,0.454096,0.564063,0.207764,0.198193,0.182654,0.168827,0.153429,0.146596,0.139301,0.131297,0.018171,1.413337,0.342015,0.620636,0.421186,0.375843,0.322182,0.443142,0.133557,0.12298,0.031419,0.075453,0.132631,0.183196,0.254897,10635.834271,0.004672,0.004076,4.173539,0.788643,0.143575,0.193604,0.241291,0.039467,0.051389,0.037671,0.049788,0.044916,5662.044671,15.51143,1.002895,0.000848,sad
0.051294,0.032876,0.06423,0.082177,5.379965,0.699598,0.2087,1.439038,4.891592,6.041467,0.361387,0.161441,0.284204,0.731723,1.389764,0.009363,0.000469,0.272128,0.379274,0.454908,0.215085,0.192052,0.176883,0.148561,0.168633,0.155359,0.141935,0.138742,0.022976,0.85415,0.414748,0.356096,0.409819,0.375601,0.302789,0.499479,0.129286,0.120491,0.035946,0.086702,0.14255,0.196522,0.263485,51.702086,0.00537,0.003751,3.50347,0.362174,0.123145,0.129719,0.189339,0.035147,0.041326,0.046476,0.017735,0.055319,14952.341939,41.683699,1.003469,0.000902,sad
0.062519,0.040615,0.099683,0.079848,5.629842,0.412526,0.124568,1.455534,5.12409,5.711191,0.587385,0.152852,0.298911,0.749739,1.393376,0.029555,0.000194,0.287204,0.412644,0.564574,0.204759,0.206577,0.198975,0.190384,0.159456,0.15795,0.15202,0.151641,0.036628,1.256648,0.238589,0.293523,0.316753,0.33064,0.265394,0.382559,0.11112,0.08306,0.040486,0.090744,0.147121,0.191931,0.257977,199.071287,0.026302,0.026004,3.733529,0.440946,0.097766,0.148476,0.11405,0.030907,0.031957,0.031513,0.024826,0.055153,7575.7346,21.723673,1.005557,0.001064,sad
0.051744,0.037175,0.076592,0.090546,6.318382,1.725986,0.638242,1.577686,4.012918,6.911626,0.456615,0.102922,0.221829,0.738329,1.348304,0.035717,0.000152,0.244958,0.481307,0.639973,0.253019,0.222134,0.238973,0.218679,0.20174,0.198532,0.203468,0.197388,0.046061,1.641662,0.4602,0.220569,0.255666,0.389568,0.373631,0.382045,0.1193,0.135166,0.06122,0.098085,0.144316,0.196413,0.256368,2678.736487,0.02778,0.026339,4.26514,0.826722,0.141194,0.17736,0.158068,0.044265,0.037767,0.041478,0.052437,0.052116,5651.144496,23.021132,1.00427,0.001015,sad
0.046576,0.027505,0.04552,0.079845,5.068262,1.81014,0.900507,1.517809,4.273629,8.071544,0.45026,0.106369,0.25856,0.755044,1.391491,0.018836,0.000335,0.29647,0.471956,0.656527,0.207619,0.194571,0.202088,0.202457,0.180219,0.183615,0.180721,0.17546,0.027702,1.021189,0.367584,0.399484,0.327241,0.282652,0.316656,0.410223,0.115019,0.094659,0.044778,0.096798,0.141336,0.198542,0.260609,1021.6412,0.018062,0.01843,3.868757,0.567165,0.13091,0.142806,0.208167,0.029496,0.045422,0.035014,0.036212,0.053259,8525.57051,31.965422,1.006307,0.00118,sad
