@attribute mfcc_sma_de[7]_range numeric
@attribute mfcc_sma_de[8]_linregerrQ numeric
@attribute mfcc_sma_de[9]_range numeric
@attribute mfcc_sma_de[10]_linregerrQ numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_kurtosis numeric
@attribute output {sad,notsad}

@data

0.02067,0.000246,0.573234,-31.11077,-12.8508,-15.80093,0.007978,0.30032,-0.062202,-8.113513,0.122348,0.134852,0.083258,0.152108,0.667027,-0.228727,-0.000001,0.002971,-1.146353,38.60581,2854,0.544123,14.07212,10.29095,0.501003,0.772527,6.865802,0.836866,6.048765,7.627838,1.08703,10.28754,0.921666,0.002956,0.750914,-0.169051,0.000656,6.685608,sad
0.009582,0.000153,6.627529,-23.3557,-5.927308,-6.819859,-0.360209,-5.133869,-0.530121,-9.595777,0.073275,0.088823,0.067469,0.164402,0.528963,0.732866,0.000001,0.001558,0.007688,27.40357,60,-0.620322,6.784811,5.682764,0.481003,0.625171,3.469869,0.981769,4.227667,9.119569,1.311543,9.375351,1.236632,0.003163,0.895193,-0.149798,0.000669,8.854078,sad
0.016609,0.000021,14.10445,-17.732,-0.750832,-3.931448,0.449434,-1.699869,0.354274,-2.213439,0.043542,0.04897,0.015063,0.161708,0.438572,0.373922,0,0.00082,1.784248,12.68979,2753,-1.986944,9.516538,6.189882,0.426291,0.518863,4.352204,0.635776,4.115128,6.334183,0.748803,8.169254,0.946534,-0.002688,0.818679,-0.109845,0.000568,9.942822,sad
0.007625,0.000047,1.321921,-21.68888,-7.35732,-6.717189,-0.753631,-2.416451,-0.110681,-4.455033,0.053045,0.054552,0.050927,0.155292,0.310022,1.017103,-0.000001,0.001499,1.566355,12.26753,1449,-2.058866,11.05999,5.102952,0.593936,0.678866,4.814694,1.095692,4.724,8.101794,1.114567,8.506279,1.06699,0.002228,0.8218,-0.149561,0.000538,20.71136,sad
0.009486,0.000063,8.868098,-20.87337,1.288433,-1.661156,-1.073245,-0.890209,-0.316369,-5.823839,0.035132,0.045278,0.031138,0.19245,0.528912,0.087121,-0.000002,0.001061,1.432351,19.78046,280,-0.143085,7.260869,6.562047,0.680531,0.857496,6.195886,0.949096,3.570751,9.944731,1.493306,9.062347,1.306678,-0.004283,1.21985,-0.133912,0.000894,4.630784,sad
0.010806,0.000069,6.217734,-22.32063,-5.723034,-6.946652,-0.678585,2.450676,-0.151502,-1.3246,0.043196,0.039093,0.042345,0.1464,0.322211,1.153355,-0.000001,0.001702,1.38806,14.27186,2015,-0.693313,4.545231,7.357128,0.53093,0.476105,4.32333,0.607799,3.841223,6.101474,0.885361,8.899529,0.868963,0.00249,0.752594,-0.135481,0.000635,15.25579,sad
0.011453,0.000071,16.68463,-13.21207,4.328138,4.222715,-0.418074,-3.681083,-0.119113,-7.123857,0.042446,0.042682,0.02473,0.153476,0.59305,0.251041,-0.000004,0.001015,0.383829,16.85441,1750,-1.522445,14.27419,10.53874,0.508486,0.606704,5.752125,0.670362,4.333236,8.404278,0.969998,7.847351,0.95129,-0.001746,0.910625,-0.135241,0.000605,7.985429,sad
0.011678,0.000026,9.057861,-14.91033,-1.991752,-1.201681,0.043976,-12.85598,-0.139441,-11.22736,0.044799,0.050271,0.017673,0.1479,0.544447,-0.13602,-0.000001,0.001072,2.497417,25.43093,2122,-2.051425,11.17682,8.618868,0.565142,0.530137,5.22141,0.686966,4.54072,8.874214,0.807383,8.57952,0.832007,0.002608,0.774705,-0.147899,0.000794,7.261539,sad
0.008567,0.000041,15.10848,-23.80735,-1.350884,-1.150026,-0.108425,-4.015203,-0.041638,-11.8391,0.0477,0.0501,0.041957,0.146664,0.399875,0.390832,0.000002,0.00081,1.254876,23.45909,2046,-1.072758,6.227449,4.615821,0.381462,0.569687,4.126502,0.901003,4.108185,8.886044,0.998684,8.330259,0.909979,-0.002828,0.983386,-0.09375,0.000528,11.8474,sad
0.008129,0.000147,5.431117,-25.50786,-2.660355,-2.420734,-1.778823,0.073727,-0.792864,-3.624068,0.04817,0.045304,0.050849,0.167893,0.415743,0.376958,0,0.002515,1.49987,93.07607,2109,-1.529031,14.09041,8.221201,0.531742,0.626333,5.107216,0.968603,4.05209,8.753295,1.186164,8.475801,1.104972,-0.000744,1.046033,-0.137449,0.000501,11.16049,sad
0.033533,0.000348,5.468429,-13.61784,-3.970523,-1.055658,0.418255,0.046213,0.128734,-2.553274,0.080424,0.049223,0.033082,0.14569,0.410541,0.214618,0.000002,0.00291,0.273472,8.855807,1331,-0.409333,5.553456,4.354231,0.510056,0.778632,4.883834,0.905403,3.231287,8.084092,1.195944,8.593475,0.904793,0.000263,1.148055,-0.146347,0.001187,5.751058,sad
0.008403,0.00004,0.353739,-17.73153,-5.18222,-6.118885,-0.713882,-3.955667,0.389473,-13.13415,0.092181,0.096883,0.035546,0.182023,0.688391,-0.248296,-0.000001,0.000715,-0.524329,13.15394,2245,-0.217845,4.187129,4.981137,0.358103,0.470373,3.454195,0.906037,4.038677,7.812666,0.830049,7.674684,0.990944,-0.001077,0.920151,-0.113636,0.000894,5.966691,sad
0.020949,0.000268,4.712095,-23.47241,-7.531095,-8.071171,-0.394085,-10.61931,0.066268,-13.45612,0.071689,0.072931,0.053164,0.116552,0.69188,-0.772219,-0.000006,0.001846,0.910668,9.232435,192,-1.28795,9.188742,5.958388,0.686604,0.733997,5.272956,1.157084,5.540951,11.14307,1.346441,10.54642,1.165316,-0.002746,1.205252,-0.184099,0.00132,7.849445,sad
0.007107,0.00002,15.53308,-12.35527,4.318441,7.163267,-0.302148,-11.63556,0.146336,-5.043324,0.035298,0.0456,0.014779,0.101944,0.583396,0.232799,0.000002,0.000609,2.779185,26.14339,1126,-0.088083,7.08262,5.877959,0.505098,0.772228,5.466663,0.800053,7.060228,8.708428,0.864988,8.471216,1.04921,0.00219,0.969146,-0.167784,0.000779,5.608664,sad
0.02321,0.000317,7.076726,-18.54479,-4.83596,-3.732107,-0.2551,-2.444775,0.233613,-4.18003,0.06198,0.057618,0.043771,0.113917,0.385813,0.663121,0.000001,0.002499,2.122589,14.14734,790,-1.607546,9.56563,5.769052,0.654509,0.716275,3.836392,1.222426,4.195612,8.769753,1.169276,9.167529,1.368823,0.002716,0.994317,-0.106946,0.00065,15.94415,sad
0.010468,0.000096,-0.052759,-26.09088,-8.917571,-7.501399,-1.020442,-7.613897,-0.007675,-6.355762,0.092454,0.075511,0.073964,0.134463,0.550241,0.098632,-0.000004,0.001802,0.638471,20.53068,503,-1.133057,11.62932,5.465425,0.663855,0.909861,5.024665,1.091212,4.775012,9.514385,1.171004,9.205273,1.199197,-0.000194,0.96613,-0.197089,0.001161,5.362249,sad
0.01037,0.000039,7.199286,-21.08665,-2.453166,1.324179,-0.852509,-10.24425,0.328357,-3.328489,0.066937,0.041693,0.036408,0.155786,0.462374,0.715881,0,0.001333,1.514175,14.51335,1168,-0.528581,4.310268,4.74994,0.846855,0.713221,4.932845,0.745014,3.566102,7.204199,1.033451,8.754113,0.972966,0.000331,0.784476,-0.126498,0.000725,10.67423,sad
0.017448,0.000189,7.402234,-20.21768,-4.187963,-5.07551,-0.390422,0.55691,-0.361446,-1.711387,0.044084,0.050552,0.037924,0.155938,0.419886,0.770977,0,0.002956,1.367281,14.97178,2476,-1.327049,8.179266,6.468731,0.465866,0.630468,4.10648,0.790911,3.784242,9.041767,1.10493,9.530953,1.013956,-0.003842,0.946649,-0.139997,0.000575,13.85503,sad
0.013787,0.000166,13.44869,-15.48661,1.771691,0.950935,-0.134218,3.315397,0.57151,-3.342491,0.05273,0.0536,0.028362,0.14921,0.54402,0.19831,-0.000001,0.001091,0.410972,12.93096,1033,-1.15348,13.56531,7.378593,0.522088,0.836014,5.944478,0.755052,4.605738,8.161979,0.89139,9.271527,0.976266,-0.002807,0.791147,-0.160086,0.000745,8.82724,sad
0.009786,0.000048,10.99875,-24.33714,-0.342865,-0.210241,-0.583315,-1.414719,-0.382217,-5.62958,0.057228,0.03773,0.031,0.154121,0.51192,0.629733,0.000006,0.001025,0.909552,76.38862,9,-1.181994,15.9049,6.746134,0.357664,0.413026,4.954393,0.553614,4.155095,7.224617,0.861532,6.950536,0.752877,0.000699,0.628106,-0.109017,0.000551,9.496033,sad
0.017606,0.000134,5.784495,-18.15959,-5.712904,-4.803753,-0.335692,2.910469,-0.748968,-0.31157,0.037932,0.032811,0.025416,0.148092,0.42479,0.650932,-0.000004,0.002146,1.238843,13.92185,1763,-1.346638,6.517774,5.280511,0.444197,0.457695,4.248006,0.640688,3.518817,7.344353,0.7921,7.293518,0.78375,-0.00112,0.671342,-0.124825,0.000826,11.53437,sad
0.020913,0.000169,9.390491,-23.5595,-1.052925,0.448021,-0.461735,-5.690271,0.131216,-7.27037,0.061179,0.056715,0.044611,0.161241,0.518732,0.092582,0.000009,0.002691,1.168495,16.37443,2867,-1.237346,12.12607,7.396354,0.638028,0.640626,6.02243,0.985256,5.812603,8.384512,1.041998,10.39532,1.075806,-0.001111,0.836917,-0.16143,0.001067,7.987466,sad
0.019899,0.000154,7.524371,-20.13389,-4.304217,-4.32106,-0.690158,-1.049288,-0.272215,0.101488,0.06827,0.063819,0.049004,0.163862,0.462611,0.182448,0.000003,0.002188,2.070394,12.71042,1101,-1.550032,8.934152,5.503281,0.505894,0.691479,4.260067,0.93446,3.79679,8.07449,1.204746,9.073667,1.053664,0.000177,0.962574,-0.135929,0.000806,7.369156,sad
0.0091,0.000096,7.359755,-22.70109,-2.321106,-1.382444,-1.234915,-1.165884,-0.601526,-3.520336,0.049881,0.03438,0.049398,0.141439,0.470302,-0.036451,-0.000001,0.001428,-0.024503,19.10159,2407,-0.403201,5.18365,4.902831,0.942952,0.872366,3.905796,1.134069,3.882647,8.446031,1.334952,11.0069,1.537378,-0.00173,1.061586,-0.106145,0.000683,11.53957,sad
0.024794,0.000109,0.472919,-19.12393,-7.655984,-8.154432,0.070021,-3.311722,-0.117833,-5.109579,0.066471,0.074171,0.037725,0.179654,0.536903,0.436452,-0.000007,0.001598,1.961629,25.39305,1179,0.71043,9.632967,5.126365,0.506178,0.59768,3.92219,0.922168,3.803054,7.742719,1.23687,8.235811,1.158252,0.001107,0.920202,-0.109214,0.000744,6.821624,sad
0.018859,0.000147,4.858682,-24.02099,-6.825049,-4.846465,-0.28581,-2.490247,0.255695,-2.775887,0.0782,0.069022,0.0529,0.127969,0.403964,0.592254,-0.000003,0.002014,1.185315,8.729757,2806,-1.892767,9.867095,7.123079,0.45161,0.705714,6.042653,0.942419,4.154526,6.788794,1.181344,8.095009,0.96175,0.002855,0.872742,-0.167232,0.001035,8.576249,sad
0.019422,0.000196,7.180772,-19.75998,-4.456857,-3.895516,-0.033599,-3.291292,-0.349867,-0.312878,0.0619,0.059394,0.037915,0.168233,0.509512,0.00859,-0.000004,0.001589,1.039538,13.25636,538,-0.461028,6.405324,5.035223,0.627832,0.763686,4.609015,0.901828,4.247189,8.171268,1.026497,8.762821,0.899959,0.000498,0.869289,-0.133817,0.000897,10.8011,sad
0.027637,0.000136,1.721272,-18.54734,-8.357944,-9.075797,-0.068016,2.639361,-0.807315,3.806589,0.073015,0.09918,0.041582,0.146321,0.320428,0.897025,0.000003,0.002442,1.958562,24.99009,386,-0.716214,4.319429,8.39337,0.852557,0.852779,5.630622,1.250294,4.901414,10.76168,1.447449,9.828006,0.855436,0.000428,0.985021,-0.099895,0.000429,122.0273,sad
0.005424,0.000023,12.83385,-23.18564,4.488878,4.294436,-2.74289,-5.003554,-0.517932,-7.90552,0.043544,0.041034,0.034538,0.171657,0.409067,0.274738,0,0.000816,2.170851,66.01182,1975,-0.423064,16.28223,21.49805,0.469083,0.498039,7.367586,0.601483,4.979352,6.418007,0.722515,8.071604,0.769713,-0.000014,0.637844,-0.089848,0.000432,9.73033,sad
0.041664,0.000194,0.929203,-19.82751,-8.706426,-10.1713,0.395471,-3.193082,0.083222,-2.959311,0.089259,0.102672,0.033543,0.137617,0.344034,1.282763,-0.000011,0.002204,1.626951,10.67738,1747,-1.000386,8.019098,5.207477,0.340541,0.408587,3.383195,0.647298,3.578836,7.046828,0.930821,10.92062,0.908448,0.001426,0.731601,-0.122144,0.000506,19.40943,sad
0.009693,0.00007,14.90844,-26.57361,1.916354,1.3561,-1.217101,-1.2773,-0.406,-2.983332,0.025776,0.028264,0.024332,0.166228,0.417262,0.109993,0.000003,0.001208,-0.026576,32.70577,2451,-0.255881,10.44237,6.499706,0.662817,0.580429,4.89583,0.968409,5.307371,8.671843,1.082313,7.975837,1.085781,0.001091,0.821453,-0.144736,0.000611,7.062746,sad
0.013244,0.000077,9.933964,-17.88866,-2.175818,-1.217528,-0.089973,1.495339,-0.671885,-3.876232,0.05271,0.049342,0.030775,0.170448,0.639597,-0.648407,0.000005,0.001022,0.981956,9.351356,3,0.472964,6.648128,6.615349,0.625427,0.629734,4.087026,0.994351,4.224494,8.891962,1.3027,10.35966,1.191384,0.001767,1.043673,-0.132245,0.000779,8.338938,sad
0.032229,0.00061,0.781483,-20.41224,-9.290332,-10.11258,-0.081782,1.384991,-0.670656,2.380301,0.075788,0.077324,0.042276,0.118406,0.510419,0.168315,-0.000008,0.004963,0.67261,6.594299,2141,-0.133706,5.588637,6.179877,0.989389,0.945703,4.710804,1.390886,4.341605,8.761536,1.36211,11.20896,1.405018,-0.000808,1.239876,-0.168158,0.001901,5.17131,sad
0.011975,0.00012,12.91557,-22.80033,-0.040233,-2.312821,-1.338605,-2.159582,0.390934,-2.179523,0.055198,0.060846,0.045967,0.146621,0.71354,-0.673609,0.000001,0.001124,-0.095728,15.0001,1396,-0.903072,11.23054,7.241066,0.604999,0.945598,6.218527,0.963171,4.562014,12.21928,1.394621,10.69988,1.192648,0.006317,1.360167,-0.157199,0.000939,7.290842,sad
0.022141,0.000078,-6.24457,-20.69963,-12.19493,-12.00763,-0.286504,-0.355877,-0.006204,-1.697813,0.125031,0.126795,0.03669,0.133985,0.265609,0.756119,-0.000004,0.001914,1.722752,7.618509,177,-0.429599,3.994684,4.029649,0.55072,0.642924,2.978203,1.090053,3.558196,8.023614,1.22646,8.317607,1.123982,-0.000133,1.049471,-0.109707,0.000517,47.0505,sad
0.020126,0.000045,-0.918885,-21.04327,-6.500674,-6.033885,-1.291068,-7.347991,-0.843925,-6.217769,0.078423,0.077055,0.0414,0.175338,0.451569,0.194199,-0.000006,0.001601,-0.094695,13.27881,535,0.042768,7.255898,4.813431,0.657979,0.785086,3.970534,1.164307,3.094361,8.979429,1.331929,8.738092,1.397316,-0.004625,1.2352,-0.13237,0.001003,5.277961,sad
0.0245,0.000128,9.443051,-15.1028,-4.973573,-6.774075,0.257369,-2.964992,-0.252124,-0.231062,0.052769,0.066745,0.030082,0.145948,0.195925,0.925944,-0.00001,0.001328,1.184409,19.00323,1813,-1.008529,8.885809,5.639926,0.361545,0.36821,3.506875,0.526554,3.915788,7.215025,0.567469,7.502232,0.762909,-0.000207,0.600002,-0.126102,0.000364,17.42043,sad
0.004388,0.000018,15.54847,-21.7223,3.541519,3.965526,-0.475265,-8.094959,-0.510015,-1.063274,0.031121,0.023341,0.028794,0.163266,0.516462,-0.127013,-0.000002,0.000595,1.297811,28.84052,2436,-0.582938,11.91955,10.61602,0.37123,0.512771,6.450371,0.706169,5.270452,9.52582,0.886972,8.765853,0.718872,-0.003298,0.635211,-0.126984,0.000528,6.950854,sad
0.012187,0.000047,8.640555,-16.31705,-2.970589,-6.339342,-0.212231,-1.964804,-0.380781,-11.8591,0.051211,0.073134,0.036831,0.161815,0.524908,0.536329,0.000001,0.000927,1.619637,14.55752,517,-1.557298,12.19887,5.943974,0.449477,0.534396,3.820087,0.707119,3.575388,7.311564,1.084392,8.356105,0.920573,-0.000036,0.800154,-0.144169,0.000599,7.829793,sad
0.014114,0.000366,13.5052,-19.7002,2.039524,3.337887,-0.714951,-8.040525,-0.297824,-5.172864,0.051542,0.042582,0.032459,0.155716,0.562379,-0.133931,-0.000022,0.00159,1.05251,18.2199,2259,-0.787154,11.6389,11.4701,0.428044,0.542401,6.066194,0.675284,4.824129,8.889228,0.870015,9.956968,0.862283,0.009279,0.666743,-0.148697,0.00068,7.69131,sad
0.013302,0.000101,7.040802,-24.30167,-5.445714,-5.860157,-0.388338,-3.040438,0.045742,-0.707427,0.043397,0.048097,0.033639,0.143405,0.376823,0.619719,-0.000003,0.002087,0.873303,47.94827,805,-1.01477,12.36785,4.687239,0.564235,0.662202,4.454826,0.882451,4.293682,9.132297,1.212986,8.565243,1.169425,-0.003217,1.01486,-0.105928,0.000672,10.31798,sad
0.038502,0.000136,-2.196484,-18.17182,-10.77507,-11.2696,0.1926,2.523115,-0.856258,-3.278687,0.113899,0.119902,0.039078,0.138496,0.342642,0.882062,0.000003,0.00223,0.744216,7.092688,2982,-0.928784,5.591981,3.64463,0.345323,0.508473,3.294191,0.906489,3.622875,7.90649,0.909527,7.40581,0.941769,-0.00129,0.754449,-0.113144,0.00055,22.763,sad
0.045359,0.00035,-1.06352,-17.57348,-8.363183,-8.434182,-0.967883,-3.251921,-0.323897,-0.394459,0.075293,0.075336,0.031604,0.139818,0.287051,1.129248,0.000011,0.003845,0.680241,13.43325,336,-0.808474,7.616332,5.612354,0.292562,0.377713,3.664934,0.601332,3.242948,6.95419,0.747335,6.272372,0.8456,0.000093,0.645404,-0.091314,0.000452,48.06969,sad
0.008832,0.000043,6.444439,-19.38636,-2.300305,-3.905916,-1.051765,-2.932015,-0.78934,-9.537946,0.051915,0.056178,0.036859,0.171068,0.592055,0.036597,0,0.000678,2.226532,28.38843,1801,-2.290013,22.10524,11.56428,0.356895,0.387963,5.653812,0.700542,7.102432,9.388348,0.701971,6.610238,0.746461,0.000413,0.561361,-0.125997,0.000485,10.956,sad
0.005335,0.000015,8.572989,-12.63463,2.069618,2.696929,-1.289728,-3.999381,-0.542501,0.12925,0.032853,0.033375,0.017328,0.150545,0.409001,0.499864,-0.000001,0.000851,3.585745,30.45129,819,-1.697812,9.448272,4.387249,0.28538,0.474004,3.675611,0.607496,3.930258,8.315791,0.708931,8.666371,0.697353,0.00055,0.911369,-0.085664,0.00041,19.7707,sad
0.009827,0.000056,11.33836,-26.62426,-10.03749,-8.892141,0.081286,-11.72724,0.038054,-6.80786,0.088985,0.085152,0.082705,0.110139,0.401094,0.881687,0,0.001395,1.370712,9.946225,934,-2.414041,10.45537,7.834429,1.17766,1.234586,10.787,1.12111,6.522892,9.295668,1.353513,11.81195,1.399583,0.000477,1.132169,-0.157901,0.000713,12.84823,sad
0.021342,0.000066,9.877996,-9.94946,0.642899,3.484783,0.5471,-4.316096,0.396098,3.772654,0.034548,0.024069,0.019881,0.195966,0.521656,0.956056,0.000002,0.001163,0.190686,9.039725,747,-1.596351,14.10546,4.600896,0.235409,0.351268,3.406151,0.519607,3.352794,6.033235,0.680281,5.985313,0.787557,-0.003724,0.627425,-0.098733,0.000609,7.203022,sad
0.004875,0.000026,16.50773,-24.02714,-0.46264,1.935798,-0.362976,-5.685328,0.238408,-4.357333,0.048831,0.041926,0.052768,0.167877,0.399483,0.903826,0,0.000784,0.292122,43.62644,693,-1.720544,26.18498,10.06724,0.472272,0.44367,4.655528,0.708227,6.171893,9.17137,0.829469,6.873717,0.810174,0.002451,0.61761,-0.139683,0.000367,18.32478,sad
0.0045,0.000011,8.771981,-20.58035,-0.680521,-0.428022,-1.089392,-0.881479,-0.063229,-10.02502,0.032275,0.02624,0.029246,0.170954,0.429384,0.344694,0,0.000561,-0.301431,33.41754,1632,-0.151942,7.547389,6.060108,0.571477,0.598626,5.300111,0.905662,4.321427,8.636481,1.053445,9.550875,1.132967,0.000619,0.840255,-0.09613,0.000469,15.52404,sad
0.023448,0.000095,0.31817,-18.75589,-6.587448,-7.465629,-0.228786,-0.772079,0.338598,-3.842147,0.075072,0.08159,0.024587,0.164541,0.485015,0.5946,-0.000005,0.001384,2.261263,45.44571,641,-0.391174,6.891103,5.479112,0.318099,0.463117,3.856564,0.726022,3.435009,8.056049,0.910131,7.560878,0.919441,-0.005081,0.798517,-0.130895,0.00056,8.840369,sad
0.020478,0.000232,3.92139,-23.22189,-6.726383,-7.417634,-0.668927,-1.337518,-0.237163,-0.544747,0.064249,0.070115,0.066162,0.135459,0.317575,1.413002,0.000002,0.003338,0.13142,16.986,2426,-0.741075,7.370511,5.877523,0.858587,0.669995,3.956264,0.952531,3.740281,8.312542,0.980557,10.21761,1.146884,-0.000404,0.834474,-0.16904,0.000876,13.65358,sad
0.031135,0.000382,6.386456,-22.40355,-6.673822,-7.017858,0.043057,3.145908,-0.362653,-4.108938,0.061308,0.063889,0.037797,0.131071,0.321042,0.875723,0.000013,0.004273,1.77887,12.14746,917,-1.578741,5.920507,5.854744,0.588611,0.599167,3.374506,0.887773,3.04175,7.44937,1.200318,8.628933,1.080013,-0.001149,0.835974,-0.150767,0.000896,12.65615,sad
0.019407,0.000056,-3.109504,-15.63381,-8.369492,-7.849879,-0.224985,-6.360329,0.06227,-4.050321,0.088951,0.083736,0.028028,0.131525,0.322718,0.871594,0.000003,0.001601,1.070044,5.24742,1062,-0.320531,3.805472,4.198673,0.380393,0.756405,3.808651,0.895638,3.416273,8.166666,0.956051,7.148548,0.968775,0.002913,0.733477,-0.132261,0.000756,12.5283,sad
0.020346,0.000199,5.737079,-21.44578,-4.273762,-4.687608,-0.323999,-8.660824,-0.254536,-4.613675,0.059288,0.06482,0.031572,0.166094,0.540891,0.267833,0.000011,0.001558,0.178623,8.764492,2511,-1.744192,12.52262,6.400162,0.396554,0.449061,3.667873,0.713766,3.929235,7.745703,0.88446,8.836688,0.892373,-0.000431,0.841711,-0.158271,0.000685,7.86662,sad
0.026263,0.000212,6.746534,-14.39033,-7.384642,-7.969452,0.553275,-5.866773,-0.638072,-4.517134,0.075057,0.084179,0.037548,0.156496,0.444956,0.572531,-0.000005,0.002321,0.811027,6.655822,1437,-1.260642,7.161088,4.966536,0.420878,0.447033,4.468808,0.716043,4.3368,10.80141,1.143282,8.427908,1.114412,-0.001035,1.015721,-0.10972,0.000714,10.62453,sad
0.029931,0.000069,7.920103,-9.401898,-2.382981,-1.113691,0.164764,-3.716512,-0.449439,-4.042789,0.054867,0.040688,0.019288,0.153484,0.322847,0.68141,0.000007,0.001748,1.368224,6.744044,1319,-1.109657,4.634727,4.018808,0.420408,0.52021,3.580676,1.080814,3.901865,9.661858,1.211047,10.92854,0.911867,-0.000376,0.794862,-0.133536,0.000615,13.26856,sad
0.037058,0.000091,2.537163,-22.39726,-8.026517,-7.158941,-0.127839,-6.391165,0.085243,-7.444036,0.101173,0.086864,0.026319,0.142876,0.35504,0.368127,0.000006,0.001368,0.622617,4.945122,92,-0.391085,6.655334,4.740846,0.427939,0.499558,3.112203,0.711973,3.311476,7.231737,0.914357,7.08037,0.975856,-0.000917,0.79099,-0.118058,0.000587,8.997343,sad
0.040974,0.000327,7.22304,-20.34595,-9.270375,-7.70177,0.398058,-0.267227,0.257572,0.82461,0.093247,0.073662,0.051665,0.156141,0.345893,1.203355,0.000009,0.003765,0.485997,11.52616,476,-0.761036,9.786084,7.039916,0.457758,0.572206,3.777929,0.901046,3.408694,8.824154,1.09208,9.557508,1.223508,-0.001624,0.863943,-0.096606,0.00052,24.50335,sad
0.022055,0.000286,0.517199,-31.04252,-10.81929,-10.70844,-0.997063,0.93073,-0.320429,-0.791977,0.110511,0.107041,0.078452,0.136127,0.323643,0.837967,0.000003,0.003122,-0.054083,14.90644,229,-0.396486,8.996629,7.132909,0.662168,0.652218,4.19086,0.901319,4.087499,7.556875,1.069376,8.789901,0.95354,0.001753,0.80833,-0.122726,0.000862,11.90167,sad
0.019611,0.00015,-3.889326,-24.26949,-11.11763,-11.70021,-0.63699,-4.326819,-0.329995,-0.330726,0.127117,0.138538,0.072783,0.152502,0.389856,0.377395,0.000002,0.002208,0.780713,13.05548,1145,-0.855403,6.071795,4.908495,0.500101,0.493755,3.63466,0.923929,4.22786,8.042861,1.081258,8.162066,1.046522,0.00152,0.925447,-0.140861,0.000836,10.60818,sad
0.002847,0.000005,15.05379,-14.29688,4.496196,3.69665,-0.123994,-5.683023,0.270645,-9.05237,0.038672,0.044079,0.018181,0.204599,0.689152,-0.016738,0,0.000346,2.479754,17.03634,2154,-1.21642,7.630573,8.761642,0.554723,0.514544,4.726278,0.787522,6.106471,8.94733,1.028083,11.10233,1.04615,-0.003212,1.389554,-0.113999,0.000792,5.253844,sad
0.023078,0.000165,4.712771,-18.65851,-3.556917,-4.368892,-1.189755,-4.433325,-0.273566,0.90394,0.055617,0.06328,0.031838,0.165756,0.410685,0.517462,-0.000005,0.003326,2.867218,25.56395,1195,-2.24037,12.87821,5.204952,0.323622,0.545078,4.071583,0.691534,3.35471,6.880324,1.002118,7.77167,0.958562,0.000441,0.866805,-0.138631,0.000766,8.514253,sad
0.00665,0.000019,5.450092,-21.4438,-0.788965,-1.754205,-1.776781,-6.391532,0.198207,-9.188781,0.049236,0.047195,0.031144,0.148478,0.517849,0.149055,0.000013,0.000587,5.215347,71.16264,2335,-1.37041,20.54921,11.12716,0.201569,0.332557,4.433407,0.434944,4.256061,7.548023,0.659228,7.192344,0.574386,0.00244,0.546138,-0.137316,0.000419,9.780597,sad
0.007596,0.000025,13.06899,-24.53609,0.266957,2.403748,-0.829147,-10.28979,0.241692,-16.89284,0.056437,0.053927,0.045573,0.148072,0.595201,-0.24591,0,0.000798,0.972455,19.02555,1826,-0.538793,10.68041,7.612161,0.471531,0.43814,4.744939,0.810123,4.623341,8.80963,0.887707,10.61454,1.055683,0.004847,0.845229,-0.109138,0.000709,6.445145,sad
0.050372,0.000347,3.440076,-24.8006,-11.48913,-10.13194,1.070886,-0.577244,0.203228,-1.635208,0.111368,0.094107,0.047266,0.13148,0.349275,1.146956,-0.000003,0.003725,0.797619,4.326889,106,0.412351,13.09474,4.903639,0.885439,0.795329,3.878833,1.228311,4.092927,11.01067,1.475533,9.598112,1.24896,-0.002572,0.967515,-0.117734,0.000779,14.85753,sad
0.014015,0.000058,2.537757,-18.61027,-6.348908,-4.856968,-0.273016,-1.053423,-0.75832,-4.032641,0.067756,0.039995,0.045245,0.139414,0.307563,0.864553,-0.000003,0.001657,1.634764,10.15,1422,-1.430294,6.657035,7.513668,0.565683,0.523468,3.078939,0.839631,3.251953,7.659409,1.269408,8.913252,1.322072,0.001762,1.186736,-0.111912,0.000593,19.31993,sad
0.009854,0.00003,6.389052,-21.71364,-4.119864,-5.422968,-0.753214,0.311182,-0.175481,0.460145,0.03698,0.031995,0.03032,0.140165,0.315548,0.905167,0.000003,0.00116,0.816621,11.01618,1443,-1.255416,6.128311,5.518583,0.811834,0.613536,3.786613,0.740094,3.513491,7.006351,0.878576,7.551679,0.89141,0.003047,0.786853,-0.13705,0.000555,33.27869,sad
0.011515,0.000232,8.282917,-20.62151,-3.678426,-4.350819,-0.126624,-3.154045,0.225005,-1.597037,0.073295,0.078182,0.050907,0.161225,0.666231,-0.471912,0.000002,0.001304,-0.013113,21.52635,2406,-1.169715,11.13719,8.002638,0.592495,0.788213,8.553696,0.835935,4.943449,8.158125,0.845633,8.847157,1.083876,0.001359,0.748529,-0.156718,0.00083,8.056391,sad
0.015417,0.000167,8.610455,-22.32342,-3.134843,-4.007653,-0.793482,-2.504792,-0.284555,-0.241167,0.026824,0.019283,0.027639,0.133635,0.550005,-0.399489,0.000007,0.002042,0.862313,15.78782,2930,-1.405817,8.288302,6.808842,0.699714,0.659908,4.781822,0.964559,4.365544,9.881339,1.026451,9.07946,1.196615,-0.00034,1.024273,-0.15996,0.001148,7.164709,sad
