@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.113447,0.526682,3.845357,0.39092,0.300277,0.618224,0.788009,1.248418,2.691166,0.837638,0.468892,0.233118,0.240479,0.232273,0.047421,1649.520906,0.018055,0.315274,0.194159,0.483657,0.548359,1.080514,0.108621,0.078127,0.057312,0.055241,0.107968,0.305961,0.127249,0.026552,0.030447,0.058951,130.75,1.006242,77.14894,5.483634,1.506532,0.584078,0.855178,0.898078,0.059651,37.23065,4.990685,302.2236,0.461182,0.011391,0.026394,0.267307,0.000211,0.00484,1861.454,0.664457,0,0.920107,0.115127,0,0.073559,0.002686,836.5213,277709.9
0.067773,0.338636,4.04695,0.332228,0.300917,0.566196,0.752477,1.187457,2.700106,1.112843,0.453467,0.226209,0.229541,0.203371,0.039535,18678.610128,0.023568,0.699456,0.452707,0.480587,0.715708,1.74985,0.123177,0.12045,0.075211,0.078039,0.102893,0.309131,0.188388,0.041557,0.046227,0.062392,151,1.0054,68.79725,4.388993,1.325015,0.663292,0.648833,0.877611,0.042843,31.39178,5.784667,226.9056,1.151841,0.040064,0.107312,0.133827,0.000278,0.003871,1807.48,1.299162,0,0.740346,0.105712,0,0.192362,0.005103,610.6095,488611.9
0.071535,0.637052,3.836088,0.365217,0.226082,0.590458,0.737673,1.166013,2.722459,0.798651,0.475535,0.212359,0.201157,0.208104,0.031488,40451.468016,0.010136,0.323009,0.289257,0.43762,0.585422,2.55498,0.101256,0.094292,0.049416,0.061309,0.102133,0.312774,0.104312,0.027503,0.029221,0.05401,157,1.003316,76.10955,5.028087,1.408019,0.573331,0.735775,0.893859,0.072526,67.63356,5.328708,88.37401,0.490611,0.014933,0.039473,0.034827,0.000167,0.004617,3645.073,0.425171,0,0.770972,0.066424,0,0.176692,0.003399,563.043,44523.45
0.140201,-0.287796,3.931917,0.35886,0.135128,0.602523,0.747271,1.148855,2.688732,0.697067,0.467619,0.219338,0.204971,0.180991,0.025801,45806.216704,0.023428,0.418567,0.302594,0.310242,0.505268,3.158915,0.132074,0.090625,0.081733,0.064714,0.101498,0.306021,0.110368,0.033245,0.029618,0.052483,137,1.003215,102.3021,6.543449,1.568852,0.492536,0.969224,0.892815,0.06507,22.72408,5.063385,66.99298,0.425774,0.008414,0.005571,0.023999,0.000086,0.010019,443.9478,0.186407,0,0.830892,0.135046,0,0.140604,0.004692,1310.579,97838.25
0.116599,0.205443,3.28854,0.486798,0.295155,0.626154,0.777906,1.225872,2.701272,0.744066,0.437965,0.214377,0.20956,0.182329,0.032016,9043.00544,0.032497,0.522203,0.260833,0.345816,0.481859,2.06309,0.091775,0.086233,0.07468,0.063803,0.104198,0.306372,0.133544,0.030013,0.024469,0.064652,143,1.004299,131.4,7.484141,1.5392,0.647403,2.194544,0.90512,0.155219,78.10064,6.358264,1371.83,3.217119,0.027794,0.017816,0.844277,0.000066,0.020994,5439.935,0.616229,0,0.89747,0.128296,0,0.092079,0.004024,931.912,365507.7
0.090551,0.832738,3.940006,0.393942,0.193245,0.626259,0.800173,1.222297,2.65387,0.937893,0.436791,0.222012,0.204781,0.211045,0.043376,22881.838601,0.026105,0.612934,0.33734,0.577843,0.49788,2.02746,0.147151,0.11472,0.050127,0.061936,0.109131,0.300512,0.139479,0.039683,0.032215,0.060055,114.5,1.006399,76.62907,5.431744,1.477954,0.651728,0.874138,0.890737,0.054505,42.85577,5.170051,469.7901,1.696883,0.036246,0.083945,0.352807,0.000296,0.005553,2620.998,1.073554,0,0.950067,0.144369,0,0.047472,0.002517,719.3692,516754.1
0.12586,0.462615,3.889351,0.348853,0.179579,0.639044,0.780178,1.173436,2.650146,0.777149,0.475841,0.213986,0.21981,0.203289,0.03671,43097.881217,0.032937,0.266283,0.285078,0.431785,0.556766,7.285962,0.096101,0.087787,0.056655,0.069565,0.104538,0.302561,0.129491,0.03001,0.025798,0.054213,126,1.003853,105.1653,6.70867,1.55271,0.52564,1.207851,0.894398,0.130827,73.43676,5.472219,349.8703,1.596731,0.023016,0.014123,0.246319,0.000112,0.013045,3774.209,0.424525,0,0.928762,0.095725,0,0.066208,0.002574,1059.862,396349.7
0.039167,-0.396833,4.02852,0.386468,0.378046,0.55267,0.741493,1.255288,2.685208,0.987516,0.449778,0.21401,0.207213,0.174245,0.028779,17614.50973,0.008122,0.434695,0.674156,0.575539,0.685346,1.295298,0.112876,0.104421,0.070659,0.06371,0.105624,0.304927,0.189656,0.043456,0.03903,0.051085,137,1.005163,56.35631,3.619567,1.192601,0.741787,0.456415,0.874396,0.055035,42.35477,6.469869,184.7913,0.496853,0.020663,0.086693,0.06432,0.000401,0.003738,1252.636,1.784429,0,0.956724,0.102612,0,0.04143,0.002254,310.133,32840.49
0.078881,0.184556,3.371495,0.484029,0.292688,0.631093,0.797617,1.244958,2.695812,0.81852,0.417039,0.202462,0.216961,0.184445,0.044119,4649.585695,0.017264,0.335403,0.355608,0.314133,0.582376,1.180239,0.125178,0.09654,0.053019,0.058294,0.10799,0.30658,0.107261,0.03096,0.019561,0.05662,139,1.003497,77.9434,5.294391,1.43449,0.757469,1.20869,0.904153,0.076972,22.65021,5.42981,203.8485,0.607467,0.012998,0.028392,0.305239,0.000084,0.010422,816.568,0.535582,0,0.836218,0.114677,0,0.137048,0.005095,473.8151,150622.3
0.075039,0.132658,3.31302,0.485981,0.355935,0.631934,0.783154,1.237883,2.713959,0.729344,0.482957,0.241581,0.235806,0.241797,0.048857,1973511.224606,0.035283,0.705169,0.340243,0.466979,0.522152,1.407311,0.106755,0.089852,0.069103,0.074827,0.111054,0.311931,0.114618,0.026674,0.031633,0.056693,132.5,1.005409,64.98083,4.923666,1.460225,0.756073,0.840873,0.889771,0.048311,10.88699,4.913999,303.5476,1.044374,0.041697,0.137565,0.320209,0.000496,0.015757,431.6608,1.265278,0,0.740346,0.100305,0,0.192362,0.005804,636.1483,522113.3
0.075814,0.799141,3.504413,0.435573,0.276051,0.582806,0.781116,1.218216,2.702566,0.716432,0.457499,0.208737,0.203516,0.18716,0.039619,10710.766274,0.013492,0.410152,0.280125,0.302884,0.62159,2.158757,0.118798,0.090422,0.056204,0.054169,0.108736,0.309138,0.14973,0.026716,0.021587,0.060147,124.5,1.004826,77.60588,5.069181,1.400501,0.702022,0.989653,0.901815,0.095185,69.47845,5.516979,278.603,0.54695,0.006548,0.061514,0.281613,0.000138,0.007954,4986.365,0.42129,0,0.879494,0.104773,0,0.106055,0.003623,509.6414,64275.45
0.096902,0.554837,3.359543,0.492538,0.293912,0.672277,0.825081,1.220499,2.706108,0.79836,0.446327,0.230542,0.217991,0.198788,0.04435,13725.175029,0.018764,0.318596,0.308522,0.357161,0.507253,1.021565,0.079782,0.091794,0.063005,0.063497,0.108951,0.308743,0.127832,0.041173,0.026811,0.062618,123,1.005973,77.07664,5.858604,1.555059,0.556342,0.880119,0.89002,0.081711,26.84272,4.676983,240.1254,1.015141,0.019454,0.012793,0.296356,0.000112,0.010794,1017.431,0.223905,0,0.914115,0.078035,0,0.078561,0.002332,586.8905,146637.1
0.114881,0.5779,3.379496,0.487289,0.27043,0.633054,0.772101,1.134246,2.690949,0.707173,0.451863,0.231978,0.203641,0.214071,0.033671,161297.576009,0.029284,0.310841,0.299373,0.543114,0.448268,1.224579,0.102163,0.094133,0.072643,0.065788,0.104849,0.306516,0.140634,0.032503,0.033536,0.056534,137.5,1.004931,91.43837,6.180583,1.537116,0.53753,1.251704,0.884721,0.129147,38.21519,5.084526,379.0337,1.606524,0.023929,0.016751,0.209449,0.000185,0.03258,2255.928,0.692408,0,0.933422,0.144507,0,0.062187,0.003405,1058.194,280834.3
0.041028,-0.646484,3.542654,0.45498,0.330998,0.605671,0.743224,1.261141,2.71202,0.876064,0.452872,0.217832,0.217777,0.189259,0.029332,8610.710166,0.007801,0.365437,0.261212,0.388697,0.491604,1.120996,0.102345,0.098651,0.061506,0.058412,0.105761,0.309907,0.119218,0.034778,0.033629,0.050541,152,1.009046,63.16156,4.314391,1.303513,0.833797,0.784886,0.897529,0.092052,73.39459,5.990944,174.4985,0.825665,0.021531,0.116329,0.228612,0.000245,0.005847,4993.879,0.652595,0,0.813582,0.076191,0,0.151767,0.002794,249.1898,24413.72
0.081013,0.500517,3.615889,0.434979,0.29851,0.56181,0.729693,1.138559,2.696528,0.59939,0.400027,0.220356,0.213536,0.196945,0.022788,120528.427785,0.010948,0.299837,0.273464,0.479819,0.626364,1.532485,0.11176,0.107473,0.06782,0.055736,0.101867,0.30927,0.141081,0.037845,0.027493,0.054024,150,1.00279,88.061,5.09645,1.353532,0.649695,1.122705,0.896722,0.105097,56.6885,6.067569,86.4033,0.338943,0.006878,0.019787,0.124835,0.00012,0.008865,2827.777,0.229136,0,0.637151,0.089164,0,0.231344,0.006305,637.2141,28238.27
0.071235,-0.007237,4.012758,0.343642,0.364016,0.515948,0.680031,1.137473,2.735127,0.898249,0.425665,0.210742,0.213568,0.190828,0.025174,749444.146704,0.017573,0.387834,0.399655,0.493688,0.821039,2.24369,0.115796,0.144924,0.107581,0.055956,0.112801,0.30789,0.159823,0.041062,0.04025,0.04421,151,1.002921,78.22321,4.35071,1.254223,0.674071,0.806162,0.875959,0.168955,182.8513,6.419752,1020.938,2.730142,0.042571,0.048171,0.223437,0.000487,0.017496,20917.53,1.452715,0,0.844874,0.11455,0,0.13115,0.004283,646.8567,140861.4
0.137885,0.442582,3.386516,0.464546,0.201502,0.632371,0.791244,1.219704,2.690438,0.926186,0.461449,0.22539,0.215442,0.210886,0.041422,26295.145828,0.026493,0.528362,0.247578,0.406767,0.543589,1.686814,0.091074,0.094121,0.063678,0.061839,0.109362,0.30595,0.123871,0.037349,0.029914,0.052903,130,1.006311,97.65998,6.776028,1.613668,0.536017,1.074196,0.897936,0.08445,23.41788,4.87368,596.2243,2.293023,0.023301,0.028,0.135268,0.000144,0.012687,901.8856,0.235694,0,0.796937,0.110054,0,0.161936,0.00499,1311.835,350543.1
0.128474,0.455931,3.706951,0.436336,0.229185,0.639469,0.796211,1.251168,2.683769,0.748276,0.483613,0.212721,0.226458,0.216303,0.045161,3783.490998,0.019277,0.298004,0.218105,0.317011,0.673892,1.174499,0.104419,0.104713,0.054074,0.062605,0.112275,0.305121,0.117553,0.029765,0.032625,0.056465,134.5,1.003421,91.26382,6.302074,1.56577,0.562357,1.136778,0.897374,0.104408,38.30683,5.052284,140.6424,0.469352,0.012511,0.013436,0.211032,0.000169,0.014837,2473.719,0.401355,0,0.814248,0.108134,0,0.151349,0.004562,934.916,277169.1
0.088692,0.819341,3.648288,0.441747,0.277686,0.632049,0.778532,1.2433,2.706699,0.933499,0.487605,0.235574,0.224694,0.222775,0.068813,49740.813202,0.013991,0.301186,0.276536,0.406271,0.808953,1.758558,0.091114,0.124492,0.057118,0.062596,0.110827,0.307166,0.099847,0.032233,0.033871,0.054923,126,1.016391,73.03499,5.46728,1.516856,0.553228,0.924678,0.896119,0.057116,26.59149,4.773904,339.7252,0.821468,0.014669,0.073564,0.754726,0.000214,0.007171,1102.741,0.672799,0,0.791611,0.093654,0,0.165073,0.004604,653.5739,342827.3
0.140049,0.518209,3.570515,0.473964,0.273144,0.649068,0.800729,1.260345,2.694143,0.762976,0.383505,0.228468,0.224062,0.214711,0.048164,3631.635678,0.039197,0.370164,0.230056,0.462108,0.559637,1.080493,0.096608,0.108562,0.057051,0.061021,0.114416,0.306767,0.139361,0.030187,0.040064,0.055844,144.5,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
0.081165,0.620077,3.347134,0.49178,0.320282,0.645071,0.798954,1.227554,2.68924,0.645133,0.454856,0.240646,0.236632,0.211919,0.040083,42514.268157,0.017924,0.412366,0.267419,0.415403,0.544089,1.366466,0.093902,0.100629,0.064043,0.057876,0.107488,0.307656,0.148628,0.033849,0.032235,0.059672,136.5,1.004933,79.22617,5.446147,1.46268,0.676025,1.020884,0.899263,0.043847,14.86748,5.243873,188.2268,0.635258,0.011994,0.050132,0.23723,0.000132,0.006675,455.6682,0.4474,0,0.91478,0.127871,0,0.078009,0.003627,575.7325,103615.3
0.173562,-0.029438,3.287806,0.490153,0.236572,0.676113,0.805097,1.209389,2.685935,0.83153,0.447725,0.232381,0.241827,0.206335,0.037647,17966.849596,0.029522,0.329288,0.255868,0.360139,0.52909,1.520824,0.11377,0.070259,0.057878,0.067545,0.105199,0.305424,0.15965,0.03737,0.023057,0.05959,137,1.003911,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.062748,-0.331986,4.09568,0.346135,0.176206,0.662187,0.783483,1.2199,2.573616,0.881011,0.456701,0.238084,0.233628,0.183227,0.033237,22268.841268,0.01527,0.782597,0.457633,0.49173,0.500345,1.646721,0.115124,0.121321,0.063522,0.081967,0.105423,0.293147,0.132648,0.032668,0.029063,0.05613,126,1.004262,68.46625,4.778518,1.373638,0.68466,0.829686,0.8875,0.04219,26.88909,5.523455,171.0493,0.718551,0.021408,0.074199,0.167712,0.000227,0.004295,954.8573,0.563309,0,0.993342,0.11336,0,0.006618,0.00222,434.9186,226915.3
0.110052,0.173748,3.448548,0.460873,0.271546,0.625025,0.796787,1.238956,2.703103,1.131171,0.414866,0.224326,0.236319,0.206385,0.052497,48859.348216,0.037412,0.498627,0.409937,0.427894,0.587149,1.606652,0.109956,0.089591,0.052731,0.065277,0.116478,0.30818,0.101684,0.040084,0.033781,0.051837,120,1.008373,76.70781,5.605342,1.520041,0.661679,1.01575,0.894866,0.105647,49.12878,4.958092,375.7266,1.521704,0.032651,0.062438,0.453748,0.000251,0.028715,10457.88,0.997308,0,0.72237,0.093927,0,0.200685,0.005063,927.8353,788773.2
0.110879,-0.084938,3.432847,0.501526,0.249527,0.662428,0.792374,1.24301,2.693239,0.660469,0.410259,0.207341,0.204674,0.184181,0.028057,682.059795,0.013492,0.31843,0.193767,0.298937,0.493135,1.165434,0.09707,0.076488,0.050513,0.061648,0.109357,0.305673,0.132812,0.035195,0.02935,0.059728,128,1.004437,91.16558,6.067632,1.511489,0.64389,1.259661,0.906087,0.134852,78.59958,5.397476,90.62209,0.207459,0.004329,0.006317,0.131793,0.000057,0.013413,6452.016,0.179753,0,0.942743,0.110653,0,0.054015,0.003035,677.9212,68694.89
0.063756,0.967751,4.494566,0.276507,0.242066,0.58818,0.764179,1.216373,2.691596,1.040523,0.479702,0.2314,0.238516,0.216305,0.058548,46710.425283,0.015825,0.433392,0.408479,0.519541,0.526943,2.095197,0.120991,0.088532,0.075656,0.060049,0.109755,0.308089,0.184069,0.037565,0.040004,0.051506,147,1.004956,76.46366,4.915347,1.369039,0.674419,0.799809,0.891297,0.06357,63.92896,5.783996,394.5902,0.976241,0.0201,0.143475,0.220923,0.000265,0.005342,5988.682,0.940105,0,0.885486,0.093914,0,0.101468,0.002346,502.2791,140712.9
0.059068,0.275395,3.373209,0.488822,0.286712,0.62334,0.799206,1.231168,2.723984,0.799372,0.465812,0.204799,0.209393,0.209667,0.041258,4802.709999,0.015434,0.19635,0.233704,0.383758,0.688083,1.240985,0.087687,0.077305,0.068474,0.059523,0.108006,0.312746,0.136087,0.042285,0.025816,0.060947,140,1.007909,63.91194,4.689738,1.397723,0.722635,0.739863,0.896871,0.064755,36.5204,5.211188,262.7924,1.080089,0.031703,0.068093,0.256538,0.000226,0.009668,2226.83,1.209044,0,0.861518,0.103402,0,0.119384,0.004138,515.4467,398784.9
0.071528,0.687063,4.18154,0.321665,0.246053,0.575714,0.773759,1.184814,2.599553,0.942231,0.496586,0.226032,0.239904,0.212997,0.035287,313654.719015,0.012215,0.333015,0.266688,0.36966,0.466762,1.706567,0.121484,0.088324,0.053559,0.059817,0.107889,0.296561,0.153684,0.027812,0.028303,0.052724,159.5,1.005451,73.99815,4.770781,1.349455,0.685088,0.929141,0.894664,0.059903,39.01492,5.827564,267.8648,0.723573,0.018684,0.078373,0.210467,0.00021,0.004312,2216.109,0.945993,0,0.91478,0.112177,0,0.078009,0.003624,477.2511,98697.24
0.089969,0.114555,3.57675,0.448253,0.317378,0.569809,0.725824,1.204892,2.709031,0.932989,0.454009,0.226204,0.218205,0.20255,0.036512,53743.565013,0.034105,0.360987,0.334995,0.448281,0.509799,1.178704,0.103945,0.097982,0.072312,0.052799,0.112047,0.310782,0.137895,0.034429,0.034992,0.059835,111,1.005207,81.13407,5.016072,1.379948,0.724871,0.877336,0.88732,0.089745,57.60642,5.793717,689.3111,2.326849,0.049634,0.055987,0.212614,0.000198,0.008613,4373.619,1.39202,0,0.817577,0.10759,0,0.149245,0.0046,790.6025,702166.3
0.121847,0.390081,3.266399,0.508752,0.28409,0.654002,0.802163,1.258006,2.681523,0.689074,0.438381,0.2203,0.213814,0.200439,0.039688,2179.266442,0.017177,0.338935,0.309209,0.376144,0.434969,1.08183,0.084898,0.08883,0.065937,0.065596,0.107552,0.30537,0.159527,0.029024,0.02835,0.059997,157,1.004595,89.28815,6.269574,1.564844,0.618014,1.271052,0.903058,0.130209,42.80465,5.02668,78.30661,0.299389,0.007906,0.008775,0.147569,0.000088,0.019361,2433.459,0.199697,0,0.901465,0.136625,0,0.088885,0.003574,871.4652,197681.8
0.056453,1.007476,3.406327,0.477355,0.357246,0.595792,0.755537,1.195147,2.711971,0.914038,0.444669,0.20866,0.216467,0.198996,0.048183,34083.183049,0.013017,0.449363,0.281549,0.366255,0.451357,1.031098,0.097035,0.075496,0.07319,0.054168,0.102577,0.309804,0.121455,0.030208,0.032193,0.056843,118,1.010104,65.91827,4.678347,1.366765,0.87508,0.788243,0.89041,0.056671,38.89968,5.377218,632.692,2.374032,0.044383,0.091647,0.329274,0.000336,0.007619,4773.023,0.885355,0,0.877497,0.108014,0,0.107568,0.002917,504.7218,275090.4
0.091108,0.782532,2.949346,0.553728,0.297647,0.566364,0.728197,1.172552,2.704664,0.973334,0.479047,0.219912,0.21722,0.200003,0.053089,619960.054038,0.049358,0.868468,0.773362,0.407631,0.472678,1.542375,0.127593,0.099947,0.06121,0.057632,0.101935,0.309792,0.147493,0.037121,0.028196,0.056029,156.5,1.007043,82.92876,5.160676,1.412433,0.870274,1.054713,0.889808,0.076803,16.88264,5.423,622.1739,1.203461,0.035021,0.145366,0.193759,0.000208,0.012269,810.6726,1.563406,0,0.557923,0.094387,0,0.246809,0.007536,890.4293,621092.8
0.080108,0.092138,3.519576,0.44513,0.148566,0.584283,0.734037,1.177049,2.556892,0.835501,0.422064,0.201202,0.21657,0.208251,0.036433,185963.180553,0.011635,0.260483,0.191622,0.343944,0.465424,1.796972,0.08539,0.082378,0.043793,0.058383,0.10139,0.291011,0.162332,0.033253,0.02698,0.052248,144,1.006492,78.43663,4.91146,1.351753,0.794012,1.123467,0.901004,0.057559,12.11881,5.854562,239.3532,0.908817,0.02092,0.050689,0.210613,0.000129,0.008428,372.3361,0.606802,0,0.972703,0.113262,0,0.02657,0.002999,612.6474,112598.2
0.120859,0.30125,3.375953,0.492695,0.268416,0.621397,0.737695,1.223545,2.702991,0.606463,0.452178,0.213016,0.213911,0.185887,0.032015,1739.559469,0.011192,0.268731,0.148415,0.323358,0.441934,1.306415,0.08399,0.084103,0.058035,0.05805,0.109045,0.308286,0.123022,0.031946,0.03043,0.057049,126.5,1.003077,94.63268,6.098696,1.511487,0.663202,1.25155,0.905204,0.12802,44.50192,5.380247,68.09956,0.095089,0.004233,0.013966,0.090877,0.000032,0.014423,1405.501,0.215293,0,0.923435,0.137296,0,0.07075,0.003658,909.9395,51872.63
0.151728,0.228008,3.056812,0.548279,0.223148,0.643981,0.781972,1.178004,2.673738,0.637537,0.397814,0.208858,0.213968,0.208108,0.032775,69914.177424,0.018693,0.28142,0.344727,0.332694,0.402604,1.331997,0.095958,0.08306,0.053671,0.060729,0.105994,0.303386,0.110667,0.03542,0.033131,0.059384,138.5,1.005785,97.40958,6.465776,1.565808,0.579642,1.29639,0.890828,0.209275,46.71487,5.022638,177.8452,0.427993,0.005994,0.004075,0.295581,0.000096,0.03642,1995.695,0.289311,0,0.872836,0.142025,0,0.111067,0.004592,1222.173,165876.5
0.168453,-0.11516,4.128197,0.38671,0.232527,0.648876,0.785976,1.180166,2.669352,0.663569,0.395537,0.198998,0.209868,0.181648,0.031375,48230.379373,0.031468,0.216857,0.330524,0.350568,0.639697,1.612219,0.099323,0.110325,0.061127,0.07009,0.109919,0.30324,0.172564,0.033177,0.030652,0.055621,149.75,1.004157,105.7266,7.084642,1.625781,0.472519,1.155612,0.89537,0.134282,60.09341,5.010552,141.4347,0.70685,0.009603,0.005915,0.09833,0.000048,0.01787,3073.247,0.123744,0,0.691079,0.091458,0,0.213631,0.005655,1403.105,190730.5
0.102349,0.020196,3.99988,0.281432,0.184821,0.591992,0.760051,1.192843,2.659553,0.929249,0.432954,0.202638,0.223141,0.175714,0.027211,61073.258795,0.026459,0.540448,0.378373,0.471512,0.608728,3.762873,0.131175,0.099604,0.116294,0.06192,0.110063,0.301485,0.165017,0.039044,0.040641,0.056217,143.5,1.002533,71.22282,4.95915,1.443206,0.458236,0.462395,0.88143,0.087558,72.98109,4.785826,457.2705,1.162636,0.020873,0.025362,0.052026,0.000202,0.006074,3004.701,0.862994,0,0.513981,0.062191,0,0.249971,0.004849,899.2566,327925.3
0.046174,0.638605,3.881814,0.344897,0.397167,0.541572,0.709175,1.172311,2.715863,0.782814,0.425588,0.215056,0.212203,0.203816,0.036128,101528.520849,0.014847,0.47531,0.52716,0.402211,0.659257,2.203518,0.124677,0.134187,0.104286,0.056,0.110879,0.312203,0.154457,0.038421,0.041351,0.056298,155.25,1.003282,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1
0.125767,-0.077991,3.622809,0.435608,0.262907,0.631995,0.792101,1.234255,2.696928,0.678406,0.412383,0.208636,0.218647,0.195397,0.033025,3527.537567,0.021296,0.241445,0.256917,0.378129,0.519381,1.484574,0.100478,0.08792,0.058384,0.060125,0.105287,0.306848,0.114608,0.031301,0.028868,0.057605,136,1.005904,102.1094,6.580778,1.549412,0.562936,1.367383,0.899903,0.105906,52.44252,5.444908,370.0481,1.074545,0.013845,0.015887,0.32706,0.00011,0.011238,2831.448,0.390464,0,0.923435,0.109783,0,0.07075,0.004278,1005.106,221166.4
0.082155,0.329909,3.773734,0.3933,0.218021,0.592182,0.735344,1.149199,2.668092,0.654959,0.401934,0.230675,0.223787,0.207335,0.031721,282457.224063,0.012133,0.269921,0.341155,0.412642,0.496908,2.463964,0.102563,0.092058,0.055311,0.056424,0.098805,0.303905,0.138818,0.044146,0.033741,0.053321,132.5,1.003884,92.90212,5.443299,1.383737,0.623884,1.191731,0.900197,0.1122,60.1676,6.07301,196.1678,0.499967,0.007382,0.015454,0.099633,0.000112,0.011372,2456.705,0.386343,0,0.923435,0.105268,0,0.07075,0.002704,630.0223,59551.34
0.10417,0.186197,3.812946,0.418554,0.242959,0.652147,0.819076,1.250811,2.698899,1.210165,0.51334,0.236657,0.229683,0.215329,0.053175,3834.323762,0.030931,0.314957,0.242943,0.402219,0.557159,1.549971,0.08422,0.079288,0.050062,0.065864,0.115821,0.306699,0.14316,0.029992,0.02481,0.050192,134.25,1.012286,62.82077,5.144563,1.529688,0.672418,0.644615,0.888635,0.043882,12.52606,4.589506,282.04,1.490459,0.057495,0.088441,0.432989,0.000228,0.007715,242.5283,1.466154,0,0.836884,0.123616,0,0.1366,0.004409,901.0443,1376455
0.0672,0.324076,3.709949,0.382742,0.323484,0.614815,0.782978,1.25481,2.705473,0.834942,0.47038,0.232993,0.23836,0.216511,0.048645,4173.37768,0.020663,0.499436,0.428845,0.412239,0.779775,1.267609,0.125102,0.130259,0.079267,0.057611,0.105799,0.307093,0.186687,0.040727,0.038621,0.066492,130,1.005579,60.99815,4.605294,1.406155,0.803411,0.834947,0.893749,0.041592,27.38607,5.160599,263.6277,0.78013,0.025621,0.174622,0.297922,0.000304,0.004189,1769.494,1.290657,0,0.798935,0.10271,0,0.160745,0.004958,409.8266,213168.9
0.124602,0.517381,3.563542,0.410997,0.176744,0.627207,0.780045,1.190899,2.611809,0.605258,0.391864,0.21526,0.194963,0.178862,0.03058,68704.537807,0.039101,0.297405,0.179031,0.435697,0.515894,1.537113,0.085859,0.077107,0.056452,0.059831,0.111216,0.29696,0.127758,0.033216,0.027217,0.053324,124,1.008076,92.94714,6.520454,1.581591,0.505367,0.814001,0.893695,0.238066,130.5638,4.969703,410.277,3.747847,0.063026,0.00762,0.080161,0.00021,0.020017,8616.534,0.455346,0,0.937417,0.114145,0,0.058706,0.002075,1135.583,873910
0.084545,0.674409,3.492898,0.492092,0.241195,0.598267,0.773009,1.211514,2.708114,0.540577,0.444136,0.208744,0.21247,0.18903,0.043766,4699.078823,0.014863,0.275885,0.236347,0.277378,0.684753,1.602444,0.095464,0.092579,0.048824,0.057172,0.11053,0.307896,0.163243,0.027679,0.024157,0.053716,150.5,1.007947,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3
0.05895,0.562971,3.91355,0.365851,0.319544,0.579429,0.740982,1.201864,2.689398,0.628949,0.455984,0.222516,0.233289,0.196608,0.033744,24165.243371,0.015528,0.282422,0.347378,0.413541,0.668361,1.196179,0.095951,0.129292,0.07642,0.056616,0.105352,0.307076,0.115525,0.032331,0.034105,0.051662,142.5,1.003369,63.33444,4.233597,1.306139,0.666171,0.595505,0.89717,0.099986,54.54367,5.535001,104.7421,0.392941,0.012115,0.042828,0.141411,0.000146,0.006508,2028.126,0.482789,0,0.922104,0.082117,0,0.071876,0.002145,390.9108,64422.6
0.067398,0.657996,3.978515,0.346534,0.312557,0.560991,0.744094,1.188214,2.700116,0.918365,0.462402,0.224253,0.228768,0.204873,0.03305,23874.085225,0.013115,0.285239,0.383555,0.474103,0.552699,1.896147,0.136411,0.112514,0.067385,0.059012,0.104907,0.306773,0.193941,0.035372,0.027504,0.055585,156.5,1.004081,78.96301,4.873874,1.356811,0.615547,0.853546,0.888745,0.092306,67.52519,5.879764,309.5734,0.70808,0.014246,0.067271,0.259338,0.000264,0.009745,5576.61,0.712529,0,0.840879,0.095286,0,0.133891,0.003975,557.0013,66706.44
0.110861,0.705547,3.434875,0.476009,0.253274,0.662087,0.827174,1.230266,2.678953,0.98551,0.430067,0.209433,0.221096,0.198899,0.034086,2690.455493,0.019868,0.328178,0.301983,0.371873,0.55273,1.217242,0.131992,0.08296,0.054411,0.064344,0.110568,0.304401,0.155917,0.032828,0.033645,0.062436,129.5,1.004707,85.60611,5.947857,1.523853,0.603783,1.186993,0.897286,0.090237,49.43795,5.165082,143.8753,0.485116,0.013432,0.023218,0.121615,0.000127,0.008613,2993.126,0.327186,0,0.886818,0.13,0,0.100439,0.004102,747.2709,249297.9
