@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[2]_linregc1 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[10]_linregc2 numeric
@attribute mfcc_sma[11]_kurtosis numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_linregerrQ numeric
@attribute voiceProb_sma_amean numeric
@attribute F0_sma_amean numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[4]_maxPos numeric
@attribute mfcc_sma_de[4]_linregc1 numeric
@attribute mfcc_sma_de[5]_amean numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {funny,notfunny}

@data
2.182006,-8.770605,-9.15024,0.000855,-6.730818,3.132255,-4.976881,-7.509612,-7.348453,3.579919,32.94325,0.589837,0.087389,0.093772,0.007792,0.471063,131.3559,1.250572,10.41341,-0.386226,5.672227,0.000302,4.442307,2068,-0.000004,-0.001196,1.92326,0.098932,1980,2.37803,15.35217,notfunny
1.030345,-8.328059,-5.306455,-0.00124,-1.433326,3.9464,-2.196277,0.755469,1.674132,3.104826,18.71395,0.54023,0.082705,0.057466,0.004125,0.365106,47.81985,0.815534,4.936945,-0.911257,4.517609,-0.002872,4.179857,440,-0.000002,-0.000795,1.147703,0.447989,1995,1.49776,10.48381,notfunny
1.37954,-7.827084,-7.234522,-0.000243,1.360287,3.286446,2.017031,2.776568,2.350773,3.154614,16.60473,0.352692,0.083365,0.07658,0.002352,0.322932,26.14832,1.823959,9.712382,-0.332064,7.414555,0.002021,5.005877,2314,0.000002,-0.000558,0.633761,-0.124652,1965,1.184588,11.83468,notfunny
0.516069,-0.761037,0.036631,-0.000904,-6.200885,3.07233,3.186143,5.242869,-0.663851,2.742245,17.11782,0.137931,0.031531,0.028102,0.000124,0.477955,73.03999,1.594568,23.98306,-0.699465,6.429692,-0.003191,4.811123,2714,0.000002,-0.001799,0.663712,-0.247822,2253,0.896778,21.40535,notfunny
4.077217,-2.475732,0.420438,0.003623,-8.59352,2.843278,-3.907656,-2.379922,1.328748,3.040883,33.33993,0.490623,0.054765,0.05379,0.001507,0.478287,119.2732,0.474825,44.69355,-1.06944,12.8059,0.005347,8.041936,1397,-0.000006,-0.00095,0.883113,0.213631,2349,1.195649,48.2112,notfunny
4.077217,-2.475732,0.420438,0.003623,-8.59352,2.843278,-3.907656,-2.379922,1.328748,3.040883,33.33993,0.490623,0.054765,0.05379,0.001507,0.478287,119.2732,0.474825,44.69355,-1.06944,12.8059,0.005347,8.041936,1397,-0.000006,-0.00095,0.883113,0.213631,2349,1.195649,48.2112,notfunny
4.077217,-2.475732,0.420438,0.003623,-8.59352,2.843278,-3.907656,-2.379922,1.328748,3.040883,33.33993,0.490623,0.054765,0.05379,0.001507,0.478287,119.2732,0.474825,44.69355,-1.06944,12.8059,0.005347,8.041936,1397,-0.000006,-0.00095,0.883113,0.213631,2349,1.195649,48.2112,notfunny
1.598456,-6.673822,-7.017858,-0.000206,-4.108938,3.062509,1.804272,2.402502,-1.970141,2.769258,12.29262,0.324259,0.061308,0.063889,0.001426,0.334481,27.73372,1.77887,12.14746,-1.578741,5.920507,-0.000088,3.906434,1522,-0.000001,-0.000278,0.720297,-0.024602,1191,0.918644,11.74845,notfunny
1.598456,-6.673822,-7.017858,-0.000206,-4.108938,3.062509,1.804272,2.402502,-1.970141,2.769258,12.29262,0.324259,0.061308,0.063889,0.001426,0.334481,27.73372,1.77887,12.14746,-1.578741,5.920507,-0.000088,3.906434,1522,-0.000001,-0.000278,0.720297,-0.024602,1191,0.918644,11.74845,notfunny
1.598456,-6.673822,-7.017858,-0.000206,-4.108938,3.062509,1.804272,2.402502,-1.970141,2.769258,12.29262,0.324259,0.061308,0.063889,0.001426,0.334481,27.73372,1.77887,12.14746,-1.578741,5.920507,-0.000088,3.906434,1522,-0.000001,-0.000278,0.720297,-0.024602,1191,0.918644,11.74845,notfunny
1.176792,-19.69665,-19.28078,0.000264,8.280797,3.725752,6.203187,6.024471,2.567682,2.38916,13.87409,0.301875,0.08699,0.080495,0.004547,0.246934,0,1.528941,6.606201,-0.835814,4.003702,0.007489,6.089952,1477,-0.000004,0.004159,1.63354,-0.526099,119,1.523834,7.229354,notfunny
2.281896,-8.554991,-7.489223,0.000021,-8.279006,2.320829,-4.457631,-4.710095,-0.713252,3.057026,23.71031,0.560799,0.089994,0.069982,0.00537,0.454801,73.1812,0.210236,15.12578,-0.807118,6.934132,-0.000666,3.940706,2664,-0.000001,0.000279,0.676008,0.322331,185,0.872688,15.79926,notfunny
1.126401,-12.40501,-11.61663,0.000471,1.087225,2.996662,-0.235678,1.352712,-1.236545,3.425422,14.65483,0.473079,0.124617,0.112791,0.002204,0.296053,9.618222,0.69137,8.235456,0.003815,4.218123,-0.001403,3.876012,761,-0.000003,-0.002167,1.018187,-0.309988,1793,1.192521,8.072643,notfunny
1.936305,-2.432293,-1.82608,0.000765,-2.63699,3.783838,-1.158403,-1.818165,-1.618101,3.567518,24.94996,0.225045,0.056606,0.061162,0.001266,0.482404,98.52821,0.989687,13.5553,-0.952197,7.654687,0.00349,5.26659,1950,0.000002,-0.006406,0.707636,0.132187,2869,0.897932,11.29206,notfunny
0.286079,-8.697759,-9.916149,-0.000211,-4.961663,3.59045,-1.793592,-2.228719,-0.920651,3.148991,23.28669,0.335753,0.075961,0.085833,0.000875,0.315443,10.3601,1.087741,6.236452,-0.555696,5.516323,0.001084,3.984146,1170,0.000004,-0.001224,0.857361,0.185222,2687,1.028131,12.65965,notfunny
1.027763,-12.20509,-11.02349,0.000954,-0.29886,3.267243,-4.050331,-5.28709,-4.013392,3.160584,11.59837,0.332123,0.106398,0.09714,0.001823,0.266822,15.40803,0.864106,12.54245,-0.724253,6.600044,0.000138,4.175275,1072,0.000008,-0.001063,0.645118,0.05053,883,0.837509,5.826737,notfunny
0.183233,-6.590585,-3.103319,0.002174,1.54,2.786877,0.757992,1.965286,1.679248,2.824958,26.72554,0.177254,0.082265,0.075018,0.001091,0.362241,20.97144,1.875117,11.56148,-1.02756,14.82431,0.002546,4.337028,1429,-0.000001,-0.001994,0.73817,0.048462,1172,0.884306,6.012364,notfunny
0.678752,-10.73553,-6.812674,-0.000482,-0.273007,4.210579,-3.80086,-4.798824,-1.84819,3.747358,11.4623,0.46703,0.105389,0.076442,0.003956,0.296031,17.0558,1.053012,5.137291,-0.9294,5.179565,0.000027,5.423035,2791,0.000002,-0.002542,0.850484,0.029548,348,1.067327,8.399844,notfunny
2.140631,-7.126085,-6.612567,0.000817,-1.994785,3.220103,-0.873702,-0.260422,-2.666776,2.911495,24.66315,0.485783,0.061909,0.037868,0.002935,0.355904,35.70295,0.447038,11.2794,-0.480455,5.807226,-0.001061,4.237237,1883,-0.000001,-0.001347,1.291131,0.180902,1883,1.123752,17.68511,notfunny
2.140631,-7.126085,-6.612567,0.000817,-1.994785,3.220103,-0.873702,-0.260422,-2.666776,2.911495,24.66315,0.485783,0.061909,0.037868,0.002935,0.355904,35.70295,0.447038,11.2794,-0.480455,5.807226,-0.001061,4.237237,1883,-0.000001,-0.001347,1.291131,0.180902,1883,1.123752,17.68511,notfunny
2.140631,-7.126085,-6.612567,0.000817,-1.994785,3.220103,-0.873702,-0.260422,-2.666776,2.911495,24.66315,0.485783,0.061909,0.037868,0.002935,0.355904,35.70295,0.447038,11.2794,-0.480455,5.807226,-0.001061,4.237237,1883,-0.000001,-0.001347,1.291131,0.180902,1883,1.123752,17.68511,notfunny
0.878714,-3.030632,-3.790113,0.000808,0.154776,3.09726,-1.308869,-1.590213,0.470855,4.252632,24.44642,0.174834,0.057817,0.068846,0.00066,0.533677,152.7973,3.011429,23.34714,-3.185681,18.85581,-0.000423,5.770031,1017,-0.000006,-0.000488,0.754914,0.157725,2220,0.732452,13.39167,notfunny
0.878714,-3.030632,-3.790113,0.000808,0.154776,3.09726,-1.308869,-1.590213,0.470855,4.252632,24.44642,0.174834,0.057817,0.068846,0.00066,0.533677,152.7973,3.011429,23.34714,-3.185681,18.85581,-0.000423,5.770031,1017,-0.000006,-0.000488,0.754914,0.157725,2220,0.732452,13.39167,notfunny
0.378898,-10.78699,-8.495342,-0.002615,0.178557,2.842772,1.051461,-0.441056,-2.18788,3.143397,23.06124,0.431942,0.11202,0.085202,0.002943,0.403974,79.28856,1.143319,5.697526,-1.163423,9.70388,-0.003036,4.905178,2218,-0.000013,0.000478,1.678081,-0.115742,2218,1.646927,9.65647,notfunny
2.704985,-2.853263,-1.299974,-0.000671,-3.261452,2.852477,-2.945737,-1.230942,-1.062972,3.180088,17.64195,0.164549,0.026128,0.022711,0.000316,0.364289,32.60309,1.606573,10.88169,-0.641971,3.806165,0.005128,3.937307,2356,0.000005,-0.001755,0.943367,0.09685,37,1.27945,7.572984,notfunny
1.893402,-5.473521,-6.3068,-0.000691,-2.344657,2.684575,0.75568,2.889361,5.855892,2.683188,42.34422,0.488203,0.077367,0.07385,0.002761,0.532938,176.4472,0.781961,14.73858,-1.703429,11.35375,-0.000215,4.22842,615,0.000001,-0.005951,0.682717,0.190901,431,0.866017,20.30321,notfunny
1.893402,-5.473521,-6.3068,-0.000691,-2.344657,2.684575,0.75568,2.889361,5.855892,2.683188,42.34422,0.488203,0.077367,0.07385,0.002761,0.532938,176.4472,0.781961,14.73858,-1.703429,11.35375,-0.000215,4.22842,615,0.000001,-0.005951,0.682717,0.190901,431,0.866017,20.30321,notfunny
0.439969,-5.428276,-5.523474,0.000007,-6.673211,3.138564,-2.639755,-3.137914,-3.148709,2.88369,16.52191,0.145796,0.070733,0.069377,0.000316,0.479603,92.62792,0.517613,4.283835,-0.874928,4.079693,-0.00042,3.024007,2534,0.000003,-0.000779,0.701864,0.183104,2940,0.848571,3.529814,notfunny
1.148146,-11.75998,-13.00226,0.001325,-0.319085,3.586735,-0.783957,-2.223768,-3.050049,3.595417,19.27741,0.620085,0.098243,0.111897,0.006592,0.316061,33.43305,1.877148,10.43748,-0.754547,5.858478,0.002843,5.948776,2208,-0.000004,0.000579,0.788127,0.206281,1604,1.031523,17.7138,notfunny
0.106621,-12.81793,-12.63045,0.00013,1.398412,2.953901,1.894481,1.87182,-2.604272,3.084582,9.086075,0.243194,0.121581,0.125595,0.001409,0.298679,13.15421,0.502878,3.957336,-0.761236,3.955762,0.002608,3.953143,2783,0.000003,0.000685,0.535372,0.038298,2744,0.798826,3.967957,notfunny
0.106621,-12.81793,-12.63045,0.00013,1.398412,2.953901,1.894481,1.87182,-2.604272,3.084582,9.086075,0.243194,0.121581,0.125595,0.001409,0.298679,13.15421,0.502878,3.957336,-0.761236,3.955762,0.002608,3.953143,2783,0.000003,0.000685,0.535372,0.038298,2744,0.798826,3.967957,notfunny
0.106621,-12.81793,-12.63045,0.00013,1.398412,2.953901,1.894481,1.87182,-2.604272,3.084582,9.086075,0.243194,0.121581,0.125595,0.001409,0.298679,13.15421,0.502878,3.957336,-0.761236,3.955762,0.002608,3.953143,2783,0.000003,0.000685,0.535372,0.038298,2744,0.798826,3.967957,notfunny
1.247921,-10.38581,-9.847573,0.00214,1.469165,2.75297,0.43988,-0.478408,-1.73109,2.61799,14.10509,0.387175,0.114135,0.124376,0.002401,0.431831,103.3387,1.072937,10.84105,0.766775,6.485618,0.000086,5.064465,569,0,0.007388,0.951615,0.840173,2252,1.11726,8.930676,notfunny
1.776561,-11.29662,-13.05293,-0.000409,-4.109183,2.580575,0.15886,-1.651462,-0.557604,3.514905,23.53917,0.273442,0.10985,0.117712,0.00238,0.328367,34.21328,0.768452,8.42052,-0.709935,4.32348,0.002695,3.516171,2674,-0.000002,0.002964,1.396134,0.560565,607,1.466538,3.996404,notfunny
2.112225,-8.565042,-7.128654,0.000413,-6.872405,2.559462,-9.989184,-12.32463,-10.95497,2.902786,35.62338,0.430732,0.072377,0.065892,0.004549,0.393221,65.50995,0.973897,8.125055,-0.695213,4.467347,-0.001635,3.920537,2174,-0.000006,-0.000874,1.644624,0.696627,1500,1.377504,7.502977,notfunny
2.112225,-8.565042,-7.128654,0.000413,-6.872405,2.559462,-9.989184,-12.32463,-10.95497,2.902786,35.62338,0.430732,0.072377,0.065892,0.004549,0.393221,65.50995,0.973897,8.125055,-0.695213,4.467347,-0.001635,3.920537,2174,-0.000006,-0.000874,1.644624,0.696627,1500,1.377504,7.502977,notfunny
2.112225,-8.565042,-7.128654,0.000413,-6.872405,2.559462,-9.989184,-12.32463,-10.95497,2.902786,35.62338,0.430732,0.072377,0.065892,0.004549,0.393221,65.50995,0.973897,8.125055,-0.695213,4.467347,-0.001635,3.920537,2174,-0.000006,-0.000874,1.644624,0.696627,1500,1.377504,7.502977,notfunny
1.560239,-7.857432,-6.875587,-0.000596,1.113346,2.993568,0.391923,0.899344,-0.603329,3.011952,22.02698,0.539625,0.083085,0.073879,0.003117,0.378902,41.10572,1.454416,13.85143,-2.204216,11.5642,-0.002925,5.283187,2589,0.000007,0.000643,0.744888,0.226762,1131,0.898309,17.40458,notfunny
1.560239,-7.857432,-6.875587,-0.000596,1.113346,2.993568,0.391923,0.899344,-0.603329,3.011952,22.02698,0.539625,0.083085,0.073879,0.003117,0.378902,41.10572,1.454416,13.85143,-2.204216,11.5642,-0.002925,5.283187,2589,0.000007,0.000643,0.744888,0.226762,1131,0.898309,17.40458,notfunny
1.952834,-7.170456,-8.895002,-0.000398,-1.206149,3.818837,-1.274392,-3.146946,2.930975,2.767614,23.9199,0.31337,0.044527,0.051648,0.001796,0.303254,4.728956,0.857362,6.086251,-0.635758,4.138416,0.001762,3.990988,2640,0.000007,-0.00432,1.045024,-0.031357,2155,1.090234,10.05778,notfunny
1.122027,-6.296839,-5.880528,0.001025,-1.767519,4.212458,-2.539326,-3.758459,-2.644748,2.64175,21.81596,0.345433,0.085712,0.085235,0.0014,0.451209,94.60465,1.208206,9.639781,-1.935748,7.87614,0.000827,5.223277,2838,0.000003,-0.001732,0.623823,-0.173258,2529,0.69535,8.255574,notfunny
0.787558,-4.285259,-6.344307,-0.001343,-6.299836,3.682982,-0.415894,-2.104164,-4.831614,3.459723,17.70015,0.419843,0.076421,0.084261,0.001264,0.447337,76.83126,1.350297,9.114768,-0.986418,5.149401,-0.00051,4.636247,853,-0.000004,0.002353,0.839558,0.518681,617,1.151961,19.60715,notfunny
4.799067,-2.198529,-3.116331,-0.00035,2.700432,2.676878,-5.046663,-7.814996,-8.474603,2.501546,22.78368,0.612825,0.052394,0.058559,0.005134,0.576522,179.4244,0.841373,43.17507,-1.414399,14.38539,0.003156,7.071235,289,-0.000009,-0.000346,0.691992,0.218097,1076,0.881892,36.33502,notfunny
0.738924,-8.207793,-8.927279,0.000203,-2.61919,2.859049,-3.336942,-1.92598,-3.268386,3.230935,14.35195,0.248034,0.098349,0.106922,0.00072,0.424813,90.13054,1.127593,7.041702,-1.733381,7.867834,-0.000594,4.443402,1693,0,-0.000941,0.886176,-0.005279,2228,1.120675,4.967384,notfunny
0.738924,-8.207793,-8.927279,0.000203,-2.61919,2.859049,-3.336942,-1.92598,-3.268386,3.230935,14.35195,0.248034,0.098349,0.106922,0.00072,0.424813,90.13054,1.127593,7.041702,-1.733381,7.867834,-0.000594,4.443402,1693,0,-0.000941,0.886176,-0.005279,2228,1.120675,4.967384,notfunny
-0.539378,-12.79313,-11.46274,-0.000509,4.354507,3.322415,0.458134,-2.002654,-2.843005,2.880927,15.99888,0.220811,0.12617,0.103466,0.001079,0.316794,22.75479,0.552336,4.222244,-0.356063,3.85787,-0.000067,3.65026,928,-0.000001,0.002311,0.724829,0.040958,67,1.091679,3.696587,notfunny
-0.539378,-12.79313,-11.46274,-0.000509,4.354507,3.322415,0.458134,-2.002654,-2.843005,2.880927,15.99888,0.220811,0.12617,0.103466,0.001079,0.316794,22.75479,0.552336,4.222244,-0.356063,3.85787,-0.000067,3.65026,928,-0.000001,0.002311,0.724829,0.040958,67,1.091679,3.696587,notfunny
1.572494,-1.245192,-3.141742,0.002298,-6.624373,2.810479,-7.385313,-2.673465,-3.374069,2.975729,28.14382,0.323049,0.05626,0.076274,0.001181,0.479202,64.61641,1.077891,22.82751,-1.254533,10.64482,0.00129,4.55172,2797,0.000004,-0.001423,0.482925,-0.097328,2780,0.716664,21.80284,notfunny
1.634855,-6.500674,-6.033885,-0.00026,-6.217769,3.026005,-2.679636,-1.004366,-2.23045,2.808861,35.6553,0.448276,0.078423,0.077055,0.001713,0.48472,103.7613,-0.094695,13.27881,0.042768,7.255898,-0.002408,4.339798,2452,-0.000003,0.001044,0.916519,-0.038887,2261,1.415525,18.65761,notfunny
1.634855,-6.500674,-6.033885,-0.00026,-6.217769,3.026005,-2.679636,-1.004366,-2.23045,2.808861,35.6553,0.448276,0.078423,0.077055,0.001713,0.48472,103.7613,-0.094695,13.27881,0.042768,7.255898,-0.002408,4.339798,2452,-0.000003,0.001044,0.916519,-0.038887,2261,1.415525,18.65761,notfunny
0.87334,-6.469601,-6.14079,-0.000046,-8.24401,3.448385,-3.604445,-4.702186,-6.872091,3.028297,23.55695,0.285541,0.06577,0.06147,0.001514,0.512192,107.3721,-0.082448,4.804337,0.022513,3.883553,0.000775,3.913319,162,0.000005,0.002426,1.659096,-0.029998,1474,1.838684,8.02811,notfunny
0.87334,-6.469601,-6.14079,-0.000046,-8.24401,3.448385,-3.604445,-4.702186,-6.872091,3.028297,23.55695,0.285541,0.06577,0.06147,0.001514,0.512192,107.3721,-0.082448,4.804337,0.022513,3.883553,0.000775,3.913319,162,0.000005,0.002426,1.659096,-0.029998,1474,1.838684,8.02811,notfunny
1.210802,-3.764811,-5.295039,0.000172,-3.187869,3.525968,-1.148702,-1.092686,-2.581414,3.440297,24.78691,0.61101,0.082887,0.086505,0.003915,0.389835,23.3306,0.989701,7.404917,-0.986887,7.794592,-0.000447,5.557989,388,-0.000003,-0.004044,1.100113,0.277335,2421,1.196869,20.81617,notfunny
1.17087,-13.7728,-13.51329,0.000147,1.270964,3.326757,-0.675564,-0.897728,-3.679822,2.717577,13.94811,0.423473,0.123098,0.122889,0.003506,0.328605,39.04821,0.544941,6.714725,-0.672345,3.79869,0.000879,4.680591,2049,-0.000004,0.002272,0.910797,0.257282,1563,1.218481,7.165948,notfunny
1.497103,-6.881409,-6.204473,-0.000291,-1.039955,3.894514,0.747375,-0.398909,-3.973338,3.141101,23.50301,0.525711,0.073975,0.083155,0.004098,0.448854,97.69521,1.696309,11.29186,-1.367402,7.460999,-0.004313,5.634166,774,0.000003,-0.000374,1.103112,0.512266,1026,1.285346,17.39543,notfunny
2.49957,-4.98096,-3.516091,-0.00156,-4.240114,3.313575,-2.564204,-0.97427,-2.303796,4.546586,20.25833,0.265578,0.061988,0.055188,0.000843,0.373307,50.31654,2.090884,19.26308,-0.952941,4.337623,-0.001899,4.149956,422,-0.000006,-0.004215,0.82841,-0.044026,2951,1.02742,6.137106,notfunny
-1.116189,-12.43355,-12.74406,0.000369,1.412576,3.023458,0.887343,0.04486,-1.149472,3.020778,15.28548,0.252874,0.136498,0.143297,0.000779,0.240521,0,0.428058,7.087893,-0.144685,5.66449,-0.00019,3.3038,1218,-0.000001,-0.000094,1.012731,0.087293,2655,1.254661,5.017441,notfunny
0.718459,-14.23106,-12.74564,-0.001435,-1.300188,3.830746,-2.152832,-1.432649,-0.355868,3.870491,18.6846,0.563823,0.146781,0.105092,0.005915,0.290712,25.56367,1.00894,5.201529,-0.298324,6.272469,-0.001495,5.493062,1288,-0.000004,-0.001798,1.216548,-0.004681,1682,1.547045,8.901937,notfunny
0.718459,-14.23106,-12.74564,-0.001435,-1.300188,3.830746,-2.152832,-1.432649,-0.355868,3.870491,18.6846,0.563823,0.146781,0.105092,0.005915,0.290712,25.56367,1.00894,5.201529,-0.298324,6.272469,-0.001495,5.493062,1288,-0.000004,-0.001798,1.216548,-0.004681,1682,1.547045,8.901937,notfunny
0.774261,-9.965365,-9.448554,0.000275,-3.756497,2.946327,-1.008015,-1.365786,-3.114165,2.775708,15.33609,0.295221,0.094949,0.090578,0.001319,0.304245,20.29654,1.033324,5.557408,0.111197,4.308876,-0.000296,3.600786,2665,-0.000002,0.003706,0.827438,-0.047955,2124,1.073047,6.575039,notfunny
0.683912,-5.01443,-5.070861,-0.000616,1.67605,2.962165,0.211225,-1.260297,-2.995972,2.65837,20.48627,0.30127,0.048434,0.045405,0.001138,0.487928,103.9655,0.819031,5.714435,-0.466382,6.928842,0.005071,4.802136,2463,0.000012,-0.00486,1.057195,-0.160048,2396,1.604468,8.879127,notfunny
1.179705,-2.382731,-3.083648,-0.000875,-0.826869,2.764318,1.909299,1.971133,-3.270681,3.59097,14.33476,0.133696,0.031485,0.029672,0.000356,0.379709,17.23566,1.376308,9.310512,0.29458,7.09231,0.004641,5.413682,778,0.000011,-0.003068,0.759728,0.49879,41,0.783747,6.950554,notfunny
2.295869,-9.244462,-8.337998,0.000459,-2.386353,2.996893,-2.117373,-0.645343,-4.370133,2.876779,12.72806,0.286146,0.087455,0.076608,0.001096,0.271843,1.938068,0.979769,10.35944,-0.697515,4.738366,0.001444,3.458258,1704,0.000001,0.002718,0.463429,-0.141165,398,0.659432,6.974383,notfunny
1.40016,-0.130293,3.142233,-0.000216,-3.166631,4.488008,-3.442736,-2.79686,-3.721817,3.098201,20.10443,0.212341,0.038636,0.023603,0.000572,0.454256,76.66014,1.196497,7.273751,-0.839821,5.151367,0.000456,4.069964,2611,-0.000007,0.006416,1.221786,0.079088,1066,1.440872,9.92818,notfunny
2.098517,-3.254174,-5.381968,0.003381,-3.038194,2.788014,-5.556313,-8.040648,-0.673172,2.769649,17.56823,0.182698,0.047436,0.077399,0.000428,0.456413,99.33344,-0.020544,9.289993,-0.290744,5.352999,0.001377,4.127095,1693,0.000001,0.00273,0.800686,0.10415,2273,1.00501,9.562073,notfunny
2.822545,-5.581084,-5.260112,0.000024,0.697427,3.986965,-0.487303,-0.414305,-0.957872,3.109472,13.27772,0.351482,0.039477,0.03885,0.001564,0.327023,15.03867,0.786376,10.17386,-0.42276,3.637458,-0.003499,3.337388,1929,0.000001,-0.002285,1.575202,-0.18205,133,1.594648,13.64227,notfunny
1.003149,-10.74224,-9.04851,-0.001323,-5.53223,3.377698,-3.616992,-4.43913,-2.488497,3.306419,13.25347,0.451906,0.109201,0.086724,0.002906,0.339227,31.61833,0.991926,6.700813,-0.752068,4.514171,-0.002149,3.657302,2355,0.000002,-0.002165,0.846099,0.116858,113,1.051127,11.06802,notfunny
4.11992,-1.45081,-1.776263,-0.000738,-11.08729,2.779162,-10.21481,-10.54197,-10.04123,2.780826,24.62115,0.399274,0.054367,0.056213,0.001271,0.512011,129.4755,-1.206726,38.79245,-1.400245,12.60529,-0.001508,4.485594,1945,-0.000007,0.000876,1.042871,0.089851,752,1.25482,31.90117,notfunny
4.11992,-1.45081,-1.776263,-0.000738,-11.08729,2.779162,-10.21481,-10.54197,-10.04123,2.780826,24.62115,0.399274,0.054367,0.056213,0.001271,0.512011,129.4755,-1.206726,38.79245,-1.400245,12.60529,-0.001508,4.485594,1945,-0.000007,0.000876,1.042871,0.089851,752,1.25482,31.90117,notfunny
4.11992,-1.45081,-1.776263,-0.000738,-11.08729,2.779162,-10.21481,-10.54197,-10.04123,2.780826,24.62115,0.399274,0.054367,0.056213,0.001271,0.512011,129.4755,-1.206726,38.79245,-1.400245,12.60529,-0.001508,4.485594,1945,-0.000007,0.000876,1.042871,0.089851,752,1.25482,31.90117,notfunny
1.304917,3.21259,-1.796309,-0.002022,-4.609423,3.840849,-3.904964,-3.59308,-1.187261,2.992167,16.09899,0.30853,0.037902,0.034684,0.000399,0.575601,151.3988,1.062746,10.62255,-1.912583,9.153811,-0.000803,4.596745,2470,0,0.000028,0.607101,0.017716,348,0.798002,71.57509,notfunny
1.304917,3.21259,-1.796309,-0.002022,-4.609423,3.840849,-3.904964,-3.59308,-1.187261,2.992167,16.09899,0.30853,0.037902,0.034684,0.000399,0.575601,151.3988,1.062746,10.62255,-1.912583,9.153811,-0.000803,4.596745,2470,0,0.000028,0.607101,0.017716,348,0.798002,71.57509,notfunny
0.983917,-1.339012,-0.592988,-0.001822,-6.479694,4.349853,-1.74295,-4.750783,-6.389498,2.594442,20.08798,0.200242,0.049839,0.043817,0.000478,0.445976,79.59422,0.825287,5.337102,-0.982538,4.799207,-0.000442,3.389513,2896,0.000004,0.00114,0.915097,-0.052217,2853,1.296509,9.125384,notfunny
2.352431,-3.804991,-4.877011,0.000498,8.201695,2.957208,-2.830348,-1.66906,-3.534702,4.619854,9.535849,0.197822,0.06553,0.070158,0.000344,0.356427,27.20945,0.966246,14.30014,-0.789258,7.194674,0.000636,4.236729,2820,-0.000004,-0.000399,0.505845,0.146753,1611,0.810514,4.405449,notfunny
0.618277,-3.508932,-3.62764,-0.000537,-4.765191,3.687587,-2.135689,-3.156396,0.345088,3.317148,41.82684,0.251059,0.057307,0.054989,0.000773,0.506955,157.8063,0.896468,6.487207,-1.341068,7.009324,0.001527,5.031497,2018,-0.000007,-0.003972,0.740376,0.10463,2352,1.232007,11.48564,notfunny
0.803972,-7.305295,-10.35769,0.000022,-4.02309,3.270799,-0.560965,1.518666,-2.551309,3.018903,18.00332,0.347248,0.068013,0.07831,0.001518,0.345119,24.10956,2.139282,20.70094,-0.743461,8.186447,-0.0011,3.796599,894,-0.000002,0.000707,0.650171,0.386322,1479,0.695192,15.32777,notfunny
0.985934,-10.68481,-11.65934,0.007349,-1.647637,2.975464,1.689849,1.929765,-1.856481,2.929385,28.48839,0.346643,0.130258,0.203585,0.001601,0.487222,145.1454,0.497977,9.455126,-0.279381,4.999084,0.004351,4.877704,1603,-0.000008,-0.002101,0.796273,0.28813,2204,0.959055,6.195944,notfunny
2.472672,-0.738758,-2.660306,-0.000638,0.044087,3.264545,1.621212,2.015993,-2.473804,3.979402,35.57529,0.371446,0.061987,0.067712,0.000704,0.46875,85.1088,-0.516561,15.12211,-0.538027,4.876277,-0.002874,4.195085,312,-0.000004,-0.001428,0.555775,-0.006631,1833,0.826399,41.10191,notfunny
1.924325,-11.28802,-14.55703,0.003283,-1.209307,3.381523,-1.646954,-3.615668,-4.291247,3.773673,10.92524,0.550514,0.093642,0.160037,0.005532,0.325263,10.7009,0.576963,12.30346,0.154516,7.006661,-0.000487,4.035537,1116,-0.000001,0.002542,0.996757,0.080292,564,0.732821,8.635201,notfunny
