@attribute Std_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_2 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.09425,0.609629,-0.163084,4.056062,0.436149,0.303525,0.290577,0.57687,0.73381,0.036501,0.688297,0.672856,0.424206,0.440527,0.496747,0.216948,0.196981,0.167508,0.293557,0.416292,1.094945,3.024811,4.964825,0.103443,0.147677,0.149346,0.190945,0.123105,44.890854,0.290336,0.548566,0.037317,0.014721,0.019203,0.040888,0.218676,0.382319,34.463788,142.5,1.00517
0.09425,0.609629,-0.163084,4.056062,0.436149,0.303525,0.290577,0.57687,0.73381,0.036501,0.688297,0.672856,0.424206,0.440527,0.496747,0.216948,0.196981,0.167508,0.293557,0.416292,1.094945,3.024811,4.964825,0.103443,0.147677,0.149346,0.190945,0.123105,44.890854,0.290336,0.548566,0.037317,0.014721,0.019203,0.040888,0.218676,0.382319,34.463788,142.5,1.00517
0.09425,0.609629,-0.163084,4.056062,0.436149,0.303525,0.290577,0.57687,0.73381,0.036501,0.688297,0.672856,0.424206,0.440527,0.496747,0.216948,0.196981,0.167508,0.293557,0.416292,1.094945,3.024811,4.964825,0.103443,0.147677,0.149346,0.190945,0.123105,44.890854,0.290336,0.548566,0.037317,0.014721,0.019203,0.040888,0.218676,0.382319,34.463788,142.5,1.00517
0.12549,0.195005,0.27787,3.437067,0.483581,0.348907,0.225682,0.649138,0.802851,0.041012,0.570053,0.564241,0.386714,0.363085,0.509904,0.238764,0.201479,0.157502,0.20654,0.393664,0.551294,1.030699,1.943272,0.114102,0.063982,0.060113,0.047729,0.116816,1.688078,0.383215,0.390414,0.030863,0.025878,0.039383,0.058617,0.216299,0.08945,43.451926,143.5,1.003278
0.060811,0.594779,0.267383,3.195949,0.491148,0.488637,0.434517,0.563394,0.726352,0.050171,1.046991,0.925671,0.402182,0.482164,0.524411,0.240207,0.2212,0.163972,0.323378,0.378176,0.45327,0.733131,1.596625,0.083369,0.072332,0.071134,0.103553,0.116753,33.806006,0.264418,0.468168,0.02681,0.016559,0.026074,0.053536,0.213935,0.886179,43.076987,127.5,1.006635
0.060811,0.594779,0.267383,3.195949,0.491148,0.488637,0.434517,0.563394,0.726352,0.050171,1.046991,0.925671,0.402182,0.482164,0.524411,0.240207,0.2212,0.163972,0.323378,0.378176,0.45327,0.733131,1.596625,0.083369,0.072332,0.071134,0.103553,0.116753,33.806006,0.264418,0.468168,0.02681,0.016559,0.026074,0.053536,0.213935,0.886179,43.076987,127.5,1.006635
0.077949,0.424912,0.547662,4.238061,0.285149,0.384363,0.352644,0.528442,0.7135,0.028693,1.166406,0.886589,0.465488,0.416121,0.499467,0.199942,0.187196,0.148661,0.62766,0.705557,0.848986,2.275153,1.972366,0.155122,0.119209,0.127862,0.1105,0.098704,28.724019,0.361411,0.595973,0.04908,0.018498,0.03365,0.054412,0.217556,0.60655,6.095538,129.25,1.003688
0.077542,0.513334,-0.161984,4.294333,0.38469,0.139956,0.130464,0.568636,0.775614,0.024881,0.677915,0.639065,0.488489,0.432871,0.594659,0.205062,0.216569,0.146143,0.501217,0.313209,0.851422,1.326629,2.490798,0.083671,0.108193,0.104859,0.062961,0.099291,16.255066,0.349944,0.490754,0.029486,0.02139,0.035928,0.063175,0.209065,0.212962,17.410313,153.5,1.00239
0.141126,0.760345,0.720915,3.949588,0.365524,0.483794,0.283405,0.646659,0.779536,0.03033,0.691407,0.597392,0.502605,0.441172,0.566712,0.200208,0.219502,0.170153,0.273244,0.388218,0.534147,0.825007,0.973228,0.097525,0.058066,0.052726,0.057098,0.103626,4.847743,0.263399,0.529385,0.026291,0.02655,0.033927,0.060066,0.217825,0.258605,60.978529,135.5,1.003873
0.086839,0.348938,0.011077,3.700082,0.443527,0.42266,0.279478,0.599781,0.777478,0.039681,0.925891,0.739407,0.495177,0.434461,0.593993,0.225395,0.220554,0.190006,0.311202,0.31612,0.687922,0.791286,1.046054,0.120655,0.066412,0.063883,0.054582,0.107649,4.079927,0.482264,0.542376,0.038695,0.019356,0.034739,0.059365,0.21417,0.172657,77.43327,144,1.006374
0.090127,0.400141,-0.354278,3.855784,0.378172,0.375473,0.290766,0.611931,0.764079,0.048394,0.769724,0.781421,0.463289,0.389135,0.608134,0.195248,0.212371,0.166401,0.345415,0.387801,0.639873,3.067063,1.395014,0.099908,0.10178,0.100802,0.067405,0.120259,26.170432,0.315491,0.61173,0.034664,0.022307,0.032998,0.055561,0.21233,0.4416,29.789965,122,1.004332
0.038021,1.144343,0.084155,3.344693,0.469566,0.427095,0.544583,0.507318,0.683921,0.016977,1.281555,1.026051,0.46257,0.375938,0.451529,0.213483,0.186679,0.158094,0.397134,0.518187,0.500943,1.229027,2.509953,0.075574,0.074443,0.072338,0.143373,0.097173,66.343147,0.348883,0.669843,0.026527,0.015876,0.030792,0.04819,0.213393,0.824076,8.862612,115.5,1.003588
0.055637,0.890421,0.317548,3.865315,0.383034,0.361284,0.340726,0.534795,0.699742,0.01815,0.711044,0.558592,0.423836,0.417092,0.528045,0.196103,0.204185,0.143991,0.398485,0.386516,0.793825,1.641342,1.454917,0.100428,0.064081,0.065362,0.071324,0.105433,33.121691,0.251713,0.481326,0.039584,0.017122,0.029111,0.050077,0.218228,0.513962,15.903547,150,1.002949
0.055637,0.890421,0.317548,3.865315,0.383034,0.361284,0.340726,0.534795,0.699742,0.01815,0.711044,0.558592,0.423836,0.417092,0.528045,0.196103,0.204185,0.143991,0.398485,0.386516,0.793825,1.641342,1.454917,0.100428,0.064081,0.065362,0.071324,0.105433,33.121691,0.251713,0.481326,0.039584,0.017122,0.029111,0.050077,0.218228,0.513962,15.903547,150,1.002949
0.114435,0.441639,0.181542,3.768118,0.42955,0.352754,0.174098,0.625613,0.782312,0.047462,0.769367,0.792546,0.47367,0.416409,0.485234,0.212577,0.206091,0.178447,0.269753,0.32978,0.534889,1.032672,1.508595,0.074801,0.067387,0.062665,0.056566,0.102742,4.647668,0.254759,0.482555,0.031612,0.02587,0.038175,0.06056,0.213401,0.1422,58.885283,129,1.00759
0.114435,0.441639,0.181542,3.768118,0.42955,0.352754,0.174098,0.625613,0.782312,0.047462,0.769367,0.792546,0.47367,0.416409,0.485234,0.212577,0.206091,0.178447,0.269753,0.32978,0.534889,1.032672,1.508595,0.074801,0.067387,0.062665,0.056566,0.102742,4.647668,0.254759,0.482555,0.031612,0.02587,0.038175,0.06056,0.213401,0.1422,58.885283,129,1.00759
0.045697,0.688316,0.212181,3.957369,0.322585,0.360053,0.273178,0.582588,0.784442,0.029697,0.744073,0.625722,0.421787,0.419196,0.477732,0.22105,0.211387,0.149225,0.418624,0.41044,0.745125,1.563647,3.990027,0.115415,0.113186,0.07639,0.082744,0.113393,6.140037,0.5541,0.552226,0.026453,0.024733,0.030101,0.048739,0.216098,0.312829,45.910755,123.75,1.007813
0.045697,0.688316,0.212181,3.957369,0.322585,0.360053,0.273178,0.582588,0.784442,0.029697,0.744073,0.625722,0.421787,0.419196,0.477732,0.22105,0.211387,0.149225,0.418624,0.41044,0.745125,1.563647,3.990027,0.115415,0.113186,0.07639,0.082744,0.113393,6.140037,0.5541,0.552226,0.026453,0.024733,0.030101,0.048739,0.216098,0.312829,45.910755,123.75,1.007813
0.045697,0.688316,0.212181,3.957369,0.322585,0.360053,0.273178,0.582588,0.784442,0.029697,0.744073,0.625722,0.421787,0.419196,0.477732,0.22105,0.211387,0.149225,0.418624,0.41044,0.745125,1.563647,3.990027,0.115415,0.113186,0.07639,0.082744,0.113393,6.140037,0.5541,0.552226,0.026453,0.024733,0.030101,0.048739,0.216098,0.312829,45.910755,123.75,1.007813
0.045697,0.688316,0.212181,3.957369,0.322585,0.360053,0.273178,0.582588,0.784442,0.029697,0.744073,0.625722,0.421787,0.419196,0.477732,0.22105,0.211387,0.149225,0.418624,0.41044,0.745125,1.563647,3.990027,0.115415,0.113186,0.07639,0.082744,0.113393,6.140037,0.5541,0.552226,0.026453,0.024733,0.030101,0.048739,0.216098,0.312829,45.910755,123.75,1.007813
0.058461,0.771794,0.067012,3.718551,0.416917,0.433771,0.373343,0.609529,0.768808,0.038532,1.145214,1.032124,0.475562,0.47478,0.606092,0.263755,0.225806,0.178957,0.241991,0.405982,0.625322,1.091345,1.3191,0.106851,0.079135,0.073126,0.076633,0.104769,18.653332,0.226143,0.413668,0.037462,0.035552,0.041374,0.060964,0.213282,0.367312,63.135482,128,1.00871
0.113969,0.201664,0.129871,3.354647,0.480726,0.357998,0.19787,0.63976,0.756649,0.029561,0.559259,0.485734,0.368014,0.425668,0.473476,0.200379,0.202046,0.153328,0.21199,0.485259,0.434513,0.671646,3.12244,0.127759,0.067029,0.067346,0.065951,0.102857,9.102388,0.361229,0.65857,0.02761,0.025274,0.035781,0.060467,0.212436,0.287941,18.067211,151.5,1.002729
0.088253,0.807614,0.167627,3.532305,0.466154,0.373727,0.388685,0.589932,0.714257,0.030998,0.842343,0.970833,0.477817,0.481636,0.543768,0.227316,0.211262,0.182925,0.422921,0.42198,0.628192,1.250323,1.879466,0.096612,0.086889,0.079432,0.072955,0.103767,49.791237,0.317951,0.606632,0.035964,0.018576,0.033074,0.051509,0.206449,0.608758,33.357939,128.5,1.003103
0.044268,0.996206,0.145989,3.586641,0.439021,0.339622,0.30012,0.573126,0.758031,0.035742,1.367835,0.888271,0.427418,0.394451,0.61866,0.215006,0.213256,0.17537,0.644704,0.486495,0.539928,1.573763,1.989866,0.142457,0.110646,0.111329,0.085904,0.112323,7.81351,0.558702,0.650906,0.044505,0.029523,0.036705,0.064276,0.214112,0.254292,17.059783,158.5,1.003089
0.035875,0.048744,-0.001098,4.738431,0.211694,0.412185,0.341224,0.54165,0.734769,0.014789,0.697394,0.488112,0.448724,0.411399,0.512412,0.183348,0.17217,0.141523,0.516805,0.5949,0.875718,1.154632,1.523466,0.154468,0.103596,0.095078,0.058463,0.113183,5.697638,0.481781,1.012946,0.045233,0.014843,0.031535,0.050672,0.214848,0.208359,8.104924,106,1.00434
0.035875,0.048744,-0.001098,4.738431,0.211694,0.412185,0.341224,0.54165,0.734769,0.014789,0.697394,0.488112,0.448724,0.411399,0.512412,0.183348,0.17217,0.141523,0.516805,0.5949,0.875718,1.154632,1.523466,0.154468,0.103596,0.095078,0.058463,0.113183,5.697638,0.481781,1.012946,0.045233,0.014843,0.031535,0.050672,0.214848,0.208359,8.104924,106,1.00434
0.035875,0.048744,-0.001098,4.738431,0.211694,0.412185,0.341224,0.54165,0.734769,0.014789,0.697394,0.488112,0.448724,0.411399,0.512412,0.183348,0.17217,0.141523,0.516805,0.5949,0.875718,1.154632,1.523466,0.154468,0.103596,0.095078,0.058463,0.113183,5.697638,0.481781,1.012946,0.045233,0.014843,0.031535,0.050672,0.214848,0.208359,8.104924,106,1.00434
0.073777,0.397373,0.010606,3.906688,0.276902,0.431722,0.4302,0.527612,0.685756,0.023104,1.00584,0.79694,0.535604,0.42878,0.578457,0.200651,0.191831,0.142344,0.282074,0.416733,0.542036,3.569762,2.036338,0.06752,0.086021,0.103592,0.152119,0.102008,185.18991,0.356374,0.481072,0.039236,0.015424,0.027632,0.050664,0.217174,0.653774,18.217378,159.5,1.00361
0.073777,0.397373,0.010606,3.906688,0.276902,0.431722,0.4302,0.527612,0.685756,0.023104,1.00584,0.79694,0.535604,0.42878,0.578457,0.200651,0.191831,0.142344,0.282074,0.416733,0.542036,3.569762,2.036338,0.06752,0.086021,0.103592,0.152119,0.102008,185.18991,0.356374,0.481072,0.039236,0.015424,0.027632,0.050664,0.217174,0.653774,18.217378,159.5,1.00361
0.073777,0.397373,0.010606,3.906688,0.276902,0.431722,0.4302,0.527612,0.685756,0.023104,1.00584,0.79694,0.535604,0.42878,0.578457,0.200651,0.191831,0.142344,0.282074,0.416733,0.542036,3.569762,2.036338,0.06752,0.086021,0.103592,0.152119,0.102008,185.18991,0.356374,0.481072,0.039236,0.015424,0.027632,0.050664,0.217174,0.653774,18.217378,159.5,1.00361
0.069024,0.913901,0.069583,3.825696,0.364149,0.381603,0.285845,0.519854,0.656723,0.030095,0.607786,0.609945,0.467896,0.459794,0.389164,0.235375,0.190119,0.152501,0.387858,0.588162,0.657685,1.614917,1.860604,0.105864,0.086797,0.082021,0.07915,0.100529,11.277012,0.260647,0.534371,0.026871,0.024666,0.030391,0.04644,0.212019,0.328203,8.242166,143.5,1.003627
0.116814,0.276034,0.43769,4.225767,0.319619,0.332573,0.284666,0.612781,0.746764,0.042189,0.914554,0.70382,0.590143,0.473899,0.564107,0.21752,0.204976,0.171639,0.335966,0.37811,0.635677,1.978054,1.587399,0.112212,0.104073,0.09737,0.071133,0.109439,32.794908,0.481457,0.929487,0.039286,0.02401,0.035341,0.056391,0.213349,0.420472,0,137.75,1.005279
0.092932,0.09669,0.116649,4.184364,0.349697,0.350776,0.28857,0.550736,0.745428,0.042659,0.963219,0.775037,0.479327,0.470016,0.625031,0.237145,0.227244,0.183601,0.422651,0.489916,0.751716,1.501668,1.615416,0.117012,0.100181,0.103607,0.073457,0.110417,19.746565,0.353436,0.831075,0.035733,0.014877,0.022541,0.057083,0.20801,0.352066,72.118864,143.5,1.003948
0.075219,-0.072409,0.053472,3.871064,0.383743,0.420131,0.296494,0.584491,0.752761,0.049029,1.035396,0.995378,0.517096,0.461821,0.585989,0.213375,0.220402,0.181557,0.394891,0.439507,0.638002,1.21054,1.721493,0.097426,0.08334,0.081721,0.069714,0.110873,3.539646,0.397895,0.6055,0.026894,0.021756,0.033521,0.05206,0.213755,0.167869,20.260918,140.5,1.003416
0.057875,0.85134,-0.022704,4.748439,0.246336,0.359344,0.307455,0.557622,0.719595,0.025198,1.082441,0.790854,0.431247,0.321352,0.554075,0.180881,0.195541,0.150213,0.732675,0.401879,0.793777,1.314841,3.279086,0.071376,0.103705,0.112155,0.128757,0.120392,13.520828,0.388995,0.775121,0.051213,0.017709,0.035412,0.056517,0.217094,0.349857,12.294641,139.5,1.002968
0.114007,-0.172834,-0.13373,3.40899,0.451486,0.237701,0.210245,0.619321,0.782063,0.06024,1.027631,0.801903,0.464684,0.460077,0.621131,0.22708,0.217117,0.171893,0.619211,0.427811,0.576661,1.517534,2.058152,0.145849,0.075483,0.107285,0.045547,0.114302,9.466089,0.384593,0.737204,0.033471,0.021067,0.031981,0.062139,0.213783,0.179218,32.213017,111.75,1.007162
0.114007,-0.172834,-0.13373,3.40899,0.451486,0.237701,0.210245,0.619321,0.782063,0.06024,1.027631,0.801903,0.464684,0.460077,0.621131,0.22708,0.217117,0.171893,0.619211,0.427811,0.576661,1.517534,2.058152,0.145849,0.075483,0.107285,0.045547,0.114302,9.466089,0.384593,0.737204,0.033471,0.021067,0.031981,0.062139,0.213783,0.179218,32.213017,111.75,1.007162
0.091259,0.322576,0.05476,3.936732,0.362852,0.374926,0.256574,0.598531,0.781457,0.078763,1.318901,1.257346,0.575163,0.455903,0.722632,0.24675,0.246809,0.203946,0.318327,0.393108,0.60365,1.122897,2.459489,0.098554,0.075417,0.071985,0.061226,0.111152,13.685612,0.430489,0.544977,0.033401,0.024754,0.032099,0.053813,0.213917,0.408526,87.991494,102,1.015194
0.079579,0.503649,0.135118,3.476292,0.465383,0.344751,0.284406,0.603282,0.796623,0.059231,1.312111,0.819084,0.538268,0.487002,0.636097,0.238185,0.239029,0.19396,0.275883,0.42134,0.508679,0.800419,1.406834,0.105942,0.074399,0.081201,0.049517,0.108498,5.848662,0.293638,0.647963,0.032366,0.014503,0.026187,0.052247,0.213825,0.301625,68.175534,136,1.008737
0.085116,-0.058329,-0.068713,3.358089,0.500075,0.399197,0.257557,0.581686,0.757951,0.042264,0.896969,0.815737,0.403206,0.403191,0.520745,0.214842,0.21616,0.161342,0.438323,0.327514,0.740844,0.680732,1.057559,0.089484,0.083193,0.069018,0.061467,0.108039,4.80666,0.311646,0.461529,0.037429,0.016249,0.030458,0.052893,0.213128,0.182134,61.428227,138.5,1.009015
0.03149,1.164149,0.031754,3.774374,0.378754,0.338846,0.416632,0.509537,0.721008,0.010565,0.659492,0.770094,0.410469,0.43393,0.533263,0.208065,0.1982,0.135177,0.311142,0.574529,0.548824,1.630401,2.32084,0.08579,0.075917,0.071172,0.071025,0.103927,21.284303,0.366018,0.473593,0.032644,0.013597,0.027927,0.05258,0.206228,0.319516,16.205058,131.5,1.00298
0.054028,0.426901,-0.166964,3.721538,0.442024,0.361007,0.33629,0.54495,0.717088,0.023733,0.825665,0.787981,0.448041,0.334823,0.573968,0.197687,0.196921,0.155792,0.623288,0.347843,0.618887,0.865874,3.309745,0.124318,0.071821,0.082498,0.11695,0.113394,53.94753,0.262781,0.580095,0.03395,0.025041,0.032652,0.046119,0.220827,0.602093,9.24646,118.75,1.002712
0.054028,0.426901,-0.166964,3.721538,0.442024,0.361007,0.33629,0.54495,0.717088,0.023733,0.825665,0.787981,0.448041,0.334823,0.573968,0.197687,0.196921,0.155792,0.623288,0.347843,0.618887,0.865874,3.309745,0.124318,0.071821,0.082498,0.11695,0.113394,53.94753,0.262781,0.580095,0.03395,0.025041,0.032652,0.046119,0.220827,0.602093,9.24646,118.75,1.002712
0.054028,0.426901,-0.166964,3.721538,0.442024,0.361007,0.33629,0.54495,0.717088,0.023733,0.825665,0.787981,0.448041,0.334823,0.573968,0.197687,0.196921,0.155792,0.623288,0.347843,0.618887,0.865874,3.309745,0.124318,0.071821,0.082498,0.11695,0.113394,53.94753,0.262781,0.580095,0.03395,0.025041,0.032652,0.046119,0.220827,0.602093,9.24646,118.75,1.002712
0.064067,0.946688,0.468864,4.379149,0.274632,0.424847,0.29631,0.576103,0.79003,0.036001,0.910842,0.707761,0.381027,0.4079,0.563969,0.184392,0.201018,0.153042,0.298887,0.366999,0.582919,1.286789,1.38799,0.105869,0.083912,0.078975,0.055771,0.109685,6.312937,0.324603,0.500392,0.035284,0.020467,0.032494,0.056715,0.210016,0.345557,67.882978,152,1.005306
0.064067,0.946688,0.468864,4.379149,0.274632,0.424847,0.29631,0.576103,0.79003,0.036001,0.910842,0.707761,0.381027,0.4079,0.563969,0.184392,0.201018,0.153042,0.298887,0.366999,0.582919,1.286789,1.38799,0.105869,0.083912,0.078975,0.055771,0.109685,6.312937,0.324603,0.500392,0.035284,0.020467,0.032494,0.056715,0.210016,0.345557,67.882978,152,1.005306
0.064067,0.946688,0.468864,4.379149,0.274632,0.424847,0.29631,0.576103,0.79003,0.036001,0.910842,0.707761,0.381027,0.4079,0.563969,0.184392,0.201018,0.153042,0.298887,0.366999,0.582919,1.286789,1.38799,0.105869,0.083912,0.078975,0.055771,0.109685,6.312937,0.324603,0.500392,0.035284,0.020467,0.032494,0.056715,0.210016,0.345557,67.882978,152,1.005306
0.083753,0.909905,0.293489,3.022636,0.55754,0.401667,0.225432,0.702825,0.84316,0.066274,1.318431,0.541502,0.480169,0.436086,0.560677,0.215412,0.204889,0.150716,0.226894,0.282718,0.411413,0.717185,1.136748,0.070916,0.064645,0.061022,0.051256,0.11449,2.232494,0.196904,0.228497,0.028369,0.029384,0.037664,0.058575,0.212474,0.123963,132.813141,127,1.009851
0.091343,0.800029,-0.02938,4.20725,0.310185,0.260937,0.205885,0.611198,0.78134,0.054231,0.724404,0.712159,0.404013,0.386766,0.544073,0.220936,0.193893,0.162764,0.359533,0.475602,0.736061,1.456581,2.198637,0.076219,0.063774,0.069785,0.056174,0.111023,3.132617,0.487731,0.408398,0.0287,0.020214,0.035024,0.056232,0.211071,0.175014,13.982988,140.5,1.002653
0.123576,0.044973,0.308536,3.232193,0.507887,0.447249,0.269794,0.634675,0.800546,0.047134,0.781354,0.867155,0.420124,0.454396,0.629026,0.241344,0.234348,0.164378,0.20158,0.303788,0.524828,0.744492,1.206641,0.087685,0.064997,0.067106,0.055185,0.106515,3.756495,0.265612,0.404801,0.032259,0.023939,0.033818,0.058227,0.215544,0.116941,45.602132,153.25,1.003518
0.062038,0.335196,0.09074,3.702325,0.415608,0.38118,0.311942,0.545669,0.706879,0.028712,0.837073,0.895244,0.445552,0.462624,0.475594,0.216276,0.203602,0.151165,0.411543,0.523912,0.722149,1.477154,2.709873,0.142455,0.073888,0.079316,0.079034,0.109248,12.66261,0.271134,0.71033,0.040467,0.020001,0.035533,0.050893,0.214714,0.288331,14.25277,139,1.003239
0.078277,0.404166,0.003918,3.74949,0.433889,0.25827,0.236133,0.630707,0.788047,0.027837,0.601905,0.800668,0.47719,0.422922,0.576918,0.231289,0.215904,0.168257,0.212611,0.411761,0.712678,0.871056,1.604884,0.083239,0.062549,0.078527,0.09266,0.105154,2.554363,0.42988,0.470696,0.027772,0.023158,0.038031,0.060856,0.21392,0.151797,28.896158,148,1.002571
0.10646,0.519487,0.429556,3.285769,0.518352,0.376488,0.263534,0.673209,0.818589,0.036373,0.630883,0.531231,0.392341,0.42966,0.609832,0.22522,0.218752,0.161703,0.217915,0.338202,0.677411,0.591858,1.160387,0.109351,0.081333,0.084722,0.055369,0.116155,6.134122,0.434078,0.7228,0.032548,0.018743,0.034423,0.055266,0.215602,0.173441,21.081053,120,1.002905
0.075954,0.643735,0.357178,3.631891,0.460443,0.415735,0.432543,0.590265,0.724792,0.027932,0.582017,0.571705,0.376906,0.35983,0.435897,0.206614,0.186633,0.15221,0.516341,0.454095,0.82299,2.773492,2.568391,0.215802,0.101041,0.113707,0.080502,0.101364,139.797095,0.290108,0.478209,0.061935,0.026671,0.033367,0.055815,0.214923,0.727327,16.024908,131,1.00309
0.100959,0.897319,0.34918,3.912706,0.387102,0.441779,0.276252,0.635981,0.811099,0.047276,0.664794,0.74748,0.429596,0.477338,0.54302,0.21781,0.219103,0.179156,0.342421,0.455822,0.990555,0.839513,1.39423,0.122823,0.088664,0.071134,0.069576,0.114305,6.720935,0.349831,0.389789,0.042192,0.022858,0.024335,0.054145,0.216227,0.250288,43.447589,157.75,1.005717
0.056025,0.217861,0.162111,3.463384,0.461576,0.465725,0.325049,0.610627,0.771736,0.040406,1.060746,0.881458,0.442995,0.480226,0.540687,0.231878,0.225396,0.157313,0.338625,0.358953,0.497057,1.034911,1.105094,0.122073,0.077386,0.06293,0.058875,0.104892,3.789398,0.262848,0.463891,0.034367,0.021121,0.034299,0.053872,0.213628,0.168348,27.327477,127,1.004492
0.056025,0.217861,0.162111,3.463384,0.461576,0.465725,0.325049,0.610627,0.771736,0.040406,1.060746,0.881458,0.442995,0.480226,0.540687,0.231878,0.225396,0.157313,0.338625,0.358953,0.497057,1.034911,1.105094,0.122073,0.077386,0.06293,0.058875,0.104892,3.789398,0.262848,0.463891,0.034367,0.021121,0.034299,0.053872,0.213628,0.168348,27.327477,127,1.004492
0.056025,0.217861,0.162111,3.463384,0.461576,0.465725,0.325049,0.610627,0.771736,0.040406,1.060746,0.881458,0.442995,0.480226,0.540687,0.231878,0.225396,0.157313,0.338625,0.358953,0.497057,1.034911,1.105094,0.122073,0.077386,0.06293,0.058875,0.104892,3.789398,0.262848,0.463891,0.034367,0.021121,0.034299,0.053872,0.213628,0.168348,27.327477,127,1.004492
0.062002,0.498174,-0.031019,4.872205,0.236935,0.355752,0.293579,0.56199,0.725342,0.022042,0.8292,0.673485,0.434565,0.349539,0.578754,0.220796,0.190959,0.164101,0.461643,0.678283,1.030832,2.181382,1.470857,0.135876,0.086072,0.074719,0.068375,0.102863,17.233434,0.310514,0.672575,0.051669,0.01963,0.029345,0.055123,0.209374,0.389341,22.344185,125.25,1.003701
0.062002,0.498174,-0.031019,4.872205,0.236935,0.355752,0.293579,0.56199,0.725342,0.022042,0.8292,0.673485,0.434565,0.349539,0.578754,0.220796,0.190959,0.164101,0.461643,0.678283,1.030832,2.181382,1.470857,0.135876,0.086072,0.074719,0.068375,0.102863,17.233434,0.310514,0.672575,0.051669,0.01963,0.029345,0.055123,0.209374,0.389341,22.344185,125.25,1.003701
0.098647,0.221059,0.024753,4.000793,0.390816,0.43184,0.283419,0.623894,0.798424,0.041758,0.965787,0.827936,0.452695,0.449966,0.494895,0.224027,0.237664,0.178443,0.582969,0.429711,0.795051,1.019215,1.136069,0.130024,0.104161,0.095223,0.074229,0.11534,5.903005,0.365549,0.591665,0.035264,0.02407,0.038356,0.06178,0.212109,0.327452,76.187843,130,1.006589
0.026759,1.012563,0.004227,3.529596,0.466347,0.449207,0.386832,0.569806,0.758046,0.018484,0.890331,0.699485,0.492568,0.43509,0.585979,0.227553,0.212225,0.171628,0.274201,0.434913,0.533307,0.783159,0.94026,0.086428,0.057055,0.056466,0.060075,0.105718,5.400256,0.440368,0.534636,0.028469,0.014383,0.024795,0.050297,0.217071,0.186503,73.183134,155.5,1.01138
0.073253,0.572003,-0.055736,4.073912,0.370445,0.26128,0.215839,0.572129,0.733983,0.03108,0.673176,0.642804,0.478949,0.438386,0.585657,0.218449,0.198008,0.160017,0.355598,0.475927,0.667878,1.9899,3.144455,0.128214,0.068541,0.069424,0.088829,0.105939,24.147806,0.277618,0.485539,0.051278,0.021316,0.029937,0.054429,0.20969,0.384498,16.525524,118.5,1.002703
0.073253,0.572003,-0.055736,4.073912,0.370445,0.26128,0.215839,0.572129,0.733983,0.03108,0.673176,0.642804,0.478949,0.438386,0.585657,0.218449,0.198008,0.160017,0.355598,0.475927,0.667878,1.9899,3.144455,0.128214,0.068541,0.069424,0.088829,0.105939,24.147806,0.277618,0.485539,0.051278,0.021316,0.029937,0.054429,0.20969,0.384498,16.525524,118.5,1.002703
0.070006,0.879036,-0.077879,4.617398,0.308725,0.460195,0.280352,0.562596,0.727056,0.016089,0.663724,0.495692,0.397595,0.382856,0.447593,0.210681,0.195129,0.139545,0.234631,0.541626,0.8566,1.403909,1.287903,0.091219,0.077141,0.086319,0.05726,0.100359,10.791539,0.269715,0.527635,0.024433,0.021519,0.030393,0.053391,0.213816,0.242096,46.967234,148.5,1.003433
0.104158,0.353927,0.065237,3.343367,0.482311,0.42103,0.269417,0.651016,0.808995,0.064397,0.81988,0.738346,0.396766,0.461762,0.579699,0.23646,0.221234,0.170676,0.330189,0.428559,0.753576,1.005984,1.477008,0.117213,0.086725,0.08028,0.075505,0.113264,4.734912,0.465804,0.638375,0.027226,0.024875,0.038469,0.061658,0.215848,0.275543,44.227396,119.5,1.006704
0.121552,0.560383,0.57485,3.279631,0.496201,0.370493,0.250211,0.667326,0.784132,0.036622,0.853037,0.569273,0.364804,0.465909,0.489699,0.207855,0.185341,0.171019,0.212717,0.283652,0.53756,0.652509,1.043188,0.074413,0.065645,0.062451,0.047789,0.102568,12.797596,0.212641,0.297943,0.028218,0.027714,0.041286,0.06222,0.212356,0.154674,39.813996,153.25,1.003031
0.121552,0.560383,0.57485,3.279631,0.496201,0.370493,0.250211,0.667326,0.784132,0.036622,0.853037,0.569273,0.364804,0.465909,0.489699,0.207855,0.185341,0.171019,0.212717,0.283652,0.53756,0.652509,1.043188,0.074413,0.065645,0.062451,0.047789,0.102568,12.797596,0.212641,0.297943,0.028218,0.027714,0.041286,0.06222,0.212356,0.154674,39.813996,153.25,1.003031
0.121552,0.560383,0.57485,3.279631,0.496201,0.370493,0.250211,0.667326,0.784132,0.036622,0.853037,0.569273,0.364804,0.465909,0.489699,0.207855,0.185341,0.171019,0.212717,0.283652,0.53756,0.652509,1.043188,0.074413,0.065645,0.062451,0.047789,0.102568,12.797596,0.212641,0.297943,0.028218,0.027714,0.041286,0.06222,0.212356,0.154674,39.813996,153.25,1.003031
