@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {romantic,notromantic}

@data
0.069348,0.368136,1.454938,2.020228,0.453749,0.193005,0.03314,0.000195,0.481272,0.238764,0.181385,0.063723,0.154709,0.243288,0.319741,0.095869,0.131447,0.093596,0.098247,0.035,0.142144,43.451926,44.593166,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26,notromantic
0.040326,0.95291,1.547033,2.083719,0.498832,0.131108,0.040192,0.000713,0.468961,0.240207,0.189497,0.074865,0.421408,0.185881,0.302279,0.109344,0.115384,0.090014,0.087749,0.139715,0.182681,43.076987,38.361243,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9,notromantic
0.040326,0.95291,1.547033,2.083719,0.498832,0.131108,0.040192,0.000713,0.468961,0.240207,0.189497,0.074865,0.421408,0.185881,0.302279,0.109344,0.115384,0.090014,0.087749,0.139715,0.182681,43.076987,38.361243,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9,notromantic
0.040326,0.95291,1.547033,2.083719,0.498832,0.131108,0.040192,0.000713,0.468961,0.240207,0.189497,0.074865,0.421408,0.185881,0.302279,0.109344,0.115384,0.090014,0.087749,0.139715,0.182681,43.076987,38.361243,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9,notromantic
0.068677,1.125304,1.507625,2.360971,0.360767,0.173497,0.026118,0.000036,0.406511,0.199942,0.160677,0.078119,0.815624,0.665363,0.348276,0.141139,0.166527,0.154156,0.165244,0.119508,0.334253,6.095538,9.890395,49.01063,3.732678,1.289969,0.574579,0.20155,0.86254,0.070764,73.61492,4.484893,919.2132,3.297149,0.069829,0.089866,0.036999,0.000546,0.006659,4479.319,0.534596,0,0.778296,0.089977,0,0.172667,0.003274,731.3445,259682,notromantic
0.06232,1.527312,1.517479,2.119151,0.384915,0.150959,0.045393,0.00003,0.461088,0.217837,0.191558,0.081013,0.297076,0.2228,0.27741,0.112654,0.095131,0.10516,0.086445,0.034154,0.127808,12.715936,14.253942,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5,notromantic
0.106435,0.919826,1.421008,2.057533,0.508641,0.229497,0.027764,0.000406,0.411762,0.200208,0.207876,0.068395,0.285507,0.211033,0.252853,0.110051,0.086274,0.089152,0.117485,0.036565,0.117876,60.978529,47.909882,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61,notromantic
0.106435,0.919826,1.421008,2.057533,0.508641,0.229497,0.027764,0.000406,0.411762,0.200208,0.207876,0.068395,0.285507,0.211033,0.252853,0.110051,0.086274,0.089152,0.117485,0.036565,0.117876,60.978529,47.909882,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61,notromantic
0.055521,0.907433,1.444745,2.188204,0.487682,0.172758,0.031378,0.00046,0.460277,0.225395,0.219505,0.072192,0.315973,0.195043,0.346402,0.09868,0.098957,0.092587,0.099038,0.037967,0.196625,77.43327,62.353122,84.22542,5.380505,1.418599,0.744076,1.429001,0.90386,0.094596,45.15431,5.791576,133.4402,0.574087,0.01226,0.051688,0.141485,0.000184,0.011878,3168.409,0.233412,0,0.800932,0.13485,0,0.159546,0.0054,583.9636,164908.8,notromantic
0.079614,0.566989,1.44358,2.191084,0.455843,0.188404,0.029427,0.000252,0.417683,0.209229,0.197647,0.068385,0.376179,0.305881,0.297537,0.098701,0.102515,0.098843,0.089995,0.039912,0.187604,46.369665,48.569901,85.77195,5.761757,1.490965,0.605888,1.025859,0.9021,0.117156,64.74603,5.290841,159.8117,0.445152,0.007228,0.027663,0.05893,0.00011,0.009219,3359.68,0.160084,0,0.956724,0.128674,0,0.04143,0.003714,800.1231,122276.3,notromantic
0.065863,1.093482,1.481245,2.289112,0.395715,0.183697,0.043516,0.000829,0.399965,0.195248,0.174958,0.07355,0.603401,0.272848,0.356817,0.099295,0.097576,0.097345,0.090983,0.06387,0.31761,29.789965,50.596819,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3,notromantic
0.040615,1.346923,1.481643,2.188227,0.416711,0.140397,0.012022,0.000045,0.405348,0.196103,0.168212,0.073485,0.733236,0.491227,0.316448,0.11836,0.113317,0.109786,0.10701,0.086513,0.173839,15.903547,14.377651,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04,notromantic
0.040615,1.346923,1.481643,2.188227,0.416711,0.140397,0.012022,0.000045,0.405348,0.196103,0.168212,0.073485,0.733236,0.491227,0.316448,0.11836,0.113317,0.109786,0.10701,0.086513,0.173839,15.903547,14.377651,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04,notromantic
0.081137,1.663555,1.467999,2.128978,0.416978,0.186896,0.042348,0.000179,0.432052,0.212577,0.225279,0.079276,0.233345,0.209052,0.268892,0.09441,0.094827,0.105375,0.089424,0.027899,0.165322,58.885283,51.561911,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,notromantic
0.081137,1.663555,1.467999,2.128978,0.416978,0.186896,0.042348,0.000179,0.432052,0.212577,0.225279,0.079276,0.233345,0.209052,0.268892,0.09441,0.094827,0.105375,0.089424,0.027899,0.165322,58.885283,51.561911,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,notromantic
0.081137,1.663555,1.467999,2.128978,0.416978,0.186896,0.042348,0.000179,0.432052,0.212577,0.225279,0.079276,0.233345,0.209052,0.268892,0.09441,0.094827,0.105375,0.089424,0.027899,0.165322,58.885283,51.561911,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,notromantic
0.026902,0.842928,1.47136,2.069838,0.374717,0.114435,0.020402,0.000424,0.441351,0.22105,0.190956,0.079132,0.364121,0.468258,0.365226,0.110603,0.135956,0.16327,0.126172,0.073006,0.175754,45.910755,73.586026,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notromantic
0.026902,0.842928,1.47136,2.069838,0.374717,0.114435,0.020402,0.000424,0.441351,0.22105,0.190956,0.079132,0.364121,0.468258,0.365226,0.110603,0.135956,0.16327,0.126172,0.073006,0.175754,45.910755,73.586026,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notromantic
0.026902,0.842928,1.47136,2.069838,0.374717,0.114435,0.020402,0.000424,0.441351,0.22105,0.190956,0.079132,0.364121,0.468258,0.365226,0.110603,0.135956,0.16327,0.126172,0.073006,0.175754,45.910755,73.586026,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notromantic
0.026902,0.842928,1.47136,2.069838,0.374717,0.114435,0.020402,0.000424,0.441351,0.22105,0.190956,0.079132,0.364121,0.468258,0.365226,0.110603,0.135956,0.16327,0.126172,0.073006,0.175754,45.910755,73.586026,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,notromantic
0.04012,1.774118,1.502842,2.253719,0.451284,0.123708,0.030095,0.001052,0.518076,0.263755,0.226558,0.098338,0.40542,0.219139,0.33795,0.111493,0.126988,0.125495,0.096524,0.073971,0.317017,63.135482,40.294205,65.43014,4.508315,1.34154,0.707983,0.741525,0.887919,0.051915,23.59494,5.526331,302.0525,1.346658,0.03672,0.076413,0.23881,0.000301,0.011997,1643.615,0.951597,0,0.978695,0.107144,0,0.020865,0.002811,410.6183,92019.94,notromantic
0.075134,1.873275,1.421737,2.173345,0.379829,0.178583,0.024321,0.000042,0.398334,0.200379,0.182692,0.071161,0.242831,0.251174,0.288025,0.09942,0.096143,0.094654,0.108261,0.045798,0.079526,18.067211,25.729435,93.32607,6.036815,1.498299,0.608363,1.228811,0.901304,0.156617,90.71054,5.355824,40.62844,0.328121,0.008457,0.00613,0.104878,0.000051,0.010332,4464.677,0.253313,0,0.766977,0.11806,0,0.178842,0.005829,875.8168,84174.87,notromantic
0.064182,2.835477,1.370432,2.19771,0.376344,0.147582,0.02732,0.000198,0.441582,0.227316,0.202094,0.075072,0.378699,0.393744,0.307099,0.110205,0.111661,0.089889,0.099802,0.0931,0.41137,33.357939,38.523371,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7,notromantic
0.03525,1.299031,1.548191,2.428223,0.307714,0.091354,0.031315,0.000157,0.437734,0.215006,0.192686,0.082644,0.859896,0.512766,0.349249,0.155457,0.099197,0.125176,0.12975,0.096346,0.499294,17.059783,10.867816,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4,notromantic
0.027615,0.962124,1.52343,2.626055,0.418404,0.117605,0.009377,0.000048,0.363763,0.183348,0.184057,0.070261,0.463282,1.082009,0.561742,0.15095,0.148463,0.102888,0.196443,0.069264,0.116373,8.104924,8.481445,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44,notromantic
0.027615,0.962124,1.52343,2.626055,0.418404,0.117605,0.009377,0.000048,0.363763,0.183348,0.184057,0.070261,0.463282,1.082009,0.561742,0.15095,0.148463,0.102888,0.196443,0.069264,0.116373,8.104924,8.481445,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44,notromantic
0.027615,0.962124,1.52343,2.626055,0.418404,0.117605,0.009377,0.000048,0.363763,0.183348,0.184057,0.070261,0.463282,1.082009,0.561742,0.15095,0.148463,0.102888,0.196443,0.069264,0.116373,8.104924,8.481445,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44,notromantic
0.060059,1.289815,1.491135,2.630821,0.310405,0.169477,0.017037,0.000099,0.446517,0.200651,0.149285,0.090859,0.328503,0.285926,0.540166,0.133321,0.128957,0.139482,0.128521,0.208517,0.216115,18.217378,19.189091,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95,notromantic
0.060059,1.289815,1.491135,2.630821,0.310405,0.169477,0.017037,0.000099,0.446517,0.200651,0.149285,0.090859,0.328503,0.285926,0.540166,0.133321,0.128957,0.139482,0.128521,0.208517,0.216115,18.217378,19.189091,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95,notromantic
0.051391,0.043497,1.48945,2.148145,0.376006,0.178973,0.026229,0.00001,0.475796,0.235375,0.189733,0.069659,0.38827,0.379776,0.263656,0.116879,0.101437,0.119722,0.141665,0.052873,0.173346,8.242166,6.093125,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7,notromantic
0.09012,1.089094,1.429922,2.26946,0.386825,0.211593,0.039331,0.000124,0.443292,0.21752,0.196364,0.073075,0.409507,0.359527,0.307159,0.101376,0.107844,0.117718,0.106628,0.071011,0.240647,0,39.24423,79.01668,5.393056,1.457576,0.488596,0.829961,0.886957,0.079702,59.89294,5.100055,424.9308,2.357672,0.038642,0.047436,0.292376,0.000256,0.005312,3584.157,0.423999,0,0.684421,0.096702,0,0.216133,0.005695,959.9404,362513.5,notromantic
0.069029,-0.131584,1.438153,2.350826,0.386657,0.181757,0.035954,0.000894,0.464887,0.237145,0.214669,0.07932,0.563836,0.265389,0.34312,0.111668,0.089771,0.095559,0.102576,0.049268,0.228719,72.118864,38.116258,79.98813,5.13924,1.409377,0.684721,0.905864,0.888063,0.116705,52.8291,5.572346,171.5408,1.055275,0.024781,0.052892,0.10924,0.000348,0.014345,4401.848,0.578778,0,0.603862,0.082388,0,0.239372,0.006398,723.5172,228399.6,notromantic
0.053351,0.85983,1.528275,2.372298,0.433072,0.145355,0.038377,0.000111,0.426316,0.213375,0.199963,0.074129,0.305164,0.338592,0.393948,0.15781,0.118082,0.139132,0.126743,0.050856,0.294164,20.260918,24.450548,74.32485,4.858168,1.383939,0.704145,0.836981,0.893025,0.065571,40.87735,5.701608,215.2496,0.83111,0.024355,0.064136,0.093443,0.000202,0.006694,2965.472,0.876834,0,0.896804,0.099757,0,0.092608,0.003485,663.5316,383426.2,notromantic
0.044965,1.582919,1.575294,2.671122,0.390899,0.139389,0.017985,0.00014,0.369699,0.180881,0.152354,0.07956,0.676264,0.323803,0.637476,0.18814,0.147181,0.170069,0.152999,0.148493,0.314446,12.294641,11.139719,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93,notromantic
0.082179,-0.3027,1.505451,2.413081,0.348704,0.20355,0.05424,0.000634,0.453041,0.22708,0.182375,0.080176,0.563555,0.324269,0.476727,0.120774,0.1211,0.13534,0.121071,0.042437,0.25472,32.213017,38.857277,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6,notromantic
0.082179,-0.3027,1.505451,2.413081,0.348704,0.20355,0.05424,0.000634,0.453041,0.22708,0.182375,0.080176,0.563555,0.324269,0.476727,0.120774,0.1211,0.13534,0.121071,0.042437,0.25472,32.213017,38.857277,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6,notromantic
0.07425,1.049621,1.541297,2.556995,0.39142,0.1521,0.071339,0.000482,0.481545,0.24675,0.234728,0.082905,0.322891,0.315788,0.431667,0.107792,0.106265,0.122712,0.094347,0.055125,0.370809,87.991494,137.488129,76.99302,5.205659,1.44101,0.674078,0.853237,0.883183,0.034647,21.19357,5.439847,784.6336,2.370014,0.041259,0.154294,0.484309,0.000534,0.004502,889.3623,1.875245,0,0.846871,0.111465,0,0.129767,0.004319,772.5526,751406.1,notromantic
0.053304,0.858229,1.438804,2.283063,0.395676,0.139121,0.046281,0.000243,0.484551,0.238185,0.231737,0.080444,0.399435,0.190012,0.343246,0.11034,0.112674,0.090426,0.084871,0.041221,0.188283,68.175534,59.870185,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331,notromantic
0.053304,0.858229,1.438804,2.283063,0.395676,0.139121,0.046281,0.000243,0.484551,0.238185,0.231737,0.080444,0.399435,0.190012,0.343246,0.11034,0.112674,0.090426,0.084871,0.041221,0.188283,68.175534,59.870185,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331,notromantic
0.058642,0.281629,1.505383,2.204863,0.440317,0.174566,0.032678,0.000279,0.430469,0.214842,0.200427,0.070223,0.391766,0.309364,0.31086,0.09903,0.094608,0.103269,0.097242,0.042586,0.246528,61.428227,30.823141,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7,notromantic
0.022993,1.374862,1.525779,2.398562,0.404848,0.107192,0.00619,0.000105,0.433159,0.208065,0.183202,0.082517,0.379031,0.33806,0.461613,0.129087,0.110163,0.126183,0.105973,0.108985,0.282124,16.205058,19.186589,56.64852,3.350838,1.11924,0.810172,0.525202,0.879655,0.081346,94.91699,6.82954,63.10161,0.19232,0.00788,0.104756,0.045803,0.000189,0.004364,3938.221,0.805986,0,0.979361,0.110819,0,0.020227,0.001244,267.2176,6138.794,notromantic
0.0425,1.461676,1.479997,2.567054,0.446953,0.131199,0.019227,0.000035,0.341172,0.197687,0.189201,0.076159,0.560296,0.46747,0.606272,0.104698,0.101246,0.150944,0.152843,0.168332,0.2234,9.24646,11.006946,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6,notromantic
0.0425,1.461676,1.479997,2.567054,0.446953,0.131199,0.019227,0.000035,0.341172,0.197687,0.189201,0.076159,0.560296,0.46747,0.606272,0.104698,0.101246,0.150944,0.152843,0.168332,0.2234,9.24646,11.006946,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6,notromantic
0.0425,1.461676,1.479997,2.567054,0.446953,0.131199,0.019227,0.000035,0.341172,0.197687,0.189201,0.076159,0.560296,0.46747,0.606272,0.104698,0.101246,0.150944,0.152843,0.168332,0.2234,9.24646,11.006946,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6,notromantic
0.035119,0.564888,1.409334,2.394745,0.493716,0.131802,0.02002,0.000483,0.322731,0.184392,0.189414,0.073051,0.385018,0.261921,0.405463,0.117394,0.097028,0.098064,0.098675,0.055101,0.169752,67.882978,37.3552,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62,notromantic
0.035119,0.564888,1.409334,2.394745,0.493716,0.131802,0.02002,0.000483,0.322731,0.184392,0.189414,0.073051,0.385018,0.261921,0.405463,0.117394,0.097028,0.098064,0.098675,0.055101,0.169752,67.882978,37.3552,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62,notromantic
0.050982,0.687206,1.474676,2.056053,0.461167,0.13006,0.050376,0.000516,0.436424,0.215412,0.203989,0.067647,0.342191,0.124071,0.260574,0.09213,0.086163,0.087207,0.087749,0.029264,0.074168,132.813141,130.0851,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3,notromantic
0.054938,1.321237,1.576799,2.271434,0.377421,0.163287,0.032421,0.000264,0.449766,0.21493,0.194847,0.073882,0.275885,0.2561,0.293184,0.114696,0.116798,0.114082,0.101583,0.043692,0.085351,57.066814,44.467644,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3,notromantic
0.065204,0.634386,1.56182,2.506291,0.282525,0.156197,0.044541,0.00012,0.485114,0.220936,0.181438,0.080483,0.364668,0.35641,0.409272,0.150775,0.197056,0.154227,0.126447,0.046421,0.227614,13.982988,16.383077,98.78705,6.189179,1.488937,0.625282,1.124654,0.899727,0.142159,156.5869,5.833664,1025.377,2.847556,0.031441,0.044767,0.241865,0.000146,0.010535,13341.76,0.607092,0,0.924101,0.132397,0,0.070185,0.002461,697.3229,509705.6,notromantic
0.087689,0.878931,1.462525,2.298706,0.482671,0.188103,0.043627,0.000093,0.494848,0.241344,0.20218,0.067154,0.291966,0.242337,0.344486,0.106899,0.093336,0.09947,0.087613,0.039697,0.198844,45.602132,32.709258,95.77401,6.254381,1.527104,0.601271,1.226191,0.902236,0.091969,26.48163,5.353251,154.2237,0.441784,0.007951,0.013894,0.092031,0.000104,0.01402,1115.842,0.258662,0,0.952064,0.124669,0,0.045669,0.003097,961.3209,196401.5,notromantic
