@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.069029,5.057323,0.000863,1.438153,2.665197,0.181757,0.035954,0.000986,2.795398,0.563836,0.265389,0.353784,0.34312,0.111668,0.089771,0.102576,0.228719,0.079196,38.116258,0.621454,1.003948,0.480694,79.98813,5.13924,1.409377,0.684721,0.905864,0.888063,0.116705,52.8291,5.572346,171.5408,1.055275,0.024781,0.052892,0.10924,0.000348,0.014345,4401.848,0.578778,0,0.603862,0.082388,0,0.239372,0.006398,723.5172,228399.6
0.053351,5.427421,0.00017,1.528275,2.731245,0.145355,0.038377,0.00011,2.668279,0.305164,0.338592,0.345987,0.393948,0.15781,0.118082,0.126743,0.294164,0.114703,24.450548,0.553826,1.003416,0.49696,74.32485,4.858168,1.383939,0.704145,0.836981,0.893025,0.065571,40.87735,5.701608,215.2496,0.83111,0.024355,0.064136,0.093443,0.000202,0.006694,2965.472,0.876834,0,0.896804,0.099757,0,0.092608,0.003485,663.5316,383426.2
0.044965,6.63518,0.000135,1.575294,2.771161,0.139389,0.017985,0.000208,2.286918,0.676264,0.323803,0.464996,0.637476,0.18814,0.147181,0.152999,0.314446,0.110447,11.139719,0.575114,1.002968,0.521389,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93
0.044965,6.63518,0.000135,1.575294,2.771161,0.139389,0.017985,0.000208,2.286918,0.676264,0.323803,0.464996,0.637476,0.18814,0.147181,0.152999,0.314446,0.110447,11.139719,0.575114,1.002968,0.521389,63.12495,4.239126,1.29824,0.536782,0.426137,0.868633,0.053357,64.41986,5.742696,511.7934,2.33061,0.067978,0.074028,0.102392,0.000606,0.004551,2277.542,1.590794,0,0.635819,0.08962,0,0.231708,0.005614,477.0765,79536.93
0.082179,2.617879,0.000325,1.505451,2.639983,0.20355,0.05424,0.000745,2.530245,0.563555,0.324269,0.284599,0.476727,0.120774,0.1211,0.121071,0.25472,0.079704,38.857277,0.543945,1.007162,0.423023,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.082179,2.617879,0.000325,1.505451,2.639983,0.20355,0.05424,0.000745,2.530245,0.563555,0.324269,0.284599,0.476727,0.120774,0.1211,0.121071,0.25472,0.079704,38.857277,0.543945,1.007162,0.423023,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.082179,2.617879,0.000325,1.505451,2.639983,0.20355,0.05424,0.000745,2.530245,0.563555,0.324269,0.284599,0.476727,0.120774,0.1211,0.121071,0.25472,0.079704,38.857277,0.543945,1.007162,0.423023,80.1544,5.756409,1.547735,0.642674,0.89737,0.895486,0.094455,28.48885,4.710793,421.602,0.925546,0.017186,0.040368,0.365832,0.000184,0.020097,2174.379,0.863684,0,0.455393,0.056171,0,0.248175,0.005266,858.6912,523135.6
0.049374,6.010366,0.001012,1.510424,2.246205,0.169632,0.013221,0.000623,1.55854,0.18978,0.237521,0.372016,0.479819,0.105405,0.095497,0.097273,0.084969,0.078699,51.753001,0.577448,1.002954,0.50227,79.14953,4.53888,1.284124,0.621986,0.819312,0.891946,0.159079,150.9444,6.262234,54.36649,0.283831,0.006135,0.012848,0.061855,0.000201,0.010227,8560.741,0.25149,0,0.916112,0.107569,0,0.076902,0.003194,547.9808,24752.2
0.07425,4.789198,0.000342,1.541297,2.710895,0.1521,0.071339,0.000683,2.692967,0.322891,0.315788,0.24649,0.431667,0.107792,0.106265,0.094347,0.370809,0.073331,137.488129,0.613315,1.015194,0.615888,76.99302,5.205659,1.44101,0.674078,0.853237,0.883183,0.034647,21.19357,5.439847,784.6336,2.370014,0.041259,0.154294,0.484309,0.000534,0.004502,889.3623,1.875245,0,0.846871,0.111465,0,0.129767,0.004319,772.5526,751406.1
0.053304,4.772523,0.000122,1.438804,2.829795,0.139121,0.046281,0.000303,2.17165,0.399435,0.190012,0.251351,0.343246,0.11034,0.112674,0.084871,0.188283,0.080708,59.870185,0.535707,1.008737,0.437827,70.35708,5.069639,1.443833,0.742124,0.914521,0.898036,0.045981,19.31623,5.260877,312.9748,1.029646,0.030704,0.105,0.386054,0.000228,0.004983,861.9298,1.080512,0,0.908123,0.11211,0,0.083492,0.003662,623.8671,368331
0.058642,5.070233,0.000227,1.505383,2.452031,0.174566,0.032678,0.000227,1.861132,0.391766,0.309364,0.302929,0.31086,0.09903,0.094608,0.097242,0.246528,0.08058,30.823141,0.576764,1.009015,0.555566,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7
0.058642,5.070233,0.000227,1.505383,2.452031,0.174566,0.032678,0.000227,1.861132,0.391766,0.309364,0.302929,0.31086,0.09903,0.094608,0.097242,0.246528,0.08058,30.821914,0.576738,1.009016,0.555564,82.05285,5.142152,1.389359,0.753244,0.908491,0.89352,0.080569,30.31725,5.794043,324.9458,1.317986,0.025168,0.027819,0.116832,0.000344,0.011861,1213.804,0.776841,0,0.723036,0.08768,0,0.200388,0.004496,655.9339,168517.7
0.022993,7.020591,0.000221,1.525779,3.002649,0.107192,0.00619,0.000116,2.469808,0.379031,0.33806,0.366661,0.461613,0.129087,0.110163,0.105973,0.282124,0.102739,19.186589,0.585788,1.00298,0.509332,56.64852,3.350838,1.11924,0.810172,0.525202,0.879655,0.081346,94.91699,6.82954,63.10161,0.19232,0.00788,0.104756,0.045803,0.000189,0.004364,3938.221,0.805986,0,0.979361,0.110819,0,0.020227,0.001244,267.2176,6138.794
0.0425,7.400599,0.000044,1.479997,2.436167,0.131199,0.019227,0.000061,2.406734,0.560296,0.46747,0.395199,0.606272,0.104698,0.101246,0.152843,0.2234,0.076775,11.006946,0.550743,1.002712,0.484141,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.0425,7.400599,0.000044,1.479997,2.436167,0.131199,0.019227,0.000061,2.406734,0.560296,0.46747,0.395199,0.606272,0.104698,0.101246,0.152843,0.2234,0.076775,11.006946,0.550743,1.002712,0.484141,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.0425,7.400599,0.000044,1.479997,2.436167,0.131199,0.019227,0.000061,2.406734,0.560296,0.46747,0.395199,0.606272,0.104698,0.101246,0.152843,0.2234,0.076775,11.006946,0.550743,1.002712,0.484141,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.035119,4.978276,0.000612,1.409334,2.684175,0.131802,0.02002,0.000642,2.058257,0.385018,0.261921,0.323789,0.405463,0.117394,0.097028,0.098675,0.169752,0.081383,37.3552,0.611396,1.005306,0.537989,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.035119,4.978276,0.000612,1.409334,2.684175,0.131802,0.02002,0.000642,2.058257,0.385018,0.261921,0.323789,0.405463,0.117394,0.097028,0.098675,0.169752,0.081383,37.3552,0.611396,1.005306,0.537989,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.035119,4.978276,0.000612,1.409334,2.684175,0.131802,0.02002,0.000642,2.058257,0.385018,0.261921,0.323789,0.405463,0.117394,0.097028,0.098675,0.169752,0.081383,37.3552,0.611396,1.005306,0.537989,72.17335,4.880401,1.374076,0.763258,1.029236,0.902716,0.112893,65.37017,5.808719,206.2827,1.127577,0.024481,0.071995,0.234464,0.000113,0.006374,2405.98,0.556235,0,0.986684,0.097247,0,0.013147,0.003058,366.7553,51717.62
0.097179,3.55997,0.000858,1.383479,2.454614,0.204732,0.037994,0.000849,2.890073,0.53899,0.436383,0.378611,0.336733,0.129062,0.12663,0.086285,0.184378,0.078925,119.723029,0.582269,1.006528,0.557305,83.81557,6.091701,1.605879,0.572499,0.852046,0.885796,0.08071,33.91592,4.558989,189.81,0.796327,0.025974,0.037008,0.228584,0.000274,0.008598,1434.803,0.950377,0,0.825566,0.124406,0,0.144103,0.005422,1229.532,444002.9
0.050982,-0.814757,0.000602,1.474676,2.255061,0.13006,0.050376,0.00067,1.389786,0.342191,0.124071,0.122737,0.260574,0.09213,0.086163,0.087749,0.074168,0.068711,130.0851,0.603681,1.009851,0.417007,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3
0.054938,4.33312,0.000203,1.576799,2.319121,0.163287,0.032421,0.000237,2.355787,0.275885,0.2561,0.516967,0.293184,0.114696,0.116798,0.101583,0.085351,0.109605,44.467644,0.54107,1.007947,0.495429,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3
0.054938,4.33312,0.000203,1.576799,2.319121,0.163287,0.032421,0.000237,2.355787,0.275885,0.2561,0.516967,0.293184,0.114696,0.116798,0.101583,0.085351,0.109605,44.467644,0.54107,1.007947,0.495429,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3
0.065204,4.729442,0.000111,1.56182,2.466497,0.156197,0.044541,0.000137,2.396622,0.364668,0.35641,0.586696,0.409272,0.150775,0.197056,0.126447,0.227614,0.114528,16.383077,0.521483,1.002653,0.487808,98.78705,6.189179,1.488937,0.625282,1.124654,0.899727,0.142159,156.5869,5.833664,1025.377,2.847556,0.031441,0.044767,0.241865,0.000146,0.010535,13341.76,0.607092,0,0.924101,0.132397,0,0.070185,0.002461,697.3229,509705.6
0.087689,3.177781,0.000159,1.462525,2.417169,0.188103,0.043627,0.0001,1.905173,0.291966,0.242337,0.229229,0.344486,0.106899,0.093336,0.087613,0.198844,0.073208,32.709258,0.604191,1.003518,0.542437,95.77401,6.254381,1.527104,0.601271,1.226191,0.902236,0.091969,26.48163,5.353251,154.2237,0.441784,0.007951,0.013894,0.092031,0.000104,0.01402,1115.842,0.258662,0,0.952064,0.124669,0,0.045669,0.003097,961.3209,196401.5
0.047127,6.533771,0.000179,1.502072,3.034223,0.142293,0.022498,0.000091,2.300368,0.611747,0.350844,0.232718,0.328258,0.13025,0.102303,0.138593,0.344001,0.09852,22.622238,0.516427,1.003239,0.506447,80.30049,4.600585,1.258266,0.661911,0.857068,0.884301,0.110619,152.3726,6.657046,1275.674,4.198782,0.049241,0.068053,0.297026,0.000292,0.006589,13245.79,0.860183,0,0.771638,0.090583,0,0.17633,0.004222,490.9633,101860.8
0.0454,4.32335,0.000636,1.452447,2.606126,0.149869,0.017702,0.00043,1.898262,0.420766,0.20948,0.287471,0.341239,0.121239,0.107908,0.093885,0.214685,0.087914,38.887884,0.580738,1.002571,0.513564,78.59842,5.224477,1.425692,0.673643,0.994218,0.901991,0.107795,52.70387,5.529702,61.29415,0.24483,0.007743,0.015127,0.072722,0.000114,0.009308,1693.373,0.321509,0,0.874834,0.109516,0,0.109573,0.004584,495.393,46604.75
0.051317,4.989955,0.000212,1.493402,2.485814,0.159176,0.01812,0.000192,2.039549,0.546695,0.770787,0.27775,0.286047,0.109799,0.107349,0.183278,0.136772,0.07624,31.681119,0.550257,1.00309,0.465001,99.51439,5.857807,1.407111,0.635142,1.648519,0.89605,0.13144,100.0234,6.072183,1099.68,3.03036,0.025449,0.051519,1.122101,0.000114,0.017786,8320.24,0.775573,0,0.966711,0.134057,0,0.032202,0.003046,600.7339,57134.05
0.066144,3.695023,0.000425,1.442068,2.513703,0.163788,0.038871,0.000417,1.749477,0.428911,0.671495,0.318021,0.311029,0.094097,0.110678,0.12045,0.222153,0.070785,80.743267,0.534431,1.005717,0.522037,95.96789,6.355222,1.521852,0.621056,1.461705,0.896642,0.100572,54.9183,5.572732,489.6187,2.438197,0.038765,0.019222,0.429166,0.000185,0.01337,7749.863,0.597809,0,0.934088,0.106513,0,0.061609,0.003327,738.7858,360509.7
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.033233,4.712558,0.000359,1.419406,2.596619,0.115622,0.028054,0.000343,2.219555,0.430791,0.212311,0.25181,0.395285,0.100464,0.105402,0.120817,0.233056,0.073279,39.855834,0.557083,1.004492,0.446996,67.14286,4.79678,1.399224,0.612961,0.71682,0.897542,0.114771,73.58806,5.460298,165.7585,0.959027,0.03086,0.055443,0.189974,0.000171,0.013023,4708.248,0.848912,0,0.886818,0.093966,0,0.100439,0.003766,415.0912,206255.9
0.041893,5.990673,0.0001,1.479582,3.139355,0.159087,0.017157,0.000066,2.748148,0.666654,0.539702,0.333103,0.35651,0.126822,0.099012,0.092174,0.216286,0.087593,24.775792,0.552776,1.003701,0.470267,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58
0.041893,5.990673,0.0001,1.479582,3.139355,0.159087,0.017157,0.000066,2.748148,0.666654,0.539702,0.333103,0.35651,0.126822,0.099012,0.092174,0.216286,0.087593,24.775792,0.552776,1.003701,0.470267,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58
0.063881,4.208992,0.000983,1.580632,2.782929,0.178828,0.031701,0.000795,2.203026,0.649757,0.476618,0.472049,0.280511,0.103572,0.094859,0.08199,0.294584,0.093001,107.562991,0.540416,1.006589,0.439046,86.15426,5.763101,1.498627,0.62519,1.122203,0.891773,0.06363,18.96289,5.426343,113.5107,0.63242,0.019959,0.030966,0.271222,0.000273,0.016139,1555.94,0.844293,0,0.949401,0.114115,0,0.048071,0.00335,864.4428,296573
0.015304,6.197086,0.000383,1.478081,2.673682,0.091873,0.009984,0.000528,2.161352,0.236711,0.220352,0.269825,0.325556,0.147885,0.116817,0.12155,0.149905,0.090348,95.917709,0.507255,1.01138,0.590414,50.58478,3.659915,1.225658,1.002354,0.593103,0.893709,0.05445,46.29536,5.743023,180.9445,1.030965,0.0289,0.125693,0.158431,0.000286,0.002836,2466.354,0.772037,0,0.338216,0.04852,0,0.223975,0.005239,178.518,11205.07
0.050466,5.314602,0.00012,1.401705,2.954192,0.166149,0.023323,0.000058,2.970811,0.515959,0.24216,0.289178,0.443514,0.110603,0.130821,0.114693,0.174458,0.080242,16.252625,0.60056,1.002703,0.475273,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2
0.050466,5.314602,0.00012,1.401705,2.954192,0.166149,0.023323,0.000058,2.970811,0.515959,0.24216,0.289178,0.443514,0.110603,0.130821,0.114693,0.174458,0.080242,16.252625,0.60056,1.002703,0.475273,82.46617,4.911323,1.335947,0.576846,0.888143,0.89149,0.154022,168.8532,6.155882,302.4542,1.376834,0.029261,0.052334,0.144274,0.000269,0.011921,16787.09,0.475332,0,0.916778,0.109819,0,0.076347,0.002531,617.1582,217110.2
0.048665,5.809542,0.00059,1.465997,2.600777,0.167149,0.01229,0.000373,2.643729,0.163659,0.158175,0.177502,0.304055,0.110146,0.117552,0.114818,0.071781,0.080334,54.210596,0.556434,1.003433,0.525348,78.90321,4.671966,1.315297,0.624715,0.965418,0.901684,0.125363,108.8899,6.004067,36.66622,0.136062,0.003383,0.016859,0.111327,0.000075,0.006598,4068.678,0.232677,0,0.881491,0.11212,0,0.104534,0.004196,550.1719,23153.58
0.069058,2.98706,0.000607,1.51774,2.43954,0.148706,0.055355,0.000735,1.801103,0.27198,0.240051,0.282367,0.454696,0.129191,0.104449,0.133667,0.277374,0.088541,52.80581,0.590634,1.006704,0.429315,80.94961,5.774409,1.518377,0.624266,1.153582,0.902111,0.07292,36.75581,5.157303,244.27,0.797958,0.022756,0.028324,0.288241,0.000108,0.012138,2289.923,0.769434,0,0.856858,0.127966,0,0.122734,0.004677,695.9775,701661.6
0.07884,1.981438,0.000144,1.438853,2.231559,0.174451,0.035173,0.000125,2.06938,0.125474,0.196191,0.100932,0.247165,0.10359,0.086472,0.078777,0.140307,0.08481,28.419033,0.587003,1.003031,0.480892,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.07884,1.981438,0.000144,1.438853,2.231559,0.174451,0.035173,0.000125,2.06938,0.125474,0.196191,0.100932,0.247165,0.10359,0.086472,0.078777,0.140307,0.08481,28.419033,0.587003,1.003031,0.480892,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.07884,1.981438,0.000144,1.438853,2.231559,0.174451,0.035173,0.000125,2.06938,0.125474,0.196191,0.100932,0.247165,0.10359,0.086472,0.078777,0.140307,0.08481,28.419033,0.587003,1.003031,0.480892,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9
0.082878,3.885909,0.000021,1.418896,2.322814,0.182427,0.044852,0.000029,2.77817,0.214641,0.193171,0.231817,0.279616,0.1137,0.12081,0.109802,0.188608,0.081026,13.660619,0.583521,1.005876,0.436472,97.95794,6.07657,1.483344,0.551883,1.447538,0.894385,0.102556,49.62952,5.586073,543.4805,1.134452,0.010709,0.036867,0.618258,0.000254,0.010891,2192.15,0.648522,0,0.669774,0.097641,0,0.221324,0.006677,873.3383,235733.4
0.079336,3.041324,0.000135,1.511519,2.907583,0.163106,0.043035,0.000324,2.013516,0.426269,0.224982,0.29894,0.373196,0.09845,0.110547,0.125399,0.171131,0.094311,113.734103,0.531792,1.012965,0.381148,83.32484,5.737449,1.498739,0.618523,1.130283,0.896257,0.078238,35.26219,5.113477,478.4041,1.305402,0.015042,0.02699,0.610856,0.000143,0.010552,1661.047,0.578357,0,0.766312,0.102199,0,0.179197,0.005107,851.2426,219965.9
0.056497,4.992771,0.000226,1.53484,2.780712,0.125561,0.051552,0.000353,2.500794,0.298587,0.290951,0.297719,0.345044,0.125486,0.116569,0.112453,0.191423,0.096656,90.260708,0.636623,1.008949,0.576431,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6
0.056497,4.992771,0.000226,1.53484,2.780712,0.125561,0.051552,0.000353,2.500794,0.298587,0.290951,0.297719,0.345044,0.125486,0.116569,0.112453,0.191423,0.096656,90.260708,0.636623,1.008949,0.576431,69.95655,5.222377,1.478536,0.74447,0.831857,0.888808,0.061826,37.99405,4.956841,444.3104,2.514541,0.056812,0.133905,0.453586,0.000361,0.007731,1560.036,1.401955,0,0.89747,0.130445,0,0.092079,0.004219,600.4154,356908.6
0.055028,4.832506,0.000237,1.527316,2.454659,0.158898,0.037322,0.000242,2.56093,0.433051,0.278503,0.242777,0.3952,0.111881,0.097122,0.094748,0.182535,0.085035,26.868639,0.566267,1.003766,0.52228,86.51777,5.390289,1.399247,0.675129,1.085412,0.902206,0.113152,63.48364,5.891057,286.6217,1.438135,0.026433,0.057544,0.117064,0.000107,0.00998,3843.619,0.507528,0,0.946738,0.097104,0,0.050459,0.002862,635.3813,233465.1
0.039566,7.400214,0.000074,1.453141,2.764686,0.143531,0.016362,0.00004,2.37632,0.456172,0.3295,0.304772,0.362522,0.118716,0.114889,0.120407,0.216284,0.080545,10.535069,0.576516,1.002577,0.485041,56.14152,3.46418,1.180466,0.642502,0.402955,0.886615,0.157056,175.8224,5.839859,254.0717,0.694702,0.015605,0.04445,0.055887,0.000215,0.012094,14264.85,0.718933,0,0.719707,0.082029,0,0.201863,0.003708,493.7405,82064.78
0.025317,4.271295,0.00084,1.534547,2.621079,0.109683,0.031099,0.000636,2.463561,0.561977,0.379709,0.339562,0.345087,0.127312,0.111083,0.102943,0.213677,0.093845,92.397099,0.535578,1.007256,0.434624,61.08536,4.634742,1.405386,0.790273,0.719161,0.90259,0.085229,60.25821,5.278215,78.71101,0.657788,0.024381,0.100065,0.164793,0.000145,0.006433,2781.523,0.601509,0,0.767643,0.079692,0,0.178486,0.003875,258.5176,54709.31
0.061059,5.554701,0.000145,1.497012,2.537483,0.170382,0.020919,0.000217,2.482412,0.293532,0.250281,0.288191,0.341259,0.101495,0.134563,0.084029,0.280049,0.079245,22.205595,0.557881,1.003112,0.46267,107.5861,6.232763,1.441912,0.583098,1.288113,0.899094,0.147453,201.6053,6.25277,976.769,3.367519,0.035416,0.034245,0.256746,0.000139,0.007829,19353.78,0.470284,0,0.996005,0.131504,0,0.003981,0.002462,690.4479,108432.5
0.040929,6.38957,0.000093,1.405562,3.240905,0.112141,0.036702,0.000104,2.309053,0.580891,0.71162,0.444564,0.365677,0.152904,0.216804,0.208337,0.294904,0.114431,11.740319,0.558788,1.002528,0.48707,64.66754,4.152669,1.264377,0.696472,0.578456,0.881399,0.055577,97.4366,6.159069,467.8136,2.184155,0.063265,0.16237,0.112437,0.000286,0.002641,4024.179,1.300525,0,0.966045,0.112814,0,0.032824,0.002331,469.4949,584001.5
0.072734,4.647774,0.00019,1.398394,2.497287,0.204513,0.021494,0.000197,2.167793,0.443569,0.308692,0.348356,0.297276,0.098112,0.101395,0.084181,0.163916,0.068331,86.235905,0.549573,1.007013,0.520882,87.91289,5.343727,1.40473,0.600908,1.060756,0.896865,0.075525,46.71865,5.726209,104.3567,0.463367,0.009639,0.013233,0.135424,0.000211,0.006634,1928.392,0.278081,0,0.848868,0.120295,0,0.128377,0.004721,779.0966,50493.91
0.072734,4.647774,0.00019,1.398394,2.497287,0.204513,0.021494,0.000197,2.167793,0.443569,0.308692,0.348356,0.297276,0.098112,0.101395,0.084181,0.163916,0.068331,86.235905,0.549573,1.007013,0.520882,87.91289,5.343727,1.40473,0.600908,1.060756,0.896865,0.075525,46.71865,5.726209,104.3567,0.463367,0.009639,0.013233,0.135424,0.000211,0.006634,1928.392,0.278081,0,0.848868,0.120295,0,0.128377,0.004721,779.0966,50493.91
0.066218,2.959381,0.000673,1.464206,2.672855,0.177211,0.026465,0.000606,2.500426,0.360287,0.211751,0.218118,0.359482,0.105234,0.09325,0.099104,0.187963,0.084415,67.269164,0.590279,1.00556,0.436887,89.30832,5.947084,1.49943,0.55797,1.145207,0.898877,0.115169,62.48883,5.31117,74.59925,0.20177,0.003887,0.013296,0.174779,0.000076,0.010133,3188.879,0.157071,0,0.858855,0.114857,0,0.121304,0.004164,724.3481,66162.13
0.08245,2.354471,0.000779,1.50762,2.367691,0.198197,0.031097,0.000806,2.07429,0.304161,0.24044,0.270147,0.276193,0.104586,0.089876,0.092278,0.181175,0.084356,43.259874,0.609603,1.003738,0.493735,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4
0.08245,2.354471,0.000779,1.50762,2.367691,0.198197,0.031097,0.000806,2.07429,0.304161,0.24044,0.270147,0.276193,0.104586,0.089876,0.092278,0.181175,0.084356,43.259874,0.609603,1.003738,0.493735,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4
0.04679,6.976162,0.000082,1.466963,2.57438,0.150484,0.017923,0.000053,2.394177,0.403686,0.364969,0.325036,0.318221,0.120284,0.09699,0.140148,0.191148,0.077322,13.932459,0.556366,1.003256,0.494319,70.42438,3.919965,1.18909,0.751594,0.728485,0.88599,0.145371,192.3856,6.700689,409.5699,1.144834,0.023686,0.06396,0.173863,0.000231,0.010072,15862.35,1.275623,0,0.533289,0.074713,0,0.249058,0.005609,492.8964,84458.77
