@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute mfcc_sma[1]_max numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[3]_linregerrQ numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[6]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[9]_minPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[8]_kurtosis numeric
@attribute mfcc_sma_de[9]_min numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {lonely,notlonely}

@data
0.129423,1.100666,-7.899262,19.6608,1.001469,-18.6919,-3.23436,697,-7.221003,5.206969,-2.632389,0.346643,0.080142,0.00001,0.346518,1.387371,0.017983,0.002416,0.000003,-1.512674,3.128202,425,0.904682,0.000007,3.287394,-4.419075,-0.203427,0.974666,3.197752,0.050575,0.00006,8.241042,-0.764691,lonely
0.068353,12.00806,-6.387634,14.19306,-1.216865,-13.46389,0.259045,953,1.167367,4.605943,3.46343,0.244404,0.05743,0.000014,0.3877,0.655618,0.016007,0.002719,-0.000007,-2.493999,3.509255,1601,0.898884,-0.001837,3.114049,-4.775114,0.112371,1.078095,3.523512,0.058802,0.00009,10.22173,-0.477475,lonely
0.057532,6.167525,-5.025548,25.44973,-7.12865,-24.03722,-5.941168,1048,-3.349242,6.651022,-4.144403,0.375076,0.073156,0.000003,0.582053,-0.391233,0.006787,0.000939,-0.000007,-0.734474,3.759951,1269,1.038451,0.00114,3.594311,-4.73534,-0.145022,1.012265,4.010743,0.068058,0.00004,29.81285,-0.167093,lonely
0.009527,20.74873,5.800787,27.08847,-8.495885,-19.62104,2.849967,2172,-4.013814,5.440101,-9.460018,0.105263,0.032568,-0.000003,0.438108,0.256478,0.001043,0.000177,0.000009,-1.604956,3.600602,1068,0.952567,-0.000159,3.358455,-3.767522,0.012694,0.855756,3.167652,0.016394,0.000006,7.617226,-0.131569,lonely
0.158622,6.817984,-4.549345,37.18542,-2.839483,-32.77713,-0.725865,1164,-1.313613,6.348739,-0.04808,0.510587,0.066892,-0.000006,0.460035,0.517136,0.021374,0.003555,-0.000001,-1.044343,4.44897,454,1.404173,-0.002712,3.60895,-4.119804,0.198134,1.331536,4.170251,0.110345,0.000148,26.7163,-1.138514,lonely
0.019063,12.55792,6.107712,11.5098,-15.88568,-24.08328,-2.877919,2390,-2.542227,5.720908,-2.581009,0.200242,0.044769,0.000001,0.6026,0.201751,0.004244,0.000403,-0.000001,1.003154,3.247202,487,1.240559,0.000794,3.232551,-3.754237,0.226567,1.428069,4.858734,0.029704,0.000007,34.76577,0.056372,lonely
0.069954,15.44087,-0.8652,37.87294,-9.114642,-19.64416,-5.680266,19,-5.017086,7.615305,-3.819768,0.454326,0.064236,0.000002,0.452937,0.987631,0.018106,0.001345,-0.000001,-1.080132,5.163885,2674,0.969039,0.00844,5.093116,-6.787129,0.147472,0.998802,4.048386,0.066304,0.000054,32.35449,-0.087658,lonely
0.03737,18.48582,3.580028,21.22752,-3.56182,-42.9435,-4.487821,2343,-7.476244,6.496214,-4.002145,0.456745,0.050047,0.000007,0.482055,0.41813,0.005839,0.000697,0,-0.234898,5.078784,2665,0.981976,0.000904,3.546401,-4.260843,0.077452,0.778769,3.234498,0.050393,0.000036,27.19475,-0.523326,lonely
0.099619,5.491016,-6.893101,43.79251,-9.89924,-22.97904,-6.832794,44,-5.365798,7.549745,-1.473351,0.635209,0.064458,-0.000014,0.393032,0.880853,0.018978,0.001679,0.000001,-0.751297,3.81977,585,1.672473,0.00327,3.787985,-4.320937,0.164652,1.059206,3.394672,0.106231,0.00017,21.91174,-0.045234,lonely
0.259354,3.628676,-8.064762,23.2255,0.265454,-23.06098,-3.337259,1645,-1.702292,6.270562,1.861433,0.503932,0.078382,0.000002,0.45059,0.147419,0.027792,0.003745,0.000003,-1.026771,6.022108,53,1.051434,-0.002334,4.871051,-5.949399,0.11645,0.982809,4.271363,0.120992,0.000179,22.22655,-0.050769,lonely
0.050523,8.721341,3.112216,12.07061,-1.761024,-26.67985,-5.592213,1913,-5.988164,4.37496,-7.844935,0.256503,0.050912,0.000001,0.456853,0.426961,0.010413,0.00135,0.000001,-0.159735,5.069229,1206,1.072655,-0.001074,3.873675,-3.939752,-0.159504,0.881615,3.586753,0.042468,0.000027,20.04108,0.249191,lonely
0.110493,11.37982,-5.129636,30.39156,-2.237038,-20.46244,0.413093,8,-1.598457,5.24115,-0.094371,0.45614,0.078642,0.000004,0.534206,0.098689,0.02292,0.004947,0.000006,-1.023204,4.10457,543,1.719374,-0.000436,4.325347,-4.669744,0.068107,1.295875,3.957435,0.091894,0.000149,15.26564,0.103135,lonely
0.104175,9.361443,-5.297335,13.73803,-6.524229,-13.34262,-1.213279,1733,5.834807,5.423421,4.982317,0.347852,0.062452,0.00002,0.435887,0.481485,0.020534,0.001615,0.000003,-1.185044,5.076537,1504,0.84344,-0.004572,3.513198,-3.967471,-0.255506,0.883771,3.35672,0.064307,0.000037,39.26564,-0.571116,lonely
0.132458,1.721272,-8.357944,24.82143,-3.68295,-16.25941,3.806589,47,1.364942,4.021339,-5.106017,0.278282,0.073015,-0.000018,0.283837,0.897025,0.024716,0.002442,0.000004,-0.716214,5.630622,200,1.421766,-0.000109,3.900785,-4.73586,0.270061,0.782536,2.874886,0.038476,0.000044,6.930058,-0.390947,lonely
0.038389,6.563293,-3.260972,19.34937,0.51288,-19.00352,-2.36536,952,-0.24029,4.773962,-1.841273,0.161525,0.042117,0,0.402814,0.801141,0.008025,0.001141,0,-0.871004,4.965319,1513,0.651236,0.001566,4.396859,-4.289979,0.34392,0.625654,5.016509,0.028615,0.00002,8.258903,-0.065465,lonely
0.026778,9.573954,-0.474442,20.60844,2.233466,-12.17437,-3.017489,2516,-5.762803,4.67892,-3.669523,0.118572,0.021744,-0.000001,0.477,0.42581,0.004632,0.000591,0.000001,-1.302625,3.980536,625,0.874784,-0.004909,3.366358,-4.092028,0.254266,0.965381,4.211247,0.027102,0.000007,22.57309,-0.407114,lonely
0.091543,7.070364,-3.274284,33.94936,0.131565,-20.30054,-1.271135,1257,-7.482145,5.908471,-5.146614,0.419238,0.050265,-0.000002,0.495354,-0.089518,0.015062,0.001433,0,-0.589402,5.39672,617,1.150697,0.001925,4.487942,-3.779062,0.372297,1.094048,4.230289,0.079794,0.000107,23.64602,0.247173,lonely
0.049117,13.14411,-0.547049,26.71028,-15.61745,-20.95682,-9.999951,179,-15.06163,7.124558,-11.4822,0.634604,0.062335,0.000007,0.537452,-0.194283,0.010206,0.001027,0.000013,-1.05556,5.307222,645,0.941007,0.003482,6.390867,-4.47259,0.111384,0.825032,5.567786,0.137629,0.000128,43.7575,-0.095043,lonely
0.182607,-5.698769,-11.35377,10.92721,-3.479783,-17.21049,1.625676,2757,3.282609,5.341673,-2.386495,0.284937,0.125808,0.000004,0.279783,1.198133,0.031999,0.007188,0.000002,-0.636372,3.388151,951,0.812053,0.003854,3.128834,-4.22361,-0.189503,1.309891,3.722123,0.043255,0.000083,4.62977,-0.056308,lonely
0.129464,0.878666,-7.758931,14.22816,-6.272986,-17.55371,0.874441,142,-5.714758,4.269388,-0.651784,0.376286,0.093229,-0.000004,0.392589,0.665437,0.014907,0.002506,-0.000003,-1.028496,3.065115,2108,0.825928,-0.00168,2.95998,-3.319259,0.035202,0.839074,3.375533,0.061162,0.000057,16.03994,-0.536479,lonely
0.07989,0.723813,-7.776264,14.86694,-5.038589,-18.01984,1.963674,1393,-6.19874,4.355045,-2.074522,0.240774,0.085184,0.000002,0.343193,0.939544,0.01463,0.002291,-0.000003,-0.850507,5.121478,536,0.935007,-0.002237,3.167666,-3.905025,0.080464,0.849942,3.198448,0.026679,0.000038,4.984216,-0.553441,lonely
0.067069,4.113032,-3.551198,13.6325,-7.852838,-25.42305,-9.437085,1368,-3.550592,5.360064,-0.07624,0.262553,0.04793,0,0.408966,0.367764,0.008857,0.001027,-0.000002,-0.750661,3.342288,949,0.577613,-0.000741,3.490052,-2.883372,-0.078296,0.615904,3.747864,0.036298,0.000018,24.84733,-0.56806,lonely
0.138786,-1.820018,-8.889932,10.33526,-3.380182,-13.37233,-3.466631,1417,-0.645865,3.936958,-2.993287,0.460375,0.091877,0.000001,0.346297,0.868743,0.020621,0.00291,0,-1.149118,3.727768,836,0.799712,0.001582,3.279467,-4.383885,-0.048993,0.916266,3.261692,0.081246,0.000074,23.79702,-0.1595,lonely
0.067009,10.43574,-3.802977,40.35931,-8.936962,-23.44299,-9.740035,2286,-6.209507,5.162057,-2.70651,0.450091,0.060414,0.000007,0.459964,0.499348,0.015304,0.001437,-0.000013,-0.732326,5.529872,2176,1.139876,0.001994,4.934345,-4.908137,0.242015,0.956038,4.728868,0.091712,0.000132,21.76453,0.054726,lonely
0.101488,4.798988,-9.690033,17.14775,13.34556,-12.40972,11.92325,669,6.263706,7.599325,9.677763,0.427707,0.043072,0.000003,0.448693,0.71255,0.022104,0.002165,-0.000001,-0.107284,4.407879,2886,1.281114,-0.001859,4.340129,-4.826773,0.163495,1.088329,4.446075,0.093345,0.000051,34.24942,-0.144921,lonely
0.060734,6.735273,-1.799428,27.26752,-10.46981,-11.44884,-1.171308,910,-4.248828,5.166415,-0.755998,0.356322,0.054191,-0.000005,0.493726,0.120056,0.01449,0.001948,0,-1.237591,3.700602,2643,1.146913,-0.00423,3.867047,-3.538268,0.022625,1.271521,3.96588,0.080762,0.000083,16.54926,-0.00524,lonely
0.044803,1.106496,-8.648915,18.45859,1.894197,-22.36969,-0.763086,2126,-8.57395,6.004855,-5.400846,0.215366,0.057968,-0.000001,0.329044,0.898049,0.011395,0.002603,0.000004,-0.151995,3.660704,1511,1.752322,0.004912,3.422996,-3.777537,0.346698,1.789274,3.798185,0.037266,0.000075,5.019039,-0.390092,lonely
0.02878,17.42323,3.360721,37.00517,-2.165674,-26.94697,-2.706125,1626,-7.155543,8.567409,-5.737185,0.552934,0.048973,-0.000013,0.476302,0.388724,0.00439,0.000502,0.000004,-0.994994,4.841547,41,1.023516,0.004137,3.942698,-4.187917,0.072383,1.148056,3.68349,0.086872,0.000055,60.54367,0.274198,lonely
0.075858,9.613645,-1.155606,25.07603,-2.079877,-20.2027,-2.89837,745,-1.804064,6.207123,-1.16967,0.179673,0.048398,0.000002,0.496063,0.46483,0.016974,0.002103,0.000004,-0.963002,4.795678,1483,1.252408,-0.004132,5.668227,-6.6424,0.100563,1.167057,5.007731,0.033575,0.000031,7.55207,-0.193379,lonely
0.061828,1.595718,-5.428276,8.336168,-1.921974,-18.54001,-6.673211,2763,-3.137914,4.098273,-1.378025,0.145796,0.070733,0.000001,0.479603,-0.035593,0.006429,0.001422,0,-0.874928,4.031182,711,0.848571,0.003272,3.600854,-3.556345,0.063988,0.891578,3.096955,0.013128,0.000016,3.529814,-0.285398,lonely
0.087637,13.5063,2.349064,16.89026,-0.66189,-16.93298,-1.951334,351,0.635604,5.914695,-0.667745,0.46582,0.034122,-0.000001,0.494095,0.173961,0.01708,0.001261,-0.000002,-2.049357,4.735218,1361,1.030228,-0.001541,3.783175,-5.557574,-0.120897,1.048735,4.181839,0.074894,0.000041,55.24161,0.194114,lonely
0.096592,9.441593,-4.271469,37.27936,-1.899349,-30.41052,2.135883,867,-3.451905,6.039914,1.370155,0.470055,0.0574,0.000002,0.478767,0.216114,0.022841,0.002985,0.000001,-0.886147,4.627439,1962,1.467109,-0.004727,4.405023,-4.625115,0.093192,1.291633,4.541709,0.100061,0.000149,21.94561,-0.042988,lonely
0.064991,6.467133,-4.400516,21.43423,0.250603,-37.72664,5.637477,117,2.163761,5.3469,-0.569703,0.228675,0.052143,0,0.367744,0.717795,0.012284,0.001615,-0.000002,-1.069211,4.155154,1344,1.163289,0.005091,3.493275,-4.155409,0.056369,1.098824,3.848037,0.047368,0.000029,11.04446,0.084089,lonely
0.05822,3.382649,-6.387188,40.48433,-0.9254,-20.27487,-7.296649,2810,0.839255,5.835541,-1.263322,0.38778,0.089931,0.000015,0.423309,0.594059,0.010365,0.001901,-0.000006,-1.251992,3.915031,954,1.307235,0.001362,3.853955,-4.154387,0.136884,1.278514,3.388101,0.072716,0.000061,26.08699,-0.331361,lonely
0.09141,5.468429,-3.970523,14.2682,-0.22402,-24.36576,-2.553274,21,-4.090864,4.986706,-1.652812,0.183303,0.080424,0.000021,0.516219,0.214618,0.014675,0.00291,0.000001,-0.409333,4.883834,2438,1.059111,-0.003866,3.780763,-4.557413,-0.15744,1.209638,3.419079,0.022868,0.000034,5.326037,0.273074,lonely
0.132948,-0.04926,-9.889977,23.44567,-8.962186,-26.5214,-5.32901,2672,0.291587,4.876723,0.383066,0.454326,0.11009,0.000006,0.447603,0.351327,0.028268,0.004487,0.000002,-1.011925,5.776708,521,1.121816,0.000479,5.133816,-5.276171,0.080243,1.136472,3.760943,0.077314,0.00015,10.93101,0.004045,lonely
0.109874,-2.090345,-8.91763,14.91002,-8.211895,-18.73725,-4.459446,867,-1.556202,5.355009,-3.945966,0.291591,0.104087,-0.000002,0.352843,0.520488,0.020276,0.003246,-0.000001,-0.583746,3.666717,2950,0.85652,-0.000727,3.329008,-3.812172,0.012468,1.020248,3.338896,0.043436,0.000043,9.16495,-0.046251,lonely
0.081967,-0.408852,-7.208983,18.20702,3.58727,-13.44323,-4.587663,1526,0.813539,4.916848,2.455648,0.364791,0.077726,-0.00001,0.507513,0.195125,0.011762,0.00227,0.000004,-0.375832,4.461703,91,1.309896,-0.004786,3.709688,-3.796068,0.035295,1.195926,3.48535,0.055112,0.000057,13.6941,-0.023293,lonely
0.057705,7.093184,-6.07713,27.33024,-14.74826,-24.0803,-15.85399,1157,-16.71211,7.456546,-7.655347,0.576528,0.044943,0.000003,0.45932,0.196659,0.00748,0.001109,0.000006,-0.849875,4.6632,175,1.069512,-0.000713,3.739577,-5.029706,-0.115567,1.133518,3.813029,0.086025,0.000059,44.53193,0.043776,lonely
0.155263,1.928978,-9.116364,34.48012,0.548987,-22.17551,-2.739638,751,-1.804431,5.936568,-2.125596,0.552934,0.091686,0.000005,0.392795,1.011015,0.035281,0.004075,0,-0.604943,4.474378,1938,1.420635,0.000756,3.923447,-4.170165,0.089251,1.181338,3.790812,0.107744,0.000213,17.42862,0.21659,lonely
0.146364,14.76235,-2.962177,16.82952,2.787987,-16.00492,-0.860371,1370,1.890537,4.852972,-3.282344,0.283727,0.033379,0.000001,0.408035,0.440292,0.032976,0.005608,-0.000006,-1.01268,4.701565,2618,1.098701,0.004499,3.768158,-4.780166,0.075916,1.10766,3.68611,0.054809,0.000053,15.0494,-0.34421,lonely
0.096585,6.366721,-3.453819,21.35176,2.693908,-23.15894,-0.071719,2624,-8.022476,6.770607,-2.699935,0.364186,0.037094,0.000001,0.417559,0.61893,0.022992,0.001843,0.000003,0.087589,4.056394,948,1.270708,-0.000493,4.025073,-5.889073,-0.120655,1.093436,4.051706,0.077616,0.000041,31.43642,0.009593,lonely
0.046618,8.948745,0.664512,57.52203,-11.03521,-21.16855,-6.665159,2251,-5.389364,5.144132,-9.091245,0.23049,0.041494,-0.000006,0.537543,-0.186521,0.006753,0.000943,0.000004,-2.140225,4.929673,866,0.863371,-0.001758,4.513566,-3.799942,0.227135,0.713697,3.918053,0.031881,0.00002,17.69184,-0.436237,lonely
0.093993,13.04091,-0.020767,43.02633,-2.403267,-26.2632,-3.123096,2178,0.183035,5.376548,-1.68037,0.249849,0.050113,0.000007,0.350915,0.752038,0.022881,0.003333,0.000013,-0.927706,4.804299,1191,1.421627,-0.001236,4.339955,-5.34372,0.06202,1.199423,3.939204,0.049909,0.000058,10.55308,-0.39587,lonely
0.108198,6.96152,-5.662008,24.71127,1.839031,-14.36946,-1.865426,2933,1.662378,5.221716,-1.944325,0.290986,0.052485,-0.000002,0.394893,1.191696,0.024581,0.004015,-0.000002,-1.212682,4.037219,2305,0.910781,-0.001518,4.162643,-4.613837,0.083811,1.020931,3.827856,0.068179,0.000116,9.806704,-0.318647,lonely
0.02884,15.94646,1.025818,44.86653,-2.53914,-19.33839,-0.93,2788,2.274154,6.42562,1.083885,0.186328,0.032529,0.000004,0.438929,0.230911,0.006532,0.001212,-0.000001,-0.815688,3.852352,282,1.13474,-0.005281,3.908617,-5.020051,-0.023697,1.001319,4.102843,0.037084,0.000017,15.88695,0.04158,lonely
0.194608,0.573234,-12.8508,31.83311,0.440433,-33.49334,-8.113513,545,-0.741994,8.443928,-5.520122,0.660617,0.122348,-0.000008,0.579099,-0.228727,0.025434,0.002971,0.000003,0.544123,6.865802,2544,0.794453,-0.003736,5.296786,-4.095705,0.317573,0.85068,3.877503,0.10248,0.000163,29.77945,-0.455272,lonely
0.103398,-0.264885,-9.02247,15.44378,-0.86808,-22.64709,0.90425,752,-7.751678,5.289899,-0.725175,0.369026,0.092705,0.00001,0.358581,0.824692,0.019233,0.003523,0.000001,-1.175168,5.19122,31,0.823531,0.002669,3.553571,-3.873689,0.30732,0.967244,3.940263,0.068179,0.000127,6.352931,-0.272058,lonely
0.016237,14.39873,-0.362672,34.36844,-13.4839,-34.00901,-3.577249,945,0.975982,7.827106,1.922172,0.356927,0.069473,-0.000001,0.478706,0.730074,0.002749,0.000548,-0.000003,-0.114205,4.103543,1556,2.570968,0.005919,4.474224,-6.850791,-0.137742,1.895724,3.579418,0.062371,0.000097,12.28299,0.010103,lonely
0.05868,2.484093,-8.546442,42.37485,-4.696135,-24.03145,-8.042378,2969,-10.33433,7.154817,-1.142708,0.488203,0.110348,-0.000001,0.654067,-0.785579,0.006699,0.00111,0.000004,0.152605,4.189,1341,0.948008,0.002403,3.942496,-6.306136,-0.298608,1.106809,4.131271,0.091894,0.000081,23.83062,0.41474,lonely
0.053321,6.91733,-1.260655,31.44449,-3.615331,-22.76159,-5.525482,1708,-6.692363,4.771927,-3.227973,0.271022,0.038754,0.000005,0.43379,0.169185,0.007591,0.001161,0.000003,-0.688048,3.93409,2551,0.991972,0.000682,3.74209,-4.959072,0.08227,0.796272,3.290977,0.05856,0.000034,28.71783,0.048962,lonely
0.171465,7.721998,-4.744794,38.20439,-5.747036,-23.42251,-0.436181,74,-0.128749,6.23012,-2.988422,0.514217,0.050569,0.000004,0.405609,0.477913,0.030326,0.005193,0.000003,-0.922612,5.118024,194,1.345733,-0.003202,3.373897,-6.457861,0.018066,1.360497,4.038191,0.106836,0.000101,30.55157,-0.599067,lonely
0.048315,1.854692,-10.99523,16.02619,3.887257,-17.86704,3.476866,2209,-0.443252,4.299831,-0.398389,0.404719,0.086902,0.000001,0.44141,0.449489,0.007654,0.001502,-0.000001,-0.909532,5.705234,2593,1.268797,0.003388,4.549773,-4.735768,-0.069223,1.132822,3.333328,0.052027,0.000095,13.70828,-0.161406,lonely
0.107571,9.628907,-6.127548,19.77344,-3.507221,-16.12203,-1.926915,2048,-0.049684,5.540511,-4.0918,0.400484,0.051321,0.00001,0.392758,0.747256,0.017449,0.004423,0.000008,-0.658521,4.634932,1198,1.770739,0.001698,4.717763,-4.265093,0.238479,1.100536,2.952541,0.075499,0.000081,14.55257,-0.646232,lonely
0.118146,8.982036,-2.513028,38.59601,-6.147494,-23.13469,-6.518129,1821,-7.177136,6.24985,-6.087347,0.454325,0.051423,-0.000012,0.518659,-0.001695,0.025323,0.003036,0.000007,-0.385284,4.102425,870,1.193048,-0.000451,4.887891,-4.813804,0.023495,1.16765,3.923404,0.089111,0.000139,18.15925,-0.450622,lonely
0.058887,9.521071,-7.468345,31.15759,0.748152,-17.62603,-2.978433,2924,-3.724194,5.558903,-0.95715,0.30974,0.079151,0.000005,0.329656,1.214983,0.010452,0.001824,0.00001,-1.569616,4.771958,848,1.024912,0.001521,3.580165,-3.402752,0.087334,1.040639,3.622844,0.037992,0.000066,7.42834,-0.789738,lonely
0.063118,2.861971,-5.467839,12.40276,-2.089897,-13.36747,2.661229,2508,5.757689,6.008884,-2.425514,0.23291,0.062271,-0.000008,0.538106,0.155225,0.008891,0.001704,0.000001,-0.522392,3.773134,567,1.34395,-0.002246,3.233625,-4.177605,0.051024,1.12374,3.732347,0.035088,0.000024,10.84838,-0.171714,lonely
0.068091,4.264884,-2.353541,14.6424,-5.514153,-13.94914,-3.772218,2587,-2.423339,4.615149,-3.203664,0.363581,0.048221,0.000004,0.457867,0.462883,0.012972,0.001204,0.000002,-0.645883,5.328414,2426,0.730762,-0.000659,5.208873,-3.597212,0.238607,0.751252,3.540392,0.045917,0.00003,26.13081,0.168304,lonely
0.066635,5.097483,-5.247497,16.69655,-1.543251,-22.90194,-1.397604,135,-3.095577,4.384681,-1.626272,0.425287,0.065723,0.000002,0.414085,0.574179,0.007984,0.001512,0.000003,-0.892999,3.54806,2143,0.834028,0.000085,3.875876,-4.157136,0.165273,0.921797,3.708824,0.05608,0.000061,14.12594,-0.042841,lonely
0.049167,6.041821,-3.030632,22.99749,-1.116184,-14.42482,0.154776,1479,-1.590213,4.558212,3.942809,0.174834,0.057817,-0.000007,0.533677,-0.078157,0.010869,0.001176,-0.000001,-3.185681,5.533378,1979,0.732452,-0.000764,3.52391,-3.915076,0.012083,0.862351,3.954943,0.04029,0.000024,13.39167,-0.127802,lonely
0.032616,8.334354,-0.443327,23.05422,-0.3237,-8.435,-2.121541,1112,0.590346,4.564692,0.275399,0.103448,0.028895,0.000003,0.410707,0.930743,0.006391,0.001043,-0.000003,-1.15889,3.296095,2520,0.945938,0.003122,4.110318,-3.511455,0.118662,0.912647,3.481386,0.020629,0.000013,6.121926,-0.128429,lonely
0.029233,7.09173,-0.656751,20.74214,-7.574398,-16.02249,-11.38492,693,-9.911041,6.423503,-5.842996,0.231095,0.091552,0,0.518055,0.517829,0.005491,0.000562,-0.000003,-1.062706,4.608592,2481,1.274823,0.006792,4.082943,-4.430126,-0.104297,1.065912,3.163442,0.026437,0.000022,6.279045,0.21633,lonely
0.08323,10.728,1.25052,45.52415,-6.152116,-24.26194,-7.964083,2897,-4.169553,6.056652,-3.124766,0.434362,0.033049,0.000005,0.525775,0.415165,0.011653,0.001182,0.000004,-0.516099,5.128695,1331,1.577805,-0.001313,4.140078,-6.257884,-0.080402,1.332547,4.078497,0.075197,0.000052,53.83579,0.267352,lonely
0.15104,9.571316,-5.099055,18.24052,-2.027328,-12.22518,-2.482169,2847,2.321584,4.549914,-0.443634,0.306715,0.067634,0.000009,0.347759,0.706311,0.03184,0.004288,0.000007,-1.638364,3.398471,1783,0.926559,0.000805,3.25874,-4.026495,0.13915,0.945456,3.044169,0.058863,0.000064,11.43846,-0.369931,lonely
0.060009,6.871958,-4.524383,26.72222,-2.649031,-23.04214,-1.211946,502,-3.071252,6.757335,-2.930544,0.543255,0.061373,0.000014,0.509332,0.213305,0.011944,0.001332,-0.000001,-1.299895,4.598527,2766,0.989337,0.001011,4.641072,-4.194944,0.153091,1.075588,4.654126,0.090502,0.000067,36.49575,-0.238381,lonely
0.15056,-4.917534,-11.24971,11.52711,-3.848176,-13.59346,-2.896881,2607,-3.384112,4.450046,-1.418417,0.493043,0.121849,0.000006,0.317629,1.158322,0.027301,0.00372,0,-0.099502,4.001182,675,0.994533,0.001357,3.825189,-4.091046,0.061072,0.985189,3.512147,0.087114,0.000171,13.50172,-0.298457,lonely
0.141718,14.05517,2.001657,21.32909,0.943818,-17.2345,0.071481,917,0.578074,4.411725,2.139269,0.479734,0.035734,-0.000002,0.374523,0.743605,0.017266,0.002278,-0.000005,-0.608505,3.795197,1540,1.311035,-0.003527,3.737259,-4.684061,-0.06107,1.19544,3.596322,0.06951,0.000073,37.23213,-0.03825,lonely
0.094628,10.81323,-3.999499,40.67757,-5.041003,-19.63154,-10.69261,2868,-7.043645,7.267252,-8.505994,0.471869,0.078912,0.000002,0.570934,-0.154028,0.022091,0.002759,-0.000005,-0.955802,6.330405,1742,1.911192,0.003594,5.883541,-4.444676,0.293926,1.182197,5.224412,0.090986,0.000121,17.91335,-0.044563,lonely
0.071284,-1.695314,-8.844625,18.5395,-4.333317,-23.35885,-0.275079,2680,-2.379982,5.275188,-0.94277,0.240169,0.068673,0.000002,0.330927,1.014149,0.01151,0.001911,0.000001,-0.894508,3.597687,423,0.913121,0.000781,3.394506,-3.673036,0.199191,0.8537,3.583637,0.037689,0.000055,7.011875,-0.151831,lonely
0.053586,15.99375,5.925966,33.31,-6.721118,-25.60973,-5.58254,712,-2.671309,6.645947,-6.10853,0.173624,0.040959,0,0.593969,0.024142,0.007935,0.000839,0.000008,-1.5572,7.909353,2165,0.860911,-0.00024,4.809587,-6.136204,-0.096899,0.794931,4.750742,0.021355,0.000009,13.37534,0.742197,lonely
0.041685,8.894917,-8.110446,18.51295,3.463489,-19.66572,-3.729498,2467,-4.542157,5.520388,1.268465,0.287961,0.06837,0,0.419319,0.579176,0.007842,0.001313,-0.000007,-1.19662,5.442199,810,1.147861,-0.00125,4.800338,-5.031805,0.095361,0.986246,3.854869,0.071325,0.000097,7.351779,-0.39292,lonely
0.100665,9.551024,-2.157135,14.70929,6.658279,-12.27451,-1.776687,614,-2.534603,4.499106,-1.479198,0.180883,0.031765,0.000004,0.414104,0.286887,0.020581,0.00174,-0.000001,-1.923381,4.562781,1807,0.810711,-0.00026,3.417692,-3.300904,0.162595,1.017794,3.810647,0.035451,0.000019,12.52061,-0.956914,lonely
0.118963,0.31817,-6.587448,12.16246,2.759357,-18.59361,-3.842147,121,-9.397154,5.55109,-1.468143,0.256503,0.075072,-0.000004,0.429686,0.5946,0.022231,0.001384,0.000002,-0.391174,3.856564,988,0.917996,0.001889,3.745937,-3.715997,-0.081599,1.07921,3.597344,0.035995,0.000026,11.42601,-0.006578,lonely
0.058159,6.327183,-5.096313,14.95693,-5.567099,-15.92161,-0.984518,1825,-2.055606,3.628939,-0.486138,0.273442,0.075578,-0.000005,0.36699,0.73322,0.011322,0.002759,0.000009,-1.629098,3.614551,2950,1.10727,-0.002022,3.711562,-3.151876,-0.046713,1.002177,3.36969,0.045796,0.00008,6.475547,-0.827926,lonely
0.133185,-0.0078,-8.208214,19.84647,-1.037399,-23.97256,-6.368435,1391,-7.654722,5.287903,-3.968582,0.489413,0.083643,0.000011,0.508727,0.389648,0.018505,0.001732,-0.000005,-0.620721,4.023698,2223,1.051836,-0.001367,3.565563,-4.148566,0.155413,1.004696,4.377509,0.068421,0.000054,13.03017,-0.16522,lonely
