@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_G numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_D# numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_2 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_max numeric
@attribute mfcc_sma[1]_max numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[3]_linregerrQ numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[6]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[9]_minPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute pcm_zcr_sma_max numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[8]_kurtosis numeric
@attribute mfcc_sma_de[9]_min numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {lonely,notlonely}

@data
0.076124,0.001029,2.391625,2.824798,0.76047,0.523865,0.1033,0.425807,0.533394,1.992225,0.014296,0.000894,0.288117,0.373429,0.12373,0.030151,0.005422,1.214103,0.489702,0.487339,0.000443,0.190489,0.474335,2.90211,0.096288,0.111733,0.260203,0.403231,0.345238,0.103469,0.15256,0.164474,0.218808,0.043326,0.033901,0.034034,0.02235,0.027303,0.078742,44.888939,107,1.008738,61.43262,3.770498,1.191174,1.095885,0.991511,0.886455,0.061318,49.76922,6.764481,331.3051,1.019376,0.023771,0.314158,0.639312,0.000306,0.003531,2188.386,1.831772,0,0.737683,0.083279,0,0.193636,0.004526,240.7529,35259.88,0.146364,14.76235,-2.962177,16.82952,2.787987,-16.00492,-0.860371,1370,1.890537,4.852972,-3.282344,0.283727,0.033379,0.000001,0.408035,0.440292,0.032976,0.005608,-0.000006,-1.01268,4.701565,2618,1.098701,0.004499,3.768158,-4.780166,0.075916,1.10766,3.68611,0.054809,0.000053,15.0494,-0.34421,lonely
0.047727,0.000276,2.308851,2.87578,0.77858,0.510437,0.092687,0.4272,0.581171,1.976204,0.014721,0.000226,0.278661,0.490425,0.113983,0.021627,0.008926,1.046339,0.453349,0.251172,0.00011,0.200977,0.493323,1.147561,0.114416,0.098717,0.257272,0.664656,0.548459,0.128384,0.155353,0.160105,0.223986,0.052928,0.037692,0.033051,0.032407,0.025822,0.080627,19.902425,135,1.003494,55.62333,3.732676,1.214228,0.989413,0.612285,0.885152,0.052638,38.40102,6.133019,205.3915,0.95336,0.028319,0.158209,0.169377,0.000314,0.004038,1076.129,1.319637,0,0.912783,0.091926,0,0.079663,0.002688,287.0964,48492.35,0.096585,6.366721,-3.453819,21.35176,2.693908,-23.15894,-0.071719,2624,-8.022476,6.770607,-2.699935,0.364186,0.037094,0.000001,0.417559,0.61893,0.022992,0.001843,0.000003,0.087589,4.056394,948,1.270708,-0.000493,4.025073,-5.889073,-0.120655,1.093436,4.051706,0.077616,0.000041,31.43642,0.009593,lonely
0.049551,0.000166,2.150213,2.785558,0.799412,0.419798,0.101112,0.424419,0.593463,1.952154,0.012199,0.000123,0.243034,0.390411,0.196777,0.018548,0.010486,1.261445,1.128993,0.66811,0.000199,0.18816,0.507596,2.38318,0.131658,0.085904,0.258399,2.123067,0.667957,0.110389,0.202532,0.170171,0.179312,0.059273,0.037154,0.046159,0.03977,0.043208,0.079439,13.923499,143.5,1.002842,66.33845,3.853012,1.173917,0.901504,0.864753,0.872969,0.105917,147.6992,6.824826,463.1894,1.375779,0.034787,0.133518,0.214761,0.000413,0.00627,11675.66,1.658257,0,0.9747,0.148267,0,0.024676,0.002472,343.0368,25139.65,0.046618,8.948745,0.664512,57.52203,-11.03521,-21.16855,-6.665159,2251,-5.389364,5.144132,-9.091245,0.23049,0.041494,-0.000006,0.537543,-0.186521,0.006753,0.000943,0.000004,-2.140225,4.929673,866,0.863371,-0.001758,4.513566,-3.799942,0.227135,0.713697,3.918053,0.031881,0.00002,17.69184,-0.436237,lonely
0.071029,0.000272,2.262222,2.979753,0.754967,0.537046,0.123098,0.392339,0.530371,1.958524,0.021784,0.000294,0.264874,0.402703,0.15907,0.035891,0.010857,1.291878,0.602963,0.365119,0.000158,0.185714,0.473339,0.734395,0.126675,0.104155,0.257579,1.25711,0.60849,0.124432,0.136241,0.264425,0.239579,0.049613,0.043212,0.047436,0.027186,0.053009,0.066817,43.745876,128,1.008895,59.56439,3.746102,1.202015,0.844187,0.70527,0.885985,0.082859,69.12567,6.208778,346.4474,1.609725,0.038028,0.074106,0.285073,0.000337,0.008362,6026.907,1.184374,0,0.936751,0.099892,0,0.059288,0.003064,410.1349,118346,0.093993,13.04091,-0.020767,43.02633,-2.403267,-26.2632,-3.123096,2178,0.183035,5.376548,-1.68037,0.249849,0.050113,0.000007,0.350915,0.752038,0.022881,0.003333,0.000013,-0.927706,4.804299,1191,1.421627,-0.001236,4.339955,-5.34372,0.06202,1.199423,3.939204,0.049909,0.000058,10.55308,-0.39587,lonely
0.156249,0.000359,2.287321,2.999168,0.7587,0.481503,0.130668,0.433651,0.573692,1.987536,0.031155,0.000615,0.278237,0.45763,0.127794,0.042119,0.019365,0.940685,0.531131,0.279729,0.000224,0.209747,0.735527,1.271054,0.158447,0.114657,0.265571,0.57124,0.499963,0.140384,0.187609,0.20421,0.266441,0.051755,0.038251,0.033302,0.04529,0.019683,0.079591,58.7164,146,1.007356,61.40929,4.452947,1.359669,0.733252,0.622534,0.895271,0.114497,104.8425,5.336399,339.6697,1.465998,0.029881,0.093664,0.244348,0.000178,0.006583,8022.2,0.701093,0,0.710386,0.071211,0,0.205875,0.00389,385.9735,177971.6,0.108198,6.96152,-5.662008,24.71127,1.839031,-14.36946,-1.865426,2933,1.662378,5.221716,-1.944325,0.290986,0.052485,-0.000002,0.394893,1.191696,0.024581,0.004015,-0.000002,-1.212682,4.037219,2305,0.910781,-0.001518,4.162643,-4.613837,0.083811,1.020931,3.827856,0.068179,0.000116,9.806704,-0.318647,lonely
0.095473,0.000302,2.487681,3.013673,0.763057,0.386811,0.095854,0.368121,0.528705,1.978394,0.010303,0.000593,0.27184,0.479167,0.173899,0.032092,0.007838,2.069859,0.588815,0.43888,0.000149,0.206637,0.60826,2.10193,0.135478,0.140837,0.262572,0.927266,0.575545,0.134875,0.177323,0.199298,0.266794,0.049618,0.056708,0.044713,0.036928,0.046314,0.080705,19.68454,141.25,1.005101,45.26798,2.936316,1.076913,1.142572,0.592652,0.867781,0.056668,40.27171,7.25011,153.9535,0.887019,0.057282,0.66284,0.432063,0.000712,0.003716,1434.52,6.852372,0,0.949401,0.116873,0,0.048071,0.002799,265.8175,26744.12,0.02884,15.94646,1.025818,44.86653,-2.53914,-19.33839,-0.93,2788,2.274154,6.42562,1.083885,0.186328,0.032529,0.000004,0.438929,0.230911,0.006532,0.001212,-0.000001,-0.815688,3.852352,282,1.13474,-0.005281,3.908617,-5.020051,-0.023697,1.001319,4.102843,0.037084,0.000017,15.88695,0.04158,lonely
0.159765,0.000039,2.295378,2.941913,0.729008,0.508772,0.272307,0.475235,0.550263,2.011741,0.035307,0.000097,0.27582,0.42052,0.114664,0.056657,0.042698,1.642911,0.922896,0.668233,0.000084,0.203458,0.870232,1.353759,0.225821,0.188796,0.261562,0.978099,0.723327,0.165996,0.215482,0.289347,0.262167,0.060096,0.076943,0.069553,0.064501,0.022292,0.081796,12.27754,150,1.00279,97.45518,6.605201,1.640716,0.389393,0.815986,0.858301,0.061885,58.09771,4.8229,384.1403,1.59914,0.035595,0.031656,0.175741,0.000994,0.003887,1921.084,1.142628,0,0.829561,0.141165,0,0.141484,0.005474,1272.514,858798.3,0.194608,0.573234,-12.8508,31.83311,0.440433,-33.49334,-8.113513,545,-0.741994,8.443928,-5.520122,0.660617,0.122348,-0.000008,0.579099,-0.228727,0.025434,0.002971,0.000003,0.544123,6.865802,2544,0.794453,-0.003736,5.296786,-4.095705,0.317573,0.85068,3.877503,0.10248,0.000163,29.77945,-0.455272,lonely
0.110626,0.000239,2.518791,3.05994,0.626404,0.522737,0.135671,0.487645,0.598318,1.978621,0.02937,0.000103,0.228351,0.41921,0.115466,0.030661,0.008994,0.655605,0.478488,0.243711,0.000069,0.295012,0.580818,1.051753,0.127474,0.129473,0.267293,0.632162,0.285006,0.118586,0.131131,0.226567,0.286468,0.066406,0.038851,0.046379,0.045816,0.018076,0.078124,60.122182,142,1.005248,78.69236,5.466298,1.472796,0.600235,0.841482,0.900145,0.09087,106.9292,5.38096,236.9115,0.908241,0.020342,0.02467,0.167755,0.000146,0.004927,6769.76,0.499382,0,0.978695,0.109422,0,0.020865,0.001962,587.1682,126337.2,0.103398,-0.264885,-9.02247,15.44378,-0.86808,-22.64709,0.90425,752,-7.751678,5.289899,-0.725175,0.369026,0.092705,0.00001,0.358581,0.824692,0.019233,0.003523,0.000001,-1.175168,5.19122,31,0.823531,0.002669,3.553571,-3.873689,0.30732,0.967244,3.940263,0.068179,0.000127,6.352931,-0.272058,lonely
0.1092,0.000011,2.511564,3.677224,0.730978,0.320729,0.14395,0.396048,0.520395,2.005336,0.026628,0.000005,0.304384,0.425897,0.150516,0.020345,0.01031,1.303611,0.551156,0.811271,0.000007,0.199193,0.765114,1.297807,0.122227,0.148377,0.262567,0.590332,0.613662,0.119207,0.233134,0.270992,0.289663,0.080841,0.041713,0.054859,0.041355,0.040728,0.073055,6.936383,158.75,1.002437,65.99374,4.078842,1.284039,0.611201,0.49643,0.865877,0.108232,54.94199,5.908113,186.2605,1.280248,0.041635,0.020393,0.043296,0.001159,0.005006,1118.629,1.123177,0,0.190413,0.027006,0,0.154259,0.003323,597.6631,99608.6,0.016237,14.39873,-0.362672,34.36844,-13.4839,-34.00901,-3.577249,945,0.975982,7.827106,1.922172,0.356927,0.069473,-0.000001,0.478706,0.730074,0.002749,0.000548,-0.000003,-0.114205,4.103543,1556,2.570968,0.005919,4.474224,-6.850791,-0.137742,1.895724,3.579418,0.062371,0.000097,12.28299,0.010103,lonely
0.16719,0.000062,2.461938,3.304394,0.616471,0.309486,0.191371,0.418855,0.56452,1.919426,0.037163,0.000047,0.248604,0.443961,0.11942,0.03506,0.02687,1.160006,1.142802,0.532643,0.000036,0.231448,0.7579,1.816445,0.143974,0.167528,0.251823,0.904015,0.670385,0.157224,0.203295,0.2632,0.260747,0.055731,0.040676,0.037075,0.061029,0.021843,0.081254,11.970102,112.5,1.002373,71.99256,5.053371,1.466444,0.444295,0.409153,0.873099,0.046889,35.3736,4.620528,298.7948,1.251305,0.024913,0.020607,0.022771,0.000202,0.006979,910.0499,0.492743,0,0.719707,0.104195,0,0.201863,0.005637,1003.999,270195.2,0.05868,2.484093,-8.546442,42.37485,-4.696135,-24.03145,-8.042378,2969,-10.33433,7.154817,-1.142708,0.488203,0.110348,-0.000001,0.654067,-0.785579,0.006699,0.00111,0.000004,0.152605,4.189,1341,0.948008,0.002403,3.942496,-6.306136,-0.298608,1.106809,4.131271,0.091894,0.000081,23.83062,0.41474,lonely
0.03992,0.000221,2.445307,3.056252,0.729025,0.39725,0.10372,0.417379,0.55246,2.003931,0.011248,0.000156,0.271215,0.389485,0.151941,0.022066,0.008109,1.337571,0.571434,0.433602,0.000106,0.210114,0.712196,1.386409,0.165678,0.1223,0.261016,0.79287,0.624722,0.147354,0.158469,0.16117,0.285498,0.059663,0.05253,0.057569,0.042232,0.029017,0.080347,17.830169,130,1.002927,55.45796,3.490141,1.163294,0.907783,0.563966,0.879875,0.074121,103.048,6.501344,313.0824,0.928812,0.026649,0.106129,0.135826,0.000372,0.003767,3852.705,1.21848,0,0.865513,0.102501,0,0.116478,0.002895,302.8339,31338.63,0.053321,6.91733,-1.260655,31.44449,-3.615331,-22.76159,-5.525482,1708,-6.692363,4.771927,-3.227973,0.271022,0.038754,0.000005,0.43379,0.169185,0.007591,0.001161,0.000003,-0.688048,3.93409,2551,0.991972,0.000682,3.74209,-4.959072,0.08227,0.796272,3.290977,0.05856,0.000034,28.71783,0.048962,lonely
0.090249,0.000796,2.241613,3.39897,0.672574,0.423988,0.122777,0.415044,0.578571,2.020736,0.026743,0.000663,0.30501,0.492406,0.119438,0.029944,0.015597,1.212822,0.442298,0.308332,0.00027,0.197225,0.594331,1.063037,0.110714,0.115584,0.260344,0.546738,0.464223,0.120342,0.177928,0.210851,0.165331,0.046338,0.043928,0.039984,0.043459,0.022419,0.084711,57.017919,137.75,1.007689,62.82619,4.329054,1.317402,0.767787,0.714336,0.88511,0.064323,52.08278,5.843104,232.3507,1.431069,0.038618,0.061224,0.206805,0.000397,0.00602,4832.944,1.191887,0,0.752996,0.096294,0,0.186117,0.004828,381.7951,116180.2,0.171465,7.721998,-4.744794,38.20439,-5.747036,-23.42251,-0.436181,74,-0.128749,6.23012,-2.988422,0.514217,0.050569,0.000004,0.405609,0.477913,0.030326,0.005193,0.000003,-0.922612,5.118024,194,1.345733,-0.003202,3.373897,-6.457861,0.018066,1.360497,4.038191,0.106836,0.000101,30.55157,-0.599067,lonely
0.159579,0.000115,2.207846,3.075502,0.789333,0.451004,0.16872,0.517729,0.642341,1.996865,0.031873,0.000126,0.284585,0.460114,0.150828,0.045079,0.018157,0.612434,0.48211,0.328546,0.000043,0.176199,0.538852,1.771705,0.118904,0.093256,0.260263,0.399016,0.430164,0.136112,0.153026,0.217263,0.208986,0.044724,0.038188,0.044116,0.025811,0.02133,0.082899,40.810626,144,1.004902,80.53015,5.692169,1.502641,0.533284,0.794481,0.895497,0.134059,85.84662,5.073515,202.7775,0.821359,0.015466,0.027675,0.188392,0.000127,0.012253,4301.475,0.296442,0,0.928762,0.085396,0,0.066208,0.002126,567.2512,133640.3,0.048315,1.854692,-10.99523,16.02619,3.887257,-17.86704,3.476866,2209,-0.443252,4.299831,-0.398389,0.404719,0.086902,0.000001,0.44141,0.449489,0.007654,0.001502,-0.000001,-0.909532,5.705234,2593,1.268797,0.003388,4.549773,-4.735768,-0.069223,1.132822,3.333328,0.052027,0.000095,13.70828,-0.161406,lonely
0.066663,0.00068,2.679026,3.388397,0.63742,0.550793,0.120369,0.41803,0.602124,1.984303,0.024391,0.000593,0.312576,0.550806,0.110842,0.031535,0.012514,0.905822,0.432234,0.543744,0.000125,0.195714,0.99598,0.725491,0.11281,0.141419,0.255937,0.373964,0.485082,0.141668,0.132354,0.214877,0.264726,0.041631,0.03808,0.047728,0.049872,0.032302,0.077011,135.697669,127,1.010924,70.25359,4.751515,1.350191,0.79096,1.10382,0.893382,0.042041,28.45522,5.795211,381.8107,1.334184,0.027071,0.095612,0.61859,0.000356,0.005017,1943.801,0.954689,0,0.905459,0.117064,0,0.08566,0.003742,363.9122,75193.16,0.107571,9.628907,-6.127548,19.77344,-3.507221,-16.12203,-1.926915,2048,-0.049684,5.540511,-4.0918,0.400484,0.051321,0.00001,0.392758,0.747256,0.017449,0.004423,0.000008,-0.658521,4.634932,1198,1.770739,0.001698,4.717763,-4.265093,0.238479,1.100536,2.952541,0.075499,0.000081,14.55257,-0.646232,lonely
0.081403,0.000301,2.53956,3.451507,0.685748,0.3139,0.117382,0.406042,0.540795,1.981859,0.032303,0.000202,0.286405,0.448721,0.135301,0.030089,0.022271,1.350408,0.698342,0.312752,0.000145,0.220782,0.747036,1.172436,0.106259,0.126222,0.258129,1.015354,0.867527,0.091727,0.145432,0.193314,0.253598,0.059049,0.048207,0.049004,0.045788,0.030213,0.079366,25.689512,156.5,1.003066,64.27438,3.946069,1.221419,0.862085,0.744505,0.876927,0.055621,62.0412,6.687486,134.0295,1.220092,0.046069,0.207001,0.106589,0.000346,0.005473,3700.577,1.684333,0,0.844874,0.114983,0,0.13115,0.00378,433.0521,211851.6,0.118146,8.982036,-2.513028,38.59601,-6.147494,-23.13469,-6.518129,1821,-7.177136,6.24985,-6.087347,0.454325,0.051423,-0.000012,0.518659,-0.001695,0.025323,0.003036,0.000007,-0.385284,4.102425,870,1.193048,-0.000451,4.887891,-4.813804,0.023495,1.16765,3.923404,0.089111,0.000139,18.15925,-0.450622,lonely
0.133301,0.000376,2.242043,2.787112,0.723497,0.496589,0.161778,0.435176,0.579008,1.935433,0.035943,0.000482,0.277079,0.452727,0.119014,0.046974,0.014917,1.468114,0.523225,0.362594,0.000189,0.198172,0.694898,0.81164,0.143758,0.108506,0.256955,1.36868,0.64731,0.141541,0.176898,0.214436,0.297284,0.038616,0.039077,0.037824,0.035188,0.039182,0.063674,46.441927,120,1.004514,75.69239,4.923649,1.38034,0.677035,0.954161,0.893799,0.125355,67.50518,5.525184,270.2414,1.282251,0.028687,0.030798,0.310677,0.00029,0.012678,6730.012,0.737424,0,0.585886,0.082977,0,0.242785,0.006293,604.7489,201119.7,0.058887,9.521071,-7.468345,31.15759,0.748152,-17.62603,-2.978433,2924,-3.724194,5.558903,-0.95715,0.30974,0.079151,0.000005,0.329656,1.214983,0.010452,0.001824,0.00001,-1.569616,4.771958,848,1.024912,0.001521,3.580165,-3.402752,0.087334,1.040639,3.622844,0.037992,0.000066,7.42834,-0.789738,lonely
0.086871,0.000255,2.410028,3.152803,0.79733,0.369048,0.179286,0.41475,0.564225,1.954631,0.017103,0.000274,0.290828,0.382284,0.119772,0.026918,0.015119,1.105512,0.613017,0.500497,0.000155,0.173413,0.948793,1.522297,0.091352,0.121073,0.258767,0.570035,0.278957,0.101336,0.136086,0.25759,0.319771,0.045281,0.031881,0.039826,0.042029,0.025435,0.081419,52.072154,121,1.005821,69.8036,4.30268,1.290368,0.714731,0.953713,0.882925,0.102789,55.81461,5.934839,220.2529,0.472994,0.008134,0.043572,0.209177,0.000476,0.008992,2630.68,0.413333,0,0.854194,0.133379,0,0.124629,0.005532,491.2837,56534.75,0.063118,2.861971,-5.467839,12.40276,-2.089897,-13.36747,2.661229,2508,5.757689,6.008884,-2.425514,0.23291,0.062271,-0.000008,0.538106,0.155225,0.008891,0.001704,0.000001,-0.522392,3.773134,567,1.34395,-0.002246,3.233625,-4.177605,0.051024,1.12374,3.732347,0.035088,0.000024,10.84838,-0.171714,lonely
0.060121,0.000154,2.155823,3.205255,0.805863,0.447139,0.130937,0.391838,0.554362,2.024011,0.013176,0.000081,0.275286,0.42289,0.11092,0.022993,0.013625,1.423311,0.427159,0.372426,0.000072,0.197937,0.65638,1.267753,0.176638,0.135701,0.262378,0.44639,0.710465,0.111715,0.215119,0.201244,0.19742,0.060909,0.056478,0.041189,0.047094,0.022897,0.077641,24.289316,120.75,1.003042,64.69889,3.988365,1.234877,0.761645,0.629722,0.885736,0.124463,119.2397,6.490606,159.9737,0.960143,0.029457,0.076369,0.088328,0.000281,0.007102,9504.811,1.046021,0,0.967377,0.098099,0,0.03158,0.001567,395.0667,86322.79,0.068091,4.264884,-2.353541,14.6424,-5.514153,-13.94914,-3.772218,2587,-2.423339,4.615149,-3.203664,0.363581,0.048221,0.000004,0.457867,0.462883,0.012972,0.001204,0.000002,-0.645883,5.328414,2426,0.730762,-0.000659,5.208873,-3.597212,0.238607,0.751252,3.540392,0.045917,0.00003,26.13081,0.168304,lonely
0.094106,0.000119,2.463608,2.91929,0.765094,0.441441,0.159382,0.41756,0.558088,1.983876,0.023211,0.000101,0.286614,0.413758,0.118822,0.030317,0.013585,0.870195,0.372157,0.309801,0.000092,0.197745,0.484464,1.03449,0.093922,0.139745,0.257065,0.334802,0.429218,0.126518,0.150918,0.211637,0.213185,0.047513,0.035532,0.040925,0.037842,0.026783,0.078935,15.062678,134,1.00373,73.93706,4.464074,1.295255,0.692655,0.8396,0.894524,0.113906,106.1846,6.202352,247.576,0.783676,0.018462,0.047466,0.134292,0.000236,0.007787,8780.792,0.657735,0,0.913449,0.127037,0,0.079113,0.003084,525.8284,89159.7,0.066635,5.097483,-5.247497,16.69655,-1.543251,-22.90194,-1.397604,135,-3.095577,4.384681,-1.626272,0.425287,0.065723,0.000002,0.414085,0.574179,0.007984,0.001512,0.000003,-0.892999,3.54806,2143,0.834028,0.000085,3.875876,-4.157136,0.165273,0.921797,3.708824,0.05608,0.000061,14.12594,-0.042841,lonely
0.086714,0.000091,2.375215,3.367451,0.758066,0.340895,0.159087,0.411778,0.56199,1.95145,0.017157,0.000058,0.279431,0.432854,0.138649,0.027292,0.013995,1.090572,0.918149,0.539702,0.000047,0.211269,0.806549,1.723762,0.099012,0.10163,0.263604,0.783293,0.511989,0.095136,0.138669,0.235756,0.350162,0.060014,0.048449,0.050114,0.031985,0.02211,0.077485,24.775792,125.25,1.003701,72.58076,4.29546,1.259842,0.60558,0.696644,0.888329,0.084913,117.8099,6.362303,207.7293,0.77258,0.018194,0.041752,0.099745,0.000214,0.003987,5506.341,0.62034,0,0.978029,0.10207,0,0.021502,0.00172,441.1463,44650.58,0.049167,6.041821,-3.030632,22.99749,-1.116184,-14.42482,0.154776,1479,-1.590213,4.558212,3.942809,0.174834,0.057817,-0.000007,0.533677,-0.078157,0.010869,0.001176,-0.000001,-3.185681,5.533378,1979,0.732452,-0.000764,3.52391,-3.915076,0.012083,0.862351,3.954943,0.04029,0.000024,13.39167,-0.127802,lonely
0.034166,0.00035,2.210605,3.122815,0.774809,0.519693,0.11025,0.381908,0.537762,1.972452,0.007044,0.000219,0.287982,0.404374,0.14647,0.02343,0.004123,1.065752,0.474682,0.251608,0.000116,0.186388,0.575672,1.349203,0.091514,0.111305,0.257444,1.263281,0.551463,0.097945,0.128275,0.183558,0.183621,0.041964,0.037611,0.043857,0.039295,0.032388,0.071491,33.263721,129.5,1.006081,55.71378,3.417953,1.13514,1.045268,0.84444,0.889358,0.106528,62.46966,6.89017,105.8424,0.490761,0.017056,0.147085,0.132926,0.00026,0.006816,2012.702,0.849567,0,0.961385,0.127206,0,0.037149,0.003058,205.7736,6485.274,0.032616,8.334354,-0.443327,23.05422,-0.3237,-8.435,-2.121541,1112,0.590346,4.564692,0.275399,0.103448,0.028895,0.000003,0.410707,0.930743,0.006391,0.001043,-0.000003,-1.15889,3.296095,2520,0.945938,0.003122,4.110318,-3.511455,0.118662,0.912647,3.481386,0.020629,0.000013,6.121926,-0.128429,lonely
