@attribute Std_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_1 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {lonely,notlonely}

@data

0.055637,0.000111,2.608919,2.883873,8.260044,0.475495,0.351025,0.361284,0.270745,0.426402,1.954869,0.000111,0.278835,0.121406,0.122017,0.024173,0.070543,0.073485,1.139117,0.497886,0.733236,0.491227,0.240208,0.000027,0.20431,0.327346,0.316448,0.675291,1.368751,0.11836,0.113317,0.106407,0.105433,0.263893,0.610619,0.209461,0.077046,0.132394,0.132701,0.214044,0.26025,0.251476,0.175846,0.048484,0.046354,0.02764,0.034032,0.028455,0.03642,0.058636,0.039494,0.065814,0.078407,0.114039,0.218228,0.148429,15.903547,14.377651,150,1.002949,notlonely
0.114435,0.000205,2.484999,2.814215,9.918252,0.563564,0.417684,0.352754,0.358166,0.500734,1.970201,0.000156,0.291254,0.135646,0.145024,0.045422,0.059664,0.079276,0.636376,0.636059,0.233345,0.209052,0.198026,0.000044,0.174497,0.215353,0.268892,0.489576,0.778908,0.09441,0.094827,0.099636,0.102742,0.260152,0.169517,0.153,0.075337,0.094072,0.114777,0.133541,0.15721,0.156857,0.227326,0.040333,0.03493,0.025505,0.024859,0.020745,0.019189,0.012888,0.04653,0.070535,0.084351,0.113816,0.213401,0.059729,58.885283,51.561911,129,1.00759,notlonely
0.114435,0.000205,2.484999,2.814215,9.918252,0.563564,0.417684,0.352754,0.358166,0.500734,1.970201,0.000156,0.291254,0.135646,0.145024,0.045422,0.059664,0.079276,0.636376,0.636059,0.233345,0.209052,0.198026,0.000044,0.174497,0.215353,0.268892,0.489576,0.778908,0.09441,0.094827,0.099636,0.102742,0.260152,0.169517,0.153,0.075337,0.094072,0.114777,0.133541,0.15721,0.156857,0.227326,0.040333,0.03493,0.025505,0.024859,0.020745,0.019189,0.012888,0.04653,0.070535,0.084351,0.113816,0.213401,0.059729,58.885283,51.561911,129,1.00759,notlonely
0.092591,0.000435,2.304628,2.606614,7.886539,0.608309,0.454674,0.444402,0.3146,0.474843,1.963206,0.000152,0.290421,0.128407,0.130545,0.019986,0.058511,0.073175,0.801897,0.266557,0.192657,0.235771,0.186359,0.000099,0.169793,0.245479,0.25193,0.461491,0.648955,0.107834,0.089994,0.100431,0.103876,0.256795,0.4425,0.198837,0.087247,0.099426,0.130718,0.138778,0.19411,0.197559,0.164224,0.046304,0.042444,0.02998,0.027024,0.027699,0.027913,0.016275,0.044224,0.063591,0.074122,0.114901,0.214415,0.093752,32.915328,45.550198,139.75,1.002879,notlonely
0.045697,0.000472,2.465954,2.973454,10.366446,0.520503,0.399412,0.360053,0.246942,0.415394,2.028345,0.000463,0.270764,0.130387,0.138176,0.023852,0.070245,0.079132,0.922232,0.430462,0.364121,0.468258,0.324089,0.000175,0.191878,0.319607,0.365226,0.743003,1.343186,0.110603,0.135956,0.138101,0.113393,0.265259,0.621336,0.19172,0.079503,0.154322,0.125805,0.149127,0.228135,0.199862,0.1939,0.051376,0.043254,0.037513,0.029142,0.033482,0.033022,0.043528,0.036365,0.06828,0.078243,0.117499,0.216098,0.163724,45.910755,73.586026,123.75,1.007813,notlonely
0.045697,0.000472,2.465954,2.973454,10.366446,0.520503,0.399412,0.360053,0.246942,0.415394,2.028345,0.000463,0.270764,0.130387,0.138176,0.023852,0.070245,0.079132,0.922232,0.430462,0.364121,0.468258,0.324089,0.000175,0.191878,0.319607,0.365226,0.743003,1.343186,0.110603,0.135956,0.138101,0.113393,0.265259,0.621336,0.19172,0.079503,0.154322,0.125805,0.149127,0.228135,0.199862,0.1939,0.051376,0.043254,0.037513,0.029142,0.033482,0.033022,0.043528,0.036365,0.06828,0.078243,0.117499,0.216098,0.163724,45.910755,73.586026,123.75,1.007813,notlonely
0.045697,0.000472,2.465954,2.973454,10.366446,0.520503,0.399412,0.360053,0.246942,0.415394,2.028345,0.000463,0.270764,0.130387,0.138176,0.023852,0.070245,0.079132,0.922232,0.430462,0.364121,0.468258,0.324089,0.000175,0.191878,0.319607,0.365226,0.743003,1.343186,0.110603,0.135956,0.138101,0.113393,0.265259,0.621336,0.19172,0.079503,0.154322,0.125805,0.149127,0.228135,0.199862,0.1939,0.051376,0.043254,0.037513,0.029142,0.033482,0.033022,0.043528,0.036365,0.06828,0.078243,0.117499,0.216098,0.163724,45.910755,73.586026,123.75,1.007813,notlonely
0.045697,0.000472,2.465954,2.973454,10.366446,0.520503,0.399412,0.360053,0.246942,0.415394,2.028345,0.000463,0.270764,0.130387,0.138176,0.023852,0.070245,0.079132,0.922232,0.430462,0.364121,0.468258,0.324089,0.000175,0.191878,0.319607,0.365226,0.743003,1.343186,0.110603,0.135956,0.138101,0.113393,0.265259,0.621336,0.19172,0.079503,0.154322,0.125805,0.149127,0.228135,0.199862,0.1939,0.051376,0.043254,0.037513,0.029142,0.033482,0.033022,0.043528,0.036365,0.06828,0.078243,0.117499,0.216098,0.163724,45.910755,73.586026,123.75,1.007813,notlonely
0.058461,0.001157,2.790721,2.957045,8.316384,0.392805,0.423775,0.433771,0.264884,0.46056,1.964189,0.001172,0.298528,0.145624,0.151533,0.04367,0.089914,0.098338,1.660202,0.512773,0.40542,0.219139,0.142306,0.000394,0.187642,0.307397,0.33795,0.57338,1.733506,0.111493,0.126988,0.093388,0.104769,0.257503,0.490522,0.308136,0.082421,0.115075,0.142405,0.173281,0.158544,0.21327,0.21691,0.058767,0.042464,0.037466,0.032347,0.021502,0.025416,0.044152,0.047763,0.070371,0.081359,0.114007,0.213282,0.14907,63.135482,40.294205,128,1.00871,notlonely
0.113969,0.000079,2.571513,2.633876,10.827241,0.535437,0.488568,0.357998,0.342593,0.519908,1.972367,0.000047,0.271059,0.111366,0.108021,0.024576,0.067866,0.071161,0.647884,0.421799,0.242831,0.251174,0.186802,0.000018,0.173664,0.262437,0.288025,0.535876,2.561301,0.09942,0.096143,0.106328,0.102857,0.258755,0.210274,0.145013,0.076539,0.097554,0.138813,0.195265,0.150984,0.189219,0.155035,0.049273,0.038638,0.029941,0.029541,0.027062,0.024493,0.015596,0.04948,0.072317,0.085,0.119678,0.212436,0.112509,18.067211,25.729435,151.5,1.002729,notlonely
0.044268,0.000164,2.957243,2.886362,9.810236,0.394618,0.35036,0.339622,0.229315,0.405842,2.017232,0.000114,0.302748,0.159618,0.14734,0.028495,0.069283,0.082644,1.783005,0.666475,0.859896,0.512766,0.358312,0.00009,0.197666,0.263324,0.349249,0.588028,2.009107,0.155457,0.099197,0.134384,0.112323,0.264448,1.090999,0.622597,0.107652,0.104595,0.159838,0.221296,0.249345,0.20438,0.29919,0.047395,0.035605,0.040957,0.046701,0.034643,0.036076,0.053203,0.051807,0.078967,0.086552,0.116109,0.214112,0.223491,17.059783,10.867816,158.5,1.003089,notlonely
0.035875,0.000111,2.788094,3.088974,8.786548,0.293118,0.322513,0.412185,0.217875,0.406299,2.008835,0.000047,0.271487,0.125649,0.110774,0.019963,0.060044,0.070261,1.047578,0.426816,0.463282,1.082009,0.812769,0.000111,0.212204,0.340566,0.561742,0.807699,0.960923,0.15095,0.148463,0.197791,0.113183,0.262272,0.374295,0.171039,0.103796,0.150248,0.234814,0.276957,0.386993,0.286111,0.355157,0.050388,0.051059,0.075372,0.042116,0.018441,0.01976,0.032803,0.03811,0.066341,0.082155,0.118325,0.214848,0.067513,8.104924,8.481445,106,1.00434,notlonely
0.035875,0.000111,2.788094,3.088974,8.786548,0.293118,0.322513,0.412185,0.217875,0.406299,2.008835,0.000047,0.271487,0.125649,0.110774,0.019963,0.060044,0.070261,1.047578,0.426816,0.463282,1.082009,0.812769,0.000111,0.212204,0.340566,0.561742,0.807699,0.960923,0.15095,0.148463,0.197791,0.113183,0.262272,0.374295,0.171039,0.103796,0.150248,0.234814,0.276957,0.386993,0.286111,0.355157,0.050388,0.051059,0.075372,0.042116,0.018441,0.01976,0.032803,0.03811,0.066341,0.082155,0.118325,0.214848,0.067513,8.104924,8.481445,106,1.00434,notlonely
0.035875,0.000111,2.788094,3.088974,8.786548,0.293118,0.322513,0.412185,0.217875,0.406299,2.008835,0.000047,0.271487,0.125649,0.110774,0.019963,0.060044,0.070261,1.047578,0.426816,0.463282,1.082009,0.812769,0.000111,0.212204,0.340566,0.561742,0.807699,0.960923,0.15095,0.148463,0.197791,0.113183,0.262272,0.374295,0.171039,0.103796,0.150248,0.234814,0.276957,0.386993,0.286111,0.355157,0.050388,0.051059,0.075372,0.042116,0.018441,0.01976,0.032803,0.03811,0.066341,0.082155,0.118325,0.214848,0.067513,8.104924,8.481445,106,1.00434,notlonely
0.073777,0.000062,2.736175,3.275382,7.395215,0.363298,0.307527,0.431722,0.243738,0.409534,1.919289,0.000049,0.284959,0.143424,0.132396,0.028038,0.090355,0.090859,1.082704,0.740896,0.328503,0.285926,0.316374,0.000067,0.201111,0.312195,0.540166,0.787543,4.854603,0.133321,0.128957,0.143674,0.102008,0.25951,0.577975,0.345818,0.090323,0.132393,0.171189,0.212676,0.180473,0.229272,0.301692,0.055165,0.029745,0.039159,0.033779,0.04613,0.041474,0.048521,0.040693,0.063518,0.071229,0.113688,0.217174,0.209431,18.217378,19.189091,159.5,1.00361,notlonely
0.073777,0.000062,2.736175,3.275382,7.395215,0.363298,0.307527,0.431722,0.243738,0.409534,1.919289,0.000049,0.284959,0.143424,0.132396,0.028038,0.090355,0.090859,1.082704,0.740896,0.328503,0.285926,0.316374,0.000067,0.201111,0.312195,0.540166,0.787543,4.854603,0.133321,0.128957,0.143674,0.102008,0.25951,0.577975,0.345818,0.090323,0.132393,0.171189,0.212676,0.180473,0.229272,0.301692,0.055165,0.029745,0.039159,0.033779,0.04613,0.041474,0.048521,0.040693,0.063518,0.071229,0.113688,0.217174,0.209431,18.217378,19.189091,159.5,1.00361,notlonely
0.073777,0.000062,2.736175,3.275382,7.395215,0.363298,0.307527,0.431722,0.243738,0.409534,1.919289,0.000049,0.284959,0.143424,0.132396,0.028038,0.090355,0.090859,1.082704,0.740896,0.328503,0.285926,0.316374,0.000067,0.201111,0.312195,0.540166,0.787543,4.854603,0.133321,0.128957,0.143674,0.102008,0.25951,0.577975,0.345818,0.090323,0.132393,0.171189,0.212676,0.180473,0.229272,0.301692,0.055165,0.029745,0.039159,0.033779,0.04613,0.041474,0.048521,0.040693,0.063518,0.071229,0.113688,0.217174,0.209431,18.217378,19.189091,159.5,1.00361,notlonely
0.069024,0.000009,2.853323,2.766968,10.065426,0.477095,0.344149,0.381603,0.312575,0.416763,1.979395,0.000008,0.274298,0.133366,0.134094,0.044355,0.063326,0.069659,1.056044,0.475716,0.38827,0.379776,0.433168,0.000005,0.202067,0.273153,0.263656,0.608551,1.781582,0.116879,0.101437,0.10779,0.100529,0.260086,0.452614,0.175093,0.080529,0.10349,0.142281,0.198436,0.265081,0.173977,0.247623,0.049935,0.029907,0.031051,0.036388,0.029542,0.027585,0.028069,0.041711,0.064831,0.079411,0.110884,0.212019,0.130478,8.242166,6.093125,143.5,1.003627,notlonely
0.116814,0.00011,2.744436,3.395657,8.866489,0.464746,0.314007,0.332573,0.324059,0.471785,1.940292,0.000149,0.279165,0.154615,0.158385,0.039151,0.080933,0.073075,1.058746,0.608162,0.409507,0.359527,0.415797,0.000047,0.185205,0.247204,0.307159,0.720728,1.490183,0.101376,0.107844,0.099532,0.109439,0.256266,0.479323,0.289897,0.067136,0.111397,0.159397,0.167248,0.206016,0.260248,0.210767,0.054029,0.034167,0.028704,0.029328,0.026278,0.024204,0.028057,0.044802,0.068821,0.077473,0.112816,0.213349,0.115059,0,39.24423,137.75,1.005279,notlonely
0.092932,0.001087,2.665197,2.926984,8.863581,0.485372,0.38273,0.350776,0.27999,0.44267,1.93775,0.0009,0.285555,0.163482,0.159344,0.033818,0.075279,0.07932,1.094336,0.587784,0.563836,0.265389,0.244271,0.000464,0.18567,0.248519,0.34312,0.590431,1.561623,0.111668,0.089771,0.117254,0.110417,0.259781,0.610337,0.362069,0.079196,0.097493,0.12482,0.189513,0.232343,0.250018,0.337053,0.056546,0.032723,0.033199,0.030734,0.029602,0.020322,0.030708,0.036567,0.065511,0.080367,0.114393,0.20801,0.185439,72.118864,38.116258,143.5,1.003948,notlonely
0.075219,0.00016,2.731245,2.939713,8.596538,0.473942,0.398803,0.420131,0.276633,0.440416,2.019409,0.000114,0.277962,0.155214,0.150825,0.030458,0.078212,0.074129,1.061372,0.54293,0.305164,0.338592,0.257209,0.000042,0.200248,0.28129,0.393948,0.546225,1.052084,0.15781,0.118082,0.144805,0.110873,0.264961,0.497231,0.294442,0.114703,0.140185,0.146047,0.187959,0.187434,0.219838,0.235758,0.048027,0.046359,0.046504,0.025714,0.021474,0.017861,0.016117,0.038267,0.057829,0.07586,0.111985,0.213755,0.133728,20.260918,24.450548,140.5,1.003416,notlonely
0.057875,0.000162,2.771161,3.515726,10.219089,0.316341,0.366532,0.359344,0.21897,0.399142,2.04201,0.000141,0.258593,0.136787,0.137462,0.033081,0.082489,0.07956,1.967087,0.662611,0.676264,0.323803,0.457073,0.000122,0.245096,0.371361,0.637476,0.742404,2.340149,0.18814,0.147181,0.173937,0.120392,0.264978,0.728397,0.480733,0.110447,0.178804,0.204262,0.24737,0.288795,0.312826,0.262487,0.067827,0.068923,0.068441,0.055998,0.040584,0.041311,0.0617,0.046367,0.066453,0.076591,0.116629,0.217094,0.18931,12.294641,11.139719,139.5,1.002968,notlonely
0.114007,0.000427,2.639983,2.728068,10.722162,0.466339,0.378631,0.237701,0.336852,0.48365,1.959186,0.000673,0.286421,0.140854,0.139243,0.053607,0.060733,0.080176,0.75962,0.502056,0.563555,0.324269,0.315418,0.000258,0.19334,0.259816,0.476727,0.668674,0.970303,0.120774,0.1211,0.152441,0.114302,0.256211,0.288307,0.266271,0.079704,0.130476,0.203904,0.262248,0.190773,0.260496,0.323889,0.050729,0.04751,0.034162,0.030244,0.019526,0.01803,0.015866,0.049032,0.070725,0.08395,0.122199,0.213783,0.123733,32.213017,38.857277,111.75,1.007162,notlonely
0.114007,0.000427,2.639983,2.728068,10.722162,0.466339,0.378631,0.237701,0.336852,0.48365,1.959186,0.000673,0.286421,0.140854,0.139243,0.053607,0.060733,0.080176,0.75962,0.502056,0.563555,0.324269,0.315418,0.000258,0.19334,0.259816,0.476727,0.668674,0.970303,0.120774,0.1211,0.152441,0.114302,0.256211,0.288307,0.266271,0.079704,0.130476,0.203904,0.262248,0.190773,0.260496,0.323889,0.050729,0.04751,0.034162,0.030244,0.019526,0.01803,0.015866,0.049032,0.070725,0.08395,0.122199,0.213783,0.123733,32.213017,38.857277,111.75,1.007162,notlonely
0.114007,0.000427,2.639983,2.728068,10.722162,0.466339,0.378631,0.237701,0.336852,0.48365,1.959186,0.000673,0.286421,0.140854,0.139243,0.053607,0.060733,0.080176,0.75962,0.502056,0.563555,0.324269,0.315418,0.000258,0.19334,0.259816,0.476727,0.668674,0.970303,0.120774,0.1211,0.152441,0.114302,0.256211,0.288307,0.266271,0.079704,0.130476,0.203904,0.262248,0.190773,0.260496,0.323889,0.050729,0.04751,0.034162,0.030244,0.019526,0.01803,0.015866,0.049032,0.070725,0.08395,0.122199,0.213783,0.123733,32.213017,38.857277,111.75,1.007162,notlonely
0.068966,0.000828,2.246205,2.759157,10.47154,0.539257,0.456624,0.361106,0.272465,0.423261,1.961355,0.000486,0.292747,0.113449,0.122778,0.018316,0.056552,0.067908,0.802249,0.277327,0.18978,0.237521,0.441045,0.000468,0.190346,0.212242,0.479819,0.46547,0.814054,0.105405,0.095497,0.109184,0.098691,0.258687,0.421048,0.149254,0.078699,0.103189,0.148967,0.160929,0.185742,0.193254,0.22946,0.046433,0.032644,0.04374,0.031745,0.02011,0.019327,0.023224,0.041594,0.063121,0.079236,0.117858,0.215835,0.103198,46.428604,51.753001,134.25,1.002954,notlonely
0.091259,0.000464,2.710895,3.209965,10.493169,0.392362,0.416586,0.374926,0.26496,0.46147,2.010175,0.000555,0.290691,0.166882,0.1638,0.054196,0.077737,0.082905,1.04668,0.548469,0.322891,0.315788,0.225624,0.000371,0.204833,0.282264,0.431667,0.716812,1.217496,0.107792,0.106265,0.121361,0.111152,0.258594,0.518075,0.411493,0.073331,0.102729,0.129269,0.153998,0.248532,0.197078,0.220532,0.047309,0.039198,0.03419,0.032816,0.024746,0.029408,0.035009,0.040866,0.064304,0.075364,0.111919,0.213917,0.155287,87.991494,137.488129,102,1.015194,notlonely
0.079579,0.000157,2.829795,2.76463,9.267186,0.444055,0.465806,0.344751,0.277343,0.452959,1.990175,0.000259,0.285765,0.147714,0.136749,0.046276,0.078365,0.080444,0.975044,0.341462,0.399435,0.190012,0.21724,0.000027,0.177045,0.30457,0.343246,0.507898,1.178866,0.11034,0.112674,0.107928,0.108498,0.262222,0.412088,0.317499,0.080708,0.090606,0.141018,0.163544,0.154862,0.134677,0.19011,0.055601,0.028173,0.027436,0.02923,0.024307,0.028642,0.05341,0.038121,0.066218,0.078139,0.11704,0.213825,0.099991,68.175534,59.870185,136,1.008737,notlonely
0.085116,0.000296,2.452031,2.499439,8.044863,0.538238,0.498592,0.399197,0.277519,0.45401,1.984106,0.000265,0.301262,0.13232,0.117125,0.037273,0.068628,0.070223,1.001572,0.580686,0.391766,0.309364,0.225334,0.000074,0.182532,0.263253,0.31086,0.472938,0.939348,0.09903,0.094608,0.088556,0.108039,0.261997,0.419412,0.198988,0.08058,0.097158,0.150672,0.163174,0.141781,0.14249,0.173796,0.037347,0.037152,0.028922,0.036377,0.02619,0.017859,0.020961,0.042014,0.064556,0.080013,0.118622,0.213128,0.10642,61.428227,30.823141,138.5,1.009015,notlonely
0.079579,0.000157,2.829795,2.76463,9.267186,0.444055,0.465806,0.344751,0.277343,0.452959,1.990175,0.000259,0.285765,0.147714,0.136749,0.046276,0.078365,0.080444,0.975044,0.341462,0.399435,0.190012,0.21724,0.000027,0.177045,0.30457,0.343246,0.507898,1.178866,0.11034,0.112674,0.107928,0.108498,0.262222,0.412088,0.317499,0.080708,0.090606,0.141018,0.163544,0.154862,0.134677,0.19011,0.055601,0.028173,0.027436,0.02923,0.024307,0.028642,0.05341,0.038121,0.066218,0.078139,0.11704,0.213825,0.099991,68.175534,59.870185,136,1.008737,notlonely
0.085116,0.000296,2.452031,2.499439,8.044863,0.538238,0.498592,0.399197,0.277524,0.454014,1.984149,0.000265,0.301262,0.13232,0.117125,0.037274,0.068668,0.070409,1.001572,0.580686,0.391766,0.309364,0.225334,0.000074,0.182532,0.263253,0.31086,0.472938,0.939348,0.09903,0.094608,0.088556,0.107983,0.261813,0.419412,0.198988,0.08058,0.097158,0.150672,0.163174,0.141781,0.14249,0.173796,0.037347,0.037152,0.028922,0.036377,0.02619,0.017859,0.020961,0.04208,0.064632,0.080082,0.118739,0.214331,0.105803,61.429667,30.821914,138.5,1.009016,notlonely
0.03149,0.000191,3.002649,3.124455,8.751944,0.351368,0.321107,0.338846,0.216238,0.385276,1.895442,0.000086,0.288221,0.127352,0.131773,0.019984,0.060322,0.082517,1.013931,0.678062,0.379031,0.33806,0.287441,0.000074,0.190819,0.285401,0.461613,0.802943,1.423882,0.129087,0.110163,0.162096,0.103927,0.250597,0.498426,0.237293,0.102739,0.107439,0.131827,0.183321,0.227156,0.286333,0.353333,0.046388,0.041516,0.048235,0.03339,0.026529,0.023,0.036743,0.036609,0.065684,0.078139,0.112583,0.206228,0.143545,16.205058,19.186589,131.5,1.00298,notlonely
0.054028,0.000065,2.436167,2.904533,10.117921,0.524785,0.417119,0.361007,0.219894,0.379513,1.987844,0.000038,0.274538,0.133201,0.130315,0.0198,0.066805,0.076159,1.66398,0.585043,0.560296,0.46747,0.352792,0.000058,0.194334,0.241337,0.606272,0.518504,1.143591,0.104698,0.101246,0.172595,0.113394,0.25429,0.921585,0.272592,0.076775,0.120014,0.198749,0.260716,0.212179,0.183222,0.178475,0.060763,0.058211,0.050783,0.039759,0.032812,0.043261,0.062534,0.035167,0.053342,0.063472,0.098821,0.220827,0.211533,9.24646,11.006946,118.75,1.002712,notlonely
0.054028,0.000065,2.436167,2.904533,10.117921,0.524785,0.417119,0.361007,0.219894,0.379513,1.987844,0.000038,0.274538,0.133201,0.130315,0.0198,0.066805,0.076159,1.66398,0.585043,0.560296,0.46747,0.352792,0.000058,0.194334,0.241337,0.606272,0.518504,1.143591,0.104698,0.101246,0.172595,0.113394,0.25429,0.921585,0.272592,0.076775,0.120014,0.198749,0.260716,0.212179,0.183222,0.178475,0.060763,0.058211,0.050783,0.039759,0.032812,0.043261,0.062534,0.035167,0.053342,0.063472,0.098821,0.220827,0.211533,9.24646,11.006946,118.75,1.002712,notlonely
0.064067,0.000797,2.684175,2.81881,9.043706,0.498764,0.449184,0.424847,0.296053,0.432552,1.99688,0.000599,0.265262,0.140454,0.136663,0.028015,0.062762,0.073051,1.136263,0.505261,0.385018,0.261921,0.21498,0.000144,0.193443,0.222362,0.405463,0.541544,0.73923,0.117394,0.097028,0.121052,0.109685,0.260753,0.421814,0.210602,0.081383,0.107731,0.201079,0.191583,0.150087,0.187316,0.237241,0.064503,0.035088,0.036141,0.024031,0.025282,0.023632,0.034866,0.040079,0.065783,0.08042,0.117434,0.210016,0.117933,67.882978,37.3552,152,1.005306,notlonely
0.064067,0.000797,2.684175,2.81881,9.043706,0.498764,0.449184,0.424847,0.296053,0.432552,1.99688,0.000599,0.265262,0.140454,0.136663,0.028015,0.062762,0.073051,1.136263,0.505261,0.385018,0.261921,0.21498,0.000144,0.193443,0.222362,0.405463,0.541544,0.73923,0.117394,0.097028,0.121052,0.109685,0.260753,0.421814,0.210602,0.081383,0.107731,0.201079,0.191583,0.150087,0.187316,0.237241,0.064503,0.035088,0.036141,0.024031,0.025282,0.023632,0.034866,0.040079,0.065783,0.08042,0.117434,0.210016,0.117933,67.882978,37.3552,152,1.005306,notlonely
0.064067,0.000797,2.684175,2.81881,9.043706,0.498764,0.449184,0.424847,0.296053,0.432552,1.99688,0.000599,0.265262,0.140454,0.136663,0.028015,0.062762,0.073051,1.136263,0.505261,0.385018,0.261921,0.21498,0.000144,0.193443,0.222362,0.405463,0.541544,0.73923,0.117394,0.097028,0.121052,0.109685,0.260753,0.421814,0.210602,0.081383,0.107731,0.201079,0.191583,0.150087,0.187316,0.237241,0.064503,0.035088,0.036141,0.024031,0.025282,0.023632,0.034866,0.040079,0.065783,0.08042,0.117434,0.210016,0.117933,67.882978,37.3552,152,1.005306,notlonely
0.064067,0.000797,2.684175,2.81881,9.043706,0.498764,0.449184,0.424847,0.296053,0.432552,1.99688,0.000599,0.265262,0.140454,0.136663,0.028015,0.062762,0.073051,1.136263,0.505261,0.385018,0.261921,0.21498,0.000144,0.193443,0.222362,0.405463,0.541544,0.73923,0.117394,0.097028,0.121052,0.109685,0.260753,0.421814,0.210602,0.081383,0.107731,0.201079,0.191583,0.150087,0.187316,0.237241,0.064503,0.035088,0.036141,0.024031,0.025282,0.023632,0.034866,0.040079,0.065783,0.08042,0.117434,0.210016,0.117933,67.882978,37.3552,152,1.005306,notlonely
