@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.191478,0.000481,2.190555,2.982134,0.741637,0.435046,0.231476,0.48103,0.587186,1.963519,0.030149,0.000364,0.292897,0.428064,0.098415,0.026489,0.021664,0.574967,0.470482,0.323527,0.000187,0.17617,0.533132,0.807502,0.120341,0.10161,0.25633,0.443791,0.283984,0.107447,0.143731,0.183789,0.188051,0.032386,0.035147,0.037087,0.02928,0.023564,0.078649,48.14271,159,1.003092,93.50886,5.946776,1.500063,0.545963,0.914037,0.895333,0.144528,60.76677,5.255287,119.2074,0.427926,0.007577,0.01298,0.08617,0.000125,0.016917,2614.738,0.264925,0,0.954061,0.087827,0,0.043858,0.002326,1029.466,133886.3
0.093264,0.000101,2.050635,2.791743,0.776559,0.47582,0.150484,0.404045,0.526365,1.92565,0.017923,0.000065,0.272211,0.382944,0.14266,0.026802,0.018529,1.194263,0.474313,0.364969,0.000048,0.200406,0.456367,1.962252,0.09699,0.133829,0.259452,1.528202,0.593565,0.107601,0.177946,0.198882,0.193091,0.064753,0.033709,0.04138,0.051216,0.049956,0.073894,13.932459,153.25,1.003256,70.42438,3.919965,1.18909,0.751594,0.728485,0.88599,0.145371,192.3856,6.700689,409.5699,1.144834,0.023686,0.06396,0.173863,0.000231,0.010072,15862.35,1.275623,0,0.533289,0.074713,0,0.249058,0.005609,492.8964,84458.77
0.053267,0.000174,2.345704,3.352609,0.614796,0.42391,0.122601,0.398884,0.540144,1.965556,0.013403,0.000119,0.263491,0.374041,0.127547,0.023653,0.008082,1.023556,0.437249,0.327756,0.000082,0.21738,0.516925,1.331698,0.121302,0.105215,0.267713,0.751098,0.503533,0.130165,0.155038,0.186403,0.234044,0.051099,0.037382,0.04436,0.037642,0.031372,0.079491,17.357743,131.5,1.004704,64.42877,3.985784,1.235478,0.852131,0.743333,0.885243,0.055891,64.26839,6.252776,230.2816,0.591541,0.015506,0.103907,0.169234,0.000232,0.004878,3168.671,0.772467,0,0.990013,0.127028,0,0.009894,0.001728,366.2759,38332.75
0.126499,0.000059,2.327575,2.824004,0.769316,0.501723,0.164063,0.433463,0.569809,1.990932,0.055236,0.000084,0.293054,0.434289,0.13206,0.036512,0.034105,1.190759,0.605448,0.263053,0.000034,0.182928,0.509799,1.112347,0.121554,0.103945,0.260925,0.811943,0.69855,0.12562,0.137895,0.284734,0.249754,0.042431,0.044069,0.041988,0.035212,0.023467,0.07977,32.941226,111,1.005207,81.13407,5.016072,1.379948,0.724871,0.877336,0.88732,0.089745,57.60642,5.793717,689.3111,2.326849,0.049634,0.055987,0.212614,0.000198,0.008613,4373.619,1.39202,0,0.817577,0.10759,0,0.149245,0.0046,790.6025,702166.3
0.081733,0.000442,2.688566,3.131788,0.762867,0.389562,0.107166,0.493598,0.634132,2.00084,0.027726,0.000226,0.289632,0.426885,0.126991,0.025185,0.012165,1.356017,0.596219,0.423912,0.000183,0.202309,0.574586,0.968742,0.122177,0.108871,0.26248,0.84843,0.394392,0.146337,0.168294,0.158971,0.190038,0.054204,0.037334,0.041418,0.034649,0.030068,0.08906,21.163889,136,1.004192,85.70442,5.32043,1.383063,0.708305,1.184142,0.896258,0.05577,52.0623,6.662409,314.9877,1.483905,0.043802,0.090785,0.267236,0.000228,0.003588,2049.409,1.37635,0,0.876831,0.064631,0,0.10807,0.001444,420.0102,100852
0.125479,0.000083,2.027452,2.960562,0.82007,0.519177,0.168388,0.499071,0.627515,2.015614,0.022124,0.000109,0.289267,0.4317,0.106283,0.025277,0.012833,0.652191,0.596402,0.195333,0.00002,0.171627,0.580886,0.821899,0.101239,0.130062,0.259814,0.340447,0.264413,0.091984,0.224752,0.157858,0.165312,0.048293,0.033351,0.029944,0.035321,0.018269,0.084891,30.130052,144.5,1.003784,81.82338,5.340658,1.427287,0.619295,0.985104,0.902663,0.112555,67.81542,5.538359,85.47805,0.30237,0.006531,0.022777,0.159945,0.000124,0.006167,2336.259,0.188807,0,0.733023,0.07048,0,0.195831,0.00381,595.574,65316.07
0.094832,0.000274,2.571105,3.324789,0.761795,0.405514,0.121916,0.384136,0.514705,2.042357,0.014091,0.000361,0.27877,0.412514,0.146097,0.033686,0.014373,1.229688,0.821968,0.350505,0.000293,0.23307,0.855783,1.518897,0.176307,0.1398,0.261637,0.875624,0.681667,0.145442,0.180231,0.22556,0.300181,0.073948,0.044466,0.038033,0.050943,0.040746,0.083101,13.570257,147.5,1.003621,45.79584,3.16659,1.170016,0.663142,0.254277,0.866061,0.053472,79.17712,5.884047,216.0696,0.637913,0.030889,0.153618,0.088459,0.000511,0.002577,3838.458,2.412974,0,0.762317,0.070406,0,0.181311,0.003233,345.4882,65839.53
0.043318,0.000226,2.116471,2.82008,0.816559,0.447882,0.118538,0.427707,0.573805,2.001771,0.008785,0.000142,0.279475,0.436603,0.126679,0.022346,0.008935,1.179469,0.555742,0.316523,0.000075,0.175065,0.608613,1.152834,0.099756,0.110757,0.259543,0.46164,0.524771,0.096212,0.153111,0.183773,0.285392,0.046667,0.033244,0.040276,0.028219,0.025203,0.077223,37.45204,131.5,1.004227,57.25468,3.768994,1.22209,1.020516,0.686419,0.895514,0.111826,103.2736,6.080615,130.6183,0.315604,0.010931,0.122937,0.097949,0.000165,0.008755,7445.029,0.719785,0,0.92743,0.094406,0,0.067348,0.003061,268.9138,14320.37
0.046066,0.000106,1.892245,3.265653,0.770434,0.532958,0.110122,0.425646,0.590474,1.962173,0.015561,0.000101,0.272703,0.341861,0.146561,0.020793,0.015006,0.842512,0.545596,0.341693,0.000081,0.189015,0.481753,1.819406,0.10094,0.119408,0.263582,0.451507,0.666692,0.100788,0.12928,0.254705,0.175518,0.047742,0.037422,0.048509,0.037807,0.034211,0.078727,13.195175,135.5,1.002636,66.17975,4.161223,1.241333,0.866774,0.825767,0.893061,0.119756,134.1624,6.367987,579.1036,1.536148,0.026871,0.086672,0.226625,0.000125,0.007681,9146.187,0.900302,0,0.988016,0.133293,0,0.011848,0.002313,317.6834,97054.91
0.048663,0.000105,2.659139,3.143107,0.664649,0.364279,0.11293,0.429451,0.580154,1.992,0.009875,0.00004,0.258618,0.390835,0.104805,0.019077,0.009506,1.199237,0.871833,0.573912,0.000022,0.242537,0.812636,2.492676,0.15092,0.157093,0.260426,0.602532,0.558419,0.142744,0.186463,0.290351,0.29716,0.05144,0.034686,0.038723,0.044096,0.024267,0.073965,9.499038,152,1.002472,52.64924,3.635299,1.228252,0.621274,0.296993,0.871245,0.055404,85.00336,5.667656,255.7526,0.528451,0.013817,0.116027,0.05847,0.000446,0.002861,4570.52,1.025045,0,0.951398,0.100223,0,0.046271,0.001958,376.9609,25280.07
0.071303,0.000117,2.3133,3.120492,0.707982,0.465263,0.102109,0.415497,0.562616,2.0168,0.030085,0.00007,0.279016,0.431508,0.137034,0.027824,0.037762,1.919133,0.899334,0.643381,0.000139,0.228297,0.814498,1.533175,0.227758,0.137931,0.269275,0.703677,0.810736,0.202382,0.207279,0.243318,0.325,0.055608,0.068432,0.051667,0.04805,0.036863,0.085554,9.922831,149,1.003148,51.76831,3.548195,1.186368,0.869471,0.418877,0.863635,0.139964,122.4382,6.103511,894.2995,3.256227,0.095907,0.256359,0.113708,0.001054,0.011465,13266.55,3.512683,0,0.788282,0.109952,0,0.167005,0.004835,468.5379,507591.9
0.121857,0.000053,2.384227,3.041495,0.81483,0.521404,0.169331,0.413921,0.53287,1.984283,0.020321,0.000044,0.262755,0.429776,0.148209,0.028369,0.012561,1.5747,0.485446,0.29001,0.000046,0.175904,0.581935,1.689248,0.143384,0.173137,0.260772,2.459985,0.581993,0.148914,0.173427,0.28023,0.213642,0.055461,0.046473,0.041975,0.041414,0.055284,0.075246,26.898253,137,1.003769,86.5218,4.837999,1.329663,0.559248,0.768116,0.8881,0.186478,222.0061,6.038681,387.3094,1.285087,0.021259,0.009684,0.084587,0.000154,0.012582,15742.86,0.59012,0,0.96538,0.113715,0,0.033444,0.002151,654.5962,62073.39
0.103286,0.000325,2.149183,2.769457,0.76097,0.524593,0.124359,0.48621,0.608868,1.964006,0.021575,0.000171,0.274252,0.446057,0.120769,0.026642,0.015622,1.023214,0.65766,0.380866,0.000164,0.202856,0.634643,1.864103,0.123677,0.085455,0.25948,0.608351,0.371319,0.106951,0.18624,0.168594,0.178413,0.053844,0.04916,0.044581,0.026115,0.028383,0.077429,28.177322,159.5,1.0028,80.41062,5.200978,1.387245,0.71469,1.112902,0.892812,0.11737,91.90988,5.758114,384.8198,2.035677,0.038375,0.04486,0.160585,0.000132,0.008869,6180.109,0.582676,0,0.994008,0.149215,0,0.00596,0.001298,540.5456,147515.2
0.060674,0.000157,2.249547,3.35283,0.682624,0.413872,0.1319,0.372079,0.508907,1.941035,0.01199,0.000099,0.264747,0.427078,0.167815,0.0206,0.010998,1.137713,1.062903,0.876899,0.000175,0.222808,0.452216,2.083459,0.126978,0.11039,0.256811,0.904534,0.598235,0.166459,0.177827,0.199174,0.228306,0.058326,0.05711,0.059706,0.04028,0.046464,0.076488,17.982886,153,1.002597,71.59939,4.033675,1.210145,0.705834,0.708729,0.867451,0.125994,76.70727,6.880129,482.1849,1.150852,0.022877,0.046556,0.197208,0.000684,0.011503,2152.647,1.546846,0,0.977364,0.087261,0,0.022139,0.001372,428.9848,46069.46
0.059484,0.000031,2.380324,3.297378,0.682701,0.307029,0.129749,0.412379,0.567349,1.969859,0.014434,0.000032,0.249398,0.386159,0.097883,0.030638,0.022566,1.75793,0.542304,0.567725,0.000026,0.219537,0.705015,0.912286,0.137984,0.157627,0.257342,1.017729,0.591998,0.148397,0.176368,0.356238,0.322806,0.07571,0.041508,0.071456,0.070652,0.030699,0.079205,7.010522,138,1.002904,61.40604,3.826212,1.217435,0.647904,0.421473,0.870499,0.056199,84.28444,6.40779,534.14,1.155654,0.029584,0.095202,0.231363,0.000551,0.00412,6856.08,2.588129,0,0.906791,0.094833,0,0.084577,0.001568,357.5709,83720.02
0.167719,0.000067,2.174867,2.92269,0.690926,0.45423,0.153931,0.488036,0.635119,1.989494,0.063062,0.000042,0.274954,0.443958,0.130318,0.036338,0.034994,0.962713,0.488075,0.268882,0.000021,0.212773,0.529516,1.126454,0.0983,0.089213,0.258746,0.525101,0.631219,0.098453,0.14268,0.136137,0.181653,0.04493,0.034058,0.039071,0.03681,0.019639,0.079898,22.163397,133,1.003582,76.89823,5.27771,1.456952,0.619906,0.800557,0.892138,0.061321,41.19063,5.223245,259.3934,0.726936,0.027413,0.034007,0.114537,0.00019,0.00545,2609.321,0.839608,0,0.933422,0.125848,0,0.062187,0.002499,891.1239,651872.3
0.121781,0.000225,2.540676,2.520101,0.831046,0.546769,0.13153,0.434812,0.565309,1.982306,0.030055,0.000317,0.274477,0.408513,0.12103,0.025,0.011779,0.854534,0.401614,0.194038,0.000171,0.168634,0.436776,0.955427,0.093038,0.084906,0.257919,0.805102,0.558682,0.082478,0.132641,0.195109,0.242951,0.054866,0.036796,0.03522,0.034929,0.022972,0.074355,33.35257,144,1.004089,68.24344,4.31922,1.290594,0.755746,0.774741,0.884435,0.090861,49.92555,6.02628,161.7453,0.853652,0.025542,0.027982,0.149453,0.000444,0.008547,1987.467,0.991029,0,0.643808,0.075305,0,0.229472,0.004527,495.4186,126787.8
0.065354,0.000325,2.411773,3.062186,0.806083,0.481243,0.158803,0.39505,0.520589,1.973032,0.009399,0.000242,0.265303,0.436446,0.126802,0.022984,0.008352,1.055378,0.476272,0.327281,0.000075,0.192166,0.585514,1.204231,0.09723,0.110356,0.260258,0.749199,0.444998,0.099751,0.108017,0.209455,0.262966,0.056778,0.030682,0.037757,0.034329,0.022462,0.067483,36.347156,130.75,1.003954,68.00964,3.826408,1.189713,0.671685,0.69214,0.881672,0.105703,71.13964,6.723567,102.9408,0.386508,0.009427,0.036842,0.094576,0.000194,0.005313,1832.564,0.316257,0,0.994674,0.092692,0,0.005301,0.00113,357.017,16820.97
0.020402,0.000064,2.274077,3.329294,0.783204,0.26507,0.06579,0.300126,0.526074,2.039941,0.003187,0.000042,0.223989,0.422619,0.122869,0.009246,0.004317,1.341671,0.471302,0.298847,0.000124,0.270097,0.680427,0.639815,0.242708,0.182552,0.262967,0.497741,0.76963,0.210081,0.179023,0.158006,0.179077,0.083054,0.059841,0.056207,0.056215,0.043637,0.084337,6.401368,155.5,1.002808,41.02065,2.368874,0.923202,1.143048,0.452468,0.829084,0.067122,59.75738,9.221183,336.6114,0.416697,0.023926,0.1271,0.212327,0.000682,0.004479,1064.083,9.495582,0,0.874834,0.080577,0,0.109573,0.001554,171.8573,2837.169
0.064241,0.000045,2.567054,2.836252,0.771368,0.524785,0.131199,0.379513,0.54495,1.987844,0.019227,0.000038,0.274538,0.341172,0.138713,0.0198,0.012347,1.66398,0.585043,0.46747,0.000058,0.194334,0.518504,1.143591,0.101246,0.172595,0.25429,1.48278,0.921585,0.120014,0.198749,0.183222,0.178475,0.060763,0.041921,0.058211,0.050783,0.043261,0.063472,11.006946,118.75,1.002712,59.70812,3.937046,1.26586,0.714121,0.503243,0.869163,0.078317,72.56228,5.612521,490.0171,1.839309,0.038266,0.047749,0.108634,0.001139,0.009541,10939.2,1.383981,0,0.892144,0.10547,0,0.096287,0.002536,496.2645,154594.6
0.129484,0.000214,2.370223,2.8135,0.724737,0.460258,0.155336,0.454609,0.590634,1.919859,0.026929,0.000236,0.285341,0.417855,0.148186,0.030203,0.019689,1.021656,0.810663,0.357582,0.000086,0.195845,0.514222,2.389335,0.110942,0.113404,0.256043,1.068512,0.363493,0.121225,0.142723,0.191892,0.20808,0.034406,0.0384,0.040708,0.036758,0.020836,0.079313,42.943324,140.75,1.004839,83.09131,5.31517,1.401555,0.670022,1.008321,0.896299,0.110057,87.41462,5.806885,375.3056,1.614855,0.031277,0.069037,0.265374,0.000136,0.008472,6144.404,0.758759,0,0.792277,0.110625,0,0.164684,0.005328,587.2982,124415.2
0.066522,0.000593,2.303466,3.229683,0.748679,0.367001,0.129795,0.417244,0.525026,1.908342,0.017862,0.000426,0.263196,0.420118,0.127688,0.026121,0.013763,1.236226,0.692677,0.337963,0.000182,0.212092,0.662022,1.996485,0.10887,0.144318,0.253442,0.806183,0.869524,0.134845,0.210069,0.198148,0.190444,0.049664,0.041269,0.045023,0.056722,0.031174,0.073222,30.251454,157.75,1.00332,62.15828,3.622721,1.170552,0.737501,0.579236,0.879345,0.083149,127.9889,6.548529,301.3981,0.951027,0.031139,0.110709,0.113039,0.000298,0.00434,10276.15,1.536365,0,0.913449,0.129444,0,0.079113,0.003049,451.4134,101145.5
0.062339,0.000017,2.418896,3.269471,0.701317,0.305424,0.132527,0.395679,0.531515,1.980119,0.015419,0.000009,0.226078,0.338555,0.122766,0.022117,0.019315,1.216101,0.823719,0.743989,0.000013,0.206082,0.663973,1.939059,0.154967,0.126219,0.259686,0.925502,0.71219,0.157466,0.180085,0.173601,0.220253,0.073066,0.046952,0.06032,0.062282,0.031945,0.074783,8.494839,149.5,1.002661,137.8057,6.342532,1.337502,0.669078,2.208442,0.878032,0.081053,136.8995,8.674833,1889.189,3.171486,0.031148,0.100773,1.269075,0.000691,0.00498,11240.94,4.115389,0,0.961385,0.163518,0,0.037149,0.001794,454.5574,181616.7
0.116358,0.000011,2.390206,3.496851,0.645435,0.40409,0.173451,0.430172,0.604127,1.961027,0.040148,0.000032,0.261926,0.311331,0.132188,0.031927,0.026737,1.123297,0.624036,0.564341,0.000071,0.23334,0.604535,2.297078,0.107441,0.106111,0.262218,0.466826,0.578589,0.154681,0.20521,0.221221,0.262222,0.056751,0.060178,0.05601,0.037336,0.027618,0.078344,11.079059,117.5,1.00345,53.09016,4.535868,1.48717,0.478236,0.248377,0.8704,0.059267,65.53266,3.839292,326.5884,1.623843,0.036011,0.015829,0.02388,0.00035,0.003312,2369.08,0.346651,0,0.639814,0.082652,0,0.230606,0.005744,853.1522,595165.1
0.09717,0.000193,2.34812,3.182157,0.717895,0.400769,0.14837,0.424507,0.54439,1.969529,0.029189,0.000157,0.284137,0.443258,0.148474,0.030739,0.021794,1.3119,0.617521,0.336851,0.000074,0.19692,0.503646,1.693222,0.105431,0.091015,0.261149,0.609231,0.610914,0.119999,0.151943,0.171015,0.257463,0.042677,0.038994,0.038222,0.038258,0.021903,0.072919,25.401444,159.5,1.003187,72.2035,4.290146,1.262942,0.663991,0.719355,0.886893,0.112754,100.6292,6.319739,372.1159,1.485591,0.03385,0.049443,0.164384,0.000236,0.008137,7471.679,1.093261,0,0.817577,0.082321,0,0.149245,0.003421,552.3303,164352.4
0.139204,0.000031,2.911552,3.813115,0.678241,0.330658,0.169786,0.452517,0.591842,1.999157,0.054463,0.000014,0.261059,0.407758,0.133214,0.027786,0.03622,1.317336,0.705666,0.43755,0.000043,0.21887,0.782787,2.298933,0.13549,0.099624,0.264962,0.426877,0.706781,0.142369,0.190137,0.245651,0.227147,0.049858,0.048358,0.061449,0.043906,0.033671,0.080017,12.320306,127.5,1.002544,85.05356,5.580611,1.466971,0.494052,0.658121,0.882185,0.054876,58.70719,5.468902,351.6549,1.886768,0.046183,0.023158,0.082999,0.000375,0.004325,2458.778,0.95258,0,0.916112,0.102919,0,0.076902,0.00218,898.1202,700501.4
0.049382,0.000079,2.369882,3.480015,0.763394,0.425431,0.121961,0.405349,0.529482,1.944569,0.008656,0.000069,0.277731,0.445325,0.141062,0.017781,0.006648,1.164029,0.519759,0.261665,0.000103,0.184361,0.589559,1.620804,0.158614,0.13007,0.259021,1.078095,0.594911,0.11526,0.135481,0.191394,0.206871,0.046664,0.043703,0.048489,0.044493,0.036156,0.077762,16.782502,155,1.002648,58.65136,3.721377,1.24098,0.647467,0.447291,0.879297,0.102889,82.21213,5.58991,309.5048,0.683128,0.019081,0.030126,0.080713,0.000428,0.00807,4234.965,1.522973,0,0.891478,0.107866,0,0.096809,0.002588,416.4181,58546.99
0.054672,0.000175,2.150064,2.862854,0.79734,0.456649,0.133944,0.38059,0.532022,1.992274,0.010784,0.00015,0.277417,0.40011,0.111705,0.030725,0.008711,1.21448,0.453701,0.274121,0.000044,0.179979,0.713919,1.534026,0.156096,0.091884,0.258652,0.521874,0.590608,0.114501,0.12342,0.207069,0.22436,0.052743,0.037809,0.024303,0.032812,0.023606,0.081316,19.083172,153.5,1.00376,67.69045,3.77352,1.16472,0.932875,1.061229,0.882184,0.077998,66.08259,7.195129,168.447,0.40651,0.012242,0.103549,0.173141,0.000398,0.007409,5132.956,0.959659,0,0.962051,0.14684,0,0.036534,0.002404,354.6034,17685.75
0.076762,0.00028,2.354676,2.977762,0.804271,0.45354,0.129975,0.42024,0.566089,1.966379,0.0193,0.000209,0.266719,0.474934,0.122955,0.03109,0.025044,1.442305,0.738661,0.37778,0.000109,0.189214,0.562249,1.330913,0.154419,0.124921,0.25794,0.848889,0.602278,0.124692,0.142803,0.279331,0.340827,0.055722,0.047519,0.042807,0.031997,0.04073,0.073768,25.874925,127,1.003596,71.60688,4.339674,1.252582,0.717448,0.745821,0.889253,0.085044,80.32098,6.419342,634.3466,2.055733,0.040322,0.070414,0.248442,0.000284,0.014388,6759.594,0.882358,0,0.631159,0.078385,0,0.232953,0.005334,478.3732,151764.1
0.089543,0.000022,2.583231,2.95246,0.64132,0.383352,0.123304,0.423723,0.53274,1.996686,0.048189,0.000022,0.281181,0.490707,0.147932,0.04488,0.025924,1.650089,0.641051,0.326249,0.000006,0.203788,0.694342,1.408858,0.124228,0.120721,0.261014,0.604797,0.955292,0.140621,0.158303,0.23291,0.283129,0.048047,0.056554,0.067482,0.053492,0.032097,0.076392,8.674273,120.25,1.002773,58.66706,3.782746,1.23963,0.841825,0.569553,0.874803,0.071347,60.96968,6.108701,379.7164,1.419469,0.060571,0.247667,0.09838,0.00039,0.004916,2691.964,2.029196,0,0.909454,0.140669,0,0.082402,0.002978,553.3089,484121.3
0.119357,0.000194,2.204888,2.99861,0.784315,0.448396,0.16195,0.434905,0.567702,1.939725,0.027307,0.000254,0.245965,0.39897,0.149175,0.029468,0.018696,2.324313,0.724579,0.394415,0.000151,0.185465,0.608908,1.041879,0.098979,0.137437,0.255345,2.010863,0.599495,0.115711,0.180055,0.245181,0.253246,0.083392,0.039778,0.044747,0.05081,0.071996,0.071618,36.909292,131,1.00987,86.90982,5.232638,1.366611,0.62975,1.300231,0.895509,0.08871,68.423,5.908755,996.7589,2.657146,0.029567,0.03085,1.002528,0.000239,0.011938,6296.832,0.949263,0,0.862184,0.107086,0,0.118902,0.003688,567.8015,161338.7
0.052879,0.000385,2.328125,2.856965,0.789602,0.438448,0.108621,0.431085,0.560505,1.973343,0.018144,0.000361,0.266265,0.439142,0.142979,0.021706,0.010294,1.033617,0.419142,0.36931,0.000205,0.178506,0.447578,1.157577,0.10283,0.123503,0.262148,0.69778,0.656138,0.104239,0.139985,0.218956,0.157747,0.052265,0.044842,0.034469,0.032842,0.027671,0.07522,20.894687,151,1.007076,57.50239,3.704311,1.201984,0.991807,0.676131,0.887524,0.080055,62.10265,6.130651,200.7971,0.77934,0.020832,0.095509,0.159723,0.000217,0.006017,3539.794,0.987838,0,0.799601,0.115642,0,0.160346,0.004354,324.7134,58951.11
0.054934,0.000357,2.139173,3.127347,0.665704,0.633669,0.120189,0.433089,0.579574,2.009472,0.019092,0.000217,0.281986,0.437526,0.168889,0.020537,0.009653,1.049282,0.29942,0.195606,0.000047,0.19578,0.4706,1.202946,0.090004,0.103502,0.261035,0.409956,0.583998,0.108642,0.128697,0.149415,0.210683,0.033157,0.032171,0.030694,0.031639,0.022397,0.082204,33.852658,106.5,1.003935,89.2369,6.031559,1.515969,0.531737,1.158982,0.888503,0.134159,61.24029,5.14694,102.6807,0.504893,0.012002,0.022031,0.25847,0.000099,0.016591,3151.608,0.338629,0,0.95273,0.103089,0,0.045066,0.002948,824.951,196038.5
0.157441,0.000741,2.255189,2.723799,0.749692,0.561653,0.180705,0.45309,0.598746,1.972126,0.037562,0.001302,0.287407,0.396337,0.109529,0.039007,0.01711,0.87109,0.360233,0.23904,0.000232,0.18164,0.501702,0.732289,0.131517,0.097077,0.260237,0.806515,0.426124,0.143435,0.133794,0.202416,0.215471,0.041286,0.042429,0.04897,0.034846,0.029193,0.072471,119.016264,142,1.007118,82.20725,5.336749,1.428516,0.637434,1.136794,0.900198,0.118272,48.14793,5.536743,160.7328,0.921238,0.019463,0.022822,0.224985,0.000142,0.013562,1859.839,0.485779,0,0.98269,0.137154,0,0.017022,0.002738,727.2514,220198.5
0.106006,0.000038,2.346533,3.06892,0.649747,0.303519,0.148656,0.427875,0.565408,1.998255,0.030478,0.00008,0.30606,0.402035,0.136643,0.039642,0.017916,0.931168,0.518815,0.732933,0.000014,0.197788,0.747856,1.882367,0.114927,0.143941,0.263541,0.492331,0.406735,0.108987,0.23446,0.309544,0.317301,0.040624,0.050371,0.039698,0.050023,0.020914,0.066511,23.118414,129,1.005102,63.11076,4.554015,1.375616,0.689038,0.679897,0.886693,0.029008,44.05315,5.37918,194.5034,1.196186,0.035165,0.126394,0.485339,0.000338,0.001019,1771.627,0.993038,0,0.912783,0.115733,0,0.079663,0.003232,520.9169,209159.3
0.074152,0.000123,2.269722,2.451679,0.779837,0.588185,0.130767,0.417962,0.600022,1.995525,0.025445,0.000115,0.290285,0.439324,0.114169,0.030216,0.012634,0.879859,0.429126,0.290315,0.000052,0.187879,0.410004,0.757875,0.101834,0.088159,0.261031,0.499063,0.44754,0.090214,0.152231,0.217858,0.160272,0.050768,0.038402,0.029639,0.037224,0.030891,0.071423,17.753471,134,1.00396,74.09533,4.781268,1.346699,0.956226,1.155763,0.900375,0.148874,91.101,6.027197,285.0711,1.052877,0.022879,0.115449,0.194014,0.000136,0.015531,9433.221,0.556123,0,0.973369,0.11957,0,0.025939,0.002906,452.3448,119107.9
