@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[10]_skewness numeric
@attribute mfcc_sma_de[10]_kurtosis numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute mfcc_sma_de[12]_linregc1 numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {energetic,notenergetic}

@data

0.041838,0.000003,0.037806,1.319939,4.874808,-1.153543,-9.972239,-9.121361,1.159441,-14.67374,3.445318,3.331476,-27.66137,-2.711792,2.700457,-16.47588,33.31378,1.878895,22.98424,30.26392,0.00363,0.064129,0.134473,0.380231,0.910767,7.12531,6.388359,-0.323637,0.002397,3.838181,2.830228,2.143261,2337,0.009141,-0.115861,3.2719,0.002693,-0.000001,13.85577,energetic
0.011237,0,0.010744,2.44849,9.307039,1.450939,-7.409217,-8.337664,5.280082,-13.57633,2.836042,-0.258291,-27.17542,-1.978694,-0.479901,-24.25204,25.26227,-0.688094,22.67895,23.64584,0.006655,0.06092,0.152565,0.343241,1.352052,9.216024,8.741056,-0.722715,0.00055,3.960615,1.420972,1.766507,1705,-0.003119,-0.328969,3.734673,0.000391,-0.000006,5.776316,energetic
0.015971,-0.000004,0.022307,0.79216,2.918596,1.28275,-12.59801,-16.60276,-2.903095,-17.62274,2.604673,-1.723367,-20.36611,-0.022037,-2.822851,-22.60644,38.19548,-3.439461,8.578252,21.17893,0.009679,0.121488,0.140311,0.335762,1.02298,9.373116,7.837393,-0.798419,-0.000123,5.139595,1.345507,1.442371,748,0.011964,-0.001643,3.225232,0.002614,0.000001,10.10219,energetic
0.037764,-0.000001,0.039249,0.454885,2.555099,-3.926793,-9.260587,-9.069475,-8.795747,-6.125381,2.705772,0.595629,-14.80708,-2.485682,2.043766,-10.42327,19.74699,-1.035233,12.48377,12.59142,0.020569,0.104649,0.153724,0.319868,1.111489,36.08837,6.192009,-0.577314,-0.001537,3.903744,0.623527,0.828766,1949,0.002724,0.07547,2.998145,0.000134,0,3.774243,energetic
0.028409,0.000005,0.021541,0.523835,2.697946,-1.884113,-12.40232,-10.96884,-3.279506,-15.86397,3.594496,-0.092698,-13.94741,0.452147,1.595894,-13.26652,28.35187,-1.807911,9.884167,16.44135,0.015124,0.132754,0.128362,0.315913,1.403655,10.06489,5.515902,-1.014811,0.001342,3.666578,0.76938,1.031128,1377,-0.007206,0.040575,3.213622,-0.000198,-0.000004,5.491871,energetic
0.050372,0.000005,0.042709,-0.08406,2.279156,3.440076,-11.48913,-10.13194,-3.19968,-22.908,3.066132,1.86605,-22.95599,-1.635208,-0.225397,-13.66035,18.9986,0.371856,12.46978,13.76086,0.007864,0.111368,0.13148,0.306193,1.146956,15.28638,4.326889,0.412351,0.006809,4.233659,1.221184,1.228311,2967,0.004429,0.077564,3.208925,-0.002572,-0.000002,8.222702,energetic
0.016353,0.000001,0.015457,2.27866,9.027934,8.681983,-5.926414,-5.812591,2.144411,-11.2945,4.244719,-2.0533,-16.28071,4.059603,2.345819,-11.64753,16.29837,0.85591,20.63935,16.08504,0.00484,0.040808,0.122213,0.349017,1.100864,8.7134,9.643456,-0.095317,0.000361,4.373105,1.48367,1.256399,161,-0.006666,-0.298185,4.479114,-0.001272,-0.000002,23.93924,energetic
0.026327,-0.000001,0.028303,0.205947,2.623087,0.635741,-10.16277,-10.51063,-6.919554,-13.36251,2.968354,-4.344653,-16.97212,-1.769204,-3.401406,-15.56452,26.14097,-1.385366,13.55682,14.75485,0.009679,0.107772,0.141784,0.350348,0.836021,9.830596,5.865421,-0.836875,0.001969,5.220473,1.061289,1.044718,788,0.013,-0.115411,3.554741,0.002717,0.000003,9.05129,energetic
0.074672,0.000011,0.057644,-0.539378,2.9294,-4.585133,-12.79313,-11.46274,-6.145431,-3.59291,3.221386,0.040589,-11.39884,4.354507,3.197287,-16.59107,18.59107,0.285219,15.33658,15.99888,0.027828,0.12617,0.144937,0.316794,1.560446,15.39859,4.222244,-0.356063,-0.000067,3.65026,0.724829,0.78414,882,0.002199,-0.094341,3.408351,0.000318,-0.000006,3.696587,energetic
0.054415,0.00001,0.038897,0.75825,4.918695,-2.204943,-9.755207,-9.265294,-2.880222,-16.32401,2.856969,-2.944391,-13.90511,-0.659264,-1.292743,-21.28047,23.89651,-0.463466,15.65314,15.29453,0.010284,0.096782,0.125136,0.286339,1.146142,48.45644,13.33797,-0.638827,-0.000945,4.240434,0.76222,0.866636,2850,0.013354,0.176711,3.462549,-0.002089,0.000001,33.86279,energetic
0.057079,0,0.057795,0.636114,4.054989,3.777379,-11.10721,-10.6243,0.184489,-12.9908,3.856052,1.803341,-11.90693,2.547627,0.01193,-19.01762,27.62868,-0.640214,13.0874,23.33663,0.015124,0.088996,0.12902,0.342512,1.232905,5.150969,4.864963,-0.436368,0.002356,3.856149,1.051075,1.357503,443,-0.003974,-0.078268,3.893641,-0.000265,-0.000001,4.857978,energetic
0.006967,0.000001,0.005864,2.044789,9.043325,-2.335876,-9.477386,-8.685727,-2.240557,-10.41529,3.647422,-3.069091,-21.75968,-4.758165,-5.104857,-18.86429,22.46275,-1.917425,11.50906,20.18359,0.015729,0.088528,0.156008,0.358674,0.91323,7.246193,12.38534,-0.664645,0.001846,4.441229,0.922721,0.956941,1839,-0.001031,0.056259,3.78178,0.000753,-0.000002,11.02664,energetic
0.044048,-0.000004,0.05056,-0.107879,2.552755,2.892876,-10.22765,-10.43685,-7.16394,-16.47526,3.151095,-2.029251,-19.93038,-0.671515,0.559676,-16.21474,21.84346,-1.877774,9.854791,15.21015,0.009074,0.10209,0.136406,0.325406,1.093584,12.55222,6.159722,-1.198458,-0.000658,4.49341,1.020262,1.209761,2932,-0.009686,-0.096516,3.552258,-0.001314,0.000004,8.686138,energetic
0.039621,-0.000002,0.042044,0.838987,12.00729,-2.948039,-12.90214,-13.43848,-3.764274,-15.25918,3.405452,0.909773,-17.69667,0.621502,-1.538107,-14.19898,20.38016,0.447917,12.80342,16.26875,0.017544,0.135998,0.150986,0.354351,0.810747,11.33475,11.95169,0.332619,0.000607,3.369421,0.727893,0.917273,2693,-0.004643,-0.142717,3.281949,0.003794,0.000001,12.59539,energetic
0.012686,0.000005,0.005949,2.424654,11.94386,7.334383,-1.288948,4.018549,-6.165415,-19.1076,1.984922,-2.773965,-15.73765,-3.634334,-2.78537,-24.54639,26.40266,-5.466708,11.78921,22.90577,0.012099,0.056627,0.132386,0.390046,1.42826,5.64953,19.14545,-0.893511,0.003241,4.067761,0.769014,0.963235,1826,-0.009728,-0.078234,3.932347,0.000141,-0.000001,44.05387,energetic
0.014494,-0.000001,0.015804,0.186873,3.874073,6.037013,-7.936217,-9.882667,-8.713166,-12.39234,3.491709,0.90482,-25.58886,3.28387,3.420492,-25.88889,59.44331,4.883727,10.88102,16.3687,0.00605,0.080995,0.1384,0.353108,0.766074,13.47022,3.766063,-0.303528,-0.001536,4.532318,1.479728,1.872963,1805,0.014818,-0.041294,3.71933,-0.000815,0.000004,10.0349,energetic
0.024794,-0.000003,0.029716,1.019635,4.235519,0.472919,-7.655984,-8.154432,-3.634824,-11.67643,2.990561,0.614583,-20.63789,-5.109579,0.51793,-16.28499,29.52169,-0.456679,12.98274,19.85999,0.00363,0.066471,0.179654,0.452063,0.436452,2.361547,25.39305,0.71043,0.000803,4.56827,0.892093,0.922168,819,-0.002651,0.334859,3.450623,0.001107,0.000005,5.777412,energetic
0.048047,-0.000001,0.048859,0.5979,3.160214,0.595229,-11.39707,-12.21034,-3.439191,-21.76452,4.818455,2.555515,-28.26378,0.024039,0.164854,-22.27124,26.5133,0.858051,17.33342,16.86303,0.004235,0.097258,0.139269,0.412948,0.601553,2.589847,5.734383,-0.736629,-0.001067,4.636776,1.144804,1.083989,615,0.005969,-0.141073,4.426407,0.002648,-0.000011,8.831257,energetic
0.039996,0,0.039804,-0.28431,2.145158,10.21247,-12.75397,-12.58199,-5.513644,-14.25039,3.423188,1.158631,-25.42094,0.407658,3.317038,-20.88295,25.98164,-1.861185,9.967925,14.60914,0.009679,0.133647,0.136629,0.367494,1.208889,10.13026,3.413494,-0.912435,0.003444,4.500409,1.649595,1.643093,2356,0.003694,0.350526,4.33466,-0.001104,-0.000005,4.642369,energetic
0.054652,-0.000009,0.067528,-0.107215,2.151569,2.113632,-11.1116,-12.72231,-3.708587,-9.484513,3.367914,-3.815268,-19.30951,-1.325568,0.243793,-14.63734,15.16328,-0.796537,11.0766,10.9734,0.016939,0.112859,0.132108,0.248888,1.605532,282.7753,10.35263,-0.137496,0.00102,4.135827,0.703883,0.809091,1063,0.00064,-0.028491,3.653904,-0.004651,0.000004,8.097799,energetic
0.072549,0.000012,0.0539,0.666898,4.165071,-5.616929,-13.62086,-12.08159,-3.075037,-14.70724,2.798415,-0.290283,-14.44188,-0.068273,-0.490946,-14.7865,23.50319,-0.477256,21.47556,23.72557,0.019359,0.137989,0.143275,0.349157,1.08619,6.109941,5.518676,0.84889,0.001728,3.795547,1.01242,1.213743,1317,0.010861,-0.16875,4.229485,-0.000887,0.000004,6.760945,energetic
0.041404,0.000004,0.03569,1.433292,6.920361,-1.522487,-10.20434,-9.455791,-4.27263,-13.07096,2.936109,-0.610401,-11.85349,0.059168,-2.235519,-14.13734,16.69858,-3.955535,8.975419,17.14366,0.019359,0.103827,0.140952,0.330922,1.098831,10.15868,7.222817,-0.25883,-0.00297,4.337113,0.716029,0.92752,2126,0.011587,0.214211,3.752345,-0.00365,0.000003,8.814105,energetic
0.025131,0.000005,0.018288,1.154913,4.012378,-0.260366,-9.571443,-8.315805,-1.303299,-19.75009,8.648861,-0.613308,-16.37967,3.628819,-2.050435,-16.55588,17.41174,-1.072214,15.11045,12.14629,0.010284,0.076362,0.13556,0.271814,1.736023,29.44548,8.556661,-0.68853,-0.001915,6.015368,0.764421,1.082335,2411,-0.011286,-0.195188,3.502446,0.000114,0.000001,5.808943,energetic
0.046087,0.000003,0.041018,0.518958,3.484927,-5.365673,-11.04284,-12.36678,-0.908761,-11.7904,3.660133,0.36269,-11.71808,1.004433,-0.057183,-20.59917,23.09375,-4.014345,9.415845,15.50705,0.019359,0.097107,0.135441,0.278052,1.354461,34.59122,8.692194,0.055902,-0.000717,4.505301,0.650416,0.746617,292,0.000869,-0.065486,3.663146,0.002479,-0.000003,12.71109,energetic
0.04808,-0.000001,0.049186,0.268178,2.513216,-8.440464,-12.24715,-11.97048,-4.382061,-3.372979,2.889434,0.258732,-11.30891,-0.20247,-1.376533,-14.60769,12.39641,-1.922575,7.763797,11.20318,0.024803,0.113971,0.140467,0.221577,2.059667,0,4.33629,-0.07332,-0.000657,3.357447,0.596154,0.677013,2454,0.000847,-0.076747,3.068502,0.001463,-0.000006,3.238076,energetic
0.035109,0,0.034627,0.492675,2.915586,-1.062679,-8.119664,-8.387425,-2.969063,-12.17286,2.690012,-1.016493,-15.77486,-2.045041,-1.604104,-10.70114,18.49741,-2.918173,7.952114,11.54388,0.015729,0.07987,0.145209,0.355684,0.698755,8.184441,6.21026,-0.532489,-0.001262,4.135092,0.841976,0.716921,2713,-0.002313,-0.099154,3.738646,0.000931,0.000003,6.955916,energetic
0.058632,0.000009,0.045339,0.770633,4.321274,17.2095,-12.39065,-9.801677,-5.951097,-26.27951,3.934207,1.054096,-23.532,0.986206,3.498543,-16.55782,40.54469,3.471457,27.01207,39.32131,0.00363,0.110168,0.120685,0.377053,0.843949,5.199182,5.471861,-0.49318,0.004439,4.427515,3.225513,2.63814,1309,0.014042,0.183595,4.129834,-0.004056,0.000008,12.00583,energetic
0.044768,0.000001,0.043302,0.204143,3.406677,-5.608496,-11.07239,-11.22518,1.255723,-11.48503,2.987567,-0.805212,-15.06358,-0.211271,-1.087405,-16.42779,14.40317,-4.514574,6.544508,10.5067,0.019964,0.094017,0.142467,0.347505,0.876561,7.243976,6.94661,0.102498,-0.000958,4.137209,0.820219,0.891719,1462,-0.000365,-0.040565,3.963691,-0.002057,-0.000004,5.301439,energetic
0.022874,0.000004,0.017204,2.356199,14.19317,0.076568,-9.461708,-8.723759,-6.580047,-15.09781,2.884175,-1.742751,-16.92876,-2.278659,-4.52401,-19.50428,21.00426,-4.196925,9.191376,12.97197,0.040532,0.116047,0.142002,0.353949,0.5073,18.96715,25.5899,-0.714566,0.000722,3.831707,0.691543,0.784325,2911,-0.009815,0.095341,3.275704,0.001526,0.000005,18.24383,energetic
0.080331,0.000006,0.07068,0.010251,2.767654,-9.286534,-14.42519,-13.26847,-6.118383,-8.071773,2.95739,-1.779238,-11.394,2.110684,2.28775,-17.97755,24.8455,-3.688854,10.73886,17.32628,0.058076,0.157031,0.14756,0.354301,0.718588,12.32284,4.952467,-0.385663,-0.000216,3.520974,0.728508,0.892064,1273,0.008488,0.142187,3.557172,-0.00066,0.000003,3.934654,energetic
0.037037,-0.000003,0.040918,0.516978,2.550428,4.797987,-7.442993,-7.26616,-2.525203,-10.70646,2.998517,-3.455689,-9.274739,1.664286,-3.148998,-16.9506,12.59243,-2.331493,7.62939,9.601343,0.012704,0.078897,0.132745,0.33003,1.434432,7.426344,6.866377,-2.365146,0.003871,3.451483,0.666111,0.744555,2289,0.003071,-0.013129,3.050861,-0.001736,0.000002,4.487823,energetic
0.043861,0.000015,0.020965,0.646495,3.966183,7.0597,-10.54488,-6.937383,-8.166852,-20.61707,3.794793,0.681825,-21.30318,2.150101,2.637494,-16.57116,38.6215,-2.593148,12.15264,17.33804,0.023593,0.124419,0.136092,0.404482,0.805199,2.992553,14.29822,-0.550027,-0.000905,4.814903,1.018133,1.063705,1657,0.002744,-0.007609,3.734697,-0.000577,0.000001,14.75418,energetic
0.045592,0.000011,0.028464,0.739676,3.612215,-0.899474,-12.81024,-13.26389,-2.880677,-27.13344,2.489214,-2.185429,-29.27809,-2.73685,0.25895,-25.15285,43.72116,4.487487,38.53288,63.08364,0.00363,0.125188,0.096475,0.370355,1.052667,4.587381,6.235405,0.431504,0.001111,5.386042,1.870675,1.747847,997,-0.007054,-0.17978,4.87197,-0.003983,-0.000001,14.49303,energetic
0.031741,-0.000006,0.0411,0.561358,4.363419,0.639612,-8.704226,-10.21679,-5.947502,-15.1146,3.315396,1.884586,-22.70833,-2.372999,3.969009,-21.82998,29.75556,0.485547,26.1418,37.42447,0.008469,0.103506,0.147977,0.571503,-0.304303,1.275132,10.13978,-0.876089,-0.001264,3.917331,0.842126,1.047127,1712,0.006345,0.27768,4.222261,0.001809,0.000004,10.829,energetic
0.032731,-0.000001,0.034098,1.898905,7.014505,4.59702,-5.348442,-5.442526,4.255051,-20.3606,4.56379,-1.537448,-15.3422,7.508152,3.270131,-22.72753,24.09413,0.515095,15.89264,18.92296,0.00484,0.039049,0.134227,0.335809,0.797305,11.43751,9.117344,-0.581178,-0.002016,3.202408,0.940383,1.131379,1368,0.001863,-0.05432,3.364756,-0.001943,0.000002,7.227285,energetic
0.030124,0,0.030023,0.589637,2.319941,-7.884569,-13.07946,-13.08055,-6.167905,-7.773669,2.976676,-4.57293,-7.022421,9.485806,-4.383716,-23.1164,50.37397,-3.851852,6.530745,12.1602,0.040532,0.136274,0.148245,0.323762,1.329021,8.109023,4.184163,-0.09433,-0.000325,3.383167,1.090071,1.181355,2811,0.014855,-0.049078,3.127682,0.000172,-0.000007,4.347484,energetic
0.044735,0.000001,0.043706,0.365036,2.391052,-4.670218,-10.16512,-10.49592,0.072608,-9.795119,3.321492,0.289339,-11.59598,0.986631,-0.18501,-12.41982,15.6404,-2.270952,11.81625,14.18906,0.019964,0.091194,0.147663,0.288356,1.664472,33.24805,6.338183,-0.171052,0.000534,3.232301,0.606052,0.646097,1667,0.00154,-0.114053,3.468899,-0.000508,0,4.019008,energetic
0.052296,-0.000006,0.061517,0.533818,3.006092,-5.23731,-11.25869,-12.91482,1.057993,-17.76021,2.760392,-1.131156,-11.67831,0.847988,-5.694762,-12.07544,19.82586,1.788801,13.69241,14.9774,0.042952,0.124739,0.150977,0.298192,1.385002,52.26181,4.84854,-0.305795,0.000941,3.472089,0.718308,0.769901,2753,0.006398,-0.054094,3.679907,0.003177,0.000002,4.190017,energetic
0.035323,0.000006,0.026515,2.108606,8.95549,4.539482,-10.33281,-10.75767,-1.788736,-23.99662,3.358377,3.149853,-22.85397,-1.226019,1.386219,-19.07862,18.3099,-0.518818,11.3508,17.20271,0.00363,0.082716,0.128115,0.326277,1.003439,7.47165,9.693117,-1.082843,-0.000668,4.675659,1.456402,1.3717,736,-0.005534,0.085924,3.561746,0.001004,0.000002,10.20967,energetic
0.055231,0.000005,0.047225,0.356635,3.70738,0.348168,-9.259245,-9.158218,-5.573747,-11.87593,2.880285,-1.253913,-16.16846,0.532139,2.467463,-23.007,21.98265,-2.511818,20.67492,34.63641,0.014519,0.102726,0.143677,0.464906,0.503265,1.893501,6.171122,-0.827549,0.001007,4.839322,0.958265,0.943019,1143,-0.002021,-0.200423,3.709805,0.005741,-0.000005,4.910416,energetic
0.04143,0.000002,0.037874,0.710871,3.545774,5.249951,-9.057175,-8.105545,1.441925,-18.65672,3.218494,-2.167049,-26.4508,1.355272,-0.740509,-16.66902,24.65333,0.764942,11.12159,18.91117,0.00605,0.093334,0.125398,0.361822,0.719577,5.075089,4.25446,-0.665164,0.001878,3.860989,1.603139,1.781471,605,0.009779,0.044571,3.431688,-0.000678,0.000003,10.86007,energetic
0.043946,0.000003,0.039372,1.343823,5.782088,-3.885731,-9.944483,-9.552983,-4.985463,-12.79691,2.697109,-2.886974,-14.75596,0.074267,1.570156,-10.38945,15.5943,-3.601511,14.69603,9.609713,0.027828,0.095693,0.139594,0.259917,1.113991,1014.043,5.604991,-0.284524,-0.002141,3.918311,0.645817,0.864216,1143,0.006163,0.151504,3.193511,-0.0011,-0.000002,5.456189,energetic
0.007659,0.000001,0.005918,0.829489,4.777068,2.16108,-9.459623,-14.64745,-11.15218,-24.63479,1.98014,-4.79622,-24.96442,-3.963877,-3.727955,-26.14508,54.12863,-5.672556,23.08028,18.87049,0.014519,0.090141,0.146772,0.354478,0.949283,8.806417,5.263076,-0.259192,0.000846,5.290892,2.414398,1.900646,869,-0.001126,0.057982,4.039773,-0.007732,0.000011,19.49923,energetic
0.047317,-0.000001,0.048588,-0.932214,3.466387,-3.773737,-12.20444,-13.16826,-9.310391,-11.53105,3.1495,-1.705085,-16.98156,-4.038673,-0.707292,-14.56839,23.69983,0.603374,14.93768,13.80765,0.031458,0.137292,0.14985,0.280869,1.484761,104.6999,6.653487,-0.253474,0.001114,3.614181,1.058296,1.187279,2052,-0.001926,0.12631,3.205214,0.003069,0.000003,4.664571,energetic
0.026216,-0.000006,0.034566,0.789064,3.977113,2.123598,-8.105171,-10.29204,-6.739744,-26.88815,2.968277,-3.61277,-21.72448,-2.400255,-3.057947,-26.63277,47.64794,-0.881748,20.20412,33.82855,0.005445,0.081931,0.140608,0.456922,0.403757,2.661863,9.951063,0.142718,-0.002134,7.021323,1.096891,1.209697,943,-0.007724,0.274989,3.914512,-0.002814,0.000008,12.84664,energetic
0.061995,0.000013,0.042977,0.420114,2.906287,-3.507689,-11.84396,-9.575265,-2.599889,-11.51706,2.946082,0.79107,-11.269,2.752941,-0.7121,-15.32055,17.77434,-1.064255,8.357385,15.14309,0.026013,0.114278,0.132423,0.313405,0.915135,13.01876,6.591073,-0.63105,0.000922,3.780352,0.775768,1.213105,2703,0.0048,-0.040133,3.213551,0.000242,0.000003,6.168761,energetic
0.049996,0.000007,0.03903,0.654181,3.527465,1.539599,-10.3456,-9.460857,-3.942662,-15.66881,6.290524,0.862007,-17.15678,-3.147029,-3.834929,-18.38149,27.65395,0.391393,9.260056,14.96289,0.013914,0.115812,0.131687,0.329747,1.101488,8.261682,6.12943,-1.101463,-0.001541,4.289896,0.631991,0.962393,586,-0.006951,-0.14515,3.570761,-0.001406,-0.000003,9.171325,energetic
0.050787,-0.000008,0.063221,1.414997,6.200802,-6.853058,-14.99591,-15.21426,-2.704976,-13.84964,5.903024,0.048488,-13.29145,0.76256,-0.50233,-23.15283,19.3439,-4.877725,7.87271,11.377,0.023593,0.150455,0.146177,0.266065,2.337746,29.04515,9.190684,0.506671,0.000472,5.448159,1.171151,1.055957,2465,0.004742,0.002212,3.660301,0.000284,0.000003,7.446667,energetic
0.023754,-0.000002,0.027093,0.472516,2.839145,-0.503342,-8.027586,-10.45039,-4.117957,-11.40316,3.736639,3.471636,-8.382118,1.870218,0.811654,-9.814914,10.87425,0.20663,7.814924,8.663632,0.017544,0.078075,0.134418,0.247836,1.572557,953.3457,7.169644,-0.526967,0.000509,3.6598,0.538317,0.723803,1000,0.005181,-0.100061,3.266975,0.001321,-0.000003,4.775403,energetic
0.067437,-0.000007,0.077914,-0.243113,3.002637,0.807631,-10.89072,-13.37971,-6.460031,-13.21639,2.881811,-0.976652,-13.497,0.226887,-1.140778,-10.95752,20.21459,0.455222,11.55513,14.43543,0.012704,0.122419,0.130817,0.317697,1.168173,15.85305,6.701061,-0.427263,0.002201,4.81403,0.912313,0.987589,1854,-0.0077,-0.063162,3.390556,0.003361,0.000006,10.97504,energetic
0.036419,0.000001,0.03497,0.993521,4.478891,-0.389069,-7.885583,-7.820503,-1.311023,-11.54661,2.813325,-2.01947,-16.017,-1.208706,-1.805201,-13.7486,17.76508,1.060502,10.04766,10.06342,0.026013,0.081342,0.125092,0.354157,0.690625,7.91089,3.705206,-0.674657,0.003871,3.581939,0.681525,0.79268,1286,-0.003842,-0.207063,3.449568,0.002753,-0.000002,7.606438,energetic
0.024157,0.000001,0.022264,1.063148,3.739622,6.917664,-5.043914,-4.145942,-2.040367,-14.30663,3.276429,-2.57471,-12.99427,0.079378,-0.564024,-12.55692,12.63577,-1.361884,12.04721,11.32419,0.012099,0.057523,0.13079,0.316664,1.125157,8.933393,6.669475,-1.249261,-0.000008,4.045055,0.909706,0.887462,28,-0.002062,0.113558,3.703921,0.001218,0.000002,7.081544,energetic
0.038313,-0.000004,0.04455,1.244701,4.554906,4.366467,-7.815619,-8.270472,1.020991,-16.43805,2.903814,0.605231,-14.71314,1.124293,0.076964,-12.13359,13.82046,-1.311582,18.99452,24.26815,0.005445,0.062233,0.110685,0.307083,1.098742,12.53157,8.532394,-0.756835,0.005272,5.420373,0.796561,0.997087,417,0.001168,-0.093823,3.519564,-0.000197,0.000002,8.691265,energetic
0.040904,0.000007,0.030972,0.815095,4.496639,0.775229,-8.72667,-7.640184,-4.793598,-7.804205,3.066395,0.515926,-11.14674,1.638166,2.745447,-9.3901,22.03734,1.761217,10.69823,20.16302,0.005445,0.070174,0.136914,0.37517,0.794643,4.121229,9.450587,-1.052361,0.002431,4.203646,0.730016,0.841281,2,-0.005557,0.051432,3.121801,-0.000809,-0.000003,5.333323,energetic
0.039005,-0.000006,0.048079,0.667232,3.632391,-4.76248,-12.74935,-13.29137,0.613065,-12.75599,3.608084,0.410588,-22.79122,-3.482562,-0.195905,-14.59691,27.42714,-0.871699,11.56141,15.73497,0.013309,0.124825,0.129293,0.270789,1.499822,87.85799,10.10803,-0.046619,0.00303,4.429583,0.829168,1.124961,2065,0.008972,-0.170807,3.648649,-0.002143,0.000004,7.461997,energetic
0.039529,-0.000001,0.041124,0.476307,2.918194,-5.439308,-10.8257,-10.44709,-1.382734,-15.06833,3.283982,1.114953,-10.84349,-0.534396,0.341396,-10.2426,13.05522,0.890137,10.67904,8.850888,0.008469,0.096312,0.131454,0.231747,2.311823,51.56364,3.245202,-0.435608,-0.000252,3.28995,0.694586,1.048045,1226,-0.004408,0.037945,3.217963,0.000217,0.000003,3.847557,energetic
0.019933,0.000002,0.01761,1.026961,4.084651,-2.479798,-11.35888,-10.93516,0.335006,-12.37428,3.253052,-1.259403,-11.61759,-1.007017,1.814411,-19.79722,16.19436,-2.846388,8.468231,13.07637,0.022384,0.115181,0.129398,0.240956,2.011507,159.9539,8.337435,-0.46964,0.002382,3.773577,0.956864,1.103536,2708,0.000586,0.029439,3.113686,-0.00045,0,4.422779,energetic
0.00857,0,0.008549,1.30306,5.322428,-0.490692,-15.15807,-14.96139,-5.144932,-19.39121,2.507478,1.330472,-19.37606,1.402852,-2.220444,-21.59316,38.4806,-2.650404,26.65606,39.524,0.004235,0.143296,0.091799,0.413713,0.518599,4.174812,6.33299,-0.565558,0.002798,5.883715,2.19749,2.093184,2355,0.007409,0.308895,4.253297,0.001635,-0.000005,2.931437,energetic
0.045057,0.000001,0.043873,1.235347,4.952999,-1.943007,-9.36706,-9.043653,-1.108324,-11.28152,2.86005,-1.067296,-15.04394,-3.206675,-2.632484,-14.08679,16.4043,-1.781941,8.726623,10.64707,0.016334,0.084596,0.121798,0.222121,1.577928,1014.049,6.915041,-1.018132,-0.001036,3.317179,0.641855,0.797561,912,0.009676,0.019107,3.14958,-0.002293,-0.000007,6.781147,energetic
