@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.043101,0.088805,4.233385,0.346811,0.780421,-0.038938,-0.065097,0.376626,0.098656,1.859856,3.329368,4.442367,8.933144,0.610526,0.58571,0.491281,0.459928,0.381002,0.270512,0.196442,0.142986,0.309375,0.484901,2.533366,0.288026,1.258086,2.157282,2.459351,3.620282,0.219638,0.21047,0.185598,0.040874,0.047747,0.063262,5.560891,0.58635,0.351832,0.285312,0.172898,0.200731,0.000034,0.180777,0.319743,0.093515,0.104946,0.019153,0.070215,0.120488,0.232098,0.283744,0.062384,0.333781,1.10536,0.03489,0.035843,0.046442,0.084315,9491.276737,18.000568,29.121432,17.808235,1.003207,76.29905,4.982204,1.374768,0.747871,1.178747,0.904883,0.129571,75.82653,5.634856,60.12476,0.220536,0.004737,0.015892,0.077358,0.000069,0.009361,3817.347,0.172649,0,0.996671,0.15155,0,0.00332,0.002079,456.9065,17194.24
0.029022,0.05675,6.296257,1.152473,0.60472,-0.087256,0.306149,-0.032653,-0.008414,2.050766,3.378152,4.357573,5.744739,0.514595,0.548112,0.497329,0.435539,0.470167,0.467667,0.410333,0.100918,0.233978,0.412381,2.547613,0.287908,1.298513,2.024993,2.412923,2.128005,0.237066,0.199527,0.191403,0.059689,0.068112,0.074553,6.642325,0.94709,0.49625,0.286766,0.341789,0.27324,0.000066,0.180472,0.362286,0.120247,0.129767,0.018337,0.077932,0.123595,0.239644,0.804597,0.109185,0.52685,0.727872,0.030285,0.032017,0.037588,0.077886,6158.115829,52.512379,33.040017,48.649798,1.008343,62.64657,3.754473,1.166526,1.073344,1.046618,0.88468,0.028802,15.87767,6.907124,400.7619,1.248417,0.031566,0.220777,0.446785,0.000329,0.003219,522.28,1.536105,0,0.932756,0.107105,0,0.062764,0.00346,304.1052,188838.6
0.029022,0.05675,6.296257,1.152473,0.60472,-0.087256,0.306149,-0.032653,-0.008414,2.050766,3.378152,4.357573,5.744739,0.514595,0.548112,0.497329,0.435539,0.470167,0.467667,0.410333,0.100918,0.233978,0.412381,2.547613,0.287908,1.298513,2.024993,2.412923,2.128005,0.237066,0.199527,0.191403,0.059689,0.068112,0.074553,6.642325,0.94709,0.49625,0.286766,0.341789,0.27324,0.000066,0.180472,0.362286,0.120247,0.129767,0.018337,0.077932,0.123595,0.239644,0.804597,0.109185,0.52685,0.727872,0.030285,0.032017,0.037588,0.077886,6158.115829,52.512379,33.040017,48.649798,1.008343,62.64657,3.754473,1.166526,1.073344,1.046618,0.88468,0.028802,15.87767,6.907124,400.7619,1.248417,0.031566,0.220777,0.446785,0.000329,0.003219,522.28,1.536105,0,0.932756,0.107105,0,0.062764,0.00346,304.1052,188838.6
0.077195,0.171956,4.679714,0.537042,-0.121155,-0.205895,-0.552487,-0.056114,-0.201598,2.015057,3.397482,4.810575,6.843793,0.541373,0.511129,0.449097,0.389634,0.352179,0.366766,0.271413,0.166789,0.278427,0.481836,2.583558,0.264387,1.641791,2.863443,2.288379,2.464252,0.231954,0.208638,0.190303,0.059772,0.065499,0.067514,6.623957,2.032922,0.938388,0.427748,0.393027,0.301536,0.000163,0.208703,0.400154,0.163117,0.109951,0.031543,0.096454,0.12434,0.240996,0.79726,0.156062,0.622496,0.919945,0.031884,0.034246,0.049949,0.084391,13109.939834,36.027585,27.521327,40.093722,1.003194,108.1967,6.54622,1.505861,0.609965,1.45565,0.890593,0.120608,65.22498,5.892647,943.6104,2.700109,0.028427,0.029804,0.719446,0.000565,0.014053,4638.094,0.808946,0,0.901465,0.137329,0,0.088885,0.004136,835.903,343064.8
0.047291,0.094312,5.606417,0.982948,0.606489,-0.202787,-0.080162,-0.191131,-0.536401,2.119163,3.676086,5.728396,6.512502,0.51567,0.534644,0.426539,0.400928,0.402533,0.425222,0.275249,0.142607,0.244338,0.449351,2.551565,0.271536,1.667517,2.519931,2.923572,2.481723,0.235984,0.216616,0.184223,0.056296,0.065375,0.069331,9.517181,1.302403,1.034616,0.612362,0.644541,0.482969,0.000052,0.195123,0.401393,0.131421,0.159806,0.035768,0.078488,0.123398,0.240363,0.494772,0.164822,0.484256,1.606786,0.026954,0.03875,0.04679,0.086321,5226.376942,20.46623,9.778281,14.525078,1.002914,82.36292,5.209508,1.406358,0.654998,0.910969,0.885521,0.065566,41.1044,5.400087,1746.771,3.853515,0.036672,0.086641,0.51578,0.000555,0.007406,2552.29,2.546806,0,0.808921,0.093559,0,0.154671,0.00405,591.8906,111769.3
0.047291,0.094312,5.606417,0.982948,0.606489,-0.202787,-0.080162,-0.191131,-0.536401,2.119163,3.676086,5.728396,6.512502,0.51567,0.534644,0.426539,0.400928,0.402533,0.425222,0.275249,0.142607,0.244338,0.449351,2.551565,0.271536,1.667517,2.519931,2.923572,2.481723,0.235984,0.216616,0.184223,0.056296,0.065375,0.069331,9.517181,1.302403,1.034616,0.612362,0.644541,0.482969,0.000052,0.195123,0.401393,0.131421,0.159806,0.035768,0.078488,0.123398,0.240363,0.494772,0.164822,0.484256,1.606786,0.026954,0.03875,0.04679,0.086321,5226.376942,20.46623,9.778281,14.525078,1.002914,82.36292,5.209508,1.406358,0.654998,0.910969,0.885521,0.065566,41.1044,5.400087,1746.771,3.853515,0.036672,0.086641,0.51578,0.000555,0.007406,2552.29,2.546806,0,0.808921,0.093559,0,0.154671,0.00405,591.8906,111769.3
0.047291,0.094312,5.606417,0.982948,0.606489,-0.202787,-0.080162,-0.191131,-0.536401,2.119163,3.676086,5.728396,6.512502,0.51567,0.534644,0.426539,0.400928,0.402533,0.425222,0.275249,0.142607,0.244338,0.449351,2.551565,0.271536,1.667517,2.519931,2.923572,2.481723,0.235984,0.216616,0.184223,0.056296,0.065375,0.069331,9.517181,1.302403,1.034616,0.612362,0.644541,0.482969,0.000052,0.195123,0.401393,0.131421,0.159806,0.035768,0.078488,0.123398,0.240363,0.494772,0.164822,0.484256,1.606786,0.026954,0.03875,0.04679,0.086321,5226.376942,20.46623,9.778281,14.525078,1.002914,82.36292,5.209508,1.406358,0.654998,0.910969,0.885521,0.065566,41.1044,5.400087,1746.771,3.853515,0.036672,0.086641,0.51578,0.000555,0.007406,2552.29,2.546806,0,0.808921,0.093559,0,0.154671,0.00405,591.8906,111769.3
0.047291,0.094312,5.606417,0.982948,0.606489,-0.202787,-0.080162,-0.191131,-0.536401,2.119163,3.676086,5.728396,6.512502,0.51567,0.534644,0.426539,0.400928,0.402533,0.425222,0.275249,0.142607,0.244338,0.449351,2.551565,0.271536,1.667517,2.519931,2.923572,2.481723,0.235984,0.216616,0.184223,0.056296,0.065375,0.069331,9.517181,1.302403,1.034616,0.612362,0.644541,0.482969,0.000052,0.195123,0.401393,0.131421,0.159806,0.035768,0.078488,0.123398,0.240363,0.494772,0.164822,0.484256,1.606786,0.026954,0.03875,0.04679,0.086321,5226.376942,20.46623,9.778281,14.525078,1.002914,82.36292,5.209508,1.406358,0.654998,0.910969,0.885521,0.065566,41.1044,5.400087,1746.771,3.853515,0.036672,0.086641,0.51578,0.000555,0.007406,2552.29,2.546806,0,0.808921,0.093559,0,0.154671,0.00405,591.8906,111769.3
0.047291,0.094312,5.606417,0.982948,0.606489,-0.202787,-0.080162,-0.191131,-0.536401,2.119163,3.676086,5.728396,6.512502,0.51567,0.534644,0.426539,0.400928,0.402533,0.425222,0.275249,0.142607,0.244338,0.449351,2.551565,0.271536,1.667517,2.519931,2.923572,2.481723,0.235984,0.216616,0.184223,0.056296,0.065375,0.069331,9.517181,1.302403,1.034616,0.612362,0.644541,0.482969,0.000052,0.195123,0.401393,0.131421,0.159806,0.035768,0.078488,0.123398,0.240363,0.494772,0.164822,0.484256,1.606786,0.026954,0.03875,0.04679,0.086321,5226.376942,20.46623,9.778281,14.525078,1.002914,82.36292,5.209508,1.406358,0.654998,0.910969,0.885521,0.065566,41.1044,5.400087,1746.771,3.853515,0.036672,0.086641,0.51578,0.000555,0.007406,2552.29,2.546806,0,0.808921,0.093559,0,0.154671,0.00405,591.8906,111769.3
0.0527,0.125653,4.107413,0.541021,-0.212121,-0.173987,0.410824,0.132892,0.127661,1.772584,3.323551,4.324977,9.469638,0.616533,0.568086,0.493531,0.442118,0.336393,0.303385,0.37318,0.1412,0.296957,0.479739,2.549595,0.269204,1.355028,3.00243,3.952046,5.524973,0.207933,0.201448,0.205993,0.043648,0.051397,0.125034,5.253717,0.943166,0.524607,0.214875,0.194422,0.250101,0.000118,0.209662,0.288777,0.128188,0.122914,0.019308,0.075487,0.117131,0.228786,0.451384,0.066265,0.445101,2.298187,0.028848,0.032534,0.045027,0.080186,15102.160757,42.425862,33.590622,71.785287,1.004991,79.39459,5.253015,1.409806,0.662348,1.068254,0.897282,0.083338,57.39074,5.483435,187.8073,0.679202,0.016207,0.037731,0.178112,0.000158,0.007519,5008.912,0.604069,0,0.979361,0.119409,0,0.020227,0.002681,592.3667,163164.2
0.056846,0.116522,4.777054,0.740823,0.575046,-0.000991,0.052674,-0.121139,-0.037316,1.905915,4.013405,5.616778,5.428326,0.552161,0.478415,0.381804,0.392904,0.450107,0.486164,0.344618,0.131591,0.274184,0.47227,2.563188,0.296069,1.808469,3.007432,2.470676,2.290928,0.247814,0.243275,0.225547,0.095668,0.106813,0.07361,7.727642,1.21606,0.637262,0.695634,0.52074,0.328913,0.000246,0.187506,0.400414,0.106655,0.123959,0.039211,0.079099,0.129735,0.241511,0.822512,0.184448,0.745552,1.191868,0.046173,0.040713,0.046831,0.08005,10852.853502,34.290346,66.588459,38.506217,1.008176,152.9257,8.243353,1.52051,0.779904,3.036085,0.884619,0.050245,30.30431,7.424224,5975.598,15.16677,0.079583,0.195109,3.539508,0.000913,0.006288,2341.251,5.581272,0,0.890147,0.125903,0,0.097851,0.003647,598.2125,297266.8
0.056846,0.116522,4.777054,0.740823,0.575046,-0.000991,0.052674,-0.121139,-0.037316,1.905915,4.013405,5.616778,5.428326,0.552161,0.478415,0.381804,0.392904,0.450107,0.486164,0.344618,0.131591,0.274184,0.47227,2.563188,0.296069,1.808469,3.007432,2.470676,2.290928,0.247814,0.243275,0.225547,0.095668,0.106813,0.07361,7.727642,1.21606,0.637262,0.695634,0.52074,0.328913,0.000246,0.187506,0.400414,0.106655,0.123959,0.039211,0.079099,0.129735,0.241511,0.822512,0.184448,0.745552,1.191868,0.046173,0.040713,0.046831,0.08005,10852.853502,34.290346,66.588459,38.506217,1.008176,152.9257,8.243353,1.52051,0.779904,3.036085,0.884619,0.050245,30.30431,7.424224,5975.598,15.16677,0.079583,0.195109,3.539508,0.000913,0.006288,2341.251,5.581272,0,0.890147,0.125903,0,0.097851,0.003647,598.2125,297266.8
0.056846,0.116522,4.777054,0.740823,0.575046,-0.000991,0.052674,-0.121139,-0.037316,1.905915,4.013405,5.616778,5.428326,0.552161,0.478415,0.381804,0.392904,0.450107,0.486164,0.344618,0.131591,0.274184,0.47227,2.563188,0.296069,1.808469,3.007432,2.470676,2.290928,0.247814,0.243275,0.225547,0.095668,0.106813,0.07361,7.727642,1.21606,0.637262,0.695634,0.52074,0.328913,0.000246,0.187506,0.400414,0.106655,0.123959,0.039211,0.079099,0.129735,0.241511,0.822512,0.184448,0.745552,1.191868,0.046173,0.040713,0.046831,0.08005,10852.853502,34.290346,66.588459,38.506217,1.008176,152.9257,8.243353,1.52051,0.779904,3.036085,0.884619,0.050245,30.30431,7.424224,5975.598,15.16677,0.079583,0.195109,3.539508,0.000913,0.006288,2341.251,5.581272,0,0.890147,0.125903,0,0.097851,0.003647,598.2125,297266.8
0.056846,0.116522,4.777054,0.740823,0.575046,-0.000991,0.052674,-0.121139,-0.037316,1.905915,4.013405,5.616778,5.428326,0.552161,0.478415,0.381804,0.392904,0.450107,0.486164,0.344618,0.131591,0.274184,0.47227,2.563188,0.296069,1.808469,3.007432,2.470676,2.290928,0.247814,0.243275,0.225547,0.095668,0.106813,0.07361,7.727642,1.21606,0.637262,0.695634,0.52074,0.328913,0.000246,0.187506,0.400414,0.106655,0.123959,0.039211,0.079099,0.129735,0.241511,0.822512,0.184448,0.745552,1.191868,0.046173,0.040713,0.046831,0.08005,10852.853502,34.290346,66.588459,38.506217,1.008176,152.9257,8.243353,1.52051,0.779904,3.036085,0.884619,0.050245,30.30431,7.424224,5975.598,15.16677,0.079583,0.195109,3.539508,0.000913,0.006288,2341.251,5.581272,0,0.890147,0.125903,0,0.097851,0.003647,598.2125,297266.8
0.056846,0.116522,4.777054,0.740823,0.575046,-0.000991,0.052674,-0.121139,-0.037316,1.905915,4.013405,5.616778,5.428326,0.552161,0.478415,0.381804,0.392904,0.450107,0.486164,0.344618,0.131591,0.274184,0.47227,2.563188,0.296069,1.808469,3.007432,2.470676,2.290928,0.247814,0.243275,0.225547,0.095668,0.106813,0.07361,7.727642,1.21606,0.637262,0.695634,0.52074,0.328913,0.000246,0.187506,0.400414,0.106655,0.123959,0.039211,0.079099,0.129735,0.241511,0.822512,0.184448,0.745552,1.191868,0.046173,0.040713,0.046831,0.08005,10852.853502,34.290346,66.588459,38.506217,1.008176,152.9257,8.243353,1.52051,0.779904,3.036085,0.884619,0.050245,30.30431,7.424224,5975.598,15.16677,0.079583,0.195109,3.539508,0.000913,0.006288,2341.251,5.581272,0,0.890147,0.125903,0,0.097851,0.003647,598.2125,297266.8
0.038958,0.071004,6.907984,0.633099,0.582813,-0.638692,0.022755,-0.279757,-0.217061,1.871681,3.853492,5.27547,5.826472,0.579932,0.27424,0.349691,0.422087,0.370413,0.428248,0.373266,0.130461,0.229677,0.417719,2.628587,0.270407,2.070807,2.672306,1.990666,2.100924,0.20278,0.195858,0.191165,0.057007,0.066899,0.071048,6.234631,1.561633,0.745715,0.653625,0.347675,0.478298,0.000044,0.215526,0.336322,0.12623,0.132759,0.021251,0.086561,0.143804,0.247648,0.787929,0.10287,0.462815,0.644307,0.031027,0.030995,0.038708,0.075787,7878.54351,12.769108,17.388348,21.863449,1.002901,64.51136,3.947673,1.215549,0.688228,0.508321,0.878421,0.094017,74.00348,6.621455,196.8071,1.764248,0.049676,0.026446,0.052144,0.000405,0.006986,4874.64,1.46248,0,0.878828,0.066215,0,0.10656,0.001293,458.5906,279080.1
0.038958,0.071004,6.907984,0.633099,0.582813,-0.638692,0.022755,-0.279757,-0.217061,1.871681,3.853492,5.27547,5.826472,0.579932,0.27424,0.349691,0.422087,0.370413,0.428248,0.373266,0.130461,0.229677,0.417719,2.628587,0.270407,2.070807,2.672306,1.990666,2.100924,0.20278,0.195858,0.191165,0.057007,0.066899,0.071048,6.234631,1.561633,0.745715,0.653625,0.347675,0.478298,0.000044,0.215526,0.336322,0.12623,0.132759,0.021251,0.086561,0.143804,0.247648,0.787929,0.10287,0.462815,0.644307,0.031027,0.030995,0.038708,0.075787,7878.54351,12.769108,17.388348,21.863449,1.002901,64.51136,3.947673,1.215549,0.688228,0.508321,0.878421,0.094017,74.00348,6.621455,196.8071,1.764248,0.049676,0.026446,0.052144,0.000405,0.006986,4874.64,1.46248,0,0.878828,0.066215,0,0.10656,0.001293,458.5906,279080.1
0.038958,0.071004,6.907984,0.633099,0.582813,-0.638692,0.022755,-0.279757,-0.217061,1.871681,3.853492,5.27547,5.826472,0.579932,0.27424,0.349691,0.422087,0.370413,0.428248,0.373266,0.130461,0.229677,0.417719,2.628587,0.270407,2.070807,2.672306,1.990666,2.100924,0.20278,0.195858,0.191165,0.057007,0.066899,0.071048,6.234631,1.561633,0.745715,0.653625,0.347675,0.478298,0.000044,0.215526,0.336322,0.12623,0.132759,0.021251,0.086561,0.143804,0.247648,0.787929,0.10287,0.462815,0.644307,0.031027,0.030995,0.038708,0.075787,7878.54351,12.769108,17.388348,21.863449,1.002901,64.51136,3.947673,1.215549,0.688228,0.508321,0.878421,0.094017,74.00348,6.621455,196.8071,1.764248,0.049676,0.026446,0.052144,0.000405,0.006986,4874.64,1.46248,0,0.878828,0.066215,0,0.10656,0.001293,458.5906,279080.1
0.074861,0.227007,1.986974,0.5686,-0.011362,0.134723,0.510229,0.456087,0.42794,1.99773,3.00436,5.255539,6.534793,0.591902,0.649263,0.533568,0.350901,0.415762,0.373727,0.237833,0.155628,0.370211,0.583654,2.561197,0.273742,1.544339,2.279471,3.301366,2.468093,0.208469,0.18296,0.183457,0.038043,0.032875,0.06318,4.967414,0.358347,0.310512,0.189162,0.147734,0.151591,0.000103,0.196231,0.37638,0.11351,0.095742,0.022342,0.079707,0.119843,0.241691,0.142085,0.051387,0.27932,0.829021,0.031504,0.042468,0.052749,0.081486,17496.044588,27.036568,49.355694,43.685771,1.003191,82.90447,6.072786,1.55664,0.576115,1.094434,0.889349,0.171074,110.0898,4.819419,176.4191,0.522216,0.006238,0.025666,0.155867,0.000065,0.014298,5575.73,0.131689,0,0.931425,0.12151,0,0.063915,0.003354,724.0861,99688.16
0.066077,0.176497,3.557181,0.61587,0.267225,0.207564,-0.035732,-0.063289,0.018962,1.756491,3.065328,4.235211,5.750548,0.629343,0.653729,0.525124,0.444496,0.486583,0.449663,0.232925,0.172171,0.329127,0.50154,2.547405,0.283168,1.374533,1.821691,1.858721,2.097232,0.192967,0.184368,0.187443,0.041629,0.044498,0.058039,4.82399,0.722597,0.269815,0.197618,0.18328,0.202544,0.00034,0.170821,0.285317,0.09806,0.087338,0.023752,0.077574,0.126855,0.241482,0.319364,0.07504,0.306458,0.659011,0.025758,0.034051,0.043764,0.081817,22255.484419,38.713324,48.633465,49.984874,1.002361,103.2521,6.612122,1.540474,0.625581,1.500825,0.907074,0.147267,82.23416,5.563654,162.0699,0.671402,0.010105,0.008358,0.14276,0.000043,0.008604,2970.554,0.223424,0,0.780959,0.116759,0,0.171176,0.006153,770.6559,87122.41
0.024595,0.35442,3.819101,-0.492918,0.089465,0.058418,0.379779,0.209342,-0.059245,1.874195,3.14178,4.834373,6.06195,0.581418,0.59789,0.523747,0.428846,0.459373,0.432659,0.366879,0.117285,0.330017,0.476503,2.524189,0.297942,1.694292,2.09706,2.32178,2.247887,0.235202,0.21936,0.200019,0.066654,0.082262,0.075891,5.406429,0.720496,0.518953,0.269434,0.205251,0.24046,0.000795,0.18621,0.292333,0.098957,0.084593,0.0236,0.070798,0.119141,0.232785,0.408953,0.084299,0.391037,0.688281,0.031413,0.030209,0.045446,0.079053,15517.422203,50.505713,53.58069,62.243734,1.004237,61.02744,4.418912,1.360392,0.729657,0.727121,0.89445,0.038152,7.023078,5.034453,156.721,0.560624,0.014908,0.075436,0.20033,0.000206,0.007618,174.2831,0.479805,0,0.366178,0.045072,0,0.232246,0.004913,263.5534,86774.59
0.045047,0.086328,4.503755,0.916459,0.514333,0.036655,-0.069224,0.192986,0.338797,1.835138,3.296717,4.185097,7.925164,0.568923,0.526189,0.504621,0.456518,0.481009,0.326474,0.258997,0.149923,0.286851,0.463043,2.564846,0.292336,1.368865,1.675622,2.061135,3.071358,0.214231,0.201571,0.180736,0.071081,0.062356,0.081284,5.632258,0.726423,0.269169,0.279409,0.214866,0.170764,0.000061,0.191556,0.309504,0.116635,0.112996,0.020839,0.071885,0.127964,0.240287,0.558843,0.065928,0.208654,0.537776,0.022752,0.030895,0.047939,0.080744,10266.091253,21.903083,20.954271,37.495337,1.003833,76.03898,5.032376,1.390689,0.752879,1.134524,0.904691,0.132438,60.55991,5.68915,154.2065,0.592763,0.01925,0.036629,0.172474,0.000148,0.013615,4043.026,0.65941,0,0.973369,0.127207,0,0.025939,0.003077,483.1463,220165.1
0.068393,0.15503,4.153024,1.019024,0.193713,0.113225,0.208418,0.102308,0.134016,2.008611,3.453607,4.093858,5.826473,0.571066,0.597653,0.475348,0.499431,0.484473,0.458661,0.32185,0.14747,0.302999,0.463745,2.553345,0.273139,1.114615,1.858155,1.823285,2.047716,0.222652,0.189185,0.176526,0.063652,0.077725,0.06321,6.104469,1.79166,0.691696,0.70982,0.387393,0.28564,0.000057,0.241261,0.296345,0.197878,0.135289,0.036994,0.084277,0.132354,0.239921,0.871226,0.084166,0.543757,0.549081,0.04447,0.036462,0.047321,0.080342,5992.191246,14.461772,10.809918,17.517361,1.003064,71.46415,4.849671,1.379781,0.641741,0.888381,0.887344,0.070828,37.0074,5.582253,431.8818,2.156643,0.060756,0.08782,0.36846,0.000318,0.008315,1272.923,1.994279,0,0.805593,0.107707,0,0.156718,0.004401,713.0566,489107.1
0.096152,0.213824,3.515277,0.079992,0.477744,-0.444767,0.08604,0.042147,-0.191784,1.928854,3.579358,5.681572,5.673576,0.50526,0.529139,0.448307,0.459746,0.467733,0.479991,0.252374,0.181153,0.33112,0.496267,2.558051,0.310712,1.592942,1.882715,2.225679,2.033027,0.253091,0.222871,0.206579,0.077973,0.08155,0.076596,5.155226,0.631132,0.526027,0.363451,0.176333,0.171461,0.000365,0.170215,0.291218,0.104466,0.075903,0.028862,0.074856,0.129882,0.244901,0.33248,0.088204,0.380354,0.463632,0.025162,0.026375,0.043078,0.077337,18245.352128,55.492688,45.933221,37.667042,1.003659,79.52051,5.652752,1.522744,0.63215,0.921279,0.895877,0.068272,14.17198,4.961769,142.6111,0.693807,0.026195,0.023577,0.128932,0.000152,0.009602,370.4913,0.738387,0,0.654461,0.105477,0,0.226293,0.006635,1050.435,859043
0.069683,0.161904,4.069539,-0.072997,-0.681423,-0.693434,0.16108,-0.105506,-0.164566,1.808462,4.240135,5.777302,7.748606,0.501391,0.496758,0.336881,0.293721,0.219931,0.382738,0.271562,0.173833,0.302774,0.473376,2.525415,0.264173,1.690112,3.679779,4.717463,3.070473,0.187753,0.178079,0.189933,0.039754,0.052953,0.071871,5.545538,0.932614,0.593648,0.601091,0.2547,0.271516,0.000047,0.173534,0.305432,0.106928,0.09951,0.028358,0.074529,0.121072,0.236212,0.463875,0.111756,0.293017,1.162287,0.024054,0.037772,0.046306,0.079102,9764.629767,22.236304,22.447753,38.126693,1.004105,87.59909,5.58845,1.44721,0.449003,0.875919,0.893898,0.101905,109.1544,5.479394,167.9538,0.473908,0.014379,0.017844,0.146884,0.000094,0.006194,7875.522,0.69681,0,0.898802,0.130059,0,0.091018,0.003378,786.5424,163845.5
0.027657,0.102097,5.165808,-0.466777,0.483786,0.330903,0.080618,0.265524,0.36848,1.908353,3.626761,5.374807,6.203705,0.522023,0.557161,0.457937,0.422138,0.451952,0.409421,0.341546,0.131883,0.306067,0.446114,2.570524,0.285862,1.612337,2.11761,2.000747,2.410875,0.221735,0.201639,0.208378,0.079566,0.082183,0.075339,5.766667,1.023113,0.295708,0.286408,0.304024,0.243588,0.000168,0.175898,0.386961,0.103686,0.090384,0.029793,0.068291,0.122511,0.242314,0.431532,0.059199,1.072863,1.481811,0.027939,0.031311,0.04154,0.069145,14109.836253,68.19349,50.723397,110.159808,1.008169,68.04236,4.481741,1.315153,0.825521,1.063325,0.899341,0.089496,43.85755,5.868628,147.0883,1.003039,0.024996,0.087371,0.305832,0.000201,0.012476,2048.563,0.492516,0,0.935419,0.116887,0,0.06045,0.003152,324.4202,32055.16
0.06264,0.144806,4.026122,-1.015835,-0.171754,-0.040083,-0.035588,0.078305,-0.062703,1.833424,3.95942,5.457614,8.81444,0.606361,0.6179,0.381786,0.351563,0.380441,0.324881,0.212374,0.201831,0.327831,0.468106,2.53627,0.285563,1.428626,2.913407,3.191548,3.854987,0.209279,0.188757,0.185531,0.042622,0.04479,0.066188,4.857968,0.710745,0.383079,0.20379,0.274903,0.342394,0.000186,0.187667,0.309529,0.123533,0.090348,0.036137,0.070381,0.116627,0.234335,0.278526,0.061306,0.437584,1.139164,0.018201,0.032608,0.047429,0.079414,17412.329594,33.55134,62.141665,44.562019,1.003744,85.19195,5.362743,1.41506,0.611576,1.118744,0.902504,0.143561,82.04555,5.590182,94.60348,0.390446,0.008834,0.015549,0.135913,0.00009,0.013274,5663.235,0.242523,0,0.971372,0.124936,0,0.027827,0.003015,676.3525,104969.9
