@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute pcm_zcr_sma_de_stddev numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute F0_sma_de_max numeric
@attribute F0_sma_de_amean numeric
@attribute F0_sma_de_linregc1 numeric
@attribute output {energetic,notenergetic}

@data

0.004475,0.046181,-0.000002,0.049118,0.428116,2.594507,-10.58918,-11.73129,4.115382,1.185262,-19.23375,4.121444,0.505584,-1.005644,-25.99475,-3.689493,-1.183582,29.42706,-20.90859,20.71284,5.068508,0.098393,0.138826,0.427911,0.596914,1.982095,0.000019,0.657329,5.191311,1.41573,1.646671,0.017509,0.002616,0.012947,5.61587,122.3016,0,-0.000145,energetic
0.003554,0.017986,0.00001,0.003383,0.941415,2.808311,-4.483496,4.780671,6.656969,0.731573,-17.14348,2.700891,-3.581449,-1.421936,-9.784688,2.233786,-3.199666,14.64848,-10.73885,12.02109,4.309089,0.053706,0.151939,0.323813,0.599138,2.471896,0,-0.715581,6.855341,1.321594,1.355249,-0.007393,-0.00321,0.008574,9.5797,123.2801,0,-0.000024,energetic
0.000555,0.03749,0.000002,0.034442,1.719765,8.854792,-7.052422,-8.908888,5.462271,-4.582923,-20.77373,3.588518,-7.053162,-8.493759,-21.21145,-2.85749,-4.038642,40.38303,-26.18055,13.91438,5.210467,0.084989,0.104697,0.385594,0.689436,2.976068,-0.000015,1.317037,9.569537,0.870607,0.953526,-0.00565,-0.001525,0.011176,14.88907,126.4904,0,-0.000074,energetic
0.000641,0.003818,0,0.003209,5.8663,47.47401,1.821882,2.782113,5.584456,7.478027,-12.21439,3.714004,-4.952276,-4.903216,-14.93522,-1.182812,-0.20904,17.47192,-16.63553,7.209971,3.49832,0.027945,0.166787,0.458377,0.515169,2.767965,0.000004,1.23169,54.69044,0.832642,0.765921,0.004756,0.003803,0.007029,62.3019,124.4116,0,-0.000112,energetic
0.010968,0.043664,-0.000001,0.045223,1.08305,4.342503,-13.83605,-13.81907,2.733204,-2.543007,-11.80724,2.709739,-3.197162,-3.192415,-12.13634,-1.637634,-2.516941,17.73074,-15.07475,8.347985,3.648798,0.143946,0.139801,0.289204,1.08401,3.746158,-0.000045,1.032736,8.503479,0.871065,0.894882,0.010705,0.002328,0.011453,9.828796,117.2603,0,-0.00001,energetic
0.001506,0.032412,0.000001,0.031445,0.839476,2.818421,-13.81163,-12.55785,4.403788,-0.6196,-16.05257,2.987195,1.771005,1.728549,-13.3826,2.401018,-0.468208,11.47901,-8.742136,7.981328,2.880796,0.100652,0.129543,0.409013,0.64868,2.039703,0.000027,0.999401,3.698954,1.224386,1.102621,-0.008533,0.000015,0.015754,5.020058,108.294,-0.046833,-0.000025,energetic
0.002633,0.041838,0.000003,0.037806,1.319939,4.874808,-9.972239,-9.121361,3.512926,1.159441,-14.67374,3.445318,3.331476,3.226367,-27.66137,-2.711792,2.700457,38.53524,-16.47588,22.98424,5.501301,0.064129,0.134473,0.380231,0.910767,3.440224,0.000064,1.014926,6.388359,2.143261,1.949207,0.009141,0.002693,0.014688,13.85577,121.632,-0.028078,-0.000007,energetic
0.018692,0.062723,0.000001,0.061579,0.133224,3.022606,-12.08653,-11.82937,1.922971,-3.535695,-11.37201,2.898273,-1.962209,-0.491639,-10.87204,4.014746,1.954423,19.60896,-15.49239,8.326666,3.949759,0.116733,0.144427,0.336978,0.910218,3.111192,0.000031,1.352072,7.764315,1.26439,1.147947,-0.007259,-0.001748,0.010293,6.385692,116.5634,0,-0.000044,energetic
0.006708,0.039381,0.000001,0.038494,0.598383,3.347641,-10.43279,-10.62641,2.563766,-3.594831,-13.4016,3.476168,2.09122,1.711242,-14.02362,0.715,-0.733491,20.11197,-11.74184,11.51161,4.290662,0.087637,0.118466,0.401508,0.661572,2.304656,0.000012,1.211262,7.128043,0.815436,1.015929,0.003242,-0.000322,0.008315,6.604477,125.0496,0,-0.000109,energetic
0.017969,0.074672,0.000011,0.057644,-0.539378,2.9294,-12.79313,-11.46274,1.915403,-6.145431,-3.59291,3.221386,0.040589,1.654455,-11.39884,4.354507,3.197287,17.2619,-16.59107,15.33658,4.004578,0.12617,0.144937,0.316794,1.560446,5.225897,0.000031,0.552336,4.222244,0.78414,1.091679,0.002199,0.000318,0.008869,3.696587,111.3078,0,-0.000031,energetic
0.006947,0.040904,0.000007,0.030972,0.815095,4.496639,-8.72667,-7.640184,3.111251,-4.793598,-7.804205,3.066395,0.515926,0.501863,-11.14674,1.638166,2.745447,23.21127,-9.3901,10.69823,4.494878,0.070174,0.136914,0.37517,0.794643,2.474904,0.000052,1.592268,9.450587,0.841281,0.931315,-0.005557,-0.000809,0.006864,5.333323,115.9851,0,-0.000087,energetic
0.001598,0.027489,0.000011,0.010451,1.047302,3.648801,-8.839894,-6.520005,4.391018,-6.915069,-12.92852,3.03007,-0.767298,-3.165212,-14.04418,-0.841674,-1.923081,22.28542,-18.45897,17.14962,4.979599,0.109057,0.140792,0.336418,0.680465,2.981804,-0.000028,1.803459,8.182386,1.093957,0.892924,-0.001258,0.001664,0.010254,5.155361,122.1786,0,-0.000016,energetic
0.009976,0.047092,-0.000001,0.047973,0.070061,2.914895,-13.69272,-13.42017,3.178208,-6.316349,-11.3838,2.941217,-0.931376,-1.247073,-19.73854,1.146097,-0.556428,17.30062,-21.52122,12.43766,3.978388,0.164777,0.138161,0.355681,0.857728,3.712057,0.000018,0.092093,6.720305,0.843999,1.218314,0.001024,-0.001971,0.009877,5.80649,122.4445,0.073203,0.000115,energetic
0.0052,0.040674,-0.000007,0.051486,0.239478,2.121628,-9.872326,-10.38516,2.610213,-1.097914,-10.26043,4.225728,5.846457,4.385516,-16.36013,2.981999,3.487132,19.75578,-8.397842,11.65886,3.857147,0.059027,0.130119,0.344877,0.96711,3.066307,0.000042,0.909204,6.162829,0.942584,1.134391,-0.008567,-0.001694,0.006991,4.32834,123.6428,0,-0.000061,energetic
0.005065,0.038357,0.000001,0.036943,0.804371,4.222123,-13.05013,-12.81827,2.644452,-1.523492,-27.49471,3.764678,-3.629723,-4.455647,-21.02278,1.467445,0.956568,20.28948,-17.67203,10.82845,3.962989,0.125639,0.138452,0.279702,1.473096,4.587345,-0.00002,0.840017,5.94904,1.068915,0.969133,-0.004503,-0.00043,0.012098,6.383998,114.6138,0,-0.000017,energetic
0.000016,0.044048,-0.000004,0.05056,-0.107879,2.552755,-10.22765,-10.43685,3.110399,-7.16394,-16.47526,3.151095,-2.029251,-3.121212,-19.93038,-0.671515,0.559676,22.21535,-16.21474,9.854791,3.900267,0.10209,0.136406,0.325406,1.093584,3.800575,-0.000016,1.223136,6.159722,1.209761,1.42901,-0.009686,-0.001314,0.008847,8.686138,123.2763,-0.015282,0.000088,energetic
0.012293,0.048628,-0.000003,0.053433,0.672224,3.127126,-9.231775,-10.017,3.615261,-5.063282,-11.43292,2.727628,0.855685,2.831842,-14.24942,0.706871,1.123459,18.11871,-14.73094,14.13676,4.31271,0.106954,0.14502,0.376782,0.812022,2.796463,0.000018,1.728717,9.483878,1.021675,0.883056,0.011002,-0.001837,0.008524,7.80105,119.9456,0,-0.00007,energetic
0.001984,0.032397,0.000007,0.021771,0.757461,3.578283,-8.859974,-8.685846,3.080004,-4.119792,-18.46021,4.271767,4.743296,1.201495,-20.98538,-1.822632,-0.30417,24.03486,-23.93994,13.01018,4.296149,0.07292,0.11615,0.322977,1.19688,3.924568,-0.000026,0.737523,5.505502,1.412567,1.150853,0.002247,0.001176,0.008983,6.698871,117.5467,0,-0.000046,energetic
0.006284,0.082716,0.000019,0.054714,-0.352153,2.307338,-12.32995,-7.493627,5.150151,-5.222055,-13.34388,2.288388,3.922384,4.249085,-22.33558,-1.511793,4.83381,32.06035,-19.94436,17.3776,4.281251,0.110776,0.129305,0.333863,1.228996,3.523484,0.000095,0.431892,5.002216,1.213454,1.464057,-0.006104,0.001287,0.013478,5.480102,127.7681,0,-0.000071,energetic
0.006534,0.039052,0.000002,0.036396,1.011592,4.277409,-9.642219,-9.728564,2.636633,-1.657478,-15.85034,3.215548,-1.12445,-1.684703,-17.12811,-2.360205,0.894522,32.14853,-16.4094,13.83202,5.070712,0.067972,0.143086,0.351334,1.053428,3.614373,0.00001,0.730427,4.665169,0.858958,1.047309,-0.011633,0.000352,0.007885,6.207501,112.7665,0.087157,0.000128,energetic
0.005064,0.025431,0.000005,0.01758,0.456199,2.091421,-6.207495,-3.927558,4.614238,-2.407443,-9.692392,3.404838,5.304641,2.744459,-12.53169,0.909227,0.2549,15.49435,-18.53557,9.282318,3.28203,0.05102,0.136325,0.371511,0.490426,2.439143,-0.000018,1.654948,8.827384,1.027893,1.105889,-0.006513,-0.000044,0.006407,5.561328,127.7681,0,-0.00006,energetic
0.001978,0.038313,-0.000004,0.04455,1.244701,4.554906,-7.815619,-8.270472,4.359809,1.020991,-16.43805,2.903814,0.605231,0.992623,-14.71314,1.124293,0.076964,13.85681,-12.13359,18.99452,4.931019,0.062233,0.110685,0.307083,1.098742,3.383318,0.00002,1.074643,8.532394,0.997087,1.223129,0.001168,-0.000197,0.010271,8.691265,127.7681,0,-0.000041,energetic
0.000708,0.013569,0.000001,0.011362,1.701443,7.520579,-10.77638,-15.70827,6.080852,0.424961,-24.12989,4.402616,2.860284,1.612685,-21.47016,0.882104,1.514211,24.61632,-21.03862,16.25507,3.649889,0.112485,0.133897,0.310386,1.383689,4.61297,-0.000024,0.843219,8.743046,1.860937,1.817582,-0.0057,-0.000053,0.021645,8.063621,119.3656,0,-0.000027,energetic
0.003387,0.048047,-0.000001,0.048859,0.5979,3.160214,-11.39707,-12.21034,3.493373,-3.439191,-21.76452,4.818455,2.555515,3.739627,-28.26378,0.024039,0.164854,30.59527,-22.27124,17.33342,4.150126,0.097258,0.139269,0.412948,0.601553,2.159434,0.000043,0.68934,5.734383,1.083989,1.329734,0.005969,0.002648,0.011603,8.831257,120.4266,0,-0.000128,energetic
0.007443,0.039529,-0.000001,0.041124,0.476307,2.918194,-10.8257,-10.44709,1.838158,-1.382734,-15.06833,3.283982,1.114953,0.962271,-10.84349,-0.534396,0.341396,10.41704,-10.2426,10.67904,2.976338,0.096312,0.131454,0.231747,2.311823,8.625324,-0.00001,0.743065,3.245202,1.048045,1.139456,-0.004408,0.000217,0.010706,3.847557,111.1314,0,-0.000008,energetic
0.014155,0.066178,0.000003,0.061522,0.501306,3.321887,-11.52319,-9.946886,2.985146,-5.10056,-12.12701,3.07093,-4.212983,-2.729999,-16.3284,-3.333601,-2.473284,21.24465,-18.78425,8.472945,4.628506,0.119352,0.142147,0.327307,1.39137,4.709957,-0.000044,1.012898,5.608743,0.790713,1.04295,-0.002649,0.002441,0.008207,4.302426,110.1335,0,-0.000036,energetic
0.003788,0.071241,-0.000007,0.08231,-0.608273,4.272594,-15.50598,-14.85896,2.855612,-5.587387,-19.45107,5.029608,2.218593,3.523633,-26.62208,-2.01361,-1.386995,27.70908,-25.79257,17.45557,4.969727,0.179581,0.143415,0.319196,1.552056,4.321741,-0.000023,-0.093713,5.310743,1.548359,1.57475,0.000894,-0.002507,0.0143,4.225295,122.4445,0.027319,-0.000011,energetic
0.001915,0.059189,0.000007,0.048316,0.718459,2.920871,-14.23106,-12.74564,3.688206,-2.69524,-18.97994,4.660754,-2.631044,-4.718841,-24.36889,-1.300188,0.41404,30.06856,-19.39746,10.35853,4.469046,0.146781,0.120538,0.290712,1.710369,5.499662,0.000001,1.00894,5.201529,1.402162,1.547045,-0.007916,-0.002661,0.016158,8.901937,109.4789,0,-0.000034,energetic
0.006221,0.015914,0.000005,0.008813,3.383278,20.16478,-4.313413,-2.242432,3.360108,-1.969754,-16.91789,2.505101,-1.799626,-4.983733,-16.64003,-1.562922,-0.694513,16.90233,-12.25399,12.43448,3.94085,0.053708,0.136963,0.348437,1.158708,4.173437,-0.000007,1.39054,32.34764,0.605429,0.669261,0.006811,0.003734,0.006098,30.8246,110.131,0,-0.000034,energetic
0.00828,0.042738,0,0.042434,1.495699,6.618637,-13.03375,-12.9018,3.029539,-7.228137,-11.79191,3.333221,0.602326,1.552674,-15.06153,-0.330131,0.192989,21.55191,-17.437,16.28091,4.146804,0.139906,0.136947,0.289303,1.332418,5.221524,0.000007,0.591368,13.09867,0.984383,0.938817,-0.01106,0.002055,0.010966,9.885996,122.4445,0,-0.000009,energetic
0.007324,0.031283,0.000001,0.030519,0.654838,4.161959,-14.7733,-14.57859,2.545008,-4.164006,-9.54691,2.708184,1.788827,1.8689,-17.25879,-0.190502,-2.198675,23.88513,-19.00921,12.16634,5.434152,0.16072,0.150492,0.443662,0.457493,2.340475,0.000033,0.85079,5.756037,1.281602,1.459211,-0.000195,-0.000839,0.013231,5.468327,119.2933,0.142113,0.000153,energetic
0.022563,0.062363,0.000001,0.061311,1.147612,4.979453,-15.41841,-16.49163,2.824624,3.058939,-14.91799,4.175407,2.123626,3.778586,-17.90269,2.623239,4.921708,31.43645,-18.75386,11.69005,5.098819,0.115748,0.137695,0.251559,1.493091,5.853743,-0.000017,1.582865,9.446813,1.939579,2.227139,0.0054,-0.000332,0.016804,4.958197,100.7453,0,-0.000002,energetic
0.009473,0.039199,0,0.039572,1.257284,4.996128,-13.40717,-14.16,3.614532,-3.433311,-10.26245,2.783669,2.913729,2.133228,-13.0203,5.150059,-1.141508,17.08604,-20.62106,10.63008,4.341714,0.104803,0.151425,0.334795,1.192067,4.284879,0.00003,0.604024,8.402369,1.075509,1.025456,0.001829,-0.001803,0.012069,6.169666,114.9648,0,-0.00003,energetic
0.005788,0.030909,-0.000008,0.043215,1.752844,9.623552,-9.340428,-11.62378,2.730974,-3.175922,-14.01759,2.81132,-1.155367,1.071177,-15.04077,-2.511489,-1.443113,15.35591,-17.78426,6.671426,4.359123,0.092597,0.132683,0.299098,1.898833,5.867457,-0.000002,0.627842,22.25021,0.789454,0.866745,-0.001212,0.000057,0.008237,12.04541,126.3014,0,-0.000048,energetic
0.007815,0.024794,-0.000003,0.029716,1.019635,4.235519,-7.655984,-8.154432,2.533175,-3.634824,-11.67643,2.990561,0.614583,0.985761,-20.63789,-5.109579,0.51793,32.18013,-16.28499,12.98274,4.535843,0.066471,0.179654,0.452063,0.436452,2.204316,0.000004,1.961629,25.39305,0.922168,1.045547,-0.002651,0.001107,0.007277,5.777412,110.8931,-0.008478,-0.000107,energetic
0.012762,0.050514,0.000008,0.038793,0.613179,3.122681,-10.06304,-8.436417,3.367486,-9.096686,-13.45677,3.174591,-1.216531,-1.002117,-8.94867,3.797207,7.174556,20.71189,-17.79771,14.46504,3.798954,0.119402,0.133833,0.356391,0.776622,2.63895,-0.000008,1.290785,6.475264,0.908052,1.145742,-0.006703,-0.000538,0.008865,6.617664,107.3689,0.067935,0.000085,energetic
0.003513,0.03904,0,0.038335,-0.070445,1.884549,-8.185592,-8.631907,4.501741,-2.382374,-15.9634,3.397323,-1.081497,-3.174245,-23.72465,-0.475335,2.399269,22.74602,-17.2612,12.78299,4.163928,0.091725,0.148682,0.340777,1.211317,3.827416,-0.000035,0.570684,6.119696,1.060174,1.428124,-0.01512,0.001815,0.008892,8.669318,115.4239,0.042795,0.000038,energetic
0.008582,0.044754,0.000006,0.036091,0.487427,3.23188,-8.991894,-7.295101,2.532419,-5.223856,-10.16798,3.383758,2.034725,3.096054,-16.62036,-1.920594,4.377634,22.13212,-16.34181,9.751918,3.741526,0.086104,0.144877,0.393179,0.877207,2.922034,-0.000004,0.244605,10.40187,0.920417,0.991921,-0.002715,0.00051,0.008947,11.23729,125.0496,-0.046713,0.000007,energetic
0.011159,0.031171,0.000001,0.02992,0.263674,3.541301,-11.65791,-11.12978,1.871408,-5.352615,-12.33329,2.807752,-4.703074,-4.596599,-15.17552,-2.808996,-1.278073,17.41312,-20.31832,5.967295,3.714731,0.122186,0.138479,0.249829,1.007582,4.60589,-0.000001,0.901224,8.905433,1.117194,1.086926,-0.004293,0.000145,0.00822,5.932735,51.95872,0,0,energetic
0.017086,0.046711,-0.000002,0.049818,1.950778,9.213422,-8.333579,-7.63877,2.158775,-4.45059,-9.626068,3.4449,-2.79863,-3.722416,-8.284533,2.727873,0.406179,10.31536,-9.996119,9.079395,2.951078,0.081384,0.144885,0.245673,1.506082,6.663467,-0.000015,0.956538,6.034999,0.721579,0.909541,0.003024,-0.001112,0.006782,6.744811,84.18784,0,-0.000001,energetic
0.002724,0.028409,0.000005,0.021541,0.523835,2.697946,-12.40232,-10.96884,3.076399,-3.279506,-15.86397,3.594496,-0.092698,-0.610296,-13.94741,0.452147,1.595894,18.97044,-13.26652,9.884167,4.084256,0.132754,0.128362,0.315913,1.403655,4.484309,0.000001,1.182955,5.515902,1.031128,1.087703,-0.007206,-0.000198,0.010918,5.491871,113.7182,0,-0.00004,energetic
0.000596,0.041768,-0.000008,0.053988,1.633085,6.577226,-14.10585,-14.41935,4.157756,-4.330788,-15.6719,2.745284,-2.236431,5.36918,-15.5347,-0.792409,-2.243739,29.01215,-16.62886,12.08477,4.630099,0.11336,0.110162,0.274242,1.90595,6.739596,0.000022,1.595609,8.404741,1.427677,1.493933,0.001336,-0.002798,0.017351,3.943939,94.35936,0,-0.000017,energetic
0.000094,0.030581,-0.000003,0.03467,0.733842,4.53146,-9.746307,-10.75084,7.150051,-7.699804,-25.74729,2.844362,-1.162073,0.948563,-28.88456,1.739268,-2.023277,51.74014,-30.4115,19.28924,5.888377,0.10473,0.117973,0.42906,0.777284,2.653438,-0.000151,0.577579,10.99123,2.097799,2.105398,0.0092,0.002548,0.010041,20.79028,121.2814,0,-0.000116,energetic
0.001864,0.027969,0.000014,0.006367,1.622975,7.72682,-6.620082,2.168728,7.290442,-4.670483,-11.57535,3.041294,-1.088963,-1.282603,-19.70601,-2.481017,-3.786519,36.26695,-20.68132,16.22709,4.289064,0.09602,0.149657,0.415,0.62964,2.227934,0.000011,1.586462,19.44403,1.315215,1.394015,-0.009817,-0.000477,0.008414,7.219036,124.1118,0,-0.000128,energetic
0.024169,0.082541,0.000003,0.077533,0.757502,7.186807,-13.60634,-13.24249,1.83522,-7.802585,-7.628458,3.177325,0.186128,-0.044066,-12.74462,0.795489,1.461231,19.31556,-13.26195,9.039353,3.905186,0.150056,0.139235,0.345372,0.414662,2.153002,0.000006,0.578895,8.23866,1.034689,1.010072,0.001587,0.002627,0.010539,10.14995,122.9307,0,-0.000033,energetic
0.02559,0.091663,0.00001,0.076307,1.155217,4.760244,-12.92247,-12.58967,2.657573,-5.351492,-11.11497,2.251195,-0.302159,-3.63722,-12.60847,3.128438,1.218188,18.77396,-14.00061,11.60966,3.555498,0.146825,0.149078,0.285291,1.445871,5.564684,0.000031,-0.133246,14.14064,0.794165,0.922535,-0.00159,0.0016,0.011767,10.48463,124.0415,0,-0.000012,energetic
0.006239,0.024157,0.000001,0.022264,1.063148,3.739622,-5.043914,-4.145942,4.925797,-2.040367,-14.30663,3.276429,-2.57471,-2.368161,-12.99427,0.079378,-0.564024,18.47174,-12.55692,12.04721,3.365302,0.057523,0.13079,0.316664,1.125157,3.514735,0.000032,1.382202,6.669475,0.887462,1.024833,-0.002062,0.001218,0.007319,7.081544,105.9593,0,-0.000036,energetic
0.013009,0.030112,0,0.030418,0.106621,2.171301,-12.81793,-12.63045,2.237268,-5.171374,1.408046,2.672245,0.650391,-0.478698,-7.507738,1.398412,0.452946,13.40557,-10.21303,7.45261,3.024872,0.121581,0.13946,0.298679,1.279304,4.3949,0.000008,0.502878,3.957336,0.6673,0.798826,-0.001725,0.001266,0.007318,3.967957,105.6083,0,-0.000018,energetic
0.011985,0.054415,0.00001,0.038897,0.75825,4.918695,-9.755207,-9.265294,2.589466,-2.880222,-16.32401,2.856969,-2.944391,-2.758161,-13.90511,-0.659264,-1.292743,20.22778,-21.28047,15.65314,3.946567,0.096782,0.125136,0.286339,1.146142,4.010854,-0.000003,0.899813,13.33797,0.866636,0.815488,0.013354,-0.002089,0.00963,33.86279,93.61743,0,-0.000008,energetic
0.021034,0.050285,-0.000001,0.052137,0.78271,3.31,-14.20707,-14.33816,1.88235,-3.096802,-5.9526,3.023522,2.371492,2.664191,-9.682885,2.474592,-0.203727,18.40563,-12.97202,7.499382,3.483314,0.150778,0.127936,0.246811,1.639962,6.32375,0.00003,0.297457,4.835461,0.870648,0.986063,0.01132,0.002628,0.013584,4.900877,101.3333,0,-0.000001,energetic
0.002779,0.024979,-0.000019,0.053119,0.392215,2.019499,-3.263749,-17.58775,9.104404,-8.984622,-28.13018,2.164199,-3.259539,3.656884,-15.52121,-2.130939,1.899098,23.1449,-20.46661,21.23337,7.275237,0.087672,0.141663,0.420614,0.233482,1.669529,0.000001,0.228443,9.981418,0.854324,0.939425,0.001297,0.004098,0.005232,6.080558,127.7681,0,-0.000157,energetic
0.002539,0.041459,0.000002,0.037814,0.432358,3.387532,-10.15194,-9.416412,4.829161,-7.516325,-20.75246,2.987097,-5.320948,-7.189024,-15.51195,3.446366,-0.38897,32.47902,-13.40923,17.1212,5.379788,0.114225,0.130131,0.467346,0.209171,1.716813,-0.000006,1.019644,5.452108,1.286533,1.4004,-0.002186,0.000253,0.009086,6.135809,97.05083,0,-0.000116,energetic
0.004912,0.050372,0.000005,0.042709,-0.08406,2.279156,-11.48913,-10.13194,2.976006,-3.19968,-22.908,3.066132,1.86605,2.685195,-22.95599,-1.635208,-0.225397,21.8281,-13.66035,12.46978,3.720082,0.111368,0.13148,0.306193,1.146956,3.734837,0.000038,0.797619,4.326889,1.228311,1.396004,0.004429,-0.002572,0.011406,8.222702,115.6817,0.061895,0.000284,energetic
0.001041,0.044297,0.000011,0.027669,1.117188,3.810144,-13.0331,-11.74736,5.200565,-0.793589,-16.99771,2.587972,0.446432,1.22836,-18.85106,-1.237947,-2.690175,19.10608,-19.4706,8.887832,3.441566,0.154261,0.088986,0.292335,1.517748,4.590414,0.000029,1.187107,5.341315,1.489525,2.110727,-0.005598,-0.000482,0.019496,5.905594,119.9456,0,-0.00004,energetic
0.017966,0.045872,-0.000004,0.052263,0.493757,3.138759,-11.85,-13.24607,1.911251,-9.784835,-12.27929,3.076061,1.828665,2.863754,-11.0574,-0.121949,1.48752,14.59734,-15.97149,11.88648,3.166863,0.137081,0.144644,0.307503,0.979866,4.079142,-0.000025,0.803726,4.68928,0.89952,0.906514,-0.014025,0.000555,0.00691,4.977103,118.376,0,-0.00001,energetic
0.001682,0.040402,0.000002,0.037193,0.356267,2.509,-11.31376,-11.47838,2.913994,-3.818199,-9.720981,3.374305,0.308275,1.832489,-19.29971,0.629435,0.241329,19.63636,-17.47908,17.79959,4.373246,0.102384,0.130691,0.370647,0.796016,2.802933,0.000025,1.240483,6.105326,1.019475,1.323276,0.005091,-0.00139,0.011297,6.968531,121.0388,0,-0.000086,energetic
0.005051,0.073331,0.000005,0.066236,-0.120186,5.278681,-15.63831,-14.61299,2.225906,-2.554816,-6.193427,3.557317,-0.892308,1.776489,-10.83774,0.72589,-2.130523,20.46323,-12.48653,16.46473,3.235148,0.156744,0.139242,0.255738,2.511464,12.0571,0.000003,1.77013,17.86,1.063119,1.060707,-0.011326,0.00168,0.013218,4.691074,83.30524,0,-0.000006,energetic
0.013848,0.05637,0.000013,0.036994,0.327789,2.397159,-11.80008,-8.84284,3.381329,-5.237146,-9.195397,2.999892,1.499629,2.153433,-12.73781,2.748606,1.530926,22.69568,-14.74553,13.88084,4.263461,0.115467,0.133334,0.298042,0.951057,3.331321,-0.000006,0.4801,5.20184,1.28223,1.179649,0.002783,-0.001019,0.00974,4.682539,106.6944,0,-0.000011,energetic
0.007069,0.029596,-0.000002,0.03218,0.738924,3.538308,-8.207793,-8.927279,2.898325,-7.517382,-12.48352,3.035992,-0.806095,0.686037,-17.41972,-2.61919,-3.882107,19.52829,-18.33218,8.212677,3.7895,0.098349,0.133855,0.424813,0.361773,2.160863,-0.00001,1.127593,7.041702,0.874999,1.120675,-0.002029,-0.001409,0.006452,4.967384,126.239,-0.059009,-0.000003,energetic
0.001594,0.016353,0.000001,0.015457,2.27866,9.027934,-5.926414,-5.812591,5.212804,2.144411,-11.2945,4.244719,-2.0533,-3.12707,-16.28071,4.059603,2.345819,22.66147,-11.64753,20.63935,4.128272,0.040808,0.122213,0.349017,1.100864,3.713762,0.000018,0.935407,9.643456,1.256399,1.067342,-0.006666,-0.001272,0.010143,23.93924,104.9524,-0.062562,0.000087,energetic
