@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {energetic,notenergetic}

@data
0.053114,0.061227,-0.241293,0.352642,-0.313674,0.251296,0.679658,0.000181,1.834369,4.346759,5.462668,7.048603,0.391273,0.57497,0.265041,0.396603,0.48543,0.457215,0.296689,0.142528,0.280948,0.375752,2.535012,-1.70506,0.261046,1.7023,2.814441,0.176701,0.142326,0.043029,0.052042,6.176464,1.637474,0.303921,0.578859,0.429667,0.000186,0.241763,0.367326,0.180701,0.082806,0.05157,0.043517,0.034867,0.076593,0.254738,0.08354,0.11521,0.481201,0.70312,0.021084,0.044005,0.155345,7871.223166,13.450931,16.061931,1.002472,87.21551,4.498494,1.219506,0.65969,1.096317,0.8864,0.035524,33.73161,7.642626,167.4113,0.626842,0.015565,0.048648,0.273036,0.000211,0.00259,771.3474,2.24827,0,0.753662,0.087157,0,0.185779,0.003192,386.3001,55627.42,notenergetic
0.039626,0.084194,0.629923,0.371809,0.212623,0.156496,0.191553,0.001912,1.870951,3.528397,5.83419,6.542843,0.58792,0.600008,0.515986,0.512486,0.503527,0.460452,0.429914,0.095721,0.268287,0.460944,2.540618,-1.627706,0.287215,1.542646,2.555127,0.200287,0.174948,0.060436,0.068512,5.745694,0.986537,0.438924,0.270769,0.25649,0.000408,0.189997,0.305471,0.09423,0.076813,0.071774,0.022173,0.042547,0.067795,0.251437,0.065236,0.083616,0.53668,1.305747,0.023086,0.050114,0.152614,18452.191979,41.990941,47.966453,1.003419,61.00698,4.126602,1.260169,1.097087,0.94897,0.896309,0.032355,13.70494,5.982737,188.7387,1.012064,0.031468,0.266658,0.166127,0.000254,0.004588,484.6476,0.779908,0,0.920107,0.10812,0,0.073559,0.003761,249.9736,61163.39,notenergetic
0.111474,0.182603,0.4428,0.347943,0.082903,0.007917,-0.043356,0.000155,1.798945,3.98757,5.943426,7.405518,0.630994,0.619729,0.497442,0.451861,0.43003,0.430293,0.264413,0.165759,0.341108,0.491764,2.575122,-1.072891,0.280661,1.60168,3.10802,0.194035,0.185456,0.06168,0.05639,5.78854,1.167376,0.532555,0.423223,0.209499,0.000051,0.18701,0.292374,0.115335,0.106628,0.091339,0.037665,0.066082,0.078826,0.259445,0.069628,0.099897,0.609396,0.935911,0.017874,0.042395,0.154352,10995.072602,38.33401,56.275574,1.005355,94.02217,6.259544,1.522132,0.612224,1.238836,0.896539,0.103484,63.50377,5.376111,471.5202,1.982074,0.028634,0.032308,0.326639,0.000106,0.008804,5145.655,0.37756,0,0.850866,0.094382,0,0.126978,0.003716,828.3929,260329.7,notenergetic
0.055759,0.080936,-0.137892,0.475568,0.424612,0.038894,-0.054313,0.000045,1.930167,4.165579,7.455661,7.127803,0.46376,0.451541,0.403005,0.370365,0.336032,0.352829,0.397433,0.128544,0.230213,0.418066,2.576531,-1.857256,0.281521,1.772504,3.082675,0.201951,0.170644,0.069474,0.067709,6.304997,1.274675,0.79799,0.500419,0.342531,0.000029,0.190391,0.429393,0.11021,0.105983,0.093128,0.021957,0.036794,0.068182,0.257139,0.10589,0.08429,0.853403,0.866716,0.014363,0.036982,0.15008,5171.64559,9.999078,13.511284,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46,notenergetic
0.055759,0.080936,-0.137892,0.475568,0.424612,0.038894,-0.054313,0.000045,1.930167,4.165579,7.455661,7.127803,0.46376,0.451541,0.403005,0.370365,0.336032,0.352829,0.397433,0.128544,0.230213,0.418066,2.576531,-1.857256,0.281521,1.772504,3.082675,0.201951,0.170644,0.069474,0.067709,6.304997,1.274675,0.79799,0.500419,0.342531,0.000029,0.190391,0.429393,0.11021,0.105983,0.093128,0.021957,0.036794,0.068182,0.257139,0.10589,0.08429,0.853403,0.866716,0.014363,0.036982,0.15008,5171.64559,9.999078,13.511284,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46,notenergetic
0.055759,0.080936,-0.137892,0.475568,0.424612,0.038894,-0.054313,0.000045,1.930167,4.165579,7.455661,7.127803,0.46376,0.451541,0.403005,0.370365,0.336032,0.352829,0.397433,0.128544,0.230213,0.418066,2.576531,-1.857256,0.281521,1.772504,3.082675,0.201951,0.170644,0.069474,0.067709,6.304997,1.274675,0.79799,0.500419,0.342531,0.000029,0.190391,0.429393,0.11021,0.105983,0.093128,0.021957,0.036794,0.068182,0.257139,0.10589,0.08429,0.853403,0.866716,0.014363,0.036982,0.15008,5171.64559,9.999078,13.511284,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46,notenergetic
0.055759,0.080936,-0.137892,0.475568,0.424612,0.038894,-0.054313,0.000045,1.930167,4.165579,7.455661,7.127803,0.46376,0.451541,0.403005,0.370365,0.336032,0.352829,0.397433,0.128544,0.230213,0.418066,2.576531,-1.857256,0.281521,1.772504,3.082675,0.201951,0.170644,0.069474,0.067709,6.304997,1.274675,0.79799,0.500419,0.342531,0.000029,0.190391,0.429393,0.11021,0.105983,0.093128,0.021957,0.036794,0.068182,0.257139,0.10589,0.08429,0.853403,0.866716,0.014363,0.036982,0.15008,5171.64559,9.999078,13.511284,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46,notenergetic
0.036879,0.043019,0.52305,0.364235,-0.192226,0.578018,0.040411,0.000117,1.95456,4.456721,8.467343,6.990975,0.427017,0.404997,0.398499,0.365779,0.321875,0.370466,0.513145,0.110382,0.208287,0.387301,2.566423,-1.987603,0.265253,1.415287,4.386275,0.168933,0.145503,0.068076,0.084101,6.681131,1.576217,0.717535,0.336371,0.318044,0.000075,0.217288,0.445645,0.131773,0.11301,0.094852,0.019878,0.037047,0.073902,0.255957,0.090767,0.101926,1.123043,1.296259,0.017706,0.035172,0.14966,5198.313608,10.192367,16.485969,1.003338,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17,notenergetic
0.036879,0.043019,0.52305,0.364235,-0.192226,0.578018,0.040411,0.000117,1.95456,4.456721,8.467343,6.990975,0.427017,0.404997,0.398499,0.365779,0.321875,0.370466,0.513145,0.110382,0.208287,0.387301,2.566423,-1.987603,0.265253,1.415287,4.386275,0.168933,0.145503,0.068076,0.084101,6.681131,1.576217,0.717535,0.336371,0.318044,0.000075,0.217288,0.445645,0.131773,0.11301,0.094852,0.019878,0.037047,0.073902,0.255957,0.090767,0.101926,1.123043,1.296259,0.017706,0.035172,0.14966,5198.313608,10.192367,16.485969,1.003338,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17,notenergetic
0.051195,0.063931,1.47579,0.089948,-0.008705,0.027618,0.109926,0.000079,1.817874,4.639229,6.316611,6.460768,0.574446,0.59806,0.426679,0.386262,0.464767,0.446994,0.373728,0.136264,0.212549,0.370625,2.554376,-1.442609,0.293229,1.520982,2.705788,0.208856,0.177238,0.078648,0.068982,7.209044,0.990153,0.416124,0.310137,0.178922,0.000088,0.188784,0.301112,0.12097,0.120535,0.094498,0.026225,0.033781,0.070136,0.256655,0.131223,0.098297,0.722153,1.029046,0.013958,0.04505,0.157246,7390.341025,23.835204,20.713448,1.005139,76.03914,4.16298,1.209744,1.008311,1.172067,0.878332,0.066562,27.68218,7.158593,424.894,0.79057,0.014273,0.15092,0.187992,0.000258,0.007105,755.4146,0.687676,0,0.646471,0.086645,0,0.228698,0.00609,414.5472,17908.96,notenergetic
0.067784,0.092771,-0.43877,-0.569898,-0.28339,0.595043,0.341289,0.000174,1.782571,3.483893,7.036155,8.216167,0.65341,0.597724,0.504371,0.412064,0.335664,0.33049,0.372609,0.161975,0.266013,0.453491,2.524017,-2.266844,0.272601,1.42744,3.317058,0.175104,0.149812,0.034265,0.046895,5.559274,0.715041,0.555216,0.190047,0.231943,0.000037,0.206341,0.237338,0.108707,0.088241,0.080655,0.022047,0.0315,0.0702,0.257036,0.072768,0.084165,0.653383,0.614301,0.018637,0.045023,0.142289,10686.291306,19.738029,21.953136,1.002482,78.75242,4.518703,1.26888,0.757161,1.344403,0.899846,0.205353,141.5002,6.309238,74.94431,0.246575,0.005529,0.018766,0.060746,0.000079,0.013258,5919.586,0.199348,0,0.998668,0.146481,0,0.001331,0.003035,459.1787,15680.18,notenergetic
0.057519,0.079228,-0.459717,0.033003,0.044084,-0.278417,0.342803,0.000048,1.779228,4.204968,7.475779,6.389815,0.511379,0.516903,0.384875,0.33805,0.328928,0.32083,0.329737,0.149276,0.265749,0.42905,2.583841,-1.449195,0.284544,2.055329,2.59187,0.208814,0.158672,0.062644,0.06032,6.187084,0.907016,0.725744,0.435349,0.295022,0.000029,0.200336,0.514162,0.132967,0.091004,0.128866,0.023804,0.037159,0.086536,0.26237,0.174248,0.09297,1.030965,1.029172,0.019338,0.040118,0.153318,5801.510992,22.396295,16.199639,1.004332,73.17456,4.340451,1.274118,0.65844,0.79603,0.883856,0.098362,98.03571,6.291967,209.3709,0.671746,0.017209,0.06446,0.355417,0.000447,0.009455,6782.915,0.874025,0,0.994008,0.100982,0,0.00596,0.001614,468.5796,68546.76,notenergetic
0.070594,0.091187,0.905217,-0.172675,0.060198,-0.034724,0.293702,0.000162,1.796855,3.746601,6.049281,8.046211,0.593236,0.663315,0.476087,0.44072,0.403093,0.414323,0.275581,0.153205,0.28045,0.457186,2.560847,-1.190911,0.261975,1.459297,3.26933,0.167486,0.150237,0.045379,0.046941,7.671484,0.874124,0.311218,0.325235,0.237499,0.000133,0.218758,0.434087,0.120947,0.103371,0.088521,0.025996,0.037144,0.080825,0.256599,0.099593,0.084951,0.621218,0.860878,0.018193,0.048043,0.157101,7692.071695,41.641101,19.065789,1.005657,57.05287,4.301819,1.366938,0.667904,0.527723,0.898274,0.15804,134.6531,4.805814,400.9058,1.113901,0.01806,0.030416,0.224319,0.000113,0.013899,10985.25,0.958157,0,0.854194,0.08075,0,0.124629,0.003012,459.6081,91728.62,notenergetic
0.064251,0.091089,-0.789848,-0.368147,-0.010764,0.058251,-0.000203,0.000118,1.772796,4.893246,7.012981,7.55972,0.578121,0.554939,0.421407,0.373316,0.296917,0.3537,0.367031,0.167174,0.257875,0.401704,2.558347,-1.858409,0.290601,1.652193,3.37991,0.182728,0.16099,0.051626,0.059974,5.718113,1.124967,0.731688,0.349009,0.339736,0.000062,0.187885,0.338079,0.109524,0.085396,0.08151,0.025026,0.034307,0.067902,0.260341,0.138322,0.079304,0.655578,1.025698,0.017369,0.03991,0.151178,8247.570904,29.337229,18.612805,1.003722,77.85064,4.070957,1.19846,0.71601,1.019712,0.881828,0.184559,147.7706,7.002161,258.4162,0.757167,0.017062,0.052098,0.167351,0.000304,0.013727,13379.3,0.715495,0,0.977364,0.141231,0,0.022139,0.002959,538.6737,59450.85,notenergetic
0.104555,0.234928,-0.777791,0.054145,-0.052045,-0.137302,0.293951,0.00042,1.815899,3.932484,5.651215,6.215003,0.618124,0.64509,0.387175,0.37397,0.479121,0.442277,0.329896,0.208833,0.332481,0.443446,2.540177,-1.336335,0.274024,1.368353,2.104447,0.1928,0.15721,0.061475,0.049807,5.322787,1.098527,0.408276,0.43239,0.416494,0.000242,0.208229,0.266154,0.117456,0.085725,0.092682,0.039378,0.04052,0.079567,0.258389,0.074634,0.095579,0.797739,0.553328,0.02458,0.043033,0.154618,13617.620092,29.332208,66.900112,1.005158,80.12381,5.590025,1.493605,0.625298,0.878378,0.896075,0.10089,42.61003,5.12039,121.2045,1.49107,0.042799,0.020089,0.112091,0.000112,0.010423,1520.067,0.803396,0,0.904794,0.095531,0,0.0862,0.003776,821.9623,650234.2,notenergetic
0.078671,0.120943,0.597219,0.374904,0.213127,0.163537,-0.088022,0.000728,1.86528,5.163226,5.227354,5.687711,0.492059,0.676736,0.427253,0.330816,0.482656,0.467175,0.271574,0.157877,0.303854,0.448206,2.592254,-0.747176,0.278314,1.527052,1.908558,0.19784,0.150711,0.066889,0.064703,5.056681,0.6971,0.357612,0.353966,0.403784,0.000201,0.207367,0.5578,0.11775,0.087827,0.085246,0.019494,0.036718,0.072368,0.262135,0.080815,0.087002,0.60475,0.623013,0.023169,0.039244,0.160763,17957.664941,60.292334,115.033443,1.006691,74.84112,5.324249,1.47694,0.63055,0.863447,0.901897,0.071784,39.28129,5.104804,79.06474,0.554931,0.014196,0.012377,0.132333,0.000107,0.006446,1136.274,0.270852,0,0.851531,0.111215,0,0.12651,0.005502,517.436,101384.7,notenergetic
0.086158,0.127923,0.293358,-0.186198,0.428179,0.104043,-0.295486,0.000153,1.940752,4.895118,9.602962,9.485934,0.507814,0.503378,0.301266,0.297704,0.29269,0.261375,0.219896,0.166462,0.291496,0.466715,2.543371,-1.455619,0.255982,1.688016,3.878964,0.181474,0.140004,0.052192,0.04727,5.707298,1.359256,0.745161,0.579279,0.385448,0.000095,0.208687,0.398363,0.125033,0.133108,0.105492,0.051846,0.053405,0.083066,0.251121,0.143332,0.081214,1.031851,2.462632,0.019799,0.034973,0.164416,8545.407222,20.121782,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4,notenergetic
0.086158,0.127923,0.293358,-0.186198,0.428179,0.104043,-0.295486,0.000153,1.940752,4.895118,9.602962,9.485934,0.507814,0.503378,0.301266,0.297704,0.29269,0.261375,0.219896,0.166462,0.291496,0.466715,2.543371,-1.455619,0.255982,1.688016,3.878964,0.181474,0.140004,0.052192,0.04727,5.707298,1.359256,0.745161,0.579279,0.385448,0.000095,0.208687,0.398363,0.125033,0.133108,0.105492,0.051846,0.053405,0.083066,0.251121,0.143332,0.081214,1.031851,2.462632,0.019799,0.034973,0.164416,8545.407222,20.121782,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4,notenergetic
0.086158,0.127923,0.293358,-0.186198,0.428179,0.104043,-0.295486,0.000153,1.940752,4.895118,9.602962,9.485934,0.507814,0.503378,0.301266,0.297704,0.29269,0.261375,0.219896,0.166462,0.291496,0.466715,2.543371,-1.455619,0.255982,1.688016,3.878964,0.181474,0.140004,0.052192,0.04727,5.707298,1.359256,0.745161,0.579279,0.385448,0.000095,0.208687,0.398363,0.125033,0.133108,0.105492,0.051846,0.053405,0.083066,0.251121,0.143332,0.081214,1.031851,2.462632,0.019799,0.034973,0.164416,8545.407222,20.121782,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4,notenergetic
0.086158,0.127923,0.293358,-0.186198,0.428179,0.104043,-0.295486,0.000153,1.940752,4.895118,9.602962,9.485934,0.507814,0.503378,0.301266,0.297704,0.29269,0.261375,0.219896,0.166462,0.291496,0.466715,2.543371,-1.455619,0.255982,1.688016,3.878964,0.181474,0.140004,0.052192,0.04727,5.707298,1.359256,0.745161,0.579279,0.385448,0.000095,0.208687,0.398363,0.125033,0.133108,0.105492,0.051846,0.053405,0.083066,0.251121,0.143332,0.081214,1.031851,2.462632,0.019799,0.034973,0.164416,8545.407222,20.121782,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4,notenergetic
0.060804,0.084687,0.930555,0.322459,-0.097466,0.131338,-0.176111,0.000207,1.929307,4.199033,6.207869,6.837001,0.461396,0.45794,0.377346,0.419881,0.378839,0.423441,0.312226,0.136532,0.263081,0.452659,2.597094,-1.047786,0.267919,1.67653,2.653227,0.177094,0.170491,0.066271,0.077799,7.054993,1.050893,0.632366,0.54448,0.298281,0.000182,0.217286,0.478147,0.159155,0.097555,0.123619,0.026339,0.047704,0.075688,0.267399,0.090632,0.119467,1.194436,0.938954,0.017738,0.045565,0.155552,8755.568643,16.009219,32.066194,1.003835,80.13422,4.93498,1.34105,0.663317,1.144655,0.894723,0.122986,127.1923,6.203454,892.1067,1.900665,0.028849,0.050744,0.92168,0.000251,0.014094,8073.762,1.520984,0,0.86751,0.10142,0,0.115013,0.003435,435.4802,196696.5,notenergetic
0.065658,0.080178,1.329004,-1.169362,-0.445291,0.045829,-0.197387,0.000193,1.718593,4.55757,10.333816,11.530495,0.658433,0.652341,0.420064,0.343566,0.326715,0.224744,0.365429,0.152018,0.248758,0.360217,2.52326,-2.081883,0.281556,1.91353,5.588084,0.195992,0.180073,0.04867,0.060066,5.624492,0.847843,0.535039,0.302204,0.315172,0.000058,0.186957,0.292422,0.099923,0.12872,0.09263,0.023932,0.033178,0.072717,0.25568,0.111264,0.078494,0.845277,1.718536,0.017263,0.041657,0.147283,11637.37461,37.135583,26.228802,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31,notenergetic
0.065658,0.080178,1.329004,-1.169362,-0.445291,0.045829,-0.197387,0.000193,1.718593,4.55757,10.333816,11.530495,0.658433,0.652341,0.420064,0.343566,0.326715,0.224744,0.365429,0.152018,0.248758,0.360217,2.52326,-2.081883,0.281556,1.91353,5.588084,0.195992,0.180073,0.04867,0.060066,5.624492,0.847843,0.535039,0.302204,0.315172,0.000058,0.186957,0.292422,0.099923,0.12872,0.09263,0.023932,0.033178,0.072717,0.25568,0.111264,0.078494,0.845277,1.718536,0.017263,0.041657,0.147283,11637.37461,37.135583,26.228802,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31,notenergetic
0.048676,0.07339,-0.204651,0.753866,0.333077,0.39935,-0.184915,0.000064,1.977004,4.043965,6.145391,7.167086,0.52706,0.565517,0.50628,0.443592,0.32954,0.390013,0.353176,0.119881,0.270398,0.415798,2.567053,-1.464897,0.286928,1.426154,3.239303,0.174568,0.160452,0.059867,0.077383,8.059467,1.179922,0.442473,0.44216,0.316546,0.000055,0.204659,0.314164,0.137022,0.083858,0.072531,0.03291,0.039592,0.066087,0.261563,0.101975,0.100343,0.739737,0.822659,0.017204,0.040604,0.153979,4614.226371,9.664317,10.312075,1.003201,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7,notenergetic
0.050422,0.126961,1.121375,0.25941,0.208718,-0.081635,0.058964,0.000149,1.887411,4.992,6.053507,6.906621,0.502263,0.532835,0.32314,0.33076,0.358489,0.440978,0.351685,0.13098,0.225239,0.380017,2.587823,-1.462509,0.285637,2.045077,3.522758,0.195684,0.179561,0.084524,0.086579,7.088834,1.900657,0.641201,0.36842,0.35303,0.000058,0.177633,0.410362,0.115534,0.120187,0.098799,0.027526,0.037334,0.082142,0.257,0.145173,0.08809,0.998028,1.507822,0.017326,0.043782,0.152378,6483.496585,22.552586,48.096581,1.007747,56.39003,3.622426,1.1912,0.759761,0.499756,0.875392,0.093441,63.08987,6.297386,295.6452,1.460276,0.048804,0.106367,0.160891,0.000609,0.006407,2889.007,2.247605,0,0.794274,0.079826,0,0.163512,0.003431,411.9623,94055.68,notenergetic
0.04529,0.049811,0.764793,0.842651,-0.013073,0.280753,-0.000691,0.000208,1.825693,4.781613,6.465998,7.092144,0.506465,0.58602,0.417962,0.423389,0.381858,0.401021,0.264539,0.104949,0.267624,0.46927,2.569899,-1.398341,0.283187,1.626858,2.451743,0.174911,0.151317,0.051904,0.064818,5.897506,0.987332,0.608048,0.287612,0.305609,0.000076,0.181983,0.516217,0.115619,0.092464,0.086908,0.017177,0.048296,0.073974,0.2597,0.074786,0.089121,1.130641,0.662812,0.024189,0.046171,0.15342,8493.591788,14.268568,20.594648,1.002536,70.37328,4.354219,1.256842,0.900834,1.046601,0.895298,0.16681,204.1397,6.589581,119.2201,1.096062,0.030336,0.071113,0.148995,0.000146,0.015638,15109.27,0.625136,0,0.895473,0.132943,0,0.093664,0.003328,298.6182,163553.2,notenergetic
