@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.050527,0.029855,-49.130891,6.518204,0.341087,0.539792,0.165625,0.000361,0.62388,0.4313,0.134123,0.505522,0.506519,0.455573,0.387582,0.021852,0.010391,0.203744,0.26004,0.237,0.426638,0.078766,3.453186,0.107171,0.04108,0.036811,0.153352,36.328531,0.697115,0.570851,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54
0.035996,0.024552,-63.933539,5.816135,1.583612,0.284487,0.120258,0.000005,0.600487,0.43183,0.108344,0.512118,0.443734,0.4036,0.396559,0.024292,0.018247,0.203265,0.357092,0.329977,0.527285,0.131119,5.244032,0.129787,0.041806,0.050323,0.15836,4.413768,0.737805,0.570382,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
0.058746,0.042177,-51.652275,4.040711,1.1856,0.789641,0.240897,0.001588,0.550082,0.312168,0.132958,0.666069,0.571704,0.469689,0.493345,0.067065,0.031555,0.20053,0.285494,0.291406,0.547255,0.101012,4.206757,0.11638,0.042476,0.040049,0.154358,113.249014,0.623077,0.558666,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2
0.06594,0.046804,-50.978448,5.365889,1.739474,1.107463,0.440542,0.000391,0.628336,0.383946,0.130814,0.559077,0.423102,0.444631,0.474004,0.048038,0.029679,0.204966,0.31079,0.24478,0.412661,0.109593,3.815963,0.152838,0.038083,0.041254,0.147324,51.060623,0.74934,0.569513,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6
0.08786,0.051658,-46.462788,3.542666,0.574936,0.461196,0.441785,0.001066,0.714872,0.468365,0.143062,0.346512,0.364064,0.431465,0.416807,0.043386,0.027652,0.174019,0.228077,0.238635,0.289883,0.086716,3.378734,0.087693,0.037658,0.042485,0.158029,111.793532,0.749263,0.49673,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3
0.037828,0.025793,-52.272447,6.85688,0.589078,1.102292,0.460978,0.000468,0.612896,0.488805,0.105502,0.58434,0.488395,0.425053,0.438549,0.040224,0.01413,0.177221,0.33408,0.305944,0.590928,0.098544,3.810208,0.09328,0.052339,0.038576,0.154367,52.415994,0.751323,0.500593,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52
0.071988,0.060055,-50.026918,6.897118,0.719022,0.099875,0.281113,0.000092,0.616015,0.20359,0.175071,0.630073,0.588205,0.355085,0.414359,0.028932,0.015297,0.203267,0.326338,0.323357,0.638895,0.103985,3.674032,0.13495,0.05087,0.048395,0.153737,17.041697,0.669565,0.577284,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.071988,0.060055,-50.026918,6.897118,0.719022,0.099875,0.281113,0.000092,0.616015,0.20359,0.175071,0.630073,0.588205,0.355085,0.414359,0.028932,0.015297,0.203267,0.326338,0.323357,0.638895,0.103985,3.674032,0.13495,0.05087,0.048395,0.153737,17.041697,0.669565,0.577284,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.071988,0.060055,-50.026918,6.897118,0.719022,0.099875,0.281113,0.000092,0.616015,0.20359,0.175071,0.630073,0.588205,0.355085,0.414359,0.028932,0.015297,0.203267,0.326338,0.323357,0.638895,0.103985,3.674032,0.13495,0.05087,0.048395,0.153737,17.041697,0.669565,0.577284,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.071988,0.060055,-50.026918,6.897118,0.719022,0.099875,0.281113,0.000092,0.616015,0.20359,0.175071,0.630073,0.588205,0.355085,0.414359,0.028932,0.015297,0.203267,0.326338,0.323357,0.638895,0.103985,3.674032,0.13495,0.05087,0.048395,0.153737,17.041697,0.669565,0.577284,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060628,0.04682,-51.836222,6.249515,2.317269,1.193306,-0.440455,0.000158,0.574825,0.192765,0.129605,0.752524,0.60147,0.43251,0.450737,0.022248,0.020688,0.195332,0.304083,0.320227,0.624284,0.092504,4.283687,0.087841,0.047284,0.045792,0.14249,13.629097,0.758701,0.558107,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.09425,0.067644,-49.360119,5.343725,1.227981,0.609629,0.207941,0.000244,0.698122,0.290529,0.175748,0.511857,0.514566,0.440527,0.412693,0.035746,0.055063,0.16063,0.246343,0.224421,0.387386,0.097583,4.555709,0.087719,0.037224,0.036397,0.155381,34.463788,0.624454,0.558261,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.09425,0.067644,-49.360119,5.343725,1.227981,0.609629,0.207941,0.000244,0.698122,0.290529,0.175748,0.511857,0.514566,0.440527,0.412693,0.035746,0.055063,0.16063,0.246343,0.224421,0.387386,0.097583,4.555709,0.087719,0.037224,0.036397,0.155381,34.463788,0.624454,0.558261,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.12549,0.069348,-43.855235,2.9295,0.368136,0.195005,0.181476,0.000499,0.684093,0.438775,0.193005,0.412558,0.393624,0.363085,0.481272,0.024894,0.02032,0.189606,0.255916,0.270671,0.707374,0.098247,3.440777,0.092576,0.02965,0.032157,0.158523,43.451926,0.748954,0.571502,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26
0.060811,0.040326,-49.051313,6.241479,0.95291,0.594779,0.229637,0.000671,0.571979,0.490836,0.131108,0.474383,0.478811,0.482164,0.468961,0.041926,0.017404,0.206183,0.302147,0.255107,0.36222,0.087749,3.54253,0.110761,0.032136,0.036478,0.149279,43.076987,0.664921,0.670926,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.060811,0.040326,-49.051313,6.241479,0.95291,0.594779,0.229637,0.000671,0.571979,0.490836,0.131108,0.474383,0.478811,0.482164,0.468961,0.041926,0.017404,0.206183,0.302147,0.255107,0.36222,0.087749,3.54253,0.110761,0.032136,0.036478,0.149279,43.076987,0.664921,0.670926,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.060811,0.040326,-49.051313,6.241479,0.95291,0.594779,0.229637,0.000671,0.571979,0.490836,0.131108,0.474383,0.478811,0.482164,0.468961,0.041926,0.017404,0.206183,0.302147,0.255107,0.36222,0.087749,3.54253,0.110761,0.032136,0.036478,0.149279,43.076987,0.664921,0.670926,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.077949,0.068677,-57.050157,6.246776,1.125304,0.424912,0.60955,0.000035,0.425329,0.3154,0.173497,0.558388,0.481913,0.416121,0.406511,0.032343,0.039185,0.20554,0.36934,0.360962,0.728781,0.165244,4.808282,0.143081,0.051868,0.046323,0.150484,6.095538,0.549356,0.55695,49.01063,3.732678,1.289969,0.574579,0.20155,0.86254,0.070764,73.61492,4.484893,919.2132,3.297149,0.069829,0.089866,0.036999,0.000546,0.006659,4479.319,0.534596,0,0.778296,0.089977,0,0.172667,0.003274,731.3445,259682
0.077542,0.054382,-47.259212,5.254192,1.353992,0.513334,-0.645808,0.000308,0.604105,0.31368,0.149918,0.554542,0.558432,0.432871,0.41032,0.022564,0.021902,0.200599,0.263713,0.240458,0.412382,0.093282,3.466784,0.090695,0.029048,0.035101,0.156357,17.410313,0.876228,0.542985,80.75252,5.204699,1.416468,0.620851,0.791551,0.894681,0.225353,136.2412,5.512459,754.4751,1.718234,0.024625,0.038056,0.150514,0.000175,0.01394,5233.864,1.422473,0,0.877497,0.094421,0,0.107568,0.003584,690.8828,252953.1
0.104925,0.06232,-53.113197,2.625019,1.527312,-0.131506,0.417943,0.000046,0.696695,0.368931,0.150959,0.477522,0.427694,0.36351,0.461088,0.028765,0.02884,0.193317,0.221706,0.232288,0.380945,0.086445,4.356326,0.13418,0.023968,0.025062,0.149096,12.715936,0.668421,0.62434,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5
0.141126,0.106435,-41.190123,2.995792,0.919826,0.760345,0.103526,0.000763,0.6827,0.473889,0.229497,0.457113,0.453236,0.441172,0.411762,0.033153,0.018119,0.159275,0.247275,0.230446,0.451287,0.117485,3.262645,0.090752,0.039305,0.039441,0.159188,60.978529,0.748899,0.565382,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.141126,0.106435,-41.190123,2.995792,0.919826,0.760345,0.103526,0.000763,0.6827,0.473889,0.229497,0.457113,0.453236,0.441172,0.411762,0.033153,0.018119,0.159275,0.247275,0.230446,0.451287,0.117485,3.262645,0.090752,0.039305,0.039441,0.159188,60.978529,0.748899,0.565382,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.086839,0.055521,-45.015825,4.279124,0.907433,0.348938,0.429213,0.000552,0.667985,0.482514,0.172758,0.486944,0.456344,0.434461,0.460277,0.038238,0.026103,0.182268,0.234647,0.269251,0.49527,0.099038,3.509663,0.086218,0.031315,0.038306,0.157855,77.43327,0.75,0.590745,84.22542,5.380505,1.418599,0.744076,1.429001,0.90386,0.094596,45.15431,5.791576,133.4402,0.574087,0.01226,0.051688,0.141485,0.000184,0.011878,3168.409,0.233412,0,0.800932,0.13485,0,0.159546,0.0054,583.9636,164908.8
0.090127,0.065863,-47.044073,4.565924,1.093482,0.400141,0.316492,0.000635,0.68999,0.320614,0.183697,0.594609,0.511411,0.389135,0.399965,0.043969,0.02874,0.184731,0.221662,0.254361,0.48618,0.090983,3.405247,0.088152,0.040598,0.043569,0.153796,29.789965,0.520085,0.570489,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3
0.038021,0.024698,-59.474788,7.529939,2.895658,1.144343,-0.808242,0.000031,0.724347,0.338588,0.098214,0.636003,0.494238,0.375938,0.421767,0.020774,0.011094,0.161505,0.209763,0.248843,0.361332,0.101861,4.325618,0.131714,0.036559,0.035939,0.14344,8.862612,0.673469,0.562038,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.038021,0.024698,-59.474788,7.529939,2.895658,1.144343,-0.808242,0.000031,0.724347,0.338588,0.098214,0.636003,0.494238,0.375938,0.421767,0.020774,0.011094,0.161505,0.209763,0.248843,0.361332,0.101861,4.325618,0.131714,0.036559,0.035939,0.14344,8.862612,0.673469,0.562038,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.055637,0.040615,-51.239504,6.444987,1.346923,0.890421,0.659389,0.000111,0.549822,0.351025,0.140397,0.455725,0.422295,0.417092,0.405348,0.024173,0.02017,0.20431,0.327346,0.29421,0.479125,0.10701,4.10316,0.1218,0.034496,0.046354,0.154982,15.903547,0.75098,0.596377,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.055637,0.040615,-51.239504,6.444987,1.346923,0.890421,0.659389,0.000111,0.549822,0.351025,0.140397,0.455725,0.422295,0.417092,0.405348,0.024173,0.02017,0.20431,0.327346,0.29421,0.479125,0.10701,4.10316,0.1218,0.034496,0.046354,0.154982,15.903547,0.75098,0.596377,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.114435,0.081137,-46.453847,3.208889,1.663555,0.441639,0.009795,0.000205,0.71395,0.417684,0.186896,0.529443,0.459862,0.416409,0.432052,0.045422,0.020092,0.174497,0.215353,0.210496,0.387195,0.089424,3.25093,0.11464,0.037448,0.03493,0.15654,58.885283,0.664948,0.670663,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.114435,0.081137,-46.453847,3.208889,1.663555,0.441639,0.009795,0.000205,0.71395,0.417684,0.186896,0.529443,0.459862,0.416409,0.432052,0.045422,0.020092,0.174497,0.215353,0.210496,0.387195,0.089424,3.25093,0.11464,0.037448,0.03493,0.15654,58.885283,0.664948,0.670663,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.092591,0.062843,-43.540399,4.776193,1.314911,-0.045117,0.01115,0.000435,0.699492,0.454674,0.18361,0.458553,0.40813,0.390053,0.391738,0.019986,0.025963,0.169793,0.245479,0.229649,0.446229,0.090046,3.408414,0.090077,0.039227,0.042444,0.154723,32.915328,0.804762,0.561667,93.17319,5.612333,1.415325,0.649021,1.220735,0.903455,0.239068,161.7206,5.911946,102.0382,1.067429,0.021106,0.007638,0.073618,0.000067,0.012453,9987.688,0.312048,0,0.928096,0.117865,0,0.066778,0.002511,743.1881,172475.6
0.045697,0.026902,-51.041921,5.875236,0.842928,0.688316,0.379447,0.000472,0.582838,0.399412,0.114435,0.506185,0.446545,0.419196,0.441351,0.023852,0.014446,0.191878,0.319607,0.351699,0.582039,0.126172,4.191984,0.130933,0.051149,0.043254,0.155159,45.910755,0.751515,0.552116,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.045697,0.026902,-51.041921,5.875236,0.842928,0.688316,0.379447,0.000472,0.582838,0.399412,0.114435,0.506185,0.446545,0.419196,0.441351,0.023852,0.014446,0.191878,0.319607,0.351699,0.582039,0.126172,4.191984,0.130933,0.051149,0.043254,0.155159,45.910755,0.751515,0.552116,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.045697,0.026902,-51.041921,5.875236,0.842928,0.688316,0.379447,0.000472,0.582838,0.399412,0.114435,0.506185,0.446545,0.419196,0.441351,0.023852,0.014446,0.191878,0.319607,0.351699,0.582039,0.126172,4.191984,0.130933,0.051149,0.043254,0.155159,45.910755,0.751515,0.552116,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.058461,0.04012,-47.009955,4.867647,1.774118,0.771794,0.167941,0.001157,0.456238,0.423775,0.123708,0.578767,0.406847,0.47478,0.518076,0.04367,0.021767,0.187642,0.307397,0.337784,0.465727,0.096524,3.241762,0.094161,0.039184,0.042464,0.14807,63.135482,0.666667,0.679439,65.43014,4.508315,1.34154,0.707983,0.741525,0.887919,0.051915,23.59494,5.526331,302.0525,1.346658,0.03672,0.076413,0.23881,0.000301,0.011997,1643.615,0.951597,0,0.978695,0.107144,0,0.020865,0.002811,410.6183,92019.94
0.113969,0.075134,-47.638588,3.441718,1.873275,0.201664,0.42441,0.000079,0.65671,0.488568,0.178583,0.399453,0.390391,0.425668,0.398334,0.024576,0.021388,0.173664,0.262437,0.226881,0.327636,0.108261,3.862635,0.094446,0.038155,0.038638,0.15584,18.067211,0.753731,0.572441,93.32607,6.036815,1.498299,0.608363,1.228811,0.901304,0.156617,90.71054,5.355824,40.62844,0.328121,0.008457,0.00613,0.104878,0.000051,0.010332,4464.677,0.253313,0,0.766977,0.11806,0,0.178842,0.005829,875.8168,84174.87
0.088253,0.064182,-45.787896,4.414289,2.835477,0.807614,0.456375,0.000317,0.627893,0.392163,0.147582,0.498592,0.520545,0.481636,0.441582,0.034164,0.024199,0.183183,0.261389,0.263013,0.474389,0.099802,3.540778,0.093837,0.037826,0.038619,0.146307,33.357939,0.749271,0.559792,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7
0.044268,0.03525,-55.587645,5.937727,1.299031,0.996206,0.749365,0.000164,0.607137,0.35036,0.091354,0.627816,0.496305,0.394451,0.437734,0.028495,0.03158,0.197666,0.263324,0.310193,0.500314,0.12975,3.78961,0.139399,0.043866,0.035605,0.157124,17.059783,0.813688,0.620315,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4
0.035875,0.027615,-57.489253,5.45079,0.962124,0.048744,-0.746225,0.000111,0.552718,0.322513,0.117605,0.530378,0.580558,0.411399,0.363763,0.019963,0.020578,0.212204,0.340566,0.26468,0.926333,0.196443,4.274627,0.13699,0.033321,0.051059,0.158026,8.104924,0.6625,0.533017,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.035875,0.027615,-57.489253,5.45079,0.962124,0.048744,-0.746225,0.000111,0.552718,0.322513,0.117605,0.530378,0.580558,0.411399,0.363763,0.019963,0.020578,0.212204,0.340566,0.26468,0.926333,0.196443,4.274627,0.13699,0.033321,0.051059,0.158026,8.104924,0.6625,0.533017,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.073777,0.060059,-49.711928,7.209919,1.289815,0.397373,0.305551,0.000062,0.520443,0.307527,0.169477,0.580217,0.629666,0.42878,0.446517,0.028038,0.014449,0.201111,0.312195,0.283417,0.63653,0.128521,3.823684,0.128862,0.035695,0.029745,0.150048,18.217378,0.800813,0.573719,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.073777,0.060059,-49.711928,7.209919,1.289815,0.397373,0.305551,0.000062,0.520443,0.307527,0.169477,0.580217,0.629666,0.42878,0.446517,0.028038,0.014449,0.201111,0.312195,0.283417,0.63653,0.128521,3.823684,0.128862,0.035695,0.029745,0.150048,18.217378,0.800813,0.573719,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.073777,0.060059,-49.711928,7.209919,1.289815,0.397373,0.305551,0.000062,0.520443,0.307527,0.169477,0.580217,0.629666,0.42878,0.446517,0.028038,0.014449,0.201111,0.312195,0.283417,0.63653,0.128521,3.823684,0.128862,0.035695,0.029745,0.150048,18.217378,0.800813,0.573719,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.069024,0.051391,-57.892792,6.084148,0.043497,0.913901,0.595568,0.000009,0.580412,0.344149,0.178973,0.526669,0.529596,0.459794,0.475796,0.044355,0.02146,0.202067,0.273153,0.296541,0.538473,0.141665,4.041817,0.117977,0.031346,0.029907,0.154934,8.242166,0.751678,0.563933,68.70344,4.061509,1.241637,0.616036,0.77411,0.882972,0.115782,76.5001,6.275373,330.6427,1.345996,0.025794,0.060114,0.16796,0.000176,0.008136,2713.575,1.285051,0,0.885486,0.127858,0,0.101468,0.003215,555.2527,227737.7
0.116814,0.09012,-48.938141,3.780249,1.089094,0.276034,0.385833,0.00011,0.615326,0.314007,0.211593,0.563208,0.561519,0.473899,0.443292,0.039151,0.038535,0.185205,0.247204,0.283424,0.496078,0.106628,3.720839,0.109489,0.027418,0.034167,0.152755,0,0,0.553611,79.01668,5.393056,1.457576,0.488596,0.829961,0.886957,0.079702,59.89294,5.100055,424.9308,2.357672,0.038642,0.047436,0.292376,0.000256,0.005312,3584.157,0.423999,0,0.684421,0.096702,0,0.216133,0.005695,959.9404,362513.5
0.092932,0.069029,-42.633064,5.057323,-0.131584,0.09669,0.208906,0.001087,0.621889,0.38273,0.181757,0.512445,0.480671,0.470016,0.464887,0.033818,0.027311,0.18567,0.248519,0.240141,0.494895,0.102576,3.334008,0.126747,0.03522,0.032723,0.148998,72.118864,0.75,0.621454,79.98813,5.13924,1.409377,0.684721,0.905864,0.888063,0.116705,52.8291,5.572346,171.5408,1.055275,0.024781,0.052892,0.10924,0.000348,0.014345,4401.848,0.578778,0,0.603862,0.082388,0,0.239372,0.006398,723.5172,228399.6
0.075219,0.053351,-50.218983,5.427421,0.85983,-0.072409,-0.156402,0.00016,0.576715,0.398803,0.145355,0.60445,0.553034,0.461821,0.426316,0.030458,0.030986,0.200248,0.28129,0.272943,0.364693,0.126743,3.626765,0.164721,0.042636,0.046359,0.154075,20.260918,0.497653,0.553826,74.32485,4.858168,1.383939,0.704145,0.836981,0.893025,0.065571,40.87735,5.701608,215.2496,0.83111,0.024355,0.064136,0.093443,0.000202,0.006694,2965.472,0.876834,0,0.896804,0.099757,0,0.092608,0.003485,663.5316,383426.2
