@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.035996,0.024552,0.057046,-63.933539,1.583612,0.545509,0.284487,0.120258,0.122566,5.495079,0.43183,0.108344,0.569335,1.055131,0.512118,0.443734,0.348262,0.4036,0.396559,0.186047,0.049934,0.018247,0.357092,0.329977,0.371707,0.527285,0.131119,0.109341,0.070158,5.244032,0.263799,0.041806,0.033579,0.15836,0.22067,2246.077864,4.413768,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
0.058746,0.042177,0.412446,-51.652275,1.1856,-0.292959,0.789641,0.240897,0.262531,6.873439,0.312168,0.132958,0.583983,1.061357,0.666069,0.571704,0.505062,0.469689,0.493345,0.22425,0.079433,0.031555,0.285494,0.291406,0.387978,0.547255,0.101012,0.131051,0.12602,4.206757,0.196186,0.042476,0.034583,0.154358,0.215621,8441.171842,113.249014,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2
0.06594,0.046804,0.093446,-50.978448,1.739474,0.130903,1.107463,0.440542,0.209774,5.997203,0.383946,0.130814,0.586239,1.03754,0.559077,0.423102,0.40795,0.444631,0.474004,0.195322,0.058387,0.029679,0.31079,0.24478,0.400379,0.412661,0.109593,0.103456,0.137116,3.815963,0.205015,0.038083,0.036631,0.147324,0.216567,9768.481117,51.060623,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6
0.08786,0.051658,0.241936,-46.462788,0.574936,0.370194,0.461196,0.441785,0.214169,5.061112,0.468365,0.143062,0.652735,1.132889,0.346512,0.364064,0.210108,0.431465,0.416807,0.180169,0.052458,0.027652,0.228077,0.238635,0.245791,0.289883,0.086716,0.075099,0.039645,3.378734,0.164077,0.037658,0.033802,0.158029,0.216336,16644.153802,111.793532,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3
0.037828,0.025793,0.146386,-52.272447,0.589078,0.52104,1.102292,0.460978,0.252061,4.880906,0.488805,0.105502,0.515331,1.022649,0.58434,0.488395,0.254295,0.425053,0.438549,0.194359,0.053528,0.01413,0.33408,0.305944,0.294224,0.590928,0.098544,0.132277,0.141612,3.810208,0.240884,0.052339,0.029609,0.154367,0.217598,9427.867629,52.415994,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.071988,0.060055,0.096273,-50.026918,0.719022,-0.471011,0.099875,0.281113,0.015989,8.938377,0.20359,0.175071,0.535163,1.003058,0.630073,0.588205,0.801461,0.355085,0.414359,0.147342,0.049481,0.015297,0.326338,0.323357,0.383038,0.638895,0.103985,0.061374,0.086888,3.674032,0.239465,0.05087,0.043271,0.153737,0.204775,6566.508509,17.041697,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.060628,0.04682,0.075189,-51.836222,2.317269,-0.412822,1.193306,-0.440455,0.349058,8.365341,0.192765,0.129605,0.553133,1.027713,0.752524,0.60147,0.628368,0.43251,0.450737,0.180528,0.05597,0.020688,0.304083,0.320227,0.37266,0.624284,0.092504,0.096004,0.082213,4.283687,0.236078,0.047284,0.047825,0.14249,0.21381,7049.419376,13.629097,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.060628,0.04682,0.075189,-51.836222,2.317269,-0.412822,1.193306,-0.440455,0.349058,8.365341,0.192765,0.129605,0.553133,1.027713,0.752524,0.60147,0.628368,0.43251,0.450737,0.180528,0.05597,0.020688,0.304083,0.320227,0.37266,0.624284,0.092504,0.096004,0.082213,4.283687,0.236078,0.047284,0.047825,0.14249,0.21381,7049.419376,13.629097,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.09425,0.067644,0.147065,-49.360119,1.227981,0.033292,0.609629,0.207941,-0.119319,8.27434,0.290529,0.175748,0.57687,0.995573,0.511857,0.514566,0.640697,0.440527,0.412693,0.19904,0.048511,0.055063,0.246343,0.224421,0.329925,0.387386,0.097583,0.071932,0.22347,4.555709,0.157734,0.037224,0.036094,0.155381,0.218676,12109.50641,34.463788,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.09425,0.067644,0.147065,-49.360119,1.227981,0.033292,0.609629,0.207941,-0.119319,8.27434,0.290529,0.175748,0.57687,0.995573,0.511857,0.514566,0.640697,0.440527,0.412693,0.19904,0.048511,0.055063,0.246343,0.224421,0.329925,0.387386,0.097583,0.071932,0.22347,4.555709,0.157734,0.037224,0.036094,0.155381,0.218676,12109.50641,34.463788,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.09425,0.067644,0.147065,-49.360119,1.227981,0.033292,0.609629,0.207941,-0.119319,8.27434,0.290529,0.175748,0.57687,0.995573,0.511857,0.514566,0.640697,0.440527,0.412693,0.19904,0.048511,0.055063,0.246343,0.224421,0.329925,0.387386,0.097583,0.071932,0.22347,4.555709,0.157734,0.037224,0.036094,0.155381,0.218676,12109.50641,34.463788,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
0.12549,0.069348,0.205425,-43.855235,0.368136,0.276321,0.195005,0.181476,0.039242,5.303475,0.438775,0.193005,0.649138,1.123186,0.412558,0.393624,0.246023,0.363085,0.481272,0.181385,0.038211,0.02032,0.255916,0.270671,0.244829,0.707374,0.098247,0.102218,0.035,3.440777,0.149179,0.02965,0.0357,0.158523,0.216299,17345.830054,43.451926,86.79584,6.236805,1.583378,0.554373,0.906052,0.905034,0.120847,62.03051,4.915446,55.17236,0.295499,0.008392,0.005728,0.024213,0.000076,0.014032,2938.308,0.236448,0,0.878828,0.144785,0,0.10656,0.00408,759.9834,84142.26
0.060811,0.040326,0.103898,-49.051313,0.95291,0.546475,0.594779,0.229637,-0.016561,4.887877,0.490836,0.131108,0.563394,1.029228,0.474383,0.478811,0.344008,0.482164,0.468961,0.189497,0.063554,0.017404,0.302147,0.255107,0.252506,0.36222,0.087749,0.074193,0.139715,3.54253,0.18373,0.032136,0.031267,0.149279,0.213935,14891.906172,43.076987,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.060811,0.040326,0.103898,-49.051313,0.95291,0.546475,0.594779,0.229637,-0.016561,4.887877,0.490836,0.131108,0.563394,1.029228,0.474383,0.478811,0.344008,0.482164,0.468961,0.189497,0.063554,0.017404,0.302147,0.255107,0.252506,0.36222,0.087749,0.074193,0.139715,3.54253,0.18373,0.032136,0.031267,0.149279,0.213935,14891.906172,43.076987,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.060811,0.040326,0.103898,-49.051313,0.95291,0.546475,0.594779,0.229637,-0.016561,4.887877,0.490836,0.131108,0.563394,1.029228,0.474383,0.478811,0.344008,0.482164,0.468961,0.189497,0.063554,0.017404,0.302147,0.255107,0.252506,0.36222,0.087749,0.074193,0.139715,3.54253,0.18373,0.032136,0.031267,0.149279,0.213935,14891.906172,43.076987,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.077949,0.068677,0.118612,-57.050157,1.125304,-0.239957,0.424912,0.60955,0.054427,6.862676,0.3154,0.173497,0.528442,1.027585,0.558388,0.481913,0.794612,0.416121,0.406511,0.160677,0.053704,0.039185,0.36934,0.360962,0.518787,0.728781,0.165244,0.130056,0.119508,4.808282,0.229464,0.051868,0.05469,0.150484,0.217556,2811.373656,6.095538,49.01063,3.732678,1.289969,0.574579,0.20155,0.86254,0.070764,73.61492,4.484893,919.2132,3.297149,0.069829,0.089866,0.036999,0.000546,0.006659,4479.319,0.534596,0,0.778296,0.089977,0,0.172667,0.003274,731.3445,259682
0.077542,0.054382,0.100034,-47.259212,1.353992,0.185991,0.513334,-0.645808,-0.321183,7.097819,0.31368,0.149918,0.568636,1.048932,0.554542,0.558432,0.459755,0.432871,0.41032,0.189497,0.03537,0.021902,0.263713,0.240458,0.289223,0.412382,0.093282,0.107357,0.046351,3.466784,0.147229,0.029048,0.034885,0.156357,0.209065,9615.77014,17.410313,80.75252,5.204699,1.416468,0.620851,0.791551,0.894681,0.225353,136.2412,5.512459,754.4751,1.718234,0.024625,0.038056,0.150514,0.000175,0.01394,5233.864,1.422473,0,0.877497,0.094421,0,0.107568,0.003584,690.8828,252953.1
0.104925,0.06232,0.198716,-53.113197,1.527312,-0.05131,-0.131506,0.417943,0.305093,5.881826,0.368931,0.150959,0.648664,1.112345,0.477522,0.427694,0.185203,0.36351,0.461088,0.191558,0.037757,0.02884,0.221706,0.232288,0.264205,0.380945,0.086445,0.081382,0.034154,4.356326,0.201363,0.023968,0.029078,0.149096,0.215006,6467.98859,12.715936,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5
0.141126,0.106435,0.229306,-41.190123,0.919826,0.117872,0.760345,0.103526,0.491849,4.820642,0.473889,0.229497,0.646659,1.087821,0.457113,0.453236,0.677604,0.441172,0.411762,0.207876,0.037841,0.018119,0.247275,0.230446,0.325064,0.451287,0.117485,0.082697,0.036565,3.262645,0.189389,0.039305,0.033737,0.159188,0.217825,23033.271827,60.978529,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.141126,0.106435,0.229306,-41.190123,0.919826,0.117872,0.760345,0.103526,0.491849,4.820642,0.473889,0.229497,0.646659,1.087821,0.457113,0.453236,0.677604,0.441172,0.411762,0.207876,0.037841,0.018119,0.247275,0.230446,0.325064,0.451287,0.117485,0.082697,0.036565,3.262645,0.189389,0.039305,0.033737,0.159188,0.217825,23033.271827,60.978529,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61
0.086839,0.055521,0.11543,-45.015825,0.907433,0.343382,0.348938,0.429213,0.410235,5.03271,0.482514,0.172758,0.599781,1.085609,0.486944,0.456344,0.504252,0.434461,0.460277,0.219505,0.046294,0.026103,0.234647,0.269251,0.281339,0.49527,0.099038,0.118986,0.037967,3.509663,0.230691,0.031315,0.038185,0.157855,0.21417,17773.551428,77.43327,84.22542,5.380505,1.418599,0.744076,1.429001,0.90386,0.094596,45.15431,5.791576,133.4402,0.574087,0.01226,0.051688,0.141485,0.000184,0.011878,3168.409,0.233412,0,0.800932,0.13485,0,0.159546,0.0054,583.9636,164908.8
0.115846,0.079614,0.165588,-42.625037,0.566989,-0.141476,0.789633,0.070201,0.341276,5.512302,0.416698,0.188404,0.614345,1.105517,0.464441,0.484056,0.715388,0.381101,0.417683,0.197647,0.04329,0.021452,0.221256,0.234915,0.267656,0.486666,0.089995,0.097889,0.039912,3.131113,0.252995,0.037108,0.025165,0.158157,0.212623,18736.067964,46.369665,85.77195,5.761757,1.490965,0.605888,1.025859,0.9021,0.117156,64.74603,5.290841,159.8117,0.445152,0.007228,0.027663,0.05893,0.00011,0.009219,3359.68,0.160084,0,0.956724,0.128674,0,0.04143,0.003714,800.1231,122276.3
0.090127,0.065863,0.246168,-47.044073,1.093482,-0.972618,0.400141,0.316492,0.410708,6.544577,0.320614,0.183697,0.611931,1.03933,0.594609,0.511411,0.807095,0.389135,0.399965,0.174958,0.060625,0.02874,0.221662,0.254361,0.300118,0.48618,0.090983,0.095211,0.06387,3.405247,0.2057,0.040598,0.039892,0.153796,0.21233,12269.273558,29.789965,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3
0.038021,0.024698,0.042277,-59.474788,2.895658,0.820827,1.144343,-0.808242,0.313509,5.881531,0.338588,0.098214,0.507318,0.928147,0.636003,0.494238,0.274917,0.375938,0.421767,0.182435,0.037053,0.011094,0.209763,0.248843,0.358655,0.361332,0.101861,0.074337,0.143795,4.325618,0.13665,0.036559,0.035799,0.14344,0.213393,3855.088883,8.862612,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55
0.055637,0.040615,0.074006,-51.239504,1.346923,0.71425,0.890421,0.659389,0.263488,6.227532,0.351025,0.140397,0.534795,1.038322,0.455725,0.422295,0.34835,0.417092,0.405348,0.168212,0.034974,0.02017,0.327346,0.29421,0.365077,0.479125,0.10701,0.080872,0.086513,4.10316,0.251476,0.034496,0.043308,0.154982,0.218228,8097.622708,15.903547,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.055637,0.040615,0.074006,-51.239504,1.346923,0.71425,0.890421,0.659389,0.263488,6.227532,0.351025,0.140397,0.534795,1.038322,0.455725,0.422295,0.34835,0.417092,0.405348,0.168212,0.034974,0.02017,0.327346,0.29421,0.365077,0.479125,0.10701,0.080872,0.086513,4.10316,0.251476,0.034496,0.043308,0.154982,0.218228,8097.622708,15.903547,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04
0.114435,0.081137,0.192944,-46.453847,1.663555,-0.071482,0.441639,0.009795,0.19838,5.372646,0.417684,0.186896,0.625613,1.063861,0.529443,0.459862,0.689835,0.416409,0.432052,0.225279,0.050558,0.020092,0.215353,0.210496,0.263903,0.387195,0.089424,0.058918,0.027899,3.25093,0.156857,0.037448,0.029671,0.15654,0.213401,15339.111857,58.885283,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.114435,0.081137,0.192944,-46.453847,1.663555,-0.071482,0.441639,0.009795,0.19838,5.372646,0.417684,0.186896,0.625613,1.063861,0.529443,0.459862,0.689835,0.416409,0.432052,0.225279,0.050558,0.020092,0.215353,0.210496,0.263903,0.387195,0.089424,0.058918,0.027899,3.25093,0.156857,0.037448,0.029671,0.15654,0.213401,15339.111857,58.885283,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.114435,0.081137,0.192944,-46.453847,1.663555,-0.071482,0.441639,0.009795,0.19838,5.372646,0.417684,0.186896,0.625613,1.063861,0.529443,0.459862,0.689835,0.416409,0.432052,0.225279,0.050558,0.020092,0.215353,0.210496,0.263903,0.387195,0.089424,0.058918,0.027899,3.25093,0.156857,0.037448,0.029671,0.15654,0.213401,15339.111857,58.885283,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6
0.045697,0.026902,0.054637,-51.041921,0.842928,0.359334,0.688316,0.379447,0.230553,5.805362,0.399412,0.114435,0.582588,1.115112,0.506185,0.446545,0.243754,0.419196,0.441351,0.190956,0.051944,0.014446,0.319607,0.351699,0.458735,0.582039,0.126172,0.114343,0.073006,4.191984,0.199862,0.051149,0.045153,0.155159,0.216098,9851.095292,45.910755,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.045697,0.026902,0.054637,-51.041921,0.842928,0.359334,0.688316,0.379447,0.230553,5.805362,0.399412,0.114435,0.582588,1.115112,0.506185,0.446545,0.243754,0.419196,0.441351,0.190956,0.051944,0.014446,0.319607,0.351699,0.458735,0.582039,0.126172,0.114343,0.073006,4.191984,0.199862,0.051149,0.045153,0.155159,0.216098,9851.095292,45.910755,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.045697,0.026902,0.054637,-51.041921,0.842928,0.359334,0.688316,0.379447,0.230553,5.805362,0.399412,0.114435,0.582588,1.115112,0.506185,0.446545,0.243754,0.419196,0.441351,0.190956,0.051944,0.014446,0.319607,0.351699,0.458735,0.582039,0.126172,0.114343,0.073006,4.191984,0.199862,0.051149,0.045153,0.155159,0.216098,9851.095292,45.910755,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39
0.058461,0.04012,0.16275,-47.009955,1.774118,0.025651,0.771794,0.167941,0.214363,5.644083,0.423775,0.123708,0.609529,1.047656,0.578767,0.406847,0.477288,0.47478,0.518076,0.226558,0.072646,0.021767,0.307397,0.337784,0.354111,0.465727,0.096524,0.087241,0.073971,3.241762,0.21327,0.039184,0.039246,0.14807,0.213282,14891.808816,63.135482,65.43014,4.508315,1.34154,0.707983,0.741525,0.887919,0.051915,23.59494,5.526331,302.0525,1.346658,0.03672,0.076413,0.23881,0.000301,0.011997,1643.615,0.951597,0,0.978695,0.107144,0,0.020865,0.002811,410.6183,92019.94
0.113969,0.075134,0.199061,-47.638588,1.873275,0.285957,0.201664,0.42441,-0.052083,4.644585,0.488568,0.178583,0.63976,1.053015,0.399453,0.390391,0.320683,0.425668,0.398334,0.182692,0.035066,0.021388,0.262437,0.226881,0.303397,0.327636,0.108261,0.074941,0.045798,3.862635,0.189219,0.038155,0.028767,0.15584,0.212436,9878.151025,18.067211,93.32607,6.036815,1.498299,0.608363,1.228811,0.901304,0.156617,90.71054,5.355824,40.62844,0.328121,0.008457,0.00613,0.104878,0.000051,0.010332,4464.677,0.253313,0,0.766977,0.11806,0,0.178842,0.005829,875.8168,84174.87
0.088253,0.064182,0.147526,-45.787896,2.835477,0.187004,0.807614,0.456375,-0.240422,5.772158,0.392163,0.147582,0.589932,0.986133,0.498592,0.520545,0.485392,0.481636,0.441582,0.202094,0.039299,0.024199,0.261389,0.263013,0.377282,0.474389,0.099802,0.098989,0.0931,3.540778,0.181711,0.037826,0.03403,0.146307,0.206449,13036.116543,33.357939,85.62259,5.371012,1.408869,0.630648,1.08048,0.893101,0.083013,37.09585,5.58691,132.0175,0.794646,0.017568,0.024695,0.105075,0.00013,0.012625,2350.724,0.367746,0,0.958056,0.122784,0,0.040212,0.002931,721.9666,118178.7
0.044268,0.03525,0.058568,-55.587645,1.299031,0.987043,0.996206,0.749365,-0.011777,6.558921,0.35036,0.091354,0.573126,1.105265,0.627816,0.496305,0.384972,0.394451,0.437734,0.192686,0.07698,0.03158,0.263324,0.310193,0.467111,0.500314,0.12975,0.092914,0.096346,3.78961,0.20438,0.043866,0.042435,0.157124,0.214112,5809.557756,17.059783,59.76837,3.963875,1.225945,1.184985,0.84086,0.868896,0.076617,83.60551,6.68761,460.5599,2.576688,0.083664,0.384701,0.209695,0.000598,0.005139,4762.331,2.545901,0,0.992676,0.152313,0,0.007275,0.00115,397.1667,383517.4
0.035875,0.027615,0.069648,-57.489253,0.962124,0.488503,0.048744,-0.746225,-0.507141,6.941042,0.322513,0.117605,0.54165,1.083365,0.530378,0.580558,0.441234,0.411399,0.363763,0.184057,0.038862,0.020578,0.340566,0.26468,0.549579,0.926333,0.196443,0.193405,0.069264,4.274627,0.286111,0.033321,0.064378,0.158026,0.214848,3846.583574,8.104924,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.035875,0.027615,0.069648,-57.489253,0.962124,0.488503,0.048744,-0.746225,-0.507141,6.941042,0.322513,0.117605,0.54165,1.083365,0.530378,0.580558,0.441234,0.411399,0.363763,0.184057,0.038862,0.020578,0.340566,0.26468,0.549579,0.926333,0.196443,0.193405,0.069264,4.274627,0.286111,0.033321,0.064378,0.158026,0.214848,3846.583574,8.104924,58.26624,3.611462,1.178889,0.710286,0.350165,0.860067,0.048899,124.2569,6.747261,123.5318,0.319225,0.011364,0.092319,0.071493,0.000456,0.001976,5924.651,1.101047,0,0.91012,0.085331,0,0.081856,0.001689,297.0701,37966.44
0.073777,0.060059,0.102356,-49.711928,1.289815,-0.173808,0.397373,0.305551,-0.272535,7.275991,0.307527,0.169477,0.527612,0.968087,0.580217,0.629666,0.626421,0.42878,0.446517,0.149285,0.045489,0.014449,0.312195,0.283417,0.360588,0.63653,0.128521,0.053595,0.208517,3.823684,0.229272,0.035695,0.027161,0.150048,0.217174,8014.561151,18.217378,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.073777,0.060059,0.102356,-49.711928,1.289815,-0.173808,0.397373,0.305551,-0.272535,7.275991,0.307527,0.169477,0.527612,0.968087,0.580217,0.629666,0.626421,0.42878,0.446517,0.149285,0.045489,0.014449,0.312195,0.283417,0.360588,0.63653,0.128521,0.053595,0.208517,3.823684,0.229272,0.035695,0.027161,0.150048,0.217174,8014.561151,18.217378,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
0.073777,0.060059,0.102356,-49.711928,1.289815,-0.173808,0.397373,0.305551,-0.272535,7.275991,0.307527,0.169477,0.527612,0.968087,0.580217,0.629666,0.626421,0.42878,0.446517,0.149285,0.045489,0.014449,0.312195,0.283417,0.360588,0.63653,0.128521,0.053595,0.208517,3.823684,0.229272,0.035695,0.027161,0.150048,0.217174,8014.561151,18.217378,74.3488,4.507379,1.331247,0.526909,0.5288,0.875219,0.078692,73.08117,5.60817,200.2824,0.892475,0.020663,0.014403,0.032125,0.000211,0.004154,2693.039,0.514856,0,0.882157,0.117507,0,0.104025,0.003469,672.4478,51703.95
