@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_minPos numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute mfcc_sma_de[12]_stddev numeric
@attribute pcm_zcr_sma_de_linregc2 numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_stddev numeric
@attribute output {sleepy,notsleepy}

@data

0.031135,0.03327,0.01959,1.598456,-6.673822,0.043057,1520,3.891909,1578,2631,2674,0.054601,0.497705,1.804272,-4.685606,0.061308,0.063889,53,0.036211,0.000013,5.854744,0.000001,0.081766,3.374506,-0.024602,0.887773,3.666293,-0.214354,3.573107,4.478522,1522,3.056474,7.760389,113,0.835974,0.914322,0.000044,0.000076,0.103759,0.000896,0.029927,notsleepy
0.031135,0.03327,0.01959,1.598456,-6.673822,0.043057,1520,3.891909,1578,2631,2674,0.054601,0.497705,1.804272,-4.685606,0.061308,0.063889,53,0.036211,0.000013,5.854744,0.000001,0.081766,3.374506,-0.024602,0.887773,3.666293,-0.214354,3.573107,4.478522,1522,3.056474,7.760389,113,0.835974,0.914322,0.000044,0.000076,0.103759,0.000896,0.029927,notsleepy
0.031135,0.03327,0.01959,1.598456,-6.673822,0.043057,1520,3.891909,1578,2631,2674,0.054601,0.497705,1.804272,-4.685606,0.061308,0.063889,53,0.036211,0.000013,5.854744,0.000001,0.081766,3.374506,-0.024602,0.887773,3.666293,-0.214354,3.573107,4.478522,1522,3.056474,7.760389,113,0.835974,0.914322,0.000044,0.000076,0.103759,0.000896,0.029927,notsleepy
0.042149,0.042598,0.024489,1.176792,-19.69665,0.27511,0,-2.746531,117,2,187,0.418944,10.61193,6.203187,2.823469,0.08699,0.080495,0,0.034859,0.000002,5.449964,-0.000005,-0.023839,3.576796,-0.526099,1.398335,3.973127,-0.068438,3.579778,4.023651,2809,3.389335,7.160693,372,0.93815,0.968584,-0.000154,0.000222,0.055703,0.000261,0.016141,notsleepy
0.026055,0.016655,0.017646,2.414979,-9.679444,-0.034281,787,-6.936424,672,496,328,-0.221828,-3.20074,-1.099669,-3.5706,0.084218,0.074818,2016,0.034753,0.000011,3.417605,-0.000005,0.324527,3.697223,0.343576,1.658299,5.754067,0.28024,3.082831,7.079427,260,3.702021,11.0382,715,1.449954,1.204141,0.000089,0.000096,0.123372,0.000885,0.029755,notsleepy
0.019844,0.014824,0.019209,2.281896,-8.554991,-0.933231,2038,0.304339,2319,878,1284,-0.135072,-2.768962,-4.457631,-1.617823,0.089994,0.069982,1808,0.014583,-0.000001,4.575166,0.000006,0.206873,3.518286,0.322331,0.743758,4.216359,0.023644,4.287776,5.326857,2083,3.782956,7.243911,1850,0.785721,0.886411,0.00005,0.000145,0.143572,0.00082,0.028632,notsleepy
0.032339,0.031551,0.011799,1.126401,-12.40501,-0.422765,1685,-3.653695,334,103,1814,0.038943,-0.790501,-0.235678,-3.738373,0.124617,0.112791,332,0.02015,0.000007,4.540318,0.000001,-0.280535,3.871401,-0.309988,0.99104,4.953564,-0.15882,3.497187,5.093916,1917,3.223021,9.742201,1621,1.08851,1.043326,0.000039,0.000146,0.127327,0.000674,0.025961,notsleepy
0.017234,0.019009,0.020036,1.936305,-2.432293,-0.437266,1733,-3.260363,1030,2872,2062,0.251687,-1.068767,-1.158403,-2.633972,0.056606,0.061162,607,0.013814,-0.00001,5.538124,-0.000008,-0.198015,5.402242,0.132187,0.979133,4.210955,0.097572,4.696132,5.34471,14,4.626527,8.738474,1824,0.795817,0.892086,-0.000049,0.000031,0.142666,0.000821,0.028651,notsleepy
0.040304,0.047322,0.010575,0.286079,-8.697759,-0.19114,1405,-0.100046,2954,2053,1113,-0.081037,-0.193521,-1.793592,-1.418011,0.075961,0.085833,2720,0.015234,-0.000008,5.754647,0.000001,-0.096991,3.627814,0.185222,1.162997,3.560443,-0.048604,3.001817,3.997375,1192,3.36577,7.615357,1410,1.004159,1.002078,0.000014,0.000058,0.112917,0.000548,0.023411,notsleepy
0.030618,0.029414,0.009902,1.027763,-12.20509,0.753341,422,-0.654957,818,1031,2778,-0.120772,-3.630385,-4.050331,-4.540895,0.106398,0.09714,350,0.01195,0,4.777524,-0.000004,0.081362,3.50009,0.05053,0.790164,3.407845,0.109177,3.617246,5.583221,2816,3.309439,5.631551,992,0.731326,0.855199,0.000108,0.000078,0.104705,0.000297,0.017224,notsleepy
0.027192,0.006097,0.017727,0.183233,-6.590585,0.825904,999,-10.24454,732,1504,1671,0.25266,0.103958,0.757992,1.012584,0.082265,0.075018,1063,0.015497,0.000012,4.817715,-0.000005,0.156356,4.731556,0.048462,0.790176,4.42181,0.026741,3.681523,3.621621,377,3.35795,6.796084,1120,0.743672,0.862364,-0.000042,0.000046,0.101552,0.000513,0.022652,notsleepy
0.045149,0.02541,0.027111,0.678752,-10.73553,0.290322,787,0.256913,346,824,1859,-0.28471,-2.216744,-3.80086,-2.009733,0.105389,0.076442,379,0.025801,0.00001,4.276237,-0.000003,0.221017,4.039983,0.029548,0.976509,4.10109,0.371715,3.627762,5.827548,2065,3.078263,7.532823,826,0.836528,0.914625,0.000117,0.000131,0.105224,0.000662,0.025737,notsleepy
0.022492,0.014271,0.015238,2.140631,-7.126085,-0.504419,568,1.744097,71,2542,1197,-0.138891,0.476523,-0.873702,-2.907599,0.061909,0.037868,2661,0.026904,-0.000004,4.490039,-0.000002,0.226519,5.687119,0.180902,1.02283,3.912802,-0.123036,3.170333,3.983476,1644,3.381395,8.821395,2143,0.989627,0.994824,0.000027,0.000145,0.104435,0.000913,0.030211,notsleepy
0.022492,0.014271,0.015238,2.140631,-7.126085,-0.504419,568,1.744097,71,2542,1197,-0.138891,0.476523,-0.873702,-2.907599,0.061909,0.037868,2661,0.026904,-0.000004,4.490039,-0.000002,0.226519,5.687119,0.180902,1.02283,3.912802,-0.123036,3.170333,3.983476,1644,3.381395,8.821395,2143,0.989627,0.994824,0.000027,0.000145,0.104435,0.000913,0.030211,notsleepy
0.022492,0.014271,0.015238,2.140631,-7.126085,-0.504419,568,1.744097,71,2542,1197,-0.138891,0.476523,-0.873702,-2.907599,0.061909,0.037868,2661,0.026904,-0.000004,4.490039,-0.000002,0.226519,5.687119,0.180902,1.02283,3.912802,-0.123036,3.170333,3.983476,1644,3.381395,8.821395,2143,0.989627,0.994824,0.000027,0.000145,0.104435,0.000913,0.030211,notsleepy
0.012856,0.015531,0.00677,0.878714,-3.030632,-0.824674,649,-3.982919,1491,630,216,0.156475,-1.006918,-1.308869,3.942809,0.057817,0.068846,2233,0.010869,-0.000002,8.222071,-0.000005,-0.285263,5.533378,0.157725,0.703751,3.42748,-0.05892,3.52391,3.413202,1040,3.954943,6.862348,581,0.711823,0.843708,-0.000015,0.000024,0.148332,0.000791,0.028127,notsleepy
