@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_PeriodicCentroid1 numeric

@data

0.042874,0.029855,0.050449,0.726557,2.232116,0.40172,0.810003,0.000073,1.530684,1.919944,8.042012,0.414791,0.10606,0.582097,0.713493,2.678916,0.380343,0.176158,0.027097,0.050774,0.009025,0.421438,0.264987,0.348123,2.083355,0.097973,0.113189,0.019618,0.008016,4.322926,0.518143,0.091702,0.104243,0.099473,0.282727,0.207213,0.043813,0.009075,0.014679,0.039867,0.099308,0.214379,11.325339,0.482624
0.043999,0.028753,0.046998,0.457196,2.834306,-0.475977,0.090893,0.00009,1.467606,2.025648,6.263366,0.503419,0.126042,0.593596,0.730814,2.707346,0.377635,0.13729,0.021427,0.045841,0.008173,0.410954,0.342359,0.377811,0.828602,0.134297,0.112386,0.02157,0.008545,4.122525,0.491866,0.084748,0.131217,0.125828,0.270223,0.28565,0.043224,0.007802,0.018641,0.043151,0.091389,0.215902,31.81154,0.494195
0.034859,0.015587,0.131477,1.254586,1.043196,0.709182,0.618056,0.000108,1.580097,1.939905,4.856121,0.559091,0.07931,0.639388,0.796108,2.692621,0.388182,0.11515,0.023895,0.052857,0.004371,0.288822,0.273421,0.283777,1.25427,0.102866,0.092559,0.013881,0.00742,4.229408,0.336168,0.109458,0.116294,0.107749,0.197266,0.194016,0.041709,0.006909,0.018221,0.045676,0.111882,0.212497,22.142792,0.461776
0.044385,0.025807,0.050464,0.685887,1.403387,0.365239,0.213076,0.000203,1.498246,1.813577,5.165156,0.495276,0.125316,0.596424,0.758926,2.714893,0.394775,0.114752,0.025137,0.047563,0.011622,0.257754,0.302144,0.390291,1.025203,0.14628,0.115021,0.022865,0.017311,3.765486,0.439925,0.097223,0.141391,0.153192,0.164552,0.180807,0.039854,0.010857,0.01757,0.042122,0.104266,0.2172,21.434946,0.560745
0.051681,0.033465,0.065376,0.371777,2.069621,0.775014,0.679643,0.000235,1.521697,2.006654,5.797483,0.506338,0.115106,0.596636,0.756465,2.675335,0.456271,0.135548,0.027515,0.052143,0.014287,0.225667,0.347708,0.381233,1.293171,0.141952,0.123548,0.023045,0.012467,3.944619,0.431684,0.088039,0.102354,0.171898,0.189512,0.183336,0.03193,0.008162,0.016497,0.043087,0.099081,0.216059,23.774091,0.527574
0.077175,0.045849,0.112487,0.22003,1.196571,0.500204,0.028452,0.000485,1.416286,1.947026,6.724725,0.475046,0.15142,0.612314,0.768658,2.70709,0.444762,0.135647,0.033761,0.050618,0.013663,0.312181,0.266795,0.322741,1.392231,0.089381,0.142009,0.02727,0.016469,3.423339,0.323177,0.072212,0.092689,0.17198,0.224311,0.171374,0.039711,0.010719,0.020206,0.041771,0.101015,0.216183,59.612814,0.510979
0.06526,0.052499,0.085733,-0.33918,1.202546,-0.212145,-0.461253,0.000097,1.479262,1.833336,7.642863,0.418174,0.157106,0.500893,0.686397,2.715785,0.379415,0.167351,0.030125,0.060557,0.017504,0.294449,0.288645,0.327888,2.036228,0.129655,0.133666,0.029373,0.01132,3.906664,0.596134,0.077375,0.108607,0.182886,0.278779,0.228781,0.049336,0.014341,0.016873,0.035892,0.097699,0.21571,16.214432,0.534297
0.066383,0.041586,0.102814,0.470048,0.693678,0.11123,0.048176,0.000461,1.406465,1.774404,5.735394,0.460466,0.148718,0.598859,0.764025,2.695311,0.417255,0.137989,0.036584,0.063576,0.015805,0.303911,0.235642,0.334816,1.093887,0.089538,0.10888,0.032853,0.015582,3.585147,0.307158,0.077677,0.093135,0.171857,0.179344,0.210274,0.030181,0.008065,0.018225,0.042422,0.106129,0.212197,49.94521,0.499079
0.054077,0.03377,0.156249,0.270574,0.869064,0.289288,0.057965,0.000326,1.487699,1.94749,6.86801,0.410519,0.130668,0.573692,0.765439,2.713762,0.45763,0.139963,0.042119,0.073625,0.019365,0.279729,0.300872,0.255451,1.271054,0.158447,0.10747,0.031339,0.013758,3.477519,0.499963,0.071009,0.140384,0.187609,0.20421,0.266441,0.033302,0.011804,0.02141,0.035897,0.10221,0.209872,58.7164,0.559675
0.055637,0.040615,0.074006,-0.166919,1.346923,0.71425,-0.113586,0.000115,1.481643,2.110549,6.986577,0.424834,0.140397,0.534795,0.699742,2.720893,0.405348,0.122017,0.024173,0.040374,0.014794,0.491227,0.327346,0.365077,1.368751,0.113317,0.10701,0.037573,0.008668,4.10316,0.610619,0.077046,0.132394,0.132701,0.251476,0.175846,0.046354,0.010047,0.017122,0.039494,0.103291,0.218228,14.377651,0.505103
0.043296,0.034767,0.062951,-0.475487,0.684183,0.51123,0.40616,0.000189,1.439114,1.927747,5.490643,0.321646,0.123837,0.435011,0.603024,2.734604,0.306299,0.175851,0.019585,0.051892,0.00845,0.314027,0.276313,0.301906,1.63628,0.125693,0.096976,0.019156,0.019057,4.016854,0.966076,0.098829,0.113554,0.16187,0.2442,0.212657,0.031636,0.008564,0.01528,0.038856,0.101163,0.214967,17.345082,0.512431
0.099402,0.061782,0.162684,1.241522,1.152961,0.94741,0.342828,0.0004,1.452586,2.110124,4.800501,0.396008,0.136462,0.64055,0.80994,2.725152,0.522538,0.11542,0.045512,0.084919,0.023545,0.285749,0.311582,0.332305,0.849215,0.115879,0.091345,0.026129,0.027196,3.369232,0.344664,0.076084,0.1016,0.123432,0.186903,0.248685,0.034561,0.012898,0.023249,0.042077,0.105726,0.213657,52.855227,0.500339
0.055807,0.033846,0.069887,1.189118,1.861889,0.050406,-0.235275,0.000274,1.577663,2.01763,6.851015,0.290016,0.129592,0.566074,0.75799,2.728582,0.42561,0.164958,0.026483,0.081104,0.009151,0.731848,0.397078,0.404593,2.554691,0.181201,0.116955,0.021528,0.004884,3.751867,0.428236,0.097905,0.154826,0.237445,0.293062,0.248161,0.075706,0.009891,0.013022,0.033235,0.095715,0.215681,44.004282,0.51293
0.037528,0.026927,0.0496,0.644763,1.268131,0.968803,0.234553,0.000176,1.554723,1.867116,5.82175,0.469577,0.10421,0.532796,0.71369,2.721538,0.438957,0.137431,0.029978,0.0694,0.010981,0.312054,0.271094,0.348836,1.527986,0.105578,0.108078,0.027847,0.021237,3.955571,0.895657,0.091548,0.10325,0.13017,0.173859,0.187906,0.03636,0.011053,0.020045,0.046282,0.096522,0.215674,10.19071,0.48434
0.066716,0.046092,0.109972,0.495552,1.312217,0.083444,0.030408,0.000309,1.473512,1.964093,6.052795,0.414848,0.145669,0.597856,0.757641,2.721344,0.423372,0.144338,0.037015,0.06693,0.012721,0.25104,0.298482,0.397364,1.024818,0.117831,0.13508,0.033226,0.017873,3.733728,0.445725,0.091218,0.118136,0.133991,0.302894,0.197299,0.03816,0.011435,0.017092,0.043729,0.105095,0.218201,108.47697,0.591414
0.066596,0.045985,0.095488,0.181921,0.791489,0.470299,0.12227,0.000047,1.474153,1.802943,5.946038,0.496846,0.148785,0.578922,0.736315,2.683914,0.456424,0.132632,0.033099,0.060682,0.015681,0.330057,0.252816,0.317498,1.574484,0.094083,0.101266,0.033017,0.023761,4.447609,0.3466,0.083033,0.102721,0.125154,0.149731,0.190422,0.037965,0.011493,0.019207,0.040347,0.105883,0.212988,21.067507,0.48243
0.035242,0.023491,0.044686,1.475932,2.106001,0.664313,-0.097666,0.000012,1.431042,1.803203,5.303495,0.395561,0.120247,0.569714,0.701933,2.73166,0.395998,0.131565,0.019297,0.051596,0.003884,0.236985,0.271737,0.326007,0.792551,0.129598,0.113985,0.015658,0.003596,4.672144,0.450596,0.082149,0.109054,0.145256,0.195491,0.168622,0.030934,0.007584,0.016688,0.042193,0.10619,0.218275,14.809781,0.508212
0.086158,0.064294,0.127923,0.293358,1.60595,-0.186198,-0.519226,0.000153,1.473527,1.940752,8.121982,0.346974,0.166462,0.590394,0.779485,2.669084,0.432456,0.107009,0.031327,0.041784,0.0343,0.385448,0.237189,0.398363,3.08955,0.116905,0.125466,0.051846,0.01122,3.912098,0.590194,0.081214,0.143863,0.204012,0.279009,0.288295,0.043013,0.013573,0.019799,0.034973,0.098905,0.215328,16.857065,0.480446
0.045557,0.035224,0.061377,-0.076535,1.055519,-0.227516,-0.930106,0.000154,1.488532,1.908216,6.49006,0.359291,0.137357,0.477819,0.629169,2.756105,0.32742,0.148603,0.018281,0.049216,0.011409,0.464888,0.309335,0.32865,1.649236,0.13676,0.115185,0.018731,0.018534,4.131641,0.879503,0.095542,0.138684,0.17212,0.254706,0.30591,0.045552,0.011464,0.013463,0.037902,0.09604,0.21949,23.112715,0.542378
0.036879,0.028192,0.043019,0.52305,2.039641,0.364235,0.124507,0.000117,1.576932,1.95456,7.200465,0.434747,0.110382,0.526291,0.68059,2.733214,0.411742,0.18595,0.021829,0.073003,0.007593,0.318044,0.397016,0.445645,1.737327,0.170636,0.144858,0.019878,0.012135,3.878672,0.613547,0.101926,0.107199,0.207984,0.220061,0.252772,0.045084,0.011368,0.017706,0.035172,0.095724,0.211956,16.485969,0.465541
0.042051,0.033741,0.052927,1.528849,1.267709,0.478368,0.266902,0.000182,1.444307,2.086408,6.459502,0.441268,0.114551,0.521488,0.70135,2.733646,0.401494,0.141524,0.020564,0.068637,0.012742,0.592781,0.29473,0.423639,3.466894,0.098426,0.159569,0.02251,0.027246,3.780885,0.632549,0.093293,0.122994,0.159137,0.199533,0.255685,0.044111,0.011273,0.016862,0.040855,0.106489,0.215445,15.623662,0.505974
0.042134,0.029795,0.06788,2.903182,1.772453,0.402805,-0.687057,0.000032,1.5034,2.068402,4.03622,0.531312,0.113817,0.534449,0.738656,2.767096,0.349246,0.131307,0.018807,0.05388,0.021872,0.344447,0.483026,0.407893,1.084047,0.213006,0.170051,0.039134,0.011239,5.849598,0.639874,0.092095,0.15842,0.184337,0.147865,0.296603,0.065344,0.009323,0.023641,0.042886,0.112743,0.223426,14.19409,0.489257
0.058928,0.0339,0.073133,-0.008874,1.517321,0.339395,0.256269,0.000204,1.47832,1.852661,5.644655,0.545753,0.145469,0.598478,0.735947,2.688647,0.379116,0.125316,0.023125,0.039187,0.009616,0.233603,0.265588,0.363774,0.79324,0.097578,0.113817,0.021003,0.014872,3.71882,0.378318,0.087892,0.103684,0.10658,0.219613,0.212836,0.046386,0.009226,0.018382,0.044373,0.098163,0.210774,39.859821,0.503335
0.05485,0.038922,0.060534,1.70177,1.181955,0.259378,0.388689,0.000057,1.432494,1.968491,7.644451,0.360398,0.118953,0.56712,0.79179,2.68662,0.357096,0.120137,0.022252,0.068129,0.014195,0.352627,0.34999,0.512561,1.374815,0.143239,0.16233,0.022981,0.019892,4.043989,0.50524,0.075958,0.143602,0.231993,0.18298,0.335852,0.061179,0.011078,0.019405,0.048489,0.10234,0.208072,26.03033,0.461047
0.045697,0.026902,0.054637,1.73895,0.842928,0.359334,0.105625,0.00032,1.47136,2.024175,6.485508,0.438007,0.114435,0.582588,0.784442,2.732972,0.441351,0.138176,0.023852,0.062723,0.010008,0.468258,0.319607,0.458735,1.343186,0.135956,0.126172,0.026275,0.01701,4.191984,0.621336,0.079503,0.154322,0.125805,0.199862,0.1939,0.043254,0.008821,0.024733,0.036365,0.103119,0.216098,73.586026,0.445064
0.065361,0.041239,0.112026,-0.37576,0.628484,0.460398,0.212829,0.000401,1.44635,1.728273,4.820577,0.557211,0.155687,0.570417,0.725647,2.692062,0.402475,0.119096,0.034983,0.058674,0.013505,0.201574,0.227102,0.290896,0.757279,0.094394,0.105797,0.026617,0.017102,3.694759,0.634827,0.071684,0.088907,0.147417,0.149717,0.21774,0.033401,0.011897,0.021412,0.041041,0.10079,0.210649,39.233181,0.611249
0.072211,0.053582,0.104291,0.01069,0.38737,0.287897,-0.166316,0.000361,1.499132,1.847436,6.753436,0.385431,0.164396,0.527653,0.751445,2.71352,0.414431,0.141433,0.03576,0.060489,0.024721,0.305709,0.242739,0.350116,0.998236,0.108415,0.114561,0.022885,0.036949,3.429476,0.701184,0.085378,0.132858,0.164429,0.22679,0.204245,0.044721,0.009053,0.018917,0.04369,0.102161,0.213407,41.965144,0.591474
0.045483,0.035362,0.123193,2.276349,0.727107,-0.461854,-0.251998,0.000548,1.521314,2.091809,9.358213,0.31142,0.124609,0.494614,0.761735,2.708622,0.434846,0.191548,0.029087,0.087142,0.017388,0.526388,0.370841,0.506844,2.811972,0.161815,0.105671,0.03078,0.019515,3.723421,0.628809,0.104034,0.140956,0.157048,0.310729,0.371491,0.054114,0.012701,0.016372,0.03821,0.108195,0.215119,28.75512,0.491234
0.02105,0.01494,0.086024,1.825,1.452258,0.244293,0.200047,0.000715,1.62001,2.09833,6.22481,0.404614,0.081139,0.519283,0.729783,2.702519,0.435698,0.184108,0.025509,0.083962,0.005133,0.355274,0.328419,0.29428,1.431373,0.123081,0.109603,0.030895,0.008002,3.971241,0.668055,0.088904,0.115371,0.172303,0.241571,0.283977,0.037507,0.010711,0.017261,0.037552,0.099138,0.213772,70.735078,0.452467
0.046344,0.03147,0.065354,-0.209391,0.662396,-0.518833,0.01215,0.000289,1.432452,1.856447,7.724734,0.385757,0.158803,0.520589,0.718958,2.685334,0.436446,0.120735,0.022984,0.053159,0.008352,0.327281,0.254841,0.357628,1.204231,0.09723,0.106787,0.02509,0.003996,3.694047,0.444998,0.071951,0.099751,0.108017,0.209455,0.262966,0.037757,0.010954,0.01792,0.03879,0.099673,0.215162,36.347156,0.463221
0.058353,0.030617,0.059645,0.913875,1.771482,0.597558,0.29378,0.000623,1.500608,1.839151,6.274697,0.537137,0.11621,0.63891,0.786288,2.720432,0.382425,0.131838,0.02309,0.053674,0.010095,0.25452,0.247805,0.330358,1.559221,0.101182,0.104996,0.02009,0.012146,3.524985,0.329111,0.078524,0.115085,0.123021,0.186629,0.245611,0.039896,0.008274,0.02268,0.045037,0.099682,0.210401,53.944331,0.457559
0.050902,0.041123,0.064604,0.028439,1.810027,0.161986,0.3425,0.000051,1.531822,1.941079,7.005269,0.316536,0.132903,0.526046,0.663497,2.730298,0.42285,0.168217,0.035701,0.064772,0.016273,0.485087,0.272777,0.408358,2.218114,0.112784,0.122585,0.030495,0.011445,4.135441,0.647348,0.09648,0.142338,0.180951,0.34821,0.345905,0.049811,0.015169,0.017439,0.039002,0.098773,0.212724,15.774085,0.495559
0.054834,0.032428,0.07939,0.485729,2.169071,0.0637,-0.754958,0.000012,1.500719,1.814203,8.89237,0.43593,0.101469,0.580151,0.725289,2.735509,0.365537,0.147328,0.026519,0.047598,0.015314,0.725075,0.293862,0.476257,2.198401,0.112847,0.12772,0.02046,0.011092,4.498664,0.556343,0.096484,0.113439,0.224586,0.197428,0.265255,0.034121,0.00718,0.017946,0.043201,0.103879,0.201188,8.129484,0.505357
0.055588,0.035978,0.081767,-1.262072,2.393498,0.597561,0.112366,0.000245,1.46643,1.949051,7.736027,0.41131,0.133364,0.544549,0.643219,2.757703,0.39362,0.176332,0.022446,0.03648,0.013629,0.385262,0.283837,0.378733,1.639771,0.112786,0.101131,0.019369,0.022789,4.026151,0.71577,0.089188,0.127907,0.146826,0.19779,0.321851,0.046916,0.009861,0.017763,0.036673,0.078485,0.226524,29.676974,0.460893
0.058198,0.036159,0.074745,0.539928,1.457883,0.350132,0.792639,0.000301,1.519418,1.847731,5.308746,0.511018,0.127994,0.598989,0.731472,2.650158,0.406635,0.117759,0.025563,0.058222,0.013064,0.54054,0.251399,0.418038,0.76205,0.104458,0.144134,0.018675,0.024439,3.430294,0.575318,0.083532,0.110888,0.167921,0.214609,0.174868,0.039151,0.011356,0.023446,0.051456,0.109254,0.210852,24.383253,0.561017
0.111827,0.081793,0.176099,0.32753,0.333287,-0.334466,-0.180516,0.000382,1.463999,1.808412,7.547891,0.408369,0.191761,0.590569,0.779243,2.696807,0.420521,0.159939,0.02294,0.063769,0.02436,0.299959,0.229999,0.323569,1.734826,0.085627,0.080212,0.024521,0.03313,3.452791,0.400392,0.069966,0.08996,0.101809,0.17864,0.209966,0.044008,0.012514,0.019387,0.045886,0.111115,0.214088,35.107126,0.480472
0.033774,0.025392,0.039647,0.936844,1.82221,0.466944,0.251428,0.000404,1.678299,2.05363,7.595239,0.425823,0.100817,0.521774,0.70819,2.688175,0.383136,0.166491,0.019826,0.068592,0.006395,0.39006,0.29778,0.340498,1.760372,0.110488,0.095911,0.018993,0.011082,3.852169,0.533998,0.11216,0.098928,0.14168,0.219145,0.398286,0.051158,0.008469,0.015485,0.041748,0.098969,0.212288,15.069794,0.501141
0.039089,0.031285,0.049867,0.673531,1.578281,1.111874,0.745071,0.000075,1.478211,2.192056,6.446366,0.408412,0.101354,0.516318,0.690625,2.74115,0.429366,0.178645,0.025661,0.070479,0.01438,0.321133,0.278452,0.308113,0.964653,0.100325,0.107275,0.021633,0.026787,4.644215,0.73579,0.077052,0.134748,0.16191,0.207739,0.176885,0.034212,0.01136,0.016775,0.035946,0.09957,0.219533,18.656316,0.578508
0.046557,0.037289,0.06141,0.033268,1.779681,-0.064147,0.323456,0.000356,1.521765,2.034657,7.881635,0.415007,0.122971,0.501144,0.694587,2.70515,0.369563,0.173546,0.023671,0.070408,0.016198,0.707465,0.349241,0.386613,1.532868,0.135692,0.107986,0.034052,0.020638,3.586276,0.555724,0.112298,0.114417,0.153218,0.199783,0.186951,0.05432,0.01178,0.020331,0.047099,0.103596,0.211659,20.659469,0.494021
0.066177,0.043447,0.103427,1.151591,1.367819,-0.323447,-0.869712,0.000297,1.59194,1.832333,7.970223,0.37346,0.145121,0.573298,0.783811,2.675815,0.321535,0.206693,0.031631,0.08585,0.014672,0.50459,0.362613,0.325434,1.170324,0.156511,0.0933,0.021459,0.015681,3.832322,0.481802,0.111562,0.17265,0.148117,0.188818,0.267278,0.032206,0.009936,0.016588,0.038162,0.093296,0.212518,60.593251,0.545349
0.061555,0.047092,0.116929,0.626652,0.777612,0.139586,-0.393528,0.000396,1.496146,1.862659,5.040124,0.425078,0.131093,0.550014,0.73182,2.709922,0.504737,0.16225,0.035125,0.096499,0.02483,0.58454,0.267665,0.41519,0.671094,0.133222,0.123367,0.030718,0.013454,3.706031,0.483606,0.085125,0.14144,0.17172,0.181127,0.246306,0.050812,0.012073,0.014321,0.037419,0.103284,0.21464,72.069248,0.473781
0.092912,0.06892,0.14492,-0.612031,1.306286,-0.315933,0.207088,0.000589,1.662817,1.831797,6.449134,0.415265,0.177494,0.601147,0.734905,2.671712,0.418937,0.135715,0.028487,0.063336,0.021926,0.327746,0.262551,0.283957,1.226326,0.102912,0.093707,0.025462,0.026761,3.451962,0.52699,0.120773,0.114156,0.151807,0.178169,0.349536,0.040602,0.010485,0.018205,0.043261,0.095417,0.210921,32.949278,0.502727
0.054283,0.035294,0.057768,0.574205,1.631374,1.39964,-0.576331,0.000063,1.493003,1.792763,4.867907,0.482669,0.125525,0.539088,0.736594,2.697152,0.440876,0.130403,0.016195,0.053408,0.005503,0.211252,0.238903,0.331815,0.691081,0.097736,0.133073,0.015045,0.006713,3.85925,0.428221,0.073975,0.116139,0.112581,0.21272,0.161865,0.03846,0.007792,0.01354,0.03521,0.105548,0.215677,32.620243,0.537734
0.044268,0.03525,0.058568,1.93446,1.299031,0.987043,0.907928,0.000175,1.548191,1.874086,7.008065,0.450658,0.091354,0.573126,0.758031,2.704706,0.437734,0.14734,0.028495,0.089676,0.027496,0.512766,0.263324,0.467111,2.009107,0.099197,0.12975,0.02515,0.041714,3.78961,1.090999,0.107652,0.104595,0.159838,0.20438,0.29919,0.035605,0.017656,0.029523,0.051807,0.101429,0.214112,10.867816,0.540261
0.02621,0.019718,0.027143,0.754864,1.7066,0.960416,0.450121,0.000085,1.5155,1.910388,4.916882,0.541568,0.094421,0.501545,0.660939,2.715929,0.33985,0.127195,0.012611,0.032686,0.004181,0.195736,0.280298,0.599781,1.062891,0.146674,0.203459,0.020189,0.002955,4.517946,0.817446,0.101233,0.144892,0.181965,0.287704,0.323101,0.059271,0.008861,0.01339,0.033446,0.102911,0.217089,8.358341,0.502608
0.072776,0.049611,0.107615,0.253844,0.480611,0.267691,0.134025,0.000295,1.511544,1.850025,7.196457,0.481069,0.155505,0.575724,0.767199,2.709246,0.478169,0.168593,0.038635,0.063461,0.017321,0.36874,0.257041,0.389997,1.937055,0.109243,0.107789,0.020757,0.022047,3.530139,0.456233,0.073434,0.103477,0.152069,0.265643,0.346431,0.062717,0.010633,0.020717,0.039635,0.097239,0.213437,51.279838,0.443321
0.023177,0.016786,0.019161,1.35652,2.092676,0.819989,0.600531,0.000273,1.630335,1.955058,6.374852,0.52929,0.072738,0.563691,0.737625,2.755562,0.37015,0.133902,0.014366,0.056696,0.002604,0.263636,0.274845,0.431439,1.415151,0.096833,0.127652,0.011471,0.003852,4.06309,0.41782,0.102329,0.102004,0.184469,0.157451,0.225132,0.048127,0.006447,0.015626,0.042523,0.101339,0.218984,22.533238,0.494147
0.040206,0.025023,0.049126,0.995873,1.854522,1.961195,-0.088754,0.000543,1.588942,1.956993,5.593326,0.469351,0.0971,0.558,0.69739,2.686464,0.47833,0.133503,0.018878,0.056149,0.008387,0.411159,0.277144,0.382737,0.938747,0.127234,0.103094,0.019281,0.023351,3.775389,0.562446,0.091723,0.1203,0.113285,0.174449,0.244519,0.050528,0.007102,0.022752,0.046068,0.10837,0.210411,31.234201,0.48313
0.027883,0.019444,0.026965,0.953045,1.715887,1.260022,0.724409,0.000089,1.595458,2.046819,6.193404,0.525014,0.079771,0.558176,0.724079,2.676213,0.458724,0.139648,0.020037,0.062345,0.006411,0.339708,0.316653,0.306618,1.265634,0.111937,0.108252,0.013787,0.011682,4.283662,0.618592,0.102123,0.093714,0.124871,0.174841,0.176008,0.040594,0.00719,0.022431,0.04118,0.101428,0.211447,13.366488,0.4964
0.076791,0.059679,0.125396,0.699836,2.793727,-0.971709,0.044011,0.000072,1.438402,2.173298,9.62271,0.279687,0.138219,0.576679,0.752888,2.702926,0.462777,0.13853,0.028129,0.070135,0.027308,0.510411,0.401684,0.44697,2.102318,0.153038,0.099146,0.031381,0.023062,4.296487,0.664911,0.069817,0.174986,0.204161,0.241553,0.203853,0.043479,0.009449,0.019393,0.040628,0.100594,0.21545,18.121182,0.54022
0.064115,0.050028,0.09097,0.763212,1.323283,0.229658,0.038337,0.000013,1.471434,2.031276,5.385488,0.423286,0.145253,0.574079,0.699771,2.695948,0.415696,0.129042,0.029019,0.052513,0.018424,0.491573,0.368336,0.493387,1.154368,0.188851,0.12532,0.024591,0.027675,4.434661,0.569732,0.102052,0.144921,0.167065,0.187238,0.252527,0.046976,0.010248,0.017751,0.044629,0.107056,0.217153,8.675635,0.507424
0.044652,0.032501,0.049551,0.363537,3.702944,-0.252126,0.884267,0.000177,1.464311,2.093049,7.09597,0.431497,0.101112,0.593463,0.723192,2.745086,0.390411,0.154907,0.018548,0.051902,0.010486,0.66811,0.335371,0.586001,2.38318,0.131658,0.14802,0.022267,0.013793,3.874183,0.667957,0.089008,0.110389,0.202532,0.170171,0.179312,0.046159,0.010117,0.019477,0.043322,0.1003,0.214472,13.923499,0.487688
0.077901,0.054574,0.134555,-0.937241,1.316631,0.715327,0.667624,0.000392,1.468776,1.82654,6.848682,0.406056,0.16402,0.60018,0.739702,2.67781,0.435494,0.1591,0.049089,0.050354,0.025137,0.36798,0.281013,0.322632,1.553256,0.116454,0.100767,0.051678,0.009712,4.107855,0.272849,0.07769,0.101996,0.165378,0.164945,0.237501,0.033165,0.015245,0.035221,0.041322,0.104093,0.212485,62.94614,0.521071
