@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute pcm_RMSenergy_sma_amean numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[8]_linregc2 numeric
@attribute mfcc_sma[11]_amean numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_stddev numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute voiceProb_sma_skewness numeric
@attribute voiceProb_sma_kurtosis numeric
@attribute F0_sma_minPos numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_minPos numeric
@attribute mfcc_sma_de[4]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute output {calm,notcalm}

@data
0.055548,0.016742,-5.737338,-0.458582,18.97039,0.579259,-2.196533,-4.0269,-1.303838,0.00726,0.433757,0.060513,0.058926,0.064685,0.397269,0.404099,0.620404,2.415073,5,8.706556,-0.616908,961,0.979013,4.783194,0.000192,-0.000002,4.207125,calm
0.143218,0.01338,-2.517039,-1.362442,13.19934,-4.828212,-9.308058,-5.675567,-0.616061,0.010889,0.482759,0.062114,0.064875,0.07073,0.535167,0.557638,0.150934,2.039274,0,23.12313,-0.129849,2077,0.704436,5.595352,0.005124,-0.000002,4.858357,calm
0.102857,0.02519,-5.396778,-0.932378,18.39035,-3.214218,-4.12756,-3.436989,-1.046788,0.009074,0.551724,0.068732,0.085613,0.055757,0.448055,0.474302,0.341273,2.802484,0,7.283906,-0.67181,408,0.839782,3.643116,0.004585,0.000002,3.76276,calm
0.033906,0.007689,-5.331972,-0.445241,14.16264,-2.442497,1.859295,-0.048159,0.021398,0.00484,0.461585,0.065859,0.074646,0.053803,0.35977,0.397889,0.979048,3.646293,0,7.30344,-1.139135,2111,0.751499,4.08644,0.000174,0,3.227201,calm
0.067371,0.010468,-8.917571,-1.020442,12.85028,-5.083708,-7.361048,-7.347876,-1.112132,0.021779,0.578342,0.092454,0.075511,0.073964,0.531499,0.550241,0.098632,1.971145,5,20.53068,-1.133057,509,0.909861,4.637788,0.000435,-0.000005,4.594033,calm
0.133185,0.023656,-8.208214,-0.455773,13.43052,-3.352973,-8.754065,0.111259,-2.73483,0.010284,0.479129,0.083643,0.067418,0.050005,0.508727,0.466103,0.389648,2.092916,10,31.4167,-0.620721,1589,0.656011,3.975335,-0.001367,-0.000005,4.377509,calm
0.07303,0.011625,0.450446,-1.371163,24.50524,-2.400887,-3.518845,-1.521419,-6.757711,0.009074,0.202662,0.044732,0.039439,0.026023,0.671374,0.66966,-0.602106,2.75649,0,11.35197,-1.238805,1289,1.149493,5.313458,0.001752,-0.000002,4.443783,calm
0.043369,0.004875,-0.46264,-0.362976,20.01655,1.07659,-3.606022,-6.926915,-2.84934,0.012704,0.481549,0.048831,0.041926,0.052768,0.398387,0.399483,0.903826,3.618631,0,43.62644,-1.720544,1622,0.44367,4.040615,-0.000073,0.000002,3.78844,calm
0.083941,0.011784,6.691043,-2.251901,14.93579,-4.295018,-9.140028,-5.074925,-0.007118,0.011494,0.362371,0.040903,0.046048,0.026237,0.539865,0.614785,0.108291,2.33638,53,60.71976,-0.337142,1754,0.739722,5.086463,0.004562,-0.000003,3.472974,calm
0.095514,0.022766,-4.233063,-0.248574,14.07542,-0.683311,-15.20052,-0.415061,-6.153726,0.019359,0.381125,0.065752,0.058496,0.03975,0.561619,0.585734,-0.493261,2.198589,43,13.24079,-0.228937,2203,0.480079,4.535467,-0.002675,0.000003,4.227833,calm
0.059827,0.007171,1.087085,-1.228298,18.39642,0.030626,-2.524805,-9.056976,-5.621766,0.009074,0.38173,0.037869,0.036758,0.039263,0.498295,0.505408,-0.143922,2.706954,0,19.83671,-1.000449,2376,1.012587,7.354133,-0.003514,0.000007,3.938716,calm
0.098821,0.016677,1.027531,0.094391,11.29412,-10.59634,3.871665,-1.38893,1.756612,0.009074,0.420448,0.052647,0.06156,0.035682,0.500862,0.514161,0.281407,2.567022,0,41.18833,-1.840567,125,0.615861,6.758647,-0.002384,0.000003,5.9968,calm
0.044835,0.007959,2.346194,-0.228409,23.01681,-3.832619,-6.21026,-2.738242,-2.814297,0.010284,0.15366,0.046535,0.054225,0.026984,0.587928,0.624058,0.01978,2.245865,40,25.83505,-1.12355,1353,0.789283,4.790085,-0.003069,-0.000004,4.732369,calm
0.033727,0.005632,-0.427235,-1.226309,21.56439,3.208753,-5.914504,-3.363493,-7.1316,0.00726,0.376286,0.027948,0.027689,0.036132,0.573301,0.584388,-0.327963,2.627621,45,29.00885,-0.687274,1550,0.69733,6.716041,-0.00681,0.000008,4.415085,calm
0.055832,0.005661,-4.736881,-1.770074,15.34742,2.574877,-0.682932,-5.496848,1.245963,0.005445,0.602541,0.050849,0.050963,0.065116,0.438781,0.426683,0.336438,2.002633,0,54.10303,-0.637908,827,0.694761,4.901769,-0.001519,-0.000001,4.045785,calm
0.108319,0.015069,-2.290895,-0.504863,16.19994,0.969563,-8.472617,-3.405471,-1.72891,0.00484,0.370841,0.040513,0.044736,0.031263,0.414969,0.411515,0.555458,2.782046,6,27.89436,-0.350315,2904,0.948995,3.686191,0.000809,-0.000003,3.63691,calm
0.068805,0.016083,7.208194,-1.027809,17.12314,-1.054506,-1.472371,3.994924,-0.351135,0.00726,0.149425,0.027901,0.02409,0.017324,0.529266,0.476514,0.600342,2.505838,0,36.50212,-0.431628,2567,0.50825,5.179547,0.002372,-0.000001,4.519556,calm
0.255948,0.091663,-12.92247,-0.148733,8.075908,-2.390993,-0.981082,1.524603,0.584561,0.034483,0.37931,0.146825,0.134064,0.052723,0.285291,0.21813,1.445871,5.564684,0,14.14064,0.016485,719,0.603451,3.326576,-0.000342,0.000002,2.878204,notcalm
0.051483,0.016492,-12.21829,0.247557,9.593239,-6.097003,4.136394,4.345325,-1.597025,0.020569,0.332728,0.125844,0.127004,0.047252,0.395871,0.425107,0.698392,2.50717,0,7.607391,-0.322115,1545,0.557492,3.391128,0.000496,0.000002,3.613421,notcalm
0.080603,0.016759,-8.550108,-0.418701,15.3907,-5.043816,6.727375,2.346039,0.119095,0.003025,0.634604,0.065571,0.076867,0.061375,0.324138,0.359288,1.531315,5.382232,6,10.21797,-0.651906,1050,1.83903,5.047363,0.001213,0.000011,3.265894,notcalm
0.033454,0.004549,-6.432794,-0.731394,23.55723,7.174468,-2.78686,-0.933909,-0.033618,0.003025,0.373866,0.043845,0.044311,0.042834,0.361752,0.314703,1.053524,3.522181,0,9.825665,-0.311551,83,0.883996,4.826475,0.001844,-0.000005,3.893094,notcalm
0.084494,0.034977,-10.25116,-0.601349,10.66743,-1.696051,-2.511733,-1.936429,-0.300603,0.021779,0.30974,0.099316,0.104181,0.04495,0.325393,0.301379,1.382119,4.144466,0,4.367746,-0.633998,1808,0.871007,3.51639,-0.000484,-0.000003,3.102409,notcalm
0.094084,0.031638,-7.84274,-0.119477,5.643244,-3.842684,5.424692,-2.569742,-4.326362,0.013914,0.212946,0.082259,0.085047,0.024739,0.373234,0.313887,0.770243,3.295622,0,9.648346,-1.177376,1535,0.552087,3.210197,0.000586,-0.00001,3.308396,notcalm
0.054858,0.006366,-5.582407,-1.928311,14.00071,-2.047504,-9.686097,-8.36412,-8.171604,0.018754,0.644283,0.062689,0.063922,0.072116,0.433306,0.407077,0.365293,2.330433,0,13.21353,0.25306,2090,0.921651,4.629048,0.001005,-0.000005,3.665199,notcalm
0.030633,0.008854,-3.785745,0.295641,23.28132,2.446285,1.611525,1.571085,2.593338,0.00484,0.205687,0.045828,0.044742,0.025898,0.413823,0.39135,0.720755,2.551931,0,5.413425,-0.818691,149,1.36063,4.338383,0.001357,0.000004,3.639921,notcalm
0.127054,0.050174,-11.89692,-0.287168,26.99235,-3.954368,0.322761,1.404588,-1.978028,0.010284,0.418633,0.10375,0.119502,0.055401,0.373004,0.367574,0.875997,2.670632,0,5.730287,-0.056643,2392,0.794017,3.950277,-0.001233,0.000001,3.691186,notcalm
0.127054,0.050174,-11.89692,-0.287168,26.99235,-3.954368,0.322761,1.404588,-1.978028,0.010284,0.418633,0.10375,0.119502,0.055401,0.373004,0.367574,0.875997,2.670632,0,5.730287,-0.056643,2392,0.794017,3.950277,-0.001233,0.000001,3.691186,notcalm
0.061749,0.011484,-5.88091,-1.282889,14.28995,-5.597293,-9.905131,-11.37494,-6.557411,0.015124,0.519056,0.074135,0.059,0.066308,0.405585,0.45758,0.370564,2.350489,0,13.70966,-0.365962,1376,0.703159,4.557985,-0.005728,0.000008,3.566863,notcalm
0.076605,0.025764,-10.05431,0.101704,13.26781,-4.655708,2.514264,-0.895821,1.836246,0.005445,0.403509,0.095177,0.088663,0.050296,0.399416,0.362479,0.652554,2.73014,11,7.701565,-0.515805,2615,1.457871,4.041114,0.003422,0.000001,3.09188,notcalm
0.101628,0.024089,-8.042363,-0.154022,12.57282,-0.10008,4.48724,1.543498,-1.830677,0.00484,0.209921,0.041674,0.038258,0.030982,0.309432,0.334205,1.06839,3.682935,0,7.073673,-1.081245,77,0.553649,4.08817,-0.000449,0.000001,3.440972,notcalm
0.051497,0.017388,-11.12364,-1.022955,8.972016,-0.71524,-2.305754,0.994961,1.662067,0.019359,0.445856,0.113348,0.12115,0.057735,0.350129,0.317834,1.001464,5.127312,0,9.614501,-0.285623,1137,0.9175,5.01966,-0.000429,0,4.294566,notcalm
0.051497,0.017388,-11.12364,-1.022955,8.972016,-0.71524,-2.305754,0.994961,1.662067,0.019359,0.445856,0.113348,0.12115,0.057735,0.350129,0.317834,1.001464,5.127312,0,9.614501,-0.285623,1137,0.9175,5.01966,-0.000429,0,4.294566,notcalm
0.121476,0.024063,-7.124928,-0.620507,15.11013,-0.272589,1.627097,-1.772424,-0.868482,0.00726,0.369631,0.062,0.056478,0.044396,0.353552,0.346081,0.865917,2.762452,0,9.088211,-0.856149,607,0.663177,3.941046,-0.000987,-0.000002,3.247163,notcalm
0.190298,0.02961,-16.9885,0.31245,12.79987,-4.386868,-3.759002,4.497272,1.55286,0.008469,0.627949,0.17952,0.185542,0.119323,0.304774,0.299081,1.9823,7.147069,0,11.48214,-0.499963,2341,1.653546,4.372241,-0.005584,-0.00001,4.070429,notcalm
0.190298,0.02961,-16.9885,0.31245,12.79987,-4.386868,-3.759002,4.497272,1.55286,0.008469,0.627949,0.17952,0.185542,0.119323,0.304774,0.299081,1.9823,7.147069,0,11.48214,-0.499963,2341,1.653546,4.372241,-0.005584,-0.00001,4.070429,notcalm
0.159864,0.036587,-3.472583,-0.53382,7.314303,-10.30414,2.787932,1.619357,5.311884,0.00363,0.383545,0.073706,0.096514,0.051117,0.510211,0.549703,0.532354,2.138205,6,8.837318,-0.66226,2454,0.574955,4.233267,-0.002239,0.000001,6.947362,notcalm
0.113909,0.03146,-11.62909,-0.30485,15.50779,-1.003475,-3.827424,-2.891598,-2.163012,0.025408,0.38778,0.108987,0.116035,0.051094,0.333218,0.338672,0.867252,2.870445,0,7.43292,-0.48119,407,0.613737,3.940802,-0.002173,0.000003,3.774147,notcalm
0.113909,0.03146,-11.62909,-0.30485,15.50779,-1.003475,-3.827424,-2.891598,-2.163012,0.025408,0.38778,0.108987,0.116035,0.051094,0.333218,0.338672,0.867252,2.870445,0,7.43292,-0.48119,407,0.613737,3.940802,-0.002173,0.000003,3.774147,notcalm
0.109411,0.031741,-8.704226,-0.443032,10.66995,-7.228828,-2.223431,3.10317,0.485547,0.008469,0.45614,0.103506,0.124592,0.055549,0.571503,0.578732,-0.304303,1.794087,0,10.13978,-0.876089,1310,0.728883,3.846857,0.002838,0.000003,3.188254,notcalm
0.109411,0.031741,-8.704226,-0.443032,10.66995,-7.228828,-2.223431,3.10317,0.485547,0.008469,0.45614,0.103506,0.124592,0.055549,0.571503,0.578732,-0.304303,1.794087,0,10.13978,-0.876089,1310,0.728883,3.846857,0.002838,0.000003,3.188254,notcalm
0.109411,0.031741,-8.704226,-0.443032,10.66995,-7.228828,-2.223431,3.10317,0.485547,0.008469,0.45614,0.103506,0.124592,0.055549,0.571503,0.578732,-0.304303,1.794087,0,10.13978,-0.876089,1310,0.728883,3.846857,0.002838,0.000003,3.188254,notcalm
0.011528,0.004884,-0.417096,1.523801,11.84372,-8.822045,3.75684,0.468876,0.350183,0.012704,0.130067,0.044563,0.061233,0.016262,0.464849,0.276923,0.727653,2.483303,0,7.880706,-1.208194,2637,0.593571,3.338562,-0.003452,-0.000009,3.410606,notcalm
0.039803,0.011678,-1.991752,0.043976,14.05496,-3.608697,-13.3758,-7.533035,-8.637985,0.015729,0.130672,0.044799,0.050271,0.017673,0.5578,0.544447,-0.13602,2.129837,38,25.43093,-2.051425,912,0.530137,4.795898,-0.000029,0.000004,4.378015,notcalm
0.073575,0.009581,0.897068,0.227192,21.53153,-5.812531,-5.886425,-7.411995,2.151095,0.010284,0.369631,0.047891,0.059067,0.028922,0.491348,0.531917,0.050167,2.404002,0,62.28035,-1.118949,2580,0.554854,7.681006,-0.003968,-0.000004,5.584987,notcalm
0.149883,0.069776,-11.5529,-0.10979,7.495764,-2.94243,-2.950641,-1.015192,-2.724135,0.019359,0.248034,0.106392,0.109528,0.036499,0.315933,0.290386,1.181849,3.905142,0,5.05984,-0.609579,813,0.79776,3.604678,0.00092,-0.000001,3.217604,notcalm
0.038104,0.004999,4.288026,-0.267816,20.01737,-4.812574,-7.803182,-2.316889,-4.879733,0.009074,0.581367,0.043489,0.040419,0.047214,0.540602,0.529211,0.635494,2.736387,113,35.73103,-0.941014,1447,0.730346,6.002146,-0.000616,-0.000011,4.934494,notcalm
0.038104,0.004999,4.288026,-0.267816,20.01737,-4.812574,-7.803182,-2.316889,-4.879733,0.009074,0.581367,0.043489,0.040419,0.047214,0.540602,0.529211,0.635494,2.736387,113,35.73103,-0.941014,1447,0.730346,6.002146,-0.000616,-0.000011,4.934494,notcalm
0.133092,0.028971,-9.654689,-0.665231,13.25679,-1.574112,-3.790313,-1.409307,-0.136182,0.00726,0.472474,0.093854,0.082698,0.063147,0.360343,0.380847,0.744106,3.088049,0,13.64847,-0.64218,2591,0.698605,5.855709,-0.001308,0.000002,3.623544,notcalm
0.047511,0.012799,-13.18362,0.044771,19.59536,-3.275273,0.741433,1.306972,-2.371738,0.007864,0.549909,0.116077,0.121917,0.056648,0.345844,0.362586,1.100379,3.316801,5,11.89679,-0.040602,910,1.536802,3.850559,-0.002335,-0.000001,3.514037,notcalm
0.085885,0.019063,-1.659672,-0.488514,13.8729,-1.244572,-3.428457,6.941141,-1.936558,0.00726,0.335753,0.042,0.037621,0.022678,0.469242,0.507573,0.085551,2.458789,6,22.34584,-1.068244,2390,0.437243,4.040557,-0.00053,-0.000004,3.660449,notcalm
0.085885,0.019063,-1.659672,-0.488514,13.8729,-1.244572,-3.428457,6.941141,-1.936558,0.00726,0.335753,0.042,0.037621,0.022678,0.469242,0.507573,0.085551,2.458789,6,22.34584,-1.068244,2390,0.437243,4.040557,-0.00053,-0.000004,3.660449,notcalm
0.061317,0.013349,-8.382837,-0.35082,17.22305,-5.107969,2.337205,-1.641004,-2.533649,0.014519,0.454326,0.090935,0.102028,0.048301,0.444102,0.443409,0.364159,2.270373,0,11.60483,-0.102288,2643,1.083323,5.244724,0.000105,-0.000004,3.262722,notcalm
0.106575,0.015088,3.182852,-0.900219,14.12788,-6.982772,-3.525659,4.523158,-0.395349,0.005445,0.327889,0.046779,0.039654,0.029085,0.486899,0.512458,0.253875,2.581237,43,34.45109,-1.323041,1953,0.75224,4.768341,-0.00349,0.000004,4.232061,notcalm
0.106575,0.015088,3.182852,-0.900219,14.12788,-6.982772,-3.525659,4.523158,-0.395349,0.005445,0.327889,0.046779,0.039654,0.029085,0.486899,0.512458,0.253875,2.581237,43,34.45109,-1.323041,1953,0.75224,4.768341,-0.00349,0.000004,4.232061,notcalm
0.062659,0.015403,-5.357898,-0.398953,8.733707,-6.131784,-5.305144,-1.27618,-0.388505,0.006655,0.301875,0.079103,0.078141,0.040399,0.525486,0.458123,0.053122,1.770865,0,9.90955,0.162723,394,1.108345,4.319535,0.001404,-0.000002,3.320916,notcalm
0.062659,0.015403,-5.357898,-0.398953,8.733707,-6.131784,-5.305144,-1.27618,-0.388505,0.006655,0.301875,0.079103,0.078141,0.040399,0.525486,0.458123,0.053122,1.770865,0,9.90955,0.162723,394,1.108345,4.319535,0.001404,-0.000002,3.320916,notcalm
0.062659,0.015403,-5.357898,-0.398953,8.733707,-6.131784,-5.305144,-1.27618,-0.388505,0.006655,0.301875,0.079103,0.078141,0.040399,0.525486,0.458123,0.053122,1.770865,0,9.90955,0.162723,394,1.108345,4.319535,0.001404,-0.000002,3.320916,notcalm
0.035481,0.011249,-3.685483,0.126204,12.52931,-12.52684,-6.630179,-8.960013,0.512572,0.011494,0.347852,0.074283,0.074886,0.041401,0.527105,0.480806,-0.021669,1.855528,0,13.0625,-1.167685,2857,0.7851,3.918703,0.002575,0.000003,3.323016,notcalm
0.035481,0.011249,-3.685483,0.126204,12.52931,-12.52684,-6.630179,-8.960013,0.512572,0.011494,0.347852,0.074283,0.074886,0.041401,0.527105,0.480806,-0.021669,1.855528,0,13.0625,-1.167685,2857,0.7851,3.918703,0.002575,0.000003,3.323016,notcalm
0.028409,0.012073,-2.808384,-0.331355,3.697644,-5.061733,-5.590195,3.117852,2.405967,0.010284,0.117362,0.057253,0.051056,0.020999,0.423841,0.411281,0.561663,3.16194,0,10.54566,-2.445595,826,0.412378,3.688064,-0.000458,-0.000005,3.250888,notcalm
0.131685,0.044718,-9.767341,0.769805,17.14507,-2.881164,-2.278229,0.079547,6.155576,0.003025,0.524501,0.093483,0.123553,0.058536,0.384929,0.368297,0.833117,3.535756,11,7.842689,-0.931942,2306,0.954784,4.562365,-0.002258,0.000003,3.251579,notcalm
0.131685,0.044718,-9.767341,0.769805,17.14507,-2.881164,-2.278229,0.079547,6.155576,0.003025,0.524501,0.093483,0.123553,0.058536,0.384929,0.368297,0.833117,3.535756,11,7.842689,-0.931942,2306,0.954784,4.562365,-0.002258,0.000003,3.251579,notcalm
0.070189,0.009507,0.799196,-1.388826,14.18401,-4.624796,-4.139761,-5.226615,-1.790687,0.015729,0.495463,0.062591,0.039871,0.068634,0.448049,0.321052,0.903043,3.377253,0,29.94273,-0.517153,982,0.499521,4.92395,0.002344,-0.000001,5.601206,notcalm
0.139425,0.041549,-12.36314,-0.16441,18.19468,-4.654275,-3.789233,-0.959319,0.126854,0.00363,0.630974,0.108092,0.115329,0.088071,0.416746,0.400207,0.486211,2.135706,0,8.971683,0.345162,723,2.495477,4.144052,-0.003181,0.000001,3.254849,notcalm
0.028685,0.005744,2.713221,-1.305296,13.06688,-6.700217,-5.735852,-1.109134,-2.246144,0.009074,0.453116,0.042503,0.039487,0.036946,0.599635,0.64475,0.203012,2.00489,6,18.90125,-1.168525,2464,0.606104,5.366106,-0.002144,-0.000001,4.474384,notcalm
0.028685,0.005744,2.713221,-1.305296,13.06688,-6.700217,-5.735852,-1.109134,-2.246144,0.009074,0.453116,0.042503,0.039487,0.036946,0.599635,0.64475,0.203012,2.00489,6,18.90125,-1.168525,2464,0.606104,5.366106,-0.002144,-0.000001,4.474384,notcalm
0.116346,0.039638,-15.99706,-0.037256,16.56755,3.454322,1.498476,0.584271,-2.265516,0.005445,0.449486,0.128987,0.144034,0.090059,0.316827,0.276503,1.334529,4.169594,0,4.503702,-0.777304,2116,1.565569,3.671573,0.004915,0,3.673687,notcalm
0.116346,0.039638,-15.99706,-0.037256,16.56755,3.454322,1.498476,0.584271,-2.265516,0.005445,0.449486,0.128987,0.144034,0.090059,0.316827,0.276503,1.334529,4.169594,0,4.503702,-0.777304,2116,1.565569,3.671573,0.004915,0,3.673687,notcalm
0.170374,0.032955,-5.392501,-0.019104,9.690044,-5.926449,-1.255183,-6.130008,2.663829,0.00363,0.203267,0.067931,0.060242,0.031819,0.546607,0.524697,-0.035943,1.837006,0,5.209569,-0.399609,802,0.800535,5.391826,0.002045,0.000001,3.580479,notcalm
0.170374,0.032955,-5.392501,-0.019104,9.690044,-5.926449,-1.255183,-6.130008,2.663829,0.00363,0.203267,0.067931,0.060242,0.031819,0.546607,0.524697,-0.035943,1.837006,0,5.209569,-0.399609,802,0.800535,5.391826,0.002045,0.000001,3.580479,notcalm
0.091021,0.030567,-6.80242,-0.14212,8.262622,-2.83812,2.543256,-5.95031,-2.507478,0.007864,0.221416,0.065831,0.052097,0.028446,0.387646,0.414753,0.86892,2.949086,0,8.648635,-0.627002,759,0.599958,3.612345,-0.000524,0.000011,3.362071,notcalm
0.231059,0.070591,-15.40591,-0.653335,7.708204,-7.525606,-1.852753,-5.278089,-4.19911,0.046582,0.489413,0.176762,0.170038,0.057101,0.333768,0.325874,1.123138,3.882336,0,10.48514,-0.09465,1003,1.134164,4.021398,0.002636,0.000001,3.136416,notcalm
0.231059,0.070591,-15.40591,-0.653335,7.708204,-7.525606,-1.852753,-5.278089,-4.19911,0.046582,0.489413,0.176762,0.170038,0.057101,0.333768,0.325874,1.123138,3.882336,0,10.48514,-0.09465,1003,1.134164,4.021398,0.002636,0.000001,3.136416,notcalm
0.112469,0.02154,-14.0686,0.420203,27.27053,9.586528,3.579168,10.49406,2.022103,0,0.54265,0.089251,0.053313,0.09341,0.333749,0.388774,0.979654,3.158489,0,6.553602,-1.159217,1178,1.380701,7.786923,-0.006311,-0.000012,4.084258,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,-0.944959,-1.311582,0.005445,0.359347,0.062233,0.068538,0.048388,0.307083,0.299534,1.098742,3.383318,0,8.532394,-0.756835,2528,0.938519,3.298012,0.001126,0.000003,3.333896,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,-0.944959,-1.311582,0.005445,0.359347,0.062233,0.068538,0.048388,0.307083,0.299534,1.098742,3.383318,0,8.532394,-0.756835,2528,0.938519,3.298012,0.001126,0.000003,3.333896,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,-0.944959,-1.311582,0.005445,0.359347,0.062233,0.068538,0.048388,0.307083,0.299534,1.098742,3.383318,0,8.532394,-0.756835,2528,0.938519,3.298012,0.001126,0.000003,3.333896,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,-0.944959,-1.311582,0.005445,0.359347,0.062233,0.068538,0.048388,0.307083,0.299534,1.098742,3.383318,0,8.532394,-0.756835,2528,0.938519,3.298012,0.001126,0.000003,3.333896,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,-0.944959,-1.311582,0.005445,0.359347,0.062233,0.068538,0.048388,0.307083,0.299534,1.098742,3.383318,0,8.532394,-0.756835,2528,0.938519,3.298012,0.001126,0.000003,3.333896,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,-0.944959,-1.311582,0.005445,0.359347,0.062233,0.068538,0.048388,0.307083,0.299534,1.098742,3.383318,0,8.532394,-0.756835,2528,0.938519,3.298012,0.001126,0.000003,3.333896,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,-0.944959,-1.311582,0.005445,0.359347,0.062233,0.068538,0.048388,0.307083,0.299534,1.098742,3.383318,0,8.532394,-0.756835,2528,0.938519,3.298012,0.001126,0.000003,3.333896,notcalm
0.143163,0.029753,-9.716957,-0.64197,11.60841,-5.099049,-1.526235,-2.781903,0.841233,0.016334,0.488808,0.098989,0.098068,0.034414,0.422888,0.362295,0.660594,3.332461,0,6.670475,-0.438248,1009,0.596976,3.003825,0.000134,-0.000001,2.856581,notcalm
0.043374,0.010302,4.432969,-0.452759,21.09854,1.405257,-12.75373,-4.667201,-6.504047,0.00726,0.140351,0.036754,0.036772,0.015372,0.717417,0.728074,-0.534302,2.351699,38,33.93836,-1.110915,2654,0.758232,6.824306,-0.000645,-0.000013,4.894442,notcalm
0.090137,0.018847,-2.798935,0.220319,18.4383,2.284823,-0.270272,-4.208656,-0.668482,0.011494,0.288566,0.049679,0.05151,0.02643,0.338666,0.344659,0.582723,2.994812,0,20.60152,-1.353978,583,0.478245,3.495555,0.003123,0.000001,3.750448,notcalm
0.010183,0.002024,-3.600552,-0.686626,17.09432,3.887139,3.105384,1.377209,-2.380203,0.00605,0.206292,0.038034,0.03254,0.024644,0.43748,0.423424,0.562204,2.353878,0,13.68819,-0.799275,1512,0.440015,4.079062,0.000759,-0.000006,3.183657,notcalm
0.159633,0.024945,-6.846807,-0.338693,24.816,-1.134591,0.731053,5.073707,-0.810545,0.00363,0.323049,0.052381,0.056918,0.05795,0.558594,0.595151,0.001894,2.015773,0,19.48084,-0.919522,2500,1.885929,4.777441,-0.0017,-0.000001,4.30486,notcalm
0.134813,0.022382,-5.275951,-0.606653,18.44498,-3.912263,-0.966381,-1.403667,-6.994676,0.00726,0.508167,0.068856,0.065001,0.071079,0.407359,0.416825,0.679836,2.724025,0,9.825472,-0.024149,2237,1.152475,4.521748,-0.001217,-0.000006,4.977565,notcalm
0.151013,0.045059,-10.70084,-0.729208,12.96581,2.267327,0.804243,1.130388,-1.035494,0.004235,0.350877,0.084664,0.099657,0.062567,0.279188,0.276217,1.460042,5.105644,0,3.791842,0.009645,8,0.794122,4.798317,0.00007,-0.000002,3.821039,notcalm
0.082682,0.016046,-1.297963,-0.516776,20.45997,-5.088239,-3.316171,-3.509441,-1.641501,0.005445,0.264368,0.035872,0.043348,0.029842,0.41329,0.393188,0.328071,2.500498,0,13.9995,-1.189815,1023,1.18798,6.427818,-0.002347,0.000002,3.748751,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-3.597516,-0.757229,0.016939,0.502722,0.071057,0.066165,0.036819,0.594247,0.657656,-0.065852,2.339621,11,16.76021,-0.649222,389,0.652769,3.471242,0.00127,0,3.711874,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-3.597516,-0.757229,0.016939,0.502722,0.071057,0.066165,0.036819,0.594247,0.657656,-0.065852,2.339621,11,16.76021,-0.649222,389,0.652769,3.471242,0.00127,0,3.711874,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-3.597516,-0.757229,0.016939,0.502722,0.071057,0.066165,0.036819,0.594247,0.657656,-0.065852,2.339621,11,16.76021,-0.649222,389,0.652769,3.471242,0.00127,0,3.711874,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-3.597516,-0.757229,0.016939,0.502722,0.071057,0.066165,0.036819,0.594247,0.657656,-0.065852,2.339621,11,16.76021,-0.649222,389,0.652769,3.471242,0.00127,0,3.711874,notcalm
