@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute pcm_RMSenergy_sma_amean numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[9]_amean numeric
@attribute mfcc_sma[11]_amean numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc1 numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_linregerrQ numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute voiceProb_sma_skewness numeric
@attribute voiceProb_sma_kurtosis numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_minPos numeric
@attribute mfcc_sma_de[4]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute pcm_zcr_sma_de_linregc2 numeric
@attribute F0_sma_de_maxPos numeric
@attribute output {calm,notcalm}

@data
0.028685,0.005744,2.713221,-1.305296,13.06688,-6.700217,-5.735852,-6.028913,-2.246144,0.453116,0.042503,0.000002,0.039487,0.001362,5.844844,0.64475,0.203012,2.00489,18.90125,-1.168525,2464,0.606104,5.366106,5.715618,-0.002144,-0.000001,4.474384,0.744418,0.00002,1369,notcalm
0.028685,0.005744,2.713221,-1.305296,13.06688,-6.700217,-5.735852,-6.028913,-2.246144,0.453116,0.042503,0.000002,0.039487,0.001362,5.844844,0.64475,0.203012,2.00489,18.90125,-1.168525,2464,0.606104,5.366106,5.715618,-0.002144,-0.000001,4.474384,0.744418,0.00002,1369,notcalm
0.116346,0.039638,-15.99706,-0.037256,16.56755,3.454322,1.498476,0.599375,-2.265516,0.449486,0.128987,-0.00001,0.144034,0.008035,0.834312,0.276503,1.334529,4.169594,4.503702,-0.777304,2116,1.565569,3.671573,3.565442,0.004915,0,3.673687,1.399209,-0.000054,180,notcalm
0.116346,0.039638,-15.99706,-0.037256,16.56755,3.454322,1.498476,0.599375,-2.265516,0.449486,0.128987,-0.00001,0.144034,0.008035,0.834312,0.276503,1.334529,4.169594,4.503702,-0.777304,2116,1.565569,3.671573,3.565442,0.004915,0,3.673687,1.399209,-0.000054,180,notcalm
0.170374,0.032955,-5.392501,-0.019104,9.690044,-5.926449,-1.255183,4.128109,2.663829,0.203267,0.067931,0.000005,0.060242,0.000993,0.510519,0.524697,-0.035943,1.837006,5.209569,-0.399609,802,0.800535,5.391826,5.195427,0.002045,0.000001,3.580479,1.007267,0.000021,2,notcalm
0.170374,0.032955,-5.392501,-0.019104,9.690044,-5.926449,-1.255183,4.128109,2.663829,0.203267,0.067931,0.000005,0.060242,0.000993,0.510519,0.524697,-0.035943,1.837006,5.209569,-0.399609,802,0.800535,5.391826,5.195427,0.002045,0.000001,3.580479,1.007267,0.000021,2,notcalm
0.231059,0.070591,-15.40591,-0.653335,7.708204,-7.525606,-1.852753,-1.088378,-4.19911,0.489413,0.176762,0.000005,0.170038,0.003245,1.726023,0.325874,1.123138,3.882336,10.48514,-0.09465,1003,1.134164,4.021398,3.942258,0.002636,0.000001,3.136416,1.263615,0.000018,2444,notcalm
0.112469,0.02154,-14.0686,0.420203,27.27053,9.586528,3.579168,4.685292,2.022103,0.54265,0.089251,0.000024,0.053313,0.008295,1.70185,0.388774,0.979654,3.158489,6.553602,-1.159217,1178,1.380701,7.786923,3.664487,-0.006311,-0.000012,4.084258,1.205701,0.000016,40,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,0.134917,-1.311582,0.359347,0.062233,-0.000004,0.068538,0.002328,2.278961,0.299534,1.098742,3.383318,8.532394,-0.756835,2528,0.938519,3.298012,3.230665,0.001126,0.000003,3.333896,1.23258,0.000021,49,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,0.134917,-1.311582,0.359347,0.062233,-0.000004,0.068538,0.002328,2.278961,0.299534,1.098742,3.383318,8.532394,-0.756835,2528,0.938519,3.298012,3.230665,0.001126,0.000003,3.333896,1.23258,0.000021,49,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,0.134917,-1.311582,0.359347,0.062233,-0.000004,0.068538,0.002328,2.278961,0.299534,1.098742,3.383318,8.532394,-0.756835,2528,0.938519,3.298012,3.230665,0.001126,0.000003,3.333896,1.23258,0.000021,49,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,0.134917,-1.311582,0.359347,0.062233,-0.000004,0.068538,0.002328,2.278961,0.299534,1.098742,3.383318,8.532394,-0.756835,2528,0.938519,3.298012,3.230665,0.001126,0.000003,3.333896,1.23258,0.000021,49,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,0.134917,-1.311582,0.359347,0.062233,-0.000004,0.068538,0.002328,2.278961,0.299534,1.098742,3.383318,8.532394,-0.756835,2528,0.938519,3.298012,3.230665,0.001126,0.000003,3.333896,1.23258,0.000021,49,notcalm
0.169628,0.038313,-7.815619,-0.471586,15.15566,-2.33806,1.494081,0.134917,-1.311582,0.359347,0.062233,-0.000004,0.068538,0.002328,2.278961,0.299534,1.098742,3.383318,8.532394,-0.756835,2528,0.938519,3.298012,3.230665,0.001126,0.000003,3.333896,1.23258,0.000021,49,notcalm
0.143163,0.029753,-9.716957,-0.64197,11.60841,-5.099049,-1.526235,-0.922767,0.841233,0.488808,0.098989,0.000001,0.098068,0.001184,4.621037,0.362295,0.660594,3.332461,6.670475,-0.438248,1009,0.596976,3.003825,3.181013,0.000134,-0.000001,2.856581,0.825582,-0.000027,1169,notcalm
0.043374,0.010302,4.432969,-0.452759,21.09854,1.405257,-12.75373,-14.1003,-6.504047,0.140351,0.036754,0,0.036772,0.000236,1.334453,0.728074,-0.534302,2.351699,33.93836,-1.110915,2654,0.758232,6.824306,6.402995,-0.000645,-0.000013,4.894442,0.92265,-0.000008,546,notcalm
0.090137,0.018847,-2.798935,0.220319,18.4383,2.284823,-0.270272,0.571411,-0.668482,0.288566,0.049679,-0.000001,0.05151,0.000697,3.342165,0.344659,0.582723,2.994812,20.60152,-1.353978,583,0.478245,3.495555,3.714645,0.003123,0.000001,3.750448,0.865136,0.000018,391,notcalm
0.010183,0.002024,-3.600552,-0.686626,17.09432,3.887139,3.105384,2.857942,-2.380203,0.206292,0.038034,0.000004,0.03254,0.000597,1.52256,0.423424,0.562204,2.353878,13.68819,-0.799275,1512,0.440015,4.079062,4.522705,0.000759,-0.000006,3.183657,0.760219,0.00003,2221,notcalm
0.159633,0.024945,-6.846807,-0.338693,24.816,-1.134591,0.731053,1.240011,-0.810545,0.323049,0.052381,-0.000003,0.056918,0.003351,1.850478,0.595151,0.001894,2.015773,19.48084,-0.919522,2500,1.885929,4.777441,4.289638,-0.0017,-0.000001,4.30486,1.285999,0.000088,1382,notcalm
0.134813,0.022382,-5.275951,-0.606653,18.44498,-3.912263,-0.966381,-4.401868,-6.994676,0.508167,0.068856,0.000003,0.065001,0.005047,3.419798,0.416825,0.679836,2.724025,9.825472,-0.024149,2237,1.152475,4.521748,4.980823,-0.001217,-0.000006,4.977565,1.048154,0.000056,2664,notcalm
0.151013,0.045059,-10.70084,-0.729208,12.96581,2.267327,0.804243,-1.415532,-1.035494,0.350877,0.084664,-0.00001,0.099657,0.00384,1.304461,0.276217,1.460042,5.105644,3.791842,0.009645,8,0.794122,4.798317,4.380322,0.00007,-0.000002,3.821039,0.669546,-0.000082,686,notcalm
0.082682,0.016046,-1.297963,-0.516776,20.45997,-5.088239,-3.316171,-2.369008,-1.641501,0.264368,0.035872,-0.000005,0.043348,0.000872,2.523073,0.393188,0.328071,2.500498,13.9995,-1.189815,1023,1.18798,6.427818,4.81441,-0.002347,0.000002,3.748751,1.070326,0.00001,987,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-8.277854,-0.757229,0.502722,0.071057,0.000003,0.066165,0.001348,5.955969,0.657656,-0.065852,2.339621,16.76021,-0.649222,389,0.652769,3.471242,3.618884,0.00127,0,3.711874,1.382129,-0.000011,14,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-8.277854,-0.757229,0.502722,0.071057,0.000003,0.066165,0.001348,5.955969,0.657656,-0.065852,2.339621,16.76021,-0.649222,389,0.652769,3.471242,3.618884,0.00127,0,3.711874,1.382129,-0.000011,14,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-8.277854,-0.757229,0.502722,0.071057,0.000003,0.066165,0.001348,5.955969,0.657656,-0.065852,2.339621,16.76021,-0.649222,389,0.652769,3.471242,3.618884,0.00127,0,3.711874,1.382129,-0.000011,14,notcalm
0.081826,0.017368,-4.026798,-0.04065,11.6126,-8.796417,-5.401529,-8.277854,-0.757229,0.502722,0.071057,0.000003,0.066165,0.001348,5.955969,0.657656,-0.065852,2.339621,16.76021,-0.649222,389,0.652769,3.471242,3.618884,0.00127,0,3.711874,1.382129,-0.000011,14,notcalm
0.084807,0.019143,-4.080058,-0.622831,20.22732,0.924505,-16.20495,-4.445435,-1.550729,0.367211,0.063389,0.000014,0.042917,0.00117,2.647364,0.532037,-0.261978,2.212963,10.20271,-0.225362,677,0.631183,4.353764,5.688293,0.000076,0.000005,3.721465,1.243083,0.000003,2334,notcalm
0.084807,0.019143,-4.080058,-0.622831,20.22732,0.924505,-16.20495,-4.445435,-1.550729,0.367211,0.063389,0.000014,0.042917,0.00117,2.647364,0.532037,-0.261978,2.212963,10.20271,-0.225362,677,0.631183,4.353764,5.688293,0.000076,0.000005,3.721465,1.243083,0.000003,2334,notcalm
0.145094,0.027969,-6.620082,1.214047,6.854229,-5.216234,-1.321181,-1.110696,1.59822,0.322444,0.09602,0.000028,0.05412,0.003343,0.816314,0.432293,0.62964,2.227934,19.44403,0.008784,174,0.842458,4.126323,4.36879,-0.001528,0.000004,3.5537,1.333723,0.000114,1872,notcalm
0.145094,0.027969,-6.620082,1.214047,6.854229,-5.216234,-1.321181,-1.110696,1.59822,0.322444,0.09602,0.000028,0.05412,0.003343,0.816314,0.432293,0.62964,2.227934,19.44403,0.008784,174,0.842458,4.126323,4.36879,-0.001528,0.000004,3.5537,1.333723,0.000114,1872,notcalm
0.145094,0.027969,-6.620082,1.214047,6.854229,-5.216234,-1.321181,-1.110696,1.59822,0.322444,0.09602,0.000028,0.05412,0.003343,0.816314,0.432293,0.62964,2.227934,19.44403,0.008784,174,0.842458,4.126323,4.36879,-0.001528,0.000004,3.5537,1.333723,0.000114,1872,notcalm
0.141039,0.054273,-12.79559,0.265533,8.217223,-1.29902,2.058255,1.099821,-0.753045,0.272837,0.124504,0.000003,0.119812,0.001608,0.906105,0.333272,1.73159,6.007164,4.708027,-0.747648,2761,0.506037,3.198617,3.404397,0.002508,0.000005,3.093056,0.795302,0.000059,1027,notcalm
0.113995,0.026228,-4.567912,0.480528,11.10997,-3.762127,0.531397,-1.34711,-3.665116,0.361767,0.063602,0.000013,0.044074,0.002589,2.047323,0.354164,1.136953,5.073158,6.423999,-0.40206,1214,1.055578,4.33035,4.655246,0.001465,-0.000003,3.349419,0.948588,-0.000084,656,notcalm
0.113995,0.026228,-4.567912,0.480528,11.10997,-3.762127,0.531397,-1.34711,-3.665116,0.361767,0.063602,0.000013,0.044074,0.002589,2.047323,0.354164,1.136953,5.073158,6.423999,-0.40206,1214,1.055578,4.33035,4.655246,0.001465,-0.000003,3.349419,0.948588,-0.000084,656,notcalm
0.113995,0.026228,-4.567912,0.480528,11.10997,-3.762127,0.531397,-1.34711,-3.665116,0.361767,0.063602,0.000013,0.044074,0.002589,2.047323,0.354164,1.136953,5.073158,6.423999,-0.40206,1214,1.055578,4.33035,4.655246,0.001465,-0.000003,3.349419,0.948588,-0.000084,656,notcalm
0.073481,0.011515,-3.678426,-0.126624,13.52684,-9.785319,-1.337614,-6.040715,-8.129277,0.444041,0.073295,-0.000003,0.078182,0.002584,2.361179,0.666231,-0.471912,2.263855,21.52635,-1.169715,1414,0.788213,4.716595,4.943449,-0.002921,0.000006,4.018938,0.748529,0.000012,40,notcalm
0.11468,0.02592,-7.72305,-0.735116,8.834168,-2.97154,-6.42037,2.829945,-1.406212,0.37931,0.089168,0.000017,0.064462,0.002979,2.558436,0.460739,0.394884,3.240423,12.71409,3.692851,414,0.446596,3.091238,3.112129,-0.002771,0.000003,3.11466,1.027321,-0.000219,1100,notcalm
0.077999,0.012336,-12.34229,-0.088402,13.21287,2.560989,4.45166,-1.494762,1.789072,0.508167,0.106441,0.000008,0.094089,0.004216,1.858145,0.261795,1.879419,8.6079,17.78938,-0.978688,2548,0.525927,3.084739,3.074225,0.000295,0.000002,3.127106,0.862468,0.000091,1041,notcalm
0.130127,0.079765,-13.02716,0.303678,1.519266,-6.101532,-4.650776,-2.580262,-8.415074,0.197822,0.139159,-0.000004,0.145287,0.000756,0.328038,0.343628,1.117715,3.780106,5.159205,-0.301993,2211,0.639238,3.626222,3.40471,-0.002786,0.000002,3.469599,1.093658,0.000043,1966,notcalm
0.130127,0.079765,-13.02716,0.303678,1.519266,-6.101532,-4.650776,-2.580262,-8.415074,0.197822,0.139159,-0.000004,0.145287,0.000756,0.328038,0.343628,1.117715,3.780106,5.159205,-0.301993,2211,0.639238,3.626222,3.40471,-0.002786,0.000002,3.469599,1.093658,0.000043,1966,notcalm
0.199673,0.041921,-9.247083,-0.7116,12.95289,-0.127263,-0.960044,-3.160298,-1.474268,0.407744,0.085855,0.000003,0.080809,0.002182,3.330859,0.415754,1.349855,3.920747,11.8783,-0.631284,2210,0.805095,4.106064,3.376474,-0.002045,0.000003,3.048553,0.92724,0.000044,1557,notcalm
0.144363,0.057715,-10.95388,0.087045,10.11971,-2.988031,-8.072793,-2.734385,-2.408918,0.355717,0.108844,-0.000019,0.137962,0.001211,1.649316,0.465288,0.756694,2.257154,6.906126,-0.295954,178,0.599605,3.49041,3.544149,-0.002212,0.000005,3.570942,1.294518,-0.000037,2379,notcalm
0.133233,0.036224,-9.412554,-0.111615,8.232764,-13.18069,-5.371686,-3.099154,3.601862,0.294616,0.086911,0,0.087579,0.002806,0.858234,0.644,0.626549,1.90383,8.441195,-0.204393,870,1.083877,6.041681,4.00368,-0.003609,0.000005,4.155025,1.180976,0.000119,1435,notcalm
0.012083,0.003308,3.546244,-0.529614,15.79752,-12.35986,-12.61027,3.942238,1.79267,0.145191,0.036305,-0.000004,0.043004,0.000333,1.431736,0.370966,0.649167,2.859018,6.820233,-0.332159,1278,2.171965,3.391196,3.785141,0.001852,-0.000002,3.265363,2.814647,0.000018,1572,notcalm
0.029667,0.012289,-3.906639,0.862712,15.54996,0.567211,-6.220032,-7.001941,-6.791949,0.227465,0.059619,0.000019,0.031947,0.000436,0.812791,0.413532,0.13506,2.558548,18.84301,-2.336826,510,0.49515,3.206254,3.247263,0.000581,0.000007,3.362373,0.833414,0.000022,4,notcalm
0.083558,0.035312,-11.21871,0.137655,7.078798,-5.147027,-1.073725,-0.054728,-2.168988,0.342408,0.117914,0.000003,0.112725,0.0022,0.26879,0.41465,1.032837,3.427558,5.909258,-0.374013,1305,1.08265,3.61182,3.202842,-0.000752,0.000002,3.085363,1.228125,-0.000212,47,notcalm
0.083558,0.035312,-11.21871,0.137655,7.078798,-5.147027,-1.073725,-0.054728,-2.168988,0.342408,0.117914,0.000003,0.112725,0.0022,0.26879,0.41465,1.032837,3.427558,5.909258,-0.374013,1305,1.08265,3.61182,3.202842,-0.000752,0.000002,3.085363,1.228125,-0.000212,47,notcalm
0.083558,0.035312,-11.21871,0.137655,7.078798,-5.147027,-1.073725,-0.054728,-2.168988,0.342408,0.117914,0.000003,0.112725,0.0022,0.26879,0.41465,1.032837,3.427558,5.909258,-0.374013,1305,1.08265,3.61182,3.202842,-0.000752,0.000002,3.085363,1.228125,-0.000212,47,notcalm
0.092863,0.017448,-4.187963,-0.390422,22.43464,2.886302,-2.857268,-3.58676,-1.416626,0.38899,0.044084,-0.000004,0.050552,0.001424,3.405051,0.419886,0.770977,2.767176,14.97178,-1.327049,850,0.630468,4.419988,3.784242,-0.005946,-0.000003,4.371653,0.946649,0.000043,880,notcalm
0.092863,0.017448,-4.187963,-0.390422,22.43464,2.886302,-2.857268,-3.58676,-1.416626,0.38899,0.044084,-0.000004,0.050552,0.001424,3.405051,0.419886,0.770977,2.767176,14.97178,-1.327049,850,0.630468,4.419988,3.784242,-0.005946,-0.000003,4.371653,0.946649,0.000043,880,notcalm
0.092863,0.017448,-4.187963,-0.390422,22.43464,2.886302,-2.857268,-3.58676,-1.416626,0.38899,0.044084,-0.000004,0.050552,0.001424,3.405051,0.419886,0.770977,2.767176,14.97178,-1.327049,850,0.630468,4.419988,3.784242,-0.005946,-0.000003,4.371653,0.946649,0.000043,880,notcalm
0.137278,0.037251,-6.138776,-0.598956,15.93972,0.863889,-2.36342,-0.326717,-0.6273,0.339988,0.055475,-0.000005,0.063455,0.001811,2.088199,0.458382,0.634257,2.150373,6.340322,-0.755732,1976,1.549409,3.881817,4.489474,-0.001428,0,3.261796,1.039759,-0.000001,85,notcalm
0.044237,0.021029,-11.30452,0.169423,2.412942,-5.057063,-0.198178,-3.683064,-1.633764,0.200847,0.118942,0.000008,0.106415,0.001026,0.093279,0.223593,1.567172,6.010204,5.821193,-0.905672,726,0.455011,3.442684,3.208549,0.00325,-0.000002,3.545082,0.799312,0.000081,1337,notcalm
0.101841,0.036385,-6.865056,0.054925,8.990106,-8.056965,-2.077382,-3.088143,-2.734601,0.293406,0.088486,0.000003,0.084302,0.001351,1.093935,0.386769,0.758667,2.620514,5.598344,-0.426495,1712,0.609934,3.789093,4.778699,0.002107,-0.000005,3.21207,1.050593,0.000028,1531,notcalm
0.035177,0.006177,-3.854789,-0.47814,18.86611,0.440405,4.390043,8.99268,0.435639,0.127042,0.033478,-0.00001,0.048226,0.000522,0.997717,0.696952,0.07676,2.293897,59.10294,-2.226634,1195,0.454303,3.647702,4.121869,0.001126,0.000003,4.154691,0.6714,0.000013,338,notcalm
0.035177,0.006177,-3.854789,-0.47814,18.86611,0.440405,4.390043,8.99268,0.435639,0.127042,0.033478,-0.00001,0.048226,0.000522,0.997717,0.696952,0.07676,2.293897,59.10294,-2.226634,1195,0.454303,3.647702,4.121869,0.001126,0.000003,4.154691,0.6714,0.000013,338,notcalm
0.064027,0.018594,-3.044755,-0.222614,9.272115,-9.282354,-8.404214,-6.266757,-4.264578,0.257713,0.073836,0.000003,0.069236,0.000829,2.620175,0.575535,-0.219861,2.497054,6.620452,-0.663718,2484,1.169528,3.384777,4.017749,-0.004307,0.000009,3.904469,1.3643,0.000029,366,notcalm
0.064027,0.018594,-3.044755,-0.222614,9.272115,-9.282354,-8.404214,-6.266757,-4.264578,0.257713,0.073836,0.000003,0.069236,0.000829,2.620175,0.575535,-0.219861,2.497054,6.620452,-0.663718,2484,1.169528,3.384777,4.017749,-0.004307,0.000009,3.904469,1.3643,0.000029,366,notcalm
0.064027,0.018594,-3.044755,-0.222614,9.272115,-9.282354,-8.404214,-6.266757,-4.264578,0.257713,0.073836,0.000003,0.069236,0.000829,2.620175,0.575535,-0.219861,2.497054,6.620452,-0.663718,2484,1.169528,3.384777,4.017749,-0.004307,0.000009,3.904469,1.3643,0.000029,366,notcalm
0.040692,0.004577,-3.523473,-1.295549,9.292833,-9.346523,0.324577,-3.550901,-2.881906,0.478524,0.065294,-0.000008,0.076717,0.00236,3.843335,0.495525,0.330997,2.715446,31.12818,-0.559364,675,0.475897,3.484979,3.795058,0.001344,-0.000004,3.735319,0.791508,-0.000146,2274,notcalm
0.118576,0.025562,-9.526824,-0.722893,10.7317,-6.463698,1.294639,-1.570139,-2.706889,0.396854,0.114716,-0.000015,0.13669,0.003137,1.12058,0.558853,0.033228,1.973886,11.75066,-0.583638,231,1.021101,4.321916,4.09985,0.00045,-0.000005,3.140962,1.123136,0.000075,1235,notcalm
0.278266,0.062848,-7.758011,-0.313855,19.71096,-5.878402,3.090976,1.381402,0.039449,0.470659,0.088059,-0.000009,0.102141,0.002585,3.168343,0.551442,0.403805,1.884477,16.30302,-0.844811,819,0.800233,4.767416,4.795041,0.000405,0.000014,3.456503,0.993847,0.000101,290,notcalm
0.135809,0.021796,-7.501665,-0.452779,19.15238,3.904798,1.742522,1.708152,0.27985,0.635209,0.082015,0.000014,0.060895,0.004302,3.690217,0.437396,0.367823,2.002315,16.94658,-0.297036,850,0.946088,5.289209,4.273062,0.003021,-0.000007,3.393568,1.302325,0.000048,2039,notcalm
0.083572,0.015954,-2.399473,0.115883,22.57295,-0.807736,-6.3792,-10.54474,-5.191963,0.335148,0.054644,0.000001,0.052835,0.001241,3.212173,0.609549,-0.159996,2.139963,21.63421,-1.134009,1759,0.641184,6.370757,5.160441,0.001585,-0.000005,4.35306,0.776402,0.000019,574,notcalm
0.097592,0.027985,-13.88141,-0.433011,12.15634,-2.491874,1.088497,4.640176,5.511158,0.487598,0.110776,-0.000012,0.129327,0.004951,1.62133,0.432273,1.100443,3.623935,8.67712,0.237631,992,1.191159,4.555619,4.320871,0.003385,0.000004,3.710368,1.211167,0.00003,1026,notcalm
0.097592,0.027985,-13.88141,-0.433011,12.15634,-2.491874,1.088497,4.640176,5.511158,0.487598,0.110776,-0.000012,0.129327,0.004951,1.62133,0.432273,1.100443,3.623935,8.67712,0.237631,992,1.191159,4.555619,4.320871,0.003385,0.000004,3.710368,1.211167,0.00003,1026,notcalm
0.163738,0.029543,-8.770605,-0.622821,18.23774,-1.612127,-9.017657,-4.976881,-3.438184,0.586207,0.087389,-0.000004,0.093772,0.007792,2.940856,0.497924,0.384037,1.704639,10.41341,-0.386226,2006,1.522291,4.366305,3.967672,0.001055,-0.000003,3.433541,1.506431,0.000051,2609,notcalm
0.064515,0.014769,-8.328059,-0.019228,17.22541,3.98042,-0.825923,-2.196277,-1.888117,0.5366,0.082705,0.000017,0.057466,0.004125,2.334634,0.340351,1.048917,3.313589,4.936945,-0.911257,1350,0.946353,4.48747,3.757059,0.00064,0.000003,3.786977,1.081032,-0.000182,2751,notcalm
0.113798,0.026988,-7.827084,-0.499008,10.01962,-2.521246,2.941176,2.017031,2.185168,0.335753,0.083365,0.000005,0.07658,0.002352,1.671731,0.333976,0.925488,2.980512,9.712382,-0.332064,2196,0.552522,3.558602,3.920502,-0.00374,-0.000001,3.504035,0.828925,0.000006,290,notcalm
0.033688,0.010166,-0.761037,-0.376425,19.40886,3.354104,-4.715907,3.186143,0.913613,0.130672,0.031531,0.000002,0.028102,0.000124,1.135317,0.498734,0.288742,2.349056,23.98306,-0.699465,48,0.498182,4.700023,3.822006,0.002158,-0.000004,3.322508,0.710089,-0.000007,2782,notcalm
0.08534,0.009325,-2.475732,-0.870192,12.82479,-5.747127,-6.354668,-3.907656,-0.527824,0.475499,0.054765,0.000001,0.05379,0.001507,5.351587,0.431149,0.488335,1.958032,44.69355,-1.06944,1053,0.796645,4.360394,4.356623,-0.002296,-0.000002,3.53712,1.008377,0.000027,1016,notcalm
0.08534,0.009325,-2.475732,-0.870192,12.82479,-5.747127,-6.354668,-3.907656,-0.527824,0.475499,0.054765,0.000001,0.05379,0.001507,5.351587,0.431149,0.488335,1.958032,44.69355,-1.06944,1053,0.796645,4.360394,4.356623,-0.002296,-0.000002,3.53712,1.008377,0.000027,1016,notcalm
0.150631,0.031135,-6.673822,0.043057,12.84635,3.891909,-3.687983,1.804272,-3.960081,0.317604,0.061308,-0.000002,0.063889,0.001426,1.699958,0.321042,0.875723,3.150633,12.14746,-1.578741,946,0.599167,3.322785,3.04175,-0.002568,0.000003,3.056474,0.835974,0.000044,51,notcalm
0.150631,0.031135,-6.673822,0.043057,12.84635,3.891909,-3.687983,1.804272,-3.960081,0.317604,0.061308,-0.000002,0.063889,0.001426,1.699958,0.321042,0.875723,3.150633,12.14746,-1.578741,946,0.599167,3.322785,3.04175,-0.002568,0.000003,3.056474,0.835974,0.000044,51,notcalm
0.150631,0.031135,-6.673822,0.043057,12.84635,3.891909,-3.687983,1.804272,-3.960081,0.317604,0.061308,-0.000002,0.063889,0.001426,1.699958,0.321042,0.875723,3.150633,12.14746,-1.578741,946,0.599167,3.322785,3.04175,-0.002568,0.000003,3.056474,0.835974,0.000044,51,notcalm
0.144446,0.042149,-19.69665,0.27511,9.05928,-2.746531,8.876578,6.203187,2.460777,0.298246,0.08699,0.000004,0.080495,0.004547,0.884866,0.244664,1.578094,7.553297,6.606201,-0.835814,354,1.193808,5.031271,4.167168,0.001283,0,3.389335,0.93815,-0.000154,0,notcalm
0.157623,0.026055,-9.679444,-0.034281,4.933012,-6.936424,-10.89742,-1.099669,-1.884942,0.260738,0.084218,0.000006,0.074818,0.001549,1.062523,0.439698,0.6202,2.886293,8.763379,-0.862892,1071,0.889283,3.510836,3.295065,0.000085,-0.000003,3.702021,1.449954,0.000089,2015,notcalm
0.166621,0.019844,-8.554991,-0.933231,13.52163,0.304339,-7.9692,-4.457631,-0.825133,0.548094,0.089994,0.000013,0.069982,0.00537,3.356442,0.462529,0.555059,2.504761,15.12578,-0.807118,1404,0.403344,3.759888,4.014408,0.003067,-0.000003,3.782956,0.785721,0.00005,1806,notcalm
0.10604,0.032339,-12.40501,-0.422765,11.47209,-3.653695,2.545169,-0.235678,-3.260944,0.460375,0.124617,0.000008,0.112791,0.002204,1.812233,0.273627,1.117315,3.933505,8.235456,0.003815,606,0.972591,3.501199,3.461416,0.0012,0.000004,3.223021,1.08851,0.000039,330,notcalm
0.1062,0.017234,-2.432293,-0.437266,13.29126,-3.260363,-2.827458,-1.158403,-2.539329,0.215971,0.056606,-0.000003,0.061162,0.001266,1.840245,0.519366,0.076203,2.055891,13.5553,-0.952197,1909,0.591551,4.640999,6.727251,0.00483,-0.000009,4.626527,0.795817,-0.000049,449,notcalm
0.087613,0.040304,-8.697759,-0.19114,10.89345,-0.100046,-5.761473,-1.793592,-1.327395,0.327284,0.075961,-0.000007,0.085833,0.000875,2.022402,0.301308,1.282165,4.844726,6.236452,-0.555696,2478,0.824939,3.603248,3.635854,-0.002852,-0.000001,3.36577,1.004159,0.000014,1192,notcalm
0.106588,0.030618,-12.20509,0.753341,11.24392,-0.654957,-0.061834,-4.050331,-3.560438,0.309135,0.106398,0.000006,0.09714,0.001823,0.712308,0.287268,2.300659,7.976204,12.54245,-0.724253,882,0.448385,3.601092,3.903381,-0.001601,-0.000005,3.309439,0.731326,0.000108,410,notcalm
0.06982,0.027192,-6.590585,0.825904,3.839864,-10.24454,6.441652,0.757992,-1.966258,0.169994,0.082265,0.000005,0.075018,0.001091,-0.045961,0.469791,0.514898,2.298674,11.56148,-1.02756,1512,0.569637,3.594066,4.136261,-0.002865,-0.000003,3.35795,0.743672,-0.000042,477,notcalm
