@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_HighPeakAmp numeric

@data

0.062566,0.039049,0.085324,-45.997704,4.936876,0.318246,1.071,-0.152933,0.037415,0.000464,0.000476,1.481601,2.658277,6.777193,8.930616,0.45877,0.400461,0.42494,0.160937,0.609385,0.743728,1.371108,0.425742,1.914593,0.119207,0.121453,0.028163,0.046983,0.045379,0.583384,0.642815,0.284039,0.245347,0.411436,0.896653,0.098353,0.112935,0.028304,0.010816,0.454982,0.092325,0.085348,0.140968,0.167595,0.187315,0.038267,0.018421,0.028544,0.04633,0.107822,0.216534,57.91448
0.027892,0.020073,0.072022,-52.436874,7.521783,2.000048,1.463471,0.646515,0.396689,0.000579,0.000477,1.541348,2.538475,6.006541,8.034552,0.533589,0.465218,0.450089,0.095428,0.55208,0.729238,1.406517,0.449491,1.983744,0.140155,0.136509,0.019869,0.06923,0.071632,0.295909,0.435816,0.228299,0.241606,0.289868,0.726761,0.081521,0.074572,0.011876,0.004777,0.389544,0.076182,0.082691,0.098423,0.112412,0.125354,0.027321,0.011306,0.022452,0.035829,0.104327,0.214266,47.337064
0.050288,0.038044,0.060674,-53.267175,8.055471,0.709304,1.261043,0.402806,-0.187212,0.000157,0.000206,1.578716,2.791611,8.673986,8.435646,0.413872,0.487906,0.363834,0.1319,0.508907,0.669281,1.325815,0.427078,3.273101,0.153229,0.166058,0.0206,0.056229,0.065139,0.747618,4.770322,0.303451,0.303897,0.404027,2.083459,0.126978,0.141693,0.022649,0.008529,0.598235,0.18114,0.101373,0.166459,0.177827,0.199174,0.059706,0.019661,0.029003,0.026845,0.093717,0.213922,17.982886
0.047009,0.036398,0.05742,-52.400742,6.318093,0.246964,2.718056,0.376422,0.587054,0.000124,0.000204,1.35542,2.700229,7.902007,7.959275,0.440616,0.462085,0.39186,0.11169,0.568824,0.713626,1.283428,0.447437,2.279905,0.128486,0.14286,0.023404,0.061953,0.054364,0.752695,2.182301,0.436518,0.315197,0.368802,0.996485,0.146872,0.111031,0.027469,0.009542,0.435163,0.150331,0.094907,0.125658,0.134935,0.121872,0.038643,0.015406,0.0298,0.040109,0.100224,0.214585,16.142632
0.109728,0.084194,0.209737,-46.72605,3.848508,-0.252701,0.885079,-0.088932,-0.242606,0.000443,0.000495,1.49072,2.68529,6.227207,8.842059,0.439743,0.467409,0.436007,0.171138,0.604854,0.790949,1.356476,0.489758,2.933418,0.179133,0.196569,0.04522,0.069676,0.085014,0.521189,5.527171,0.241004,0.248235,0.314629,1.163215,0.094424,0.091132,0.025427,0.02292,0.661752,0.118597,0.090093,0.087729,0.131491,0.202755,0.04142,0.017791,0.031132,0.038903,0.087712,0.205799,56.929318
0.078414,0.059787,0.116436,-56.981466,6.380782,-0.323652,2.024686,0.183115,0.105727,0.000021,0.000026,1.504965,2.887606,7.325324,9.435949,0.421461,0.377957,0.409917,0.146016,0.560469,0.707316,1.301055,0.434881,3.1358,0.156155,0.154782,0.03187,0.06059,0.063728,0.687014,7.764369,0.284344,0.276747,0.34757,1.368999,0.098951,0.108203,0.032422,0.029281,0.603788,0.141087,0.087204,0.12137,0.188933,0.226866,0.043319,0.026362,0.040938,0.042398,0.090518,0.216175,9.386556
0.052343,0.033045,0.058034,-48.514407,5.540313,0.825589,1.557591,0.535245,-0.448911,0.000365,0.000499,1.530092,2.886832,8.213786,7.817709,0.479983,0.495138,0.294964,0.130518,0.577584,0.737469,1.369253,0.421203,2.191796,0.144092,0.1461,0.026228,0.050276,0.053337,0.506503,0.917489,0.313865,0.315005,0.427088,1.536877,0.106944,0.099043,0.025245,0.007833,0.42943,0.125982,0.106014,0.128139,0.16922,0.187283,0.050255,0.01993,0.036137,0.048422,0.102801,0.212042,24.529036
0.054283,0.035294,0.057768,-52.310541,6.251074,0.574205,1.631374,1.39964,-0.576331,0.000072,0.000063,1.493003,2.658666,5.379322,7.188919,0.466684,0.482669,0.478501,0.125525,0.539088,0.736594,1.379921,0.440876,1.909353,0.138279,0.130403,0.016195,0.034289,0.053408,0.377735,0.983811,0.238903,0.271882,0.331815,0.691081,0.097736,0.133073,0.015045,0.006713,0.428221,0.106888,0.073975,0.116139,0.112581,0.21272,0.03846,0.01354,0.031261,0.03521,0.105548,0.215677,32.620243
0.077341,0.053917,0.09031,-47.840383,5.689057,0.747795,-0.058168,-0.028968,0.193059,0.00029,0.000184,1.573508,2.629923,8.962398,13.693543,0.454032,0.379027,0.291083,0.175332,0.575564,0.745321,1.377701,0.426173,2.299028,0.113967,0.112515,0.02945,0.039067,0.045563,0.464981,4.510148,0.314525,0.282361,0.322624,2.464342,0.139686,0.120004,0.027958,0.009505,0.389221,0.133648,0.086575,0.133653,0.121234,0.288085,0.041746,0.020552,0.022579,0.042536,0.101246,0.214033,22.91778
0.042051,0.033741,0.052927,-52.983551,8.143278,1.528849,1.267709,0.478368,0.266902,0.000193,0.000189,1.444307,2.743749,7.543263,11.120639,0.406851,0.441268,0.396043,0.114551,0.521488,0.70135,1.360957,0.401494,2.36765,0.139825,0.141524,0.020564,0.049677,0.068637,0.65729,2.081604,0.29473,0.261727,0.423639,3.466894,0.098426,0.159569,0.02251,0.027246,0.632549,0.159975,0.093293,0.122994,0.159137,0.199533,0.044111,0.016862,0.031611,0.040855,0.106489,0.215445,15.623662
0.041424,0.034112,0.046982,-59.426379,9.767732,-0.374549,3.273919,0.464775,0.254921,0.000056,0.000047,1.513798,3.119814,3.545834,2.988101,0.382091,0.441969,0.747602,0.107012,0.48183,0.623809,1.144833,0.377864,3.019204,0.202547,0.2356,0.01636,0.05795,0.068689,0.861641,2.3109,0.248063,0.282359,0.346266,0.698538,0.102963,0.088113,0.015226,0.004536,0.611401,0.117713,0.0826,0.112674,0.148303,0.223704,0.050266,0.013582,0.029643,0.037749,0.080414,0.229087,10.306096
0.042448,0.026713,0.059014,-53.248292,4.536095,1.561299,2.250868,0.708337,0.811738,0.000237,0.000298,1.561874,2.827528,7.721212,9.163446,0.454674,0.487508,0.371367,0.091074,0.625433,0.800542,1.369925,0.422272,2.984767,0.153663,0.134168,0.023208,0.065758,0.065148,1.137111,4.089736,0.397241,0.337639,0.458403,2.009841,0.160351,0.123009,0.019901,0.013513,0.399558,0.129675,0.106931,0.125511,0.193531,0.195674,0.042279,0.019596,0.032055,0.046803,0.103944,0.211359,31.660342
0.039444,0.031097,0.04647,-52.818263,10.406972,1.380452,0.959019,0.228743,-0.385946,0.000497,0.00032,1.434144,2.719632,5.640725,7.438836,0.404602,0.369868,0.523829,0.123891,0.446838,0.630417,1.327426,0.429653,2.485373,0.170655,0.181371,0.01763,0.045945,0.05407,0.536063,3.306833,0.275621,0.296388,0.301734,2.174476,0.125526,0.112412,0.020487,0.005928,0.861055,0.121244,0.074392,0.133486,0.137684,0.25482,0.039818,0.01086,0.024605,0.028407,0.098723,0.222218,30.486302
0.047654,0.032092,0.066137,-59.510349,6.438385,0.635145,0.796787,0.985109,0.300773,0.000041,0.000051,1.440273,2.759432,5.691513,7.13107,0.472327,0.432399,0.480304,0.104444,0.532722,0.71682,1.377829,0.515869,2.204796,0.171946,0.176628,0.033744,0.058669,0.097572,0.939711,3.374153,0.319834,0.315108,0.373911,1.256375,0.124191,0.089386,0.026819,0.020822,0.555516,0.112608,0.075607,0.147692,0.137832,0.248763,0.033419,0.017483,0.028277,0.036243,0.103341,0.203251,20.088676
0.041502,0.031302,0.059507,-55.04123,9.976064,-1.496152,1.435657,0.026453,0.317729,0.000053,0.000085,1.471898,2.276367,9.342706,6.691273,0.604241,0.510433,0.447543,0.13296,0.482955,0.592953,1.226263,0.428655,2.501056,0.103243,0.137828,0.021701,0.03498,0.028822,0.651283,0.786765,0.313089,0.245886,0.263355,1.534696,0.09456,0.081804,0.017448,0.002365,0.732,0.068951,0.090502,0.118525,0.104006,0.136647,0.037336,0.016689,0.026317,0.036085,0.091732,0.219432,17.005212
0.034273,0.022247,0.045844,-53.865811,6.972671,1.348507,1.509161,0.610106,0.233636,0.000352,0.00038,1.451192,2.421066,6.563939,7.356828,0.523084,0.471382,0.423018,0.094188,0.537756,0.734655,1.364836,0.420968,1.87902,0.141585,0.140418,0.020008,0.062968,0.073341,0.734287,1.251857,0.397078,0.277498,0.46173,1.150977,0.159243,0.155889,0.021616,0.014972,0.697136,0.135016,0.088068,0.137926,0.179023,0.268843,0.060919,0.015332,0.030212,0.038537,0.105736,0.217356,13.382903
0.04604,0.03847,0.05621,-53.413433,9.233508,-0.362756,2.631501,-0.668754,-0.357218,0.000117,0.000114,1.498389,2.660659,7.528175,7.526421,0.453556,0.363011,0.544353,0.131427,0.495001,0.644786,1.182829,0.396552,2.454111,0.137703,0.141983,0.02166,0.050375,0.057462,0.737036,5.237453,0.25408,0.304882,0.383126,2.455082,0.113723,0.115161,0.025827,0.004865,0.582887,0.109643,0.084411,0.1322,0.164816,0.191676,0.032476,0.013417,0.029662,0.04646,0.093549,0.215693,13.137036
0.079579,0.053304,0.144271,-52.734479,4.772523,1.175894,0.858229,0.656156,0.122442,0.000137,0.000139,1.438804,2.829795,8.220037,9.267186,0.444055,0.478167,0.344751,0.139121,0.603282,0.796623,1.415344,0.484551,2.17165,0.147714,0.136749,0.046276,0.064816,0.079043,0.64079,1.925843,0.30457,0.249714,0.275621,1.178866,0.112674,0.084871,0.025488,0.025626,0.412088,0.110249,0.080708,0.090606,0.141018,0.134677,0.028173,0.014503,0.026187,0.038121,0.10311,0.213825,59.870185
0.096887,0.067229,0.140614,-49.615555,4.404791,0.315171,1.04675,-0.154988,-0.155748,0.000193,0.000111,1.487297,2.590667,6.153939,8.259868,0.527176,0.374997,0.387543,0.174458,0.602734,0.790397,1.369113,0.389731,2.589401,0.145377,0.140056,0.03388,0.058352,0.065162,0.667522,5.496433,0.286537,0.260496,0.404968,1.354635,0.11277,0.119196,0.030382,0.028884,0.431464,0.13752,0.078157,0.111283,0.135774,0.262505,0.052864,0.022882,0.030048,0.041412,0.099156,0.216435,26.55241
0.044385,0.025807,0.050464,-51.347919,5.578469,0.685887,1.403387,0.365239,0.213076,0.000216,0.000227,1.498246,2.722999,6.881815,8.184577,0.483375,0.495276,0.37841,0.125316,0.596424,0.758926,1.376147,0.394775,2.275965,0.128914,0.114752,0.025137,0.039028,0.047563,0.509106,1.248352,0.302144,0.26741,0.390291,1.025203,0.14628,0.115021,0.022865,0.017311,0.439925,0.066752,0.097223,0.141391,0.153192,0.164552,0.039854,0.01757,0.030007,0.042122,0.104266,0.2172,21.434946
0.136085,0.105311,0.221515,-45.541767,3.785963,-1.266794,0.365899,-0.204646,0.870101,0.000241,0.000426,1.483424,2.439483,6.501481,8.960659,0.576748,0.368613,0.421322,0.241776,0.619573,0.743647,1.357102,0.424928,2.536666,0.12529,0.114488,0.025121,0.043541,0.032234,1.295472,36.58977,0.222355,0.261941,0.38256,0.755796,0.088582,0.097818,0.048122,0.015723,0.432372,0.059194,0.077272,0.103597,0.124915,0.235505,0.039024,0.020041,0.035611,0.044432,0.092502,0.215498,37.771534
0.056951,0.043185,0.083201,-55.529801,8.703626,-1.271691,0.585855,0.008598,-0.36454,0.000022,0.000017,1.510069,2.511558,7.290762,6.854697,0.54745,0.428388,0.425693,0.160677,0.488373,0.609983,1.261843,0.446289,2.726292,0.131596,0.135843,0.022303,0.034877,0.036215,0.509753,2.134993,0.266847,0.289304,0.373512,1.614106,0.104195,0.126352,0.022939,0.004256,0.774271,0.112949,0.098919,0.112635,0.170432,0.195494,0.033091,0.016288,0.023136,0.033997,0.096969,0.213019,10.33913
0.040373,0.030104,0.065917,-60.611712,8.12965,0.995114,0.957557,0.520164,-0.018237,0.000039,0.000047,1.452834,2.609307,4.991257,6.016946,0.531941,0.547686,0.521037,0.104341,0.502678,0.658725,1.343853,0.391071,1.597002,0.131565,0.12691,0.027102,0.070067,0.074809,0.882474,0.815198,0.324182,0.318432,0.442948,1.363302,0.117343,0.130757,0.021421,0.036297,1.186426,0.123902,0.090558,0.096343,0.122574,0.264663,0.048326,0.035323,0.039426,0.041147,0.096735,0.221834,10.144966
0.035376,0.022542,0.037134,-52.776778,6.683119,0.980164,2.236244,0.918749,0.69412,0.000392,0.000401,1.458943,3.352078,7.964273,9.815521,0.303075,0.381555,0.38579,0.097639,0.566942,0.711291,1.351397,0.363804,3.800253,0.173213,0.173594,0.018616,0.051276,0.056727,0.489445,0.546985,0.29699,0.234272,0.349899,2.963679,0.123823,0.152522,0.021583,0.010663,0.504877,0.10054,0.110175,0.118485,0.164938,0.232987,0.046778,0.010878,0.026276,0.036789,0.100112,0.219217,37.719183
0.023177,0.016786,0.019161,-55.36089,6.678072,1.35652,2.092676,0.819989,0.600531,0.000312,0.000227,1.630335,2.504391,6.336726,7.195322,0.537153,0.52929,0.466702,0.072738,0.563691,0.737625,1.355376,0.37015,2.139563,0.128016,0.133902,0.014366,0.057586,0.056696,0.417613,0.594537,0.274845,0.28899,0.431439,1.415151,0.096833,0.127652,0.011471,0.003852,0.41782,0.084763,0.102329,0.102004,0.184469,0.157451,0.048127,0.015626,0.034169,0.042523,0.101339,0.218984,22.533238
0.055817,0.040699,0.072526,-53.698292,6.108184,0.592099,1.0572,0.899621,-0.238973,0.000068,0.000052,1.581656,2.677591,9.29831,11.846497,0.424283,0.442858,0.310761,0.129776,0.544898,0.713616,1.351343,0.433096,2.561535,0.135726,0.131163,0.031848,0.048629,0.051265,0.703828,1.740877,0.384166,0.278588,0.34209,2.399825,0.14741,0.134961,0.027834,0.03088,0.394131,0.187636,0.107985,0.103243,0.134723,0.216209,0.046565,0.01896,0.035247,0.04317,0.10292,0.213831,13.642646
0.056317,0.035044,0.062302,-47.586906,5.919019,0.837973,0.935014,0.748952,0.427518,0.000632,0.000543,1.467896,2.83403,8.805139,7.697213,0.430223,0.415333,0.323992,0.133224,0.572269,0.737534,1.400737,0.438166,1.998383,0.132299,0.134825,0.027759,0.052989,0.060698,0.454409,2.139466,0.233226,0.301838,0.381935,1.252354,0.127637,0.128105,0.021662,0.011335,0.43382,0.092205,0.063695,0.155727,0.247934,0.264534,0.039599,0.01329,0.031442,0.038795,0.096929,0.216265,69.622494
0.053069,0.02974,0.058271,-49.926384,4.66243,0.259477,2.445322,0.633082,0.126027,0.000188,0.000218,1.422632,2.53494,6.784079,8.304099,0.538866,0.556825,0.393553,0.11138,0.60669,0.763987,1.324179,0.432773,2.291976,0.138822,0.137122,0.021646,0.036688,0.042867,0.433637,0.437536,0.241531,0.341818,0.42766,0.892212,0.10142,0.12446,0.022309,0.006224,0.303739,0.083348,0.075538,0.105517,0.145015,0.180315,0.035717,0.019431,0.035507,0.044918,0.101301,0.212713,39.442568
0.099402,0.061782,0.162684,-48.576897,3.034291,1.241522,1.152961,0.94741,0.342828,0.000446,0.000441,1.452586,2.696952,7.250514,7.682443,0.427124,0.396008,0.395305,0.136462,0.64055,0.80994,1.461103,0.522538,1.850623,0.126888,0.11542,0.045512,0.062469,0.084919,0.562669,13.111874,0.311582,0.26964,0.332305,0.849215,0.115879,0.091345,0.026129,0.027196,0.344664,0.078077,0.076084,0.1016,0.123432,0.186903,0.034561,0.023249,0.033796,0.042077,0.105726,0.213657,52.855227
0.07841,0.061287,0.114439,-47.515504,6.566918,-0.376668,1.075572,-0.426821,0.39603,0.000278,0.000181,1.488843,2.532045,6.792195,9.420483,0.45798,0.444304,0.391696,0.173872,0.547154,0.728252,1.328209,0.368824,3.240053,0.143351,0.144313,0.033023,0.049497,0.057666,0.580257,2.50427,0.344607,0.247066,0.367477,1.361816,0.11853,0.16061,0.023476,0.015213,0.570533,0.124546,0.094086,0.084585,0.149206,0.210042,0.048494,0.017856,0.02902,0.042465,0.102676,0.214303,43.83392
0.058574,0.040512,0.076046,-53.547512,5.844564,0.864179,1.514224,0.451848,0.075137,0.00012,0.000091,1.514624,3.032129,8.27655,11.968131,0.357227,0.312587,0.331454,0.135624,0.582733,0.738431,1.386244,0.391685,2.408416,0.129827,0.125003,0.029676,0.050509,0.059132,1.013477,9.360814,0.358946,0.346944,0.493743,1.687966,0.158485,0.162284,0.034277,0.017345,0.442109,0.184185,0.091451,0.146976,0.13564,0.295808,0.044399,0.02362,0.033839,0.050774,0.09953,0.209654,14.94749
0.054041,0.03073,0.090483,-48.287133,5.247318,0.854555,0.877096,0.224771,0.22294,0.000482,0.000506,1.444373,2.511041,6.00359,8.997289,0.49196,0.49996,0.439178,0.136971,0.605785,0.76693,1.404381,0.425848,2.310114,0.125976,0.129561,0.029752,0.052573,0.055258,0.561471,0.466091,0.282414,0.248017,0.396103,1.046625,0.107459,0.128836,0.02414,0.015548,0.532162,0.092568,0.078128,0.088804,0.14077,0.208287,0.041973,0.017868,0.027932,0.041108,0.105345,0.216973,38.649394
0.077657,0.048932,0.138597,-46.417613,5.066612,-0.527466,1.321979,0.334519,0.151025,0.000593,0.00063,1.463087,2.613087,7.548394,8.174761,0.529264,0.478743,0.411261,0.153685,0.575345,0.739062,1.333827,0.448865,2.885236,0.185347,0.165664,0.035921,0.060812,0.074757,0.532993,1.271142,0.254803,0.231874,0.304561,0.906725,0.098638,0.089723,0.023019,0.016064,0.35394,0.141479,0.084394,0.106528,0.15621,0.197155,0.036866,0.019969,0.027901,0.036664,0.090585,0.212988,95.29747
0.04482,0.034614,0.045979,-54.255888,6.294055,1.995106,1.643376,0.517402,0.855861,0.000087,0.000172,1.533974,3.02413,7.943093,11.013134,0.382719,0.378174,0.338807,0.107806,0.572543,0.792638,1.39849,0.446777,3.055947,0.14904,0.152476,0.017502,0.061478,0.066751,0.552668,5.881873,0.336771,0.35155,0.426306,1.257434,0.162016,0.10025,0.016703,0.026677,0.614145,0.155788,0.091268,0.159491,0.132138,0.242911,0.038739,0.020028,0.023685,0.034976,0.103975,0.21207,12.39542
0.077175,0.045849,0.112487,-46.036548,4.23265,0.22003,1.196571,0.500204,0.028452,0.000521,0.000543,1.416286,2.488314,7.65234,10.307729,0.508934,0.475046,0.390442,0.15142,0.612314,0.768658,1.386165,0.444762,2.190542,0.126757,0.135647,0.033761,0.04512,0.050618,0.432877,0.545801,0.266795,0.267638,0.322741,1.392231,0.089381,0.142009,0.02727,0.016469,0.323177,0.107707,0.072212,0.092689,0.17198,0.224311,0.039711,0.020206,0.031603,0.041771,0.101015,0.216183,59.612814
0.042265,0.03587,0.057468,-60.60113,10.6004,0.757292,1.091792,0.401902,0.149538,0.00002,0.000018,1.524044,2.945728,4.304312,4.901291,0.334894,0.308355,0.610609,0.123283,0.425326,0.591159,1.285394,0.372191,1.751316,0.115355,0.107916,0.018481,0.027433,0.032725,0.995858,2.043377,0.327123,0.290171,0.405926,0.575229,0.142007,0.15255,0.022435,0.003482,0.768473,0.114603,0.115042,0.116078,0.172215,0.183413,0.043922,0.012662,0.019181,0.031285,0.103894,0.221015,8.294875
0.027164,0.019131,0.045897,-58.924961,6.582102,1.018592,1.281991,0.367899,0.590462,0.000121,0.000152,1.587172,2.812535,6.248866,7.272193,0.428869,0.445518,0.474137,0.08401,0.548216,0.736064,1.383187,0.457937,1.789912,0.144569,0.15386,0.030857,0.058562,0.073776,0.801737,1.257074,0.392682,0.297899,0.472383,1.444542,0.162949,0.170465,0.041636,0.016057,0.644772,0.07956,0.114685,0.116828,0.140562,0.157407,0.045753,0.024097,0.03087,0.045623,0.107509,0.214073,10.38785
0.040086,0.026298,0.046597,-49.518583,6.990649,0.424226,1.366362,0.343404,-0.529931,0.00053,0.000408,1.639886,2.904957,10.304372,12.689036,0.389777,0.340763,0.293045,0.135465,0.534501,0.702571,1.324029,0.449646,3.02892,0.138684,0.14915,0.020713,0.041463,0.052317,0.593713,0.865168,0.275314,0.327279,0.367667,1.560353,0.102144,0.111574,0.019596,0.005302,0.554076,0.119086,0.105752,0.103331,0.136698,0.220778,0.044871,0.016093,0.029427,0.037757,0.098878,0.212716,43.522363
0.099113,0.068199,0.152838,-46.029543,3.773393,-0.427298,1.171957,0.187591,0.44272,0.000555,0.000542,1.584674,2.427747,6.818889,9.480893,0.570714,0.434567,0.399464,0.180313,0.605987,0.760456,1.369071,0.452547,2.936546,0.148843,0.161998,0.050396,0.054651,0.060848,0.249019,1.581761,0.249165,0.224917,0.32123,2.43652,0.09151,0.094016,0.026348,0.011445,0.280058,0.203421,0.081348,0.093231,0.134593,0.287615,0.03048,0.020882,0.029584,0.044258,0.100768,0.209613,124.687272
0.06226,0.044503,0.099378,-45.141881,6.864096,-1.059673,0.672477,-0.509011,-0.065397,0.000531,0.000527,1.511109,2.492605,5.505983,13.037396,0.528565,0.449602,0.388391,0.176595,0.490867,0.733408,1.268339,0.420276,1.94711,0.11146,0.111284,0.017654,0.021966,0.035424,0.445654,1.667189,0.203606,0.237017,0.354852,0.624045,0.098298,0.100007,0.024866,0.004298,0.498624,0.062505,0.080375,0.108981,0.119448,0.201612,0.040839,0.019866,0.030632,0.037488,0.098406,0.217215,29.999084
0.058928,0.0339,0.073133,-48.418925,5.521168,-0.008874,1.517321,0.339395,0.256269,0.000213,0.000233,1.47832,2.2576,6.429254,8.597425,0.607975,0.545753,0.438233,0.145469,0.598478,0.735947,1.387208,0.379116,1.839977,0.116055,0.125316,0.023125,0.039541,0.039187,0.544635,0.405623,0.265588,0.229969,0.363774,0.79324,0.097578,0.113817,0.021003,0.014872,0.378318,0.063498,0.087892,0.103684,0.10658,0.219613,0.046386,0.018382,0.034374,0.044373,0.098163,0.210774,39.859821
0.046249,0.036544,0.063028,-56.73033,7.779478,0.952921,1.559745,0.022356,0.127595,0.000046,0.000078,1.533788,2.891501,5.934453,7.395598,0.400324,0.385736,0.44422,0.119665,0.543216,0.705674,1.32894,0.396274,2.283893,0.138824,0.131466,0.026006,0.063775,0.072197,0.563526,5.620164,0.417384,0.350932,0.384894,1.440036,0.201889,0.119056,0.022544,0.041268,0.70479,0.126859,0.07962,0.193374,0.157506,0.212124,0.048314,0.018238,0.025456,0.035162,0.095119,0.21391,7.828162
0.02449,0.019465,0.023982,-54.999727,6.56278,1.685318,2.814503,1.232609,0.319249,0.000191,0.000216,1.416265,2.893493,11.498667,10.816604,0.28663,0.486423,0.35036,0.081204,0.563695,0.74688,1.327235,0.431468,2.64752,0.118149,0.128417,0.013076,0.032051,0.046853,0.302742,0.759679,0.250795,0.285121,0.510214,2.424792,0.127954,0.156115,0.010554,0.002763,0.461258,0.11849,0.080544,0.14378,0.151392,0.218943,0.038401,0.014039,0.025123,0.039149,0.100792,0.20549,20.106717
0.062933,0.046297,0.087729,-52.066221,6.002918,0.171115,2.221352,0.255683,0.116622,0.000079,0.000061,1.471981,2.656576,9.070362,9.828139,0.482398,0.44178,0.322978,0.135504,0.574622,0.73128,1.293368,0.398426,2.492964,0.133255,0.139318,0.026219,0.044162,0.048079,0.610706,3.746779,0.263556,0.268914,0.391149,2.308435,0.146452,0.152028,0.029074,0.026271,0.558416,0.123844,0.071168,0.143781,0.175218,0.200404,0.036278,0.016689,0.032311,0.040293,0.103973,0.213665,17.929764
0.066383,0.041586,0.102814,-47.567998,4.854631,0.470048,0.693678,0.11123,0.048176,0.000522,0.000513,1.406465,2.703228,7.227026,9.611557,0.508531,0.460466,0.383024,0.148718,0.598859,0.764025,1.391079,0.417255,2.016926,0.135205,0.137989,0.036584,0.06173,0.063576,0.76461,1.264595,0.235642,0.226351,0.334816,1.093887,0.089538,0.10888,0.032853,0.015582,0.307158,0.095469,0.077677,0.093135,0.171857,0.179344,0.030181,0.018225,0.030829,0.042422,0.106129,0.212197,49.94521
