@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.084761,-43.514984,-0.05661,0.16349,1.890765,0.444472,0.240339,0.176698,0.537392,1.10983,2.58782,0.457125,0.930217,0.219727,0.210779,0.189645,0.174804,4.922136,0.408409,0.221715,0.000154,0.000186,0.226813,0.519735,0.496399,0.732553,1.39633,0.123255,0.109614,0.078614,0.085933,0.071219,0.077702,0.095007,0.000135,0.11081,0.040331,0.035937,0.028148,0.21541,69.812104,60.939382,115.701342,1.007568
0.044711,-50.104569,0.273308,0.244526,1.736411,0.403288,0.417817,0.143826,0.415427,0.958123,2.551275,0.348239,0.632508,0.183094,0.172476,0.153839,0.145651,6.032477,0.425582,0.289764,0.000113,0.000142,0.363044,0.364855,0.490261,0.575832,1.752056,0.139542,0.098368,0.084344,0.092202,0.082994,0.069788,0.09024,0.000371,0.129803,0.048729,0.041235,0.035104,0.215735,18.888364,19.81372,25.903511,1.002664
0.101593,-56.024696,0.38041,-0.047629,1.910581,0.462864,0.297789,0.176378,0.507803,1.119871,2.588335,0.698953,0.845472,0.250353,0.233039,0.216471,0.208272,7.30841,0.489998,0.378599,0.00004,0.000044,0.53647,0.405192,0.53199,0.727309,1.231293,0.107869,0.085585,0.079307,0.055571,0.054296,0.079322,0.096009,0.000081,0.086899,0.039587,0.040701,0.028666,0.217846,86.955854,38.311223,112.78694,1.017126
0.087653,-43.901335,0.361179,-0.027888,1.84562,0.531138,0.20693,0.183215,0.550348,1.069754,2.541011,0.451576,1.000713,0.226435,0.218559,0.192225,0.186753,5.121685,0.383052,0.161278,0.000115,0.000132,0.261211,0.416047,0.476401,0.743082,1.015107,0.096429,0.086697,0.077632,0.058274,0.062486,0.08051,0.095569,0.000131,0.091901,0.037142,0.039289,0.024456,0.211499,80.545142,74.601544,66.078053,1.00543
0.046733,-51.378108,0.420499,0.111584,1.998744,0.424358,0.292531,0.153706,0.437211,1.097166,2.56797,0.413016,0.83421,0.242554,0.195568,0.186235,0.180074,5.858147,0.339312,0.187715,0.000038,0.000045,0.290084,0.466252,0.52743,0.641379,1.776651,0.114602,0.075878,0.078638,0.067681,0.070609,0.069566,0.088608,0.00003,0.099178,0.039703,0.037955,0.025936,0.211734,45.882109,35.620891,57.336403,1.008323
0.069711,-45.294908,0.475285,-0.059578,1.811035,0.328141,0.236074,0.161625,0.464659,1.100869,2.548474,0.524686,0.702468,0.216255,0.204775,0.16834,0.162711,5.277589,0.440307,0.21868,0.000141,0.000138,0.253989,0.403971,0.468514,0.762032,1.787443,0.103228,0.070582,0.068662,0.058558,0.052776,0.069308,0.085341,0.0003,0.117264,0.032788,0.023996,0.020746,0.20971,40.869318,35.885821,58.372536,1.004364
0.094727,-46.99297,0.530634,0.217173,1.83286,0.451074,0.278708,0.172821,0.522511,1.119781,2.572879,0.444969,0.711062,0.211608,0.1829,0.178908,0.157068,5.462498,0.558473,0.232273,0.000071,0.000076,0.446086,0.451806,0.528963,0.773978,0.95651,0.095493,0.119479,0.088101,0.095679,0.088594,0.081868,0.10001,0.000135,0.103873,0.039739,0.035561,0.033437,0.214292,64.150715,37.324919,33.292882,1.006047
0.028806,-57.529802,-0.396833,0.091646,2.105448,0.386468,0.378046,0.120677,0.40335,1.086475,2.565721,0.52744,0.811485,0.241997,0.19155,0.179562,0.19761,6.5597,0.769835,0.246298,0.00003,0.00003,0.373638,0.544386,0.685346,0.752856,1.295298,0.157223,0.104421,0.109964,0.06575,0.065585,0.085877,0.091045,0.000036,0.134591,0.041816,0.043456,0.028063,0.213141,12.123544,12.064504,20.048476,1.005163
0.03053,-48.603264,0.894141,0.596369,1.972404,0.515938,0.288062,0.125432,0.456141,1.064641,2.555083,0.441632,0.88023,0.234557,0.217177,0.187984,0.174325,5.672381,0.422107,0.194999,0.000168,0.000217,0.318386,0.385607,0.43581,0.582758,1.776351,0.113267,0.091382,0.077815,0.07674,0.070784,0.069593,0.088323,0.000252,0.083729,0.043116,0.046645,0.02187,0.212938,49.900625,73.546839,40.563629,1.007882
0.090374,-41.729052,0.020531,0.058495,1.842286,0.483862,0.23701,0.196978,0.518672,1.055567,2.55975,0.429063,0.993844,0.218097,0.208535,0.19411,0.180993,4.752304,0.287958,0.265377,0.000129,0.000152,0.465301,0.468128,0.449686,1.001504,1.882141,0.099314,0.089168,0.092179,0.071594,0.079107,0.072831,0.091786,0.000179,0.097345,0.036571,0.035566,0.028922,0.21441,62.316853,56.734817,82.397189,1.004088
0.060055,-50.026918,0.099875,0.281113,1.993706,0.30959,0.276036,0.175071,0.404103,1.003058,2.541868,0.550719,0.69724,0.184079,0.147342,0.155296,0.121899,5.995379,0.450602,0.285523,0.00007,0.000068,0.644068,0.485678,0.977109,0.97376,3.827339,0.125731,0.09748,0.061374,0.091813,0.079267,0.066954,0.07817,0.00005,0.13495,0.05087,0.043271,0.03355,0.204775,17.041697,20.749346,18.270372,1.003331
0.08137,-50.748654,0.419149,-0.193772,2.094491,0.393324,0.163084,0.196863,0.414137,1.053861,2.543758,0.478512,0.724671,0.228877,0.203091,0.184807,0.173971,5.805813,0.608316,0.243168,0.000022,0.00003,0.476925,0.476151,0.545829,1.040894,2.247384,0.107648,0.108969,0.123534,0.082894,0.078227,0.073598,0.09036,0.000073,0.128584,0.031843,0.031237,0.027335,0.210004,18.843694,18.954225,31.614896,1.004728
0.050836,-49.570471,0.768872,0.09385,1.927702,0.360711,0.352343,0.140518,0.433444,1.016521,2.57924,0.515611,0.769795,0.211288,0.207016,0.179635,0.167554,6.063437,0.930129,0.437734,0.000098,0.000116,0.404173,0.511008,0.63792,1.05619,1.470775,0.121972,0.110321,0.110231,0.113969,0.102803,0.07917,0.094245,0.000093,0.125542,0.051105,0.055668,0.040649,0.212489,19.329548,20.968764,28.642141,1.003026
0.106435,-41.190123,0.760345,0.103526,1.844656,0.365524,0.283405,0.229497,0.480961,1.087821,2.571281,0.465443,0.88442,0.215032,0.207876,0.175784,0.170153,4.67542,0.408633,0.20647,0.000153,0.00015,0.41988,0.518883,0.552792,1.024702,0.973228,0.110051,0.097525,0.082697,0.058066,0.052726,0.077524,0.088737,0.000122,0.090752,0.039305,0.033737,0.028677,0.217825,60.978529,71.42734,47.909882,1.003873
0.045884,-49.299127,0.475564,0.133766,1.838852,0.47927,0.277862,0.147803,0.4419,1.055146,2.560897,0.435873,0.679545,0.218028,0.198939,0.169547,0.164918,5.706732,0.298408,0.133731,0.000069,0.00007,0.292717,0.402078,0.513987,0.706263,1.947263,0.114179,0.095644,0.071004,0.066362,0.054712,0.067779,0.08475,0.000084,0.117448,0.041407,0.032027,0.026214,0.213207,51.191612,43.713266,37.140752,1.005291
0.062055,-50.743399,0.912095,0.262187,1.873255,0.449113,0.291174,0.159411,0.458365,1.062418,2.561493,0.483146,0.902718,0.23395,0.202932,0.177974,0.174256,6.283855,0.49129,0.354831,0.000037,0.000041,0.297168,0.591893,0.515538,0.81935,1.192555,0.106769,0.12011,0.09054,0.070163,0.084907,0.078574,0.094934,0.000039,0.10271,0.041933,0.043308,0.027518,0.2136,31.964499,22.597439,45.053663,1.005399
0.034725,-52.212513,0.4061,-0.012953,1.984023,0.450326,0.219801,0.120806,0.445067,1.070644,2.490186,0.407941,0.787838,0.187225,0.205746,0.186789,0.166412,6.384073,0.62905,0.269816,0.000136,0.000112,0.313591,0.457751,0.617368,0.654775,1.700072,0.145738,0.118768,0.076078,0.078687,0.087883,0.077653,0.093513,0.000053,0.150189,0.051754,0.053632,0.030822,0.213361,8.63781,14.194103,12.984176,1.002542
0.049717,-45.701314,0.024609,0.338877,1.83269,0.465371,0.241857,0.153933,0.491549,1.048605,2.558743,0.449084,0.815432,0.199962,0.189388,0.154671,0.138129,5.247528,0.381518,0.214803,0.000132,0.000142,0.185167,0.440089,0.524448,0.728613,2.415949,0.10541,0.088013,0.065572,0.077815,0.064388,0.072244,0.090222,0.000139,0.112208,0.031568,0.031172,0.026676,0.214109,47.82492,64.990512,44.424295,1.004675
0.054034,-50.359953,0.083459,0.018773,1.798234,0.425993,0.262879,0.157004,0.443702,1.036672,2.515844,0.532056,0.759594,0.218992,0.197614,0.16943,0.160449,5.796013,0.357001,0.27345,0.000025,0.000027,0.270918,0.364253,0.424693,0.614811,2.106836,0.094262,0.070399,0.060549,0.05368,0.06598,0.068175,0.086157,0.000024,0.09857,0.037672,0.034542,0.019863,0.212357,32.237366,21.728315,19.410896,1.00503
0.077281,-49.111526,0.300946,-0.011422,1.901092,0.435561,0.203296,0.169956,0.484334,1.12631,2.574145,0.523184,0.863038,0.223951,0.208648,0.176511,0.168723,5.754893,0.464737,0.232351,0.000081,0.000088,0.400774,0.515579,0.559385,0.734878,1.534914,0.109885,0.105713,0.080713,0.081559,0.077727,0.077787,0.094811,0.000137,0.106278,0.041544,0.042826,0.021368,0.216495,36.90682,40.852839,52.757406,1.006125
0.056846,-52.85137,0.394553,0.183322,1.905915,0.381804,0.344618,0.131591,0.47227,1.053279,2.563188,0.633757,0.833483,0.247814,0.225547,0.206958,0.200801,7.727642,0.637262,0.28034,0.000292,0.000325,0.575075,0.426984,0.69591,1.106858,1.466104,0.106655,0.093857,0.109416,0.102364,0.086291,0.079099,0.098279,0.000312,0.113895,0.04372,0.042502,0.040252,0.215035,34.290346,66.588459,38.506217,1.008176
0.053589,-49.799691,-1.045152,-0.083391,1.701186,0.54582,0.281509,0.141839,0.540961,0.994455,2.530854,0.402322,0.842463,0.188957,0.181801,0.175508,0.171012,5.769107,0.297808,0.170227,0.000051,0.000063,0.194741,0.391033,0.314208,1.041152,2.206953,0.085281,0.07471,0.072642,0.027933,0.02413,0.070618,0.083411,0.000089,0.080734,0.037496,0.032849,0.025481,0.206648,60.998185,43.000336,80.132575,1.00919
0.095276,-49.890552,0.277422,-0.011525,1.800697,0.462718,0.23822,0.184499,0.517384,1.092078,2.570879,0.42734,0.74109,0.221251,0.196095,0.169221,0.16562,5.871531,0.481061,0.134247,0.000009,0.00001,0.269461,0.370827,0.400301,0.532319,1.077044,0.10768,0.09209,0.077095,0.071065,0.065978,0.079309,0.094376,0.000013,0.098687,0.044957,0.032974,0.02505,0.213388,41.214883,18.614087,61.338313,1.007759
0.061748,-47.686197,0.115692,0.033739,1.965769,0.452918,0.251004,0.174732,0.460426,1.055236,2.54461,0.552576,0.888002,0.23342,0.202041,0.176922,0.177707,5.610206,0.615177,0.459038,0.000127,0.000069,0.402641,0.576818,0.604167,0.9641,1.546305,0.114723,0.109776,0.095794,0.070353,0.075497,0.078329,0.091496,0.000061,0.118767,0.041203,0.033232,0.024964,0.211023,32.807923,50.588787,45.082234,1.0056
0.037063,-47.378308,0.645054,0.297221,1.888478,0.431919,0.308416,0.131448,0.436813,1.058806,2.57957,0.431342,0.845194,0.201723,0.186304,0.166905,0.16307,5.454678,0.395932,0.151762,0.000138,0.000155,0.268398,0.392742,0.497866,0.754582,1.549506,0.098822,0.103949,0.081561,0.06721,0.065509,0.071838,0.090687,0.000122,0.123741,0.034835,0.034895,0.031176,0.214013,38.782566,51.062316,24.801105,1.003933
0.075792,-47.698108,0.570503,0.106799,1.840842,0.468526,0.222195,0.190901,0.474273,1.049471,2.536902,0.417443,0.76448,0.211404,0.184166,0.170176,0.166984,5.987699,0.529972,0.330625,0.000053,0.000042,0.274913,0.368471,0.474753,0.763658,1.500115,0.115333,0.091458,0.095126,0.077812,0.078096,0.073265,0.089193,0.000029,0.139947,0.035444,0.038904,0.019785,0.212385,28.426326,27.13456,57.913563,1.005837
0.048972,-46.952387,0.319928,-0.005983,1.82777,0.467065,0.242295,0.160122,0.449686,1.065749,2.551928,0.432959,0.809363,0.215329,0.210376,0.192008,0.185706,5.416598,0.346607,0.181658,0.000073,0.000065,0.34706,0.39801,0.508554,0.714572,1.477057,0.106626,0.091228,0.085811,0.079563,0.082075,0.072469,0.09149,0.000051,0.127774,0.027637,0.03055,0.030799,0.214633,24.616634,28.426477,45.069559,1.004192
0.067537,-47.022838,-0.139373,0.029047,1.690484,0.522855,0.22355,0.188509,0.466117,1.048285,2.536833,0.440831,0.710773,0.191903,0.186657,0.161684,0.163039,5.429105,0.867022,0.234693,0.000035,0.000033,0.38442,0.449144,0.430396,0.675632,1.570717,0.091395,0.102862,0.086233,0.063914,0.059264,0.069449,0.08524,0.000024,0.121863,0.036852,0.028679,0.028393,0.213518,37.76717,30.338331,20.258771,1.004691
0.079972,-60.794537,0.337558,0.252918,2.101288,0.402951,0.264651,0.212721,0.413525,1.0047,2.525977,0.572099,0.852057,0.220036,0.199375,0.197919,0.178247,7.080649,0.459383,0.43631,0.000004,0.000004,0.75906,0.610939,0.703635,1.779949,1.954564,0.099762,0.107157,0.103027,0.078585,0.088035,0.066449,0.087834,0.000004,0.071903,0.040876,0.033059,0.020277,0.216634,3.007867,3.473894,4.779492,1.003002
0.057788,-48.556806,0.504525,0.18592,1.751009,0.547898,0.27901,0.152661,0.492232,1.11214,2.565805,0.398271,0.723542,0.203889,0.191381,0.164403,0.147412,5.816159,0.246754,0.133162,0.000152,0.000104,0.281556,0.3328,0.408809,0.4342,1.294906,0.099432,0.077729,0.0833,0.080656,0.080806,0.086256,0.101866,0.000145,0.112486,0.036513,0.025462,0.026886,0.215577,35.281081,33.861669,49.295438,1.004629
0.064407,-45.777725,0.171405,-0.122161,1.930308,0.451386,0.259479,0.183434,0.462311,1.059898,2.543672,0.471629,0.753435,0.225533,0.186031,0.1714,0.164919,5.531482,0.460228,0.258108,0.000106,0.000117,0.335777,0.386173,0.690289,0.636965,1.154396,0.113119,0.111003,0.086243,0.067852,0.074037,0.071141,0.088684,0.000068,0.100357,0.042964,0.033159,0.019948,0.213646,27.370852,40.200975,43.267541,1.003645
0.072332,-43.755433,-0.00567,0.381487,1.780549,0.393114,0.226861,0.185828,0.508341,1.043107,2.568307,0.466644,0.957326,0.203844,0.196302,0.1927,0.183853,5.183658,0.595278,0.327821,0.000153,0.000105,0.475665,0.632295,0.523429,0.909606,2.315975,0.102227,0.12713,0.106458,0.100322,0.099463,0.072391,0.092606,0.000128,0.12649,0.04348,0.036477,0.030158,0.214874,51.65171,35.417961,70.028433,1.004104
0.08601,-45.475568,0.678159,0.626633,1.985924,0.361136,0.25493,0.193508,0.505458,1.125445,2.583739,0.556425,0.874643,0.249414,0.226785,0.202408,0.200107,5.135567,0.528826,0.422991,0.000204,0.000233,0.251636,0.402366,0.615002,0.727113,1.276031,0.102497,0.079303,0.087234,0.065194,0.089143,0.079094,0.096889,0.000197,0.118686,0.039753,0.03542,0.026493,0.218318,99.654138,48.574596,128.37168,1.009748
0.110422,-47.150881,0.442582,0.256693,1.85535,0.464546,0.201502,0.199757,0.508345,1.092473,2.563453,0.434123,0.903407,0.218302,0.208306,0.18023,0.180919,5.625094,0.397022,0.261411,0.000051,0.000081,0.357149,0.484389,0.543589,0.81437,1.686814,0.102227,0.094121,0.091229,0.083908,0.096447,0.076862,0.095294,0.000061,0.09472,0.035934,0.037349,0.034,0.213422,55.506441,32.426382,29.140783,1.006311
0.051081,-43.732565,0.184437,0.45419,1.740548,0.45574,0.265077,0.163466,0.492986,1.108076,2.571999,0.526987,0.816701,0.203113,0.217618,0.203171,0.183453,5.008484,0.355329,0.253267,0.000231,0.000213,0.222866,0.40491,0.668445,0.745805,1.208416,0.101299,0.080221,0.103986,0.07388,0.078168,0.078957,0.090763,0.000124,0.090545,0.037287,0.029025,0.035292,0.21693,67.234099,45.447078,48.263766,1.003943
0.090191,-41.472532,0.036631,0.21047,1.847244,0.372595,0.23657,0.204324,0.499158,1.053626,2.552713,0.469311,0.921774,0.218216,0.19377,0.18818,0.170076,4.651145,0.414994,0.255353,0.000159,0.000279,0.324544,0.57301,0.629094,0.901529,1.34144,0.106505,0.109504,0.085283,0.081868,0.066785,0.072734,0.088136,0.000166,0.101919,0.034866,0.032472,0.027978,0.215124,48.454248,65.402464,51.475617,1.003415
0.073243,-46.729348,0.243441,0.027698,2.005957,0.458806,0.259971,0.15184,0.484908,1.124491,2.580631,0.459066,0.86341,0.221012,0.20153,0.171602,0.165908,5.416058,0.418416,0.362463,0.000121,0.00011,0.464183,0.550676,0.722955,0.912093,1.395066,0.110526,0.089368,0.102645,0.071244,0.086948,0.074003,0.09397,0.000131,0.128769,0.037484,0.036998,0.02334,0.217558,33.264637,35.405521,46.615095,1.003968
0.068987,-44.833591,0.044548,-0.044959,1.788355,0.466472,0.308833,0.184397,0.466035,1.088378,2.570437,0.431091,0.806672,0.216917,0.197347,0.1744,0.176152,5.275438,0.402496,0.207789,0.000185,0.000192,0.303692,0.51007,0.505985,0.894333,1.186034,0.105858,0.105857,0.086898,0.076983,0.071683,0.073187,0.097269,0.00017,0.086925,0.040576,0.034068,0.026456,0.215163,52.571244,50.057796,81.387648,1.005312
0.084671,-42.154423,0.357128,0.116628,1.803691,0.444812,0.270982,0.177272,0.547471,1.102963,2.580862,0.401866,0.732845,0.208349,0.209763,0.177327,0.170973,4.867414,0.529313,0.156455,0.000148,0.00015,0.223684,0.395474,0.487279,0.627762,1.47876,0.104985,0.079564,0.082871,0.061749,0.060754,0.079847,0.094177,0.00011,0.113794,0.036019,0.03251,0.02648,0.214581,62.693256,86.249904,52.214581,1.004471
0.087689,-46.012583,0.044973,0.197744,1.832707,0.507887,0.269794,0.188103,0.502805,1.110392,2.562308,0.430745,0.746831,0.224899,0.20218,0.182084,0.164378,5.212032,0.466389,0.142441,0.000039,0.000036,0.284822,0.36548,0.509447,0.700614,1.206641,0.106899,0.087685,0.082184,0.064997,0.067106,0.076773,0.092917,0.000029,0.100031,0.035972,0.026557,0.026754,0.215544,45.602132,28.790597,32.709258,1.003518
0.041955,-46.416045,0.602811,0.664861,1.991759,0.457641,0.309127,0.120306,0.516029,1.090461,2.551787,0.463191,0.864759,0.244851,0.227455,0.184721,0.180205,5.296343,0.65508,0.163292,0.000247,0.00028,0.188602,0.435805,0.5186,0.762592,1.047599,0.099986,0.085821,0.077391,0.066321,0.067371,0.07496,0.091404,0.000217,0.10785,0.036783,0.033099,0.032666,0.211396,86.366439,92.82177,46.074268,1.006055
0.049266,-46.469221,0.09609,0.781346,1.694028,0.350197,0.229712,0.194667,0.47495,1.051377,2.521026,0.445966,0.694245,0.208014,0.178814,0.151764,0.159895,5.288925,0.272728,0.243401,0.000112,0.000111,0.234455,0.410596,0.546177,1.21475,2.093717,0.096778,0.089141,0.116145,0.071238,0.076979,0.071042,0.090732,0.000144,0.113537,0.03472,0.025937,0.023432,0.211925,53.111821,57.073717,36.888475,1.005013
0.056364,-50.062308,0.583651,0.189997,1.955768,0.435699,0.305936,0.161054,0.488022,1.088139,2.586974,0.488762,1.030238,0.213569,0.194117,0.18242,0.166535,5.922849,0.517341,0.491608,0.000047,0.000056,0.546953,0.790799,0.646869,0.905784,1.331849,0.089928,0.144386,0.091833,0.12007,0.111221,0.076016,0.093054,0.00003,0.124264,0.034419,0.027521,0.025697,0.217593,25.245961,21.646879,34.402755,1.004089
0.097316,-46.895634,0.087107,-0.115929,1.956581,0.355175,0.227382,0.16747,0.480531,1.129262,2.569285,0.491199,0.888145,0.206433,0.194967,0.183739,0.181223,5.463108,0.631309,0.32357,0.000109,0.00016,0.424106,0.578634,0.704481,0.935392,1.492926,0.100747,0.091376,0.094072,0.095395,0.089951,0.076118,0.096791,0.000214,0.129386,0.049939,0.036832,0.029644,0.215081,27.689367,38.707196,38.041593,1.003658
0.099056,-43.746206,0.649131,0.76053,1.766473,0.391091,0.216849,0.213547,0.491328,1.10152,2.542678,0.431144,0.746198,0.204294,0.200083,0.181836,0.178252,5.027696,0.25837,0.170236,0.000064,0.000078,0.256254,0.353022,0.50609,0.715283,1.143827,0.105594,0.079907,0.085144,0.075228,0.072074,0.075132,0.093806,0.000058,0.129651,0.028864,0.032124,0.021347,0.214146,51.633833,44.256059,33.549671,1.004086
0.047681,-46.890823,0.256684,0.294869,1.813705,0.438287,0.289762,0.136634,0.475109,1.061663,2.577061,0.433384,0.763121,0.180303,0.200436,0.191985,0.17735,5.988179,0.69549,0.233306,0.000118,0.000127,0.213139,0.502502,0.493389,0.726256,1.192602,0.104348,0.097216,0.080703,0.088587,0.082596,0.073829,0.091027,0.000129,0.119939,0.04089,0.033421,0.029822,0.21358,36.765913,33.127942,60.067129,1.004074
0.042924,-55.085709,0.751932,0.328082,1.985945,0.393387,0.25292,0.141746,0.466651,1.080605,2.575299,0.491076,0.905589,0.234106,0.216455,0.196535,0.191048,6.462063,0.68906,0.275794,0.000018,0.000021,0.270271,0.55032,0.60026,0.901657,1.780665,0.101715,0.10874,0.101565,0.093862,0.092089,0.076507,0.092402,0.000014,0.149797,0.040042,0.035477,0.024022,0.215324,28.878741,40.881252,24.400862,1.008839
0.074108,-40.795724,0.149788,-0.065383,1.8054,0.52793,0.253332,0.176444,0.490051,1.074873,2.558322,0.423191,0.784083,0.213526,0.196136,0.163305,0.163159,4.591823,0.323859,0.134176,0.000271,0.000367,0.301547,0.337505,0.401321,0.551591,1.764879,0.096075,0.078161,0.076932,0.061269,0.065843,0.071853,0.088971,0.00021,0.079842,0.039078,0.029211,0.02673,0.213598,44.959201,46.612941,66.327096,1.002846
0.067523,-42.491295,0.058405,0.224552,1.873813,0.493775,0.282703,0.164298,0.524911,1.087238,2.573697,0.40045,0.725127,0.215097,0.188362,0.163629,0.15918,4.988904,0.336324,0.163837,0.000172,0.000209,0.253271,0.354857,0.400065,0.665934,1.200285,0.098602,0.081781,0.074343,0.064621,0.066631,0.074977,0.091609,0.000124,0.113078,0.038029,0.031784,0.028722,0.217459,61.471017,51.810723,85.140008,1.004306
0.111933,-45.621049,0.512064,0.123192,1.833756,0.55867,0.228798,0.209448,0.530846,1.095436,2.549472,0.362114,0.657267,0.221564,0.184498,0.156052,0.140132,5.2258,0.319478,0.163808,0.000036,0.000041,0.19705,0.336759,0.428378,0.56542,1.084772,0.135521,0.106999,0.0792,0.06176,0.063103,0.076357,0.090142,0.000024,0.113741,0.034603,0.032998,0.024635,0.213385,24.194505,26.053404,24.747744,1.002655
0.055016,-53.787043,0.271895,0.096805,1.923519,0.29831,0.33588,0.148383,0.38223,1.055304,2.617784,0.51386,0.782537,0.221132,0.190249,0.180254,0.168455,6.571692,0.533965,0.320935,0.000034,0.000035,0.353628,0.510052,0.639201,1.240089,3.160395,0.111672,0.087114,0.069408,0.106534,0.09466,0.072842,0.094167,0.000021,0.137578,0.036752,0.038908,0.035617,0.217898,25.760479,17.539044,30.545648,1.004086
0.106281,-41.401324,0.219806,0.551085,1.745089,0.492375,0.24251,0.198649,0.53918,1.059642,2.526545,0.412052,0.772198,0.206188,0.199777,0.182545,0.173607,4.872614,0.535116,0.249886,0.000291,0.000225,0.447483,0.447123,0.472716,0.75094,1.545088,0.100902,0.166507,0.080838,0.08295,0.07282,0.079348,0.091061,0.000181,0.096902,0.037288,0.038386,0.025479,0.210493,70.661339,54.826862,60.227544,1.003601
0.040615,-51.239504,0.890421,0.659389,2.110549,0.383034,0.340726,0.140397,0.426402,1.038322,2.563883,0.407769,0.636488,0.207105,0.168212,0.14514,0.143991,6.255786,0.497886,0.424042,0.000034,0.000027,0.278818,0.507655,0.675291,1.068437,1.454917,0.11836,0.100428,0.080872,0.064081,0.065362,0.063187,0.089389,0.000019,0.1218,0.034496,0.043308,0.028455,0.218228,15.903547,17.92107,14.377651,1.002949
