@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_linregc1 numeric
@attribute mfcc_sma[5]_min numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_linregc1 numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.058849,0.378898,-0.001534,-25.77624,36.80136,23.06124,0.019964,0.11202,8.742395,0.939543,0.757655,0.004945,5.697526,9.70388,-0.000004,5.311017,4.905178,3.17539,3.42019,3.244262,1.363061,0.000015,9.65647,4.7949,nothappy
0.010263,2.704985,-0.00104,-14.21073,24.47542,17.64195,0.003025,0.026128,7.911772,0.814532,0.518074,0.002675,10.88169,3.806165,0.000005,5.179271,3.937307,3.394031,3.456032,3.256256,1.181576,-0.00001,7.572984,3.962675,nothappy
0.01647,1.893402,0.000558,-19.07367,22.2597,42.34422,0.012099,0.077367,21.0086,0.921687,0.238675,0.001474,14.73858,11.35375,0.000001,7.030383,4.22842,3.713481,3.479165,4.005507,0.843959,0.000001,20.30321,4.825277,nothappy
0.01647,1.893402,0.000558,-19.07367,22.2597,42.34422,0.012099,0.077367,21.0086,0.921687,0.238675,0.001474,14.73858,11.35375,0.000001,7.030383,4.22842,3.713481,3.479165,4.005507,0.843959,0.000001,20.30321,4.825277,nothappy
0.035145,0.439969,0.000064,-14.11127,16.71307,16.52191,0.018754,0.070733,3.658768,0.79172,-0.035593,0.001422,4.283835,4.079693,0.000001,3.637499,3.024007,3.370835,3.134109,3.144712,0.895521,-0.000004,3.529814,3.389458,nothappy
0.043149,1.148146,0.000832,-22.46173,24.18495,19.27741,0.009679,0.098243,13.69554,0.818599,1.218544,0.004728,10.43748,5.858478,-0.000005,5.681274,5.948776,4.866129,4.535635,3.953399,0.931036,-0.000033,17.7138,7.351649,nothappy
0.030112,0.106621,-0.000126,-9.702332,10.11894,9.086075,0.026618,0.121581,2.20357,0.724537,1.279304,0.001754,3.957336,3.955762,0.000004,3.739749,3.953143,3.094584,3.113918,3.435819,0.770943,-0.000021,3.967957,3.986796,nothappy
0.030112,0.106621,-0.000126,-9.702332,10.11894,9.086075,0.026618,0.121581,2.20357,0.724537,1.279304,0.001754,3.957336,3.955762,0.000004,3.739749,3.953143,3.094584,3.113918,3.435819,0.770943,-0.000021,3.967957,3.986796,nothappy
0.030112,0.106621,-0.000126,-9.702332,10.11894,9.086075,0.026618,0.121581,2.20357,0.724537,1.279304,0.001754,3.957336,3.955762,0.000004,3.739749,3.953143,3.094584,3.113918,3.435819,0.770943,-0.000021,3.967957,3.986796,nothappy
0.011642,1.247921,-0.00036,-18.92588,24.25723,14.10509,0.013914,0.114135,6.865773,0.912228,0.450828,0.000696,10.84105,6.485618,-0.000004,8.150198,5.064465,4.9645,4.328331,3.941826,0.825056,0.000033,8.930676,6.395479,nothappy
0.024504,1.776561,0.001176,-20.25386,25.16324,23.53917,0.010284,0.10985,2.270438,0.869535,1.325672,0.004996,8.42052,4.32348,0.000008,3.603981,3.516171,4.170597,3.820064,3.136828,1.17997,-0.000025,3.996404,5.776776,nothappy
0.02588,2.112225,-0.000962,-30.14199,30.04075,35.62338,0.00605,0.072377,8.333529,0.871165,0.580029,0.006111,8.125055,4.467347,-0.000007,4.401358,3.920537,5.662559,3.852404,4.331226,1.161002,0.000009,7.502977,4.579875,nothappy
0.02588,2.112225,-0.000962,-30.14199,30.04075,35.62338,0.00605,0.072377,8.333529,0.871165,0.580029,0.006111,8.125055,4.467347,-0.000007,4.401358,3.920537,5.662559,3.852404,4.331226,1.161002,0.000009,7.502977,4.579875,nothappy
0.02588,2.112225,-0.000962,-30.14199,30.04075,35.62338,0.00605,0.072377,8.333529,0.871165,0.580029,0.006111,8.125055,4.467347,-0.000007,4.401358,3.920537,5.662559,3.852404,4.331226,1.161002,0.000009,7.502977,4.579875,nothappy
0.026711,1.560239,-0.000657,-15.10301,23.67188,22.02698,0.007864,0.083085,11.96248,0.760948,0.38168,0.003015,13.85143,11.5642,0.000003,4.378972,5.283187,4.473878,3.970294,3.584819,0.944845,0.00004,17.40458,4.936912,nothappy
0.026711,1.560239,-0.000657,-15.10301,23.67188,22.02698,0.007864,0.083085,11.96248,0.760948,0.38168,0.003015,13.85143,11.5642,0.000003,4.378972,5.283187,4.473878,3.970294,3.584819,0.944845,0.00004,17.40458,4.936912,nothappy
0.030838,1.952834,0.001155,-13.07326,37.44778,23.9199,0.00484,0.044527,11.71301,0.741713,0.944156,0.005698,6.086251,4.138416,0.000006,3.896054,3.990988,3.318584,3.723551,3.610913,1.255019,0.000057,10.05778,5.918818,nothappy
0.032877,1.122027,-0.000279,-14.90703,21.95624,21.81596,0.022989,0.085712,10.01355,0.913717,0.742492,0.003026,9.639781,7.87614,0.000005,5.499383,5.223277,3.986533,4.272974,3.395408,0.771985,0.000017,8.255574,6.186465,nothappy
0.028176,0.787558,0.001379,-22.90817,23.83264,17.70015,0.022384,0.076421,25.20819,0.846187,0.272479,0.002722,9.114768,5.149401,0,5.283517,4.636247,4.471843,4.351642,3.740559,1.026353,-0.000009,19.60715,5.74407,nothappy
0.011269,4.799067,0.000615,-16.17719,24.75478,22.78368,0.009074,0.052394,31.02066,0.906651,-0.150948,0.002725,43.17507,14.38539,-0.000002,11.25417,7.071235,5.720123,6.157701,5.600576,0.659572,-0.000014,36.33502,9.117087,nothappy
0.029596,0.738924,0.000482,-14.56094,20.61739,14.35195,0.037508,0.098349,4.728952,0.838066,0.361773,0.002659,7.041702,7.867834,-0.000005,5.66821,4.443402,3.831296,3.183238,3.762568,1.026506,0,4.967384,3.991619,nothappy
0.029596,0.738924,0.000482,-14.56094,20.61739,14.35195,0.037508,0.098349,4.728952,0.838066,0.361773,0.002659,7.041702,7.867834,-0.000005,5.66821,4.443402,3.831296,3.183238,3.762568,1.026506,0,4.967384,3.991619,nothappy
0.074672,-0.539378,-0.000891,-10.17284,18.59107,15.99888,0.027828,0.12617,2.653618,0.804745,1.560446,0.00299,4.222244,3.85787,0.000001,4.278072,3.65026,3.340811,3.30064,3.58524,0.9961,0.000019,3.696587,6.402202,nothappy
0.074672,-0.539378,-0.000891,-10.17284,18.59107,15.99888,0.027828,0.12617,2.653618,0.804745,1.560446,0.00299,4.222244,3.85787,0.000001,4.278072,3.65026,3.340811,3.30064,3.58524,0.9961,0.000019,3.696587,6.402202,nothappy
0.010938,1.572494,0.00127,-14.1787,36.15175,28.14382,0.013309,0.05626,13.44961,0.843915,0.379785,0.000892,22.82751,10.64482,-0.000007,6.207666,4.55172,3.685577,3.246324,3.481687,0.640116,-0.000021,21.80284,5.622385,nothappy
0.020126,1.634855,-0.000313,-28.46805,33.1053,35.6553,0.021779,0.078423,19.61884,0.854052,0.194199,0.001601,13.27881,7.255898,0.000005,4.813431,4.339798,3.666672,3.094361,3.230084,1.2352,-0.00004,18.65761,3.971519,nothappy
0.020126,1.634855,-0.000313,-28.46805,33.1053,35.6553,0.021779,0.078423,19.61884,0.854052,0.194199,0.001601,13.27881,7.255898,0.000005,4.813431,4.339798,3.666672,3.094361,3.230084,1.2352,-0.00004,18.65761,3.971519,nothappy
0.003692,0.87334,-0.00022,-23.82468,36.21583,23.55695,0.017544,0.06577,4.481708,0.876205,-0.009025,0.000609,4.804337,3.883553,0.000004,4.456542,3.913319,4.109157,3.622467,4.045662,1.71552,-0.000001,8.02811,3.306049,nothappy
0.003692,0.87334,-0.00022,-23.82468,36.21583,23.55695,0.017544,0.06577,4.481708,0.876205,-0.009025,0.000609,4.804337,3.883553,0.000004,4.456542,3.913319,4.109157,3.622467,4.045662,1.71552,-0.000001,8.02811,3.306049,nothappy
0.018952,1.210802,0.001025,-28.9746,28.06026,24.78691,0.019964,0.082887,31.89447,0.892494,0.676258,0.002792,7.404917,7.794592,-0.000002,6.385749,5.557989,4.268471,4.388137,3.828478,1.104353,-0.000024,20.81617,5.97225,nothappy
0.072028,1.17087,-0.000174,-15.4385,23.84309,13.94811,0.006655,0.123098,5.99403,0.843598,1.115816,0.007338,6.714725,3.79869,-0.000002,4.233118,4.680591,4.01672,4.084556,4.661362,0.819801,0.000032,7.165948,4.797427,nothappy
0.015012,1.497103,-0.000453,-21.12161,30.98479,23.50301,0.006655,0.073975,19.64233,0.90252,0.506932,0.002523,11.29186,7.460999,0.000007,5.675951,5.634166,4.337203,3.987077,4.08811,1.130496,0.000015,17.39543,5.274794,nothappy
0.005434,2.49957,-0.000981,-18.85435,21.80785,20.25833,0.012099,0.061988,6.128472,0.908777,1.043679,0.000821,19.26308,4.337623,-0.000006,4.608084,4.149956,3.622682,4.612391,3.605315,0.926052,-0.000011,6.137106,4.9257,nothappy
0.082647,-1.116189,0.000208,-15.61052,13.85998,15.28548,0.022989,0.136498,4.344303,0.540258,1.366605,0.0031,7.087893,5.66449,0.000003,5.00503,3.3038,3.95904,3.233928,3.133624,1.146068,-0.000022,5.017441,4.311548,nothappy
0.059189,0.718459,-0.000995,-22.54941,19.98652,18.6846,0.011494,0.146781,6.532453,0.888538,1.710369,0.007273,5.201529,6.272469,0.000002,5.493851,5.493062,4.470003,4.727505,4.356263,1.340646,0.000016,8.901937,7.258236,nothappy
0.059189,0.718459,-0.000995,-22.54941,19.98652,18.6846,0.011494,0.146781,6.532453,0.888538,1.710369,0.007273,5.201529,6.272469,0.000002,5.493851,5.493062,4.470003,4.727505,4.356263,1.340646,0.000016,8.901937,7.258236,nothappy
0.017769,0.774261,-0.000346,-22.06844,23.39397,15.33609,0.025408,0.094949,4.887642,0.846896,1.751388,0.001521,5.557408,4.308876,-0.000003,4.170592,3.600786,3.386164,3.262543,3.171137,1.184789,-0.00001,6.575039,6.247842,nothappy
0.017769,0.774261,-0.000346,-22.06844,23.39397,15.33609,0.025408,0.094949,4.887642,0.846896,1.751388,0.001521,5.557408,4.308876,-0.000003,4.170592,3.600786,3.386164,3.262543,3.171137,1.184789,-0.00001,6.575039,6.247842,nothappy
0.022146,0.683912,0.000038,-18.39492,44.7104,20.48627,0.00605,0.048434,11.08184,0.909881,0.400192,0.004054,5.714435,6.928842,0.000009,6.181757,4.802136,4.088253,5.118322,4.940501,0.95797,0.000053,8.879127,5.236949,nothappy
0.00624,1.179705,0.000469,-14.22541,17.38025,14.33476,0.00484,0.031485,7.756694,0.837863,1.448847,0.00051,9.310512,7.09231,-0.000007,10.4906,5.413682,3.88703,3.320245,3.651202,0.755083,-0.000024,6.950554,4.165521,nothappy
0.050201,2.295869,-0.000607,-10.66656,12.4598,12.72806,0.026013,0.087455,8.139236,0.586309,1.191503,0.003691,10.35944,4.738366,0.000002,4.032107,3.458258,3.100584,3.065567,2.945055,0.660445,-0.000006,6.974383,5.058128,nothappy
0.011631,2.098517,0.001425,-14.36058,16.76951,17.56823,0.010284,0.047436,4.178956,0.865811,0.284422,0.000663,9.289993,5.352999,-0.000002,4.373793,4.127095,3.005325,2.966182,2.933817,0.995332,-0.000018,9.562073,3.980971,nothappy
0.028626,1.003149,-0.001134,-19.27007,18.86626,13.25347,0.014519,0.109201,5.937212,0.802365,0.972872,0.003121,6.700813,4.514171,0.000005,5.143626,3.657302,3.771239,3.483238,4.197802,0.85471,0.000003,11.06802,4.348389,nothappy
0.00829,4.11992,0.000218,-33.41169,49.19518,24.62115,0.018149,0.054367,30.40651,0.895353,0.199649,0.00112,38.79245,12.60529,-0.000003,7.158008,4.485594,3.950591,4.552505,3.860132,0.845295,-0.000001,31.90117,4.987658,nothappy
0.00829,4.11992,0.000218,-33.41169,49.19518,24.62115,0.018149,0.054367,30.40651,0.895353,0.199649,0.00112,38.79245,12.60529,-0.000003,7.158008,4.485594,3.950591,4.552505,3.860132,0.845295,-0.000001,31.90117,4.987658,nothappy
0.00829,4.11992,0.000218,-33.41169,49.19518,24.62115,0.018149,0.054367,30.40651,0.895353,0.199649,0.00112,38.79245,12.60529,-0.000003,7.158008,4.485594,3.950591,4.552505,3.860132,0.845295,-0.000001,31.90117,4.987658,nothappy
0.008113,1.304917,0.003354,-18.87535,26.1146,16.09899,0.012704,0.037902,50.39234,0.910435,0.144323,0.000584,10.62255,9.153811,0.000006,5.426754,4.596745,3.971093,4.531014,4.0906,0.707508,0,71.57509,7.259029,nothappy
0.008113,1.304917,0.003354,-18.87535,26.1146,16.09899,0.012704,0.037902,50.39234,0.910435,0.144323,0.000584,10.62255,9.153811,0.000006,5.426754,4.596745,3.971093,4.531014,4.0906,0.707508,0,71.57509,7.259029,nothappy
0.009368,0.983917,-0.0005,-29.66531,16.01348,20.08798,0.016939,0.049839,9.141669,0.889431,0.556813,0.000901,5.337102,4.799207,0.000005,5.19163,3.389513,3.876053,4.318512,3.649065,0.975978,-0.000003,9.125384,3.767823,nothappy
0.008864,0.618277,0.000079,-17.85677,36.44836,41.82684,0.005445,0.057307,8.572909,0.931424,0.312562,0.000757,6.487207,7.009324,-0.000002,5.180602,5.031497,4.209476,4.159661,4.328504,0.961239,-0.000018,11.48564,6.025908,nothappy
0.015756,0.803972,0.002044,-13.91907,29.82324,18.00332,0.009679,0.068013,10.2603,0.73025,0.751726,0.001338,20.70094,8.186447,0.000004,4.905998,3.796599,3.999587,3.831438,3.950897,0.753864,-0.000012,15.32777,7.263953,nothappy
0.030923,0.985934,0.000653,-23.78924,24.88257,28.48839,0.009074,0.130258,2.198082,0.91912,0.186056,0.002032,9.455126,4.999084,0.000002,10.28596,4.877704,3.967815,3.850921,3.785698,0.885055,0,6.195944,5.395841,nothappy
0.016368,2.472672,0.001287,-20.33558,31.95011,35.57529,0.014519,0.061987,33.70942,0.916526,0.747715,0.001329,15.12211,4.876277,0,4.986853,4.195085,3.217721,3.182321,3.303374,0.978132,0.000007,41.10191,4.99613,nothappy
0.04169,1.924325,0.002189,-13.3851,18.80008,10.92524,0.005445,0.093642,4.742663,0.809059,0.982523,0.005938,12.30346,7.006661,0.000001,7.352354,4.035537,3.104973,3.506438,3.278179,0.72542,-0.000069,8.635201,3.540062,nothappy
0.023656,1.62658,-0.0009,-23.00247,27.83676,27.99911,0.010284,0.083643,11.16009,0.947043,0.389648,0.001732,31.4167,8.202477,0.000006,7.128356,3.727625,3.975335,3.595691,3.321445,0.898149,0.0001,13.03017,6.936729,nothappy
0.023656,1.62658,-0.0009,-23.00247,27.83676,27.99911,0.010284,0.083643,11.16009,0.947043,0.389648,0.001732,31.4167,8.202477,0.000006,7.128356,3.727625,3.975335,3.595691,3.321445,0.898149,0.0001,13.03017,6.936729,nothappy
0.023656,1.62658,-0.0009,-23.00247,27.83676,27.99911,0.010284,0.083643,11.16009,0.947043,0.389648,0.001732,31.4167,8.202477,0.000006,7.128356,3.727625,3.975335,3.595691,3.321445,0.898149,0.0001,13.03017,6.936729,nothappy
0.023656,1.62658,-0.0009,-23.00247,27.83676,27.99911,0.010284,0.083643,11.16009,0.947043,0.389648,0.001732,31.4167,8.202477,0.000006,7.128356,3.727625,3.975335,3.595691,3.321445,0.898149,0.0001,13.03017,6.936729,nothappy
0.023656,1.62658,-0.0009,-23.00247,27.83676,27.99911,0.010284,0.083643,11.16009,0.947043,0.389648,0.001732,31.4167,8.202477,0.000006,7.128356,3.727625,3.975335,3.595691,3.321445,0.898149,0.0001,13.03017,6.936729,nothappy
0.016977,2.373333,-0.001617,-20.60231,23.92389,15.64832,0.00726,0.062192,25.82739,0.815175,0.85774,0.002651,27.0043,10.35399,0.000002,7.158919,5.416293,6.241497,4.207211,3.669084,0.703269,0.000003,23.04784,7.018795,nothappy
0.020319,1.585636,0.001379,-20.69322,22.40864,18.3639,0.012704,0.06353,4.498931,0.888309,0.93996,0.002253,16.27187,6.636415,-0.000001,6.585406,4.340395,3.802518,4.102008,3.234336,0.905551,-0.000005,6.057036,4.553182,nothappy
0.020319,1.585636,0.001379,-20.69322,22.40864,18.3639,0.012704,0.06353,4.498931,0.888309,0.93996,0.002253,16.27187,6.636415,-0.000001,6.585406,4.340395,3.802518,4.102008,3.234336,0.905551,-0.000005,6.057036,4.553182,nothappy
0.0091,1.804514,-0.000628,-24.90542,30.47715,24.39122,0.009074,0.049881,26.4864,0.778777,-0.036451,0.001428,19.10159,5.18365,0.000003,4.902831,4.201785,4.314206,3.882647,4.143695,1.061586,0.000002,29.7612,4.805243,nothappy
0.0091,1.804514,-0.000628,-24.90542,30.47715,24.39122,0.009074,0.049881,26.4864,0.778777,-0.036451,0.001428,19.10159,5.18365,0.000003,4.902831,4.201785,4.314206,3.882647,4.143695,1.061586,0.000002,29.7612,4.805243,nothappy
0.009799,1.15849,0.000168,-25.46886,38.6512,36.97738,0.005445,0.050007,17.31742,0.863221,0.246705,0.001272,10.23169,8.424757,-0.000003,6.355582,6.053632,3.800107,4.488801,4.143672,1.320575,-0.00001,30.77851,4.547197,nothappy
0.052396,1.10375,-0.002572,-11.60981,13.04371,14.45339,0.015729,0.070995,5.472489,0.680372,1.092104,0.00396,8.700089,5.688263,-0.000002,6.830607,4.287395,3.290034,3.043815,4.151258,0.712614,0.000006,7.443314,4.745608,nothappy
0.005792,1.11564,-0.000875,-23.42801,47.5377,30.78274,0.009679,0.057533,3.840563,0.933425,0.06224,0.000792,10.58055,5.889748,-0.000014,5.943096,4.706079,5.327288,5.354785,5.306699,1.255159,-0.000002,10.39905,6.807017,nothappy
0.005792,1.11564,-0.000875,-23.42801,47.5377,30.78274,0.009679,0.057533,3.840563,0.933425,0.06224,0.000792,10.58055,5.889748,-0.000014,5.943096,4.706079,5.327288,5.354785,5.306699,1.255159,-0.000002,10.39905,6.807017,nothappy
0.013786,6.277558,-0.00029,-14.21456,18.64801,14.02826,0.009074,0.043825,39.91105,0.643161,0.41106,0.00199,56.78318,16.23569,-0.000007,9.270765,5.221673,3.580894,3.58151,3.589585,0.575699,0.000001,42.44701,4.77679,nothappy
0.013786,6.277558,-0.00029,-14.21456,18.64801,14.02826,0.009074,0.043825,39.91105,0.643161,0.41106,0.00199,56.78318,16.23569,-0.000007,9.270765,5.221673,3.580894,3.58151,3.589585,0.575699,0.000001,42.44701,4.77679,nothappy
0.008551,1.23671,-0.002116,-19.25216,87.05142,46.33931,0.007864,0.089457,11.7243,0.895079,-0.387264,0.000852,11.09388,10.17098,-0.000005,9.291652,4.701692,3.81856,3.342283,3.854956,1.646776,0.000017,26.05271,5.381866,nothappy
0.007431,2.198016,0.000948,-34.4341,31.2822,26.26386,0.009074,0.048101,15.10383,0.923016,0.072955,0.000728,13.51999,7.336095,0.00001,8.25532,5.619968,7.07487,6.437734,4.895984,0.719351,0.000004,21.85998,7.343892,nothappy
0.014114,2.545844,-0.000869,-24.37242,33.00709,39.84398,0.012704,0.051542,33.47692,0.893726,-0.133931,0.00159,18.2199,11.6389,-0.000013,11.4701,6.267279,6.594116,4.824129,5.171917,0.666743,-0.000004,43.87874,7.757053,nothappy
0.005424,3.863089,0.00013,-24.17902,17.63008,22.96262,0.013914,0.043544,47.04776,0.706901,0.274738,0.000816,66.01182,16.28223,0.000001,21.49805,8.615869,6.684381,4.979352,4.573363,0.637844,0.000003,42.94756,3.800388,nothappy
0.005424,3.863089,0.00013,-24.17902,17.63008,22.96262,0.013914,0.043544,47.04776,0.706901,0.274738,0.000816,66.01182,16.28223,0.000001,21.49805,8.615869,6.684381,4.979352,4.573363,0.637844,0.000003,42.94756,3.800388,nothappy
0.011623,1.933262,-0.001624,-17.78581,44.42799,27.21312,0.008469,0.061373,32.53883,0.881168,0.213305,0.001332,21.75965,6.700127,-0.000002,8.671506,4.137518,3.545707,4.72892,4.877157,0.871261,0.000003,36.49575,5.413815,nothappy
0.011623,1.933262,-0.001624,-17.78581,44.42799,27.21312,0.008469,0.061373,32.53883,0.881168,0.213305,0.001332,21.75965,6.700127,-0.000002,8.671506,4.137518,3.545707,4.72892,4.877157,0.871261,0.000003,36.49575,5.413815,nothappy
0.011623,1.933262,-0.001624,-17.78581,44.42799,27.21312,0.008469,0.061373,32.53883,0.881168,0.213305,0.001332,21.75965,6.700127,-0.000002,8.671506,4.137518,3.545707,4.72892,4.877157,0.871261,0.000003,36.49575,5.413815,nothappy
0.006323,1.592515,0.001494,-20.90415,29.2907,13.65018,0.032063,0.084495,4.093875,0.86771,0.212612,0.000466,11.67626,4.785002,0.000002,3.729022,3.363002,3.09009,3.972695,3.662668,0.667305,-0.00001,5.710251,7.203938,nothappy
0.033829,0.232988,0.000726,-16.23077,17.4639,13.61361,0.013309,0.073677,7.920975,0.713418,0.85441,0.002125,5.737508,5.576751,0,8.819877,4.725632,4.027522,3.574967,3.32917,0.889428,-0.000009,7.933347,4.578674,nothappy
0.018062,2.410781,-0.001262,-20.69427,19.45179,31.62628,0.013914,0.088468,14.24671,0.904034,0.121182,0.002162,25.2171,7.101029,-0.000005,5.553386,4.187669,3.712985,4.308104,3.675367,1.022784,0.000022,16.14643,4.859655,nothappy
0.013752,4.405147,0.00064,-14.95679,22.17313,19.73841,0.006655,0.060592,20.35008,0.776613,0.876433,0.001949,30.29887,4.812045,-0.000002,5.105597,3.990997,3.80131,3.612832,3.615642,0.909977,-0.00001,20.20198,5.658491,nothappy
0.025325,1.57686,0.000483,-19.59528,23.39785,19.73909,0.006655,0.070863,4.295946,0.917269,1.035952,0.004011,15.66714,8.411506,-0.000001,6.454116,5.574694,3.954928,4.698792,4.056663,0.726366,0.000001,9.078603,7.516794,nothappy
0.009755,1.570746,0.000002,-31.08524,27.55904,18.24135,0.00726,0.081778,13.23794,0.874671,1.16185,0.001916,9.061134,3.779781,0.000001,4.494314,3.615638,5.160711,3.87346,3.776234,1.022238,-0.000012,11.54948,5.19155,nothappy
0.027196,1.461438,0.000185,-15.4124,18.12421,18.22905,0.00726,0.06143,11.20735,0.790658,0.696105,0.002632,10.43786,3.863321,0.000004,3.562114,3.817363,4.649746,3.234774,3.321172,1.020028,-0.000039,10.13894,4.508129,nothappy
0.013606,2.883659,-0.000123,-21.3472,26.89184,31.48542,0.00726,0.04544,44.97269,0.905603,0.411905,0.00214,26.42527,10.30868,0.000006,4.894289,5.258323,3.811018,3.675466,3.799938,1.071768,0.000009,48.2484,6.660126,nothappy
0.013606,2.883659,-0.000123,-21.3472,26.89184,31.48542,0.00726,0.04544,44.97269,0.905603,0.411905,0.00214,26.42527,10.30868,0.000006,4.894289,5.258323,3.811018,3.675466,3.799938,1.071768,0.000009,48.2484,6.660126,nothappy
0.016276,1.599931,-0.002315,-13.91438,29.39302,15.57659,0.010284,0.090614,9.87484,0.792528,0.760729,0.001597,17.08996,13.95268,0,7.273585,5.37953,3.789083,3.518528,3.139573,0.664507,0.000013,17.76998,6.655709,nothappy
0.016276,1.599931,-0.002315,-13.91438,29.39302,15.57659,0.010284,0.090614,9.87484,0.792528,0.760729,0.001597,17.08996,13.95268,0,7.273585,5.37953,3.789083,3.518528,3.139573,0.664507,0.000013,17.76998,6.655709,nothappy
0.00955,2.674988,0.000134,-21.58734,62.29784,42.36442,0.009074,0.054777,35.80962,0.921194,-0.005539,0.00131,24.02999,9.070649,0.000003,13.15768,4.697399,4.403458,4.189786,3.963385,0.890823,-0.000003,45.48404,7.608757,nothappy
0.022428,1.566355,-0.001014,-13.46077,22.23561,16.94646,0.00605,0.074734,4.71045,0.850617,1.086496,0.003681,11.09187,11.48643,-0.000008,5.41504,4.350907,3.156458,3.280749,3.317836,0.846448,0.000018,8.557984,7.761138,nothappy
0.061485,0.715563,-0.000268,-11.84165,10.44502,11.45405,0.026013,0.10499,8.264775,0.688264,1.238391,0.004477,7.690996,4.948459,-0.000004,4.617693,3.260449,3.762705,3.195703,3.096637,0.811323,0,6.625298,5.528495,nothappy
0.051249,1.415982,0.002485,-13.69727,14.08994,11.6971,0.00363,0.077757,2.644321,0.597306,0.936351,0.010721,5.514991,4.939152,-0.000009,4.797099,3.519196,4.746995,4.147856,3.309401,0.839386,-0.000004,5.586748,4.850144,nothappy
0.051249,1.415982,0.002485,-13.69727,14.08994,11.6971,0.00363,0.077757,2.644321,0.597306,0.936351,0.010721,5.514991,4.939152,-0.000009,4.797099,3.519196,4.746995,4.147856,3.309401,0.839386,-0.000004,5.586748,4.850144,nothappy
0.026444,0.683024,-0.000536,-29.26898,27.23251,14.47729,0.00484,0.055342,30.6211,0.845191,0.711373,0.002157,5.097218,3.917189,-0.000005,4.315763,3.975784,3.707845,3.60924,3.706921,0.903714,-0.000001,7.485395,4.099494,nothappy
0.046692,1.083665,-0.000375,-25.8957,23.91368,17.27571,0.009074,0.154695,3.54364,0.812981,1.24498,0.006783,4.863208,4.299457,-0.000002,4.036435,3.432571,3.686084,3.544617,3.51263,1.545305,-0.000029,5.381499,5.60674,nothappy
0.037341,0.507998,-0.000471,-12.47925,12.95314,16.78407,0.009679,0.111868,3.323353,0.87482,1.15614,0.004581,6.919564,4.251636,-0.000007,4.738455,4.91244,4.192332,3.284987,3.685682,1.009179,0.000002,5.512799,4.894767,nothappy
0.037341,0.507998,-0.000471,-12.47925,12.95314,16.78407,0.009679,0.111868,3.323353,0.87482,1.15614,0.004581,6.919564,4.251636,-0.000007,4.738455,4.91244,4.192332,3.284987,3.685682,1.009179,0.000002,5.512799,4.894767,nothappy
0.037341,0.507998,-0.000471,-12.47925,12.95314,16.78407,0.009679,0.111868,3.323353,0.87482,1.15614,0.004581,6.919564,4.251636,-0.000007,4.738455,4.91244,4.192332,3.284987,3.685682,1.009179,0.000002,5.512799,4.894767,nothappy
0.013244,2.579616,-0.000684,-23.8397,26.91081,20.76017,0.006655,0.048245,23.1432,0.889134,0.610583,0.001692,20.05997,6.851121,-0.000004,4.764695,4.623906,4.658816,4.210286,3.352074,0.868121,0.000004,25.18613,5.862092,nothappy
0.040974,1.087445,-0.00105,-12.50605,20.89059,16.18026,0.009679,0.093247,7.389177,0.708185,1.203355,0.003765,11.52616,9.786084,0.000001,7.039916,6.904585,3.803776,3.408694,3.785911,0.863943,0.000029,11.65647,5.156339,nothappy
0.038008,1.395713,-0.000257,-15.93846,34.3484,15.52337,0.026618,0.128928,2.931651,0.891596,1.528158,0.005697,7.913116,5.43234,-0.000006,4.635926,4.715023,5.220666,3.978714,4.280338,1.020802,0.000057,4.461016,7.90554,nothappy
0.011612,2.894388,0.001042,-25.79259,27.87845,31.43586,0.004235,0.034232,36.69263,0.957009,0.151581,0.00192,13.12236,4.715185,-0.00001,5.682091,4.233024,4.816478,4.25232,3.771806,1.253831,-0.000028,44.76748,5.613355,nothappy
