@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_3 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_C numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_F# numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_16 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {happy,nothappy}

@data
0.170174,-46.752396,0.836913,1.942157,3.547277,0.127628,0.199329,0.546175,-6.759483,0.447215,0.204165,0.178786,0.175494,5.489239,0.583434,0.349664,0.236438,0.000018,0.381922,0.184147,0.532964,0.59851,1.763271,0.138135,0.128718,0.085806,0.067948,0.065514,0.051791,0.072092,0.083192,0.096598,3.447695,0.000049,0.192262,0.221926,0.200182,0.03044,0.036348,0.024838,0.027917,0.02871,0.024001,0.210837,33.914544,29.876524,23.016305,1.003566,98.10011,7.528346,1.761165,0.444463,0.897977,0.889426,0.126222,58.65832,4.361135,187.2642,1.183934,0.027922,0.006136,0.060567,0.000096,0.016474,3221.792,0.270535,0,0.906791,0.104269,0,0.084577,0.002771,2006.143,1118540,happy
0.053735,-52.690209,0.316547,1.889273,3.763169,0.291569,0.154387,0.445057,-5.345547,0.509126,0.20026,0.196123,0.181398,6.498705,1.048575,0.274946,0.230275,0.000022,0.381769,0.203457,0.579208,0.815795,1.533543,0.12588,0.101649,0.120674,0.096618,0.105245,0.037512,0.064655,0.075446,0.092257,3.752046,0.00002,0.267874,0.115166,0.296544,0.04057,0.031936,0.028906,0.030352,0.029761,0.025109,0.212051,17.832833,33.480667,25.573018,1.006888,67.81397,4.56921,1.352587,0.711054,0.796193,0.892301,0.064258,38.61522,5.524994,281.8281,0.96418,0.029865,0.103223,0.284463,0.000226,0.005774,2274.928,1.410874,0,0.942077,0.117484,0,0.054604,0.003157,584.8491,305391.4,happy
0.052739,-46.06433,0.785515,2.010884,3.828914,0.278583,0.152083,0.426202,-6.663926,0.454854,0.189913,0.170797,0.174373,5.673396,1.151523,0.324389,0.275026,0.000305,0.389581,0.213232,0.520969,0.57516,1.766053,0.144352,0.130378,0.091696,0.099791,0.086906,0.03971,0.068514,0.078147,0.092668,3.501341,0.000211,0.227948,0.157959,0.252369,0.038288,0.035957,0.021907,0.027891,0.029596,0.030671,0.21539,21.632244,25.671859,42.401858,1.003751,74.402,4.619607,1.32322,0.620764,0.649068,0.884558,0.052184,32.00993,5.921187,342.7104,0.917125,0.021116,0.07962,0.071646,0.000221,0.007985,1539.547,0.919741,0,0.924101,0.093511,0,0.070185,0.00257,570.6793,125980,happy
0.055636,-51.123523,-0.445011,1.910355,3.895942,0.444551,0.1445,0.41296,-13.993532,0.512734,0.197382,0.144894,0.144973,6.290962,1.384055,0.435934,0.179561,0.000016,0.291758,0.199352,0.39506,0.516757,2.54604,0.095258,0.102257,0.059847,0.073056,0.050108,0.037685,0.053338,0.069395,0.093139,3.626464,0.000018,0.12349,0.175388,0.240871,0.048779,0.022914,0.029506,0.022215,0.028187,0.032672,0.213647,26.071618,17.50787,18.448302,1.003285,79.60206,4.773281,1.330122,0.517188,0.700027,0.886033,0.093312,112.5794,5.892704,344.4409,1.716666,0.03185,0.015488,0.069105,0.000184,0.004374,6202.387,0.399762,0,0.844874,0.126277,0,0.13115,0.004241,632.9392,88674.72,happy
0.065617,-54.610391,0.213675,1.847741,3.66625,0.305282,0.1556,0.505622,-2.000339,0.555997,0.218728,0.1932,0.191901,6.976265,0.88604,0.177891,0.271521,0.000019,0.320223,0.182648,0.435461,0.53502,1.157104,0.11355,0.09078,0.073134,0.071895,0.060592,0.044624,0.058495,0.073747,0.092209,3.835648,0.000018,0.363913,0.114928,0.225343,0.043021,0.026235,0.026691,0.020879,0.023374,0.029409,0.217498,58.238645,26.97772,44.759143,1.008552,69.8922,5.139794,1.47693,0.645748,0.867579,0.901298,0.049979,10.51903,4.922003,475.8058,0.952822,0.027626,0.040414,0.424766,0.000352,0.010264,320.5013,1.374014,0,0.835553,0.087686,0,0.137496,0.003788,670.7942,888646.4,happy
0.084761,-43.514984,0.571133,1.890765,3.472299,0.240339,0.176698,0.537392,-1.691126,0.457125,0.210779,0.189645,0.174804,4.922136,0.520558,0.234353,0.221715,0.000186,0.226813,0.183652,0.519735,0.496399,1.39633,0.103013,0.109614,0.078614,0.086863,0.071219,0.045444,0.064649,0.077702,0.095007,3.477012,0.000123,0.198407,0.152343,0.196353,0.033313,0.029505,0.02324,0.028437,0.028148,0.025236,0.21541,69.812104,60.939382,115.701342,1.007568,87.02626,6.620066,1.662785,0.517115,1.063864,0.897363,0.087384,31.1437,4.586812,286.3761,0.865503,0.019353,0.010996,0.363782,0.000177,0.010467,1228.166,0.54069,0,0.731025,0.089274,0,0.196758,0.005096,1059.274,648625.2,happy
0.039719,-46.703163,-0.583669,1.77729,3.386999,0.292908,0.165592,0.483686,-4.036378,0.423463,0.192262,0.164186,0.156871,5.424043,0.655287,0.193133,0.265504,0.000068,0.159182,0.180579,0.356706,0.388026,1.006972,0.097313,0.093837,0.076921,0.061945,0.056401,0.045651,0.060902,0.074362,0.091312,3.569436,0.000064,0.117862,0.115976,0.216085,0.031728,0.02539,0.01963,0.024089,0.023567,0.020817,0.21326,48.018109,50.385329,74.832872,1.005537,83.06101,5.493717,1.442245,0.658748,1.193087,0.904674,0.113181,41.2703,5.477335,142.196,0.619005,0.011042,0.009391,0.184208,0.000066,0.012407,1758.82,0.216285,0,0.985353,0.102128,0,0.014442,0.002068,478.3214,64128.81,happy
0.072066,-52.350705,0.116572,1.909933,3.57675,0.317378,0.164063,0.433463,-4.498146,0.545342,0.208274,0.193019,0.186917,6.530031,1.190759,0.263053,0.246667,0.00005,0.348378,0.182928,0.375709,0.509799,1.178704,0.103945,0.097982,0.083163,0.071272,0.066205,0.037044,0.052799,0.072896,0.090968,3.855492,0.00006,0.291808,0.137895,0.249754,0.041988,0.034786,0.026614,0.023159,0.026066,0.023467,0.210064,21.459591,25.190441,32.941226,1.005207,81.13407,5.016072,1.379948,0.724871,0.877336,0.88732,0.089745,57.60642,5.793717,689.3111,2.326849,0.049634,0.055987,0.212614,0.000198,0.008613,4373.619,1.39202,0,0.817577,0.10759,0,0.149245,0.0046,790.6025,702166.3,happy
0.053589,-49.799691,-0.622937,1.701186,3.180699,0.281509,0.141839,0.540961,-8.192563,0.402322,0.181801,0.175508,0.171012,5.769107,0.457881,0.173261,0.170227,0.000063,0.194741,0.182892,0.391033,0.314208,2.206953,0.079692,0.07471,0.072642,0.054642,0.02413,0.039648,0.062998,0.070618,0.083411,3.446241,0.000063,0.105067,0.102472,0.169034,0.035341,0.029768,0.022368,0.023403,0.025481,0.018242,0.206648,60.998185,43.000336,80.132575,1.00919,77.39703,5.476145,1.487868,0.419241,0.860858,0.88401,0.048552,59.87889,5.012335,183.8068,0.588692,0.007834,0.019875,0.232161,0.000197,0.004603,5140.778,0.172649,0,0.838882,0.064821,0,0.135249,0.002847,588.7673,124111.4,happy
0.084671,-42.154423,0.641196,1.803691,3.553522,0.270982,0.177272,0.547471,-1.904155,0.401866,0.209763,0.177327,0.170973,4.867414,0.425981,0.288471,0.156455,0.00015,0.223684,0.189986,0.395474,0.487279,1.47876,0.080623,0.079564,0.082871,0.059639,0.060754,0.044,0.065716,0.079847,0.094177,3.30062,0.000123,0.126729,0.118538,0.171323,0.03509,0.033188,0.02128,0.020456,0.02648,0.02239,0.214581,62.693256,86.249904,52.214581,1.004471,96.55006,6.75063,1.606559,0.513453,1.311318,0.895955,0.20651,97.90874,5.032956,118.7166,0.404967,0.005944,0.003448,0.191671,0.000048,0.030644,7890.514,0.144233,0,0.990679,0.121309,0,0.00924,0.002347,873.6125,161772.6,happy
0.066246,-44.348957,0.12645,1.906168,3.47748,0.300885,0.182345,0.479375,-3.290725,0.427406,0.196189,0.163529,0.166228,5.367159,1.138364,0.241279,0.282717,0.000106,0.279898,0.179691,0.500937,0.612455,1.209758,0.093348,0.115565,0.092373,0.08189,0.077403,0.044771,0.059175,0.079555,0.093276,3.316837,0.00013,0.141202,0.143216,0.231864,0.037598,0.025794,0.027371,0.02703,0.028236,0.029826,0.215385,39.867254,34.189653,65.191952,1.004748,83.70559,5.574648,1.459339,0.62469,1.028929,0.89983,0.150648,87.69752,5.433894,224.2869,1.066571,0.020525,0.021264,0.232926,0.000132,0.019088,8316.054,0.417084,0,0.967377,0.113369,0,0.03158,0.00263,657.3603,130308.9,happy
0.043936,-50.538324,1.863051,1.902094,3.427157,0.33796,0.126516,0.405667,-2.744702,0.484759,0.185412,0.177521,0.172895,6.028113,1.384649,0.282367,0.446955,0.000148,0.369086,0.201193,0.560235,0.841976,1.433747,0.115276,0.128631,0.083848,0.091086,0.071782,0.032034,0.067852,0.077243,0.090678,3.744603,0.000058,0.163998,0.169802,0.311166,0.034547,0.021953,0.027549,0.018098,0.023467,0.030718,0.209737,22.817079,23.24099,24.081314,1.003184,61.2995,4.01021,1.272301,0.776409,0.572869,0.876079,0.06158,31.3481,5.998884,116.2774,1.061143,0.038848,0.096102,0.054292,0.000302,0.007263,796.7347,1.196846,0,0.822903,0.10486,0,0.145831,0.004044,503.3384,233490.7,happy
0.056981,-50.857482,0.687026,1.920823,4.04695,0.300917,0.143742,0.424997,-3.050607,0.497787,0.21684,0.179723,0.183504,5.9847,1.561319,0.31474,0.295465,0.000062,0.494202,0.197508,0.45998,0.715708,1.74985,0.123177,0.12045,0.111238,0.09818,0.094676,0.036534,0.078039,0.081748,0.089886,3.713536,0.000045,0.218105,0.188388,0.345658,0.045421,0.038653,0.034933,0.024377,0.029434,0.024357,0.211512,29.8723,40.871765,43.075259,1.0054,68.79725,4.388993,1.325015,0.663292,0.648833,0.877611,0.042843,31.39178,5.784667,226.9056,1.151841,0.040064,0.107312,0.133827,0.000278,0.003871,1807.48,1.299162,0,0.740346,0.105712,0,0.192362,0.005103,610.6095,488611.9,happy
0.048196,-49.155098,0.545695,2.027937,3.569014,0.253775,0.157698,0.441465,-4.810502,0.564697,0.213366,0.206571,0.180291,5.888951,0.887003,0.35459,0.203163,0.000079,0.376318,0.190331,0.522171,0.475728,1.21441,0.078594,0.094914,0.089815,0.067577,0.064131,0.03093,0.056731,0.074661,0.092024,3.465442,0.000115,0.294492,0.117638,0.184656,0.041675,0.028403,0.025785,0.024653,0.024174,0.023888,0.209837,52.492891,50.988649,30.677079,1.006606,68.06349,4.603874,1.37058,0.66292,0.701654,0.886164,0.062998,36.51695,5.320671,225.285,0.677576,0.023266,0.037129,0.228732,0.000425,0.007632,2451.974,1.092984,0,0.766312,0.089279,0,0.179197,0.004472,556.1248,214401.4,happy
0.067968,-49.055967,-0.373471,2.085987,3.851048,0.318117,0.157632,0.482669,-9.633158,0.474571,0.187243,0.180011,0.16651,5.986763,1.518184,0.405758,0.515144,0.000179,0.542449,0.201872,0.431995,0.566507,3.207865,0.128468,0.137787,0.123952,0.14148,0.133163,0.054573,0.074157,0.092024,0.104629,3.729815,0.000179,0.339516,0.146843,0.192147,0.033575,0.029984,0.031898,0.034977,0.023921,0.029656,0.211452,27.556309,45.435543,40.817218,1.004638,87.24958,5.767231,1.473726,0.628212,1.210017,0.894183,0.113374,69.03564,5.513322,532.1862,2.391423,0.041188,0.072117,0.541697,0.000348,0.012491,6506.026,1.548501,0,0.920772,0.109106,0,0.072999,0.003785,740.8622,438898.5,happy
0.058391,-50.252662,-0.94413,1.849132,3.858188,0.294817,0.175401,0.446908,-12.090966,0.481994,0.200961,0.157649,0.147686,5.923537,0.840841,0.217113,0.280506,0.000042,0.289879,0.183679,0.491813,0.495658,3.936472,0.109273,0.079665,0.0695,0.058002,0.070478,0.032378,0.052705,0.063502,0.081577,3.957778,0.000107,0.231545,0.184639,0.211496,0.029819,0.02389,0.026587,0.02411,0.023781,0.025321,0.2138,20.29041,18.290951,33.220109,1.004768,102.464,5.283702,1.321767,0.604314,1.126644,0.891482,0.061294,42.33851,6.760915,409.1514,0.527728,0.007457,0.014625,0.18852,0.000129,0.004197,1327.153,1.374761,0,0.509321,0.073391,0,0.25008,0.006029,634.0728,31233.96,happy
0.071746,-46.377117,-0.232938,1.809966,3.846147,0.228973,0.172613,0.456255,-5.411173,0.485803,0.199494,0.18407,0.172163,5.462844,0.689132,0.492096,0.360168,0.000181,0.356367,0.183603,0.449752,0.604751,1.265853,0.097699,0.097067,0.072007,0.080975,0.07117,0.043832,0.06111,0.075576,0.095511,3.458882,0.000118,0.232756,0.125305,0.229452,0.040979,0.030063,0.026865,0.02987,0.022555,0.021146,0.211936,32.471737,89.527023,39.557614,1.005861,83.86996,5.367997,1.430884,0.639173,1.093512,0.895175,0.086456,43.01379,5.603858,410.9815,0.962518,0.020859,0.051533,0.340169,0.000248,0.008168,1515.945,0.985852,0,0.971372,0.129379,0,0.027827,0.002495,797.1929,227778.5,happy
0.092683,-44.415399,0.049677,2.132562,3.849668,0.250765,0.177201,0.486974,-8.216809,0.462059,0.224251,0.188584,0.184803,5.156525,0.631683,0.309834,0.278987,0.000127,0.278756,0.200791,0.456714,0.525167,1.434464,0.105088,0.096719,0.079366,0.068042,0.067356,0.048257,0.063133,0.078202,0.090685,3.193804,0.000119,0.218536,0.134736,0.218751,0.040257,0.028113,0.024216,0.024526,0.026356,0.023572,0.211186,45.513065,40.344064,56.466771,1.004254,84.60637,5.915154,1.522879,0.543351,0.832685,0.893623,0.070601,48.09163,5.046587,429.3283,1.977597,0.035116,0.056185,0.174907,0.000157,0.007361,2573.728,0.49495,0,0.770306,0.090847,0,0.177052,0.0045,949.5536,360408.4,happy
0.073553,-45.014632,-0.297948,1.797733,3.849631,0.258001,0.180592,0.507828,-3.760378,0.444817,0.198372,0.174604,0.168135,5.525808,0.659453,0.256826,0.287456,0.000197,0.326336,0.184137,0.545482,0.574879,1.525601,0.126209,0.110932,0.084375,0.072883,0.080037,0.046067,0.061808,0.075813,0.09003,3.226385,0.000237,0.229799,0.111571,0.142484,0.038742,0.034121,0.024757,0.024495,0.026329,0.026262,0.213451,84.993196,98.542395,77.017246,1.006403,81.50662,5.754266,1.524481,0.572673,0.972709,0.897191,0.140422,65.59549,4.873881,214.1414,0.702683,0.013209,0.018519,0.193734,0.000129,0.02653,8028.258,0.344689,0,0.826232,0.124602,0,0.143669,0.005067,870.1867,263719.2,happy
0.04925,-46.793551,-0.424557,1.783107,3.468186,0.315569,0.177735,0.435695,-3.388183,0.420798,0.190018,0.189026,0.17433,6.158097,0.872801,0.323536,0.209733,0.000362,0.512185,0.162482,0.389275,0.504846,1.02486,0.096826,0.103646,0.092675,0.088499,0.087505,0.038728,0.054415,0.076155,0.089278,3.208925,0.000393,0.329222,0.115738,0.175833,0.039433,0.025986,0.025184,0.025018,0.028774,0.025318,0.214807,64.304928,80.475285,65.081612,1.006469,99.45031,5.92752,1.443867,0.705866,1.832199,0.902146,0.104176,44.64268,6.036053,593.8039,1.19389,0.013598,0.021985,0.749835,0.000221,0.013032,6169.367,0.918903,0,0.902796,0.107152,0,0.087814,0.005126,534.0152,184223.2,happy
0.053043,-45.228271,0.730423,2.138137,3.755151,0.238998,0.152788,0.487659,-4.277548,0.482022,0.206121,0.199148,0.190347,5.258284,0.86925,0.32935,0.305842,0.000158,0.297554,0.177127,0.446868,0.529869,1.520032,0.094542,0.09021,0.09119,0.088572,0.110891,0.040312,0.059494,0.07569,0.092879,3.584193,0.000116,0.165959,0.12392,0.171402,0.04599,0.030506,0.028721,0.036571,0.029619,0.02717,0.212763,57.180484,50.560566,40.659246,1.006161,85.0226,5.537769,1.441457,0.594629,1.007752,0.898678,0.080233,48.03898,5.638563,157.7042,0.640565,0.013986,0.032365,0.191669,0.000155,0.007342,2375.047,0.392417,0,0.98269,0.107408,0,0.017022,0.001896,605.7947,102806.4,happy
0.093109,-45.391235,-1.86778,1.890577,3.627101,0.326289,0.209994,0.489656,-9.651118,0.412417,0.215855,0.170519,0.168028,5.35878,0.867773,0.267109,0.261182,0.000118,0.523624,0.174335,0.525384,0.559577,1.396277,0.084042,0.083127,0.093309,0.058495,0.06512,0.041207,0.061541,0.066916,0.078054,3.266939,0.000136,0.218053,0.140716,0.208604,0.037082,0.03168,0.02353,0.032306,0.036913,0.039157,0.214349,49.371378,57.333334,63.884579,1.00558,97.34592,5.653615,1.43092,0.583256,0.907593,0.888689,0.170752,80.07162,5.678809,210.3831,0.518774,0.005863,0.009362,0.037033,0.000087,0.034522,7480.07,0.139312,0,0.918775,0.087643,0,0.074677,0.002657,1050.705,64731.52,happy
0.110422,-47.150881,-0.299859,1.85535,3.386516,0.201502,0.199757,0.508345,-3.896887,0.434123,0.208306,0.18023,0.180919,5.625094,0.724521,0.296199,0.261411,0.000081,0.357149,0.173922,0.484389,0.543589,1.686814,0.091074,0.094121,0.091229,0.09132,0.096447,0.04359,0.061839,0.076862,0.095294,3.31416,0.00006,0.185084,0.123871,0.207336,0.04167,0.025299,0.026249,0.022364,0.034,0.026615,0.213422,55.506441,32.426382,29.140783,1.006311,97.65998,6.776028,1.613668,0.536017,1.074196,0.897936,0.08445,23.41788,4.87368,596.2243,2.293023,0.023301,0.028,0.135268,0.000144,0.012687,901.8856,0.235694,0,0.796937,0.110054,0,0.161936,0.00499,1311.835,350543.1,happy
0.041886,-46.771707,0.908025,1.843372,3.855694,0.282231,0.140767,0.471423,-3.755304,0.460626,0.193836,0.165762,0.155964,5.375968,0.812656,0.217875,0.158774,0.000305,0.290836,0.179399,0.362592,0.535895,2.193548,0.102845,0.124883,0.114744,0.07369,0.093768,0.043652,0.055756,0.071268,0.091247,3.781089,0.000201,0.194589,0.123786,0.262352,0.033279,0.020881,0.029054,0.025507,0.028213,0.028475,0.215499,37.702596,60.666723,54.155563,1.004711,111.8061,6.467445,1.455763,0.700855,2.095813,0.907026,0.147751,107.6384,6.637194,404.0387,1.26175,0.017402,0.029585,0.55145,0.000104,0.01046,7014.23,0.912059,0,0.910786,0.122758,0,0.081309,0.002808,462.6084,72139.35,happy
0.068491,-43.656789,-0.441609,1.972819,3.578833,0.313186,0.19086,0.46949,-2.254931,0.384141,0.202251,0.172311,0.165881,4.953953,0.681475,0.25632,0.159524,0.000172,0.265467,0.174252,0.417241,0.472586,1.094748,0.08837,0.090128,0.07306,0.064843,0.071421,0.041672,0.058166,0.069168,0.090659,3.486523,0.000208,0.153048,0.145243,0.177863,0.039267,0.020664,0.01857,0.030331,0.031313,0.030807,0.21665,54.153773,54.433495,50.476001,1.00408,84.02476,5.37352,1.432619,0.648048,0.995193,0.90439,0.155298,82.3047,5.650294,92.63024,0.537033,0.014712,0.012803,0.082979,0.000132,0.01286,5272.361,0.264835,0,0.820906,0.081091,0,0.147118,0.003526,727.5262,162623.6,happy
0.034893,-47.06011,-0.026723,1.74752,3.348135,0.30373,0.161667,0.436528,-3.975479,0.461904,0.187747,0.171827,0.169527,5.557809,0.846752,0.37457,0.284814,0.000078,0.193252,0.177215,0.403872,0.581094,1.031651,0.098346,0.08515,0.103599,0.062048,0.059024,0.038193,0.058752,0.070133,0.084647,3.494708,0.000145,0.140652,0.133286,0.22083,0.043679,0.03209,0.025289,0.029039,0.024368,0.024455,0.213761,25.379192,23.417636,34.712588,1.002948,76.79544,4.988063,1.380785,0.681334,0.88498,0.902487,0.081108,39.08897,5.748999,155.0551,0.68713,0.015001,0.027988,0.085762,0.000135,0.007132,954.5178,0.297951,0,0.6498,0.056822,0,0.227712,0.00369,388.5159,56453.59,happy
0.095496,-41.229382,-1.080081,1.848304,3.486711,0.245533,0.214035,0.499442,-4.818802,0.445553,0.208967,0.186431,0.179633,4.86356,0.625959,0.268158,0.178694,0.000124,0.292844,0.179634,0.401435,0.485678,1.534665,0.107495,0.072092,0.08205,0.078961,0.07307,0.043278,0.057993,0.074625,0.089602,3.076096,0.000138,0.198731,0.122724,0.168673,0.041948,0.028162,0.024247,0.026631,0.027154,0.021424,0.212644,94.946926,67.07663,61.129912,1.004838,91.91294,5.980055,1.506216,0.558173,1.125557,0.896441,0.100323,42.42805,5.221074,70.74093,0.334653,0.007714,0.010107,0.166933,0.000107,0.011822,2601.911,0.209767,0,0.875499,0.125078,0,0.109073,0.004151,1072.682,139393,happy
0.036949,-53.115056,-0.849561,2.016413,3.82417,0.584231,0.144834,0.391685,-18.27905,0.487986,0.199807,0.134883,0.138426,6.172248,1.107168,0.24123,0.223543,0.000017,0.376422,0.177647,0.399493,0.609209,2.959972,0.068891,0.1098,0.083153,0.066953,0.054935,0.03202,0.053061,0.060241,0.073669,4.086543,0.000022,0.162727,0.172863,0.243351,0.039178,0.032777,0.028015,0.030049,0.038332,0.04533,0.215806,13.141518,24.54421,14.228981,1.004034,74.77005,3.787186,1.137948,0.583041,0.695549,0.885154,0.124747,181.2457,7.354431,154.6412,0.577196,0.013179,0.034398,0.036694,0.000171,0.005789,27642.66,0.809856,0,0.892144,0.109743,0,0.096287,0.002453,417.8757,11999.76,happy
0.066483,-44.514638,0.038127,1.931727,3.40966,0.292496,0.178896,0.454247,-5.736397,0.426509,0.207351,0.186512,0.173111,5.196663,0.88599,0.242968,0.175322,0.000296,0.399736,0.170785,0.44421,0.57212,1.264172,0.124269,0.106553,0.097111,0.064008,0.080626,0.038211,0.057834,0.073018,0.090276,3.379894,0.000133,0.208907,0.142022,0.215129,0.024509,0.03401,0.034359,0.025781,0.026528,0.025565,0.215597,51.267225,98.690551,79.371467,1.007406,86.76906,5.299692,1.393021,0.673781,1.122658,0.897109,0.110462,52.37253,5.94646,258.5313,1.09408,0.025877,0.034042,0.254231,0.000206,0.012769,3477.566,0.854125,0,0.812916,0.10556,0,0.152185,0.004689,741.115,257458.8,happy
0.10216,-43.394663,-0.995231,1.834396,3.127325,0.283015,0.208962,0.499037,-4.90613,0.436226,0.196849,0.165599,0.155914,4.920072,0.538554,0.215116,0.208947,0.000054,0.311395,0.180817,0.326598,0.389337,1.410857,0.137627,0.083734,0.076166,0.069285,0.062104,0.041318,0.058657,0.073697,0.089827,3.396644,0.000062,0.213556,0.137925,0.184772,0.035804,0.021379,0.029165,0.02012,0.028363,0.022582,0.215887,23.57905,44.463398,36.404879,1.004319,98.1866,6.339528,1.538082,0.577425,1.098391,0.897738,0.185621,62.80763,5.178081,88.47658,0.323085,0.005899,0.005033,0.118852,0.000039,0.03413,4516.604,0.163362,0,0.905459,0.131062,0,0.08566,0.00407,1139.978,132741.7,happy
0.043658,-53.699029,2.153085,1.788514,3.85337,0.253899,0.109598,0.459278,-1.441376,0.458665,0.194032,0.189567,0.160924,6.150636,0.709279,0.295341,0.146828,0.000408,0.241856,0.185511,0.354442,0.926219,1.649292,0.073531,0.085698,0.064827,0.057291,0.063328,0.037889,0.053841,0.072219,0.090643,3.934464,0.000365,0.189905,0.105697,0.295899,0.040457,0.026606,0.025036,0.027896,0.02126,0.018228,0.217523,64.476786,89.477161,47.660548,1.011648,66.5204,4.780382,1.383922,0.983686,0.954115,0.891889,0.113504,63.27886,5.843051,273.9457,1.444781,0.03867,0.134249,0.261163,0.000337,0.009919,3085.289,1.187605,0,0.924101,0.095596,0,0.070185,0.003767,430.1923,339464.2,happy
