@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute pcm_RMSenergy_sma_kurtosis numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_linregc2 numeric
@attribute mfcc_sma[1]_stddev numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute F0_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_max numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_skewness numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.036587,0.045167,1.638238,6.845665,-3.472583,-6.118427,5.2974,-10.61163,3.766593,24.95532,0.073706,7.818388,0.91312,0.690385,0.020913,0.003473,0.622679,8.837318,6.727329,7.066234,4.547759,0.942227,4.233267,1.134736,4.3749,3.994587,-0.000031,9.007213,0.001387,5.130223,happy
0.037999,0.033135,2.444792,11.16717,-8.125525,-8.604821,3.731997,-4.219756,1.148516,17.24602,0.086432,13.94268,0.842667,2.314632,0.0334,0.004336,0.9656,13.34629,6.154924,5.432955,4.40893,0.721723,3.911612,1.005595,4.31874,3.266331,-0.000014,14.4689,0.000921,4.734241,happy
0.041664,0.0534,0.419176,3.978166,-8.706426,-10.1713,3.009809,-3.766942,-2.959311,12.12035,0.089259,9.427061,0.793364,3.35048,0.015749,0.002204,1.626951,10.67738,8.019098,5.207477,3.546885,0.610798,4.406126,0.647298,3.578836,5.686813,-0.000011,6.644081,0.000506,6.01832,happy
0.035699,0.039319,0.190661,1.723507,-8.933326,-9.621716,3.565516,-4.112456,-1.861112,24.53094,0.086687,8.438957,0.723515,1.893144,0.016988,0.002843,0.805016,6.935917,7.239525,4.295891,4.111024,0.941887,3.690902,1.035146,4.089846,3.835422,0.000002,9.724087,0.000815,3.493674,happy
0.046653,0.050447,1.441576,5.38662,-9.1488,-9.386266,2.653003,-3.391251,0.638797,9.352534,0.102624,9.354182,0.781546,4.407563,0.017079,0.003398,0.337467,7.872717,4.448136,4.689,4.07101,0.67468,3.287991,0.856995,3.918827,3.570554,-0.00001,10.67645,0.00062,5.066173,happy
0.046284,0.038504,0.535546,2.83549,-11.23072,-10.62152,4.93032,0.571798,2.130053,19.00322,0.077377,5.884354,0.929023,1.271139,0.025645,0.005108,0.847611,5.449039,4.86614,4.26655,3.675068,1.329421,4.076342,1.574141,3.99591,3.758136,-0.000026,6.686929,0.00209,5.501149,happy
0.033903,0.025099,1.320723,6.134068,-12.32727,-12.8378,2.743249,-6.932463,1.035959,18.17985,0.130314,5.164562,0.860199,1.915564,0.013363,0.002134,0.750128,7.718921,5.373668,5.390017,4.277862,1.097865,4.193706,1.175846,3.784749,3.690413,-0.000013,7.503225,0.001278,5.633529,happy
0.027196,0.026307,1.461438,6.630698,-7.558232,-7.835054,3.040194,-1.623877,4.505229,18.22905,0.06143,11.20735,0.790658,1.826724,0.01585,0.002632,0.656969,10.43786,3.863321,3.562114,3.817363,0.859829,4.649746,0.968778,3.234774,3.321172,-0.000039,10.13894,0.000801,4.508129,happy
0.046106,0.039216,0.644379,2.658803,-10.25013,-10.27684,4.496449,-3.952348,-0.415843,29.27643,0.110284,8.033836,0.896909,2.879592,0.022703,0.005108,0.848477,4.632864,4.321813,4.649175,4.260622,1.553807,4.32552,1.489788,3.508387,4.334607,0.000012,8.736506,0.001239,4.387557,happy
0.049617,0.051334,0.200423,2.811403,-11.62244,-11.67683,2.958279,-2.728472,1.515849,12.75908,0.114504,3.837126,0.80844,3.257722,0.018412,0.003308,1.330802,5.97527,9.887859,5.455201,3.859256,0.735804,3.378344,0.953721,3.404694,3.288371,-0.000014,4.798774,0.000668,6.837366,happy
0.003997,0.002435,0.532936,2.468188,-6.112857,-4.730597,4.015744,0.889745,1.604993,20.01168,0.053847,7.387655,0.893247,1.301923,0.002228,0.000339,1.560578,7.441755,7.092568,7.48786,5.208447,0.721284,3.968711,0.790913,4.171665,4.244789,-0.000004,6.94239,0.000651,5.821268,happy
0.029821,0.030128,0.236566,2.640429,-9.077213,-9.003108,2.139804,-4.176647,-3.257292,18.16025,0.098712,5.292276,0.822038,2.266759,0.007696,0.001758,-0.117224,6.056821,6.376348,4.393272,4.12576,0.671146,3.286613,0.826315,3.237734,3.275679,0.000001,6.088276,0.000873,4.861936,happy
0.039363,0.037082,0.407247,2.908355,-11.81506,-11.00705,2.414959,-13.0304,0.515548,21.89123,0.139104,2.964821,0.794708,0.547042,0.007728,0.002723,0.151668,2.423747,2.789885,3.002951,3.011282,1.002389,3.21442,0.980697,2.937447,2.976631,-0.000015,3.321434,0.000849,2.86193,happy
0.021796,0.016581,2.615189,15.14095,-7.501665,-5.223217,4.532311,-1.213755,-1.067747,24.12665,0.082015,21.82656,0.822103,1.208101,0.018228,0.002904,-0.292286,16.94658,4.61708,4.557239,4.466956,1.294256,5.289209,1.492102,4.273062,3.574406,0.000015,20.33384,0.001364,4.222497,happy
0.048505,0.045623,1.420891,7.379487,-11.32262,-11.73162,3.354053,-1.180611,-3.381363,19.23299,0.110591,6.327861,0.886687,3.490811,0.028915,0.004851,0.790012,13.0197,6.637472,5.857186,4.465692,1.196247,3.97062,1.271542,5.32714,3.786189,-0.000007,9.021174,0.00068,4.791006,happy
0.011251,0.008894,1.157404,4.578672,-2.273781,-0.216224,3.208466,0.907675,-2.502462,15.41029,0.044677,3.168979,0.890945,0.984413,0.007821,0.001013,1.765189,11.16889,8.221236,6.091181,4.517774,0.696682,3.851002,0.878524,3.809143,3.264785,0.000004,5.040093,0.000965,5.445151,happy
0.075883,0.059138,0.303929,2.657935,-15.01348,-14.99631,3.212305,-2.871015,1.10628,34.58707,0.147836,2.433799,0.931457,1.231427,0.046814,0.00831,1.165809,5.812178,4.79599,6.939401,4.603444,1.924701,3.648204,1.505515,3.237322,3.469581,0.000011,4.03898,0.002321,4.402913,happy
0.034943,0.033873,0.925006,4.257585,-8.695876,-8.799794,2.956455,-0.043166,-3.419864,25.50105,0.081581,18.38121,0.888572,0.86003,0.024346,0.004385,0.715438,5.733636,4.370563,4.282398,4.030478,1.155319,3.670108,1.431187,3.838561,4.395157,0.000042,18.95519,0.001794,4.280942,happy
0.025271,0.01614,0.293087,2.746564,-6.424213,-8.013951,4.462393,-3.255649,-4.059166,20.62474,0.072972,5.024531,0.60671,8.732826,0.008629,0.001662,1.276999,6.556748,6.387246,4.529466,4.478203,0.847679,3.997127,1.099671,3.222328,3.479029,-0.000003,6.384303,0.000493,3.839021,happy
0.022874,0.017204,2.356199,14.19317,-9.461708,-8.723759,3.403999,-6.580047,-2.278659,12.97197,0.116047,13.40448,0.784015,3.950709,0.018375,0.002007,1.247004,25.5899,5.339081,5.571712,3.831707,0.691543,3.928981,0.784325,3.784938,4.368053,0.00001,18.24383,0.000573,4.704457,happy
0.033859,0.029908,0.710656,3.297328,-7.405813,-8.598017,3.1972,-5.732004,-2.844905,24.37762,0.088998,9.004707,0.923852,0.590329,0.013279,0.002792,0.747371,6.409671,4.404345,5.740091,4.19143,0.856365,3.440829,1.084724,5.04936,3.180984,0,7.60619,0.001519,4.986241,happy
0.036857,0.039113,0.602109,2.612129,-7.021715,-6.707415,2.870186,-6.434641,-3.421532,23.46581,0.085778,3.222155,0.87951,1.305465,0.019354,0.003514,1.200905,7.039892,5.376931,4.389711,3.768853,0.995189,3.826144,1.160835,3.735972,3.451266,-0.000001,5.822176,0.00106,4.414209,happy
0.045628,0.042961,0.015161,2.72857,-10.15333,-9.316553,2.655988,-3.200795,-0.334746,17.09012,0.094329,11.20263,0.797325,3.436004,0.01541,0.003295,0.820052,5.260396,13.57402,4.843524,4.293144,1.083246,4.680128,0.988573,4.107214,4.320333,-0.000034,17.57978,0.000668,5.142026,happy
0.013006,0.017289,0.572078,2.553601,-4.994047,-3.349407,3.904369,-0.269797,-2.565792,24.76767,0.051465,4.482355,0.936393,0.793816,0.008033,0.001435,1.081151,6.997622,4.955168,5.09714,3.775524,0.894485,3.464125,1.030377,3.264708,3.747539,-0.000015,8.818163,0.001513,5.065456,happy
0.018792,0.01944,1.350182,6.820208,-6.765365,-7.121802,4.211818,-2.95666,-1.39893,33.90182,0.069855,16.36416,0.931408,1.455636,0.014792,0.001984,0.95617,10.48657,5.868179,4.226353,4.530536,1.349589,4.028035,1.21481,4.63797,3.752731,0.00001,17.63276,0.001428,4.647789,happy
0.028867,0.025725,1.197203,5.171875,-10.80031,-9.938581,3.943379,-3.659387,-1.190325,20.87101,0.114517,10.04688,0.814584,5.16747,0.012296,0.002977,0.304152,5.52665,4.399053,3.309784,3.408985,1.143656,3.356237,1.319731,4.077636,3.564237,-0.000018,11.01301,0.000707,5.851543,happy
0.024191,0.022236,1.392976,5.962787,-6.548388,-7.303447,3.459293,-3.860321,1.21418,28.11547,0.062586,4.355611,0.864089,1.118004,0.014135,0.002374,1.935132,9.384414,7.452264,5.585397,4.958059,0.566077,4.025748,0.69787,3.673459,4.200264,0.000007,6.5866,0.001481,4.207142,happy
0.014449,0.012216,1.461667,6.886964,-3.322385,-0.047471,4.697613,-8.224271,-13.08783,16.55379,0.073668,7.603863,0.868295,1.019802,0.00857,0.00134,1.276897,14.21537,7.788051,6.555901,5.519599,0.663815,4.340249,0.704468,4.576378,3.818755,-0.000002,19.2211,0.000847,6.03585,happy
0.03857,0.03365,0.594907,3.531039,-10.06819,-9.198363,3.021763,-3.637002,1.755477,15.42184,0.09918,4.068415,0.775694,2.554039,0.019651,0.003433,1.281355,7.606018,6.459829,5.587792,4.070399,0.845383,3.730936,0.921794,3.599145,3.297944,-0.000023,7.355355,0.000825,4.313035,happy
0.030685,0.020807,0.927171,3.684706,-10.18707,-9.568501,3.101477,-3.830319,3.674549,12.45061,0.075916,4.121617,0.759686,5.234612,0.012421,0.002712,1.2144,5.147141,5.701365,4.581682,3.393402,0.835155,3.329645,0.93378,3.385629,3.319943,0.000012,5.586779,0.000774,5.284749,happy
0.01338,0.011704,3.922716,22.9559,-2.517039,-2.026785,6.108065,-3.680015,-8.929069,43.52852,0.062114,18.09796,0.917855,0.404025,0.022542,0.002582,0.945817,23.12313,7.941599,5.820405,5.409831,0.931045,5.595352,1.069233,5.198276,4.603031,-0.000002,22.29833,0.000842,6.641854,happy
0.018401,0.016263,0.879501,3.369146,-6.12431,-6.547186,3.388236,1.441877,-8.905034,33.57467,0.053708,4.776629,0.944733,0.636312,0.012387,0.002281,1.077284,5.184628,5.827486,5.89706,3.842531,0.848351,4.236042,0.910237,3.602634,4.058938,-0.000008,5.615767,0.00185,4.514273,happy
0.019536,0.012865,0.67601,3.153565,-8.776065,-5.323184,5.056781,-9.9203,-5.510358,31.91,0.115511,7.619539,0.916756,1.616035,0.00852,0.00154,1.015974,6.136264,6.401553,6.525622,4.615241,0.978557,3.616579,1.057863,3.57887,3.118268,0.000031,16.41039,0.000985,4.333363,happy
0.040658,0.04046,1.913739,9.028452,-4.667423,-4.759966,4.506742,-4.417998,-4.237742,22.92857,0.076179,18.77147,0.842799,0.161289,0.025833,0.003998,0.860619,11.62755,8.663605,9.49959,5.026369,0.73976,4.617346,0.834931,4.095302,4.857543,0.000009,17.98307,0.000971,5.087944,happy
0.085112,0.072396,0.000342,2.505797,-17.06695,-17.81766,3.255227,0.695663,0.673185,23.20984,0.178166,8.431658,0.872798,2.37824,0.047263,0.006298,1.0313,6.705735,12.85453,6.533196,5.489425,1.179281,4.150107,1.155652,4.177669,4.074172,-0.000085,13.13201,0.00084,5.181685,happy
0.049572,0.036436,2.280517,10.09308,-17.13341,-16.81938,2.688986,-0.39073,-1.923994,17.2764,0.226726,6.057022,0.789291,3.487549,0.044789,0.005037,0.473779,15.47123,5.380831,4.667253,4.829641,0.987342,3.551396,1.02865,3.815224,3.523819,0.000015,7.764645,0.00065,5.646466,happy
0.024115,0.029685,1.144296,7.081263,-7.576752,-9.53911,3.649201,-5.998447,1.93639,21.58987,0.079843,13.92877,0.87629,0.390369,0.018733,0.002375,0.237861,17.19576,8.193547,4.916413,4.414977,1.564333,4.452881,1.532653,4.286997,4.055431,-0.000072,15.02588,0.00113,4.777056,happy
0.015164,0.011181,1.249201,4.299592,-5.574541,-6.502406,5.391489,-4.797038,-2.698617,22.24197,0.087789,17.19093,0.893493,1.337729,0.016898,0.002022,0.612992,13.98211,8.101453,6.127705,4.097826,1.211032,4.159634,1.352016,3.930924,3.496428,-0.000024,20.54996,0.001233,4.70672,happy
0.05304,0.048489,0.882043,3.364523,-15.22992,-14.93018,2.768746,-5.699852,-1.932957,28.92598,0.16794,4.069684,0.767673,4.243756,0.020619,0.00556,0.400646,3.822039,3.342969,3.745947,4.146384,1.098259,3.251495,1.400036,3.290165,3.513228,-0.000002,3.962669,0.00095,3.643967,happy
0.021048,0.012959,1.205311,6.974636,-9.09161,-10.25063,3.019707,-8.271353,-7.868877,32.93897,0.101446,13.26684,0.809291,1.100433,0.015448,0.001621,1.322226,22.99993,9.089595,5.236898,3.83086,1.03642,4.034915,0.899283,3.398578,3.151927,-0.000004,14.64828,0.000739,4.542143,happy
0.056076,0.055754,1.764436,6.603766,-11.9003,-12.05171,4.039445,-4.813123,3.704566,18.49126,0.096965,4.053246,0.828947,3.114673,0.053866,0.010188,1.083757,7.495475,5.170088,4.033654,3.494554,1.543339,3.464264,1.714487,3.738699,3.139385,0.000008,6.695448,0.001084,5.130646,happy
0.018048,0.018698,0.621068,2.83942,-6.387188,-3.762679,3.804848,-8.671097,-7.296649,24.98298,0.089931,14.84251,0.859318,1.843496,0.010365,0.001901,1.180852,6.763066,8.277424,7.059649,5.690718,1.199619,4.193496,1.153599,4.327076,3.818836,0,26.08699,0.000973,4.276093,happy
0.004568,0.004369,3.103594,13.4891,2.047139,2.22086,5.251994,-2.571553,1.421255,7.729353,0.034288,11.4485,0.614714,8.769108,0.008132,0.001235,2.026587,15.78652,6.591211,6.857326,5.528368,0.404333,4.977179,0.518671,4.295963,4.211805,0,20.42052,0.000482,4.309638,happy
0.022875,0.016392,1.004458,3.70581,-5.708384,-3.788717,5.040039,-11.32723,-9.570264,33.39809,0.084539,4.467847,0.933878,-0.382961,0.019387,0.002986,0.858828,7.975865,5.719196,5.198139,4.199359,1.966677,3.95304,2.327171,4.023477,3.245729,-0.000006,8.639543,0.002123,4.257244,happy
0.045607,0.059535,0.335153,2.230766,-12.56165,-14.41644,2.51297,-3.494498,-1.990322,18.76699,0.120814,2.392274,0.899594,2.70054,0.027626,0.004951,1.017014,6.083305,5.100701,4.170733,3.424628,1.552122,3.834856,1.594141,3.434831,3.670649,-0.00002,4.02714,0.001261,5.083162,happy
0.012884,0.008264,2.729514,14.71267,-0.669111,0.579213,5.145927,2.454427,-3.917393,27.51143,0.035059,18.54601,0.783943,2.460988,0.015547,0.001933,1.176844,16.04373,5.920295,4.548416,4.261601,0.788253,3.930176,0.756291,4.334611,3.986898,0.000005,18.41635,0.000589,5.298645,happy
0.036419,0.03497,0.993521,4.478891,-7.885583,-7.820503,2.846162,-1.311023,-1.208706,10.06342,0.081342,12.25994,0.763016,2.439944,0.018818,0.004537,0.60617,3.705206,3.016014,3.386331,3.581939,0.681525,3.186933,0.79268,3.314843,3.247367,0.000086,7.606438,0.001216,4.073622,happy
0.01772,0.01281,1.951113,8.662604,-2.680227,-1.341807,4.438151,0.247439,-2.711075,23.40845,0.038936,18.37994,0.778073,2.310702,0.020121,0.002376,1.566305,19.31015,6.95833,4.706843,3.896165,0.777896,3.375355,0.899234,3.466117,3.118394,0.000005,18.94161,0.000781,4.307808,happy
0.040395,0.037675,0.388516,3.106306,-7.89252,-8.625767,2.819984,-3.338099,-0.925972,17.3001,0.088663,4.803832,0.84198,1.198897,0.013753,0.002798,1.315561,5.647293,4.500777,4.098496,3.821026,0.950418,4.144731,1.072965,3.215605,3.514467,0.000025,6.299562,0.0009,3.717014,happy
0.040402,0.028283,0.606835,3.525423,-13.00961,-12.04888,2.310604,-3.202024,-1.44315,14.52173,0.125043,8.631742,0.780391,3.410932,0.019159,0.003385,1.018579,5.916497,5.603283,4.611321,6.12934,0.751608,3.714304,1.052406,4.272219,3.711053,-0.000007,7.512288,0.000701,8.145706,happy
0.033433,0.014363,-0.168002,2.068658,-8.745862,-2.352877,5.831655,-5.485316,0.758396,17.41991,0.098587,5.987247,0.799608,2.513619,0.015306,0.002374,1.148912,6.870821,7.90501,5.841915,4.198105,1.12176,4.431345,1.097653,3.692284,3.733808,0.000014,15.89337,0.000793,4.443368,happy
0.012243,0.004637,1.399801,3.979646,-11.22557,-10.90678,6.89967,-3.253031,-2.364568,25.19304,0.124487,4.100531,0.833507,3.225374,0.013231,0.002398,1.048832,6.469901,4.667712,5.96859,4.560804,1.316646,3.879602,1.454493,3.816889,3.421674,0.000014,7.56935,0.000711,5.814059,happy
0.035551,0.02562,1.735676,6.134598,-8.292964,-8.302491,3.379103,-2.171903,-0.193573,14.48066,0.081201,9.062596,0.826387,2.388536,0.024753,0.004944,0.996206,8.347185,5.374427,4.916996,3.911534,0.58525,3.620951,0.819867,3.550879,3.678253,0.000024,8.894068,0.00095,4.902037,happy
0.013687,0.014925,1.262549,4.496683,-17.05717,-16.26813,5.690744,-1.963197,0.552676,15.02148,0.128134,3.397425,0.859777,1.929852,0.012554,0.002536,1.406675,7.764348,5.859012,6.280906,5.930134,1.382365,4.265285,1.120106,4.242234,3.535976,-0.000063,8.159951,0.000809,6.516786,happy
0.066105,0.0756,-0.373309,2.176955,-10.41989,-10.17698,2.845857,-2.811382,2.700907,17.92309,0.102741,7.003602,0.884005,1.691624,0.022209,0.005049,0.669894,5.246926,5.89507,4.946683,5.082698,1.271309,4.066913,1.085899,3.887146,3.200415,0.000025,10.48959,0.001014,4.141246,happy
0.043326,0.048593,0.588408,3.189253,-13.26378,-13.9765,3.324607,-5.018621,-1.010623,15.90833,0.150126,5.151067,0.891196,2.685197,0.022645,0.004389,1.272988,6.597381,6.096455,5.06192,3.92442,1.008783,4.356518,1.072054,4.017036,3.436425,0.00006,6.646162,0.000852,6.045067,happy
0.027634,0.025581,0.522307,2.87734,-6.738783,-7.341814,2.773486,-11.06528,0.675088,12.08523,0.102367,10.59943,0.77473,2.162564,0.008688,0.001776,0.456676,4.793506,5.34762,4.101281,4.252532,0.768436,3.952117,0.965622,4.373441,3.267711,0.000009,11.448,0.000786,3.987378,happy
0.027745,0.027447,1.553767,6.820149,-11.2797,-11.8761,4.542463,-0.537885,1.795328,24.16167,0.087453,4.747002,0.934702,1.223575,0.029057,0.005633,1.175146,7.429142,4.63676,4.774438,3.979781,1.736753,3.945609,2.152119,3.595906,3.835665,0.000032,6.689675,0.002837,3.750398,happy
0.023497,0.024077,2.401131,12.77614,-9.116364,-8.571368,4.124609,0.561947,-2.739638,29.85176,0.091686,14.54699,0.868569,1.646015,0.035281,0.004075,1.473327,20.02919,7.166939,5.272563,4.523787,1.172206,4.371845,1.324482,3.891533,3.684051,-0.000018,17.42862,0.000893,5.663483,happy
0.019621,0.015916,2.886367,15.20396,-14.5532,-14.06103,4.164188,-3.642931,-6.18919,15.93528,0.161574,7.474859,0.78838,5.201882,0.021759,0.002457,1.272583,16.69646,5.494896,6.829218,4.072331,0.836853,4.122318,0.88795,4.001213,3.518196,-0.000014,10.34084,0.000676,7.795905,happy
0.044048,0.05056,-0.107879,2.552755,-10.22765,-10.43685,3.110399,-7.16394,-0.671515,15.21015,0.10209,9.85142,0.754557,3.254193,0.018685,0.003886,1.223136,6.159722,9.804807,11.42144,4.49341,1.020262,3.688107,1.209761,4.310662,4.073125,0.000007,8.686138,0.000874,4.869017,happy
0.032731,0.034098,1.898905,7.014505,-5.348442,-5.442526,4.324456,4.255051,7.508152,18.92296,0.039049,5.205991,0.750463,3.065948,0.027995,0.005345,1.262228,9.117344,3.354207,2.714655,3.202408,0.940383,3.44269,1.131379,3.791912,3.823937,-0.000009,7.227285,0.00111,3.751492,happy
0.041921,0.037676,1.25356,4.822517,-11.54656,-11.24382,3.981805,-6.322914,0.1479,39.95227,0.111903,10.4276,0.752234,2.245905,0.030496,0.005393,0.948264,6.948635,6.614393,5.298464,6.584619,1.159319,5.701324,1.365177,4.45867,4.434578,-0.000012,9.365808,0.001204,4.165305,happy
0.034447,0.033691,0.846176,3.041633,-8.597216,-9.696379,3.580082,-4.768992,1.294734,23.12168,0.08187,8.979391,0.761177,3.701853,0.019177,0.003216,1.148569,7.873617,6.141967,5.880318,5.220723,0.769626,3.753912,0.827371,3.274081,3.559301,-0.000004,11.82068,0.000725,5.00575,happy
0.027689,0.01938,1.172665,5.522548,-8.933362,-7.830904,3.916386,-2.506323,-2.645346,20.86934,0.077998,7.365147,0.892018,1.246152,0.022482,0.003248,1.155502,11.4454,6.194459,5.481409,6.884387,1.24356,4.76505,1.335297,3.977672,4.349215,-0.000001,9.737023,0.001227,5.885141,happy
0.026379,0.029123,0.138915,2.372982,-11.04992,-12.09739,2.926297,-1.69751,-2.243877,16.60997,0.108641,2.408823,0.932547,0.096633,0.013571,0.00279,0.961388,5.863241,5.258185,4.380757,3.857673,1.419303,3.720787,1.295627,3.795861,3.427538,0.000043,4.401187,0.001823,4.734899,happy
0.035323,0.026515,2.108606,8.95549,-10.33281,-10.75767,4.935255,-1.788736,-1.226019,17.20271,0.082716,6.396875,0.813126,2.398489,0.042939,0.008241,1.733834,9.693117,6.836792,4.495764,4.675659,1.456402,4.500574,1.3717,4.10491,3.77072,-0.000022,10.20967,0.001421,4.915371,happy
0.041087,0.052772,0.811605,3.74903,-9.849908,-12.56597,4.099413,-1.786898,-1.303171,18.45254,0.092533,5.731955,0.752549,4.78679,0.021144,0.00368,0.809427,10.10287,10.37323,6.329826,4.491114,0.783549,4.379082,0.912078,4.385692,3.331834,-0.000013,7.27249,0.000556,5.371886,happy
0.02963,0.032171,1.695062,6.948254,-7.683903,-6.882344,3.570004,-2.380127,-2.18225,15.56117,0.07187,24.56664,0.796059,3.539978,0.01652,0.003537,1.005377,6.593336,5.881258,4.646919,5.744761,0.868599,4.099779,1.046942,3.847041,3.616029,-0.000011,20.77915,0.000673,4.861081,happy
0.019179,0.022162,0.886482,3.942402,-10.77384,-10.04021,4.220188,-5.537948,-0.892988,20.27229,0.111408,5.435456,0.913576,2.596729,0.014837,0.002266,1.782581,8.83092,4.857621,4.990359,3.911742,1.160719,3.359465,1.34628,3.503051,3.293575,0.000003,9.25444,0.001635,5.313128,happy
0.018198,0.014071,1.392987,5.904896,-7.444642,-5.970572,3.058777,-7.583327,-18.24697,27.5586,0.05792,32.00138,0.887595,1.199911,0.015041,0.001291,2.269192,29.2199,7.843977,7.652707,4.92599,0.58528,4.53758,0.681107,5.094329,4.619774,0.000017,46.15759,0.000358,6.519304,happy
0.051069,0.054208,0.704665,4.059798,-11.4669,-10.98833,2.459857,-5.443727,-3.079347,14.07847,0.126113,7.095243,0.878205,2.035427,0.021935,0.003591,1.199977,10.11935,7.306067,5.211139,3.648558,0.724943,3.645777,0.739733,4.014497,4.037028,0,7.186229,0.000816,5.372395,happy
0.030581,0.03467,0.733842,4.53146,-9.746307,-10.75084,7.150051,-7.699804,1.739268,34.22458,0.10473,10.49218,0.945311,1.389507,0.016851,0.002804,0.577579,10.99123,10.7271,8.747671,7.395773,2.246241,7.242694,2.097799,5.161531,5.92394,-0.000049,20.79028,0.001142,6.76673,happy
0.007739,0.000676,0.718139,3.345398,-13.284,-13.47083,3.722311,-6.076955,-4.140157,15.94775,0.140464,10.73661,0.894242,1.344731,0.008167,0.001038,0.940756,7.726576,5.755716,4.947355,3.688359,0.836692,3.876444,1.044551,4.018471,4.174675,0.000016,14.32411,0.000695,6.844749,happy
0.034415,0.037982,3.32675,20.16792,-9.938663,-9.368442,3.252001,-0.167917,1.23316,12.23853,0.087881,21.62475,0.800361,1.845823,0.055838,0.005145,1.101215,23.52301,6.181756,5.585207,4.363566,0.932586,4.787393,0.948053,4.45723,3.449272,-0.000022,19.87335,0.000806,4.57393,happy
0.023377,0.019172,0.621392,3.029408,-5.692671,-4.652443,4.441018,-5.982534,-0.462526,18.12686,0.078187,14.53318,0.929031,0.956602,0.016807,0.002916,1.43461,7.387581,4.654476,5.076055,3.960415,1.338361,4.840205,1.266533,3.925586,4.115788,0.000004,17.22526,0.001677,4.280154,happy
0.05259,0.046905,0.893999,3.777996,-13.29138,-13.63629,3.300346,-0.573384,-2.12868,15.82512,0.133548,5.02099,0.61341,17.3691,0.031552,0.005788,1.11562,7.223209,6.495463,4.463639,3.565995,1.337372,3.382881,1.209841,3.3304,3.769964,0.000047,6.950363,0.000401,5.066082,happy
0.02405,0.022331,0.976287,3.857428,-8.586139,-10.30574,4.72445,2.63536,1.150367,24.96077,0.062515,14.44056,0.891943,1.410823,0.021569,0.004665,0.710215,6.114086,5.576011,4.855519,4.096587,1.362957,4.307135,1.448738,4.51966,4.388128,-0.000016,11.79935,0.001828,4.217614,happy
0.040253,0.032566,1.151665,6.259047,-7.462127,-6.432353,2.98251,0.264207,-2.874188,17.90793,0.07668,10.90395,0.811915,1.774892,0.027842,0.003407,1.068995,12.50574,6.152846,4.496444,3.807186,0.890699,3.745849,0.956593,4.124291,3.361333,0.000004,12.44352,0.000962,4.323623,happy
0.019225,0.016585,4.114319,22.60813,-3.226483,-1.579124,4.722787,2.306171,-6.17383,29.4645,0.058176,25.26502,0.849606,1.388402,0.025443,0.002911,0.339792,25.56441,10.37304,6.315757,4.785894,0.993978,4.090329,0.972182,3.379267,3.624032,0.000008,24.8203,0.00078,4.145203,happy
