@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_B numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_C numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {happy,nothappy}

@data
0.06264,-42.495833,0.302118,0.071176,1.833424,0.381786,0.212374,0.201831,0.468106,1.019597,2.53627,0.410986,0.629378,0.209279,0.185531,0.156825,0.157411,4.857968,0.383079,0.322331,0.000139,0.000135,0.221862,0.421242,0.517992,0.786915,2.194267,0.123533,0.093022,0.092673,0.084873,0.080099,0.070381,0.08458,0.000185,0.098433,0.037833,0.031531,0.030442,0.213335,33.55134,62.141665,44.562019,1.003744,85.19195,5.362743,1.41506,0.611576,1.118744,0.902504,0.143561,82.04555,5.590182,94.60348,0.390446,0.008834,0.015549,0.135913,0.00009,0.013274,5663.235,0.242523,0,0.971372,0.124936,0,0.027827,0.003015,676.3525,104969.9,happy
0.043543,-48.124431,0.692429,0.564945,2.107301,0.308073,0.160624,0.143658,0.462765,1.09357,2.566271,0.752673,0.969659,0.236524,0.187513,0.171918,0.149485,7.077693,0.555861,0.488661,0.000488,0.000568,0.371384,0.794283,1.056528,1.321455,3.969288,0.125174,0.204239,0.19717,0.182055,0.179005,0.073043,0.092189,0.000259,0.124249,0.046543,0.05917,0.031971,0.214213,43.885796,46.319343,72.945995,1.005369,118.7631,6.981545,1.5235,0.568664,1.918275,0.90126,0.090247,74.59426,6.163088,1876.694,3.604111,0.016918,0.027474,2.002864,0.000162,0.011404,11226.85,2.136607,0,0.924767,0.119761,0,0.069619,0.003703,500.5837,41953.61,happy
0.057204,-45.920485,0.669833,0.291233,1.996267,0.375169,0.328802,0.160874,0.47547,1.092664,2.608339,0.436253,0.921554,0.240993,0.21027,0.188785,0.173046,5.450431,0.592714,0.239152,0.000207,0.000256,0.290972,0.555288,0.5738,0.739521,1.054642,0.103296,0.092136,0.074955,0.077299,0.066575,0.074648,0.09298,0.000305,0.121265,0.032663,0.027821,0.023062,0.215417,91.925216,54.500099,108.580758,1.007395,94.17206,5.950659,1.476077,0.703496,1.543894,0.903245,0.092707,58.50158,5.863195,288.6912,0.797511,0.015504,0.072635,0.495097,0.000157,0.010957,5377.444,0.618116,0,0.847537,0.114959,0,0.129304,0.004945,629.1122,141249.5,happy
0.057457,-44.695822,0.554837,0.565179,1.873564,0.492538,0.293912,0.149845,0.542801,1.083444,2.573649,0.44968,0.763284,0.215945,0.197459,0.192903,0.189206,5.599153,0.350068,0.144676,0.000162,0.000182,0.158696,0.389111,0.507253,0.74891,1.021565,0.095918,0.091794,0.08282,0.077044,0.081656,0.078054,0.09548,0.000284,0.104696,0.029907,0.041173,0.027705,0.213866,64.58815,68.878521,97.772008,1.005973,77.07664,5.858604,1.555059,0.556342,0.880119,0.89002,0.081711,26.84272,4.676983,240.1254,1.015141,0.019454,0.012793,0.296356,0.000112,0.010794,1017.431,0.223905,0,0.914115,0.078035,0,0.078561,0.002332,586.8905,146637.1,happy
0.102073,-40.923376,0.118897,0.238311,1.893324,0.481307,0.271315,0.205524,0.5227,1.081866,2.561986,0.466424,0.731,0.234507,0.191248,0.16712,0.154378,4.685409,0.424147,0.126124,0.000117,0.000141,0.299344,0.371027,0.384935,0.632497,1.203525,0.093364,0.078038,0.076071,0.085455,0.066232,0.074338,0.093275,0.000121,0.097093,0.028321,0.033676,0.025809,0.211784,45.582472,49.98905,46.175849,1.002354,102.2827,6.745529,1.58434,0.57937,1.404288,0.894539,0.140532,37.66644,5.247164,63.22726,0.614229,0.012746,0.00568,0.07519,0.000212,0.026436,1944.623,0.169982,0,0.806924,0.104604,0,0.155901,0.004595,1169.098,264923.6,nothappy
0.045285,-52.221623,0.043133,0.109839,1.983032,0.501793,0.266635,0.13172,0.474147,1.067326,2.58148,0.459749,0.84448,0.241975,0.205069,0.177128,0.160588,6.677121,0.608804,0.300242,0.000109,0.000124,0.289892,0.408471,0.526266,0.569151,1.125739,0.102373,0.124705,0.104285,0.080044,0.074655,0.076901,0.093452,0.000097,0.1443,0.044488,0.033978,0.025713,0.215032,71.751864,65.464763,33.881523,1.008289,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6,nothappy
0.02954,-60.806538,0.645624,0.170509,1.804875,0.498981,0.314396,0.100589,0.463509,1.116524,2.581004,0.40047,0.779992,0.234532,0.201816,0.186955,0.165691,7.917412,0.528684,0.15008,0.000012,0.000014,0.231569,0.404422,0.511026,0.631087,1.385275,0.11151,0.103016,0.079632,0.092642,0.085721,0.080811,0.097613,0.000017,0.097826,0.048077,0.027739,0.032149,0.214231,13.477499,23.805152,6.103022,1.007268,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14,nothappy
0.067219,-45.580191,0.23189,0.109686,1.785454,0.439809,0.226377,0.167154,0.481186,1.098306,2.557943,0.483688,0.902472,0.215955,0.210018,0.185429,0.174085,5.19577,0.499561,0.304035,0.000124,0.000138,0.382362,0.432928,0.872206,0.726635,1.287589,0.098164,0.105071,0.091396,0.080646,0.073445,0.07223,0.092487,0.00019,0.084869,0.036684,0.035946,0.023095,0.213518,59.314267,65.158366,89.955386,1.007131,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503,nothappy
0.052575,-45.420451,0.014467,0.546763,1.752418,0.424499,0.272697,0.167746,0.478319,1.048403,2.539369,0.381241,0.551793,0.202336,0.184718,0.177523,0.162405,5.17392,0.353637,0.17516,0.00006,0.000062,0.219365,0.340177,0.520578,1.212743,1.185493,0.098382,0.09015,0.088408,0.06445,0.070758,0.074203,0.085939,0.00005,0.107222,0.032054,0.029184,0.027157,0.212956,38.104063,35.866633,65.416403,1.00478,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33,nothappy
0.05363,-56.053569,0.229486,0.026322,2.043418,0.477791,0.309502,0.126649,0.455689,1.060765,2.587146,0.471203,0.836828,0.234089,0.200644,0.197877,0.169709,6.696014,0.534835,0.166499,0.000016,0.00002,0.262144,0.45092,0.415972,0.580907,1.202636,0.109628,0.087573,0.068664,0.06044,0.069304,0.071255,0.091369,0.000034,0.099028,0.037511,0.03107,0.024062,0.215677,11.26123,9.149319,20.430049,1.004588,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5,nothappy
0.032058,-54.180081,0.211548,0.107698,1.969397,0.418413,0.311155,0.125407,0.428007,1.058984,2.534493,0.47987,1.05235,0.243319,0.227551,0.220542,0.20272,6.241224,0.626319,0.235914,0.000028,0.00004,0.31104,0.586824,0.52472,0.896411,1.430366,0.113424,0.11473,0.07561,0.088434,0.09238,0.068335,0.088738,0.000035,0.112791,0.042812,0.032854,0.032427,0.215038,39.733383,23.245159,20.956964,1.00549,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39,nothappy
0.077138,-45.131207,0.20864,0.153127,1.916582,0.398842,0.254961,0.189339,0.486999,1.078398,2.553229,0.46148,0.799575,0.232837,0.199666,0.17213,0.165115,5.756769,0.41756,0.164968,0.000204,0.000234,0.411684,0.445632,0.491934,0.73569,1.381927,0.104595,0.086744,0.080651,0.084469,0.066557,0.075154,0.094964,0.00017,0.136668,0.042664,0.029181,0.024092,0.213869,51.673039,84.706297,56.9315,1.005928,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1,nothappy
0.077138,-45.131207,0.20864,0.153127,1.916582,0.398842,0.254961,0.189339,0.486999,1.078398,2.553229,0.46148,0.799575,0.232837,0.199666,0.17213,0.165115,5.756769,0.41756,0.164968,0.000204,0.000234,0.411684,0.445632,0.491934,0.73569,1.381927,0.104595,0.086744,0.080651,0.084469,0.066557,0.075154,0.094964,0.00017,0.136668,0.042664,0.029181,0.024092,0.213869,51.673039,84.706297,56.9315,1.005928,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1,nothappy
0.055507,-51.982385,0.274335,0.054671,2.014843,0.421313,0.269481,0.157371,0.410335,1.042151,2.602484,0.467205,0.75172,0.228176,0.192506,0.180697,0.168417,6.150623,0.355463,0.157624,0.000039,0.000047,0.315447,0.400481,0.637159,0.761543,1.264491,0.107341,0.075092,0.070299,0.055716,0.051851,0.064893,0.086089,0.000049,0.107334,0.037917,0.026345,0.01841,0.217935,15.256367,16.483113,20.9429,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,nothappy
0.055507,-51.982385,0.274335,0.054671,2.014843,0.421313,0.269481,0.157371,0.410335,1.042151,2.602484,0.467205,0.75172,0.228176,0.192506,0.180697,0.168417,6.150623,0.355463,0.157624,0.000039,0.000047,0.315447,0.400481,0.637159,0.761543,1.264491,0.107341,0.075092,0.070299,0.055716,0.051851,0.064893,0.086089,0.000049,0.107334,0.037917,0.026345,0.01841,0.217935,15.256367,16.483113,20.9429,1.004133,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,nothappy
0.066943,-48.24024,0.380492,0.023674,1.896006,0.412191,0.231045,0.19518,0.46304,1.032081,2.600764,0.487382,0.877959,0.225805,0.212272,0.199342,0.193141,5.611413,0.421493,0.187645,0.000061,0.000068,0.287797,0.386977,0.401828,0.822799,1.658172,0.105572,0.083908,0.074855,0.077312,0.069814,0.070693,0.087922,0.000174,0.087941,0.041765,0.028757,0.019198,0.217785,38.711358,57.183804,43.300016,1.006657,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3,nothappy
0.025261,-48.320959,0.661721,0.614114,1.840666,0.550488,0.348234,0.104296,0.48559,1.064888,2.567673,0.397783,0.6822,0.214416,0.189265,0.163784,0.161031,5.678313,0.728615,0.227529,0.000105,0.00011,0.140851,0.353233,0.546771,0.837476,1.920581,0.100193,0.106263,0.081128,0.075721,0.076274,0.08259,0.09513,0.000106,0.085909,0.0351,0.030234,0.023639,0.216071,35.106893,31.381657,36.682259,1.00459,65.33331,4.528807,1.325035,0.94968,1.085796,0.893491,0.062475,28.58048,5.697819,221.1669,1.076531,0.023513,0.13324,0.292614,0.000263,0.008007,2133.724,0.44745,0,0.953396,0.112394,0,0.044462,0.002737,246.7887,25013.56,nothappy
0.080502,-49.854654,0.560054,0.261114,1.789844,0.426935,0.233235,0.185014,0.497325,1.096963,2.554872,0.435679,0.7331,0.243317,0.199261,0.20342,0.181922,5.826803,0.418915,0.15831,0.000016,0.000019,0.294849,0.381059,0.540861,0.693921,1.181967,0.112628,0.109883,0.073671,0.064905,0.058373,0.076923,0.091569,0.000038,0.114607,0.050694,0.037678,0.017105,0.204635,52.530282,44.87015,73.270263,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,nothappy
0.080502,-49.854654,0.560054,0.261114,1.789844,0.426935,0.233235,0.185014,0.497325,1.096963,2.554872,0.435679,0.7331,0.243317,0.199261,0.20342,0.181922,5.826803,0.418915,0.15831,0.000016,0.000019,0.294849,0.381059,0.540861,0.693921,1.181967,0.112628,0.109883,0.073671,0.064905,0.058373,0.076923,0.091569,0.000038,0.114607,0.050694,0.037678,0.017105,0.204635,52.530282,44.87015,73.270263,1.009041,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,nothappy
0.039226,-47.987762,0.3968,0.502391,1.840435,0.426443,0.25301,0.138514,0.462191,1.063095,2.53362,0.40733,0.681407,0.216699,0.191173,0.179329,0.174607,5.47449,0.369725,0.150199,0.000078,0.000067,0.194262,0.391732,0.600855,0.61985,2.927151,0.129051,0.07529,0.077049,0.064775,0.06776,0.073044,0.091429,0.000104,0.108128,0.038357,0.027892,0.024824,0.211739,51.996402,78.497583,45.417768,1.007178,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9,nothappy
0.149242,-51.318489,0.317626,-0.559367,1.886261,0.36144,0.271169,0.225041,0.521179,1.113507,2.59407,0.419261,0.728883,0.230168,0.205816,0.211864,0.21914,6.389745,0.6493,0.400419,0.00004,0.000049,0.660974,0.394471,0.588058,0.834321,1.464512,0.14158,0.1019,0.104277,0.070403,0.078146,0.084181,0.112532,0.000086,0.102474,0.043165,0.030759,0.031778,0.213209,68.182237,22.028288,110.48095,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,nothappy
0.149242,-51.318489,0.317626,-0.559367,1.886261,0.36144,0.271169,0.225041,0.521179,1.113507,2.59407,0.419261,0.728883,0.230168,0.205816,0.211864,0.21914,6.389745,0.6493,0.400419,0.00004,0.000049,0.660974,0.394471,0.588058,0.834321,1.464512,0.14158,0.1019,0.104277,0.070403,0.078146,0.084181,0.112532,0.000086,0.102474,0.043165,0.030759,0.031778,0.213209,68.182237,22.028288,110.48095,1.013613,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,nothappy
0.070405,-46.836576,0.486048,-0.142665,2.012193,0.398554,0.227286,0.160099,0.500331,1.090885,2.572953,0.389907,0.80454,0.22331,0.203363,0.18336,0.173855,5.480966,0.377556,0.17767,0.000054,0.000058,0.250216,0.498093,0.473766,0.970312,1.638608,0.118719,0.085266,0.09521,0.056975,0.064872,0.081694,0.094196,0.000065,0.108598,0.035019,0.032094,0.024834,0.212807,27.091025,39.833099,26.207904,1.003737,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2,nothappy
0.070405,-46.836576,0.486048,-0.142665,2.012193,0.398554,0.227286,0.160099,0.500331,1.090885,2.572953,0.389907,0.80454,0.22331,0.203363,0.18336,0.173855,5.480966,0.377556,0.17767,0.000054,0.000058,0.250216,0.498093,0.473766,0.970312,1.638608,0.118719,0.085266,0.09521,0.056975,0.064872,0.081694,0.094196,0.000065,0.108598,0.035019,0.032094,0.024834,0.212807,27.091025,39.833099,26.207904,1.003737,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2,nothappy
0.084201,-46.906769,0.954983,0.259738,1.748738,0.309039,0.204408,0.201429,0.45138,1.081516,2.555776,0.475752,0.816654,0.205044,0.197092,0.169435,0.157618,6.433418,0.643361,0.350745,0.000114,0.000118,0.731472,0.668554,0.566149,1.393904,2.457042,0.097839,0.111072,0.123848,0.082665,0.11234,0.074827,0.089869,0.000176,0.10763,0.040261,0.0286,0.024234,0.212981,44.684108,24.693106,29.204137,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,nothappy
0.084201,-46.906769,0.954983,0.259738,1.748738,0.309039,0.204408,0.201429,0.45138,1.081516,2.555776,0.475752,0.816654,0.205044,0.197092,0.169435,0.157618,6.433418,0.643361,0.350745,0.000114,0.000118,0.731472,0.668554,0.566149,1.393904,2.457042,0.097839,0.111072,0.123848,0.082665,0.11234,0.074827,0.089869,0.000176,0.10763,0.040261,0.0286,0.024234,0.212981,44.684108,24.693106,29.204137,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,nothappy
0.084201,-46.906769,0.954983,0.259738,1.748738,0.309039,0.204408,0.201429,0.45138,1.081516,2.555776,0.475752,0.816654,0.205044,0.197092,0.169435,0.157618,6.433418,0.643361,0.350745,0.000114,0.000118,0.731472,0.668554,0.566149,1.393904,2.457042,0.097839,0.111072,0.123848,0.082665,0.11234,0.074827,0.089869,0.000176,0.10763,0.040261,0.0286,0.024234,0.212981,44.684108,24.693106,29.204137,1.003647,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,nothappy
0.033122,-54.832173,0.054409,0.367404,1.83228,0.491777,0.38946,0.136354,0.440696,0.979052,2.542394,0.365988,0.66248,0.216819,0.181499,0.165195,0.151511,6.569535,0.399984,0.281967,0.000028,0.000039,0.383597,0.423949,0.585028,0.769693,1.689383,0.105402,0.090746,0.080258,0.077407,0.104107,0.066875,0.079888,0.000022,0.114366,0.044644,0.037838,0.023797,0.218824,9.218168,10.026809,11.992842,1.002515,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53,nothappy
0.037633,-52.676581,0.435484,0.04968,1.981523,0.316224,0.327811,0.130128,0.39205,1.028634,2.553059,0.417924,0.749952,0.179773,0.180761,0.154647,0.144383,6.643852,0.875014,0.468533,0.000053,0.000055,0.657499,0.518161,0.850989,1.121628,2.694925,0.14048,0.120437,0.101517,0.08546,0.117737,0.078351,0.082887,0.000032,0.141547,0.051354,0.040505,0.036941,0.211355,16.162124,19.418413,23.512925,1.003539,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65,nothappy
0.036796,-54.187836,0.045246,-0.017576,1.974784,0.255149,0.335817,0.132919,0.345623,1.014195,2.575264,0.414134,0.796347,0.199441,0.188749,0.139407,0.149162,6.928952,0.655644,0.299132,0.000068,0.000069,0.244173,0.604764,0.642964,1.195118,2.081087,0.109313,0.119059,0.135623,0.077265,0.08975,0.103693,0.104291,0.00004,0.140449,0.047718,0.033397,0.041698,0.217097,11.559841,13.198558,15.063458,1.00259,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79,nothappy
0.063576,-41.905658,0.653706,0.508501,1.77548,0.456497,0.314104,0.182755,0.494675,1.1077,2.595471,0.453836,0.866534,0.21424,0.219595,0.182034,0.153118,4.853299,0.292199,0.308739,0.000293,0.000309,0.240301,0.448925,0.394031,0.544625,1.514495,0.107782,0.092894,0.071616,0.063251,0.060324,0.073817,0.090425,0.00016,0.124865,0.041221,0.034353,0.032473,0.217742,52.731176,48.029665,75.468612,1.003648,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39,nothappy
0.038378,-61.192701,0.201079,0.06475,2.013082,0.414607,0.608375,0.119731,0.346667,0.93089,2.623279,0.482706,0.660287,0.167205,0.158785,0.149937,0.140353,8.477868,0.75989,0.585015,0.000028,0.000042,1.074524,0.509523,1.110971,1.361999,4.241146,0.103711,0.173308,0.139156,0.087801,0.128926,0.077079,0.106544,0.000013,0.195687,0.051953,0.037802,0.07581,0.205623,7.009893,7.484132,9.830687,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,nothappy
0.038378,-61.192701,0.201079,0.06475,2.013082,0.414607,0.608375,0.119731,0.346667,0.93089,2.623279,0.482706,0.660287,0.167205,0.158785,0.149937,0.140353,8.477868,0.75989,0.585015,0.000028,0.000042,1.074524,0.509523,1.110971,1.361999,4.241146,0.103711,0.173308,0.139156,0.087801,0.128926,0.077079,0.106544,0.000013,0.195687,0.051953,0.037802,0.07581,0.205623,7.009893,7.484132,9.830687,1.003043,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,nothappy
