@attribute mfcc_sma_de[12]_maxPos numeric
@attribute mfcc_sma_de[12]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute F0_sma_de_maxPos numeric
@attribute output {high,nothigh}

@data

0.013486,-1.243161,-1.224911,-20.92789,-0.512388,46.51875,-18.83871,-0.589885,28.20152,33.74998,34.90312,-22.86741,-11.25691,0.00726,0.000003,0.041663,5.750204,44.97269,0.748846,2648,26.42527,-6.241863,0.002203,0.891042,4.894289,9.826235,5.258323,2854,4.207578,4.483886,3.799938,4.511016,9.92886,4.440248,539,4.187276,0.107623,-0.126013,0.000009,48.2484,0.179636,6.660126,963,nothigh
0.013486,-1.243161,-1.224911,-20.92789,-0.512388,46.51875,-18.83871,-0.589885,28.20152,33.74998,34.90312,-22.86741,-11.25691,0.00726,0.000003,0.041663,5.750204,44.97269,0.748846,2648,26.42527,-6.241863,0.002203,0.891042,4.894289,9.826235,5.258323,2854,4.207578,4.483886,3.799938,4.511016,9.92886,4.440248,539,4.187276,0.107623,-0.126013,0.000009,48.2484,0.179636,6.660126,963,nothigh
0.012174,-2.064258,-2.067326,-11.22599,0.779693,23.01012,-15.39102,1.59905,16.42138,31.44048,30.74424,-17.47907,-16.94434,0.010284,0.000022,0.057865,1.933855,9.87484,0.666799,630,17.08996,-4.228806,-0.000281,0.419222,7.273585,6.34143,5.37953,2646,3.959658,3.149596,3.139573,3.465096,7.31251,3.593864,1213,3.381253,0.078161,-0.061283,0.000013,17.76998,0.125453,6.655709,832,nothigh
0.007646,-4.750856,-1.666468,-18.85443,-0.791032,31.22318,-29.78275,-5.930628,37.91385,40.25052,38.65089,-17.92391,-24.60408,0.009074,0.000005,0.046564,5.089515,35.80962,0.760489,928,24.02999,-5.486867,0.002072,0.523566,13.15768,6.036246,4.697399,1002,7.810663,3.906375,3.963385,4.27424,9.069147,4.842241,326,5.657754,0.106594,-0.084271,-0.000003,45.48404,0.175957,7.608757,555,nothigh
0.014395,0.63835,4.571623,-15.89551,-2.781913,24.33202,-14.77529,2.000603,19.89343,32.37492,24.54418,-16.76089,-12.20202,0.00605,0.000015,0.052941,1.218889,4.71045,0.715512,882,11.09187,-4.209013,-0.001591,0.323008,5.41504,5.695235,4.350907,60,3.554211,3.442366,3.317836,2.908333,6.572605,2.944274,335,3.136576,0.064368,-0.047852,0.000018,8.557984,0.134289,7.761138,2898,nothigh
0.043138,-5.034328,-3.44941,-8.77383,-0.496579,22.56496,-12.82979,0.508537,15.04702,25.9573,22.57269,-8.995009,-11.25021,0.026013,0.000001,0.104225,1.599964,8.264775,0.556256,1703,7.690996,-2.527857,-0.001232,0.272727,4.617693,4.800349,3.260449,2733,3.327933,4.197595,3.096637,3.423611,7.46741,3.060058,1766,3.340232,0.054749,-0.055777,0,6.625298,0.098591,5.528495,1726,nothigh
0.073817,-2.440587,-0.989873,-6.9576,4.509287,26.44542,-13.48508,2.642755,15.68337,24.82405,20.89718,-7.549448,-14.13888,0.00363,-0.00001,0.093221,0.614147,2.644321,0.472395,1387,5.514991,-3.722389,0.000233,1.236075,4.797099,7.028876,3.519196,1408,3.190752,3.918278,3.309401,4.005989,7.125699,3.670637,1317,2.994763,0.055898,-0.042831,-0.000004,5.586748,0.092165,4.850144,2868,nothigh
0.073817,-2.440587,-0.989873,-6.9576,4.509287,26.44542,-13.48508,2.642755,15.68337,24.82405,20.89718,-7.549448,-14.13888,0.00363,-0.00001,0.093221,0.614147,2.644321,0.472395,1387,5.514991,-3.722389,0.000233,1.236075,4.797099,7.028876,3.519196,1408,3.190752,3.918278,3.309401,4.005989,7.125699,3.670637,1317,2.994763,0.055898,-0.042831,-0.000004,5.586748,0.092165,4.850144,2868,nothigh
0.025447,-0.46338,-3.596882,-19.13286,-3.585188,40.44947,-17.53017,1.379343,22.51717,38.44683,30.46872,-19.69335,-12.8348,0.00484,0.000001,0.053835,3.144088,30.6211,0.6954,2077,5.097218,-3.256049,0.002879,0.528218,4.315763,7.401104,3.975784,2210,3.352933,3.455296,3.706921,4.130212,8.345823,3.333574,2410,3.342595,0.031276,-0.039625,-0.000001,7.485395,0.128856,4.099494,21,nothigh
0.044879,-0.5432,-0.254862,-15.9921,0.576495,39.02042,-12.45696,5.134608,23.98612,36.31814,36.1715,-19.0201,-16.29212,0.009074,0.000004,0.148033,0.791205,3.54364,0.686614,2804,4.863208,-2.917563,0.001643,0.870895,4.036435,7.955593,3.432571,369,3.876883,5.611029,3.51263,4.317512,9.030178,3.517902,1222,3.38973,0.074592,-0.091954,-0.000029,5.381499,0.160345,5.60674,71,nothigh
0.037291,3.341595,4.718314,-16.19072,-3.817896,32.03552,-14.19205,0.64043,18.30481,25.68076,28.42677,-17.55621,-18.23497,0.009679,-0.000002,0.114203,0.479205,3.323353,0.74025,1464,6.919564,-3.107273,0.001434,1.589211,4.738455,7.965647,4.91244,1352,3.226833,5.43055,3.685682,4.104178,8.820808,3.320464,2238,3.304741,0.071022,-0.053237,0.000002,5.512799,0.162501,4.894767,1443,nothigh
0.037291,3.341595,4.718314,-16.19072,-3.817896,32.03552,-14.19205,0.64043,18.30481,25.68076,28.42677,-17.55621,-18.23497,0.009679,-0.000002,0.114203,0.479205,3.323353,0.74025,1464,6.919564,-3.107273,0.001434,1.589211,4.738455,7.965647,4.91244,1352,3.226833,5.43055,3.685682,4.104178,8.820808,3.320464,2238,3.304741,0.071022,-0.053237,0.000002,5.512799,0.162501,4.894767,1443,nothigh
0.008049,1.79619,2.47143,-13.73422,0.683389,41.86982,-23.52286,-4.656511,34.18009,35.40031,33.15675,-19.60652,-15.80536,0.006655,0.000004,0.042379,4.123825,23.1432,0.730057,1940,20.05997,-4.187589,-0.002067,0.470201,4.764695,6.989757,4.623906,1676,3.794343,3.532252,3.352074,4.374724,9.575912,3.835864,376,4.981826,0.052874,-0.073382,0.000004,25.18613,0.12258,5.862092,1443,nothigh
0.026182,-0.681741,1.105816,-22.30429,-4.099687,30.49683,-12.94757,0.82461,18.90751,37.63528,33.79811,-12.92672,-15.83488,0.009679,0.000013,0.073662,1.775569,7.389177,0.552044,780,11.52616,-4.738027,-0.003344,0.458658,7.039916,8.866208,6.904585,1161,4.116178,4.778171,3.785911,4.388466,10.21506,4.183199,843,3.600381,0.074773,-0.083969,0.000029,11.65647,0.108178,5.156339,2403,nothigh
0.027404,-1.06951,1.175564,-12.67082,0.50673,28.59802,-13.56478,1.074057,14.82669,37.39268,30.84211,-16.56639,-17.59825,0.026618,0.000017,0.104039,0.632448,2.931651,0.763926,2709,7.913116,-2.894108,-0.002052,0.376026,4.635926,7.245214,4.715023,2216,3.702154,5.757264,4.280338,4.648395,9.033794,3.655033,1437,4.041516,0.047792,-0.040048,0.000057,4.461016,0.1802,7.90554,1555,nothigh
0.026267,-2.869376,-2.411783,-13.23461,-2.514851,27.64995,-16.00807,1.014851,21.29998,33.38509,36.10496,-13.81549,-12.55347,0.00363,-0.000003,0.085911,1.323716,6.366946,0.790557,1133,11.11049,-2.258663,0.000093,0.368488,3.821564,6.41701,4.292614,1995,3.931099,5.403034,3.518945,4.397616,9.575901,4.053877,1725,3.443353,0.06098,-0.065457,-0.000014,9.709355,0.156071,4.97323,918,nothigh
0.025204,-3.606329,-4.005141,-6.949726,3.815907,27.23931,-12.22123,10.50566,14.99759,28.31652,37.99727,-11.9817,-14.3571,0.013309,-0.000001,0.093926,0.568042,2.913117,0.589345,2259,5.165275,-3.675579,0.001987,0.3566,4.052909,6.321218,4.069242,1632,3.671301,4.229879,3.931494,4.482278,10.22567,3.918476,1294,4.562449,0.056019,-0.042347,-0.000028,4.249564,0.100404,4.08826,2559,nothigh
0.025204,-3.606329,-4.005141,-6.949726,3.815907,27.23931,-12.22123,10.50566,14.99759,28.31652,37.99727,-11.9817,-14.3571,0.013309,-0.000001,0.093926,0.568042,2.913117,0.589345,2259,5.165275,-3.675579,0.001987,0.3566,4.052909,6.321218,4.069242,1632,3.671301,4.229879,3.931494,4.482278,10.22567,3.918476,1294,4.562449,0.056019,-0.042347,-0.000028,4.249564,0.100404,4.08826,2559,nothigh
0.013775,-1.57882,0.022711,-18.08628,-1.0243,36.55118,-21.89562,-4.526482,25.69378,33.98277,32.45203,-17.25495,-18.09922,0.011494,0.000004,0.083259,3.036958,12.86203,0.669033,2058,18.58927,-3.693102,-0.002375,0.442582,4.727066,6.367434,3.895953,2980,3.722954,4.802445,3.366517,3.923887,8.399254,3.424889,1455,3.394237,0.090381,-0.08663,0.000025,12.50952,0.133136,4.611034,1463,nothigh
0.013775,-1.57882,0.022711,-18.08628,-1.0243,36.55118,-21.89562,-4.526482,25.69378,33.98277,32.45203,-17.25495,-18.09922,0.011494,0.000004,0.083259,3.036958,12.86203,0.669033,2058,18.58927,-3.693102,-0.002375,0.442582,4.727066,6.367434,3.895953,2980,3.722954,4.802445,3.366517,3.923887,8.399254,3.424889,1455,3.394237,0.090381,-0.08663,0.000025,12.50952,0.133136,4.611034,1463,nothigh
0.013639,-5.486317,-6.990928,-22.1826,-2.706614,44.59371,-30.39023,-6.49952,38.11787,44.66962,48.3379,-28.86371,-22.1605,0.015729,0,0.071488,3.928384,20.23007,0.762262,2321,29.83103,-5.08361,0.002896,0.56039,7.46606,7.564898,5.243391,670,3.992871,4.969691,3.568748,6.135427,12.02484,4.19739,2151,5.047396,0.123593,-0.106957,-0.000004,24.24045,0.148252,7.128974,353,nothigh
0.022401,-5.560208,-7.045576,-21.74175,-2.602438,42.88288,-31.83528,-6.553826,38.93586,43.56325,46.73006,-29.16852,-21.7432,0.015729,0,0.07087,3.964592,20.57301,0.746365,857,32.01774,-4.991639,0.000314,0.573635,7.941337,7.601232,5.464057,649,3.806601,5.056117,3.87989,6.616384,12.18893,4.532341,2130,6.153809,0.126679,-0.107925,-0.000007,25.03875,0.160587,7.097149,74,nothigh
0.007933,3.098258,3.528969,-20.40149,0.185102,34.85862,-11.13295,0.797287,19.56512,29.87892,31.00708,-20.93114,-14.02261,0.005445,0.000005,0.025262,5.202124,41.80175,0.755903,1962,14.27669,-3.775446,-0.000942,0.454181,8.251719,7.073232,6.56291,2166,4.413432,3.900481,3.726233,3.005462,6.860662,4.006023,1707,4.785308,0.085057,-0.090865,0.00001,37.3116,0.138467,7.006073,1373,nothigh
0.007933,3.098258,3.528969,-20.40149,0.185102,34.85862,-11.13295,0.797287,19.56512,29.87892,31.00708,-20.93114,-14.02261,0.005445,0.000005,0.025262,5.202124,41.80175,0.755903,1962,14.27669,-3.775446,-0.000942,0.454181,8.251719,7.073232,6.56291,2166,4.413432,3.900481,3.726233,3.005462,6.860662,4.006023,1707,4.785308,0.085057,-0.090865,0.00001,37.3116,0.138467,7.006073,1373,nothigh
0.007933,3.098258,3.528969,-20.40149,0.185102,34.85862,-11.13295,0.797287,19.56512,29.87892,31.00708,-20.93114,-14.02261,0.005445,0.000005,0.025262,5.202124,41.80175,0.755903,1962,14.27669,-3.775446,-0.000942,0.454181,8.251719,7.073232,6.56291,2166,4.413432,3.900481,3.726233,3.005462,6.860662,4.006023,1707,4.785308,0.085057,-0.090865,0.00001,37.3116,0.138467,7.006073,1373,nothigh
0.02612,2.277385,1.365104,-18.64763,0.147108,38.45811,-18.46799,0.076517,52.22501,47.89795,40.8784,-18.95716,-18.13142,0.00363,-0.000003,0.050737,1.456204,5.0657,0.790821,2328,8.761987,-5.336926,-0.000363,1.472941,3.496641,9.051529,3.394302,1181,4.3086,4.73882,3.630414,3.803747,8.984627,3.489229,2662,4.256469,0.043436,-0.038838,0.000016,7.688622,0.169061,4.69336,2509,nothigh
0.02612,2.277385,1.365104,-18.64763,0.147108,38.45811,-18.46799,0.076517,52.22501,47.89795,40.8784,-18.95716,-18.13142,0.00363,-0.000003,0.050737,1.456204,5.0657,0.790821,2328,8.761987,-5.336926,-0.000363,1.472941,3.496641,9.051529,3.394302,1181,4.3086,4.73882,3.630414,3.803747,8.984627,3.489229,2662,4.256469,0.043436,-0.038838,0.000016,7.688622,0.169061,4.69336,2509,nothigh
0.006348,4.132048,5.449723,-23.06264,-8.813551,29.26297,-27.39836,-8.413407,24.19862,37.29614,34.10658,-25.23414,-18.84112,0.016939,-0.000002,0.049349,3.479117,22.01828,0.684647,1004,11.35291,-3.726507,-0.004249,0.379483,5.922087,9.478907,8.300838,2508,4.557327,3.89287,3.808552,4.114864,8.277454,3.738788,1508,3.376017,0.057471,-0.047852,-0.000005,26.35441,0.110979,5.149518,484,nothigh
0.006348,4.132048,5.449723,-23.06264,-8.813551,29.26297,-27.39836,-8.413407,24.19862,37.29614,34.10658,-25.23414,-18.84112,0.016939,-0.000002,0.049349,3.479117,22.01828,0.684647,1004,11.35291,-3.726507,-0.004249,0.379483,5.922087,9.478907,8.300838,2508,4.557327,3.89287,3.808552,4.114864,8.277454,3.738788,1508,3.376017,0.057471,-0.047852,-0.000005,26.35441,0.110979,5.149518,484,nothigh
0.0153,-1.083875,-2.529913,-9.712996,2.127025,19.91848,-14.96483,-4.048066,15.25602,26.35894,25.16229,-13.62889,-15.38601,0.024198,0,0.072438,0.719702,3.513051,0.545219,1372,10.89681,-2.016892,0.000862,0.193749,3.532949,5.294221,3.922997,1369,3.162598,3.910417,2.993011,4.041224,7.667229,3.117738,2523,3.441784,0.01954,-0.01948,-0.000009,3.579663,0.065175,4.586639,1597,nothigh
0.02106,4.625513,-0.899877,-12.98268,6.213782,38.45852,-17.71201,-1.86374,18.61851,32.26272,29.88402,-13.99901,-22.45546,0.00363,-0.000004,0.034387,3.663524,25.2856,0.62581,646,13.97745,-3.544958,0.001284,0.653695,6.580123,7.314367,4.358204,2646,3.276471,3.706588,3.185097,3.26294,9.470373,4.074283,2880,3.74689,0.034725,-0.035572,-0.000004,13.91022,0.118546,6.163911,1875,nothigh
0.014353,-3.595431,-2.911311,-29.23871,-4.322762,42.1214,-50.0152,-5.920868,32.42843,48.76289,42.57773,-16.58136,-26.48738,0.017544,0.000014,0.08717,2.740485,15.95364,0.779939,1797,14.15415,-4.590003,-0.001793,0.405465,7.224423,11.26796,9.488276,691,5.694572,6.47973,5.846062,4.314524,9.090687,4.057584,396,4.622353,0.107744,-0.116032,-0.000041,29.97799,0.143577,10.02934,2705,nothigh
-0.000912,-2.033377,3.806356,-17.52091,-3.576537,43.69468,-26.64678,-3.727894,57.24177,48.28449,42.08952,-17.09706,-21.07616,0.012099,0.000021,0.039753,1.956573,10.14702,0.819304,2967,13.61287,-3.464114,-0.00446,0.362386,5.211543,6.794231,4.708893,785,4.279672,6.272935,4.728572,6.077943,10.19913,3.889217,2324,4.058537,0.064065,-0.064307,0.000012,20.35849,0.182614,6.818279,363,nothigh
-0.000912,-2.033377,3.806356,-17.52091,-3.576537,43.69468,-26.64678,-3.727894,57.24177,48.28449,42.08952,-17.09706,-21.07616,0.012099,0.000021,0.039753,1.956573,10.14702,0.819304,2967,13.61287,-3.464114,-0.00446,0.362386,5.211543,6.794231,4.708893,785,4.279672,6.272935,4.728572,6.077943,10.19913,3.889217,2324,4.058537,0.064065,-0.064307,0.000012,20.35849,0.182614,6.818279,363,nothigh
-0.000912,-2.033377,3.806356,-17.52091,-3.576537,43.69468,-26.64678,-3.727894,57.24177,48.28449,42.08952,-17.09706,-21.07616,0.012099,0.000021,0.039753,1.956573,10.14702,0.819304,2967,13.61287,-3.464114,-0.00446,0.362386,5.211543,6.794231,4.708893,785,4.279672,6.272935,4.728572,6.077943,10.19913,3.889217,2324,4.058537,0.064065,-0.064307,0.000012,20.35849,0.182614,6.818279,363,nothigh
-0.000912,-2.033377,3.806356,-17.52091,-3.576537,43.69468,-26.64678,-3.727894,57.24177,48.28449,42.08952,-17.09706,-21.07616,0.012099,0.000021,0.039753,1.956573,10.14702,0.819304,2967,13.61287,-3.464114,-0.00446,0.362386,5.211543,6.794231,4.708893,785,4.279672,6.272935,4.728572,6.077943,10.19913,3.889217,2324,4.058537,0.064065,-0.064307,0.000012,20.35849,0.182614,6.818279,363,nothigh
-0.000912,-2.033377,3.806356,-17.52091,-3.576537,43.69468,-26.64678,-3.727894,57.24177,48.28449,42.08952,-17.09706,-21.07616,0.012099,0.000021,0.039753,1.956573,10.14702,0.819304,2967,13.61287,-3.464114,-0.00446,0.362386,5.211543,6.794231,4.708893,785,4.279672,6.272935,4.728572,6.077943,10.19913,3.889217,2324,4.058537,0.064065,-0.064307,0.000012,20.35849,0.182614,6.818279,363,nothigh
0.046162,-4.279986,-3.649663,-5.737888,8.708018,35.92588,-18.64606,1.754505,25.95144,34.7188,31.36721,-21.63029,-18.83208,0.011494,0.000004,0.079839,1.619619,6.452965,0.583567,346,9.180605,-3.274381,-0.002466,0.685194,4.238842,9.028913,4.501442,2739,3.501216,4.645464,3.250581,4.151025,10.37297,3.509318,1034,3.910824,0.052027,-0.060496,-0.000003,10.13166,0.110096,5.314976,1028,nothigh
0.014852,-0.078643,-0.359149,-11.32091,0.151255,31.52412,-20.60977,-4.934555,26.89787,43.17439,33.38277,-22.5577,-11.17129,0.011494,0.000004,0.050903,4.660984,26.99583,0.675974,2966,39.08403,-4.272448,0.004359,0.412156,10.05376,6.027195,4.673781,1158,4.311607,3.653663,3.805524,4.123295,10.39241,3.914226,2467,3.182659,0.091228,-0.077193,0.000069,36.29154,0.135669,4.539218,2377,nothigh
0.014852,-0.078643,-0.359149,-11.32091,0.151255,31.52412,-20.60977,-4.934555,26.89787,43.17439,33.38277,-22.5577,-11.17129,0.011494,0.000004,0.050903,4.660984,26.99583,0.675974,2966,39.08403,-4.272448,0.004359,0.412156,10.05376,6.027195,4.673781,1158,4.311607,3.653663,3.805524,4.123295,10.39241,3.914226,2467,3.182659,0.091228,-0.077193,0.000069,36.29154,0.135669,4.539218,2377,nothigh
0.014852,-0.078643,-0.359149,-11.32091,0.151255,31.52412,-20.60977,-4.934555,26.89787,43.17439,33.38277,-22.5577,-11.17129,0.011494,0.000004,0.050903,4.660984,26.99583,0.675974,2966,39.08403,-4.272448,0.004359,0.412156,10.05376,6.027195,4.673781,1158,4.311607,3.653663,3.805524,4.123295,10.39241,3.914226,2467,3.182659,0.091228,-0.077193,0.000069,36.29154,0.135669,4.539218,2377,nothigh
0.006915,-0.931696,-4.394782,-24.45441,-1.926879,39.64013,-34.23384,-6.711634,27.64735,37.1476,37.99709,-15.16366,-22.24477,0.014519,0.000018,0.03789,4.020093,20.99225,0.711096,1996,15.58662,-4.134372,-0.003538,0.703877,5.981778,10.38721,5.941962,1703,4.814866,6.561604,4.995548,5.541891,10.70863,4.487924,1760,4.377325,0.091894,-0.097459,0.000019,21.95389,0.134267,6.426709,2728,nothigh
0.04045,-3.392477,-3.324769,-23.15694,5.440255,45.78814,-14.1419,4.393435,33.45514,43.28574,43.04212,-21.2974,-15.17316,0.00363,-0.000004,0.046272,5.282501,52.77783,0.608352,1760,4.009219,-4.681721,-0.003326,1.426114,4.568822,10.6077,4.157981,547,3.797865,6.091584,4.084219,4.513376,9.172526,3.280467,532,3.561701,0.093164,-0.08536,0.000008,32.85083,0.113377,3.539304,1909,nothigh
0.017065,0.78927,0.28594,-10.65847,-1.936954,25.73347,-11.13569,1.542922,19.43402,25.24642,24.89085,-12.75746,-14.15852,0.008469,0.000003,0.071137,4.035182,24.28876,0.566526,210,16.12643,-2.537989,-0.000208,0.463613,5.006549,7.296503,5.041041,749,3.145187,4.673725,3.552093,4.895494,7.996371,3.406353,750,3.198358,0.074894,-0.098064,-0.000032,21.34583,0.077372,5.609573,224,nothigh
0.031252,-3.496194,-3.143958,-8.036289,3.138503,23.81952,-10.76442,0.83932,20.53326,26.14741,27.64174,-14.08043,-15.41026,0.020569,-0.000006,0.121101,0.913225,3.729197,0.681002,862,7.409123,-2.510921,-0.001544,0.458814,4.774762,5.597939,3.513567,1140,3.217958,3.777941,3.242396,4.217699,8.011843,3.202264,879,3.032871,0.041258,-0.050514,-0.000038,4.574708,0.119999,4.88038,686,nothigh
0.01758,-2.407443,0.225154,-9.692392,0.856153,26.93391,-12.53169,0.909227,15.49435,32.54105,32.28434,-11.65215,-13.02706,0.005445,0.000013,0.031369,0.873849,3.634874,0.646743,1797,8.827384,-3.164552,0.005488,0.930017,5.819055,5.709586,3.103971,2004,3.118102,4.395642,3.210475,5.044741,9.651958,3.457564,1141,3.25189,0.024501,-0.036116,-0.000003,5.561328,0.106497,5.013337,2037,nothigh
0.01758,-2.407443,0.225154,-9.692392,0.856153,26.93391,-12.53169,0.909227,15.49435,32.54105,32.28434,-11.65215,-13.02706,0.005445,0.000013,0.031369,0.873849,3.634874,0.646743,1797,8.827384,-3.164552,0.005488,0.930017,5.819055,5.709586,3.103971,2004,3.118102,4.395642,3.210475,5.044741,9.651958,3.457564,1141,3.25189,0.024501,-0.036116,-0.000003,5.561328,0.106497,5.013337,2037,nothigh
0.04862,-6.145508,-5.365982,-10.0323,-0.072369,29.6384,-12.14522,0.999508,19.50604,28.12553,28.44864,-10.40619,-14.51965,0.016334,0.00001,0.080494,1.276878,9.059989,0.682387,2734,15.87335,-4.085379,-0.000243,0.468437,6.390972,6.038386,4.081646,1351,3.411835,4.521421,3.282546,3.837878,7.85198,3.198276,2860,3.467455,0.064731,-0.045917,0.000042,9.118915,0.114568,5.092822,1214,nothigh
0.04862,-6.145508,-5.365982,-10.0323,-0.072369,29.6384,-12.14522,0.999508,19.50604,28.12553,28.44864,-10.40619,-14.51965,0.016334,0.00001,0.080494,1.276878,9.059989,0.682387,2734,15.87335,-4.085379,-0.000243,0.468437,6.390972,6.038386,4.081646,1351,3.411835,4.521421,3.282546,3.837878,7.85198,3.198276,2860,3.467455,0.064731,-0.045917,0.000042,9.118915,0.114568,5.092822,1214,nothigh
0.025572,-4.571811,-5.550745,-15.8445,-1.096287,36.93078,-30.60005,-8.7935,36.75192,37.56679,42.09288,-25.55058,-17.50446,0.018149,-0.000007,0.078837,1.774012,7.55659,0.748909,2334,6.709149,-5.298326,-0.000485,0.6462,6.15809,8.216266,5.390447,973,4.102671,4.812638,4.177571,5.3104,10.05106,4.462692,921,4.043667,0.054204,-0.044223,0.00001,11.22266,0.15957,5.690555,1286,nothigh
0.031644,-4.711341,-2.292873,-12.32661,-0.244073,31.56128,-14.10366,-0.103672,16.9211,33.61987,29.49987,-14.45894,-12.87232,0.013309,0.000007,0.100425,0.611525,4.645752,0.527172,1263,8.042302,-4.268713,-0.002788,0.621729,4.459015,7.204184,4.13224,1386,3.603671,4.187284,3.378203,4.682467,10.1177,3.847262,1120,3.458443,0.070599,-0.078887,0.000027,8.11799,0.125074,6.899065,577,nothigh
0.074603,-2.737325,-2.427398,-13.10592,-1.947286,45.93514,-22.4247,-0.552354,25.25142,30.02695,38.88219,-18.8549,-15.49185,0.032063,-0.000008,0.166775,0.677683,4.613713,0.720793,621,7.174515,-2.950035,0.000329,0.554023,4.231724,7.258493,4.85792,1243,3.900331,4.269928,3.385054,3.851294,8.748352,3.580117,1148,3.566067,0.059649,-0.08052,-0.000014,8.290723,0.141386,5.701772,2007,nothigh
0.003414,-3.2963,-5.686217,-16.95841,-0.015112,35.05748,-22.13474,-3.405954,22.3517,37.87333,29.71801,-14.76602,-17.00558,0.00484,-0.00001,0.056303,4.810496,33.22987,0.575879,2983,20.94969,-5.380639,0.002923,0.514475,5.342102,7.136904,4.633879,1073,4.047225,4.659693,4.168592,4.385154,7.505946,4.009294,1860,3.937677,0.066364,-0.060375,-0.000006,30.17958,0.099962,5.597274,1843,nothigh
0.043215,-3.175922,-4.684573,-14.01759,-2.14519,30.07807,-15.04077,-2.511489,15.35591,30.5765,33.4575,-18.51078,-20.03469,0.021779,-0.000016,0.11575,2.025476,11.39327,0.689961,1860,22.25021,-2.573531,0.000551,0.368444,4.898168,5.949009,4.034285,2388,3.345197,4.103074,3.281457,5.421243,8.996083,3.850259,2752,3.116999,0.06092,-0.046884,-0.000014,12.04541,0.111372,9.15077,2248,nothigh
0.008512,1.827524,4.840384,-13.56211,3.477918,26.13558,-19.36719,-3.819698,38.85981,41.71991,31.3968,-15.69277,-14.24394,0.00605,-0.000004,0.043868,5.937012,44.58102,0.733408,1370,14.37555,-6.049007,0.000292,0.646889,5.105412,5.88182,3.999326,396,4.746976,4.42093,3.940953,4.15725,9.058331,3.745682,2120,3.317201,0.099335,-0.102359,-0.000002,44.06117,0.161626,5.65467,1845,nothigh
0.008512,1.827524,4.840384,-13.56211,3.477918,26.13558,-19.36719,-3.819698,38.85981,41.71991,31.3968,-15.69277,-14.24394,0.00605,-0.000004,0.043868,5.937012,44.58102,0.733408,1370,14.37555,-6.049007,0.000292,0.646889,5.105412,5.88182,3.999326,396,4.746976,4.42093,3.940953,4.15725,9.058331,3.745682,2120,3.317201,0.099335,-0.102359,-0.000002,44.06117,0.161626,5.65467,1845,nothigh
