@attribute mfcc_sma_de[10]_max numeric
@attribute mfcc_sma_de[10]_range numeric
@attribute mfcc_sma_de[12]_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_range numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {high,nothigh}

@data

0.00024,0.00133,-17.86157,17.09432,3.887139,-20.32002,40.45136,1.261266,26.30669,-0.606064,-21.48683,6.025137,13.0422,0.00605,0.206292,1492,1.52256,7.423844,0.028064,76.98116,1495,9.16355,0,0.219169,5.406775,6.115866,1176,5.394423,4.522705,562,-0.038094,3.200914,2.930884,6.086838,4.233172,-0.031881,0.000016,14.10282,0.102447,0.219417,5.53606,nothigh
0.000362,0.026679,-26.11041,24.816,-1.134591,-14.44922,50.8248,3.130337,58.71965,-0.094322,-27.13903,7.893101,28.11185,0.00363,0.323049,2436,1.850478,6.746724,0.039293,169.3316,2041,7.552572,-0.000003,1.907608,5.73978,13.85568,2868,5.412982,4.289638,1189,-0.014273,3.959266,5.473706,12.76962,4.952804,-0.066304,0.000003,15.75787,0.168792,0.360393,5.03371,nothigh
0.000492,0.021788,-30.99132,18.44498,-3.912263,-14.95681,39.31083,-3.567499,28.90884,-0.263238,-20.07374,5.099867,15.44263,0.00726,0.508167,2465,3.419798,17.38989,0.026953,75.40804,1155,7.088711,0.000004,1.983041,6.193767,10.13435,993,5.90585,4.980823,1879,0.376591,4.140452,4.880441,9.627085,4.888532,-0.109256,-0.000011,17.40126,0.134202,0.31609,5.670685,nothigh
0.008372,0.043822,-22.27703,12.96581,2.267327,-9.854497,21.33162,1.188245,13.32413,0.089619,-15.47518,3.840977,14.57717,0.004235,0.350877,1632,1.304461,4.718535,0.012554,22.23681,2012,2.842776,-0.000005,0.69944,4.365954,4.622069,1417,5.353918,4.380322,2411,0.583773,4.817958,3.765173,7.900666,3.398542,-0.067272,-0.000006,4.711653,0.126646,0.261249,4.557122,nothigh
0.001657,0.019108,-26.24583,20.45997,-5.088239,-18.97906,48.78107,-1.591771,46.27188,0.013654,-19.6634,6.968029,17.43686,0.005445,0.264368,767,2.523073,13.47373,0.017128,38.46413,1950,10.05998,-0.000005,0.662024,11.1869,10.01617,761,6.013538,4.81441,1853,-0.023287,4.315876,4.958266,9.50457,5.752204,-0.038657,-0.000007,16.52503,0.124469,0.290422,6.460803,nothigh
0.003432,0.014115,-17.96245,11.6126,-8.796417,-30.90132,35.0855,-8.600306,38.46463,0.329292,-25.4616,6.551144,17.00817,0.016939,0.502722,2933,5.955969,61.62238,0.019019,299.0459,2940,7.135272,0.000002,0.421822,5.576006,7.057568,2942,3.542751,3.618884,1222,0.104503,3.520778,3.997268,9.255098,4.124114,-0.099819,-0.000008,64.53481,0.143105,0.301276,5.242718,nothigh
0.003432,0.014115,-17.96245,11.6126,-8.796417,-30.90132,35.0855,-8.600306,38.46463,0.329292,-25.4616,6.551144,17.00817,0.016939,0.502722,2933,5.955969,61.62238,0.019019,299.0459,2940,7.135272,0.000002,0.421822,5.576006,7.057568,2942,3.542751,3.618884,1222,0.104503,3.520778,3.997268,9.255098,4.124114,-0.099819,-0.000008,64.53481,0.143105,0.301276,5.242718,nothigh
0.003432,0.014115,-17.96245,11.6126,-8.796417,-30.90132,35.0855,-8.600306,38.46463,0.329292,-25.4616,6.551144,17.00817,0.016939,0.502722,2933,5.955969,61.62238,0.019019,299.0459,2940,7.135272,0.000002,0.421822,5.576006,7.057568,2942,3.542751,3.618884,1222,0.104503,3.520778,3.997268,9.255098,4.124114,-0.099819,-0.000008,64.53481,0.143105,0.301276,5.242718,nothigh
0.003432,0.014115,-17.96245,11.6126,-8.796417,-30.90132,35.0855,-8.600306,38.46463,0.329292,-25.4616,6.551144,17.00817,0.016939,0.502722,2933,5.955969,61.62238,0.019019,299.0459,2940,7.135272,0.000002,0.421822,5.576006,7.057568,2942,3.542751,3.618884,1222,0.104503,3.520778,3.997268,9.255098,4.124114,-0.099819,-0.000008,64.53481,0.143105,0.301276,5.242718,nothigh
0.000736,0.008089,-21.35812,20.22732,0.924505,-16.08841,38.58672,-13.89799,39.62563,0.041841,-23.17069,6.152302,6.499731,0.012704,0.367211,1414,2.647364,16.76572,0.027751,89.56765,1421,8.685363,-0.000004,0.754508,5.119328,8.976751,742,4.052797,5.688293,744,0.090497,4.116656,4.013244,7.554163,6.82257,-0.069873,0.000009,26.35999,0.116171,0.226961,4.805802,nothigh
0.000736,0.008089,-21.35812,20.22732,0.924505,-16.08841,38.58672,-13.89799,39.62563,0.041841,-23.17069,6.152302,6.499731,0.012704,0.367211,1414,2.647364,16.76572,0.027751,89.56765,1421,8.685363,-0.000004,0.754508,5.119328,8.976751,742,4.052797,5.688293,744,0.090497,4.116656,4.013244,7.554163,6.82257,-0.069873,0.000009,26.35999,0.116171,0.226961,4.805802,nothigh
0.001864,0.006367,-20.12783,6.854229,-5.216234,-11.57535,35.637,-2.481017,36.26695,-0.158834,-20.68132,5.699514,15.06406,0.006655,0.322444,1819,0.816314,3.005947,0.030313,76.29793,704,4.824073,0.000009,0.469695,4.491416,6.240348,2737,4.155883,4.36879,1138,-0.119736,3.516287,4.780014,9.507502,4.435832,-0.056745,0.00002,7.219036,0.101883,0.216321,4.341119,nothigh
0.001864,0.006367,-20.12783,6.854229,-5.216234,-11.57535,35.637,-2.481017,36.26695,-0.158834,-20.68132,5.699514,15.06406,0.006655,0.322444,1819,0.816314,3.005947,0.030313,76.29793,704,4.824073,0.000009,0.469695,4.491416,6.240348,2737,4.155883,4.36879,1138,-0.119736,3.516287,4.780014,9.507502,4.435832,-0.056745,0.00002,7.219036,0.101883,0.216321,4.341119,nothigh
0.001864,0.006367,-20.12783,6.854229,-5.216234,-11.57535,35.637,-2.481017,36.26695,-0.158834,-20.68132,5.699514,15.06406,0.006655,0.322444,1819,0.816314,3.005947,0.030313,76.29793,704,4.824073,0.000009,0.469695,4.491416,6.240348,2737,4.155883,4.36879,1138,-0.119736,3.516287,4.780014,9.507502,4.435832,-0.056745,0.00002,7.219036,0.101883,0.216321,4.341119,nothigh
0.000394,0.020152,-21.59139,11.10997,-3.762127,-18.70356,34.41889,-2.4105,29.64246,-0.2545,-21.76737,5.70558,30.30173,0.00484,0.361767,2932,2.047323,8.635401,0.012654,34.95601,1005,5.900859,0.000001,1.035867,4.278703,12.95481,354,3.925374,4.655246,853,-0.211939,3.844621,6.109848,14.28323,4.082697,-0.056927,-0.000026,7.656411,0.111937,0.289211,7.081414,nothigh
0.000394,0.020152,-21.59139,11.10997,-3.762127,-18.70356,34.41889,-2.4105,29.64246,-0.2545,-21.76737,5.70558,30.30173,0.00484,0.361767,2932,2.047323,8.635401,0.012654,34.95601,1005,5.900859,0.000001,1.035867,4.278703,12.95481,354,3.925374,4.655246,853,-0.211939,3.844621,6.109848,14.28323,4.082697,-0.056927,-0.000026,7.656411,0.111937,0.289211,7.081414,nothigh
0.000264,0.014432,-20.62151,13.52684,-9.785319,-26.58749,42.56436,-1.597037,50.2063,-0.268723,-22.64743,6.307878,17.20258,0.007864,0.444041,991,2.361179,12.8166,0.036056,222.5738,1607,11.13719,0.000008,0.64554,8.002638,8.089248,1479,8.553696,4.943449,2209,0.093559,4.145887,3.934153,7.360541,4.065733,-0.071748,0.000013,33.36863,0.152756,0.309475,8.378095,nothigh
0.000809,0.026033,-23.59836,8.834168,-2.97154,-15.3658,35.25605,-6.922898,42.0116,0.239191,-15.85383,5.784622,16.25061,0.010284,0.37931,2707,2.558436,11.1101,0.012186,74.78626,2855,63.27876,0.000009,0.220534,5.664073,6.15266,2724,3.048738,3.112129,1988,0.148223,3.352052,4.831046,8.591553,4.978004,-0.081246,-0.000013,26.72824,0.098243,0.176048,3.530289,nothigh
0.0013,0.011045,-23.34099,13.21287,2.560989,-9.64495,23.77719,5.117909,17.43146,0.252644,-13.41908,3.731874,12.71123,0.010284,0.508167,2293,1.858145,8.489769,0.003616,1.173425,2296,5.39331,-0.000006,0.404748,4.620846,5.847332,1165,3.337697,3.074225,2044,0.005184,3.032592,3.289643,6.509155,3.353516,-0.069147,0.000008,7.024498,0.102798,0.207785,6.25683,nothigh
0.025034,0.085874,-17.76384,1.519266,-6.101532,-12.38816,24.53592,-5.50335,17.95473,-0.261605,-15.99307,3.991754,11.96221,0.053842,0.197822,1517,0.328038,3.528366,0.018667,26.12854,1542,4.13975,0.000002,0.490649,5.353302,6.760375,2064,3.942633,3.40471,1521,0.120934,3.619607,4.558346,8.657473,5.030744,-0.035572,0.000002,4.245005,0.121817,0.267896,5.029679,nothigh
0.025034,0.085874,-17.76384,1.519266,-6.101532,-12.38816,24.53592,-5.50335,17.95473,-0.261605,-15.99307,3.991754,11.96221,0.053842,0.197822,1517,0.328038,3.528366,0.018667,26.12854,1542,4.13975,0.000002,0.490649,5.353302,6.760375,2064,3.942633,3.40471,1521,0.120934,3.619607,4.558346,8.657473,5.030744,-0.035572,0.000002,4.245005,0.121817,0.267896,5.029679,nothigh
0.008739,0.039489,-21.87108,12.95289,-0.127263,-11.32731,26.74199,-0.909994,16.57054,0.019461,-16.71984,3.526801,9.0615,0.014519,0.407744,1372,3.330859,19.6886,0.030386,103.8981,1442,3.887913,0.000003,0.503291,4.151453,6.876237,2862,3.530214,3.376474,2511,-0.017949,3.25437,3.698327,7.500521,3.770461,-0.067272,0.000004,11.51124,0.1679,0.338862,6.882341,nothigh
0.017013,0.079587,-16.72232,10.11971,-2.988031,-15.02106,29.44574,-6.111751,16.97531,0.273772,-13.88312,3.83265,10.31697,0.031458,0.355717,584,1.649316,10.62109,0.023284,157.0677,549,3.541356,-0.000001,0.347401,3.74136,5.716118,588,3.257161,3.544149,1624,-0.002906,3.269341,3.996567,8.352537,4.171042,-0.076649,-0.00001,12.66726,0.139296,0.259062,6.014255,nothigh
0.00414,0.022713,-21.92734,8.232764,-13.18069,-12.15067,37.07878,-0.623659,27.19035,-0.246925,-26.66635,5.840704,12.62258,0.00363,0.294616,1794,0.858234,3.846775,0.029775,191.4628,1888,5.74294,0,0.789802,6.654513,6.64439,194,6.570034,4.00368,1508,0.235407,3.793946,4.841565,8.283763,6.056187,-0.064428,-0.000006,5.768719,0.144254,0.302548,6.040854,nothigh
0.000638,0.004173,-13.24091,15.79752,-12.35986,-11.20244,40.6366,-12.68238,47.95858,0.27729,-21.89932,7.091348,21.594,0.007864,0.145191,2268,1.431736,6.008062,0.009135,21.96,335,3.691531,0.000001,2.040268,3.544454,11.83247,181,3.474296,3.785141,1297,-0.226625,3.258503,6.802841,12.67939,5.367804,-0.017241,0.000007,5.288751,0.099868,0.189718,3.791942,nothigh
0.002919,0.007772,-15.47529,15.54996,0.567211,-14.17066,29.62847,-5.257951,22.09633,-0.438605,-21.3178,4.453481,6.838453,0.016334,0.227465,605,0.812791,4.27395,0.011295,11.56639,756,17.54444,-0.000003,0.299581,11.05868,6.546582,755,3.918238,3.247263,1915,-0.048978,3.168518,2.997736,6.097064,4.219276,-0.047973,0.00001,20.27188,0.108804,0.222006,4.342305,nothigh
0.002919,0.007772,-15.47529,15.54996,0.567211,-14.17066,29.62847,-5.257951,22.09633,-0.438605,-21.3178,4.453481,6.838453,0.016334,0.227465,605,0.812791,4.27395,0.011295,11.56639,756,17.54444,-0.000003,0.299581,11.05868,6.546582,755,3.918238,3.247263,1915,-0.048978,3.168518,2.997736,6.097064,4.219276,-0.047973,0.00001,20.27188,0.108804,0.222006,4.342305,nothigh
0.006484,0.03292,-19.61032,7.078798,-5.147027,-14.79314,36.59601,-1.776129,27.00991,0.217919,-15.86031,4.500152,15.72454,0.015729,0.342408,2966,0.26879,3.440477,0.022647,105.5588,239,3.354671,-0.000002,0.710088,3.485697,6.714598,355,3.826608,3.202842,2499,-0.119225,3.513946,4.146636,9.485748,4.025358,-0.043013,-0.000021,4.338089,0.136643,0.295982,4.236846,nothigh
0.006484,0.03292,-19.61032,7.078798,-5.147027,-14.79314,36.59601,-1.776129,27.00991,0.217919,-15.86031,4.500152,15.72454,0.015729,0.342408,2966,0.26879,3.440477,0.022647,105.5588,239,3.354671,-0.000002,0.710088,3.485697,6.714598,355,3.826608,3.202842,2499,-0.119225,3.513946,4.146636,9.485748,4.025358,-0.043013,-0.000021,4.338089,0.136643,0.295982,4.236846,nothigh
0.006484,0.03292,-19.61032,7.078798,-5.147027,-14.79314,36.59601,-1.776129,27.00991,0.217919,-15.86031,4.500152,15.72454,0.015729,0.342408,2966,0.26879,3.440477,0.022647,105.5588,239,3.354671,-0.000002,0.710088,3.485697,6.714598,355,3.826608,3.202842,2499,-0.119225,3.513946,4.146636,9.485748,4.025358,-0.043013,-0.000021,4.338089,0.136643,0.295982,4.236846,nothigh
0.001378,0.018985,-20.21768,22.43464,2.886302,-15.80436,28.37105,-1.711387,45.49872,-0.063566,-21.06719,5.400653,24.38113,0.005445,0.38899,1657,3.405051,18.65668,0.017221,84.31391,397,8.179266,-0.000005,0.587949,6.468731,6.219629,1167,4.10648,3.784242,1832,-0.210452,4.380142,4.333082,8.533628,4.29508,-0.089655,0.000012,27.81301,0.122709,0.262707,6.66508,nothigh
0.001378,0.018985,-20.21768,22.43464,2.886302,-15.80436,28.37105,-1.711387,45.49872,-0.063566,-21.06719,5.400653,24.38113,0.005445,0.38899,1657,3.405051,18.65668,0.017221,84.31391,397,8.179266,-0.000005,0.587949,6.468731,6.219629,1167,4.10648,3.784242,1832,-0.210452,4.380142,4.333082,8.533628,4.29508,-0.089655,0.000012,27.81301,0.122709,0.262707,6.66508,nothigh
0.001378,0.018985,-20.21768,22.43464,2.886302,-15.80436,28.37105,-1.711387,45.49872,-0.063566,-21.06719,5.400653,24.38113,0.005445,0.38899,1657,3.405051,18.65668,0.017221,84.31391,397,8.179266,-0.000005,0.587949,6.468731,6.219629,1167,4.10648,3.784242,1832,-0.210452,4.380142,4.333082,8.533628,4.29508,-0.089655,0.000012,27.81301,0.122709,0.262707,6.66508,nothigh
0.001378,0.018985,-20.21768,22.43464,2.886302,-15.80436,28.37105,-1.711387,45.49872,-0.063566,-21.06719,5.400653,24.38113,0.005445,0.38899,1657,3.405051,18.65668,0.017221,84.31391,397,8.179266,-0.000005,0.587949,6.468731,6.219629,1167,4.10648,3.784242,1832,-0.210452,4.380142,4.333082,8.533628,4.29508,-0.089655,0.000012,27.81301,0.122709,0.262707,6.66508,nothigh
0.004282,0.041104,-23.70921,15.93972,0.863889,-14.64173,37.51228,-2.509291,23.80678,0.082429,-21.25269,6.954309,13.52367,0.00605,0.339988,133,2.088199,8.698644,0.043957,90.6749,483,4.439577,0.000008,0.862738,4.975327,9.480934,2507,4.918462,4.489474,183,-0.242319,4.03936,4.002442,8.459833,3.735196,-0.085541,-0.000009,14.7864,0.153357,0.331164,5.038152,nothigh
0.007854,0.021003,-18.71369,2.412942,-5.057063,-10.49062,21.81751,-2.338607,12.48736,-0.16545,-15.84639,3.636337,14.84301,0.026618,0.200847,398,0.093279,2.853863,0.006346,-10.0572,2110,5.593047,0.000003,0.246675,4.28397,5.344275,2987,3.361285,3.208549,2750,0.112916,3.086304,4.774045,8.68265,3.646244,-0.028675,0,3.878889,0.098837,0.19876,5.323096,nothigh
0.003667,0.033891,-19.52837,8.990106,-8.056965,-19.88786,34.39222,-2.331337,32.70566,-0.569044,-17.90448,4.813209,16.73295,0.016334,0.293406,1987,1.093935,5.770539,0.027171,46.24023,567,6.92418,-0.000006,0.549459,5.06506,8.150896,153,4.06485,4.778699,1614,0.044413,3.704375,4.01368,8.28466,4.105203,-0.05124,0.000031,9.524456,0.128959,0.252816,4.620867,nothigh
0.001383,0.004937,-33.29713,27.9679,10.46717,-16.03206,42.60855,-0.134756,44.99876,-0.362852,-30.94733,10.15035,20.98874,0.009074,0.439202,2027,4.115737,21.32784,0.023458,94.34546,2242,9.462659,0,0.925865,8.915454,9.948475,1501,4.731206,6.394114,2919,0.101573,4.383679,4.621735,8.575577,4.824512,-0.09274,-0.000005,26.26545,0.135919,0.25643,6.442057,nothigh
0.001653,0.007923,-14.95134,18.86611,0.440405,-17.9494,29.02785,1.005587,79.47838,0.007674,-14.766,12.33565,26.15196,0.00605,0.127042,300,0.997717,3.304595,0.0214,311.9377,672,14.56874,0.000003,0.360756,6.894114,5.244168,42,3.948378,4.121869,1196,-0.221729,5.13559,4.821527,10.05227,3.351995,-0.024259,-0.000003,15.04109,0.116433,0.280565,11.45147,nothigh
0.001653,0.007923,-14.95134,18.86611,0.440405,-17.9494,29.02785,1.005587,79.47838,0.007674,-14.766,12.33565,26.15196,0.00605,0.127042,300,0.997717,3.304595,0.0214,311.9377,672,14.56874,0.000003,0.360756,6.894114,5.244168,42,3.948378,4.121869,1196,-0.221729,5.13559,4.821527,10.05227,3.351995,-0.024259,-0.000003,15.04109,0.116433,0.280565,11.45147,nothigh
0.001653,0.007923,-14.95134,18.86611,0.440405,-17.9494,29.02785,1.005587,79.47838,0.007674,-14.766,12.33565,26.15196,0.00605,0.127042,300,0.997717,3.304595,0.0214,311.9377,672,14.56874,0.000003,0.360756,6.894114,5.244168,42,3.948378,4.121869,1196,-0.221729,5.13559,4.821527,10.05227,3.351995,-0.024259,-0.000003,15.04109,0.116433,0.280565,11.45147,nothigh
0.004998,0.018678,-19.92269,9.272115,-9.282354,-26.20396,36.6109,-7.357132,36.85781,-0.01465,-25.34434,5.566731,16.74597,0.026618,0.257713,2301,2.620175,14.8128,0.023996,181.9944,931,6.95824,0,0.916218,6.103975,8.734159,2867,4.133804,4.017749,1063,0.0844,3.953078,5.393398,10.13233,5.4123,-0.03781,0.000008,15.18561,0.144986,0.287772,4.214856,nothigh
0.004998,0.018678,-19.92269,9.272115,-9.282354,-26.20396,36.6109,-7.357132,36.85781,-0.01465,-25.34434,5.566731,16.74597,0.026618,0.257713,2301,2.620175,14.8128,0.023996,181.9944,931,6.95824,0,0.916218,6.103975,8.734159,2867,4.133804,4.017749,1063,0.0844,3.953078,5.393398,10.13233,5.4123,-0.03781,0.000008,15.18561,0.144986,0.287772,4.214856,nothigh
0.004998,0.018678,-19.92269,9.272115,-9.282354,-26.20396,36.6109,-7.357132,36.85781,-0.01465,-25.34434,5.566731,16.74597,0.026618,0.257713,2301,2.620175,14.8128,0.023996,181.9944,931,6.95824,0,0.916218,6.103975,8.734159,2867,4.133804,4.017749,1063,0.0844,3.953078,5.393398,10.13233,5.4123,-0.03781,0.000008,15.18561,0.144986,0.287772,4.214856,nothigh
0.000892,0.004957,-21.12256,9.292833,-9.346523,-20.65925,29.6175,-1.422559,32.88318,-0.068446,-19.95904,5.431384,11.79203,0.007864,0.478524,2495,3.843335,28.53222,0.015166,108.8378,2512,7.375147,-0.000005,0.228468,5.305315,7.108809,1324,4.014033,3.795058,2619,0.041899,3.866344,4.764394,9.041185,3.909768,-0.075076,-0.000042,37.92844,0.141231,0.241253,5.012806,nothigh
0.009572,0.07153,-27.12638,19.71096,-5.878402,-29.24215,39.9119,0.92771,23.79124,-0.394609,-20.78627,5.745925,18.24027,0.011494,0.470659,802,3.168343,19.70376,0.040309,172.6786,2011,7.57427,0.00001,0.726461,8.220545,7.981463,2545,5.013564,4.795041,588,0.179566,3.624505,4.480451,9.335155,3.997932,-0.095463,-0.000004,22.80192,0.136688,0.277733,4.783376,nothigh
0.001289,0.016581,-22.79833,19.15238,3.904798,-20.78772,38.71087,-1.067747,40.6995,-0.158865,-18.99606,5.994193,14.84742,0.009679,0.635209,1597,3.690217,21.82656,0.029624,65.98149,1302,4.61708,-0.000008,0.891417,4.557239,8.579845,2,4.277622,4.273062,884,-0.008204,3.574406,5.008489,8.510189,4.625227,-0.134906,0.000015,20.33384,0.128948,0.266391,4.222497,nothigh
0.000856,0.017227,-23.96471,22.57295,-0.807736,-18.41024,36.56046,-6.613736,27.92375,-0.135291,-31.64723,7.434797,11.11499,0.015124,0.335148,2081,3.212173,19.39039,0.032532,208.6722,2095,11.28052,0.000004,0.540328,8.720091,8.117735,749,5.318367,5.160441,1761,-0.203741,4.747708,3.18716,6.95422,3.815826,-0.047671,-0.000008,24.26388,0.166561,0.319949,7.950741,nothigh
0.005709,0.031499,-25.55412,12.15634,-2.491874,-27.44753,37.43626,4.406433,36.44245,-0.552721,-17.02094,5.832831,24.86476,0.012099,0.487598,705,1.62133,7.24503,0.016751,69.49306,718,4.932322,0.000004,1.006111,6.473892,8.707818,2612,4.578268,4.320871,229,0.134384,3.802379,5.446368,10.55597,3.697355,-0.097096,0.000006,9.066504,0.14212,0.256755,5.179841,nothigh
0.005709,0.031499,-25.55412,12.15634,-2.491874,-27.44753,37.43626,4.406433,36.44245,-0.552721,-17.02094,5.832831,24.86476,0.012099,0.487598,705,1.62133,7.24503,0.016751,69.49306,718,4.932322,0.000004,1.006111,6.473892,8.707818,2612,4.578268,4.320871,229,0.134384,3.802379,5.446368,10.55597,3.697355,-0.097096,0.000006,9.066504,0.14212,0.256755,5.179841,nothigh
0.000452,0.022882,-30.65534,18.23774,-1.612127,-26.93239,45.501,-6.730818,50.67887,0.108623,-27.7149,6.470922,19.5481,0.00363,0.586207,398,2.940856,13.47978,0.056351,144.8513,343,5.672227,-0.000001,1.087259,4.504963,10.12133,1337,5.192739,3.967672,531,0.060555,3.825172,4.362665,10.26264,6.481329,-0.120387,0.000005,15.35217,0.162061,0.353332,5.116951,nothigh
0.001501,0.009587,-27.52074,17.22541,3.98042,-19.14563,30.29256,-1.433326,21.53113,-0.310146,-16.81459,4.970721,17.73504,0.00363,0.5366,1318,2.334634,11.93337,0.026706,15.468,2058,4.517609,0.000004,1.104044,4.161456,9.063395,615,4.290644,3.757059,2138,0.024155,3.453156,4.250655,8.765347,4.064647,-0.13043,0.000127,10.48381,0.146578,0.31177,4.566908,nothigh
0.001501,0.009587,-27.52074,17.22541,3.98042,-19.14563,30.29256,-1.433326,21.53113,-0.310146,-16.81459,4.970721,17.73504,0.00363,0.5366,1318,2.334634,11.93337,0.026706,15.468,2058,4.517609,0.000004,1.104044,4.161456,9.063395,615,4.290644,3.757059,2138,0.024155,3.453156,4.250655,8.765347,4.064647,-0.13043,0.000127,10.48381,0.146578,0.31177,4.566908,nothigh
0.004911,0.024933,-22.28623,10.01962,-2.521246,-18.44812,32.09418,1.360287,24.13568,-0.356506,-16.96323,4.459864,16.57222,0.016939,0.335753,1765,1.671731,7.053819,0.02172,34.59043,2312,7.414555,-0.000003,0.502686,7.615284,5.996004,11,4.216602,3.920502,2024,-0.040197,3.613942,3.287619,7.787787,5.097605,-0.050938,-0.000014,11.83468,0.138368,0.280204,6.630688,nothigh
0.002298,0.009611,-13.37402,19.40886,3.354104,-15.54776,38.15172,-6.200885,29.20984,0.140921,-12.79143,4.772357,13.31794,0.00726,0.130672,1671,1.135317,9.129361,0.015447,80.08346,1672,6.429692,0,0.291974,4.753615,5.673256,784,4.022198,3.822006,692,-0.025696,3.476533,3.780175,7.915115,3.996025,-0.028917,0.000007,21.40535,0.127081,0.239084,5.586343,nothigh
0.000918,0.008699,-28.75607,12.82479,-5.747127,-17.41439,36.85765,-8.59352,51.96772,0.375001,-24.91214,6.925801,17.86073,0.015124,0.475499,1419,5.351587,41.68497,0.036909,82.09446,2618,12.8059,-0.000012,0.415113,6.212037,9.605084,2590,5.284397,4.356623,2695,0.386823,4.18279,4.818164,9.853829,3.661362,-0.08288,-0.000002,48.2112,0.116039,0.288732,6.418457,nothigh
0.000918,0.008699,-28.75607,12.82479,-5.747127,-17.41439,36.85765,-8.59352,51.96772,0.375001,-24.91214,6.925801,17.86073,0.015124,0.475499,1419,5.351587,41.68497,0.036909,82.09446,2618,12.8059,-0.000012,0.415113,6.212037,9.605084,2590,5.284397,4.356623,2695,0.386823,4.18279,4.818164,9.853829,3.661362,-0.08288,-0.000002,48.2112,0.116039,0.288732,6.418457,nothigh
0.000918,0.008699,-28.75607,12.82479,-5.747127,-17.41439,36.85765,-8.59352,51.96772,0.375001,-24.91214,6.925801,17.86073,0.015124,0.475499,1419,5.351587,41.68497,0.036909,82.09446,2618,12.8059,-0.000012,0.415113,6.212037,9.605084,2590,5.284397,4.356623,2695,0.386823,4.18279,4.818164,9.853829,3.661362,-0.08288,-0.000002,48.2112,0.116039,0.288732,6.418457,nothigh
0.007451,0.03327,-22.40355,12.84635,3.891909,-13.92957,31.45479,-4.108938,19.37644,0.230427,-12.86365,4.52676,21.28858,0.006655,0.317604,497,1.699958,8.653949,0.017492,22.16881,533,5.920507,0.000001,0.862806,5.854744,6.480157,9,3.374506,3.04175,1478,-0.090856,3.522498,4.407462,9.294594,3.513804,-0.058439,0.000008,11.74845,0.103759,0.254526,5.54161,nothigh
