@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Minimum numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {high,nothigh}

@data
0.222447,-0.07008,2.064481,5.284723,8.320037,11.268553,0.561435,0.174083,0.380342,2.657497,0.471214,0.742019,1.661348,1.854724,0.109253,0.034915,0.038564,0.044774,0.049154,0.048029,0.057123,0.061955,0.069861,0.170743,0.098192,0.077813,0.091593,0.106784,0.123881,0.138732,0.251875,0.287484,0.018218,0.070761,0.091448,0.074438,0.086029,0.088154,0.08283,0.149823,0.079714,0.086484,0.094409,0.469067,0.035602,0.03998,0.028701,0.033032,0.033159,0.030419,0.012826,0.175965,26.624026,98.82396,6.653561,1.569626,0.577906,1.391775,0.897423,0.125351,58.76209,5.258315,46.5957,0.437435,0.009409,0.006135,0.10842,0.000169,0.01112,3051.02,0.141988,0,0.951398,0.09203,0,0.046271,0.002732,833.7766,127227.8,high
0.09273,0.357072,4.075536,4.754308,5.550788,7.824708,0.521497,0.164139,0.301653,2.69843,0.563495,0.843464,1.703403,1.463896,0.11754,0.040581,0.046756,0.052529,0.051072,0.055707,0.063534,0.063941,0.067812,0.241917,0.096084,0.080142,0.094861,0.108153,0.128379,0.145154,0.26151,0.29351,0.036451,0.209419,0.135695,0.078066,0.092544,0.094205,0.079004,0.287043,0.078896,0.096301,0.113273,0.377907,0.033286,0.040497,0.032129,0.031044,0.032771,0.031759,0.011949,0.181383,28.715403,79.95702,5.271354,1.418938,0.827565,1.13016,0.904784,0.11308,43.02678,5.566474,241.7206,0.867247,0.016295,0.105337,0.128669,0.000207,0.012674,2585.6,0.496982,0,0.939414,0.104215,0,0.056953,0.002874,565.7095,174605.1,high
0.062492,1.40412,2.19989,5.865259,6.594708,9.629921,0.431276,0.133395,0.268444,2.641314,0.551958,0.858344,1.722564,1.950779,0.107351,0.044591,0.056547,0.060834,0.069221,0.055965,0.058364,0.062301,0.072561,0.299033,0.109144,0.097326,0.091093,0.106,0.128517,0.146485,0.256155,0.286521,0.041406,0.078555,0.118263,0.120764,0.099178,0.117645,0.082589,0.120735,0.081624,0.106675,0.111353,0.335913,0.035093,0.042432,0.021292,0.024938,0.023953,0.024064,0.012133,0.178441,21.183668,71.14393,4.746557,1.356637,0.749311,0.854178,0.901105,0.106656,74.55137,5.839359,55.96256,0.247285,0.00906,0.042041,0.059641,0.000104,0.007543,3112.073,0.352549,0,0.980692,0.10573,0,0.018947,0.00138,359.5417,41452.53,high
0.074104,0.938485,4.24167,8.115419,11.560618,8.357936,0.185905,0.138426,0.246843,2.705418,0.567381,0.75605,1.883968,2.303013,0.141763,0.030034,0.046726,0.048165,0.047108,0.063094,0.069795,0.065982,0.070966,0.322876,0.099476,0.120458,0.115329,0.102297,0.119882,0.136388,0.259626,0.29312,0.025468,0.13871,0.150191,0.077408,0.094515,0.129658,0.092597,0.300923,0.065531,0.090897,0.167329,0.525336,0.044516,0.032995,0.033478,0.026365,0.030309,0.02938,0.053427,0.180234,11.054196,66.28316,3.507222,1.12251,0.469908,0.648566,0.874344,0.092325,112.0133,7.296539,300.827,0.897861,0.018737,0.04882,0.244841,0.000346,0.002942,4617.496,0.851998,0,0.86285,0.10026,0,0.118419,0.003141,396.0969,26344.45,high
0.17598,0.254193,3.108358,7.481241,6.594092,8.027537,0.465944,0.145405,0.309404,2.686219,0.70263,0.842978,1.657087,2.449357,0.143531,0.054932,0.052486,0.046608,0.064296,0.089741,0.071453,0.066852,0.070879,0.323962,0.102766,0.104345,0.092764,0.105853,0.12572,0.145906,0.259036,0.291741,0.037004,0.127975,0.137613,0.128213,0.137455,0.128315,0.121316,0.167107,0.080516,0.104969,0.167156,0.474639,0.030738,0.039047,0.02501,0.025304,0.023246,0.031776,0.032855,0.172676,36.19866,89.1349,6.079938,1.503533,0.623736,1.213035,0.876794,0.076943,40.96351,5.427333,587.6895,2.759461,0.060411,0.095149,0.292478,0.000442,0.01129,2073.09,1.260359,0,0.988016,0.143295,0,0.011848,0.002356,893.1215,354989,high
0.136388,-0.50575,2.352648,6.375965,6.272503,9.663719,0.416324,0.166031,0.316815,2.703873,0.541448,0.870085,1.700921,2.565881,0.1196,0.034963,0.045899,0.061795,0.070467,0.078538,0.068292,0.073639,0.07051,0.235109,0.102942,0.108185,0.097742,0.102072,0.121581,0.138364,0.25605,0.292192,0.01957,0.093619,0.104981,0.109807,0.071697,0.075847,0.082301,0.146565,0.080579,0.107632,0.196136,0.420303,0.038287,0.034768,0.022001,0.01828,0.025163,0.01794,0.023344,0.180923,28.501028,82.49667,5.197099,1.395925,0.625009,1.01102,0.902511,0.182871,101.4071,5.668535,91.17944,0.446401,0.008936,0.008356,0.082278,0.000085,0.016093,6149.878,0.192889,0,0.900133,0.092779,0,0.089953,0.002281,599.5087,35703.44,high
0.110459,-1.649499,4.398458,6.694158,7.214086,7.972663,0.396704,0.197366,0.282927,2.672503,0.54252,0.920003,1.705634,1.922204,0.113065,0.037084,0.048767,0.05868,0.060639,0.074163,0.068093,0.067295,0.071182,0.290232,0.108378,0.088456,0.088252,0.09413,0.117882,0.129453,0.251714,0.28709,0.008269,0.102373,0.084389,0.083762,0.106927,0.085944,0.097293,0.197883,0.083625,0.114908,0.132582,0.642142,0.0323,0.035224,0.024067,0.024571,0.029973,0.031446,0.036562,0.177691,13.786733,79.64627,4.475649,1.288105,0.673482,0.895055,0.886365,0.124813,62.02676,6.157908,102.9647,0.405707,0.008613,0.014892,0.066122,0.000184,0.010806,2162.823,0.260829,0,0.783622,0.08716,0,0.169672,0.004555,662.3799,37224.34,high
0.289904,-0.146562,4.297456,6.744377,7.485575,10.407422,0.447692,0.191119,0.379804,2.687025,0.638065,0.977249,2.004945,2.818723,0.128953,0.052213,0.045383,0.058691,0.05961,0.077443,0.060701,0.074207,0.078183,0.261331,0.113171,0.092389,0.078011,0.107385,0.124716,0.137335,0.247027,0.284921,0.034917,0.129639,0.109089,0.107471,0.09952,0.092962,0.091536,0.28193,0.093454,0.111948,0.11247,0.311847,0.034981,0.038241,0.02567,0.025536,0.024017,0.024296,0.022402,0.16981,37.313896,104.6599,7.54213,1.710184,0.441526,1.123997,0.880202,0.092977,43.66921,4.669077,157.5475,1.17659,0.019542,0.010274,0.080448,0.00022,0.013582,1636.75,0.174748,0,0.986684,0.12158,0,0.013147,0.002529,1462.256,338736.6,high
0.142405,-0.232541,3.683939,6.592734,8.658952,10.921237,0.462424,0.153346,0.335172,2.662994,0.634951,1.015605,1.768138,2.682963,0.122845,0.045668,0.054398,0.056235,0.071304,0.07381,0.077511,0.08551,0.078054,0.533436,0.115064,0.106412,0.117899,0.11047,0.127092,0.141978,0.251922,0.287364,0.044184,0.143992,0.168346,0.166751,0.091164,0.087749,0.093644,0.212158,0.085541,0.111339,0.139186,0.299431,0.038521,0.036461,0.030113,0.024355,0.027493,0.028697,0.040102,0.173641,27.618327,77.59267,5.156262,1.433544,0.641659,1.125313,0.893061,0.120624,46.03952,5.258713,1124.142,2.034936,0.029248,0.044884,0.570934,0.000324,0.017182,2914.435,3.06907,0,0.73968,0.07833,0,0.192682,0.00431,766.9096,323208.8,high
0.082561,-1.127995,2.190588,6.681392,6.305155,8.432899,0.281209,0.140294,0.316542,2.708747,0.518802,0.906193,2.016136,2.17817,0.138384,0.037946,0.050297,0.073829,0.07474,0.079781,0.062275,0.06689,0.069443,0.276581,0.13242,0.076075,0.081113,0.093681,0.11372,0.131541,0.256712,0.294053,0.032767,0.088209,0.085935,0.079082,0.106962,0.061628,0.059087,0.199317,0.077331,0.143407,0.174748,0.380288,0.048713,0.036147,0.025412,0.026908,0.029461,0.024714,0.026484,0.177622,38.54537,67.05706,4.161985,1.269017,0.47956,0.560094,0.892654,0.057693,54.51543,5.869594,81.7785,0.303393,0.006385,0.020466,0.081269,0.000142,0.002401,1689.822,0.297906,0,0.812916,0.076622,0,0.152185,0.002431,343.4939,22284.06,high
0.223432,-1.555959,12.456446,9.367886,10.520339,15.390086,0.35886,0.226278,0.316962,2.688732,0.516262,0.887271,1.970326,2.325047,0.093707,0.043469,0.046846,0.050883,0.053966,0.057066,0.069378,0.070039,0.074583,0.266951,0.106729,0.141328,0.132074,0.101498,0.12148,0.131359,0.257847,0.29225,0.014984,0.099317,0.10153,0.089855,0.090707,0.086554,0.076202,0.144673,0.095805,0.100278,0.110368,0.207069,0.033973,0.031131,0.025307,0.020159,0.020751,0.023394,0.019795,0.175229,25.65239,102.3021,6.543449,1.568852,0.492536,0.969224,0.892815,0.06507,22.72408,5.063385,66.99298,0.425774,0.008414,0.005571,0.023999,0.000086,0.010019,443.9478,0.186407,0,0.830892,0.135046,0,0.140604,0.004692,1310.579,97838.25,high
0.266775,0.629798,3.149377,4.90972,6.112808,7.720558,0.451074,0.172821,0.392144,2.699738,0.503406,0.879086,1.812583,1.859978,0.113657,0.038515,0.045002,0.052289,0.058991,0.069614,0.072449,0.069457,0.06947,0.377198,0.095493,0.113758,0.11306,0.114305,0.12855,0.146197,0.259164,0.292925,0.03641,0.1123,0.076596,0.076201,0.075823,0.062657,0.083833,0.372339,0.073239,0.103873,0.176234,0.462008,0.039739,0.027813,0.028492,0.030574,0.026471,0.025174,0.013701,0.182801,64.150715,99.30141,7.005794,1.639197,0.516607,1.378778,0.89596,0.152686,68.03044,4.979857,252.98,0.778145,0.010474,0.009915,0.319807,0.000087,0.021952,6056.955,0.31138,0,0.939414,0.129703,0,0.056953,0.003786,979.7769,334160.4,high
0.077004,0.595631,2.414209,6.100468,6.234112,7.732041,0.442369,0.14339,0.284503,2.680841,0.699483,1.110643,1.794789,2.709679,0.127622,0.043156,0.039287,0.04244,0.055381,0.072058,0.078548,0.068069,0.06959,0.289116,0.124704,0.103241,0.101425,0.102585,0.115385,0.131721,0.256023,0.288642,0.017073,0.089028,0.106411,0.101727,0.062747,0.091385,0.096735,0.1152,0.087808,0.115728,0.130644,0.628481,0.034208,0.042057,0.030767,0.018266,0.028885,0.031753,0.027035,0.177882,27.723684,81.41171,5.039143,1.354981,0.664062,1.150942,0.899754,0.110382,74.69828,5.985539,67.17412,0.180799,0.003991,0.024358,0.165902,0.000101,0.009304,4342.626,0.173105,0,0.978695,0.12649,0,0.020865,0.002197,415.0356,15189.37,high
0.170498,0.327506,10.946598,7.792465,10.696994,12.983829,0.281432,0.171035,0.284855,2.659553,0.671795,0.857433,2.005523,2.715706,0.144045,0.053765,0.053428,0.063473,0.075499,0.066287,0.072877,0.076225,0.083265,0.534446,0.145303,0.112047,0.131175,0.110063,0.130304,0.138438,0.259315,0.286764,0.0505,0.219783,0.136999,0.131829,0.107674,0.167356,0.142029,0.215616,0.106668,0.121427,0.165017,0.818892,0.039517,0.034371,0.03884,0.029905,0.033255,0.035558,0.023465,0.17268,12.858298,71.22282,4.95915,1.443206,0.458236,0.462395,0.88143,0.087558,72.98109,4.785826,457.2705,1.162636,0.020873,0.025362,0.052026,0.000202,0.006074,3004.701,0.862994,0,0.513981,0.062191,0,0.249971,0.004849,899.2566,327925.3,high
0.080178,1.329004,5.141862,7.779609,11.530495,10.477803,0.343566,0.152018,0.248758,2.677233,0.624317,1.141891,2.100919,2.529206,0.125153,0.040637,0.04867,0.060066,0.052948,0.084179,0.087188,0.088682,0.095648,0.315172,0.099923,0.093524,0.093213,0.098383,0.118127,0.131575,0.25568,0.290367,0.020838,0.103248,0.16146,0.13654,0.137802,0.132089,0.111264,0.267258,0.078494,0.076437,0.109019,0.387682,0.041284,0.041272,0.026481,0.025024,0.026548,0.021533,0.057897,0.16537,31.349446,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31,high
0.168171,-0.138577,2.430857,6.449618,6.185439,7.877009,0.456497,0.182755,0.350474,2.731905,0.680559,1.017114,1.42355,2.422311,0.132298,0.040066,0.046807,0.058284,0.054191,0.07411,0.074416,0.071683,0.074805,0.192126,0.107782,0.102198,0.097699,0.108976,0.126582,0.140619,0.264415,0.295357,0.035682,0.130344,0.091602,0.085487,0.059015,0.110904,0.070566,0.133285,0.081119,0.124865,0.16165,0.284672,0.041221,0.040986,0.027163,0.025111,0.026171,0.022005,0.018257,0.181937,52.731176,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39,high
0.150155,0.623898,2.324174,5.686369,6.721073,9.623203,0.504986,0.141195,0.355508,2.695491,0.608675,0.9363,1.87748,1.78496,0.130764,0.06242,0.072619,0.069775,0.086387,0.076281,0.078457,0.076023,0.077723,0.308037,0.103471,0.093834,0.097893,0.113986,0.132462,0.149649,0.26089,0.292666,0.054405,0.133364,0.158851,0.117022,0.116282,0.093838,0.107307,0.187566,0.087294,0.092707,0.152648,0.441372,0.035879,0.03573,0.027307,0.023582,0.023538,0.021906,0.012668,0.180487,45.685435,78.3846,5.907546,1.561373,0.561774,0.797585,0.899833,0.06829,38.99639,4.848812,401.6751,1.525429,0.028546,0.026522,0.151997,0.000192,0.007115,2104.462,0.390143,0,0.996005,0.095874,0,0.003981,0.0018,675.1852,417543.4,high
0.053973,2.40184,1.748442,5.721383,6.582112,8.644401,0.555826,0.091963,0.257254,2.692291,0.53939,0.916945,1.665185,2.035662,0.114692,0.045462,0.055155,0.045782,0.051384,0.057701,0.066268,0.066513,0.066683,0.41313,0.116289,0.09981,0.088406,0.119201,0.135718,0.155691,0.262683,0.291911,0.076425,0.085545,0.093154,0.093896,0.102009,0.071342,0.065563,0.081078,0.090392,0.095473,0.117072,0.547152,0.032369,0.042891,0.029381,0.018558,0.024267,0.020228,0.01654,0.184285,40.785811,60.31155,4.458736,1.332311,1.144711,0.960806,0.891145,0.080217,89.93512,5.833706,223.2244,1.156041,0.025615,0.17002,0.198002,0.000245,0.006363,15381.13,0.512946,0,0.964048,0.140517,0,0.034683,0.002515,229.3195,31394.9,high
0.041232,0.80426,2.922722,5.652615,7.64833,10.713624,0.475826,0.112644,0.224595,2.750781,0.596498,0.866219,1.547046,1.943669,0.134992,0.045205,0.051591,0.059455,0.066075,0.068022,0.07876,0.094281,0.094087,0.240054,0.102282,0.093793,0.100496,0.103102,0.121153,0.136038,0.262999,0.300881,0.045304,0.117591,0.115153,0.116023,0.094769,0.086345,0.098729,0.201826,0.079031,0.111414,0.124098,0.308119,0.031122,0.037027,0.029128,0.022286,0.025528,0.027989,0.042701,0.173145,9.944247,61.25455,3.747984,1.189489,0.958146,0.820985,0.887623,0.063757,37.89589,6.518396,214.8992,0.536506,0.013805,0.076955,0.211605,0.000241,0.006878,1037.175,0.87129,0,0.79028,0.102794,0,0.165848,0.00465,295.144,21576.67,high
0.113599,-0.02526,2.768178,5.441738,6.666841,9.925364,0.4627,0.169961,0.302304,2.670547,0.512374,0.921785,1.961182,2.21919,0.129481,0.043584,0.056778,0.049095,0.058824,0.06644,0.062183,0.0632,0.07026,0.234861,0.105653,0.091087,0.093219,0.105018,0.124752,0.144064,0.259581,0.290684,0.038564,0.101764,0.074042,0.111584,0.095106,0.098061,0.078304,0.175153,0.078848,0.096921,0.138662,0.306661,0.034452,0.03595,0.029498,0.024935,0.02267,0.024166,0.011275,0.176756,25.96386,83.82597,5.316704,1.407716,0.723192,1.139206,0.904965,0.09745,37.14945,5.695797,167.313,0.668779,0.011888,0.033582,0.080645,0.000103,0.008357,1125.301,0.253159,0,0.997337,0.086122,0,0.002658,0.001275,610.0531,73591.96,high
0.134436,1.383184,6.248624,5.981173,6.832349,8.985858,0.436042,0.130008,0.316597,2.692901,0.731673,0.954293,1.926116,2.105957,0.125168,0.063234,0.076021,0.06693,0.075736,0.065112,0.070101,0.06841,0.074084,0.20733,0.119522,0.112282,0.115683,0.113547,0.133088,0.147346,0.257968,0.292355,0.050165,0.122823,0.120037,0.127061,0.139529,0.110061,0.099276,0.257136,0.075542,0.101408,0.119731,0.364564,0.034368,0.032296,0.022604,0.02339,0.028694,0.021231,0.026999,0.180513,28.900635,68.41988,5.167425,1.470235,0.667353,0.743034,0.892822,0.050542,27.22206,4.871165,326.3438,1.302693,0.032047,0.062663,0.2501,0.000191,0.006614,1526.342,0.888053,0,0.926099,0.108656,0,0.068486,0.002588,674.6178,532838.7,high
0.22586,-0.947257,2.666908,6.032089,7.001455,8.70466,0.47904,0.208632,0.374092,2.665681,0.615658,0.955722,1.805314,2.320124,0.129305,0.042237,0.048164,0.053557,0.046678,0.059609,0.061219,0.065925,0.070049,0.258111,0.102502,0.088179,0.096186,0.106165,0.119557,0.136816,0.256888,0.288413,0.025634,0.118586,0.11317,0.106616,0.071025,0.094793,0.078857,0.205639,0.08445,0.110238,0.13012,0.384438,0.031756,0.028601,0.03142,0.02967,0.031862,0.029658,0.014589,0.176568,24.761307,93.45178,6.282368,1.546507,0.557229,1.201714,0.895575,0.114384,40.41314,5.060208,299.9014,1.03946,0.015333,0.012679,0.394865,0.000111,0.012434,1580.516,0.467854,0,0.839547,0.111467,0,0.134797,0.004648,1045.786,242900.7,high
0.332168,-0.286345,2.888063,5.709353,6.435278,10.041264,0.39728,0.231018,0.402139,2.637507,0.480256,1.010892,1.666365,1.869738,0.104289,0.038986,0.038974,0.046726,0.048194,0.052741,0.059357,0.064212,0.067046,0.315917,0.1029,0.088153,0.110328,0.111166,0.126843,0.140833,0.252378,0.286879,0.022095,0.097405,0.085607,0.087084,0.068116,0.079753,0.079284,0.194081,0.077473,0.092787,0.12197,0.395911,0.038151,0.033719,0.030107,0.034494,0.032581,0.023109,0.009554,0.17587,19.359527,103.8064,7.40646,1.694336,0.459482,1.148466,0.89214,0.126588,44.87807,4.661785,137.1417,0.359239,0.005785,0.004352,0.08686,0.000059,0.0172,2209.435,0.146117,0,0.98735,0.119625,0,0.012498,0.001916,1613.829,209360,high
0.134572,-0.679078,8.869209,7.412446,8.001289,9.442753,0.379641,0.190287,0.283096,2.679101,0.64141,1.041478,2.000585,2.441859,0.126574,0.044922,0.040598,0.053873,0.054104,0.067283,0.06832,0.064503,0.076806,0.395353,0.136881,0.125007,0.089689,0.104626,0.124863,0.1429,0.261064,0.289633,0.051545,0.115638,0.116956,0.139456,0.117149,0.10726,0.104926,0.266094,0.093134,0.122882,0.170109,0.326906,0.049939,0.043101,0.028922,0.022685,0.022314,0.019821,0.052392,0.172801,46.262433,90.72628,5.392921,1.401872,0.522346,1.180484,0.887544,0.091726,65.30265,5.868863,324.2888,0.76386,0.014715,0.045631,0.409651,0.000236,0.007028,4092.78,0.849348,0,0.869507,0.111586,0,0.11354,0.004285,723.5243,116817,high
0.033804,1.857707,2.417864,4.369559,5.567307,5.778938,0.553107,0.094134,0.191005,2.738,0.461089,0.993828,1.257691,2.195107,0.178693,0.077196,0.121466,0.095803,0.096932,0.081264,0.0749,0.072821,0.079519,0.173246,0.092948,0.085268,0.091375,0.101685,0.118142,0.134335,0.258827,0.293032,0.051018,0.075431,0.062601,0.071267,0.091956,0.063726,0.084862,0.09123,0.075352,0.107714,0.119569,0.280416,0.025055,0.027645,0.02444,0.025114,0.027747,0.029008,0.038467,0.180858,50.942115,57.2233,3.284584,1.080449,1.365321,1.023476,0.884748,0.050142,23.51415,7.619528,165.1901,0.937753,0.031163,0.13794,0.19616,0.000309,0.005908,1689.631,1.893157,0,0.967377,0.119235,0,0.03158,0.002452,222.101,7130.403,high
0.143821,0.41681,2.90512,6.332256,6.90222,9.069361,0.389082,0.139461,0.284002,2.685439,0.698391,1.024631,2.51354,2.394602,0.144765,0.058913,0.072298,0.09068,0.088391,0.074182,0.074719,0.073906,0.081293,0.38436,0.099534,0.081695,0.098092,0.103064,0.124978,0.136863,0.257415,0.290699,0.070411,0.137329,0.153021,0.097409,0.110713,0.123511,0.09984,0.200667,0.078668,0.134237,0.141616,0.340969,0.03124,0.033532,0.026806,0.028729,0.026404,0.02401,0.024397,0.179116,21.153401,62.52391,4.488243,1.36374,0.731188,0.701465,0.894667,0.120048,68.67721,5.273457,178.0843,0.775638,0.022506,0.133428,0.295914,0.000177,0.011144,4140.102,0.852056,0,0.471372,0.062931,0,0.249346,0.00565,478.5357,134437.6,high
0.112629,1.78283,3.757489,5.655837,5.716569,8.368768,0.495662,0.132444,0.237813,2.688342,1.099036,1.070241,1.525402,1.80998,0.121571,0.091836,0.070785,0.091742,0.090874,0.076164,0.075283,0.076093,0.079539,0.311302,0.105147,0.1021,0.090059,0.109599,0.127541,0.142301,0.256994,0.291741,0.04895,0.11614,0.120412,0.150085,0.118428,0.112102,0.086196,0.134915,0.094705,0.107905,0.151623,0.402404,0.028767,0.029955,0.032583,0.025715,0.030443,0.034675,0.029323,0.178285,28.22639,65.0683,4.614803,1.373332,0.952909,0.899693,0.888559,0.102981,27.23244,5.405639,498.1113,1.6605,0.04395,0.392211,0.585096,0.000276,0.013868,858.6157,2.112787,0,0.94474,0.134266,0,0.052241,0.002826,567.0136,173105,high
0.142004,0.038127,4.577669,5.381933,6.729022,8.461779,0.464598,0.178896,0.287529,2.704809,0.591192,1.016374,1.829464,2.116712,0.112645,0.057297,0.071795,0.072584,0.076522,0.085256,0.075161,0.073394,0.075791,0.242968,0.105822,0.104802,0.124269,0.103905,0.120197,0.135437,0.257775,0.291017,0.047936,0.100184,0.104638,0.108258,0.103957,0.081298,0.088572,0.208907,0.086666,0.100308,0.142022,0.325826,0.032889,0.024509,0.034837,0.023745,0.023471,0.026131,0.025875,0.177979,51.267225,86.76906,5.299692,1.393021,0.673781,1.122658,0.897109,0.110462,52.37253,5.94646,258.5313,1.09408,0.025877,0.034042,0.254231,0.000206,0.012769,3477.566,0.854125,0,0.812916,0.10556,0,0.152185,0.004689,741.115,257458.8,high
