@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.563285,-0.177874,-0.049309,3.771414,0.177835,2.229854,2.550663,2.682975,0.027998,0.896784,2.405593,3.853064,0.147609,0.12655,0.054637,0.048831,0.054293,0.07502,0.074325,0.889081,0.238617,0.612851,0.706522,1.399188,3.010861,0.109881,0.106111,0.121111,0.222187,0.234961,0.016372,0.073038,0.473034,0.139053,0.154332,0.212864,0.11704,0.11364,0.084257,0.114981,0.225128,0.436335,0.382588,0.051065,0.040754,0.032995,0.011594,0.17532,43.752782,1.004114,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
-0.351955,0.486832,0.012775,3.342725,0.135996,2.25818,2.568529,2.718315,0.023858,0.858917,1.83436,2.391342,0.152732,0.124339,0.062927,0.069301,0.072154,0.069717,0.073182,3.7827,0.279073,0.551438,1.126508,1.166528,2.200121,0.112621,0.104231,0.120452,0.225078,0.239348,0.0384,0.067275,0.774922,0.168221,0.206442,0.140252,0.121997,0.126123,0.154148,0.11166,0.156444,0.378901,0.459426,0.042595,0.036094,0.026061,0.014067,0.179112,11.280995,1.002753,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
-0.441324,-0.255037,0.419327,4.248368,0.130202,2.322017,2.614985,2.766933,0.012171,1.013406,2.079791,3.137057,0.170302,0.162683,0.053605,0.053089,0.054956,0.070479,0.078432,9.827369,0.352288,0.491726,1.102087,1.465419,2.02241,0.160862,0.097823,0.111841,0.226996,0.243339,0.007196,0.014614,0.617319,0.189637,0.192145,0.116072,0.140158,0.231997,0.180558,0.173954,0.368615,0.327864,0.570187,0.053841,0.051789,0.046792,0.014574,0.183977,5.758155,1.002503,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
-0.441324,-0.255037,0.419327,4.248368,0.130202,2.322017,2.614985,2.766933,0.012171,1.013406,2.079791,3.137057,0.170302,0.162683,0.053605,0.053089,0.054956,0.070479,0.078432,9.827369,0.352288,0.491726,1.102087,1.465419,2.02241,0.160862,0.097823,0.111841,0.226996,0.243339,0.007196,0.014614,0.617319,0.189637,0.192145,0.116072,0.140158,0.231997,0.180558,0.173954,0.368615,0.327864,0.570187,0.053841,0.051789,0.046792,0.014574,0.183977,5.758155,1.002503,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.928845,0.938193,0.3591,3.462174,0.159095,2.267497,2.570176,2.700463,0.081882,1.005716,1.55694,3.789832,0.19458,0.112414,0.061461,0.06604,0.069879,0.083748,0.075765,0.808901,0.260206,0.342513,1.411962,1.233734,2.789346,0.096846,0.117068,0.133483,0.231352,0.243586,0.015308,0.041769,0.206847,0.083133,0.128869,0.114303,0.14491,0.13372,0.105281,0.092711,0.300814,0.382538,0.358312,0.028144,0.040904,0.050513,0.010512,0.176989,98.086787,1.007837,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.928845,0.938193,0.3591,3.462174,0.159095,2.267497,2.570176,2.700463,0.081882,1.005716,1.55694,3.789832,0.19458,0.112414,0.061461,0.06604,0.069879,0.083748,0.075765,0.808901,0.260206,0.342513,1.411962,1.233734,2.789346,0.096846,0.117068,0.133483,0.231352,0.243586,0.015308,0.041769,0.206847,0.083133,0.128869,0.114303,0.14491,0.13372,0.105281,0.092711,0.300814,0.382538,0.358312,0.028144,0.040904,0.050513,0.010512,0.176989,98.086787,1.007837,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
-0.182182,1.085327,0.125325,3.46566,0.136818,2.214703,2.538709,2.709356,0.019901,0.930654,2.285359,2.97719,0.169228,0.103773,0.06748,0.074014,0.065479,0.068514,0.071629,3.200865,0.301992,0.546424,1.666951,1.661552,1.433875,0.10138,0.120534,0.141142,0.222659,0.234744,0.009841,0.114401,0.60241,0.163936,0.174081,0.160008,0.16515,0.095628,0.099071,0.177817,0.18305,0.532323,0.623731,0.040619,0.044158,0.04887,0.012732,0.174291,39.951604,1.004097,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
-0.182182,1.085327,0.125325,3.46566,0.136818,2.214703,2.538709,2.709356,0.019901,0.930654,2.285359,2.97719,0.169228,0.103773,0.06748,0.074014,0.065479,0.068514,0.071629,3.200865,0.301992,0.546424,1.666951,1.661552,1.433875,0.10138,0.120534,0.141142,0.222659,0.234744,0.009841,0.114401,0.60241,0.163936,0.174081,0.160008,0.16515,0.095628,0.099071,0.177817,0.18305,0.532323,0.623731,0.040619,0.044158,0.04887,0.012732,0.174291,39.951604,1.004097,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.631613,0.023043,0.26011,3.217055,0.128769,2.270856,2.574807,2.691889,0.01057,0.935374,1.539598,3.719652,0.159773,0.144146,0.063302,0.060852,0.058417,0.069949,0.069169,2.119792,0.260337,0.356266,0.552676,0.990148,1.478847,0.127458,0.099903,0.117453,0.22585,0.242266,0.004658,0.015709,0.447566,0.087935,0.114926,0.112461,0.092132,0.093021,0.105259,0.13043,0.197026,0.286835,0.319339,0.033826,0.029177,0.024449,0.008897,0.17946,14.852489,1.005143,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2
-0.210711,-0.467253,0.240163,3.084477,0.207294,2.252291,2.559083,2.685935,0.050668,0.973776,1.651951,2.665062,0.182172,0.115099,0.052096,0.055199,0.072165,0.075549,0.074537,3.054667,0.276694,0.360139,0.687613,1.138807,1.520824,0.097364,0.105199,0.121499,0.223582,0.239262,0.019989,0.033003,0.278867,0.149145,0.123981,0.139247,0.122186,0.08904,0.093068,0.15965,0.197121,0.297146,0.370139,0.032,0.028773,0.025869,0.0146,0.177255,61.04461,1.003911,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
1.360696,0.805206,0.155781,2.95673,0.104544,2.294526,2.611146,2.733938,0.05906,0.93737,1.804971,2.035292,0.187388,0.13323,0.074271,0.070316,0.085837,0.075097,0.08264,1.933819,0.359335,0.519663,1.146523,1.344075,1.460939,0.120514,0.118518,0.140012,0.231414,0.245992,0.037949,0.085709,0.537438,0.195469,0.218524,0.119702,0.147038,0.142473,0.134918,0.174677,0.281137,0.432961,0.486499,0.054717,0.042147,0.045033,0.023224,0.181681,35.52005,1.007126,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4
0.644529,-0.080889,0.219692,3.291875,0.146344,2.274854,2.548754,2.681306,0.028103,1.042627,1.48425,1.930413,0.170462,0.131965,0.060574,0.065302,0.067868,0.070299,0.072783,0.687145,0.268306,0.320929,0.598132,0.818245,0.995413,0.093132,0.11035,0.129144,0.225972,0.24472,0.017895,0.064699,0.404339,0.085959,0.084695,0.083863,0.089666,0.072638,0.094318,0.153337,0.32394,0.290335,0.504906,0.045305,0.027024,0.026104,0.01264,0.175433,109.09593,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.644529,-0.080889,0.219692,3.291875,0.146344,2.274854,2.548754,2.681306,0.028103,1.042627,1.48425,1.930413,0.170462,0.131965,0.060574,0.065302,0.067868,0.070299,0.072783,0.687145,0.268306,0.320929,0.598132,0.818245,0.995413,0.093132,0.11035,0.129144,0.225972,0.24472,0.017895,0.064699,0.404339,0.085959,0.084695,0.083863,0.089666,0.072638,0.094318,0.153337,0.32394,0.290335,0.504906,0.045305,0.027024,0.026104,0.01264,0.175433,109.09593,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.644529,-0.080889,0.219692,3.291875,0.146344,2.274854,2.548754,2.681306,0.028103,1.042627,1.48425,1.930413,0.170462,0.131965,0.060574,0.065302,0.067868,0.070299,0.072783,0.687145,0.268306,0.320929,0.598132,0.818245,0.995413,0.093132,0.11035,0.129144,0.225972,0.24472,0.017895,0.064699,0.404339,0.085959,0.084695,0.083863,0.089666,0.072638,0.094318,0.153337,0.32394,0.290335,0.504906,0.045305,0.027024,0.026104,0.01264,0.175433,109.09593,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.644529,-0.080889,0.219692,3.291875,0.146344,2.274854,2.548754,2.681306,0.028103,1.042627,1.48425,1.930413,0.170462,0.131965,0.060574,0.065302,0.067868,0.070299,0.072783,0.687145,0.268306,0.320929,0.598132,0.818245,0.995413,0.093132,0.11035,0.129144,0.225972,0.24472,0.017895,0.064699,0.404339,0.085959,0.084695,0.083863,0.089666,0.072638,0.094318,0.153337,0.32394,0.290335,0.504906,0.045305,0.027024,0.026104,0.01264,0.175433,109.09593,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.644529,-0.080889,0.219692,3.291875,0.146344,2.274854,2.548754,2.681306,0.028103,1.042627,1.48425,1.930413,0.170462,0.131965,0.060574,0.065302,0.067868,0.070299,0.072783,0.687145,0.268306,0.320929,0.598132,0.818245,0.995413,0.093132,0.11035,0.129144,0.225972,0.24472,0.017895,0.064699,0.404339,0.085959,0.084695,0.083863,0.089666,0.072638,0.094318,0.153337,0.32394,0.290335,0.504906,0.045305,0.027024,0.026104,0.01264,0.175433,109.09593,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.644529,-0.080889,0.219692,3.291875,0.146344,2.274854,2.548754,2.681306,0.028103,1.042627,1.48425,1.930413,0.170462,0.131965,0.060574,0.065302,0.067868,0.070299,0.072783,0.687145,0.268306,0.320929,0.598132,0.818245,0.995413,0.093132,0.11035,0.129144,0.225972,0.24472,0.017895,0.064699,0.404339,0.085959,0.084695,0.083863,0.089666,0.072638,0.094318,0.153337,0.32394,0.290335,0.504906,0.045305,0.027024,0.026104,0.01264,0.175433,109.09593,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.08454,0.100667,-0.185375,3.645868,0.172156,2.21924,2.52627,2.66017,0.021034,0.972552,2.00616,4.004334,0.159625,0.165098,0.050139,0.054249,0.058303,0.068754,0.069143,1.095194,0.211558,0.505556,0.752072,1.127386,2.948379,0.101295,0.103254,0.121318,0.22081,0.237384,0.00862,0.014707,0.19253,0.070467,0.089867,0.126598,0.093392,0.083728,0.100511,0.11073,0.235976,0.293058,0.543264,0.040215,0.024471,0.025977,0.01126,0.17527,117.353271,1.010286,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55
1.953185,-0.110218,-0.058408,4.635113,0.115129,2.304555,2.608022,2.747568,0.006276,1.053303,2.609004,2.547698,0.13743,0.175,0.073751,0.085799,0.071053,0.074487,0.080157,21.489161,0.375963,0.619071,0.829446,2.637712,1.66408,0.127275,0.118879,0.120831,0.233049,0.244955,0.005449,0.007564,0.670791,0.280185,0.15158,0.152237,0.221313,0.21783,0.179617,0.288432,0.443331,0.455887,0.541797,0.06942,0.060881,0.046085,0.010518,0.186424,11.030849,1.003128,49.79701,2.922139,1.081868,0.685645,0.286311,0.843669,0.048287,94.16735,6.734488,371.9356,0.656432,0.022622,0.111548,0.050133,0.00064,0.002455,3684.454,2.203076,0,0.748336,0.091103,0,0.188455,0.004541,371.5626,15637.34
1.377652,0.545509,0.122566,3.269843,0.108344,2.2489,2.613033,2.768436,0.00972,0.940611,2.037806,2.676226,0.169453,0.10614,0.054492,0.050849,0.054486,0.074761,0.07626,2.070929,0.357092,0.448133,0.990077,1.335359,1.360467,0.119771,0.106577,0.121871,0.222759,0.238867,0.008388,0.10057,0.4852,0.150184,0.172938,0.120207,0.140127,0.098168,0.129787,0.169789,0.186357,0.412731,0.447492,0.050323,0.034321,0.034174,0.010767,0.180207,4.061306,1.002778,61.84175,3.761133,1.194821,0.776975,0.522017,0.877701,0.057403,77.99895,6.53288,502.9346,0.70887,0.015937,0.097604,0.116845,0.000361,0.003696,3204.691,1.758876,0,0.629827,0.058165,0,0.2333,0.003103,304.0965,38018.6
-0.329373,-0.292959,0.262531,3.648587,0.132958,2.245592,2.55653,2.70533,0.041059,1.055908,2.484842,3.741176,0.215246,0.188574,0.065506,0.074468,0.079344,0.084896,0.088517,6.487961,0.285494,0.463582,1.237918,1.595138,2.718322,0.124902,0.103106,0.120048,0.225,0.238406,0.021488,0.091943,0.460341,0.231775,0.161296,0.178436,0.136325,0.176255,0.11638,0.159537,0.200136,0.391097,0.440158,0.040049,0.03399,0.044058,0.022177,0.178014,96.768201,1.012084,50.6824,4.004917,1.327829,0.730005,0.40934,0.878122,0.025516,12.68016,4.867791,431.3479,1.864001,0.054651,0.295373,0.191317,0.000424,0.002992,313.8392,2.067517,0,0.762983,0.070538,0,0.180961,0.003189,444.5279,345037.2
0.032041,0.130903,0.209774,3.438488,0.130814,2.276937,2.58804,2.724638,0.040762,1.005101,1.701248,2.506223,0.199538,0.152022,0.063132,0.074332,0.077893,0.074376,0.077329,1.522552,0.31079,0.358253,0.668613,1.34683,1.829783,0.120917,0.118381,0.13598,0.233146,0.246229,0.034092,0.066017,0.580467,0.171036,0.178304,0.135187,0.098304,0.128056,0.152838,0.158766,0.272478,0.369284,0.60176,0.041254,0.02792,0.049412,0.020068,0.176362,65.827316,1.007082,67.01638,4.431634,1.306466,0.863435,1.011653,0.889564,0.087725,79.19437,5.800821,466.5761,1.90747,0.049301,0.159283,0.46553,0.000469,0.008813,11821.26,1.297575,0,0.902796,0.119022,0,0.087814,0.003305,539.6957,485278.6
0.893283,0.370194,0.214169,2.617833,0.143062,2.292157,2.58331,2.698515,0.044795,0.75561,1.395031,4.392506,0.173331,0.126167,0.064532,0.064208,0.070189,0.062849,0.063849,0.306135,0.228077,0.303578,0.379698,0.886924,1.240025,0.101263,0.113154,0.131479,0.229933,0.245257,0.015441,0.040134,0.223127,0.088365,0.064594,0.053008,0.064508,0.054698,0.087693,0.108643,0.148244,0.235862,0.2116,0.042485,0.029297,0.02584,0.012431,0.18193,144.197455,1.009096,74.59823,5.650937,1.532172,0.723891,1.037922,0.909754,0.266978,172.2256,5.027626,218.4725,1.152976,0.027077,0.051681,0.440395,0.000121,0.041973,29145.19,0.557665,0,0.87217,0.096526,0,0.111563,0.003878,561.1286,226628.3
-0.01569,0.52104,0.252061,3.483205,0.105502,2.27581,2.55966,2.689604,0.015719,0.973594,1.515187,2.470261,0.176368,0.140361,0.074035,0.069297,0.072081,0.068685,0.06969,1.54893,0.33408,0.390169,1.104973,1.043738,1.797962,0.125794,0.115558,0.137191,0.229267,0.241306,0.010847,0.172345,0.778995,0.233378,0.188994,0.190905,0.120432,0.11917,0.09328,0.141323,0.279848,0.609712,0.536644,0.038576,0.033555,0.038783,0.016557,0.179465,60.773008,1.006791,58.27608,3.544749,1.149181,0.884762,0.658484,0.875249,0.048975,41.36333,6.792003,466.0667,1.511386,0.036352,0.0959,0.283946,0.00093,0.005095,2274.029,1.537404,0,0.844874,0.077385,0,0.13115,0.002345,280.6258,45356.52
-0.251227,-0.471011,0.015989,4.54014,0.175071,2.218753,2.541868,2.67863,0.014814,1.287516,2.515487,4.769117,0.155296,0.124003,0.056823,0.063716,0.052289,0.080002,0.079325,19.594685,0.326338,0.475868,0.894811,1.647651,3.827339,0.125731,0.097496,0.115574,0.218362,0.233963,0.006686,0.014017,0.437816,0.160528,0.120811,0.152955,0.150448,0.084311,0.13495,0.138082,0.448871,0.504219,0.400987,0.048395,0.036262,0.02492,0.014971,0.177508,18.270372,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
-0.251227,-0.471011,0.015989,4.54014,0.175071,2.218753,2.541868,2.67863,0.014814,1.287516,2.515487,4.769117,0.155296,0.124003,0.056823,0.063716,0.052289,0.080002,0.079325,19.594685,0.326338,0.475868,0.894811,1.647651,3.827339,0.125731,0.097496,0.115574,0.218362,0.233963,0.006686,0.014017,0.437816,0.160528,0.120811,0.152955,0.150448,0.084311,0.13495,0.138082,0.448871,0.504219,0.400987,0.048395,0.036262,0.02492,0.014971,0.177508,18.270372,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
-0.251227,-0.471011,0.015989,4.54014,0.175071,2.218753,2.541868,2.67863,0.014814,1.287516,2.515487,4.769117,0.155296,0.124003,0.056823,0.063716,0.052289,0.080002,0.079325,19.594685,0.326338,0.475868,0.894811,1.647651,3.827339,0.125731,0.097496,0.115574,0.218362,0.233963,0.006686,0.014017,0.437816,0.160528,0.120811,0.152955,0.150448,0.084311,0.13495,0.138082,0.448871,0.504219,0.400987,0.048395,0.036262,0.02492,0.014971,0.177508,18.270372,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
-0.251227,-0.471011,0.015989,4.54014,0.175071,2.218753,2.541868,2.67863,0.014814,1.287516,2.515487,4.769117,0.155296,0.124003,0.056823,0.063716,0.052289,0.080002,0.079325,19.594685,0.326338,0.475868,0.894811,1.647651,3.827339,0.125731,0.097496,0.115574,0.218362,0.233963,0.006686,0.014017,0.437816,0.160528,0.120811,0.152955,0.150448,0.084311,0.13495,0.138082,0.448871,0.504219,0.400987,0.048395,0.036262,0.02492,0.014971,0.177508,18.270372,1.003331,71.32089,4.349429,1.313819,0.558123,0.535759,0.869448,0.098869,77.54994,5.589384,192.6394,0.771645,0.019413,0.018597,0.043349,0.000464,0.007889,2617.826,0.559305,0,0.756991,0.114705,0,0.184078,0.005808,667.0574,116437.9
0.993352,-0.412822,0.349058,3.928569,0.129605,2.266122,2.551591,2.673968,0.020726,1.08047,2.010034,4.360043,0.157778,0.147563,0.062533,0.070438,0.061438,0.073828,0.075874,10.863532,0.304083,0.536403,0.822098,1.88651,1.494729,0.134826,0.106209,0.124084,0.225743,0.244134,0.016589,0.039548,0.646312,0.143023,0.143901,0.182192,0.135958,0.143814,0.087841,0.181759,0.246367,0.416395,0.461863,0.045792,0.040833,0.037884,0.008627,0.174419,13.407815,1.003353,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
0.993352,-0.412822,0.349058,3.928569,0.129605,2.266122,2.551591,2.673968,0.020726,1.08047,2.010034,4.360043,0.157778,0.147563,0.062533,0.070438,0.061438,0.073828,0.075874,10.863532,0.304083,0.536403,0.822098,1.88651,1.494729,0.134826,0.106209,0.124084,0.225743,0.244134,0.016589,0.039548,0.646312,0.143023,0.143901,0.182192,0.135958,0.143814,0.087841,0.181759,0.246367,0.416395,0.461863,0.045792,0.040833,0.037884,0.008627,0.174419,13.407815,1.003353,89.2729,5.351114,1.378115,0.655826,0.788454,0.881302,0.049538,40.60153,6.129921,901.6699,2.313327,0.032019,0.095138,0.113161,0.000172,0.00266,1761.074,1.037112,0,0.460719,0.0696,0,0.248623,0.005922,537.8088,80636.13
-0.271758,0.033292,-0.119319,3.454976,0.175748,2.242128,2.536854,2.70846,0.031235,0.983279,2.623729,3.932617,0.186854,0.137806,0.065296,0.043192,0.068075,0.069212,0.076414,4.174854,0.246343,0.416292,0.606818,3.391356,4.964825,0.111752,0.123105,0.128633,0.219524,0.242398,0.021874,0.04778,0.741508,0.147933,0.148046,0.11062,0.131258,0.090475,0.087719,0.135476,0.167393,0.290336,0.342635,0.036397,0.028118,0.023952,0.012442,0.181513,59.997535,1.00517,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
-0.271758,0.033292,-0.119319,3.454976,0.175748,2.242128,2.536854,2.70846,0.031235,0.983279,2.623729,3.932617,0.186854,0.137806,0.065296,0.043192,0.068075,0.069212,0.076414,4.174854,0.246343,0.416292,0.606818,3.391356,4.964825,0.111752,0.123105,0.128633,0.219524,0.242398,0.021874,0.04778,0.741508,0.147933,0.148046,0.11062,0.131258,0.090475,0.087719,0.135476,0.167393,0.290336,0.342635,0.036397,0.028118,0.023952,0.012442,0.181513,59.997535,1.00517,81.70138,5.335417,1.415947,0.672845,1.03887,0.891228,0.112311,67.55399,5.731189,475.8052,2.675518,0.066482,0.102335,0.356479,0.000294,0.011894,4477.456,2.388103,0,0.896804,0.096972,0,0.092608,0.003499,752.6852,339610.3
