@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_6 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_min numeric
@attribute pcm_RMSenergy_sma_linregc2 numeric
@attribute mfcc_sma[1]_min numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_min numeric
@attribute mfcc_sma[5]_range numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[8]_linregerrQ numeric
@attribute mfcc_sma[8]_skewness numeric
@attribute mfcc_sma[9]_min numeric
@attribute mfcc_sma[9]_stddev numeric
@attribute mfcc_sma[10]_max numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_maxPos numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_linregerrQ numeric
@attribute F0_sma_linregc2 numeric
@attribute pcm_RMSenergy_sma_de_minPos numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_linregc1 numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[3]_maxPos numeric
@attribute mfcc_sma_de[4]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[8]_maxPos numeric
@attribute mfcc_sma_de[9]_skewness numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute mfcc_sma_de[10]_max numeric
@attribute mfcc_sma_de[10]_range numeric
@attribute mfcc_sma_de[12]_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_range numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {high,nothigh}

@data
-0.910668,-0.368759,-0.034869,3.572152,0.197081,2.271758,2.583351,2.719526,0.031452,1.009705,1.722257,2.92905,0.162683,0.134922,0.039471,0.048342,0.061736,0.070779,0.074061,1.832904,0.238669,0.533692,0.635536,1.036787,1.815741,0.099658,0.100664,0.116596,0.225953,0.241594,0.011818,0.028256,0.176379,0.120522,0.053669,0.109775,0.101918,0.092257,0.084093,0.121078,0.256957,0.283124,0.302723,0.032668,0.026041,0.025121,0.013817,0.177922,23.620386,1.004372,92.83834,6.154241,1.531225,0.492987,1.008522,0.889601,0.164038,85.68211,5.081115,118.3456,0.486221,0.007512,0.004668,0.082838,0.000098,0.018373,4055.372,0.126332,0,0.804927,0.114206,0,0.157124,0.0043,1159.8,106683.5,0.013501,0.035023,-18.33514,4.395416,-8.303478,-8.0981,26.18355,-2.155906,15.87685,0.242783,-20.70829,4.248955,15.54479,0.062311,0.277072,91,1.050654,5.891159,0.011843,50.92894,93,6.836116,0,0.579023,6.099514,8.911048,1113,4.057661,3.661469,2354,-0.03813,3.748856,3.762674,7.956965,3.241441,-0.050151,-0.000013,5.276175,0.092439,0.220356,3.770357,high
0.374377,-0.174778,0.037073,3.496848,0.165389,2.243018,2.539343,2.676979,0.056624,0.992575,1.76303,2.372935,0.179005,0.124012,0.062108,0.066472,0.067983,0.069282,0.073651,1.828069,0.252942,0.419615,0.642551,0.94328,1.289234,0.100164,0.110108,0.126065,0.220723,0.237418,0.035888,0.043297,0.557327,0.112279,0.078747,0.141927,0.08692,0.066148,0.105687,0.113664,0.212365,0.306403,0.340485,0.039826,0.028944,0.02967,0.011418,0.178829,21.242518,1.003041,83.15606,5.78451,1.501275,0.538777,0.879343,0.89622,0.121334,87.55855,5.124471,339.9785,1.871077,0.04121,0.017928,0.278758,0.000142,0.00861,5272.99,0.717538,0,0.885486,0.103143,0,0.101468,0.003158,900.7963,718972.6,0.002854,0.026226,-31.04252,17.83624,-1.419663,-15.76103,36.42329,-0.791977,23.49373,0.005848,-15.90773,4.715343,12.37064,0.012704,0.486388,1814,2.301617,9.127458,0.021749,23.31629,2290,8.996629,-0.000004,0.741549,7.132909,8.071081,1446,4.19086,4.087499,2972,0.175286,4.38675,3.758309,7.382555,3.730572,-0.086388,0.000008,11.96483,0.137346,0.260073,5.314528,high
0.56178,0.257532,0.282692,3.133302,0.157488,2.282395,2.567147,2.687919,0.022385,0.874121,1.544638,2.203531,0.166718,0.116289,0.042543,0.0467,0.053297,0.064018,0.070989,0.36875,0.230857,0.341835,0.566097,1.16245,1.588869,0.106025,0.106278,0.12493,0.228978,0.242231,0.015254,0.039855,0.296855,0.081824,0.09664,0.085629,0.084319,0.069669,0.122813,0.132434,0.220712,0.207174,0.358308,0.034216,0.024462,0.028584,0.010095,0.183778,26.306249,1.002868,87.93056,5.607259,1.438104,0.712924,1.423545,0.909766,0.123235,61.14609,5.828939,77.02627,0.255627,0.006638,0.020389,0.187923,0.000069,0.00985,3117.359,0.277945,0,0.984021,0.127697,0,0.015734,0.002904,499.8288,71998.21,0.010875,0.028088,-19.03683,14.52634,0.025605,-11.21946,31.09343,-1.492757,18.23811,0.037023,-17.79328,4.065956,8.961775,0.011494,0.358137,984,2.303885,14.40496,0.006748,-0.006707,993,6.682095,0.000006,0.30615,4.146605,6.063806,715,3.242361,3.366984,490,-0.098012,3.12753,3.172124,6.397894,4.209597,-0.060375,-0.000016,10.76024,0.089326,0.222061,7.272471,high
-1.408265,-0.316019,-0.413417,3.548892,0.162254,2.201391,2.554494,2.776304,0.0114,1.140176,1.703903,2.657068,0.198427,0.168229,0.063468,0.071169,0.063549,0.095856,0.107659,9.753457,0.258233,0.391102,0.629242,0.730066,1.390773,0.100377,0.091272,0.106037,0.21303,0.231538,0.004324,0.025094,0.927741,0.090669,0.076637,0.090028,0.086877,0.11437,0.131483,0.126208,0.401541,0.363786,0.482092,0.031075,0.03133,0.037818,0.011171,0.173978,12.10881,1.005166,64.73019,3.418498,1.147057,0.686566,0.665852,0.864227,0.089689,48.5607,6.39171,366.3472,0.843268,0.016651,0.038432,0.194055,0.000607,0.006243,1531.398,2.530348,0,0.866844,0.147416,0,0.115502,0.004741,608.2863,28212.8,0.001025,0.010558,-9.264152,8.795705,-17.15583,-24.69605,33.5612,-9.876429,20.85773,0.867007,-16.7323,4.2946,17.90785,0.00605,0.101633,769,-0.684776,4.012732,0.03537,55.10542,2382,6.520928,-0.000004,0.885657,6.985328,8.10182,2746,5.088142,3.47344,1799,0.102062,3.392534,5.13907,9.078665,3.789184,-0.010526,0.000004,3.774579,0.161565,0.32963,5.86613,high
0.317513,0.088481,0.07479,3.718249,0.149625,2.223448,2.530066,2.693761,0.008293,0.96549,2.002555,2.545676,0.161305,0.111539,0.045487,0.052301,0.060537,0.070702,0.083156,6.085207,0.307199,0.32296,1.219175,1.084334,1.855143,0.098492,0.104354,0.120915,0.226163,0.236299,0.005313,0.007544,0.463458,0.100991,0.077642,0.090667,0.118301,0.068851,0.103981,0.127834,0.228558,0.580319,0.492943,0.025398,0.026006,0.025792,0.008981,0.17467,37.881459,1.004206,65.47381,3.855244,1.208001,0.741089,0.661727,0.884223,0.129155,103.8696,6.39699,116.2361,0.288755,0.008387,0.020662,0.084862,0.000322,0.008213,5971.584,0.701076,0,0.953396,0.100044,0,0.044462,0.002748,361.7135,17730.61,0.004522,0.015482,-13.31432,11.71768,-5.107646,-20.32446,34.28455,-2.699409,29.22613,-0.433063,-18.08915,5.350086,14.39602,0.011494,0.133696,2125,0.986321,5.868902,0.016173,58.87814,2131,6.539742,0.000005,0.335944,5.265676,6.801109,1400,4.812095,3.475165,2918,0.16935,3.708354,4.280277,8.612251,3.502899,-0.027768,0.000007,10.66623,0.114448,0.233063,4.461918,high
-2.985107,0.003543,0.213828,3.461083,0.202091,2.177023,2.52519,2.747557,0.020085,0.970725,1.759762,2.648375,0.169479,0.114143,0.041615,0.045053,0.065631,0.069026,0.079155,0.749933,0.266546,0.420215,0.540424,0.926067,1.341901,0.101151,0.092287,0.113007,0.222443,0.232019,0.00799,0.015409,0.238719,0.099921,0.092855,0.089675,0.083375,0.076235,0.120585,0.152129,0.186968,0.200584,0.434163,0.037046,0.022977,0.022656,0.016636,0.174232,50.178417,1.003051,86.75408,5.115975,1.368375,0.564389,1.054562,0.893196,0.180846,94.59221,5.842427,108.4604,0.47496,0.007883,0.009359,0.145691,0.000077,0.016445,6069.617,0.176497,0,0.962716,0.103006,0,0.035917,0.003293,717.2686,66855.94,0.018144,0.050797,-15.34598,-1.281746,-12.3933,-8.510672,31.19869,3.400252,14.56585,-0.141619,-7.104721,3.786618,12.61873,0.027828,0.161525,43,0.396232,2.782468,0.013278,39.77099,2538,3.631973,-0.000005,0.595501,4.785749,4.285368,1576,4.22585,3.381225,1867,0.0159,3.19093,3.12674,6.695971,3.05086,-0.020327,0.000009,4.066683,0.115791,0.238039,4.152229,high
-0.777791,0.054145,-0.052045,3.718647,0.208833,2.242336,2.540177,2.684408,0.051857,0.901311,2.073723,2.104447,0.158658,0.116545,0.061475,0.049807,0.059214,0.067579,0.070363,3.524893,0.226329,0.263655,0.873772,1.016005,1.123432,0.117456,0.110168,0.129315,0.225838,0.241355,0.020233,0.071223,0.32399,0.08872,0.102861,0.077717,0.101654,0.070228,0.103589,0.155281,0.170171,0.356915,0.424794,0.036972,0.020269,0.022187,0.018958,0.1803,66.900112,1.005158,80.12381,5.590025,1.493605,0.625298,0.878378,0.896075,0.10089,42.61003,5.12039,121.2045,1.49107,0.042799,0.020089,0.112091,0.000112,0.010423,1520.067,0.803396,0,0.904794,0.095531,0,0.0862,0.003776,821.9623,650234.2,0.012031,0.05229,-33.6976,15.26894,-9.71487,-22.13976,33.4246,-1.209307,16.5973,0.00729,-20.98528,4.482509,11.43366,0.005445,0.54507,2479,1.307596,4.742663,0.011422,28.22684,766,7.006661,0.000001,0.747496,7.352354,6.647432,419,3.31442,3.506438,11,0.15342,3.278179,5.624996,9.32829,2.940209,-0.103993,-0.000069,8.635201,0.098256,0.188559,3.540062,high
-0.28694,0.066906,0.359903,3.864051,0.183434,2.232393,2.543672,2.687789,0.03121,1.140315,1.613939,3.87464,0.1714,0.118375,0.053752,0.058848,0.056187,0.068831,0.069602,3.099806,0.308423,0.362137,0.655522,0.901122,1.154396,0.113119,0.105176,0.123792,0.222259,0.236109,0.012827,0.030459,0.40662,0.098239,0.108358,0.11082,0.11738,0.081336,0.100357,0.12201,0.354653,0.222163,0.454065,0.040387,0.034904,0.02945,0.01301,0.176373,43.267541,1.003645,80.05903,5.328547,1.441402,0.608859,0.914192,0.896138,0.062582,21.76244,5.326988,461.7908,1.336989,0.026456,0.021261,0.225169,0.000254,0.008332,608.3487,0.717655,0,0.839547,0.106003,0,0.134797,0.003741,789.9421,506881.6,0.002239,0.040614,-31.36805,14.81854,-0.826738,-22.37366,30.86908,-0.935448,29.1911,-0.457606,-15.02883,5.400998,18.81052,0.009679,0.584997,2736,3.451992,21.01377,0.013339,-25.53172,2815,9.515001,0.000004,0.740953,4.965919,8.757225,2764,4.198678,3.312868,2491,0.006125,3.630964,4.800148,9.275724,4.885303,-0.102601,-0.000047,18.51394,0.110584,0.257429,4.936277,high
0.316302,1.027504,0.228097,3.483653,0.154119,2.267679,2.561215,2.698115,0.026575,0.998245,3.114135,2.695064,0.162959,0.114154,0.063548,0.068966,0.072732,0.076408,0.076388,1.045117,0.342391,0.511392,0.917846,0.905623,2.914582,0.124102,0.110195,0.12776,0.228902,0.243641,0.021074,0.06019,0.435359,0.13141,0.085137,0.101583,0.093049,0.074356,0.119885,0.1922,0.224019,0.225837,0.269492,0.043824,0.025058,0.034874,0.011621,0.174969,16.673217,1.004482,77.65915,4.982199,1.384926,0.673106,1.067624,0.896436,0.04988,28.02943,5.829895,94.45213,0.634248,0.019832,0.025522,0.172353,0.000155,0.004688,814.7746,0.58892,0,0.696405,0.097491,0,0.211566,0.006159,606.4371,155987.2,0.003762,0.01095,-22.57605,12.97797,-1.603439,-19.5997,29.57448,-3.292416,20.98225,-0.012393,-15.40106,5.560068,13.7314,0.009074,0.402299,2011,2.67314,13.09317,0.013784,28.43017,1125,5.347778,0,0.521779,3.976836,6.763673,2154,3.557074,3.291495,2907,0.039686,4.013445,3.646098,7.443403,3.499761,-0.060194,-0.000009,10.48668,0.096497,0.19544,4.059215,high
0.083396,0.196743,0.520176,3.596616,0.142015,2.298044,2.57457,2.696843,0.02202,0.97238,1.876164,3.774987,0.189128,0.151707,0.060043,0.067968,0.068273,0.072174,0.073726,0.831377,0.252669,0.471985,0.718075,1.125755,2.058882,0.100414,0.10912,0.121146,0.230935,0.246916,0.010373,0.042762,0.354128,0.110329,0.12138,0.136363,0.125746,0.07625,0.107352,0.179574,0.127906,0.358961,0.344819,0.03217,0.029951,0.023771,0.011367,0.178964,41.002809,1.006551,70.72986,4.617171,1.337914,0.748864,0.83042,0.89724,0.088814,76.88922,5.807867,201.979,0.557631,0.011826,0.117151,0.234516,0.000117,0.005953,6196.403,0.473769,0,0.626498,0.075182,0,0.234154,0.004772,423.2021,66630.81,0.000938,0.013184,-16.89828,13.7422,-2.172992,-10.33747,39.01617,-5.779173,29.63299,0.654774,-11.65655,5.076531,16.10672,0.009074,0.278887,960,1.281655,7.75921,0.025132,57.82341,1877,5.500282,0.000001,1.063348,5.245555,6.016352,2827,4.754457,4.511436,2897,0.007832,3.529599,4.892402,8.773964,3.562967,-0.05487,0.00001,8.19677,0.129632,0.261215,3.857355,high
-0.300525,0.348805,0.089702,3.489375,0.225318,2.271916,2.565692,2.675934,0.035681,0.890927,1.956823,1.947997,0.174392,0.11528,0.043247,0.06153,0.047396,0.069887,0.069704,4.643287,0.266472,0.428752,0.700174,0.980965,1.363747,0.108758,0.105325,0.126108,0.227476,0.239765,0.016124,0.042914,0.346501,0.100979,0.081808,0.074803,0.104382,0.117091,0.146273,0.180329,0.200778,0.313826,0.360033,0.029667,0.032478,0.027902,0.011348,0.182498,35.118521,1.003161,107.9018,7.079797,1.628858,0.527374,1.14463,0.899403,0.084529,35.72098,5.019219,404.617,0.761927,0.006098,0.008043,0.109759,0.000076,0.01,1073.082,0.319979,0,0.886818,0.137834,0,0.100439,0.003514,1337.807,175759.8,0.002145,0.020645,-32.69433,9.073628,-5.022316,-17.57511,27.1343,-6.973816,15.82338,0.072468,-18.59582,3.744511,12.73044,0.022989,0.355717,154,0.688368,4.576771,0.014828,53.87274,2477,9.743961,0.000005,0.382905,4.079068,6.802222,303,3.729285,3.511204,151,0.037427,3.057194,4.686935,8.115228,2.960041,-0.055112,-0.000005,8.220129,0.090514,0.205357,4.823239,high
1.670243,0.036262,0.063521,3.966449,0.171015,2.274065,2.577116,2.697487,0.051214,1.108728,2.118383,2.90537,0.194208,0.124182,0.083002,0.070405,0.081352,0.074844,0.073517,3.658594,0.229016,0.430228,0.924201,1.178906,1.699995,0.115465,0.11459,0.129515,0.224958,0.242584,0.01841,0.037753,0.329316,0.133992,0.081863,0.100225,0.132331,0.139335,0.103479,0.179274,0.223929,0.391406,0.504017,0.043156,0.033482,0.030027,0.010375,0.180933,35.674553,1.007946,85.78602,6.162499,1.563035,0.537867,1.019952,0.895411,0.059537,36.44381,5.035742,267.8861,1.115739,0.023049,0.020062,0.310308,0.000101,0.004701,1098.669,0.587928,0,0.851531,0.092649,0,0.12651,0.003874,884.0896,296684.3,0.005841,0.031102,-21.11986,17.60545,3.209668,-21.85599,30.74532,0.335604,19.99004,0.025811,-18.1399,4.710796,15.26328,0.010284,0.369026,221,0.84267,3.665023,0.02334,45.25019,2625,6.625654,-0.000008,0.792136,3.932873,8.978991,1530,4.042955,3.879112,470,-0.045331,3.702396,3.998823,7.980837,4.314778,-0.058258,0.000034,5.01982,0.116895,0.300221,6.08211,high
-1.008545,0.480423,0.55429,2.618485,0.13006,2.244962,2.537447,2.663092,0.050376,0.760436,1.121632,2.668357,0.182071,0.10539,0.07302,0.068544,0.063409,0.071822,0.067647,0.176187,0.216573,0.282718,0.379786,0.577684,1.136748,0.09213,0.11449,0.127379,0.22492,0.239429,0.010019,0.02869,0.213816,0.090803,0.08032,0.063978,0.077786,0.10155,0.076346,0.095418,0.1483,0.196904,0.220503,0.031653,0.028464,0.026181,0.009412,0.177343,130.0851,1.009851,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3,0.0084,0.042598,-27.27233,9.05928,-2.746531,-3.804951,21.61355,8.280797,15.57576,0.350752,-4.548786,3.427405,12.50116,0.00363,0.298246,2644,0.884866,2.888843,0.002574,0,1138,4.003702,-0.000004,0.939539,5.449964,7.340151,2,3.576796,4.167168,499,0.265037,3.862136,4.161246,7.841164,3.660926,-0.035088,-0.000069,7.229354,0.055703,0.136436,4.975357,high
-1.008545,0.480423,0.55429,2.618485,0.13006,2.244962,2.537447,2.663092,0.050376,0.760436,1.121632,2.668357,0.182071,0.10539,0.07302,0.068544,0.063409,0.071822,0.067647,0.176187,0.216573,0.282718,0.379786,0.577684,1.136748,0.09213,0.11449,0.127379,0.22492,0.239429,0.010019,0.02869,0.213816,0.090803,0.08032,0.063978,0.077786,0.10155,0.076346,0.095418,0.1483,0.196904,0.220503,0.031653,0.028464,0.026181,0.009412,0.177343,130.0851,1.009851,68.43906,6.045794,1.671952,0.54376,0.681941,0.88479,0.074732,13.7937,3.881248,218.1881,0.983118,0.024321,0.021162,0.317645,0.000232,0.015705,310.577,0.463598,0,0.979361,0.060627,0,0.020227,0.000836,600.4045,296171.3,0.0084,0.042598,-27.27233,9.05928,-2.746531,-3.804951,21.61355,8.280797,15.57576,0.350752,-4.548786,3.427405,12.50116,0.00363,0.298246,2644,0.884866,2.888843,0.002574,0,1138,4.003702,-0.000004,0.939539,5.449964,7.340151,2,3.576796,4.167168,499,0.265037,3.862136,4.161246,7.841164,3.660926,-0.035088,-0.000069,7.229354,0.055703,0.136436,4.975357,high
-4.133049,-0.134653,-0.241538,4.513792,0.198982,2.24024,2.58043,2.769374,0.015851,0.932053,2.931086,2.5638,0.12525,0.133214,0.029737,0.046433,0.060101,0.067652,0.071033,41.689368,0.263821,0.832817,0.91557,1.996229,1.453711,0.109621,0.094947,0.112746,0.220066,0.238346,0.009321,0.032822,0.496123,0.177462,0.113292,0.09189,0.124686,0.114,0.137471,0.155918,0.309108,0.351546,0.386712,0.037204,0.038748,0.025583,0.015807,0.179969,35.110981,1.004875,126.2182,6.023719,1.382937,0.57999,1.820693,0.882826,0.099908,87.23422,7.105345,1748.15,1.99097,0.0058,0.02032,1.923656,0.000387,0.009313,8445.387,2.971634,0,0.796272,0.100537,0,0.162331,0.004951,927.2461,160652.2,0.005071,0.004718,-12.91818,0.935385,-34.10191,-16.06198,30.0177,0.364815,38.87192,-0.268189,-16.68351,4.614399,19.01993,0.024803,0.14882,100,0.126827,1.963784,0.010589,281.0069,2853,14.57255,-0.000003,0.466487,8.209207,6.837135,1399,3.880756,3.452363,22,-0.309941,4.178881,4.354401,9.774778,5.075709,-0.019359,-0.000018,3.89682,0.087887,0.230591,4.105202,high
0.898526,0.230459,0.149652,3.288731,0.11997,2.238674,2.587374,2.730479,0.019812,0.901371,1.743932,3.633834,0.154163,0.120558,0.053201,0.067897,0.067403,0.083486,0.072368,2.010505,0.328049,0.555965,0.914818,1.305121,3.233605,0.122606,0.109596,0.131186,0.235133,0.245577,0.031874,0.06349,0.544887,0.153503,0.132043,0.149542,0.101082,0.150248,0.123699,0.143273,0.273888,0.366892,0.302417,0.047115,0.030045,0.026163,0.00781,0.17346,9.3925,1.00303,82.6625,4.614999,1.248381,0.819777,1.146555,0.890946,0.159372,183.8638,7.019617,393.5104,2.455816,0.047365,0.059819,0.418506,0.000226,0.008818,13524.47,1.047943,0,0.763649,0.082984,0,0.18061,0.003625,400.3589,146373,0.001179,0.005565,-21.65342,11.37801,-2.879509,-13.46575,33.70451,-2.595432,24.42278,-0.098172,-20.72043,4.934705,4.636395,0.010889,0.425287,591,5.394915,36.29987,0.013581,9.092501,595,9.705596,0.000001,0.388868,8.011799,8.165274,1129,5.554117,5.295216,1835,0.001067,3.882065,2.838152,6.216978,4.280882,-0.081004,0.000006,36.62425,0.105089,0.23622,6.993149,high
-0.400521,0.071712,0.300244,3.738419,0.159682,2.260432,2.558077,2.70319,0.015907,1.035677,1.889211,4.334059,0.127766,0.118586,0.062913,0.066781,0.069241,0.071556,0.070411,2.808306,0.291704,0.417023,0.934732,1.809937,2.826224,0.122877,0.102709,0.120196,0.232941,0.243249,0.013855,0.027311,0.340405,0.115046,0.129316,0.164044,0.13476,0.125082,0.188873,0.15586,0.319769,0.490809,0.349254,0.044969,0.030035,0.031508,0.016064,0.171827,14.465883,1.003098,106.0069,5.177827,1.278535,0.589873,1.836696,0.891638,0.128335,181.7362,8.111155,858.4311,1.920547,0.04194,0.046142,1.10449,0.000127,0.006923,15596.44,5.395804,0,0.954727,0.127729,0,0.043252,0.002356,522.9515,207749.1,0.000256,0.006733,-18.21503,15.86835,-9.400303,-16.50426,28.87194,-2.09044,16.73784,0.023771,-24.43463,6.843423,12.06926,0.009074,0.298851,272,1.976331,6.973874,0.014601,111.2181,2878,6.760784,-0.000005,0.469232,7.149436,6.221731,2814,4.436656,4.577339,1149,-0.15772,5.510155,3.695031,9.801522,2.852496,-0.031034,-0.000049,12.42184,0.094276,0.194343,4.379102,high
