@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute output {angry,notangry}

@data

0.069024,0.051391,0.103513,0.913901,0.338418,2.049706,0.364149,0.334599,0.369961,0.381603,2.55911,0.526669,0.990467,1.659763,2.241736,2.109539,4.525937,0.146447,0.146216,0.110148,0.044355,0.035165,0.051957,0.008895,0.387858,0.385479,0.433168,0.296541,0.538473,0.608551,1.425329,0.101437,0.10779,0.105864,0.060176,0.116976,0.260086,0.149187,0.245534,1.435801,0.142281,0.260647,1.346044,1.516141,0.027856,0.030391,0.041711,111.75,0.563933,1.003627,0.001529,notangry
0.116814,0.09012,0.186025,0.276034,-0.00928,1.90289,0.319619,0.301624,0.303487,0.332573,2.549498,0.563208,1.008341,1.976252,2.493516,3.02189,3.676339,0.149826,0.152781,0.11381,0.039151,0.04896,0.064686,0.010665,0.335966,0.327098,0.415797,0.283424,0.496078,0.720728,1.480722,0.107844,0.099532,0.112212,0.074813,0.123918,0.256266,0.139729,0.227908,4.007015,0.159397,0.481457,1.024038,0.972793,0.026389,0.035341,0.044802,69,0.553611,1.005279,0.001459,notangry
0.092932,0.069029,0.147617,0.09669,0.233056,1.92794,0.349697,0.392867,0.374976,0.350776,2.540761,0.512445,1.022767,2.028143,2.08151,2.728849,3.833027,0.16869,0.150556,0.113794,0.033818,0.064673,0.075961,0.009607,0.422651,0.340078,0.244271,0.240141,0.494895,0.590431,1.526076,0.089771,0.117254,0.117012,0.081517,0.132084,0.259781,0.114708,0.335404,23.082158,0.12482,0.353436,1.085235,1.245468,0.037576,0.022541,0.036567,120,0.621454,1.003948,0.001496,notangry
0.075219,0.053351,0.105576,-0.072409,0.208692,1.97185,0.383743,0.362012,0.364353,0.420131,2.581859,0.60445,1.072774,1.734056,1.996871,2.171468,3.847261,0.160355,0.135558,0.101188,0.030458,0.068422,0.084505,0.011478,0.394891,0.281513,0.257209,0.272943,0.364693,0.546225,1.170575,0.118082,0.144805,0.097426,0.074018,0.127905,0.264961,0.102316,0.237674,5.139807,0.146047,0.397895,0.913475,0.70733,0.028689,0.033521,0.038267,106.5,0.553826,1.003416,0.00157,notangry
0.057875,0.044965,0.076374,0.85134,0.090577,2.339171,0.246336,0.249731,0.359601,0.359344,2.600598,0.581768,0.976763,1.961922,1.925236,2.333645,4.709934,0.140483,0.148526,0.150248,0.033081,0.079219,0.068135,0.01019,0.732675,0.406705,0.457073,0.403027,0.752547,0.742404,1.286256,0.147181,0.173937,0.071376,0.089863,0.131552,0.264978,0.142925,0.220974,20.946547,0.204262,0.388995,1.077232,1.098008,0.042402,0.035412,0.046367,109,0.575114,1.002968,0.00155,notangry
0.114007,0.082179,0.285256,-0.172834,-0.094695,1.923277,0.451486,0.443734,0.4121,0.237701,2.56659,0.54942,0.998977,1.573123,1.99612,2.162613,4.359614,0.15182,0.129405,0.08642,0.053607,0.048649,0.059523,0.009793,0.619211,0.263185,0.315418,0.31984,0.474155,0.668674,1.509333,0.1211,0.152441,0.145849,0.070182,0.126191,0.256211,0.091951,0.279846,4.448747,0.203904,0.384593,0.512671,0.667792,0.02734,0.031981,0.049032,84,0.543945,1.007162,0.001358,notangry
0.114007,0.082179,0.285256,-0.172834,-0.094695,1.923277,0.451486,0.443734,0.4121,0.237701,2.56659,0.54942,0.998977,1.573123,1.99612,2.162613,4.359614,0.15182,0.129405,0.08642,0.053607,0.048649,0.059523,0.009793,0.619211,0.263185,0.315418,0.31984,0.474155,0.668674,1.509333,0.1211,0.152441,0.145849,0.070182,0.126191,0.256211,0.091951,0.279846,4.448747,0.203904,0.384593,0.512671,0.667792,0.02734,0.031981,0.049032,84,0.543945,1.007162,0.001358,notangry
0.091259,0.07425,0.158635,0.322576,0.055138,2.121561,0.362852,0.353199,0.402118,0.374926,2.584853,0.614429,1.235918,1.68187,2.009406,2.397565,5.064531,0.174545,0.149805,0.127122,0.054196,0.095099,0.075081,0.011782,0.318327,0.245271,0.225624,0.321376,0.682096,0.716812,1.097585,0.106265,0.121361,0.098554,0.077345,0.13125,0.258594,0.145148,0.389323,141.197541,0.129269,0.430489,0.722136,1.010268,0.03212,0.032099,0.040866,101.25,0.613315,1.015194,0.001203,notangry
0.079579,0.053304,0.144271,0.503649,0.003661,1.976392,0.465383,0.464044,0.4658,0.344751,2.584886,0.531721,0.98712,1.495878,1.795879,2.383503,4.056041,0.156422,0.146653,0.144023,0.046276,0.079043,0.085753,0.012474,0.275883,0.288976,0.21724,0.249714,0.414491,0.507898,0.785221,0.112674,0.107928,0.105942,0.07442,0.130334,0.262222,0.088345,0.170442,3.142007,0.141018,0.293638,0.838875,1.145427,0.028703,0.026187,0.038121,90.75,0.535707,1.008737,0.001264,notangry
0.079579,0.053304,0.144271,0.503649,0.003661,1.976392,0.465383,0.464044,0.4658,0.344751,2.584886,0.531721,0.98712,1.495878,1.795879,2.383503,4.056041,0.156422,0.146653,0.144023,0.046276,0.079043,0.085753,0.012474,0.275883,0.288976,0.21724,0.249714,0.414491,0.507898,0.785221,0.112674,0.107928,0.105942,0.07442,0.130334,0.262222,0.088345,0.170442,3.142007,0.141018,0.293638,0.838875,1.145427,0.028703,0.026187,0.038121,90.75,0.535707,1.008737,0.001264,notangry
0.085116,0.058642,0.125657,-0.058329,0.063518,1.857356,0.500075,0.519085,0.48189,0.399197,2.559896,0.478064,0.832995,1.36187,1.612878,1.803906,2.949335,0.146823,0.118403,0.096701,0.037273,0.06026,0.064877,0.009959,0.438323,0.271486,0.225334,0.246983,0.349794,0.472938,0.668662,0.094608,0.088556,0.089484,0.073977,0.128714,0.261997,0.080005,0.16946,2.766117,0.150672,0.311646,0.53806,0.831972,0.031714,0.030458,0.042014,104,0.576764,1.009015,0.001474,notangry
0.03149,0.022993,0.035844,1.164149,0.160571,2.026576,0.378754,0.271157,0.372659,0.338846,2.510322,0.499719,1.070659,1.528105,1.733568,2.120324,4.183031,0.131942,0.125172,0.211986,0.019984,0.054305,0.051178,0.011666,0.311142,0.383729,0.287441,0.273541,0.516968,0.802943,1.534327,0.110163,0.162096,0.08579,0.066067,0.116724,0.250597,0.082246,0.127492,0.965951,0.131827,0.366018,0.6405,0.883889,0.029309,0.027927,0.036609,98,0.585788,1.00298,0.001577,notangry
0.054028,0.0425,0.064241,0.426901,-0.074326,1.909366,0.442024,0.452069,0.418285,0.361007,2.575725,0.604907,0.92379,1.663096,1.715252,2.051009,4.866606,0.142651,0.116654,0.179993,0.0198,0.056614,0.06254,0.010806,0.623288,0.38753,0.352792,0.247477,0.602194,0.518504,1.586577,0.101246,0.172595,0.124318,0.078769,0.143481,0.25429,0.133924,0.160497,10.431913,0.198749,0.262781,0.5339,0.7856,0.025435,0.032652,0.035167,88,0.550743,1.002712,0.001537,notangry
0.054028,0.0425,0.064241,0.426901,-0.074326,1.909366,0.442024,0.452069,0.418285,0.361007,2.575725,0.604907,0.92379,1.663096,1.715252,2.051009,4.866606,0.142651,0.116654,0.179993,0.0198,0.056614,0.06254,0.010806,0.623288,0.38753,0.352792,0.247477,0.602194,0.518504,1.586577,0.101246,0.172595,0.124318,0.078769,0.143481,0.25429,0.133924,0.160497,10.431913,0.198749,0.262781,0.5339,0.7856,0.025435,0.032652,0.035167,88,0.550743,1.002712,0.001537,notangry
0.054028,0.0425,0.064241,0.426901,-0.074326,1.909366,0.442024,0.452069,0.418285,0.361007,2.575725,0.604907,0.92379,1.663096,1.715252,2.051009,4.866606,0.142651,0.116654,0.179993,0.0198,0.056614,0.06254,0.010806,0.623288,0.38753,0.352792,0.247477,0.602194,0.518504,1.586577,0.101246,0.172595,0.124318,0.078769,0.143481,0.25429,0.133924,0.160497,10.431913,0.198749,0.262781,0.5339,0.7856,0.025435,0.032652,0.035167,88,0.550743,1.002712,0.001537,notangry
0.064067,0.035119,0.069511,0.946688,-0.018502,1.773434,0.274632,0.281503,0.405276,0.424847,2.570692,0.464572,0.988747,1.911921,2.087622,2.297944,4.10919,0.162662,0.129445,0.108468,0.028015,0.083972,0.084785,0.011533,0.298887,0.327334,0.21498,0.206361,0.363494,0.541544,1.061103,0.097028,0.121052,0.105869,0.080784,0.130155,0.260753,0.085584,0.148024,0.400689,0.201079,0.324603,0.609898,0.951218,0.026308,0.032494,0.040079,125.5,0.611396,1.005306,0.001419,notangry
0.064067,0.035119,0.069511,0.946688,-0.018502,1.773434,0.274632,0.281503,0.405276,0.424847,2.570692,0.464572,0.988747,1.911921,2.087622,2.297944,4.10919,0.162662,0.129445,0.108468,0.028015,0.083972,0.084785,0.011533,0.298887,0.327334,0.21498,0.206361,0.363494,0.541544,1.061103,0.097028,0.121052,0.105869,0.080784,0.130155,0.260753,0.085584,0.148024,0.400689,0.201079,0.324603,0.609898,0.951218,0.026308,0.032494,0.040079,125.5,0.611396,1.005306,0.001419,notangry
0.064067,0.035119,0.069511,0.946688,-0.018502,1.773434,0.274632,0.281503,0.405276,0.424847,2.570692,0.464572,0.988747,1.911921,2.087622,2.297944,4.10919,0.162662,0.129445,0.108468,0.028015,0.083972,0.084785,0.011533,0.298887,0.327334,0.21498,0.206361,0.363494,0.541544,1.061103,0.097028,0.121052,0.105869,0.080784,0.130155,0.260753,0.085584,0.148024,0.400689,0.201079,0.324603,0.609898,0.951218,0.026308,0.032494,0.040079,125.5,0.611396,1.005306,0.001419,notangry
0.083753,0.050982,0.486121,0.909905,0.328267,1.769401,0.55754,0.555601,0.510652,0.401667,2.537447,0.450276,0.760436,0.953261,1.121632,1.367814,3.597671,0.127372,0.10539,0.084036,0.062977,0.069132,0.068544,0.010238,0.226894,0.189376,0.101169,0.219851,0.377443,0.328577,0.577684,0.086163,0.077846,0.070916,0.081545,0.127379,0.256054,0.090645,0.117248,0.221399,0.095418,0.196904,0.885398,0.84349,0.026181,0.037664,0.046019,84.75,0.603681,1.009851,0.001172,notangry
0.084545,0.054938,0.130872,0.674409,0.210747,1.916794,0.492092,0.466444,0.369236,0.303405,2.580235,0.538673,1.186744,1.830945,2.245244,2.252266,4.784254,0.148244,0.138447,0.107742,0.043766,0.059764,0.046993,0.011829,0.236347,0.416775,0.481377,0.255352,0.40171,0.684753,1.144137,0.116798,0.095464,0.092579,0.076857,0.123749,0.261549,0.076857,0.147748,2.300634,0.163243,0.288113,0.448482,0.724449,0.023112,0.031072,0.036609,113,0.54107,1.007947,0.001374,notangry
0.091343,0.065204,0.130783,0.800029,-0.073107,2.100557,0.310185,0.326368,0.288738,0.260937,2.579633,0.59687,1.164134,1.583374,1.787327,2.017381,4.876227,0.12869,0.13895,0.10402,0.030433,0.058521,0.068395,0.009564,0.359533,0.290685,0.30566,0.300075,0.484775,0.685074,1.392526,0.197056,0.117974,0.076219,0.07217,0.125497,0.259645,0.118917,0.332846,8.075722,0.163278,0.487731,0.628223,1.021388,0.034964,0.035024,0.046345,114.75,0.521483,1.002653,0.001582,notangry
0.123576,0.087689,0.200228,0.044973,0.169948,1.895348,0.507887,0.492357,0.453372,0.447249,2.562308,0.544441,1.000575,1.517905,1.523937,1.887216,2.903042,0.139644,0.106673,0.072423,0.036193,0.047357,0.055176,0.009875,0.20158,0.231056,0.156381,0.248384,0.402576,0.509447,0.817836,0.093336,0.091808,0.087685,0.076773,0.127339,0.257824,0.077122,0.16163,2.154498,0.152556,0.265612,0.383369,0.415985,0.021934,0.033818,0.042429,127.25,0.604191,1.003518,0.001551,notangry
0.062038,0.047127,0.087675,0.335196,0.065371,2.030887,0.415608,0.370805,0.336958,0.38118,2.553328,0.51453,0.972074,1.751562,1.988694,2.451377,4.047092,0.148058,0.142982,0.151307,0.025992,0.054173,0.071133,0.009736,0.411543,0.383729,0.327372,0.300892,0.512317,0.590227,0.997587,0.102303,0.109884,0.142455,0.080672,0.124051,0.258916,0.118408,0.19977,3.088236,0.155311,0.271134,0.936292,1.354625,0.027143,0.035533,0.036732,94.25,0.516427,1.003239,0.001522,notangry
0.078277,0.0454,0.083812,0.404166,-0.126467,1.989644,0.433889,0.432621,0.421299,0.25827,2.581808,0.53917,1.093698,1.345857,1.470739,1.770505,3.903226,0.129737,0.125198,0.108672,0.027713,0.044469,0.046188,0.009797,0.212611,0.256405,0.34232,0.280854,0.49401,0.56989,0.825458,0.107908,0.093776,0.083239,0.071755,0.124727,0.265032,0.116109,0.141206,1.552375,0.137967,0.42988,0.563193,0.69412,0.026984,0.038031,0.049325,116.5,0.580738,1.002571,0.001607,notangry
0.10646,0.066415,0.178053,0.519487,-0.091491,1.97321,0.518352,0.495412,0.463043,0.376488,2.561343,0.442202,0.994795,1.449915,1.609016,1.693934,2.904199,0.127017,0.096533,0.072454,0.031186,0.037644,0.0482,0.009498,0.217915,0.234252,0.174952,0.267858,0.424158,0.525105,0.765699,0.098736,0.107939,0.109351,0.083151,0.125782,0.258096,0.064335,0.157726,1.800645,0.141223,0.434078,0.33554,0.480177,0.03283,0.034423,0.04735,96.5,0.563363,1.002905,0.001583,notangry
0.100959,0.066144,0.170417,0.897319,0.173145,1.897892,0.387102,0.412396,0.453055,0.441779,2.561834,0.496537,0.911241,1.203895,1.387357,1.652201,2.985094,0.132417,0.132009,0.087913,0.036593,0.059819,0.059347,0.010157,0.342421,0.244295,0.277834,0.289371,0.445419,0.564879,0.867957,0.110678,0.112657,0.122823,0.09929,0.131124,0.26025,0.079248,0.196053,4.761982,0.155143,0.349831,0.569899,1.082299,0.028617,0.024335,0.041221,126,0.534431,1.005717,0.00149,notangry
0.056025,0.033233,0.076771,0.217861,-0.115804,2.001358,0.461576,0.413604,0.406118,0.465725,2.580225,0.537241,1.054046,1.741008,2.157757,2.13351,2.862074,0.148431,0.114166,0.101128,0.03355,0.059975,0.081178,0.009271,0.338625,0.246094,0.256495,0.274011,0.534886,0.55417,1.028827,0.105402,0.117754,0.122073,0.078274,0.125552,0.264469,0.1123,0.12899,1.588763,0.148156,0.262848,0.573599,0.918002,0.029447,0.034299,0.04198,102.25,0.557083,1.004492,0.001485,notangry
