@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[4]_kurtosis numeric
@attribute mfcc_sma[7]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_maxPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[11]_min numeric
@attribute mfcc_sma[11]_maxPos numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute mfcc_sma[12]_max numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute F0_sma_max numeric
@attribute mfcc_sma_de[1]_minPos numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[9]_max numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0_sma_de_skewness numeric
@attribute output {angry,notangry}

@data
0.060811,0.040326,0.103898,0.594779,0.216349,1.928529,0.491148,0.428621,0.440741,0.488637,2.576864,0.474383,0.821633,1.5199,2.186394,2.000384,2.906021,0.166142,0.151242,0.197556,0.041926,0.07871,0.107142,0.017911,0.323378,0.263704,0.188769,0.255107,0.36222,0.383868,0.800873,0.115384,0.109772,0.083369,0.082395,0.13075,0.263374,0.092278,0.129055,5.947422,0.137017,0.264418,1.013896,0.96526,0.026915,0.026074,0.037401,95.5,0.670926,1.006635,0.001235,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9,2.078643,-3.929449,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,-2.204226,32.30859,-22.724,738,-2.021315,12.07265,13.12662,0.00484,0.063602,0.044074,2.047323,0.354164,396.4784,743,-0.40206,-0.002397,0.068911,0.381778,0.478086,-0.000978,4.492337,8.054349,0.23235,0.111937,0.000141,0.000751,288.0268,0.111614,notangry
0.060811,0.040326,0.103898,0.594779,0.216349,1.928529,0.491148,0.428621,0.440741,0.488637,2.576864,0.474383,0.821633,1.5199,2.186394,2.000384,2.906021,0.166142,0.151242,0.197556,0.041926,0.07871,0.107142,0.017911,0.323378,0.263704,0.188769,0.255107,0.36222,0.383868,0.800873,0.115384,0.109772,0.083369,0.082395,0.13075,0.263374,0.092278,0.129055,5.947422,0.137017,0.264418,1.013896,0.96526,0.026915,0.026074,0.037401,95.5,0.670926,1.006635,0.001235,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9,2.078643,-3.929449,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,-2.204226,32.30859,-22.724,738,-2.021315,12.07265,13.12662,0.00484,0.063602,0.044074,2.047323,0.354164,396.4784,743,-0.40206,-0.002397,0.068911,0.381778,0.478086,-0.000978,4.492337,8.054349,0.23235,0.111937,0.000141,0.000751,288.0268,0.111614,notangry
0.060811,0.040326,0.103898,0.594779,0.216349,1.928529,0.491148,0.428621,0.440741,0.488637,2.576864,0.474383,0.821633,1.5199,2.186394,2.000384,2.906021,0.166142,0.151242,0.197556,0.041926,0.07871,0.107142,0.017911,0.323378,0.263704,0.188769,0.255107,0.36222,0.383868,0.800873,0.115384,0.109772,0.083369,0.082395,0.13075,0.263374,0.092278,0.129055,5.947422,0.137017,0.264418,1.013896,0.96526,0.026915,0.026074,0.037401,95.5,0.670926,1.006635,0.001235,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9,2.078643,-3.929449,3.309826,-24.97486,-2.4105,0.531397,2.836732,2832,-2.204226,32.30859,-22.724,738,-2.021315,12.07265,13.12662,0.00484,0.063602,0.044074,2.047323,0.354164,396.4784,743,-0.40206,-0.002397,0.068911,0.381778,0.478086,-0.000978,4.492337,8.054349,0.23235,0.111937,0.000141,0.000751,288.0268,0.111614,notangry
0.077949,0.068677,0.118612,0.424912,-0.106082,2.215315,0.285149,0.261762,0.266644,0.384363,2.576746,0.558388,0.897535,1.816853,1.909155,2.62389,3.366312,0.143936,0.150681,0.154437,0.032343,0.056192,0.066061,0.010963,0.62766,0.427945,0.407542,0.360962,0.728781,0.816068,1.654245,0.166527,0.13884,0.155122,0.065828,0.125147,0.265137,0.11265,0.33501,15.493002,0.144651,0.361411,1.434305,1.138776,0.048815,0.03365,0.042556,116.5,0.55695,1.003688,0.001529,49.01063,3.732678,1.289969,0.574579,0.20155,0.86254,0.070764,73.61492,4.484893,919.2132,3.297149,0.069829,0.089866,0.036999,0.000546,0.006659,4479.319,0.534596,0,0.778296,0.089977,0,0.172667,0.003274,731.3445,259682,1.761508,-4.900767,3.097736,-18.35777,-1.597037,-1.337614,2.855221,4,-7.59395,38.9846,-30.11231,1567,-7.661823,25.48602,44.00064,0.007864,0.073295,0.078182,2.361179,0.666231,461.8008,2406,-1.169715,-0.002759,0.302653,0.111693,-0.372067,-0.014073,4.731863,8.837981,-0.065134,0.152756,0.000618,0.00083,685.6325,0.011342,notangry
0.077542,0.054382,0.100034,0.513334,-0.034152,1.843865,0.38469,0.315347,0.313034,0.139956,2.561488,0.554542,0.993533,1.773116,2.241287,2.512725,6.845426,0.136556,0.104245,0.099949,0.022564,0.052825,0.053211,0.009718,0.501217,0.314941,0.381462,0.240458,0.412382,0.702574,1.67984,0.096959,0.10136,0.083671,0.066829,0.118024,0.255868,0.157374,0.211358,3.369403,0.12252,0.349944,0.614616,0.613672,0.03239,0.035928,0.047228,127.25,0.542985,1.00239,0.001573,80.75252,5.204699,1.416468,0.620851,0.791551,0.894681,0.225353,136.2412,5.512459,754.4751,1.718234,0.024625,0.038056,0.150514,0.000175,0.01394,5233.864,1.422473,0,0.877497,0.094421,0,0.107568,0.003584,690.8828,252953.1,1.314429,-0.048315,2.727061,-28.84642,-6.922898,-6.42037,3.128964,1275,6.660824,28.56669,-18.69678,23,-0.389438,25.20834,29.63403,0.010284,0.089168,0.064462,2.558436,0.460739,479.1305,2793,3.692851,0.000838,-0.00429,0.013369,0.067443,-0.009195,4.880181,10.16827,-0.025452,0.098243,-0.000091,0.000503,1060.124,0.09749,notangry
0.104925,0.06232,0.198716,-0.131506,0.443416,1.918172,0.520833,0.510003,0.413175,0.296317,2.563336,0.477522,0.861534,1.224959,1.811396,1.507514,2.929218,0.119115,0.115105,0.094774,0.028765,0.043757,0.053158,0.009563,0.217235,0.20766,0.196285,0.232288,0.380945,0.349593,0.80276,0.095131,0.08209,0.077817,0.079089,0.131717,0.261006,0.087543,0.100122,0.225494,0.121078,0.315537,0.533914,0.813069,0.020457,0.036761,0.043318,95,0.62434,1.003688,0.001538,87.55856,6.190192,1.547568,0.557152,1.139072,0.90065,0.13494,64.9726,5.146473,189.9319,1.184146,0.021452,0.009297,0.133144,0.000052,0.014,2699.057,0.223275,0,0.981358,0.093476,0,0.018306,0.002533,701.83,347411.5,2.828987,3.104158,3.093925,-7.188778,5.117909,4.45166,2.993922,1316,-1.33134,13.91798,-10.59558,1203,1.808253,8.580163,12.69593,0.010284,0.106441,0.094089,1.858145,0.261795,193.6185,163,-0.978688,-0.001039,-0.305828,0.050826,0.077898,0.010673,3.02314,7.562593,-0.148931,0.102798,-0.000109,0.000277,13.14673,0.078137,notangry
0.141126,0.106435,0.229306,0.760345,-0.383354,1.820572,0.365524,0.406223,0.380427,0.483794,2.571281,0.457113,1.09993,1.545667,1.486914,2.166286,2.809167,0.132229,0.116181,0.071411,0.033153,0.049093,0.054826,0.010059,0.273244,0.243693,0.193831,0.230446,0.451287,0.552792,0.710211,0.086274,0.117027,0.097525,0.077524,0.122687,0.261859,0.094622,0.230926,2.180629,0.115658,0.263399,0.255878,0.359608,0.02446,0.033927,0.048421,113.5,0.565382,1.003873,0.001559,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61,-0.648378,-2.319186,3.824364,-18.64974,-5.50335,-4.650776,2.916962,1524,-2.316459,15.91089,-26.71739,624,-8.973728,13.73956,15.06844,0.053842,0.139159,0.145287,0.328038,0.343628,429.7068,1801,-0.301993,-0.000324,0.130912,0.257694,0.227508,-0.017521,4.762499,9.03582,-0.017552,0.121817,-0.000461,0.000907,535.9116,-0.041027,notangry
0.141126,0.106435,0.229306,0.760345,-0.383354,1.820572,0.365524,0.406223,0.380427,0.483794,2.571281,0.457113,1.09993,1.545667,1.486914,2.166286,2.809167,0.132229,0.116181,0.071411,0.033153,0.049093,0.054826,0.010059,0.273244,0.243693,0.193831,0.230446,0.451287,0.552792,0.710211,0.086274,0.117027,0.097525,0.077524,0.122687,0.261859,0.094622,0.230926,2.180629,0.115658,0.263399,0.255878,0.359608,0.02446,0.033927,0.048421,113.5,0.565382,1.003873,0.001559,93.42326,6.243594,1.551302,0.576361,1.168921,0.898289,0.131301,48.23045,5.025811,84.62841,0.195115,0.003237,0.008451,0.138893,0.000084,0.016664,2100.261,0.202513,0,0.943409,0.145054,0,0.053424,0.002784,1120.158,80497.61,-0.648378,-2.319186,3.824364,-18.64974,-5.50335,-4.650776,2.916962,1524,-2.316459,15.91089,-26.71739,624,-8.973728,13.73956,15.06844,0.053842,0.139159,0.145287,0.328038,0.343628,429.7068,1801,-0.301993,-0.000324,0.130912,0.257694,0.227508,-0.017521,4.762499,9.03582,-0.017552,0.121817,-0.000461,0.000907,535.9116,-0.041027,notangry
0.086839,0.055521,0.11543,0.348938,0.251108,1.89005,0.443527,0.386299,0.478672,0.42266,2.580576,0.486944,1.111233,1.832831,1.681318,1.791156,3.093629,0.137024,0.104931,0.086307,0.038238,0.059546,0.057011,0.010208,0.311202,0.190647,0.391743,0.269251,0.49527,0.700219,1.154897,0.098957,0.098668,0.120655,0.074248,0.124356,0.262479,0.093977,0.267496,2.027875,0.091247,0.482264,0.739345,0.538942,0.043248,0.034739,0.046367,120,0.590745,1.006374,0.001425,84.22542,5.380505,1.418599,0.744076,1.429001,0.90386,0.094596,45.15431,5.791576,133.4402,0.574087,0.01226,0.051688,0.141485,0.000184,0.011878,3168.409,0.233412,0,0.800932,0.13485,0,0.159546,0.0054,583.9636,164908.8,2.598945,-1.475834,3.479593,-13.04387,-0.909994,-0.960044,2.915461,1051,-2.790849,12.3928,-15.01834,1307,-2.001518,14.50917,18.70381,0.014519,0.085855,0.080809,3.330859,0.415754,460.9322,1261,-0.631284,-0.001536,-0.426467,0.235891,0.169658,-0.004614,3.372417,7.156551,0.053382,0.1679,0.000173,0.001051,699.939,0.03774,notangry
0.115846,0.079614,0.165588,0.789633,0.087364,1.87024,0.376821,0.342213,0.421239,0.397251,2.567636,0.464441,1.014641,1.509302,1.508017,1.959827,4.087286,0.137781,0.104269,0.075266,0.034771,0.057627,0.046439,0.008933,0.384593,0.326897,0.34204,0.234915,0.486666,0.538309,1.009186,0.102515,0.112027,0.103341,0.077617,0.128266,0.258472,0.089031,0.310403,3.30857,0.105724,0.424404,0.752514,0.663064,0.028023,0.038886,0.043377,109.5,0.564421,1.003352,0.001581,85.77195,5.761757,1.490965,0.605888,1.025859,0.9021,0.117156,64.74603,5.290841,159.8117,0.445152,0.007228,0.027663,0.05893,0.00011,0.009219,3359.68,0.160084,0,0.956724,0.128674,0,0.04143,0.003714,800.1231,122276.3,0.515894,-5.625348,2.837657,-22.42245,-6.111751,-8.072793,3.011585,104,-3.479563,14.50399,-19.67307,2174,-2.426996,15.96937,21.95486,0.031458,0.108844,0.137962,1.649316,0.465288,472.4051,543,-0.295954,0.002941,0.108396,0.299839,0.206601,-0.003486,3.551572,9.365664,-0.165685,0.139296,-0.000227,0.000722,937.0588,-0.015696,notangry
0.090127,0.065863,0.246168,0.400141,-0.47074,1.828144,0.378172,0.417635,0.326333,0.375473,2.548918,0.594609,1.114413,1.591229,1.89253,2.448035,3.551025,0.147356,0.127321,0.12396,0.043969,0.050202,0.053194,0.011406,0.345415,0.210759,0.35179,0.254361,0.48618,0.492768,1.605878,0.097576,0.117789,0.099908,0.090088,0.130896,0.256172,0.119538,0.407631,9.303928,0.120215,0.315491,0.638466,0.69264,0.029867,0.032998,0.03949,118.25,0.570489,1.004332,0.001528,83.8285,5.659323,1.480062,0.56597,1.044506,0.892446,0.098362,73.48238,5.266047,297.6364,1.549324,0.02697,0.03535,0.492989,0.000324,0.008014,4234.566,0.504283,0,0.464714,0.059299,0,0.248921,0.005579,651.576,252122.3,0.765574,-1.827902,2.053045,-24.26033,-0.623659,-5.371686,3.568875,1054,-3.424394,34.07854,-10.46973,767,5.70198,17.3699,29.13605,0.00363,0.086911,0.087579,0.858234,0.644,453.7569,141,-0.204393,0.005177,0.694239,0.821782,0.15663,-0.010127,5.840385,10.48056,0.182992,0.144254,-0.000261,0.000988,667.5297,-0.076715,notangry
0.038021,0.024698,0.042277,1.144343,-0.206434,1.959755,0.469566,0.45221,0.427281,0.427095,2.625147,0.636003,0.863126,1.42052,1.492943,2.097193,7.534287,0.135263,0.297089,0.338276,0.020774,0.056333,0.061465,0.012666,0.397134,0.310702,0.220477,0.248843,0.361332,0.436032,0.949728,0.09579,0.118799,0.075574,0.063234,0.11783,0.255434,0.078418,0.116419,0.505633,0.140395,0.348883,1.589001,1.84624,0.025985,0.030792,0.035634,85.75,0.562038,1.003588,0.001562,48.4742,3.081789,1.112845,1.179813,0.693185,0.885537,0.101275,57.72443,6.328808,126.7817,0.282271,0.013277,0.158804,0.223871,0.000212,0.009442,2511.106,1.152093,0,0.964048,0.130324,0,0.034683,0.002526,259.0434,11448.55,1.118837,13.06275,3.062515,-39.93911,-12.68238,-12.61027,2.849217,1299,5.884477,49.02895,-21.11969,2378,-0.03578,11.40395,35.27032,0.007864,0.036305,0.043004,1.431736,0.370966,479.1305,2917,-0.332159,0.00387,-0.046319,-0.007061,0.062452,0.013461,6.274684,11.53043,-0.172377,0.099868,0.000014,0.000579,511.8334,0.17861,notangry
0.055637,0.040615,0.074006,0.890421,0.049768,1.949937,0.383034,0.334351,0.361225,0.361284,2.563883,0.455725,0.82676,1.677091,1.961313,2.070137,3.28123,0.130417,0.118376,0.138192,0.024173,0.040374,0.063079,0.010054,0.398485,0.475874,0.240208,0.29421,0.479125,0.675291,1.105163,0.113317,0.106407,0.100428,0.063187,0.125485,0.263893,0.077828,0.148471,0.60752,0.132701,0.251713,0.779681,0.860443,0.025809,0.029111,0.039494,127.5,0.596377,1.002949,0.001582,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04,0.124717,-2.883084,2.832736,-20.39957,-5.257951,-6.220032,3.003487,1917,-6.583846,19.77518,-23.6619,1027,-2.962296,5.725821,13.06072,0.016334,0.059619,0.031947,0.812791,0.413532,468.9362,601,-2.336826,-0.000648,-0.066747,0.095924,0.138297,0.016078,3.510499,7.599057,0.061796,0.108804,0.000151,0.000631,1226.505,-0.023361,notangry
0.055637,0.040615,0.074006,0.890421,0.049768,1.949937,0.383034,0.334351,0.361225,0.361284,2.563883,0.455725,0.82676,1.677091,1.961313,2.070137,3.28123,0.130417,0.118376,0.138192,0.024173,0.040374,0.063079,0.010054,0.398485,0.475874,0.240208,0.29421,0.479125,0.675291,1.105163,0.113317,0.106407,0.100428,0.063187,0.125485,0.263893,0.077828,0.148471,0.60752,0.132701,0.251713,0.779681,0.860443,0.025809,0.029111,0.039494,127.5,0.596377,1.002949,0.001582,75.54743,4.35816,1.258108,0.707784,0.82937,0.892257,0.12193,144.2679,6.380889,223.3396,0.591296,0.011471,0.074714,0.09964,0.000133,0.006552,9612.667,0.551002,0,0.986019,0.148941,0,0.013795,0.001545,483.9496,40153.04,0.124717,-2.883084,2.832736,-20.39957,-5.257951,-6.220032,3.003487,1917,-6.583846,19.77518,-23.6619,1027,-2.962296,5.725821,13.06072,0.016334,0.059619,0.031947,0.812791,0.413532,468.9362,601,-2.336826,-0.000648,-0.066747,0.095924,0.138297,0.016078,3.510499,7.599057,0.061796,0.108804,0.000151,0.000631,1226.505,-0.023361,notangry
0.114435,0.081137,0.192944,0.441639,-0.175689,1.76189,0.42955,0.407544,0.428067,0.352754,2.531438,0.529443,1.118644,1.734096,1.747536,1.956054,3.804583,0.149053,0.133918,0.081898,0.045422,0.054699,0.049098,0.010808,0.269753,0.175453,0.198026,0.210496,0.387195,0.489576,0.693109,0.094827,0.099636,0.074801,0.071721,0.119474,0.260152,0.062878,0.225198,4.797057,0.114777,0.254759,0.352527,0.512081,0.020767,0.038175,0.04653,97,0.670663,1.00759,0.001303,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,0.547032,3.282967,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,0.897342,19.94902,-14.33286,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.112725,0.26879,0.41465,464.0515,246,-0.374013,-0.000041,-0.04721,0.120984,-0.119952,0.008197,5.081197,8.792637,-0.166535,0.136643,0.000207,0.001492,1178.661,0.050292,notangry
0.114435,0.081137,0.192944,0.441639,-0.175689,1.76189,0.42955,0.407544,0.428067,0.352754,2.531438,0.529443,1.118644,1.734096,1.747536,1.956054,3.804583,0.149053,0.133918,0.081898,0.045422,0.054699,0.049098,0.010808,0.269753,0.175453,0.198026,0.210496,0.387195,0.489576,0.693109,0.094827,0.099636,0.074801,0.071721,0.119474,0.260152,0.062878,0.225198,4.797057,0.114777,0.254759,0.352527,0.512081,0.020767,0.038175,0.04653,97,0.670663,1.00759,0.001303,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,0.547032,3.282967,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,0.897342,19.94902,-14.33286,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.112725,0.26879,0.41465,464.0515,246,-0.374013,-0.000041,-0.04721,0.120984,-0.119952,0.008197,5.081197,8.792637,-0.166535,0.136643,0.000207,0.001492,1178.661,0.050292,notangry
0.114435,0.081137,0.192944,0.441639,-0.175689,1.76189,0.42955,0.407544,0.428067,0.352754,2.531438,0.529443,1.118644,1.734096,1.747536,1.956054,3.804583,0.149053,0.133918,0.081898,0.045422,0.054699,0.049098,0.010808,0.269753,0.175453,0.198026,0.210496,0.387195,0.489576,0.693109,0.094827,0.099636,0.074801,0.071721,0.119474,0.260152,0.062878,0.225198,4.797057,0.114777,0.254759,0.352527,0.512081,0.020767,0.038175,0.04653,97,0.670663,1.00759,0.001303,91.22118,5.977852,1.496602,0.593268,1.18746,0.89869,0.07286,23.00051,5.321518,265.8532,0.848634,0.010363,0.014359,0.173469,0.000097,0.010914,677.8928,0.254498,0,0.94474,0.115427,0,0.052241,0.003089,903.648,180013.6,0.547032,3.282967,3.180748,-17.08765,-1.776129,-1.073725,3.062935,2276,0.897342,19.94902,-14.33286,219,-1.858035,14.06748,16.50623,0.015729,0.117914,0.112725,0.26879,0.41465,464.0515,246,-0.374013,-0.000041,-0.04721,0.120984,-0.119952,0.008197,5.081197,8.792637,-0.166535,0.136643,0.000207,0.001492,1178.661,0.050292,notangry
0.045697,0.026902,0.054637,0.688316,0.133961,2.037934,0.322585,0.345414,0.374449,0.360053,2.605557,0.506185,0.881051,1.576907,1.704326,1.968723,4.657914,0.136866,0.153608,0.123881,0.023852,0.062723,0.073367,0.009629,0.418624,0.618137,0.324089,0.351699,0.582039,0.743003,1.091004,0.135956,0.138101,0.115415,0.076952,0.134364,0.265259,0.083842,0.142726,1.008019,0.125805,0.5541,0.89264,1.046907,0.022624,0.030101,0.036365,82.5,0.552116,1.007813,0.001499,55.63099,4.149692,1.324362,0.809074,0.514167,0.893195,0.094255,102.8876,5.557161,163.8877,0.946959,0.033055,0.143394,0.247187,0.000185,0.005078,4864.767,0.856001,0,0.969374,0.098453,0,0.029708,0.002575,286.565,67878.39,2.489279,-2.94937,3.932742,-18.86466,-1.711387,-2.857268,2.850049,870,-2.891412,29.00577,-17.69284,1446,-3.273968,16.59606,23.57487,0.005445,0.044084,0.050552,3.405051,0.419886,435.123,2476,-1.327049,-0.003707,-0.013855,0.092096,-0.086542,-0.013761,4.082246,9.261608,-0.128772,0.122709,-0.000185,0.000575,507.9902,-0.132255,notangry
