@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {angry,notangry}

@data

0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,notangry
0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,notangry
0.060055,0.099875,-0.548227,-0.425789,12.022732,0.498624,0.30959,0.177317,0.285329,0.404103,2.354823,21.437237,0.533551,1.693161,2.515487,2.828346,4.769117,5.361182,0.132126,0.159177,0.028932,0.046076,0.063716,0.066796,1.254796,0.588179,0.487728,0.469488,0.326338,0.428556,0.638895,1.687004,0.132194,0.115552,0.09748,0.014017,0.005534,0.300483,1.353827,1.834449,0.02492,0.029421,0.038252,0.077721,0.204775,115,0.577284,1.003331,notangry
0.04682,1.193306,-0.383289,-0.266227,8.515748,0.40532,0.284558,0.307398,0.345565,0.410415,2.392708,12.961949,0.554062,1.764667,2.010034,2.570462,4.360043,4.345982,0.144104,0.17097,0.022248,0.068751,0.070438,0.089788,1.161057,0.38402,0.494476,0.353941,0.304083,0.470577,0.624284,1.025949,0.113942,0.114512,0.082628,0.039548,0.00671,0.337528,0.928132,1.105991,0.037884,0.035175,0.041526,0.076616,0.21381,107.75,0.558107,1.003353,notangry
0.067644,0.609629,-0.163084,0.211147,11.038485,0.591015,0.436149,0.430548,0.303525,0.462126,2.406894,3.762099,0.536297,1.427535,2.623729,2.2742,3.932617,4.844692,0.136217,0.142166,0.035746,0.041803,0.043192,0.05282,2.436488,0.293557,0.35248,0.274929,0.246343,0.272858,0.387386,3.373961,0.091163,0.105242,0.103443,0.04778,0.008516,0.434344,1.047401,1.213153,0.023952,0.019203,0.03577,0.069057,0.218676,114.5,0.558261,1.00517,notangry
0.067644,0.609629,-0.163084,0.211147,11.038485,0.591015,0.436149,0.430548,0.303525,0.462126,2.406894,3.762099,0.536297,1.427535,2.623729,2.2742,3.932617,4.844692,0.136217,0.142166,0.035746,0.041803,0.043192,0.05282,2.436488,0.293557,0.35248,0.274929,0.246343,0.272858,0.387386,3.373961,0.091163,0.105242,0.103443,0.04778,0.008516,0.434344,1.047401,1.213153,0.023952,0.019203,0.03577,0.069057,0.218676,114.5,0.558261,1.00517,notangry
0.069348,0.195005,0.27787,0.270508,11.093552,0.660717,0.483581,0.438048,0.348907,0.501264,2.40868,0.721664,0.481056,1.379258,1.722947,1.860707,3.045241,4.753154,0.116769,0.074271,0.024894,0.045418,0.053672,0.064825,0.820113,0.20654,0.173232,0.165862,0.255916,0.319741,0.707374,0.764863,0.116131,0.142358,0.114102,0.034166,0.003883,0.167515,0.694603,0.600948,0.030508,0.039383,0.049466,0.084729,0.216299,119.5,0.571502,1.003278,notangry
0.040326,0.594779,0.267383,0.216349,6.79626,0.601458,0.491148,0.40089,0.488637,0.425006,2.410677,3.25617,0.436871,1.360422,2.186394,2.000384,2.398079,2.906021,0.133065,0.197556,0.041926,0.07871,0.107142,0.089148,1.801635,0.323378,0.263704,0.188769,0.302147,0.302279,0.36222,0.897189,0.109772,0.091694,0.083369,0.056783,0.016863,0.129055,1.013896,0.96526,0.026915,0.026074,0.037401,0.07551,0.213935,95.5,0.670926,1.006635,notangry
0.040326,0.594779,0.267383,0.216349,6.79626,0.601458,0.491148,0.40089,0.488637,0.425006,2.410677,3.25617,0.436871,1.360422,2.186394,2.000384,2.398079,2.906021,0.133065,0.197556,0.041926,0.07871,0.107142,0.089148,1.801635,0.323378,0.263704,0.188769,0.302147,0.302279,0.36222,0.897189,0.109772,0.091694,0.083369,0.056783,0.016863,0.129055,1.013896,0.96526,0.026915,0.026074,0.037401,0.07551,0.213935,95.5,0.670926,1.006635,notangry
0.040326,0.594779,0.267383,0.216349,6.79626,0.601458,0.491148,0.40089,0.488637,0.425006,2.410677,3.25617,0.436871,1.360422,2.186394,2.000384,2.398079,2.906021,0.133065,0.197556,0.041926,0.07871,0.107142,0.089148,1.801635,0.323378,0.263704,0.188769,0.302147,0.302279,0.36222,0.897189,0.109772,0.091694,0.083369,0.056783,0.016863,0.129055,1.013896,0.96526,0.026915,0.026074,0.037401,0.07551,0.213935,95.5,0.670926,1.006635,notangry
0.068677,0.424912,0.547662,-0.106082,8.267273,0.476476,0.285149,0.257693,0.384363,0.424826,2.430759,17.369355,0.559459,1.841067,1.909155,2.62389,3.401845,3.366312,0.147686,0.154437,0.032343,0.056192,0.066061,0.068431,1.988776,0.62766,0.427945,0.407542,0.36934,0.348276,0.728781,1.339834,0.13884,0.14006,0.155122,0.052542,0.004835,0.33501,1.434305,1.138776,0.048815,0.03365,0.042556,0.079654,0.217556,116.5,0.55695,1.003688,notangry
0.054382,0.513334,-0.161984,-0.034152,16.467842,0.569024,0.38469,0.316398,0.139956,0.44882,2.380996,4.377242,0.499458,1.578714,2.241287,2.512725,5.522178,6.845426,0.111975,0.099949,0.022564,0.052825,0.053211,0.059473,1.063979,0.501217,0.314941,0.381462,0.263713,0.317626,0.412382,1.391765,0.10136,0.108863,0.083671,0.043497,0.00456,0.211358,0.614616,0.613672,0.03239,0.035928,0.047228,0.088069,0.209065,127.25,0.542985,1.00239,notangry
0.06232,-0.131506,0.022011,0.443416,8.300184,0.622039,0.520833,0.462068,0.296317,0.548674,2.394474,0.531785,0.466598,1.327934,1.811396,1.507514,3.206772,2.929218,0.113362,0.094774,0.028765,0.043757,0.053158,0.06418,0.550605,0.217235,0.20766,0.196285,0.221706,0.27741,0.380945,0.660045,0.08209,0.087715,0.077817,0.067139,0.004125,0.100122,0.533914,0.813069,0.020457,0.036761,0.043318,0.078397,0.215006,95,0.62434,1.003688,notangry
0.106435,0.760345,0.720915,-0.383354,8.044279,0.604936,0.365524,0.324135,0.483794,0.480961,2.410104,3.634241,0.570856,2.034004,1.486914,2.166286,1.790638,2.809167,0.12649,0.071411,0.033153,0.049093,0.054826,0.058794,0.538619,0.273244,0.243693,0.193831,0.247275,0.252853,0.451287,0.660564,0.117027,0.098815,0.097525,0.018763,0.004193,0.230926,0.255878,0.359608,0.02446,0.033927,0.048421,0.085707,0.217825,113.5,0.565382,1.003873,notangry
0.106435,0.760345,0.720915,-0.383354,8.044279,0.604936,0.365524,0.324135,0.483794,0.480961,2.410104,3.634241,0.570856,2.034004,1.486914,2.166286,1.790638,2.809167,0.12649,0.071411,0.033153,0.049093,0.054826,0.058794,0.538619,0.273244,0.243693,0.193831,0.247275,0.252853,0.451287,0.660564,0.117027,0.098815,0.097525,0.018763,0.004193,0.230926,0.255878,0.359608,0.02446,0.033927,0.048421,0.085707,0.217825,113.5,0.565382,1.003873,notangry
0.055521,0.348938,0.011077,0.251108,8.238192,0.64405,0.443527,0.393452,0.42266,0.476281,2.413168,2.107596,0.480108,1.625227,1.681318,1.791156,1.923826,3.093629,0.118304,0.086307,0.038238,0.059546,0.057011,0.066862,0.713296,0.311202,0.190647,0.391743,0.234647,0.346402,0.49527,0.802274,0.098668,0.08513,0.120655,0.051024,0.005653,0.267496,0.739345,0.538942,0.043248,0.034739,0.046367,0.082872,0.21417,120,0.590745,1.006374,notangry
0.065863,0.400141,-0.354278,-0.47074,8.382555,0.577679,0.378172,0.386894,0.375473,0.45623,2.405716,8.099206,0.524242,1.536786,1.89253,2.448035,2.994349,3.551025,0.156404,0.12396,0.043969,0.050202,0.053194,0.065545,1.475763,0.345415,0.210759,0.35179,0.221662,0.356817,0.48618,1.126134,0.117789,0.116744,0.099908,0.063018,0.003535,0.407631,0.638466,0.69264,0.029867,0.032998,0.03949,0.076649,0.21233,118.25,0.570489,1.004332,notangry
0.024698,1.144343,0.084155,-0.206434,9.176475,0.522414,0.469566,0.457397,0.427095,0.410563,2.431283,1.261283,0.584234,1.534447,1.492943,2.097193,6.713691,7.534287,0.159792,0.338276,0.020774,0.056333,0.061465,0.096633,1.03817,0.397134,0.310702,0.220477,0.209763,0.322562,0.361332,0.647109,0.118799,0.115312,0.075574,0.017243,0.010181,0.116419,1.589001,1.84624,0.025985,0.030792,0.035634,0.066932,0.213393,85.75,0.562038,1.003588,notangry
0.024698,1.144343,0.084155,-0.206434,9.176475,0.522414,0.469566,0.457397,0.427095,0.410563,2.431283,1.261283,0.584234,1.534447,1.492943,2.097193,6.713691,7.534287,0.159792,0.338276,0.020774,0.056333,0.061465,0.096633,1.03817,0.397134,0.310702,0.220477,0.209763,0.322562,0.361332,0.647109,0.118799,0.115312,0.075574,0.017243,0.010181,0.116419,1.589001,1.84624,0.025985,0.030792,0.035634,0.066932,0.213393,85.75,0.562038,1.003588,notangry
0.040615,0.890421,0.317548,0.049768,8.260044,0.55271,0.383034,0.312035,0.361284,0.426402,2.414631,1.671164,0.478021,1.531424,1.961313,2.070137,2.72018,3.28123,0.122017,0.138192,0.024173,0.040374,0.063079,0.063491,1.139117,0.398485,0.475874,0.240208,0.327346,0.316448,0.479125,1.025389,0.106407,0.103935,0.100428,0.021034,0.004619,0.148471,0.779681,0.860443,0.025809,0.029111,0.039494,0.078407,0.218228,127.5,0.596377,1.002949,notangry
0.040615,0.890421,0.317548,0.049768,8.260044,0.55271,0.383034,0.312035,0.361284,0.426402,2.414631,1.671164,0.478021,1.531424,1.961313,2.070137,2.72018,3.28123,0.122017,0.138192,0.024173,0.040374,0.063079,0.063491,1.139117,0.398485,0.475874,0.240208,0.327346,0.316448,0.479125,1.025389,0.106407,0.103935,0.100428,0.021034,0.004619,0.148471,0.779681,0.860443,0.025809,0.029111,0.039494,0.078407,0.218228,127.5,0.596377,1.002949,notangry
0.081137,0.441639,0.181542,-0.175689,9.918252,0.653389,0.42955,0.41357,0.352754,0.500734,2.382666,4.905026,0.466975,1.53453,1.747536,1.956054,2.481879,3.804583,0.145024,0.081898,0.045422,0.054699,0.049098,0.058404,0.636376,0.269753,0.175453,0.198026,0.215353,0.268892,0.387195,0.697637,0.099636,0.073964,0.074801,0.021237,0.005012,0.225198,0.352527,0.512081,0.020767,0.038175,0.04653,0.084351,0.213401,97,0.670663,1.00759,notangry
0.081137,0.441639,0.181542,-0.175689,9.918252,0.653389,0.42955,0.41357,0.352754,0.500734,2.382666,4.905026,0.466975,1.53453,1.747536,1.956054,2.481879,3.804583,0.145024,0.081898,0.045422,0.054699,0.049098,0.058404,0.636376,0.269753,0.175453,0.198026,0.215353,0.268892,0.387195,0.697637,0.099636,0.073964,0.074801,0.021237,0.005012,0.225198,0.352527,0.512081,0.020767,0.038175,0.04653,0.084351,0.213401,97,0.670663,1.00759,notangry
0.062843,-0.045117,0.388599,-0.101139,7.886539,0.689311,0.516763,0.464785,0.444402,0.474843,2.379498,0.760875,0.499457,1.208914,1.379559,1.940427,1.794729,2.753458,0.130545,0.082838,0.019986,0.04114,0.063932,0.059291,0.801897,0.19702,0.157556,0.186359,0.245479,0.25193,0.446229,0.669029,0.100431,0.087755,0.08717,0.039855,0.004994,0.124094,0.386583,0.434341,0.021583,0.035018,0.044224,0.074122,0.214415,105,0.561667,1.002879,notangry
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,notangry
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,notangry
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,notangry
0.026902,0.688316,0.212181,0.133961,10.366446,0.554868,0.322585,0.323712,0.360053,0.415394,2.432667,1.096484,0.620249,1.643916,1.704326,1.968723,3.045529,4.657914,0.138176,0.123881,0.023852,0.062723,0.073367,0.08037,0.922232,0.418624,0.618137,0.324089,0.319607,0.365226,0.582039,1.153536,0.138101,0.132373,0.115415,0.072718,0.006791,0.142726,0.89264,1.046907,0.022624,0.030101,0.036365,0.078243,0.216098,82.5,0.552116,1.007813,notangry
0.04012,0.771794,0.067012,0.124628,8.316384,0.537263,0.416917,0.395471,0.433771,0.46056,2.397397,4.505819,0.624751,1.720409,1.884015,2.095832,2.620651,3.42284,0.151533,0.163825,0.04367,0.085807,0.076415,0.090308,1.660202,0.241991,0.146473,0.142306,0.307397,0.33795,0.465727,0.900832,0.093388,0.077682,0.106851,0.124959,0.005301,0.22021,1.151848,0.652157,0.028957,0.041374,0.047763,0.081359,0.213282,96,0.679439,1.00871,notangry
0.075134,0.201664,0.129871,-0.231109,10.827241,0.643216,0.480726,0.470573,0.357998,0.519908,2.392875,1.497257,0.487935,1.275523,1.483851,1.780149,3.696003,4.638263,0.108021,0.075634,0.024576,0.032573,0.051559,0.05906,0.647884,0.21199,0.181803,0.186802,0.262437,0.288025,0.327636,0.837181,0.106328,0.103231,0.127759,0.027727,0.003621,0.154653,1.36267,1.630148,0.023859,0.035781,0.04948,0.085,0.212436,100.5,0.572441,1.002729,notangry
0.064182,0.807614,0.167627,0.077398,8.093249,0.530895,0.466154,0.437715,0.373727,0.476364,2.307257,12.218704,0.637987,1.470723,1.994334,2.202417,3.561708,3.603402,0.131265,0.212013,0.034164,0.043476,0.055938,0.059343,0.856797,0.422921,0.241486,0.232022,0.261389,0.307099,0.474389,0.991978,0.09812,0.102126,0.096612,0.021432,0.005223,0.337192,1.111274,0.997402,0.02893,0.033074,0.040234,0.069104,0.206449,85.75,0.559792,1.003103,notangry
0.03525,0.996206,0.145989,-0.174904,9.810236,0.415786,0.439021,0.448054,0.339622,0.405842,2.413318,2.254552,0.582548,1.530274,2.097667,2.217575,3.94357,4.288623,0.14734,0.160421,0.028495,0.089676,0.09945,0.075429,1.783005,0.644704,0.334181,0.358312,0.263324,0.349249,0.500314,1.229493,0.134384,0.130798,0.142457,0.070137,0.007297,0.236124,1.012044,1.314095,0.03328,0.036705,0.051807,0.086552,0.214112,131.5,0.620315,1.003089,notangry
0.027615,0.048744,-0.001098,0.584535,8.786548,0.375871,0.211694,0.181036,0.412185,0.406299,2.420189,3.862034,0.462791,1.729191,2.393428,2.80892,2.291718,3.108707,0.110774,0.118755,0.019963,0.048357,0.084806,0.061982,1.047578,0.516805,0.594501,0.812769,0.340566,0.561742,0.926333,1.82992,0.197791,0.167813,0.154468,0.120212,0.004989,0.366253,0.650616,0.839293,0.066424,0.031535,0.03811,0.082155,0.214848,80,0.533017,1.00434,notangry
0.027615,0.048744,-0.001098,0.584535,8.786548,0.375871,0.211694,0.181036,0.412185,0.406299,2.420189,3.862034,0.462791,1.729191,2.393428,2.80892,2.291718,3.108707,0.110774,0.118755,0.019963,0.048357,0.084806,0.061982,1.047578,0.516805,0.594501,0.812769,0.340566,0.561742,0.926333,1.82992,0.197791,0.167813,0.154468,0.120212,0.004989,0.366253,0.650616,0.839293,0.066424,0.031535,0.03811,0.082155,0.214848,80,0.533017,1.00434,notangry
0.027615,0.048744,-0.001098,0.584535,8.786548,0.375871,0.211694,0.181036,0.412185,0.406299,2.420189,3.862034,0.462791,1.729191,2.393428,2.80892,2.291718,3.108707,0.110774,0.118755,0.019963,0.048357,0.084806,0.061982,1.047578,0.516805,0.594501,0.812769,0.340566,0.561742,0.926333,1.82992,0.197791,0.167813,0.154468,0.120212,0.004989,0.366253,0.650616,0.839293,0.066424,0.031535,0.03811,0.082155,0.214848,80,0.533017,1.00434,notangry
0.060059,0.397373,0.010606,-0.197633,7.395215,0.496385,0.276902,0.25176,0.431722,0.409534,2.410575,10.034811,0.42169,1.768681,2.324974,2.519582,3.451206,3.753452,0.132396,0.206187,0.028038,0.059489,0.074273,0.08285,1.082704,0.282074,0.52554,0.316374,0.312195,0.540166,0.63653,1.239101,0.143674,0.095542,0.06752,0.029322,0.009893,0.157778,1.775398,1.259254,0.024978,0.027632,0.040693,0.071229,0.217174,123,0.573719,1.00361,notangry
0.060059,0.397373,0.010606,-0.197633,7.395215,0.496385,0.276902,0.25176,0.431722,0.409534,2.410575,10.034811,0.42169,1.768681,2.324974,2.519582,3.451206,3.753452,0.132396,0.206187,0.028038,0.059489,0.074273,0.08285,1.082704,0.282074,0.52554,0.316374,0.312195,0.540166,0.63653,1.239101,0.143674,0.095542,0.06752,0.029322,0.009893,0.157778,1.775398,1.259254,0.024978,0.027632,0.040693,0.071229,0.217174,123,0.573719,1.00361,notangry
0.060059,0.397373,0.010606,-0.197633,7.395215,0.496385,0.276902,0.25176,0.431722,0.409534,2.410575,10.034811,0.42169,1.768681,2.324974,2.519582,3.451206,3.753452,0.132396,0.206187,0.028038,0.059489,0.074273,0.08285,1.082704,0.282074,0.52554,0.316374,0.312195,0.540166,0.63653,1.239101,0.143674,0.095542,0.06752,0.029322,0.009893,0.157778,1.775398,1.259254,0.024978,0.027632,0.040693,0.071229,0.217174,123,0.573719,1.00361,notangry
0.051391,0.913901,0.069583,0.338418,10.065426,0.475633,0.364149,0.251206,0.381603,0.416763,2.389679,2.255151,0.637148,1.661335,2.241736,2.109539,4.185415,4.525937,0.134094,0.110148,0.044355,0.035165,0.051957,0.052245,1.056044,0.387858,0.385479,0.433168,0.273153,0.263656,0.538473,1.086893,0.10779,0.112517,0.105864,0.02039,0.004546,0.245534,1.346044,1.516141,0.027856,0.030391,0.041711,0.079411,0.212019,111.75,0.563933,1.003627,notangry
0.09012,0.276034,0.43769,-0.00928,8.866489,0.562758,0.319619,0.315627,0.332573,0.471785,2.380746,5.615258,0.592939,1.912893,2.493516,3.02189,3.488828,3.676339,0.158385,0.11381,0.039151,0.04896,0.064686,0.069721,1.058746,0.335966,0.327098,0.415797,0.247204,0.307159,0.496078,1.772052,0.099532,0.090682,0.112212,0.038651,0.005037,0.227908,1.024038,0.972793,0.026389,0.035341,0.044802,0.077473,0.213349,69,0.553611,1.005279,notangry
0.069029,0.09669,0.116649,0.233056,8.863581,0.527721,0.349697,0.332361,0.350776,0.44267,2.381428,14.663526,0.647905,1.834769,2.08151,2.728849,3.636086,3.833027,0.159344,0.113794,0.033818,0.064673,0.075961,0.067905,1.094336,0.422651,0.340078,0.244271,0.248519,0.34312,0.494895,1.191372,0.117254,0.117916,0.117012,0.062219,0.006391,0.335404,1.085235,1.245468,0.037576,0.022541,0.036567,0.080367,0.20801,120,0.621454,1.003948,notangry
0.053351,-0.072409,0.053472,0.208692,8.596538,0.482018,0.383743,0.389247,0.420131,0.440416,2.421188,5.221923,0.558797,1.578092,1.996871,2.171468,2.875976,3.847261,0.150825,0.101188,0.030458,0.068422,0.084505,0.07988,1.061372,0.394891,0.281513,0.257209,0.28129,0.393948,0.364693,0.908567,0.144805,0.105697,0.097426,0.07099,0.00586,0.237674,0.913475,0.70733,0.028689,0.033521,0.038267,0.07586,0.213755,106.5,0.553826,1.003416,notangry
0.044965,0.85134,-0.022704,0.090577,10.219089,0.33978,0.246336,0.278112,0.359344,0.399142,2.434346,14.314763,0.496319,1.717538,1.925236,2.333645,3.099781,4.709934,0.137462,0.150248,0.033081,0.079219,0.068135,0.069394,1.967087,0.732675,0.406705,0.457073,0.371361,0.637476,0.752547,1.389352,0.173937,0.10223,0.071376,0.056325,0.005227,0.220974,1.077232,1.098008,0.042402,0.035412,0.046367,0.076591,0.217094,109,0.575114,1.002968,notangry
0.044965,0.85134,-0.022704,0.090577,10.219089,0.33978,0.246336,0.278112,0.359344,0.399142,2.434346,14.314763,0.496319,1.717538,1.925236,2.333645,3.099781,4.709934,0.137462,0.150248,0.033081,0.079219,0.068135,0.069394,1.967087,0.732675,0.406705,0.457073,0.371361,0.637476,0.752547,1.389352,0.173937,0.10223,0.071376,0.056325,0.005227,0.220974,1.077232,1.098008,0.042402,0.035412,0.046367,0.076591,0.217094,109,0.575114,1.002968,notangry
0.082179,-0.172834,-0.13373,-0.094695,10.722162,0.552719,0.451486,0.439884,0.237701,0.48365,2.380214,5.072429,0.629856,1.563025,1.99612,2.162613,3.351951,4.359614,0.139243,0.08642,0.053607,0.048649,0.059523,0.070511,0.75962,0.619211,0.263185,0.315418,0.259816,0.476727,0.474155,0.856139,0.152441,0.149282,0.145849,0.088872,0.005305,0.279846,0.512671,0.667792,0.02734,0.031981,0.049032,0.08395,0.213783,84,0.543945,1.007162,notangry
0.082179,-0.172834,-0.13373,-0.094695,10.722162,0.552719,0.451486,0.439884,0.237701,0.48365,2.380214,5.072429,0.629856,1.563025,1.99612,2.162613,3.351951,4.359614,0.139243,0.08642,0.053607,0.048649,0.059523,0.070511,0.75962,0.619211,0.263185,0.315418,0.259816,0.476727,0.474155,0.856139,0.152441,0.149282,0.145849,0.088872,0.005305,0.279846,0.512671,0.667792,0.02734,0.031981,0.049032,0.08395,0.213783,84,0.543945,1.007162,notangry
0.082179,-0.172834,-0.13373,-0.094695,10.722162,0.552719,0.451486,0.439884,0.237701,0.48365,2.380214,5.072429,0.629856,1.563025,1.99612,2.162613,3.351951,4.359614,0.139243,0.08642,0.053607,0.048649,0.059523,0.070511,0.75962,0.619211,0.263185,0.315418,0.259816,0.476727,0.474155,0.856139,0.152441,0.149282,0.145849,0.088872,0.005305,0.279846,0.512671,0.667792,0.02734,0.031981,0.049032,0.08395,0.213783,84,0.543945,1.007162,notangry
0.049374,0.31029,0.16156,-0.022641,10.47154,0.545406,0.400528,0.410807,0.361106,0.423261,2.36988,2.340107,0.456591,1.438896,1.763668,2.105813,3.10399,4.025101,0.122778,0.099867,0.018316,0.040049,0.047825,0.04361,0.802249,0.284243,0.320903,0.441045,0.212242,0.479819,0.386549,1.181658,0.109184,0.1425,0.074424,0.026864,0.003757,0.168782,0.380538,0.615268,0.019487,0.030132,0.041594,0.079236,0.215835,90,0.577448,1.002954,notangry
0.07425,0.322576,0.05476,0.055138,10.493169,0.444661,0.362852,0.362551,0.374926,0.46147,2.411519,75.813772,0.653668,1.845098,2.009406,2.397565,2.931566,5.064531,0.1638,0.127122,0.054196,0.095099,0.075081,0.081481,1.04668,0.318327,0.245271,0.225624,0.282264,0.431667,0.682096,0.91485,0.121361,0.100529,0.098554,0.078796,0.008161,0.389323,0.722136,1.010268,0.03212,0.032099,0.040866,0.075364,0.213917,101.25,0.613315,1.015194,notangry
0.053304,0.503649,0.135118,0.003661,9.267186,0.556548,0.465383,0.461134,0.344751,0.452959,2.420587,3.806038,0.537802,1.489193,1.795879,2.383503,4.49102,4.056041,0.136749,0.144023,0.046276,0.079043,0.085753,0.078653,0.975044,0.275883,0.288976,0.21724,0.30457,0.343246,0.414491,0.840808,0.107928,0.09217,0.105942,0.058871,0.00855,0.170442,0.838875,1.145427,0.028703,0.026187,0.038121,0.078139,0.213825,90.75,0.535707,1.008737,notangry
0.058642,-0.058329,-0.068713,0.063518,8.044863,0.531131,0.500075,0.502553,0.399197,0.45401,2.39619,3.130003,0.596963,1.348595,1.612878,1.803906,2.307293,2.949335,0.117125,0.096701,0.037273,0.06026,0.064877,0.05716,1.001572,0.438323,0.271486,0.225334,0.263253,0.31086,0.349794,0.752507,0.088556,0.085851,0.089484,0.044358,0.005893,0.16946,0.53806,0.831972,0.031714,0.030458,0.042014,0.080013,0.213128,104,0.576764,1.009015,notangry
0.053304,0.503649,0.135118,0.003661,9.267186,0.556548,0.465383,0.461134,0.344751,0.452959,2.420587,3.806038,0.537802,1.489193,1.795879,2.383503,4.49102,4.056041,0.136749,0.144023,0.046276,0.079043,0.085753,0.078653,0.975044,0.275883,0.288976,0.21724,0.30457,0.343246,0.414491,0.840808,0.107928,0.09217,0.105942,0.058871,0.00855,0.170442,0.838875,1.145427,0.028703,0.026187,0.038121,0.078139,0.213825,90.75,0.535707,1.008737,notangry
0.058642,-0.058329,-0.068713,0.063518,8.044863,0.531131,0.500075,0.502553,0.399197,0.454014,2.396305,3.130003,0.596963,1.348595,1.612878,1.803906,2.307293,2.949335,0.117125,0.096701,0.037274,0.060278,0.064895,0.057189,1.001572,0.438323,0.271486,0.225334,0.263253,0.31086,0.349794,0.752507,0.088556,0.085851,0.089484,0.044358,0.006002,0.16946,0.53806,0.831972,0.031714,0.030475,0.04208,0.080082,0.214331,104,0.576738,1.009016,notangry
0.022993,1.164149,0.031754,0.160571,8.751944,0.515507,0.378754,0.360987,0.338846,0.385276,2.331587,1.582601,0.520501,1.637463,1.733568,2.120324,3.446932,4.183031,0.131773,0.211986,0.019984,0.054305,0.051178,0.073203,1.013931,0.311142,0.383729,0.287441,0.285401,0.461613,0.516968,0.883308,0.162096,0.111337,0.08579,0.011203,0.005631,0.127492,0.6405,0.883889,0.029309,0.027927,0.036609,0.078139,0.206228,98,0.585788,1.00298,notangry
0.0425,0.426901,-0.166964,-0.074326,10.117921,0.397019,0.442024,0.443112,0.361007,0.379513,2.391106,9.35961,0.572121,1.330376,1.715252,2.051009,2.902974,4.866606,0.130315,0.179993,0.0198,0.056614,0.06254,0.064725,1.66398,0.623288,0.38753,0.352792,0.241337,0.606272,0.602194,0.79047,0.172595,0.147317,0.124318,0.042072,0.005899,0.160497,0.5339,0.7856,0.025435,0.032652,0.035167,0.063472,0.220827,88,0.550743,1.002712,notangry
0.0425,0.426901,-0.166964,-0.074326,10.117921,0.397019,0.442024,0.443112,0.361007,0.379513,2.391106,9.35961,0.572121,1.330376,1.715252,2.051009,2.902974,4.866606,0.130315,0.179993,0.0198,0.056614,0.06254,0.064725,1.66398,0.623288,0.38753,0.352792,0.241337,0.606272,0.602194,0.79047,0.172595,0.147317,0.124318,0.042072,0.005899,0.160497,0.5339,0.7856,0.025435,0.032652,0.035167,0.063472,0.220827,88,0.550743,1.002712,notangry
