@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.055152,0.226704,0.214632,0.074227,7.91883,0.361151,0.339025,0.31079,0.40193,0.455944,2.439505,6.937116,0.608602,1.816368,2.319193,2.696176,3.089971,3.430398,0.155193,0.138748,0.038651,0.076014,0.093823,0.105984,1.1087,0.375331,0.31316,0.288361,0.280649,0.429905,0.567872,1.129507,0.106035,0.128173,0.089779,0.052232,0.006844,0.281187,1.324925,0.771604,0.028901,0.031693,0.040799,0.068768,0.216179,83.5,0.646327,1.004842,74.74166,4.821299,1.378963,0.563062,0.717648,0.885025,0.061277,49.23537,5.56736,478.7314,1.484767,0.035899,0.060556,0.235946,0.000298,0.006654,4824.217,0.872437,0,0.739015,0.06045,0,0.193001,0.002768,651.545,234685.5
0.09599,1.281968,0.460854,0.760782,9.471238,0.655773,0.44622,0.38022,0.400563,0.526785,2.377006,1.290486,0.452878,1.911999,2.590643,2.409076,2.950916,3.932439,0.141298,0.090309,0.042223,0.042106,0.042911,0.059989,0.856757,0.477196,0.434031,0.483758,0.283985,0.262793,0.408217,1.659248,0.082426,0.091356,0.082464,0.051293,0.007053,0.154153,0.833045,1.159691,0.035355,0.035569,0.04671,0.081295,0.214145,108.25,0.571486,1.003186,96.00164,7.054755,1.67001,0.504676,1.187443,0.878479,0.097182,40.49661,4.61661,313.3283,1.989777,0.033712,0.027751,0.146659,0.000127,0.017466,2180.799,0.328754,0,0.961385,0.14575,0,0.037149,0.002691,1373.538,943661.5
0.086668,0.678438,0.153541,0.113769,8.527323,0.6032,0.492493,0.445054,0.352741,0.500587,2.40395,2.689901,0.524421,1.66719,1.586883,1.816914,2.33095,3.46943,0.15901,0.094704,0.040145,0.061828,0.071511,0.097298,0.586778,0.256479,0.273523,0.176568,0.339079,0.333158,0.393701,0.714574,0.081855,0.08937,0.083857,0.037071,0.00446,0.183186,0.467065,0.510467,0.023988,0.034008,0.045423,0.07561,0.214875,112.25,0.567672,1.004441,89.21239,6.044104,1.526123,0.606336,1.096421,0.896696,0.067577,27.09521,5.200145,194.5092,0.961194,0.022103,0.02204,0.103693,0.000147,0.006697,1437.248,0.401231,0,0.91012,0.098525,0,0.081856,0.00333,949.6947,406800.6
0.03946,0.55079,0.189417,0.352139,10.245326,0.552099,0.440985,0.42205,0.31042,0.457125,2.399375,2.000825,0.661846,1.673368,1.814273,2.262806,2.704583,4.018544,0.154601,0.149447,0.034113,0.079162,0.084503,0.088321,1.083872,0.401228,0.289272,0.139861,0.286471,0.291666,0.494926,0.694691,0.090263,0.090757,0.139767,0.079015,0.004952,0.193971,0.883405,0.502544,0.032677,0.033711,0.044842,0.077067,0.213135,114.75,0.589301,1.004004,74.16926,4.935532,1.381619,0.780678,1.125655,0.894298,0.053068,20.55331,5.844961,279.9308,1.497302,0.048301,0.119109,0.218004,0.000265,0.006011,641.8693,1.370819,0,0.962716,0.129481,0,0.035917,0.003129,613.491,552361.5
0.116956,0.278456,0.583027,0.093645,9.847541,0.608801,0.463582,0.454917,0.283084,0.521801,2.394631,2.89757,0.58904,1.525291,1.952985,2.379761,3.719875,4.542039,0.119817,0.084073,0.046929,0.043828,0.073336,0.06776,0.506066,0.384692,0.258039,0.170315,0.264457,0.306365,0.438254,1.069912,0.080447,0.084424,0.077932,0.036061,0.0039,0.240426,0.822964,0.791881,0.030481,0.035207,0.051897,0.083127,0.215322,107.75,0.569808,1.0028,93.89555,6.802896,1.652419,0.53831,1.095499,0.893724,0.10974,33.79449,4.726065,218.5171,0.606811,0.016372,0.011372,0.178053,0.000201,0.017962,2185.284,0.478259,0,0.95273,0.10324,0,0.045066,0.002682,1417.351,804940.8
0.142478,0.050235,0.23118,-0.172571,10.324813,0.635299,0.529221,0.514142,0.410108,0.559288,2.372483,1.840697,0.506668,1.302431,1.350753,1.374381,2.185647,3.881056,0.108676,0.069214,0.03944,0.035323,0.042865,0.057928,0.389949,0.207703,0.215538,0.136123,0.216291,0.268796,0.44691,0.572395,0.082467,0.082591,0.105006,0.025764,0.004119,0.173857,0.458258,0.429912,0.026076,0.038465,0.050209,0.080638,0.212599,121.5,0.599938,1.00304,102.8535,7.151671,1.659686,0.556793,1.292967,0.890552,0.110805,22.57162,4.735961,50.89843,0.17659,0.005633,0.001644,0.082177,0.000053,0.023159,735.5259,0.186699,0,0.899467,0.148293,0,0.090486,0.003873,1576.071,231808.4
0.157902,0.234082,0.351403,-0.049607,13.862376,0.582079,0.375823,0.401288,0.229602,0.55201,2.270748,1.58936,0.524009,1.420787,1.8765,1.915692,2.700652,5.452627,0.14598,0.038711,0.034207,0.03563,0.038173,0.053452,0.41218,0.155332,0.156808,0.303768,0.259121,0.2593,0.372771,1.239532,0.093251,0.096069,0.123208,0.020557,0.006193,0.165228,0.492751,0.647604,0.02568,0.035783,0.049104,0.081267,0.195377,90,0.573306,1.002749,111.414,7.913383,1.737628,0.462543,1.269097,0.892571,0.146606,60.77981,4.677166,91.53495,0.435337,0.005595,0.004844,0.113596,0.000064,0.015535,2215.597,0.076977,0,0.89281,0.110952,0,0.095764,0.003781,1790.783,246529.7
0.094258,0.436746,0.065728,0.12396,9.010966,0.646439,0.556799,0.529534,0.438575,0.477578,2.373453,2.014192,0.560287,1.134261,1.273814,1.602252,2.071231,3.208879,0.110713,0.072456,0.031195,0.047371,0.050675,0.066849,0.898551,0.202159,0.189438,0.158086,0.210944,0.288846,0.311588,0.665666,0.091299,0.08457,0.084222,0.055428,0.004233,0.187055,0.308206,0.441908,0.028834,0.034093,0.044586,0.080964,0.212727,96,0.602583,1.004987,93.52667,6.034723,1.50264,0.713771,1.472482,0.900303,0.156871,34.0975,5.421358,305.8333,0.94542,0.01915,0.025764,0.331675,0.000178,0.026218,1380.263,0.716712,0,0.984021,0.169392,0,0.015734,0.001909,1043.473,415732.7
0.051222,0.705956,0.665691,0.256946,8.406305,0.599169,0.505382,0.469522,0.461207,0.51862,2.407136,0.808897,0.551574,1.433998,1.944897,2.414764,2.208147,2.918596,0.122507,0.077018,0.038165,0.051385,0.066035,0.06887,0.49962,0.261579,0.184166,0.178462,0.254934,0.291082,0.354369,0.861888,0.083206,0.091794,0.086116,0.047912,0.004417,0.101874,0.592043,0.544039,0.033836,0.035935,0.049545,0.083479,0.212192,84.75,0.556007,1.003313,78.77559,5.683062,1.5003,0.741379,1.280592,0.903394,0.100001,28.34632,5.205205,107.8486,0.520681,0.013009,0.053301,0.130534,0.000114,0.011709,880.2462,0.250161,0,0.98735,0.141169,0,0.012498,0.002068,560.9942,143768.9
0.062698,0.07299,0.487586,-0.272436,13.34694,0.61802,0.452589,0.415344,0.34742,0.482354,2.353018,1.169753,0.43451,1.579542,1.280729,1.805911,2.455593,5.570854,0.10306,0.090584,0.020575,0.03963,0.04719,0.064722,0.755013,0.19531,0.180652,0.168759,0.212314,0.297098,0.427037,0.608777,0.102361,0.073045,0.090101,0.012123,0.005255,0.108456,0.446915,0.434413,0.027752,0.031615,0.040678,0.068806,0.221542,96,0.603877,1.003354,95.2597,5.558927,1.39128,0.637522,1.225794,0.904106,0.266791,263.3871,6.111841,214.3739,0.580103,0.008086,0.010025,0.382379,0.000048,0.0334,61231.18,0.420807,0,0.881491,0.123963,0,0.104534,0.004371,704.7128,56836.18
0.094299,0.685711,0.308929,-0.009192,8.805438,0.629574,0.503824,0.522943,0.418236,0.542099,2.397486,1.308128,0.576043,1.312866,1.439504,1.589157,2.424592,3.51095,0.105901,0.078788,0.036752,0.03444,0.039995,0.047174,0.34544,0.163289,0.171514,0.156697,0.238786,0.297543,0.391557,0.637298,0.096516,0.093662,0.08113,0.029115,0.004656,0.169908,0.494981,0.919837,0.024614,0.037712,0.05041,0.081865,0.213864,100,0.582897,1.003596,97.37951,6.869071,1.62904,0.533563,1.261331,0.890257,0.129586,33.19081,4.818575,76.69308,0.240761,0.003451,0.00301,0.11357,0.000045,0.024657,2367.752,0.096444,0,0.753662,0.103485,0,0.185779,0.005204,1053.175,128316.5
0.044999,0.171577,0.185233,-0.033467,9.216038,0.578309,0.425389,0.403474,0.412396,0.461441,2.360279,1.201886,0.519628,1.54038,2.162569,1.85403,2.553639,3.786716,0.161866,0.155024,0.031639,0.050858,0.070661,0.091278,0.807208,0.260426,0.258509,0.188577,0.30202,0.343182,0.431661,0.948977,0.087074,0.097754,0.09542,0.022516,0.005245,0.151122,0.599347,0.5708,0.0184,0.032195,0.040691,0.073616,0.214572,94.5,0.525518,1.005028,77.48919,4.968302,1.374537,0.661064,0.919291,0.901585,0.111793,72.56817,5.723657,248.881,1.051896,0.020187,0.013541,0.183741,0.000097,0.007515,4148.2,0.402859,0,0.946072,0.120482,0,0.051054,0.002689,498.4319,55186.45
0.089609,-0.59804,0.574041,0.138169,8.193838,0.480337,0.28351,0.185329,0.429092,0.514081,2.394171,42.620202,0.734566,1.559035,1.906278,2.986114,2.303939,3.050411,0.141967,0.131826,0.020848,0.044386,0.053033,0.08687,1.075233,0.407421,0.265631,0.198719,0.208197,0.527947,0.70936,0.9648,0.12947,0.075511,0.093702,0.042384,0.00487,0.23931,1.758303,0.564181,0.04893,0.029467,0.04411,0.068607,0.21779,85.5,0.564072,1.006662,109.8734,7.049139,1.609718,0.442828,1.313022,0.883013,0.064694,55.48463,5.271052,730.3002,1.725436,0.020281,0.029437,1.627712,0.000383,0.011684,3513.621,1.388189,0,0.891478,0.127948,0,0.096809,0.004712,1009.605,247112.6
0.035981,0.306767,0.253022,-0.222711,8.155662,0.481857,0.459357,0.393478,0.409345,0.481462,2.387874,1.013295,0.643949,1.952676,2.167757,2.119557,2.555313,3.119016,0.139921,0.147169,0.024684,0.041703,0.066215,0.082308,1.017512,0.174429,0.211669,0.221529,0.220715,0.334703,0.41204,1.354167,0.108608,0.103153,0.091836,0.043332,0.004814,0.183962,0.331401,0.53661,0.027884,0.034062,0.044678,0.077351,0.21352,101.5,0.569253,1.002853,83.39942,5.227949,1.380636,0.687585,1.1774,0.904672,0.170041,95.74939,5.896511,183.7803,0.770511,0.013492,0.020874,0.102575,0.000085,0.014543,7745.896,0.24239,0,0.98269,0.123816,0,0.017022,0.002684,429.3749,41511.56
0.08245,0.159963,0.118095,0.565385,8.721926,0.657416,0.423446,0.442319,0.401924,0.528777,2.383055,0.827773,0.506014,1.298,1.829019,1.73518,2.53335,3.222506,0.120115,0.088027,0.035449,0.036402,0.038897,0.051701,0.458245,0.267071,0.232329,0.155522,0.247059,0.276193,0.404598,0.855114,0.089997,0.085339,0.084774,0.025441,0.004635,0.124342,0.575729,0.554007,0.03096,0.040367,0.046115,0.078452,0.215431,122.5,0.609603,1.003738,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4
0.09011,0.167428,0.667564,0.161388,8.520185,0.49361,0.403139,0.386408,0.281127,0.518459,2.382285,1.748883,0.677967,1.501315,1.941507,2.021622,3.078098,3.169237,0.123119,0.083521,0.038333,0.047759,0.04637,0.055377,0.442333,0.386656,0.270377,0.282051,0.260052,0.294345,0.4931,1.182569,0.110123,0.118618,0.085803,0.046344,0.004915,0.193218,0.46812,0.581094,0.02377,0.035444,0.050861,0.079078,0.215043,107.75,0.575243,1.00291,85.49151,6.139164,1.563887,0.522315,1.086538,0.890993,0.082538,29.9581,4.912376,143.0876,0.434364,0.009846,0.012996,0.20728,0.000129,0.013273,1338.711,0.266784,0,0.94008,0.097841,0,0.056367,0.003155,898.894,254841.5
0.029669,0.562932,0.13748,0.102716,7.310238,0.50892,0.495616,0.465605,0.455274,0.411243,2.420635,1.239444,0.537172,1.350344,1.715241,1.732006,2.202776,2.720268,0.12849,0.136981,0.030248,0.081735,0.066875,0.072754,1.608977,0.452615,0.263723,0.241342,0.305001,0.31725,0.490542,1.18877,0.10638,0.108507,0.109474,0.072084,0.008842,0.155695,0.921342,0.714499,0.032943,0.038475,0.055782,0.085312,0.214479,97,0.576874,1.004093,40.29089,3.320593,1.22475,0.99765,0.350838,0.878581,0.125222,99.0209,5.197584,228.0667,1.212651,0.049137,0.219082,0.190194,0.000387,0.013245,12410.74,1.871163,0,0.89747,0.099387,0,0.092079,0.002526,377.1198,272538
0.046606,0.251795,0.167904,0.261358,9.099576,0.585472,0.499446,0.45214,0.399561,0.448467,2.387473,1.745728,0.563673,1.455934,2.091648,2.004121,2.654453,3.30965,0.119784,0.099598,0.028754,0.048068,0.054725,0.069405,1.269395,0.281507,0.270844,0.250892,0.240056,0.318609,0.609008,1.310541,0.115263,0.132999,0.110726,0.025124,0.005307,0.173045,0.726236,0.900086,0.025059,0.023494,0.039861,0.072302,0.215318,124.5,0.612134,1.004429,98.4587,5.586654,1.369092,0.696202,1.500776,0.899442,0.103876,66.94953,6.597616,302.8954,1.488796,0.024686,0.022962,0.398092,0.000237,0.008027,4691.736,0.617236,0,0.94008,0.10136,0,0.056367,0.002615,536.0794,71971.98
0.053024,0.533886,0.094941,-0.175722,7.571604,0.527793,0.354138,0.337941,0.465173,0.453277,2.361211,1.755277,0.530547,1.520336,2.360356,1.770279,2.351999,3.044626,0.119181,0.179688,0.025827,0.031456,0.058539,0.063771,0.952225,0.178668,0.190698,0.197094,0.302344,0.338079,0.440587,1.002209,0.085968,0.12142,0.125056,0.026057,0.006367,0.10015,0.572315,0.706206,0.019011,0.031402,0.03931,0.072398,0.213372,109.5,0.578176,1.003838,83.81009,4.713961,1.293426,0.642786,1.183742,0.899079,0.149358,109.2106,6.30981,66.37022,0.455424,0.010876,0.025477,0.156178,0.000066,0.011574,6401.365,0.341738,0,0.978695,0.127616,0,0.020865,0.002761,573.3811,35274.34
0.100814,0.238844,0.328075,0.140022,7.948373,0.625471,0.542914,0.535008,0.453872,0.522529,2.402792,1.590598,0.542188,1.092518,1.585717,1.188614,2.336408,2.946483,0.105495,0.07984,0.031743,0.031259,0.039643,0.050833,0.457543,0.249765,0.195412,0.196874,0.215691,0.251925,0.583751,0.677573,0.090296,0.099606,0.086109,0.024267,0.006229,0.124084,0.344943,0.463599,0.029991,0.038608,0.048339,0.079998,0.216365,134,0.575495,1.0023,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88
0.060799,0.953528,0.078533,0.151657,8.635892,0.518174,0.369371,0.430928,0.292878,0.445406,2.375474,10.782458,0.600895,1.568213,2.442267,2.256087,3.319087,3.472603,0.138088,0.134623,0.042198,0.09596,0.080208,0.07145,0.75101,0.251513,0.280414,0.300306,0.325488,0.367155,0.473202,0.986261,0.096564,0.102307,0.117116,0.038421,0.00699,0.210374,0.518543,0.773705,0.029081,0.024552,0.034625,0.081441,0.21477,121,0.596038,1.005668,73.12407,5.285973,1.468278,0.696356,0.878023,0.890101,0.026638,6.89651,5.164157,265.1724,0.97706,0.02538,0.086996,0.223666,0.000214,0.009775,170.5562,0.832963,0,0.661119,0.088109,0,0.22419,0.00529,659.7815,192703.1
0.040109,0.210159,0.007574,0.239172,7.930944,0.579528,0.473984,0.466241,0.437755,0.486299,2.407907,0.724091,0.562875,1.395582,1.47005,1.916733,2.243054,2.792803,0.126831,0.091561,0.030472,0.04747,0.061266,0.081553,0.773154,0.288427,0.178984,0.180996,0.274773,0.300363,0.347848,0.723409,0.093491,0.120901,0.082545,0.048169,0.005706,0.130542,0.450268,0.834185,0.029064,0.035561,0.047525,0.077516,0.213826,103.5,0.534672,1.00622,73.65476,5.024616,1.400844,0.777646,1.104825,0.903291,0.105415,49.26458,5.545649,172.6847,0.624838,0.012356,0.053826,0.20182,0.000108,0.011569,1962.016,0.339628,0,0.97004,0.124604,0,0.029082,0.00311,416.894,45474.45
0.140174,-0.029438,0.398266,0.321586,9.193364,0.577832,0.490153,0.443937,0.376416,0.545233,2.390437,5.084405,0.609644,1.555753,1.651951,1.794356,2.665062,3.560473,0.128336,0.085681,0.037647,0.045207,0.055199,0.074935,0.596481,0.255868,0.238225,0.291727,0.276694,0.386574,0.396855,0.751073,0.11377,0.094026,0.070259,0.033003,0.005897,0.203238,0.621438,0.802668,0.025869,0.037876,0.049368,0.076912,0.213675,102.5,0.56902,1.003911,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.090559,-0.214092,-0.154475,0.057943,8.380595,0.612655,0.462367,0.409273,0.383286,0.506945,2.393098,4.11503,0.628606,1.775436,1.471047,1.73403,3.478451,3.233072,0.122392,0.085615,0.034398,0.041092,0.046484,0.058871,0.635833,0.418435,0.25969,0.168316,0.230399,0.294615,0.475891,0.74139,0.099756,0.105542,0.133399,0.032702,0.004676,0.216986,0.82256,1.564489,0.028829,0.034704,0.040184,0.078652,0.212814,134.25,0.570424,1.003177,91.87521,5.630643,1.442875,0.587063,1.129233,0.8932,0.11403,36.58862,5.563958,41.46593,0.237293,0.005468,0.015631,0.097929,0.000123,0.014986,1546.164,0.138261,0,0.903462,0.11233,0,0.087276,0.004174,984.6649,85558.95
0.091731,-0.098853,0.323582,-0.093077,8.75073,0.443441,0.489275,0.437889,0.447181,0.44939,2.393807,5.000624,0.599765,1.41351,1.46871,1.997113,2.777133,3.705573,0.115779,0.083648,0.021839,0.036908,0.040673,0.049251,0.625037,0.275714,0.148448,0.151544,0.217885,0.254828,0.352586,0.629544,0.067935,0.082849,0.059497,0.011343,0.00535,0.172995,0.593906,0.899597,0.02463,0.034156,0.04194,0.081687,0.214558,116,0.582268,1.003786,97.69702,5.709871,1.443452,0.637402,1.056162,0.893532,0.095734,52.04172,5.59317,46.23087,0.093559,0.002285,0.009411,0.03385,0.000063,0.007374,1443.796,0.184383,0,0.517976,0.090299,0,0.249843,0.008061,1015.042,12752.69
0.070507,0.299309,0.134882,-0.063195,9.135776,0.652954,0.488749,0.479316,0.363151,0.495321,2.373955,1.998469,0.498734,1.318223,1.479971,1.573083,2.262596,3.622992,0.116766,0.097514,0.028783,0.045042,0.049835,0.065567,0.650606,0.274946,0.277228,0.266495,0.251405,0.280634,0.396118,0.579003,0.113061,0.090985,0.108496,0.038458,0.008838,0.243723,0.384728,0.665651,0.028376,0.035177,0.04226,0.076316,0.211103,96.5,0.556073,1.006588,89.43772,5.94267,1.501382,0.622569,1.255532,0.900632,0.154596,69.89184,5.253381,585.3598,1.235452,0.011856,0.015148,0.518488,0.000127,0.016285,5300.939,0.55747,0,0.620506,0.085164,0,0.235635,0.006351,815.2785,130510.1
0.099778,0.395111,0.088474,0.229017,8.150618,0.646779,0.481285,0.459188,0.418443,0.500505,2.3912,1.722113,0.514748,1.3737,1.391171,1.464866,2.435233,2.890586,0.107386,0.074612,0.034049,0.036087,0.038004,0.048914,0.3574,0.212974,0.199142,0.165492,0.218433,0.271033,0.44576,0.570762,0.083581,0.080381,0.096292,0.012374,0.004815,0.212744,0.48062,0.679114,0.01825,0.035192,0.046656,0.079636,0.214204,117.5,0.576781,1.00282,95.51334,6.167849,1.521822,0.601388,1.243041,0.895229,0.140318,33.79829,5.155608,26.04057,0.115824,0.00212,0.003583,0.062014,0.000073,0.018588,933.58,0.066181,0,0.788948,0.09565,0,0.16662,0.005226,1105.909,100890.3
0.095322,0.512198,0.519044,-0.177845,10.768436,0.583567,0.427725,0.394814,0.2634,0.514731,2.365788,32.894235,0.542571,1.772632,2.560155,2.499529,3.834505,4.934418,0.162937,0.091316,0.057232,0.060369,0.068956,0.077623,0.648681,0.451244,0.362238,0.283233,0.219338,0.30389,0.360101,1.625427,0.088851,0.091226,0.091149,0.044709,0.005851,0.541773,0.819006,0.898707,0.025585,0.033488,0.048211,0.081957,0.200829,112,0.576415,1.003448,91.19264,6.279317,1.562253,0.568339,1.186885,0.889511,0.074553,27.87779,5.076623,312.8622,0.755165,0.017081,0.04636,0.416709,0.000416,0.011279,1545.925,0.681856,0,0.778961,0.100186,0,0.172295,0.005056,986.9553,406793.4
0.091725,0.583797,0.147256,0.075605,8.146174,0.537374,0.436487,0.419529,0.427873,0.495454,2.417841,5.813556,0.590718,1.348276,1.555767,1.868521,2.480284,2.876896,0.127636,0.078604,0.039409,0.053282,0.060486,0.071966,0.978012,0.175401,0.311648,0.168639,0.386423,0.583755,0.944783,1.243633,0.237952,0.212135,0.196935,0.063316,0.00469,0.291906,0.678854,1.461363,0.04627,0.035098,0.046513,0.081008,0.213036,125.5,0.604949,1.003997,152.5245,9.174748,1.716793,0.514763,2.508464,0.881776,0.115595,54.16325,5.320913,7941.926,16.36737,0.033661,0.021374,3.425955,0.000405,0.018956,7211.053,3.982684,0,0.796937,0.112685,0,0.161936,0.005222,1125.405,600916.7
0.080269,0.117071,0.254255,0.014421,7.87488,0.597159,0.50072,0.465239,0.452799,0.522111,2.411228,4.614077,0.573511,1.665451,1.550541,1.518971,2.278188,2.929964,0.115199,0.080092,0.033536,0.051225,0.058744,0.059271,0.579309,0.205723,0.286777,0.221488,0.259194,0.316673,0.427725,0.817534,0.104264,0.091174,0.098713,0.033129,0.004252,0.290674,0.625958,0.615647,0.027087,0.034273,0.0461,0.085083,0.215694,83.25,0.585813,1.007242,85.63054,6.144676,1.567982,0.565449,1.012465,0.897807,0.114744,46.50729,4.851101,147.2279,0.542141,0.010418,0.009596,0.299055,0.000122,0.013751,2113.63,0.309187,0,0.851531,0.10158,0,0.12651,0.004511,889.7131,221840.8
0.111683,0.227767,0.511478,0.132056,9.499556,0.638326,0.529604,0.477887,0.425256,0.510897,2.384253,1.264211,0.512596,1.298287,1.136948,1.326764,2.106971,3.607054,0.096855,0.069829,0.03185,0.036126,0.040772,0.042701,0.342354,0.193754,0.253893,0.19802,0.23515,0.283354,0.430211,0.45903,0.0839,0.118839,0.097486,0.020059,0.005292,0.192886,0.274071,0.494818,0.023019,0.036986,0.047333,0.087154,0.215729,123.5,0.584322,1.004055,101.7339,6.798819,1.595466,0.594958,1.434183,0.904538,0.111836,30.53366,5.081929,24.84617,0.100725,0.002333,0.001867,0.120188,0.000027,0.01319,1016.48,0.075366,0,0.966045,0.125258,0,0.032824,0.00329,1216.949,111006.7
0.062138,0.109706,0.197183,0.02768,8.07304,0.59182,0.462547,0.425719,0.397225,0.424869,2.366182,2.520462,0.493285,1.259048,1.714217,2.314785,2.794111,3.145267,0.121831,0.154189,0.026976,0.035849,0.046872,0.051871,1.172766,0.43527,0.300763,0.246497,0.314908,0.314922,0.335252,0.877026,0.099836,0.109239,0.111933,0.01665,0.005578,0.245662,0.788347,1.126305,0.02407,0.031483,0.041781,0.071855,0.215078,91,0.567037,1.002635,71.97451,4.167478,1.258987,0.673472,0.714456,0.885409,0.169479,113.4691,5.906473,275.1509,0.7726,0.013125,0.0206,0.143551,0.000205,0.014102,6353.386,0.621063,0,0.912783,0.097822,0,0.079663,0.0031,684.6867,84171.93
0.077394,0.255853,0.420734,0.094043,9.950765,0.685744,0.568117,0.542984,0.386736,0.539852,2.372637,0.625696,0.496557,1.042253,1.201554,1.146861,2.552169,3.909829,0.102067,0.075692,0.038234,0.035492,0.040815,0.050859,0.374726,0.159591,0.158354,0.146397,0.209463,0.24725,0.322201,0.484886,0.081767,0.079938,0.072346,0.0341,0.005684,0.135021,0.343817,0.568121,0.027327,0.037096,0.05073,0.085101,0.213678,101.5,0.572807,1.003946,89.77885,6.390958,1.578502,0.620104,1.269161,0.903463,0.130505,38.43837,4.967503,127.8657,0.487078,0.009339,0.007248,0.093608,0.000047,0.021562,2260.251,0.191862,0,0.900133,0.123067,0,0.089953,0.003907,803.093,236625.3
0.069556,0.502494,0.02832,0.19118,8.749611,0.623327,0.480911,0.428694,0.446551,0.454493,2.389156,1.295581,0.530086,1.176009,1.42045,1.519554,2.56346,3.75707,0.114151,0.12404,0.029815,0.040604,0.048768,0.057172,2.853732,0.282539,0.382115,0.100054,0.247034,0.308767,0.369498,0.937286,0.10436,0.120419,0.104951,0.053353,0.011284,0.155214,0.746638,0.96354,0.037648,0.024116,0.031897,0.068097,0.223611,101.25,0.572432,1.004645,99.78564,6.185108,1.470762,0.635153,1.658798,0.899577,0.081825,33.40218,5.930592,491.7269,3.145866,0.048303,0.017559,0.627735,0.000348,0.006781,1131.061,0.69409,0,0.914115,0.132079,0,0.078561,0.004036,834.5318,219991.4
0.067035,0.292979,0.217298,0.035964,8.622159,0.588919,0.490597,0.525257,0.369776,0.503567,2.385902,0.703376,0.458831,1.123261,1.241147,1.16314,3.061891,3.286012,0.102183,0.098044,0.035968,0.037307,0.060445,0.07376,0.645313,0.185518,0.233902,0.235704,0.283766,0.372351,0.398863,0.584018,0.115714,0.128629,0.089087,0.050222,0.00473,0.122393,0.789667,0.581721,0.031571,0.033273,0.047664,0.084874,0.215409,100,0.545644,1.004878,79.23838,5.811141,1.546021,0.60534,1.000958,0.905972,0.208962,112.6087,4.811701,259.5117,0.769331,0.016158,0.013303,0.323814,0.000069,0.022505,11547.65,0.53472,0,0.659121,0.105288,0,0.22483,0.006439,852.4411,513761.5
0.128304,0.118687,0.132728,-0.061742,10.741845,0.595385,0.460789,0.418089,0.333253,0.541418,2.379738,1.991764,0.599318,1.627648,1.570274,1.975051,3.705026,4.598897,0.14192,0.085631,0.030534,0.039389,0.04414,0.05587,0.683966,0.250982,0.198643,0.284884,0.21669,0.344555,0.610426,0.936105,0.105447,0.106998,0.117753,0.031379,0.0047,0.143012,1.518631,1.540143,0.026897,0.039082,0.049611,0.079584,0.214522,90.75,0.582515,1.003491,95.81634,6.855349,1.648468,0.498726,1.079157,0.890217,0.100423,29.17506,4.635331,154.9217,0.416147,0.007387,0.008539,0.118542,0.000133,0.014019,766.9041,0.316777,0,0.683755,0.111275,0,0.216378,0.006653,1359.547,239641.8
0.056397,0.701081,-0.053376,0.249004,7.989865,0.621298,0.399426,0.444221,0.455476,0.485747,2.409416,0.817496,0.561312,1.503802,2.14086,1.853112,1.93945,2.932935,0.11435,0.079652,0.039016,0.046061,0.054659,0.055542,0.621397,0.28087,0.209812,0.238861,0.23073,0.221601,0.352912,0.916827,0.102794,0.081957,0.109442,0.03737,0.004663,0.189342,0.392991,0.523444,0.029394,0.038746,0.046928,0.081401,0.215576,117.5,0.593504,1.005531,92.28918,6.208423,1.53162,0.628278,1.288198,0.903811,0.110764,46.88896,5.329823,498.734,1.273581,0.017884,0.010966,0.34082,0.000167,0.014212,1789.572,0.79647,0,0.955393,0.112782,0,0.042646,0.003509,723.8244,420648.8
0.111898,-0.230208,0.35001,-0.029378,9.278544,0.670273,0.460069,0.412174,0.449656,0.51115,2.421161,3.816665,0.491941,1.382197,1.6878,1.960481,2.013733,3.388005,0.109292,0.074277,0.033646,0.044384,0.074299,0.077292,0.678454,0.196402,0.168967,0.166068,0.256326,0.280403,0.351979,0.772954,0.08507,0.078572,0.077238,0.031051,0.004659,0.190914,0.334207,0.442084,0.023006,0.035831,0.046519,0.078049,0.217462,102.75,0.591784,1.004779,99.23354,6.590897,1.577621,0.598219,1.283061,0.900898,0.180739,71.30582,5.22377,98.95347,0.622906,0.012651,0.006874,0.13101,0.00014,0.022299,4076.294,0.245489,0,0.907457,0.135955,0,0.084035,0.003374,1276.715,255510.3
